DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2,H2O,NETRAD,PPFD_IN,PPFD_OUT,TA,RH,WS,PA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,G_1_1_1,G_2_1_1,W_SIGMA,V_SIGMA
1,19.75,1.056,1.08825,5.7375,-2.2875,0.525,0.068,421.732,4.7985,-9.38,0,0,0.63825,91.5,2.88775,99.9,0.5945,1.298,1.73525,2.12975,3.81575,4.8355,0.0305,2.083,1.0885,2.2905,3.9475,5.19875,-1.04725,-1.805,0.66795,1.1533
1,20.25,1.084,1.125,5.57125,-2.866,0.5195,0.063,421.59925,4.7725,-9.0965,0,0,0.69575,92.25,3.00475,99.9,0.52,1.2105,1.734,2.116,3.776,4.8485,0.057,2.0535,0.94775,2.3275,3.9385,5.183,-1.0785,-1.805,0.6731,1.1729
1,20.75,1.148,1.1615,5.3655,-2.66625,0.5155,0.05775,421.766,4.7595,-9.01,0,0,0.7085,93.1,3.0285,99.9,0.5065,1.25325,1.696,2.1165,3.78025,4.8365,0.071,2.02175,0.906,2.3165,3.948,5.1395,-1.079,-1.805,0.675325,1.1867
1,21.25,1.06375,1.07175,5.2585,-2.132,0.5065,0.055,421.78775,4.722,-9.17,0,0,0.691,93.375,2.91925,99.9,0.543,1.21475,1.69375,2.14825,3.8035,4.862,0.0525,2.00625,0.946,2.296,3.947,5.1985,-1.08125,-1.805,0.6854,1.152175
1,21.75,1.0535,1.12175,5.3935,-2.035,0.535,0.06175,422.06225,4.724,-9.281,0,0,0.722,93.2,2.98375,99.9,0.5785,1.21675,1.677,2.13675,3.7965,4.841,0.0495,2.021,0.983,2.2865,3.91,5.2045,-1.084,-1.805,0.689925,1.1529
1,22.25,1.1165,1.162,5.087,-2.677,0.52925,0.071,421.78175,4.7905,-9.98,0,0,0.71775,93.26225,2.9745,99.853,0.5715,1.23,1.7235,2.165,3.81375,4.82525,0.03975,1.96925,0.977,2.2765,3.892,5.214,-1.084,-1.805,0.686375,1.1693
1,22.75,1.0945,1.18175,5.1085,-2.154,0.5105,0.066,422.005,4.785,-9.265,0,0,0.60425,93.5,2.91825,99.826,0.5275,1.29525,1.66725,2.16725,3.8255,4.8165,0.01725,1.95825,1.0955,2.24475,3.95025,5.19675,-1.0945,-1.805,0.68785,1.15025
1,23.25,1.133,1.14125,5.0765,-1.95525,0.521,0.056,422.27075,4.778,-8.51,0,0,0.62325,93.78775,2.8755,99.803,0.5495,1.2595,1.661,2.15575,3.806,4.80175,0.0055,1.91575,0.98,2.2915,3.917,5.139,-1.1205,-1.805,0.6894,1.1795
1,23.75,1.108,1.154,4.6055,-3.31225,0.5305,0.061,422.56075,4.80025,-9.34,0,0,0.53825,93.49575,2.95525,99.813,0.593,1.25075,1.6735,2.10775,3.7995,4.8045,0.0275,1.907,1.048,2.249,3.9255,5.17575,-1.17825,-1.80575,0.707825,1.14305
2,0.25,0.8235,0.833,2.324,-2.51125,0.468,0.06325,422.5785,4.6575,-9.98,0,0,-0.59,93,2.623,99.745,-0.3805,0.052,0.363,0.707,2.091,3.1755,-0.2305,0.526,0.00525,0.7085,2.0065,3.6505,-0.289,-0.4065,0.6088,1.0307
2,0.75,0.9185,0.9645,3.3025,-1.927,0.4615,0.0605,423.38925,4.651,-9.5,0,0,-0.671,93.1,2.62,99.764,-0.381,0.0345,0.412,0.7165,2.1035,3.2045,-0.263,0.547,0,0.69075,2.03275,3.671,-0.359,-0.541,0.6138,1.0261
2,1.25,0.752,0.787,2.856,-2.535,0.4485,0.0655,423.771,4.6025,-9.79,0,0,-0.665,93.4,2.649,99.762,-0.376,0.0155,0.3785,0.716,2.0695,3.187,-0.264,0.546,0.0015,0.683,1.989,3.6695,-0.362,-0.6005,0.605575,1.011725
2,1.75,0.789,0.81275,3.078,-2.678,0.452,0.06225,423.763,4.659,-9.37,0,0,-0.591,93.5,2.591,99.769,-0.36125,0.019,0.381,0.7205,2.04125,3.189,-0.2705,0.541,-0.00375,0.6805,2.0155,3.67,-0.362,-0.59775,0.591675,0.983275
2,2.25,0.902,0.878,2.8325,-2.26225,0.461,0.075,424.178,4.61,-9.22,0,0,-0.408,93.2,2.595,99.725,-0.35025,0.0155,0.3715,0.73625,2.0515,3.1925,-0.2715,0.5385,0.003,0.682,2.0095,3.6605,-0.362,-0.6015,0.6226,1.0506
2,2.75,0.8495,0.88,3.2815,-2.046,0.461,0.071,424.158,4.6015,-9.53,0,0,-0.372,93,2.584,99.724,-0.376,-0.003,0.3345,0.70875,2.05325,3.1965,-0.2665,0.531,-0.00725,0.679,2.0275,3.68,-0.408,-0.676,0.6144,1.0335
2,3.25,0.84225,0.889,3.176,-2.939,0.4505,0.057,423.63325,4.6005,-9.25,0,0,-0.397,93.2,2.66,99.712,-0.359,-0.01525,0.348,0.7175,2.0605,3.2015,-0.273,0.519,-0.0105,0.67525,2.017,3.656,-0.486,-0.7145,0.5945,1.0345
2,3.75,0.92325,0.937,3.197,-2.719,0.446,0.065,424.245,4.5935,-9.07,0,0,-0.584,93.4,2.577,99.7,-0.375,-0.024,0.3685,0.74925,2.08125,3.2085,-0.27,0.523,0,0.687,2.0255,3.6455,-0.539,-0.732,0.593625,1.020275
2,4.25,0.8465,0.895,2.972,-2.32575,0.44425,0.0515,423.905,4.7,-9.45,0,0,-0.657,93.2,2.61,99.7,-0.36925,-0.026,0.308,0.694,2.099,3.2025,-0.2945,0.536,-0.0115,0.683,2.032,3.6385,-0.539,-0.69325,0.5999,1.0205
2,4.75,0.861,0.884,2.741,-2.237,0.443,0.049,423.639,4.6555,-9.05,0,0,-0.761,93.6,2.55,99.796,-0.38175,-0.0185,0.33,0.726,2.093,3.212,-0.282,0.5085,-0.00275,0.679,2.048,3.6455,-0.542,-0.757,0.6,1.0081
2,5.25,0.82225,0.812,2.634,-2.202,0.458,0.05875,423.4605,4.61525,-8.3,0,0,-0.762,94,2.542,99.8,-0.3855,-0.0645,0.327,0.712,2.0575,3.203,-0.273,0.488,-0.00775,0.6695,2.0465,3.6755,-0.542,-0.78175,0.607525,1.065175
2,5.75,0.849,0.85275,2.6665,-2.0765,0.466,0.0585,423.6235,4.65075,-8.6,0,0,-0.692,94.1,2.572,99.8,-0.382,-0.0225,0.3485,0.7125,2.079,3.1975,-0.2885,0.483,-0.00275,0.6755,2.0395,3.662,-0.543,-0.847,0.6261,1.0708
2,6.25,0.91075,0.92125,2.52275,-2.32,0.46875,0.064,424.022,4.60575,-8.67,0,0,-0.792,94,2.597,99.8,-0.37975,-0.0355,0.343,0.72025,2.0825,3.2125,-0.3135,0.4745,-0.004,0.649,2.039,3.628,-0.574,-1.003,0.6307,1.0886
2,6.75,0.9015,0.905,2.9225,-2.2495,0.43975,0.0665,424.382,4.5665,-8.83,0,0,-0.718,94.1,2.614,99.8,-0.38375,-0.0735,0.354,0.7055,2.079,3.1965,-0.3185,0.481,0.00425,0.647,2.045,3.655,-0.555,-1.0155,0.6246,1.0465
2,7.25,0.8725,0.933,3.192,-1.706,0.4445,0.058,424.4715,4.57175,-7.849,13.199,5.58875,-0.71,93.7,2.7,99.8,-0.38375,-0.0775,0.3495,0.73775,2.08425,3.2055,-0.286,0.4815,0.00125,0.674,2.03,3.6295,-0.68,-1.18175,0.615075,1.072325
2,7.75,0.909,0.954,3.71175,-0.384,0.4705,0.051,424.337,4.6755,-1.003,73.4715,20.9065,-0.637,93.3,2.686,99.816,-0.387,-0.084,0.313,0.6775,2.107,3.192,-0.3085,0.4935,-0.014,0.6855,2.038,3.6525,-0.649,-1.185,0.6241,1.0593
2,8.25,1.05075,1.11425,5.559,4.729,0.47925,0.058,423.8565,4.65675,16.44,191.6745,57.4,-0.445,92.5,2.741,99.885,-0.39875,-0.059,0.36,0.67,2.144,3.1725,-0.279,0.4815,-0.008,0.711,2.026,3.682,-0.631,-1.15725,0.6486,1.0948
2,8.75,1.0835,1.2175,8.0245,23.083,0.5185,0.036,423.93275,4.7225,48.86,344.2985,98.1,-0.092,90.8,2.912,99.9,-0.4,-0.0295,0.335,0.686,2.1165,3.1705,-0.316,0.505,-0.007,0.704,2.02825,3.634,-0.538,-1.0195,0.7074,1.2183
2,9.25,1.034,1.2235,12.748,51.3135,0.554,0.01625,423.159,4.74875,97.6,511.4385,152.5,0.129,90.5,3.186,99.9,-0.39225,0.034,0.309,0.721,2.17,3.201,-0.321,0.502,0.005,0.7405,2.039,3.676,-0.431,-1.003,0.7383,1.2396
2,9.75,1.049,1.134,15.308,90.749,0.571,0.02425,422.8625,4.72825,142.8,650.11,197.9,0.353,89.1,3.283,99.9,-0.399,0.0335,0.322,0.737,2.18925,3.20825,-0.272,0.532,-0.01425,0.762,2.0555,3.6885,-0.321,-0.84475,0.7404,1.2794
2,10.25,1.023,1.126,17.074,125.77825,0.59725,0.01825,422.45125,4.7935,195.5,810.3065,249.8905,0.75,87.4,3.3365,99.9,-0.393,0.06075,0.36925,0.7365,2.204,3.23025,-0.31125,0.571,-0.008,0.772,2.0355,3.71275,-0.0365,-0.60525,0.7952,1.344225
2,10.75,1.0625,1.1495,19.36825,163.986,0.609,0.0215,421.91975,4.77875,231.8,939.376,292.3,1.0195,86.1,3.50075,99.9,-0.3815,0.175,0.3295,0.7795,2.18825,3.222,-0.27975,0.58275,0.009,0.807,2.047,3.688,0,-0.45,0.81045,1.403175
2,11.25,1.035,1.10125,22.603,195.6845,0.623,0.0185,421.4625,4.8225,263.29925,1040.1825,320.15,1.45775,84.25,3.613,99.9,-0.363,0.137,0.36775,0.72825,2.248,3.22775,-0.296,0.5865,0.02,0.835,2.1105,3.70525,0,-0.397,0.82305,1.45905
2,11.75,1.0655,1.194,23.27225,211.85825,0.65125,0.0195,421.75275,4.831,291.6,1106.6965,334.3,1.425,83.6,3.672,99.8115,-0.375,0.14825,0.3905,0.73,2.226,3.2435,-0.273,0.5855,0.01675,0.85125,2.1305,3.72,0.071,-0.203,0.855575,1.471575
2,12.25,1.086,1.183,24.171,223.987,0.65,0.017,421.369,4.785,312,1145,326.15,1.657,82.375,3.70575,99.8,-0.3655,0.1895,0.39375,0.74225,2.243,3.24125,-0.251,0.651,0.02,0.85,2.101,3.7455,0.181,-0.2,0.8669,1.471
2,12.75,1.05,1.14475,25.24525,221.44325,0.66025,0.0225,421.526,4.743,311.025,1148.764,328.3,1.76475,82,3.78175,99.8,-0.3685,0.16925,0.4455,0.74475,2.2425,3.25325,-0.26225,0.728,0.01825,0.867,2.09525,3.7165,0.19225,-0.125,0.8682,1.47825
2,13.25,1.09475,1.1185,26.021,217.33775,0.672,0.028,421.35,4.74075,300.5,1126.15925,313.65,1.8745,80.9,3.748,99.8,-0.369,0.173,0.396,0.8065,2.2495,3.252,-0.247,0.706,0.011,0.84025,2.125,3.682,0.3415,-0.00075,0.87535,1.5186
2,13.75,1.022,1.1125,25.903,209.01875,0.66825,0.03,420.944,4.73975,282.975,1050.9465,298.75,1.96675,80.91525,3.8325,99.8,-0.376,0.18625,0.406,0.7965,2.236,3.239,-0.23775,0.7325,0.01475,0.8495,2.0795,3.693,0.38475,0,0.87675,1.52865
2,14.25,1.0645,1.0885,23.86525,188.2865,0.657,0.02,421.346,4.81225,254.58525,981.989,259.125,1.95625,80.925,3.75625,99.7915,-0.36575,0.1715,0.396,0.829,2.2465,3.245,-0.23225,0.759,0.00725,0.831,2.147,3.703,0.492,0,0.8597,1.4816
2,14.75,1.10275,1.18625,22.417,164.86275,0.662,0.023,420.782,4.7915,218.45,856.33475,238.3,1.921,81.75,3.692,99.7,-0.358,0.17475,0.4205,0.77875,2.23225,3.26025,-0.22775,0.80375,0.015,0.85,2.10875,3.7105,0.541,0,0.8381,1.481725
2,15.25,1.107,1.126,20.143,135.844,0.6595,0.034,420.6855,4.714,175.175,718.114,181.45,1.73425,81.775,3.6925,99.7,-0.3725,0.17475,0.39975,0.778,2.2305,3.233,-0.22725,0.816,0.0155,0.82725,2.089,3.6945,0.518,0.02175,0.8349,1.4514
2,15.75,0.955,1.00875,18.11725,100.041,0.64425,0.034,420.801,4.7975,128.375,570.4115,143.4,1.56,81.85375,3.64875,99.7,-0.363,0.16475,0.39725,0.7895,2.20075,3.206,-0.21625,0.7345,0.014,0.823,2.02725,3.68375,0.463,0.065,0.8184,1.4323
2,16.25,0.983,1.01475,14.22425,60.65975,0.60475,0.037,420.549,4.797,78.93,419.04475,100.904,1.448,83,3.544,99.7,-0.373,0.142,0.4015,0.777,2.173,3.193,-0.22325,0.7555,0.017,0.8005,2.08975,3.6545,0.365,0.0645,0.8001,1.3534
2,16.75,0.892,0.924,11.6385,27.305,0.582,0.038,420.734,4.715,34.17,274.30625,60.2075,1.332,84.1,3.33,99.7,-0.376,0.116,0.3975,0.75,2.156,3.199,-0.23325,0.7395,0.0275,0.804,2.01225,3.677,0.3555,0.016,0.76605,1.34785
2,17.25,0.9475,0.943,9.211,4.65625,0.5785,0.058,421.245,4.66675,2.9645,127.7535,29.145,0.95275,84.725,3.15675,99.7,-0.374,0.0985,0.36275,0.731,2.1445,3.175,-0.22625,0.71675,0.014,0.75825,1.997,3.62825,0.288,0,0.7323,1.2563
2,17.75,0.83525,0.895,6.99675,-2.643,0.541,0.059,421.43975,4.694,-9.7975,34.257,3.0795,0.6015,86.375,3.051,99.7,-0.36625,0.02075,0.40875,0.67525,2.1255,3.137,-0.22625,0.671,0.003,0.72875,1.9825,3.65775,0.181,0,0.709925,1.2347
2,18.25,0.878,0.90125,5.082,-3.921,0.522,0.054,421.185,4.75525,-11.665,0,0,0.3375,88.1,2.8635,99.7,-0.37925,0.02425,0.39875,0.6605,2.12375,3.1315,-0.23425,0.65075,0.00875,0.732,1.99175,3.68075,0.10225,-0.023,0.703,1.1647
2,18.75,0.9015,0.9045,4.587,-3.66,0.51925,0.058,421.5595,4.71475,-11.305,0,0,0.23325,89.075,2.774,99.7,-0.374,0.02425,0.3915,0.663,2.0905,3.116,-0.2435,0.63025,0.01,0.68975,1.986,3.62275,0,-0.1575,0.669625,1.123675
2,19.25,0.881,0.895,4.673,-3.8025,0.5025,0.05825,421.79,4.678,-11.165,0,0,0.09875,89.8,2.8435,99.743,-0.36025,0.00775,0.39975,0.683,2.107,3.158,-0.24725,0.6195,0.004,0.724,1.994,3.61,0,-0.201,0.6546,1.0987
2,19.75,0.882,0.938,3.68175,-3.208,0.49,0.05075,421.85175,4.707,-11.6325,0,0,0.0015,90.6,2.80525,99.767,-0.36225,-0.065,0.394,0.748,2.05575,3.1455,-0.24025,0.588,0.002,0.6985,1.9885,3.64625,0,-0.203,0.63435,1.0837
2,20.25,0.8905,0.9265,3.9695,-4.036,0.489,0.054,421.921,4.672,-11.47,0,0,-0.071,91.225,2.74025,99.7,-0.359,-0.041,0.379,0.665,2.082,3.1305,-0.24725,0.5695,-0.006,0.6975,1.988,3.6355,-0.057,-0.209,0.64005,1.085875
2,20.75,0.868,0.907,3.5275,-2.766,0.4905,0.051,422.214,4.636,-10.39,0,0,-0.1045,91.425,2.78325,99.724,-0.367,0.0055,0.35775,0.69975,2.095,3.1215,-0.2705,0.56075,0.012,0.7075,1.987,3.6345,-0.05475,-0.218,0.6395,1.11805
2,21.25,0.821,0.917,3.894,-3.1405,0.5025,0.072,422.183,4.611,-11.5025,0,0,-0.044,91.525,2.79525,99.743,-0.3715,0.06975,0.37825,0.68675,2.128,3.12975,-0.2555,0.554,0.00875,0.71825,1.97925,3.6625,-0.05975,-0.23,0.63875,1.12505
2,21.75,0.892,0.9195,4.079,-3.252,0.496,0.0605,422.824,4.61225,-11.3875,0,0,-0.18875,91.9,2.7805,99.7405,-0.36525,0.09775,0.3765,0.733,2.1,3.13675,-0.262,0.543,0.0055,0.71525,1.97425,3.676,-0.074,-0.313,0.649125,1.1475
