DOY2,HR2,USTAR,WS,TA_1_1_1,RH_1_1_1,VPD_1_1_1,PA_1_1_1,TA_1_2_1,RH_1_2_1,NEE,FC,H,LE,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,CO2,H2O,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,CO2_SIGMA,H2O_SIGMA,G,SG,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,NETRAD,TA_1_3_1,RH_1_3_1,TA_1_4_1,TS_2_1_1
1,0.25,0.0318954585,0.847249075,-8.4809743,2.2085275,0.40285044875,80.415275,-9.947746875,9.251396,-0.68348435475,-0.864476007,-64.13390925,-7.12781574875,0,-0.02390155,166.089895,248.07897,-0.00362799999999999,-0.03756,392.905,0.19499565,-5.45577655,-2.713975,-1.42135,0.251925,2.423275,0.2543130425,0.0065747937,-60.7595735,-22.584343,-0.2372829725,0.19162904,0.17625135,0.05242430575,-8.8845206,0.058848422,-119.32604,-12.3662655,20.827947,-12.45578925,-5.223367025
1,0.75,0.04065765,1.02458625,-8.705122,1.9558075,0.397227033,80.42695,-10.2865,8.526764375,-0.58943571975,-0.32700338,-55.89921336,-6.674524192,0,-0.15835954,170.1071575,253.615095,0,-0.03756,393.4575,0.166016,-5.8028,-3.29925,-1.4315,0.24875,2.48175,0.2479424075,0.005219909525,-104.141181,-30.99889175,-0.3240313275,0.1794361275,0.1801907375,0.04018000275,-8.0733454,0.06332817,-111.7227875,-12.6778445,21.725356,-12.8304725,-5.306818925
1,1.25,0.0310902175,1.0493772,-8.4726333675,3.4519,0.320389901,80.58685,-10.29,9.4312974,-0.933970852,-0.694190454,-69.87088196,-5.76919486125,0,0.0462765615,162.71575,252.2169775,0,-0.03756,394.13013,0.263148975,-6.1365,-3.5268,-1.4667,0.243,2.4246,0.25721666,0.0054253758,-64.922331,-20.347805,-0.3708808,0.204922525,0.2168150325,0.0455892195,-7.843841175,0.0717249025,-109.2608,-12.846259,21.2652405,-12.904906,-5.4230213
1,1.75,0.0310768,0.8703194,-7.6376094,4.3015545,0.229035378,80.5794,-10.8105,9.808264,-0.721887674,-0.728905302,-66.90953738,-10.25662694525,0,0.02396004125,169.03382,249.06592,0,-0.03756,394.72225,0.338148675,-6.44673225,-3.72395,-1.539325,0.24645,2.4343,0.25423136,0.0073206775,-101.68490375,-21.522514,-0.5184452075,0.1957372025,0.1876944125,0.05655585225,-6.89957265,0.12793553,-108.5324625,-12.90112825,20.71132,-12.931142,-5.5193009
1,2.25,0.0379145375,0.500275375,-8.693790175,2.334641525,0.409154477,80.59615,-11.342,9.877778125,-0.842254312,-0.62777367325,-72.653132,-5.524255226,0,-0.0388029635,166.612515,247.842525,0,-0.03756,394.68125,0.2101354,-6.656412475,-3.98475,-1.62735,0.23575,2.43735,0.25776141,0.006009787525,-108.442124,-23.4774275,-0.18468008,0.20409045,0.1661665125,0.05869609275,-8.092768925,0.1342191225,-111.1007,-13.976564,21.121879,-14.01799125,-5.578995625
1,2.75,0.03941878,0.6913757,-8.80276267,3.050496925,0.3531301575,80.608391,-12.31025,8.275367375,-0.59810726,-0.824548474,-73.85701967,-10.24299949525,0,-0.17676058,167.5134,246.676485,0,-0.03756,394.329,0.29822065,-6.730701325,-4.206575,-1.7163,0.225575,2.442175,0.25303433,0.007433806175,-121.173128,-21.13410825,-0.35616703,0.2237380675,0.198692555,0.05511448625,-8.647456175,0.12954547775,-111.1043725,-13.86099775,24.3920305,-13.82410275,-5.6562935
1,3.25,0.035842503,0.5607798,-9.640442,3.48702775,0.411082666,80.5692345,-12.476,7.8280004,-1.14762836,-0.9804706235,-67.1465425,-5.8862095315,0,0.0182570201,169.1629625,247.50585,0,-0.03756,394.57525,0.3109393575,-6.9386372,-4.4709,-1.78745,0.21935,2.4431,0.2628126825,0.007266771325,-61.43881775,-20.8629995,-0.3618555825,0.182798015,0.1533981075,0.0409988555,-10.488779125,0.1314869875,-111.984255,-14.16259475,25.6420885,-14.22649575,-5.86966605
1,3.75,0.038949,0.64522389,-8.47863104,3.476709,0.321316652,80.53366875,-12.31375,8.028673125,-0.75862486025,-1.145084177,-58.291065275,-5.7621168645,0,-0.1027338,165.62833,246.31877,0,-0.03756,392.906,0.2694568,-7.0725,-4.73255,-1.8637,0.212325,2.44485,0.242523655,0.0056068412,-53.4586705,-24.715307,-0.3763636025,0.2128215825,0.177250465,0.048929067,-9.9787459,0.11503433,-112.459125,-13.6828965,25.335864,-13.71045325,-6.01372285
1,4.25,0.0404135705,0.67175375,-8.85522163,4.3654295,0.47219270725,80.4976235,-12.34,9.10516195,-0.5115622785,-0.47348409,-62.145678,-6.26461845,0,-0.1216083375,166.6819,246.337665,0,-0.03756,393.859,0.26618424,-7.133246,-4.93385,-1.936525,0.203775,2.453925,0.2540423225,0.007505876175,-54.6094875,-18.25254525,-0.40775451,0.2072434475,0.1710874375,0.053397352,-10.30751725,0.09040003725,-114.74784,-14.67242775,25.5529645,-14.81676775,-6.09032275
1,4.75,0.0419252925,0.766641375,-9.67865635,3.48802,0.1394496305,80.481,-13.0495,9.2206885,-0.551594035,-0.6328605155,-60.94460625,-5.983302939,0,0.04283564,168.7064975,244.618805,-0.00362799999999999,-0.03756,393.5625,0.2138654275,-7.266761225,-4.3452,-2.019,0.2005,2.4446,0.235064845,0.006795184175,-54.54713525,-27.0649045,-0.450719625,0.2507145575,0.1740291075,0.0564908165,-10.5641414,0.0948704995,-118.13675,-15.131315,24.2095915,-15.197882,-6.213703375
