DOY2,HR2,USTAR,TA,WS,FC,H,LE,G,RH,PA,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT
5,10.75,0.39525,26.925,2.8325,-8.70925,148,269,112,81.775,101.101,13.3725,615,1693,932.75,130,166,399.25,486
5,11.25,0.41225,27.4,3.0025,-9.40875,159,282,122.25,79.95,101.101,14.0575,653.25,1754,976.5,135.5,171.25,400.25,491
5,11.75,0.415,27.9,3.0025,-7.96525,151,300.5,128,77.15,101.101,15.09,664.25,1755.5,987,140.25,173,402.25,492.25
5,12.25,0.4165,28.25,2.9,-8.704,140.5,298,130.25,75.625,101.101,15.7675,660.5,1743.25,976.5,142,171,400,494
5,12.75,0.3965,28.6,2.8775,-7.84625,135.5,293,127.25,75.075,101,17.19,647.25,1687.5,962.5,136.5,171.25,402.25,494
5,13.25,0.408,28.8,2.96,-8.477,131.5,299,122.25,74,101,18.2675,623,1684.25,932.25,144.5,168,397,496
5,13.75,0.381,28.9,2.845,-7.659,124.75,273,113,73.6,101,18.8575,576,1576,878,129.75,161,398,491.5
5,14.25,0.387,29.025,2.8925,-6.409,120,269,103,74.55,100.9,18.6575,538.25,1477,829.5,124,156,396,488.25
5,14.75,0.39875,28.95,2.8625,-6.56225,104,241.5,81,74.025,100.9,19.5925,474.25,1324.25,750.25,112,142.25,394,483
5,15.25,0.372,28.9,2.6825,-5.818,83,217,61,76.675,100.9,19.4375,407.25,1186.25,664,103,129.25,393,478
5,15.75,0.369,28.8,2.71,-4.47075,62.75,181.25,52.25,77.6,100.9,19.2675,328.25,1010.25,572.25,95,114,389,472
5,16.25,0.358,28.7,2.51,-3.749,44,150,39,77.95,100.9,18.375,250.25,831.5,464.25,76.25,97,385.25,464.25
5,16.75,0.3225,28.425,2.53,-2.363,29,118.25,28,79.525,100.801,17.295,178.5,644.25,370,63,80.25,385.25,459.25
5,17.25,0.291,27.725,2.31,-0.98225,9,89,19,82.025,100.801,16.6475,96.25,448,259.5,46,59.25,382,449.25
5,17.75,0.24,26.7,1.9425,1.137,-2,52,11,84.925,100.801,14.2025,22.25,262.25,154.75,28,38,378,441
5,18.25,0.202,25.5,1.54,2.637,-3,25,4,87.45,100.9,11.3775,-16.75,121.25,67.5,12,17,377.25,432
5,18.75,0.1845,24.15,1.315,3.841,-1,14,-1.75,92.425,100.9,8.3825,-37,30,12,3,3,374.75,420.5
5,19.25,0.2255,23,1.2575,4.648,-1,8,-6,95.875,100.9,5.41,-50.75,2,0,0,1,372,416.25
5,19.75,0.1915,22.45,1.255,4.205,-1,8,-10,97.625,100.9,4.0675,-36.5,0,0,0,1,375,412
5,20.25,0.162,22.1,1.2925,4.4435,-1,4,-11,98.7,100.9,3.3925,-35.75,0,0,0,2,376.25,410.25
5,20.75,0.17,21.425,1.2725,4.89825,-1,6,-11,99.35,100.9,3.1,-31.5,0,0,0,2,376.75,409
5,21.25,0.199,20.825,1.1725,4.6255,0,4.5,-13,99.325,100.9,2.73,-28,0,0,0,2,380.5,408
5,21.75,0.18,20.525,1.26,4.4265,0,5,-13,99.825,100.9,2.525,-25,0,0,0,2,377,407
5,22.25,0.19,20.625,1.3075,4.819,-1,5,-14,100,100.9,2.0125,-28.5,0,0,0,2,375,406
5,22.75,0.21175,20.175,1.4,5.103,0,4,-14,100,100.9,1.7925,-25.75,0,0,0,2,376.25,405
5,23.25,0.2725,20.125,1.395,4.19925,0,6.5,-13.75,100,100.9,1.84,-24,0,0,0,2,378.25,406.25
5,23.75,0.279,19.9,1.61,4.33575,0,7,-14,100,100.9,1.525,-22.5,0,0,0,2,376,405.5
6,0.25,0.147,21.9,0.95,5.56325,0,2,-13,100,100.801,0.93,-22,0,0,0,2,393,418
6,0.75,0.13025,21.8,1.03,5.45525,0,2,-15,100,100.801,0.88,-20,0,0,0,2,395,417
6,1.25,0.166,21.9,1.07,5.59725,0,1.75,-16,100,100.801,1.01,-19,0,0,0,2,394,417
6,1.75,0.14425,21.6,0.96,4.7845,0,1.75,-15,100,100.801,0.59,-19,0,0,0,2,397,416
6,2.25,0.161,21.6,0.94,5.15375,0,2,-17,100,100.801,0.57,-18,0,0,0,2,396,416
6,2.75,0.15,21.4,0.94,5.63675,0,2,-17,100,100.801,0.49,-16,0,0,0,2,396,416
6,3.25,0.138,21.3,0.99,5.19925,0,4,-16,100,100.801,0.61,-15,0,0,0,2,400,415
6,3.75,0.125,21.1,0.83,5.1595,0,2,-17,100,100.801,0.73,-14,0,0,0,2,399,414
6,4.25,0.1605,21.3,0.96,6.0345,0,1.5,-17,100,100.9,0.63,-15,0,0,0,2,399,414
6,4.75,0.144,21.2,0.93,6.705,0,2,-16,100,100.9,0.54,-11,8,3,1,3,401,414
6,5.25,0.183,21.4,0.85,5.1025,0,4,-15,100,100.9,0.4,5,62,32,6,13,402,417
6,5.75,0.1655,21.8,1.16,5.796,5,24,-11,100,100.9,0.83,36,181,93,18,34,403,423
6,6.25,0.189,22.8,1.37,5.9605,19,49.25,-5,99.8,100.9,1.92,87,341,181,34,52,406,431
6,6.75,0.218,24.1,1.65,2.34675,28,86,3,97.4,101,3.71,139,489,282,50,69,402,443
6,7.25,0.2525,25,1.88,-0.772,56.5,115.75,12,93.7,101,5.84,210,652,382,63,84,399,452
6,7.75,0.26475,26.2,2.05,-4.7155,80,147.25,23,90.1,101,7.93,288,832,486,82,98,399,463
6,8.25,0.297,27.3,2.16,-6.613,110,183,34,87,101,9.92,367,1019,581,96,112,398,474
6,8.75,0.3105,28.2,2.16,-8.4825,116,199,45,85.5,101,12.04,437,1195,672,110,123,400,483
6,9.25,0.305,29,2.19,-9.522,134,236,56,82,101,13.74,508,1343,754,121,135,402,491
6,9.75,0.306,29.5,2.33,-10.613,137,254.25,64,78.7,101,15,559,1464,817,128,144,407,496
6,10.25,0.33,29.8,2.38,-9.90325,143,299.25,75,77.1,101,16.89,605,1508,875,135,151,408,501
6,10.75,0.3245,30.4,2.42,-10.7495,147,303,85,75.1,101,17.46,645,1568,913,142,157,413,503
6,11.25,0.32475,30.5,2.33,-10.14175,147,316,94,73.8,101,18.64,671,1641,951,145,161,413,507
6,11.75,0.329,30.9,2.43,-10.909,139,340,96,71.3,101,19.44,691,1673,974,143,163,414,510
6,12.25,0.324,31,2.49,-10.159,145.5,343.5,98,70.4,100.9,20.43,689,1680,972,151,163,416,510
6,12.75,0.325,31.3,2.43,-9.6925,140.5,333,95,69.7,100.9,20.92,665,1643,956,148,160,415,508
6,13.25,0.309,31.4,2.42,-9.4995,125,330,91,70.4,100.9,21.29,637,1574,918,142,156,415,505
6,13.75,0.3105,31.5,2.51,-7.3515,121,324,82,69.4,100.9,21.53,612,1526,883,139,151,417,506
6,14.25,0.2935,31.7,2.35,-8.1755,113.75,304.25,76,70.2,100.9,22.46,564,1417,825,129,144,416,504
6,14.75,0.30175,31.6,2.37,-7.47675,94,264.5,62,70.7,100.801,22.63,509,1287,753,116,135,414,500
6,15.25,0.2885,31.6,2.5,-7.06175,86.5,252,43,73.025,100.801,22.3375,442,1175.25,675.25,108,124,411,495.25
6,15.75,0.27075,31.5,2.19,-5.3345,67,199.25,36,75.2,100.801,21.68,368,1021,581,88,109,406,489
6,16.25,0.28,31.4,2.1325,-3.67,53,162,32,74.95,100.801,21.0925,294,878.25,497.25,79.5,96,406.25,485.25
6,16.75,0.26,30.95,1.975,-1.15325,31,137.25,23.25,75.1,100.801,20.195,214.5,677.5,392,66,78.25,404.25,479
6,17.25,0.2175,30.625,1.8025,-0.4655,17,104,16,77.475,100.801,19.125,133.25,510.25,292.25,52.25,61,400,472
6,17.75,0.207,30.025,1.575,1.512,5,65,9,80.425,100.801,17.5475,57,328.5,187,35,43,402,463.25
6,18.25,0.1735,28.9,1.3025,3.2505,0,32,4,85.75,100.801,13.3725,7.25,174,102.25,20.25,25,399,454
6,18.75,0.16525,27.025,1.105,4.012,0,14.75,-1,91,100.801,8.3575,-27.25,63.25,32.25,7,8,394,442
6,19.25,0.1465,25.7,0.98,3.5455,0,5,-5.75,93.6,100.801,5.6475,-41,9,2,1,1,389.5,432
6,19.75,0.128,24.7,0.8325,4.5455,0,4,-9.75,96.4,100.801,4.1875,-38,0,1.125,0,1,389.75,427
6,20.25,0.1115,23.8,0.9,4.8075,0,3.25,-10.75,98.9,100.801,2.98,-36,0,0.25,0,1,389,426
6,20.75,0.1215,23.4,0.88,5.8185,0,2.75,-12.75,99.8,100.801,2.14,-35,0,0,0,2,390,425
6,21.25,0.172,23.4,1.02,6.819,0,3,-13,100,100.9,1.88,-35,0,0,0,2,388,424
6,21.75,0.172,23.1,1.04,5.3185,0,3,-13,100,100.9,1.83,-33,0,0,0,2,387,424
6,22.25,0.1715,23,1.05,6.796,0,2,-14,100,100.9,1.74,-29,0,0,0,2,391,422
6,22.75,0.1575,22.8,0.95,5.432,0,1.25,-14.75,100,100.9,1.22,-27,0,0,0,2,393,421
6,23.25,0.1295,22.5,0.94,5.773,0,2,-15,100,100.9,1.15,-26,0,0,0,2,390,420
6,23.75,0.141,22.2,0.8425,5.20525,-1,1,-15,100,100.801,0.785,-23.25,0,0,0,2,390,419.75
7,0.25,0.1635,23.7,0.93,6.37575,0,1,-8,100,100.9,1.1,-21,0,0,0,2,405,428
7,0.75,0.1585,23.5,0.87,6.5,0,2,-10,100,100.9,1.09,-19,0,0,0,1,405,427
7,1.25,0.151,23.3,0.83,6.779,-1,2,-11,100,100.9,0.99,-18,0,0,0,1,405,426
7,1.75,0.1595,23.3,0.88,5.989,-1,1,-11,100,100.9,1.11,-17,0,0,0,2,405,426
7,2.25,0.15875,23.1,0.85,6.114,-1,1.75,-12,100,100.9,0.87,-16,0,0,0,2,406,426
7,2.75,0.17725,23.1,0.89,6.1255,-0.5,1,-11,100,100.9,0.75,-16,0,0,0,2,406,425
7,3.25,0.15675,23,0.88,5.1705,0,2,-12,100,100.9,0.62,-15,0,0,0,2,407,425
7,3.75,0.173,22.7,0.9,6.046,0,1,-12,100,100.9,0.5,-15,0,0,0,1,408,425
7,4.25,0.181,22.6,0.94,5.82975,0,1.25,-12,100,100.9,0.45,-15,0,0,0,1,407,424
7,4.75,0.1725,22.6,0.89,5.94375,0,2,-13,100,100.9,0.45,-13,3,1,0,2,409,424
7,5.25,0.1705,22.7,0.95,5.4775,0,2,-12,100,101,0.54,-2,34,19,3,6,409,425
7,5.75,0.179,23.1,0.99,5.597,2,11.5,-9,100,101,0.66,24,119,67,13,23,412,429
7,6.25,0.176,24.1,1.23,5.87575,10.5,32.5,-5,100,101,1.64,69,250,142,26,42,414,438
7,6.75,0.2165,25.1,1.51,2.7335,23.25,66.25,1,98.4,101,3.46,123,418,238,41,61,413,446
7,7.25,0.2555,26.1,1.72,-1.272,45,98,7,94.6,101.101,5.25,184,566,333,52,75,407,454
7,7.75,0.25775,27.2,1.85,-3.4655,71.75,127.25,16,91.4,101.101,6.78,254,741,434,62,89,405,464
7,8.25,0.28375,28.1,2.05,-4.6415,94.5,161.5,29,88.9,101.101,8.4,333,898,529,72,104,408,473
7,8.75,0.2865,28.8,2.05,-5.44825,108,170,39,86,101.101,10.02,404,1071,616,80,116,409,484
7,9.25,0.28,29.7,2.07,-5.3915,119,196.5,56,84.2,101.101,11.56,472,1228,702,91,127,413,494
7,9.75,0.303,30.3,2.17,-5.36325,127,237,72,82.2,101.101,13.2,531,1382,773,103,137,417,501
7,10.25,0.299,31.1,2.19,-6.181,132,251,72,80.1,101.101,15,578,1464,824,101,143,421,507
7,10.75,0.3035,31.6,2.2,-6.67575,145,275,83,77.8,101.101,16.03,625,1537,881,113,147,424,512
7,11.25,0.318,32,2.33,-6.227,151.5,288.75,95,75.6,101.101,17.63,650,1532,906,116,150,426,514
7,11.75,0.309,31.9,2.32,-5.159,144,299.75,81,74.3,101,19.02,674,1624,938,116,156,428,515
7,12.25,0.31,32.3,2.45,-4.136,141,326,85,73.7,101,20.2,668,1628,930,120,153,428,519
7,12.75,0.318,32.201,2.41,-4.79475,142.5,306.25,72,72.6,101,20.33,659,1612,925,116,154,429,518
7,13.25,0.313,32.8,2.3225,-4.89175,132,308.5,66.25,70.95,101,20.8275,639,1535.75,901.25,119.5,150,430,520.25
7,13.75,0.3135,32.925,2.3925,-4.7895,121.75,288,61,71.975,100.9,21.6175,596,1510,856.75,115.25,145.25,428,520.25
7,14.25,0.318,32.77575,2.3575,-3.70375,116.25,283.5,53.25,72.95,100.9,21.785,572.75,1414.5,820,105.25,140,426.25,514.25
7,14.75,0.308,32.825,2.2725,-3.94825,104,249,48,73.8,100.9,22.32,509.25,1266.25,748.75,98.25,131.25,425.25,510.25
7,15.25,0.30275,32.9,2.28,-3.318,91,224.5,38,73.675,100.9,22.66,447.25,1170,667.25,91,122.25,424.25,505
7,15.75,0.30775,32.701,2.2825,-2.9425,82.75,199,32,75.4,100.801,22.765,384,1022.5,589.25,83,110,422.25,499.25
7,16.25,0.2825,32.525,2.1925,-2.159,54,171,27,76.25,100.801,22.8225,302,842.5,493,71,95,419,492.25
7,16.75,0.2755,32.201,2.0725,-1.499,42,135.5,21,77.75,100.801,21.285,234,688.5,398.25,61.25,80.25,416,485.25
7,17.25,0.2685,31.8,1.9375,-0.59025,24,104,17,80.5,100.801,19.7575,153.25,500.25,295.25,48.25,62,412,478
7,17.75,0.241,31.125,1.73,0.8185,9,67,10.25,83.8,100.801,17.6775,77.25,334.25,195,35,45,409,470
7,18.25,0.1845,30.425,1.415,2.819,0,36.75,7,87.75,100.801,14.5275,15.25,179.25,104.25,19,26,406.25,463
7,18.75,0.152,29.1,1.0025,4.0915,0,18,3.25,91.175,100.9,9.995,-22.75,66,35,7,8,403,452
7,19.25,0.165,27.325,0.9075,5.455,-1,9,0,94.775,100.9,6.6225,-39.75,10,5,1,1,402,443
7,19.75,0.163,26.425,0.945,5.00575,0,5.25,-4,97.625,100.9,4.825,-40,1,0,0,1,400.5,438
7,20.25,0.182,25.625,0.9125,4.55175,0,3,-6,98.75,100.9,3.4925,-38,0,0,0,1,399.25,436
7,20.75,0.165,25.2,0.905,5.60825,0,4,-7,99.5,100.9,3.1075,-34,0,0,0,1,402,434
7,21.25,0.15125,24.9,0.905,5.80125,0,4,-8,99.7,100.9,2.185,-31,0,0,0,2,404,433
7,21.75,0.163,24.6,0.795,5.66,0,3,-9,99.9,100.9,2.02,-28,0,0,0,2,403,432
7,22.25,0.1665,24.5,0.8625,5.85275,0,2,-10,100,100.9,1.865,-26,0,0,0,2,405.25,431
7,22.75,0.1505,24.3,0.92,6.557,0,3,-10,100,100.9,1.48,-24,0,0,0,2,404,430
7,23.25,0.165,24.2,0.905,6.887,-1,3.75,-10,100,100.9,1.6175,-22,0,0,0,2,404,429
7,23.75,0.1455,23.9,0.955,7.3075,0,2.5,-11,100,100.9,1.245,-21,0,0,0,2,405,428
8,0.25,0.14525,24,0.87,6.273,-1,2.75,-8,100,100.9,1.58,-21,0,0,0,2,397.5,428.5
8,0.75,0.122,23.8,0.795,6.921,0,2,-11,100,100.801,1.54,-19.5,0,0,0,2,400,428.5
8,1.25,0.1445,23.55,0.815,6,0,2.5,-11,100,100.801,1.325,-19,0,0,0,2,400,428.5
8,1.75,0.1355,23.4,0.745,6.341,-1,1,-11,100,100.801,1.11,-18,0,0,0,2,401.5,427
8,2.25,0.136,23.3,0.875,5.92675,-1,2,-11,100,100.801,0.895,-17,0,0,0,2,400,426.5
8,2.75,0.1425,23.2,0.79,5.864,0,1,-12,100,100.801,0.87,-17,0,0,0,2,399.5,425.5
8,3.25,0.144,23.15,0.785,5.796,-0.25,1,-12,100,100.801,0.75,-16.5,0,0,0,2,401,425
8,3.75,0.128,23.05,0.765,5.927,0,2,-12,100,100.801,0.645,-16,0,0,0,2,403,425
8,4.25,0.12925,22.9,0.735,6.0345,-1,1,-12,100,100.9,0.56,-15,0,0,0,2,403,424
8,4.75,0.134,22.7,0.865,6.074,0,1,-12,100,100.9,0.355,-14,0,0,0,2,405,424.5
8,5.25,0.15425,22.7,0.88,5.739,0,2,-12,100,100.9,0.28,-10.5,9,4,1,2,407,425
8,5.75,0.14,22.8,0.875,5.205,0,6,-11,100,100.9,0.345,3,64,37,6,13.5,407.5,427
8,6.25,0.145,23.8,1.02,5.819,4,21,-8.5,100,101,1.26,39,176,100,19,34.5,412,434
8,6.75,0.193,24.9,1.295,4.2735,20,53,-3,99.55,101,2.6,95.5,330,194.5,33,53,415,443.5
8,7.25,0.226,26.05,1.555,1.5,41.25,90.25,4,97.1,101,5.09,153,481,290,49,69.5,406.5,454
8,7.75,0.2465,27.2,1.72,-0.8575,67,123.5,12.5,93.1,101,7.06,226,645.5,393.5,65,84,401,468.5
8,8.25,0.26525,28.45,1.97,-2.9315,93.5,161,23,88.6,101,9.325,311.5,826,499,80.5,98.5,400.5,482
8,8.75,0.274,29.4,2.065,-3.386,113,179,40,85.1,101,11.485,384.5,1000,589.5,93.5,109.5,404.5,496
8,9.25,0.284,30.3,2.145,-4.159,129,211,58.5,82.45,101,13.685,450,1158,669.5,105,119,410.5,505
8,9.75,0.283,31.05,2.3,-5.659,142,248,73,79.55,101,15.66,510,1289,744,118,127.5,416.5,517
8,10.25,0.30275,31.6,2.325,-4.448,146,265.5,83,76.9,101,17.355,567,1406.5,807,119.5,136,422,526
8,10.75,0.294,32.201,2.235,-3.068,156,302,90,74.6,101,19.345,607,1506,856.5,127.5,144.5,426.5,534.5
8,11.25,0.3225,32.85,2.31,-5.022,154,313,94.5,73.45,101,21.33,633,1528.5,894.5,132.5,148,428.5,540.5
8,11.75,0.294,33.05,2.455,-3.0845,149,318.5,101.5,70.65,101,22.62,652,1580.5,917,135,149,430,548.5
8,12.25,0.323,33.15,2.44,-3.159,160,318,88.5,69.1,100.9,23.485,653,1565,920.5,138.5,149.5,432,541
8,12.75,0.334,33.45,2.53,-3.68125,157,333,83,69.45,100.9,23.915,641.5,1554.5,904.5,138.5,149,431,536.5
8,13.25,0.3245,33.6,2.6,-3.2665,129.5,310.5,70.5,68.1,100.9,25.49,606,1511.5,874,127.5,145,430,534.5
8,13.75,0.325,33.5,2.59,-2.8175,124.5,301.5,60.5,67.05,100.801,25.21,576.5,1429,845.5,128,140.5,430,543
8,14.25,0.327,33.65,2.495,-2.4425,132,299.5,55.5,67.3,100.801,25.755,541,1376.5,792.5,124,136.5,430,531.5
8,14.75,0.318,33.55,2.395,-2.022,103,288,45,66.9,100.801,26.405,486.5,1259,720.5,115.5,125,426,522
8,15.25,0.304,33.55,2.365,-0.9765,97,242.5,35.5,68.2,100.801,25.62,416,1096.5,643.5,99,115,424.5,521.5
8,15.75,0.306,33.2,2.415,-1.681,73,193,26,69.7,100.801,24.66,339,939.5,548.5,87,101,422,509
8,16.25,0.285,33.1,2.355,-0.4255,56,162.5,21.5,70.6,100.7505,24.015,258,751.5,442,72,84,420,503.5
8,16.75,0.2625,32.5,2.1,-0.198,32,119.5,15,72.15,100.801,22.545,179.5,587.5,343,59,68,419,495
8,17.25,0.2425,32.1,2.125,1.29625,16,86,12,76.05,100.801,20.395,109,415,245,42,50,417,484.5
8,17.75,0.22,31.3,1.765,2.432,2,46.75,8,79.9,100.801,17.465,44.5,253.5,151.5,26.5,33.75,415,475
8,18.25,0.18925,30.05,1.45,4.0345,0,26.5,5,86.9,100.801,14.15,-8.5,104.5,57.5,11,14,411,463
8,18.75,0.16375,28.5,1.135,4.79625,-1,14,1,92.1,100.801,10.63,-34.5,25,14.25,2,3,407,451
8,19.25,0.1325,27.15,0.99,4.84675,-1,8.25,-3.5,95.15,100.801,7.71,-40,1,2,0,1,402.5,444.5
8,19.75,0.14725,26.35,0.94,5.182,0,6,-6,97.35,100.801,5.795,-39.5,0,0,0,1,401.5,441
8,20.25,0.13,25.85,0.925,5.86425,0,4,-8,99.45,100.801,4.56,-37,0,0,0,1,401,437
8,20.75,0.16675,25.3,0.925,5.341,0,3.5,-8,99.6,100.9,4.175,-37,0,0,0,2,399,435
8,21.25,0.15275,25,0.895,6.114,0,5,-8,100,100.9,3.595,-34,0,0,0,2,402.5,434
8,21.75,0.151,24.8,1.03,6.671,0,4,-8.5,100,100.9,2.875,-30.5,0,0,0,2,401,433.5
8,22.25,0.133,24.45,0.86,6.273,-1,3,-9,100,100.9,2.55,-28,0,0,0,2,397,432
8,22.75,0.144,24.2,0.83,5.296,0,3,-10,100,100.9,2.115,-26,0,0,0,2,400,431
8,23.25,0.1565,24.25,0.79,6.29025,0,2,-11,100,100.9,1.825,-24,0,0,0,2,399,430
8,23.75,0.14,24.2,0.78,6.21675,0,3,-11,100,100.9,1.65,-23,0,0,0,2,399,431
9,0.25,0.15625,21.975,1.0825,5.16,-1,3,-11,100,100.9,1.395,-20,0,0,0,2,394,417.75
9,0.75,0.18525,21.6,1.125,5.79025,0,5.75,-12,100,100.9,1.595,-19.75,0,0,0,2,397.5,416
9,1.25,0.174,21.6,1.155,5.819,-1,3,-12.5,100,100.9,1.725,-19,0,0,0,2,398,416
9,1.75,0.14025,21.4,1.07,5.728,0,4,-13,100,100.9,1.075,-18,0,0,0,2,398,414.5
9,2.25,0.16775,21.35,1.15,5.182,0,7,-13.5,100,100.9,1.065,-17,0,0,0,2,399,414.5
9,2.75,0.149,21.45,1.2,5.381,0,6.75,-14,100,100.9,0.755,-16,0,0,0,2,399.5,415
9,3.25,0.1525,21.3,1.095,5.353,0,4.5,-14,100,100.9,0.81,-16,0,0,0,2,400,413
9,3.75,0.156,21.2,1.11,5.4665,0,4,-14,100,100.9,0.715,-15,0,0,0,2,401,414.5
9,4.25,0.143,21.15,1.105,5.182,-1,3.25,-13.5,100,100.9,0.73,-14,0,0,0,2,398.5,414
9,4.75,0.174,21.25,1.23,5.614,-1,4,-13.5,100,100.9,0.725,-13,0,0,0,2,400.5,415
9,5.25,0.1685,21.1,1.17,5.796,-1,3.75,-13,100,101,0.685,-10.75,1,0,0,2,401,415
9,5.75,0.16,21,1.255,6.08,-1,6.5,-13.5,100,101,0.8,-5,23.5,10,2,5,400.5,416
9,6.25,0.1675,21.35,1.33,4.978,0,13,-12,100,101,1.055,16.25,123,55,10,23.5,401,419
9,6.75,0.19175,22.25,1.625,6.074,11,42.75,-7,100,101,1.95,67,309,143,25.5,45,403,425.5
9,7.25,0.2425,23.25,2.015,1.739,25,82,1,97.4,101.101,3.1,127.25,437,249,43.5,63,398.5,433
9,7.75,0.278,24.3,2.34,-1.318,48,119.25,7,92.95,101.101,5.02,193.25,574,360,64.5,79,399.5,443
9,8.25,0.3065,25.5,2.38,-4.66425,81.5,147.75,15,88.125,101.101,7.245,271,740,463,85.5,94,395.5,455
9,8.75,0.30575,26.55,2.545,-6.8975,113,164,23.5,85.125,101.101,9.65,350.25,922.5,559,103.5,110,391,466.5
9,9.25,0.342,27.5,2.605,-7.20375,127,189,34.5,81.425,101.101,11.63,416.25,1056.5,645,114,120,398,475
9,9.75,0.332,28.35,2.835,-8.34,141.75,207,46,78.925,101.101,13.41,479,1187.5,716,124,131,401.5,482.5
9,10.25,0.353,29.05,2.74,-9.10175,148.5,227.75,50,77.475,101.101,14.73,526.75,1291,777.5,130,139,406,491.5
9,10.75,0.365,29.65,2.79,-9.522,146,245,57.75,74.25,101.0505,16.265,551,1338.5,817.75,132.5,144.75,410,495
9,11.25,0.318,30,2.71,-8.88,143.5,266.75,55.25,72.2,101,17.345,583,1383.25,848.25,130.5,142.75,412,500.75
9,11.75,0.35,30.575,2.79,-9.289,141.5,265.75,55.25,71.35,101,18.305,576.5,1370.75,855.75,129.75,146.5,413,503.5
9,12.25,0.3685,30.6,2.735,-9.35775,147,262,55.5,68.75,101,19.5875,567,1366.75,850.75,130,145,415,505.25
9,12.75,0.353,30.8,2.63,-8.528,135,270.75,57.75,68.625,101,20.25,566,1376,846.5,133,149,415,505
9,13.25,0.33475,31.1,2.71,-8.29525,133,264.25,53,66.65,100.9,21.41,546,1323,819,130,142,411,505
9,13.75,0.339,31.2,2.67,-7.92025,117.5,241,41,66.5,100.9,22.69,504,1243,760,119,134,412,501
9,14.25,0.341,31.2,2.75,-7.431,109,234.25,35,65.675,100.9,22.67,448.25,1130,704,114,127,411,497
9,14.75,0.325,31.1,2.76,-5.6815,90,197.5,30,65.575,100.9,21.56,384.75,998,610,104,110,409,494
9,15.25,0.3215,31,2.68,-4.897,66,173.25,25,65.95,100.9,21.54,313.75,839,526,86,99,411,490
9,15.75,0.3,30.6,2.53,-4.011,48,140,18,65.75,100.801,22.02,233,673,415,73,82,409,483
9,16.25,0.29125,30.4,2.33,-1.47125,28,109,12,68.65,100.801,20.46,156.75,506,319,58,66,405,475
9,16.75,0.23875,29.7,2.14,0.114,7.25,74.5,8,71.325,100.801,18.39,80,340,217.5,39,47,403.25,463
9,17.25,0.1955,28.7,1.77,1.614,-2,41.75,4,76.675,100.801,15.71,23,199,122.75,22,31.25,400.25,455
9,17.75,0.152,27.3,1.25,3.16,-1,19.75,0,82.725,100.801,11.93,-24,80,44,8,11.25,400,442
9,18.25,0.139,25.4,0.94,3.16,0,9.5,-4,92.75,100.801,8.16,-40.25,14,7,1,2,393,433
9,18.75,0.19525,24.475,1.0075,4.319,-1,6,-7,95.6,100.87525,5.34,-38.5,1,0,0,1,395,428
9,19.25,0.16775,23.875,0.945,4.347,0,5.5,-9,97.7,100.9,3.9025,-32,0,1,0,1,395.25,426
9,19.75,0.167,23.35,1.335,4.915,0,5,-9,98.7,100.9,3.495,-31.5,0,1,0,2,396.75,423.75
9,20.25,0.204,22.9,1.1925,4.103,0,3,-9,99.65,100.9,2.7025,-33.5,0,0.5,0,2,393.25,422
9,20.75,0.182,22.7,1.1675,5.279,0,4,-11,100,100.9,2.4475,-34,0,0.75,0,2,388.75,421
9,21.25,0.1785,22.775,1.15,5.057,0,6,-12,100,100.975,2.56,-31,0,0,0,2,388.5,420.75
9,21.75,0.18925,22.4,1.1875,5.21075,0,4.25,-12,100,100.975,2.665,-30,0,0,0,2,386,419.75
9,22.25,0.19,22.2,1.205,4.7845,0,5,-13,100,100.975,2.5525,-29,0,0,0,2,388,417.75
9,22.75,0.176,22.1,1.1875,5.05725,0,5,-13,100,100.9,2.32,-25,0,0,0,2,390.5,417.75
9,23.25,0.15025,22.075,1.235,6.046,-1,3.5,-13,100,100.9,1.895,-24,0,0,0,2,388.75,418
9,23.75,0.164,21.95,1.105,5.432,-1,4,-13,100,100.9,2.0025,-21,0,0,0,2,391.75,417.75
10,0.25,0.2185,18.95,1.21,4.40425,-1,6,-7.5,100,101,1.115,-17,0,0,0,2,373.5,400
10,0.75,0.21275,19.1,1.36,4.023,-1,5,-10,100,101,1.205,-16,0,0,0,2,374,400
10,1.25,0.20025,19.1,1.355,3.762,0,5.75,-10,100,101,1.275,-16,0,0,0,2,373,401.5
10,1.75,0.2065,18.95,1.42,3.455,0,6.5,-11.5,100,101,0.995,-15,0,0,0,2,374,400
10,2.25,0.2035,18.55,1.43,3.83,0,8,-11,100,101,0.86,-13,0,0,0,2,374.5,396
10,2.75,0.21225,18.25,1.365,4.228,-1,8,-12.5,100,101,0.69,-12,0,0,0,2,374,395
10,3.25,0.23275,18.05,1.425,3.8755,0,11.5,-13.5,100,101,0.69,-11.5,0,0,0,2,376.5,395.5
10,3.75,0.222,17.7,1.48,3.4265,-1,8,-13,100,101,0.79,-9,0,0,0,2,379.5,395
10,4.25,0.27,17.7,1.58,4.1595,-1.25,11,-13,100,101,0.67,-11.5,0,0,0,2,378.5,394
10,4.75,0.249,17.5,1.475,4.023,-1,11,-13,100,101.101,0.57,-11,0,0,0,2,377,394
10,5.25,0.25075,17.55,1.45,4.34725,-1,10.25,-12,100,101.101,0.495,-11,0,0,0,2,379.5,393.5
