DOY2,HR2,FC,LE,H,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,G_8_1_1,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,FC_2_1_1,LE_2_1_1,H_2_1_1,CO2_2_1_1,H2O_2_1_1,T_SONIC_2_1_1,T_SONIC_SIGMA_2_1_1,WS_2_1_1,USTAR_2_1_1,TA_2_1_1,TA_2_1_2,RH_2_1_1,PPFD_IN_2_1_1,SW_IN_2_1_1,SW_OUT_2_1_1,LW_IN_2_1_1,NETRAD_2_1_1,PA_2_1_1,LW_OUT_2_1_1
1,5.25,0.70309,0.9601,-22.525,-1.8375,-1.239,-2.21,-2.4785,-2.322,-1.82875,-2.4059,-2.596695,389.42,5.318,87,1.08944,0.2275,0.45632,-0.085,-0.025835,82.8,0,0,0,0,271.285,307.72,-31.94,0.2415,0.4485,0.7145,1.056,1.761,3.128,0.317,0.83143,0.822115,0.39674,2.5665,0.516922,0.08472755,-18.3897,358.5025,3.641165,-1.089093,0.2325565,2.22297,0.2109535,-1.04252,-1.297265,79.8335,0,0,0,278.6965,-11.17945,87.44165,303.967
1,5.75,0.52098,0.8964,-21.757,-1.847,-1.2465,-2.2115,-2.4785,-2.3205,-1.672405,-2.43174,-2.59675,389.64,5.3377,87.049,1.10767,0.24564,0.39354,-0.181335,-0.136,82.7415,0,0,0,0,268.56,307.38,-33.08333,0.241,0.451,0.7165,1.0615,1.7645,3.13,0.32,0.8484,0.83405,0.3763,2.6018,0.581648,0.2618165,-15.02015,410.908,3.866605,-0.8606305,0.2578995,1.89751,0.227623,-0.936967,-1.3321,80.06085,0,0,0,274.445,-7.987765,87.4,305.4235
1,6.25,0.63899,1.466,-21.733,-1.849,-1.2475,-2.2125,-2.4665,-2.319,-1.793965,-2.58304,-2.5968,389.755,5.27752,87.038,1.11347,0.2199,0.552085,-0.1885,-0.34333,82.799835,0,0,0,0,267.77,307.4,-36.5,0.237,0.4525,0.7145,1.0645,1.7625,3.126,0.318,0.84862,0.86256,0.38315,2.65605,0.489973,-0.180974,-18.9482,404.806,3.84897,-0.932411,0.210411,2.170115,0.200053,-0.923815,-1.441765,79.8947,0,0,0,273.0235,-10.57805,87.4,305.0735
1,6.75,0.661,1.0173,-21.712,-1.85,-1.25,-2.207,-2.484,-2.316,-1.80298,-2.5925,-2.5968,389.415,5.26605,87.04,0.856995,0.225005,0.34243,-0.29583,-0.3,83.344,0,0,0,0,269.175,307.015,-35.603,0.238,0.448,0.714,1.063,1.771,3.1215,0.310865,0.82326,0.76337,0.3855,2.7085,0.461319,0.226547,-17.6676,371.731,3.77859,-1.66685,0.204523,2.221855,0.180352,-1.0572515,-1.525235,80.8748,0,0,0,269.843,-12.9888,87.4,304.398
1,7.25,0.61,1.0768,-21.94,-1.8585,-1.239,-2.207,-2.494,-2.317,-1.73305,-2.60977,-2.5968,389.555,5.2052,87.032,1.06933,0.2349,0.38981,-0.341075,-0.3265,82.9,0,0,0,0,268.545,307.4,-33.0915,0.24,0.449,0.718,1.064,1.763,3.12,0.31172,0.828675,0.81381,0.39407,2.60755,0.5169595,0.031595145,-16.06755,358.994,3.943235,-0.92675,0.238027,2.135375,0.207579,-1.261865,-1.640215,82.0915,0,0,0,271.8785,-10.342515,87.4,304.8465
1,7.75,0.3225,1.26148,-20.09,-1.85,-1.245,-2.215,-2.488,-2.312,-1.70708,-2.63678,-2.5968,389.54,5.26449,87.0405,1.1367,0.22592,0.56096,-0.186665,-0.258,83.086,13.9,11.032,0,0,268.32,307.22,-30.13,0.241,0.445,0.708,1.057,1.75,3.1145,0.29651,0.8211,0.812495,0.4069,2.549,0.591042,0.4452675,-17.95065,350.926,3.90991,-0.966044,0.257815,2.33115,0.202958,-1.1990985,-1.4863,80.64,12.57515,3.85195,2.39163,271.572,-12.170335,87.435,303.49
1,8.25,0.285,2.17935,-16.04177,-1.851,-1.247,-2.216,-2.493,-2.317,-1.66319,-2.5745,-2.5968,389.62659,5.313795,87.1,0.986115,0.2117,0.68,-0.25033,-0.0436665,82.4,59.613335,52.0135,29.454,6.99465,271.06,307.83333,-8.35265,0.23,0.438,0.699,1.048,1.753,3.1095,0.3246,0.86966,0.82854,0.4364,2.496835,0.620317,0.425525,-15.6969,346.237,4.03212,-0.631937,0.26989,2.625995,0.210746,-0.9890015,-1.372515,79.958,59.811,37.91485,19.0808,274.053,-3.07723,87.46,303.9035
1,8.75,0.05,5.843,-7.11,-1.8485,-1.221,-2.215,-2.47,-2.319,-1.680465,-2.53858,-2.5968,390.045,5.3538,87.1,1.16622,0.19815,1.09,-0.142,0.0525,81.9,123.1,96.933,62.7865,14.277,269.96,309.57,20.499,0.23,0.43,0.687,1.039,1.749,3.097,0.33887,0.830245,0.79205,0.42715,2.395,0.41324,2.129395,-9.584235,360.7995,4.03618,-0.314576,0.228097,2.85901,0.245543,-0.6723835,-0.7982,79.4045,138.579,79.04115,41.6925,274.1985,4.30812,87.45,305.382
1,9.25,0.078,10.285,-0.289,-1.838,-1.204,-2.2105,-2.443,-2.3115,-1.57654,-2.29952,-2.5966,390.015,5.379425,87.113,1.3109,0.203845,1.3083,0.1195,0.397335,80.4,199.066665,137.93,100.41,21.778665,269.89,311.68,53.310665,0.24,0.4375,0.6815,1.033,1.7405,3.083,0.35626,0.869,0.8012,0.456,2.2783,0.538717,4.68208,-6.83981,412.385,4.37365,0.00563643,0.186858,3.14419,0.258902,0.0732665,-0.2026485,78.99185,211.0165,116.65,57.22365,278.972,14.6103,87.4,308.0285
1,9.75,-0.305,17.9645,12.10781,-1.8325,-1.168,-2.206,-2.391,-2.299,-1.567965,-2.184295,-2.57986,389.95,5.40877,87.109,1.7141,0.2165,1.74365,0.417,0.776,79.1515,274.5,174.8,139.6,25.88,269.535,313.1,81.4085,0.243,0.433,0.682,1.0175,1.725,3.071,0.38,0.888065,0.8217,0.494795,2.264,0.431634,7.08416,-0.935614,412.531,4.09999,0.4060845,0.1843035,2.99084,0.3177565,0.765367,0.109767,76.8797,260.753,149.42,74.5097,279.437,20.9892,87.4,311.853
1,10.25,-0.49,23.403,25.855,-1.8205,-1.124,-2.202,-2.389,-2.296,-1.56791,-2.2102,-2.4761,389.155,5.49,87.137,1.99845,0.24359,2.32681,0.658165,1.03385,77.40333,358.1,206.635,181.115,32.077,268.705,315.93,115.975,0.258,0.433,0.69,1.023,1.722,3.078,0.44306,0.9182,0.8665,0.55104,2.285,0.4711495,7.32006,-4.65686,412.482,4.19936,0.8525695,0.207598,2.76465,0.3087595,1.22865,0.6264835,74.6335,347.645,202.8,94.76765,276.8285,37.44385,87.35165,313.085
1,10.75,-0.9725,26.73895,38.1275,-1.826,-1.106,-2.198,-2.364,-2.289,-1.567595,-2.13087,-2.485055,389.190025,5.48275,87.129,2.2626,0.25668,2.68,1.04115,1.42215,76.787,431.05,244.57,217.235,38.66,269.25,318.06667,138.708335,0.27,0.428,0.671,1.026,1.725,3.09,0.48447,1.0442,0.9436,0.59525,2.477,0.4550725,11.1065,2.461915,412.817,4.324935,1.68566,0.19549,2.88585,0.329365,1.84147,1.363785,73.95515,364.605,219.5935,107.556,285.72,30.97785,87.3,313.085
1,11.25,-1.126,28.4825,49.9495,-1.792,-1.067,-2.193,-2.361,-2.28,-1.567765,-2.147925,-2.441575,388.98,5.473,87.1,2.7603,0.27121,3.18,1.2877,1.7067,75.349835,493.8,261.63,243.9,41.435,270.61,319.9,160.9,0.2755,0.431,0.668,1.0305,1.725,3.108,0.4935,1.0658,0.9957,0.61297,2.5545,0.5118315,12.05185,5.82244,412.4685,4.06784,2.01166,0.233215,2.70324,0.3409445,2.19565,1.70325,73.11215,468.567,289.627,123.7475,285.697,42.18185,87.3,313.7085
1,11.75,-1.32645,30.27,63.71,-1.775,-1.043,-2.181,-2.336,-2.259,-1.5676,-2.14765,-2.467335,388.86809,5.4692,87.065,2.9923,0.2951,3.432,1.648,2.0352,74.253,545,274.13,268.66667,44.1395,269.36667,320.71,182.035,0.282,0.44,0.67,1.04,1.758,3.122,0.510865,1.098,0.9782,0.65345,2.70065,0.442091,12.4983,8.70593,412.473,3.93451,2.71288,0.254096,3.087785,0.279236,2.664665,2.22382,72.587,479.99,275.435,135.624,277.315,46.238,87.28665,314.112
1,12.25,-1.497,28.935,64.3645,-1.7725,-1.0215,-2.1795,-2.3385,-2.2415,-1.56755,-2.1305,-2.29372,389.06143,5.523,87,3.1751,0.288,3.58862,2.048,2.30115,72.8,533.7,297.39,261.33,44.5,271.42,322.21,186.64,0.2975,0.4315,0.6715,1.0245,1.7225,3.116,0.534,1.1439,1.0424,0.66305,2.651,0.4756705,17.46895,6.723435,383.046,3.954005,2.94198,0.266508,2.80191,0.2943755,2.96313,2.329965,70.98585,529.8765,313.167,127.2235,279.623,55.8337,87.22665,316.4885
1,12.75,-1.36,29.561,64.99,-1.764,-1.002,-2.183,-2.342,-2.2265,-1.56765,-2.13078,-2.4236,388.93,5.49,86.999,3.233,0.28015,3.67287,2.20915,2.439,71.765835,514.4,287.666665,259.033335,42.877,268.4,323.27,173.1,0.3245,0.46,0.7,1.0635,1.749,3.137,0.53719,1.1317,1.05298,0.6673,2.773215,0.532778,20.9504,7.635635,412.868,4.498715,2.601005,0.2755015,2.90989,0.3370415,2.529115,1.978665,72.47665,512.9765,292.255,128.478,290.5165,53.9735,87.18665,316.513
1,13.25,-1.55334,29.888,60.31,-1.7205,-0.9935,-2.185,-2.342,-2.217,-1.5676,-2.13034,-2.4414,388.83,5.5861,87,3.40349,0.282865,3.816735,2.4225,2.669,71.8,515.8,271.81,251.5,40.415,270.43,323.76667,162.86,0.329,0.468,0.722,1.076,1.774,3.1425,0.543425,1.1777,1.0571,0.67785,2.805,0.458919,19.70465,11.1516,383.186,4.015245,2.66054,0.219684,3.2722,0.3041895,2.617865,1.47022,71.8797,468.9365,282.61,109.1575,277.4785,55.46565,87.15,316.543
1,13.75,-1.29,26.95648,52.9265,-1.6515,-0.9725,-2.1825,-2.339,-2.178,-1.5674,-2.1305,-2.2501,388.72,5.6213,86.984,3.48175,0.2477,3.775,2.3587,2.625,71.8515,448.3,241.53333,221.783335,36.1,270.4,323.4,137.87,0.334,0.474,0.736,1.084,1.783,3.1755,0.55092,1.153,1.05445,0.669775,2.7337,0.425476,16.7838,11.1051,412.232,4.47945,2.81968,0.185466,2.91816,0.309424,2.72835,1.8068,72.8667,386.267,231.0685,105.412,276.947,54.8773,87.165,316.8935
1,14.25,-1.07925,22.82,41.15256,-1.6025,-0.941,-2.181,-2.344,-2.1625,-1.5677,-2.1302,-2.1982,389.25,5.61984,86.9655,3.42819,0.227965,3.72,2.302335,2.6725,72,402.616665,207.87,189.05,31.1,269.61,323.07,111.23,0.3425,0.49,0.746,1.088,1.7865,3.17,0.50177,1.1096,0.98523,0.65043,2.74385,0.437475,11.3124,3.73759,412.144,4.20633,2.65817,0.189434,2.96821,0.279427,2.69525,1.932135,71.61085,375.84,214.9215,88.3383,269.028,51.6942,87.15,317.3315
1,14.75,-0.621,18.2515,26.4335,-1.574,-0.944,-2.1805,-2.328,-2.142,-1.5674,-2.1302,-2.164,389.105,5.64,86.946,3.47905,0.20412,3.5752,2.31185,2.622835,70.9,323.9,172.97,154.983335,25.64,268.36667,322.41,79.4605,0.341,0.49,0.755,1.098,1.797,3.17,0.522,1.1511,1.0548,0.6295,2.8733,0.457184,8.06754,1.02403,411.213,4.03576,2.77227,0.168234,2.61711,0.276921,2.668365,1.931265,72.45885,268.445,141.212,66.3895,274.403,34.89685,87.15,316.9585
1,15.25,-0.54,13.624,13.347405,-1.511,-0.96,-2.18,-2.3305,-2.1595,-1.5674,-2.1303,-2.28437,389.08,5.68521,86.954,3.41495,0.179375,3.36252,2.245165,2.45733,73.9575,233.8,141.9,113.041665,19.272,267.15,321.41,42.49,0.346,0.4905,0.7555,1.0935,1.7835,3.1595,0.49531,1.1257,0.98613,0.5962,2.7423,0.4951725,5.564175,-2.302545,380.9275,4.025025,2.32582,0.1570315,2.68625,0.260055,2.43983,1.8668,73.1812,204.615,120.355,50.59835,265.898,20.8215,87.15,314.9485
1,15.75,-0.3,9.51,0.97447,-1.495,-0.975,-2.181,-2.316,-2.155,-1.56745,-2.1303,-2.26801,389.16,5.55476,86.971,3.20205,0.158,3.16846,2.0078,2.3725,74.484,146.7,102.13,69.394835,12.9185,267.67,320.54,10.4525,0.352,0.491,0.767,1.085,1.776,3.154,0.47,1.0743,0.90027,0.55,2.753165,0.52021,6.17985,-9.728,410.866,4.27018,1.98824,0.179751,2.78676,0.283776,2.29812,1.46963,74.4988,123.2565,88.99565,33.0815,256.673,3.97052,87.10665,314.423
1,16.25,-0.077,4.62165,-8.04,-1.5095,-0.99,-2.19,-2.3125,-2.141,-1.5676,-2.130425,-2.27647,388.12,5.56726,86.9925,3.2511,0.1567,2.73305,1.8255,1.966,76.19,66.1,52.935,30.2585,6.0973,266.425,318.433335,-15.676,0.343,0.4855,0.768,1.0885,1.7715,3.144,0.43197,1.023,0.8716,0.52767,2.73669,0.483259,2.70564,-12.2883,346.131,4.36659,1.80994,0.210955,2.44009,0.312663,2.090115,1.126835,75.5255,54.7592,31.50415,15.69835,269.2765,-7.73557,87.12665,312.1715
1,16.75,0.18,2.35744,-15.88,-1.518,-1.007,-2.189,-2.323,-2.141,-1.567605,-2.1305,-2.250305,388.19,5.52312,86.96,2.84715,0.191035,2.65,1.555185,1.6523,78.6065,17.1,12.036,2.738165,0,270.07,316.53,-36.236,0.336,0.481,0.754,1.082,1.766,3.136,0.40586,0.96785,0.84596,0.48495,2.62,0.5150705,2.124345,-13.119,410.7035,4.603545,1.887575,0.2246165,2.58953,0.3069515,1.41742,1.0468985,75.7155,13.4368,2.00723,1.287165,274.725,-19.5693,87.11165,311.605
1,17.25,0.51,1.41634,-20.38,-1.51,-1.035,-2.199,-2.323,-2.183,-1.567705,-2.148415,-2.233125,388.695,5.43,86.973,2.69865,0.19899,2.315,1.26435,1.2653,80.3265,0,0,0,0,268.37,314.645,-43.34,0.331,0.484,0.762,1.089,1.769,3.145,0.37365,0.97113,0.85004,0.47875,2.72,0.5426855,1.07916,-16.8857,378.029,4.50483,1.392755,0.210219,2.44585,0.2544785,1.30943,0.7070335,77.6103,0.164017,0,0,275.3635,-23.92465,87.185,310.7835
1,17.75,0.595,1.01495,-21.5,-1.6265,-1.074,-2.2,-2.322,-2.204,-1.567705,-2.148645,-2.20725,388.93,5.4618,86.953,2.48345,0.19284,1.98785,1.233165,1.2277,80.4915,0,0,0,0,267.19,313.45,-42.8,0.321,0.48,0.755,1.076,1.757,3.135,0.38786,0.96989,0.84311,0.45736,2.8126,0.503391,0.409319,-15.3836,347.399,4.2701,1.22371,0.250636,2.12411,0.235883,0.7449985,0.341183,79.31635,0,0,0,275.298,-21.67765,87.2,310.485
1,18.25,0.568,0.887,-20.5295,-1.635,-1.092,-2.205,-2.345,-2.222,-1.5679,-2.19281,-2.3196,389.445,5.447,86.934,2.469825,0.202115,1.89748,1.1408,1.2,80.7695,0,0,0,0,265.89,313.22,-41.8,0.316,0.474,0.743,1.077,1.759,3.125,0.35485,0.9219,0.813715,0.4331,2.68935,0.548183,0.168073,-12.8342,376.7475,4.50062,1.020445,0.2471515,2.032855,0.253474,0.6195,0.15659985,79.8247,0,0,0,268.1235,-26.94355,87.20835,310.338
1,18.75,0.527,1.21904,-22.322,-1.631,-1.1235,-2.209,-2.3425,-2.2315,-1.593315,-2.22802,-2.39769,389.26,5.3995,86.9655,2.2101,0.1985,1.69,1.06125,0.996,81.05,0,0,0,0,264.336665,313.183335,-40.2,0.3105,0.471,0.736,1.0735,1.7565,3.1275,0.35697,0.87451,0.78225,0.40988,2.709,0.5925885,0.2848795,-17.23385,379.704,4.39984,1.372855,0.2617325,2.14897,0.234373,0.7786165,0.2527,79.46815,0,0,0,266.985,-24.6035,87.25,308.9215
1,19.25,0.53014,1.02,-20.158,-1.651,-1.122,-2.21,-2.334,-2.246,-1.619475,-2.210735,-2.38076,389.73,5.40165,86.987,2.2699,0.1981,1.75,0.902665,1.018,81.2,0,0,0,0,264.37,312.25,-43.98,0.304,0.465,0.733,1.073,1.76,3.12,0.317145,0.838895,0.80637,0.3835,2.671,0.503114,0.572133,-14.9267,350.556,4.46563,1.48172,0.214882,1.88763,0.226935,0.944267,-0.0374667,78.9073,0,0,0,265.757,-20.9446,87.2833,308.7885
1,19.75,0.52087,1.1395,-21.95465,-1.667,-1.151,-2.209,-2.355,-2.261,-1.60241,-2.361265,-2.56258,389.835,5.43808,86.985,2.2217,0.2064,1.6874,0.862665,0.84267,80.86667,0,0,0,0,265.968335,311.768335,-42.44333,0.301,0.463,0.721,1.059,1.75,3.118,0.30305,0.773955,0.75409,0.378025,2.65,0.503278,0.42953,-15.3549,319.16,4.12658,0.681418,0.277275,1.69217,0.226085,0.2174,-0.5443665,78.3658,0,0,0,268.57,-33.3238,87.35,307.8685
1,20.25,0.5,0.91214,-20.038,-1.7325,-1.163,-2.209,-2.369,-2.255,-1.64583,-2.299165,-2.579635,389.37,5.40847,86.968,2.16169,0.2087,1.6724,0.878,0.786,80.682,0,0,0,0,266.915,311.285,-44,0.294,0.461,0.725,1.06,1.746,3.112,0.297,0.78874,0.78471,0.3725,2.71,0.5099065,0.0978075,-18.72,305.0745,4.052545,1.008448,0.293326,1.84961,0.227899,0.4131985,-0.66773335,79.07365,0,0,0,263.8015,-28.8865,87.37335,306
1,20.75,0.52,1.1443,-21.05,-1.727,-1.184,-2.207,-2.374,-2.282,-1.602,-2.369785,-2.59616,390.17,5.4505,86.984,2.0096,0.211,1.549325,0.807835,0.81267,80.284,0,0,0,0,264.53,311.57,-45.967,0.29,0.45,0.717,1.058,1.739,3.111,0.31342,0.808,0.7721,0.3772,2.69035,0.3865695,0.0739,-17.0264,308.6605,3.95974,1.1607325,0.258503,2.39915,0.2177705,-0.292367,-0.953733,78.6333,0,0,0,265.69,-34.3767,87.4,305.675
1,21.25,0.5614,0.759495,-22.64441,-1.7245,-1.194,-2.206,-2.373,-2.295,-1.5852,-2.52067,-2.5963,390.58,5.502915,86.9895,1.929835,0.206435,1.46,0.754665,0.78633,80.7,0,0,0,0,263.83,311.531665,-44.9,0.272,0.454,0.72,1.045,1.74,3.104,0.31,0.7994,0.76008,0.386055,2.72,0.5346105,0.23667,-14.3977,310.8075,3.904305,1.1163435,0.270276,1.79291,0.1966825,0.0896,-0.313533,78.6763,0,0,0,264.453,-32.3243,87.4,305.235
1,21.75,0.615,1.1745,-20.5985,-1.7195,-1.199,-2.205,-2.381,-2.293,-1.584995,-2.36071,-2.5963,390.6,5.427,86.9895,1.92671,0.210805,1.466175,0.759165,0.821,80.916665,0,0,0,0,264.67,310.95,-44.2,0.276,0.456,0.713,1.04,1.74,3.109,0.3254,0.79253,0.795505,0.38945,2.77,0.595141,0.03530615,-16.2884,334.269,3.88214,1.0938745,0.264659,2.00863,0.2146655,0.244567,-0.0239,78.9553,0,0,0,259.72,-34.9103,87.4,304.96
1,22.25,0.557275,0.922425,-21.247,-1.7545,-1.203,-2.205,-2.391,-2.298,-1.59345,-2.530575,-2.59635,390.705,5.43,86.9815,1.8272,0.2074,1.47,0.693165,0.684,80.73,0,0,0,0,262.66,310.75,-42.67,0.275,0.461,0.711,1.04,1.739,3.106,0.32159,0.86,0.7892,0.38691,2.714,0.594083,-0.17705,-19.8721,349.165,3.81391,0.819672,0.261755,2.308655,0.194049,0.0667333,-0.1451,78.734,0,0,0,262.217,-33.3297,87.4367,304.832
1,22.75,0.638,1.40036,-22.53,-1.7615,-1.209,-2.206,-2.412,-2.306,-1.593445,-2.35248,-2.5963,390.69,5.34,86.97,1.8814,0.20606,1.3674,0.574665,0.592,81,0,0,0,0,260.54,309.768335,-43.82333,0.272,0.46,0.708,1.043,1.734,3.102,0.322195,0.77809,0.78,0.39586,2.7655,0.537709,0.254874,-21.39185,316.971,3.87439,1.033786,0.2418625,2.450585,0.2482325,-0.0766,-0.0286,78.775,0,0,0,262.017,-31.855,87.5,304.985
1,23.25,0.68,1.387,-23.4165,-1.763,-1.215,-2.203,-2.4,-2.298,-1.64525,-2.450095,-2.5963,389.9,5.29655,86.971,1.707,0.21115,1.3578,0.46767,0.56267,81,0,0,0,0,261.74,309.805,-45.9,0.27,0.457,0.703,1.042,1.734,3.102,0.331,0.8513,0.75462,0.4086,2.7093,0.505056,0.756164,-15.4489,351.474,4.01721,0.649882,0.285022,2.79764,0.248765,-0.0392333,-0.526967,78.797,0,0,0,269.863,-31.7693,87.5,304.433
1,23.75,0.715625,1.1641,-23.503,-1.7775,-1.215,-2.203,-2.425,-2.297,-1.628095,-2.41475,-2.5963,389.79,5.31725,86.9685,1.69635,0.207995,1.34,0.404335,0.438,80.8,0,0,0,0,262.74,309.305,-44,0.266,0.455,0.695,1.04,1.735,3.099,0.32689,0.8709,0.81138,0.4083,2.797,0.4837135,0.2884445,-14.266,333.6475,3.82313,0.1117435,0.243819,2.30197,0.2271845,0.0414,-0.422333,79.1033,0,0,0,262.563,-34.7863,87.5,304.362
