DOY2,HR2,TA_1_3_1,RH,TA_1_6_1,TA_1_5_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_3_2,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,G_1_1_5,G_1_1_6,T_BOLE_1_1_1,T_BOLE_1_1_2,T_BOLE_1_1_3,CO2_1_1_1,H2O,CO2_1_2_1,USTAR,LE,H,FC,SC,G_1,SLE,SH,NEE,TA_1_3_2,TA_1_4_1,TA_1_3_3,TA_1_2_1,TA_1_1_1,WS_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_1,SW_IN_1_1_3,SW_OUT_1_1_2,PPFD_IN_1_1_1,PPFD_IN_1_1_2,PPFD_DIF,PPFD_OUT,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,PA,T_SONIC,WS_1_1_2,LW_IN,LW_OUT,RH_1_2_1,CO2_1_3_1,SG,WS_1_2_1,U_SIGMA,V_SIGMA,W_SIGMA,VPD,T_SONIC_SIGMA,NETRAD_1_2_1,PPFD_IN_1_2_1,SW_IN_1_2_1,SW_OUT_1_2_1,G_1_2_1,G_1_2_2,TA_1_6_2
1,5.25,1.9195,93.24,0.4777,0.9711,2.0889,2.28925,2.8415,2.37565,-1.1673,-3.8053,-5.161,-3.6181,-3.9575,-4.31615,0.92695,0.9071,0.9482,389.8,6.882215,408.5,0.115442,0.195014,-7.34919,0.8274235,0.0171813,-3.894,-0.0763955,-0.661,1.62,1.671,1.9,3.852,4.316,4.0765,1.3455,-11.955,-5.726,0,2.34,0,0,0.6143,0,0.466,16.545,0,3.2202,3.4826,3.95405,5.0055,5.9669,100,4.886,1.502,314.25,322.95,98.5298,406.585,-3.79801,1.197345,0.400115,0.455355,0.201245,0.10194,0.2498525,-4.521725,0,0,0.67568,-4.52206,-1.33016,0.639649
1,5.75,2.13125,92.88,0.5731,1.059,2.0462,2.27325,2.778,2.36545,-1.1687,-3.8254,-5.186,-3.5624,-3.967,-4.29445,0.96515,0.9049,0.9454,389.8,6.891495,404.5,0.1182,0.2404275,-7.232015,0.7405005,0.04433,-3.989,-0.03232965,-0.66545,1.495,1.781,2.1365,3.856,4.305,4.0185,1.361,-11.03,-6.921,0,2.34,0,0,0.63645,0,0.4657,16.545,0,3.222,3.48485,3.9647,5.0036,5.965,100,4.925195,1.514,314.472,322.8985,98.57215,406.758,-3.58764,1.185935,0.410434,0.452855,0.199728,0.108812,0.244116,-3.53647,0,0,0.71329,-4.060565,-1.330065,0.754141
1,6.25,1.93095,93.29,0.7086,1.133,2.03215,2.25485,2.702,2.37365,-1.1957,-3.781,-5.1603,-3.6021,-3.97925,-4.1813,0.99675,0.83145,0.88445,390.1,6.88652,407.8,0.1102335,0.1339,-7.264615,0.738845,0.0468584,-3.8305,-0.1430145,-0.9138,1.64,1.783,2.0925,3.764,4.277,3.952,1.367,-9.4385,-6.597,0,2.339,0,0,0.6682,0,0.4704,16.545,0,3.2051,3.4789,3.97715,5.0112,5.9553,100.001,4.97568,1.467,313.729,323.004,98.61965,407.327,-3.616835,1.171475,0.406792,0.458465,0.185595,0.0963136765,0.246871,-4.35845,0,0,0.694505,-4.014685,-1.472325,0.5646
1,6.75,1.8703,93.13,0.5633,1.016,2.03295,2.23325,2.6705,2.38075,-1.18395,-3.79675,-5.2138,-3.572,-4.004,-4.18115,1.0345,0.83715,0.87505,390.25,6.8955,407.7,0.110954,0.252451,-7.34,0.7392935,0.01756975,-3.848,-0.08496,-0.672604,1.7565,1.789,2.176,3.699,4.282,4.054,1.327,-10.239,-5.9695,0,2.339,0,0,0.6979,0,0.4718,16.545,0,3.2058,3.46775,3.9847,4.99905,5.9597,100.025,4.86591,1.406,313.867,322.84,98.735449205,406.7105,-3.78841,1.238275,0.4065615,0.434257,0.190235,0.0863431,0.230308,-3.518755,0,0,0.69622,-4.06088,-1.61455,0.491321
1,7.25,1.8423,93.075,0.5738,1.076,2.0217,2.2173,2.664,2.3177,-1.1767,-3.84875,-5.2081,-3.5284,-4.03,-4.19895,1.088,0.7999,0.8334,389.9,6.9034,408.65,0.10985,0.1497725,-7.66353,0.80305,0.01662,-3.9855,0.054095,-0.6400955,1.562,1.681,2.1415,3.691,4.496,4.093,1.325,-9.1715,-5.1435,0,2.339,0,0,0.7042,0,0.47415,16.545,0,3.2021,3.46885,4.0115,4.99655,5.9581,100,4.92975,1.3995,313.575,322.8015,98.79800415,406.963,-3.74623,1.216535,0.389558,0.447676,0.1795125,0.0819173,0.2432365,-3.7182,0,0,0.694878,-4.338045,-1.472285,0.4114455
1,7.75,1.8494,93.185,0.7546,0.9831,1.993,2.21,2.673,2.29085,-1.1783,-3.888,-5.295,-3.55935,-4.0285,-4.1644,1.0645,0.81125,0.8467,390.15,6.87682,407.3,0.101135,0.1478095,-7.177,0.8155,-0.00427719,-4.0315,0.0779365,-0.563833,1.605,1.773,2.0365,3.579,4.339,4.073,1.346,-9.3465,-4.476,0,2.4275,0,0.04863,0.7307,0.1255,0.98065,32.065,0,3.185,3.48115,4.0015,4.9955,5.9561,100,4.869,1.442,313.9,322.905,98.77615,407.6335,-3.755935,1.17188,0.387025,0.439908,0.176326,0.0939139,0.25574,-3.9933,0,0,0.78014,-4.337495,-1.519655,0.3628215
1,8.25,1.8255,93.07,0.5275,1.026,1.99735,2.21415,2.6545,2.2694,-1.189,-3.9,-5.306,-3.6655,-4.018,-4.3032,1.2425,0.7699,0.7998,390.5,6.94024,408,0.109593,0.172856,-6.695595,0.7129,-0.0674301,-4.009,0.2067,0.1027,0.9153,1.612,1.7915,3.655,4.238,3.843,1.325,-8.799,-2.141,2.2145,5.4615,0.5071,3.1415,1.2925,6.7935,6.959,21.03,0.395995,3.19915,3.48485,3.9935,4.99485,5.9569,100.009,4.7776,1.422,314.3505,322.5935,98.76304991,407.028,-3.658965,1.10316,0.4003615,0.437155,0.179194,0.0930500215,0.2513725,-1.109115,7.636665,3.5198,1.12167,-4.384775,-1.329885,0.4446435
1,8.75,2.1113,92.73,0.6223,1.197,2.02345,2.23225,2.6505,2.2469,-1.1872,-3.8765,-5.3545,-3.6123,-3.995,-4.24165,1.2955,0.893,0.9295,389.4,7.03439,406.65,0.10675,0.390931,-5.69285,0.5791,-0.196573,-3.806,0.5,1.20338,0.49545,1.787,2.0235,3.714,4.405,4.142,1.232,-0.97755,2.278,11.32,14.895,2.275,14.2,2.7945,30.105,27.825,37.5,1.456325,3.187,3.4937,3.9985,4.9954,5.96675,100.048,4.811525,1.2675,315.134,323.8825,98.67200107,406.106,-3.63531,1.093715,0.402722,0.444851,0.190701,0.098452934,0.23424,4.033,30.37865,15.421,2.405415,-4.291355,-1.330045,0.621798
1,9.25,2.5412,92.11,1.287,1.754,2.05105,2.24815,2.6835,2.2687,-1.13875,-3.8845,-5.33,-3.5581,-3.977,-4.03925,1.454,0.8378,0.90935,388.05,7.123,403.25,0.126672,0.971385,-5.802,0.3697015,-0.269585,-3.3355,0.857134,2.126,0.4943,2.056,2.8865,3.908,4.576,4.131,1.029,7.2275,10.735,25.935,30.22,5.181,31.69,5.1745,66.2,60.465,62.77,3.021175,3.16605,3.49545,4.0035,5.0001,5.98285,100.08,4.95,1.133,314.9,326.163,98.86965,405.279,-3.28975,1.04384,0.411361,0.4674785,0.201499,0.099236021,0.221267,14.07025,61.4958,32.938,4.36605,-4.199205,-1.28257,0.8049045
1,9.75,3.0295,91.835,1.914,2.584,2.11005,2.2689,2.7125,2.31015,-1.095,-3.8671,-5.26485,-3.397,-3.9432,-3.8794,1.8805,1.039,1.00855,387.3,7.29623,401.3,0.1459,2.802985,-2.82214,-0.07027115,-0.26213,-2.1615,0.937855,2.80232,0.05994,2.684,3.482,4.268,4.582,4.246,0.9246,21.425,25.825,45.49,47.38,8.37,49.22,7.8785,101.55,94.315,90.475,5.0695,3.20645,3.4995,4.0125,5.0276,6.0161,100.1,5.15207,0.93765,315.1255,328.032,98.76100159,403.932,-3.026435,0.8415215,0.460736,0.480763,0.235105,0.0947109,0.214494,32.493,105.048,52.994,6.8227,-4.52206,-1.377095,0.840061
1,10.25,3.473,91.03,2.339,3.13,2.23885,2.3182,2.7535,2.3685,-1.0559,-3.8129,-5.186,-3.11785,-3.888,-3.598,2.4365,1.5115,1.481,386.6,7.34894,398.45,0.1654875,6.346,-0.072674,-0.4083,-0.1859815,-1.6545,0.907284,2.792325,-0.351,3.052,3.994,4.776,4.63,4.396,0.9067,36.105,36.885,53.21,64.56,11.405,69.055,11.115,135.15,131.25,111.8,6.709,3.21215,3.49695,4.0335,5.04775,6.0339,100.1,5.3745,0.975,315.886,329.26,98.4861,403.204,-2.78153,0.8150865,0.491809,0.465724,0.2594495,0.10382,0.198182,48.272,141.813,71.245,8.6924,-4.199165,-1.329485,1.25618
1,10.75,3.73455,90.495,3.005,3.522,2.38455,2.4663,2.819,2.4381,-0.97385,-3.612,-5.073,-2.80825,-3.8015,-3.223,2.969,1.865,1.8915,386,7.413,397.75,0.1863,8.469345,4.37348,-0.970465,-0.1322,-0.8595,0.8912,2.652935,-0.842,3.265,4.228,4.88,4.852,4.5115,0.91295,47.19,51.07,65.81,78.86,14.16,80.835,12.575,171.75,153.8,129.3,8.514,3.2086,3.4966,4.0295,5.06645,6.0435,100.1,5.51174,0.9859,316.5825,330.565,97.734849725,403.2145,-2.508095,0.9055065,0.502815,0.494933,0.2928765,0.158860953,0.205559,62.2896,164.57,84.4456,10.3169,-4.24537,-1.329535,1.45503
1,11.25,3.9245,89.845,3.24,3.897,2.54315,2.54865,2.893,2.48975,-0.94501,-3.5,-4.9946,-2.5509,-3.5881,-2.428,3.248,2.19,2.211,386.1,7.42368,395.8,0.2042,12.505,8.17422,-1.589,-0.1121985,0.23095,0.829254,2.233605,-1.249,3.357,4.311,5.068,4.86,4.6915,0.937,66.77,66.355,84.315,97.805,14.73,98.175,13.835,198.4,189.6,142.2,10.4368,3.20765,3.4905,4.0315,5.0548,6.0388,100.118,5.6465,0.9804,316.676,331.659,97.3922,403.32,-2.168985,0.988601,0.5524245,0.5472355,0.321328,0.18649349,0.21239,71.71255,195.87,102.0065,11.37435,-4.19921,-1.329425,1.67625
1,11.75,4.0755,90.045,3.429,4.231,2.7699,2.63625,3.001,2.58275,-0.8803,-3.09995,-4.886,-2.2848,-3.462,-1.73375,3.6475,2.638,2.6035,386.1,7.44203,396,0.213679,12.6009,11.98,-2.14416,-0.070157,0.38965,0.5793395,1.772,-1.317,3.596,4.475,5.151,5.296,4.7775,0.93975,63.055,69.74,83.865,100.33,15.93,100.45,14.295,215.75,199.2,155.2,10.62,3.2094,3.47845,4.032,5.0442,6.0288,100.1,5.80895,0.9937,316.3155,332.7,96.9320018,403.214,-1.97304,0.961126,0.552897,0.552381,0.325488,0.249519,0.208935,80.254,223.451,112.392,12.30725,-3.87554,-1.234505,1.75899
1,12.25,4.2339,90.04,3.68,4.19,2.92185,2.79455,3.0025,2.65665,-0.7646,-2.809,-4.752,-2.0447,-3.2369,-1.2705,3.763,3.205,3.221,386.2,7.50935,395.35,0.218316,15.04,12.5921,-2.3715,-0.02986,0.7781,0.3991515,1.470555,-1.522,3.733,4.835,5.319,5.387,4.8915,0.97005,60.705,67.06,78.26,98.985,14.695,96.14,13.445,210.05,192.95,151.2,11.13165,3.2074,3.45345,4.008,5.0407,6.01845,100.1,5.997975,1.0905,318.275,333.403,96.195,402.995,-1.99009,1.0022335,0.5753125,0.552295,0.3358335,0.274771,0.2248895,86.629,232.213,116.24,11.981,-3.83025,-1.139865,2.06307
1,12.75,4.38,90.065,3.737,4.363,3.06705,2.86325,3.038,2.73375,-0.730095,-2.4349,-4.632,-1.7117,-3.1143,-0.9888,3.7945,3.306,3.3295,386.35,7.47424,394.8,0.22336,15.4669,13.645,-2.578,-0.0437692,0.7146,0.274375,1.0045,-1.745,3.71,4.97,5.255,5.215,5.0025,0.9947,69.195,68.095,86.74,103.95,15.52,105.65,13.425,222.55,204.8,161.5,11.22,3.2154,3.44455,3.9805,5.03435,6.01115,100.1,6.117,1.088,318.1,334.0735,95.5816,402.798,-1.86455,1.03965,0.580545,0.566768,0.3415165,0.327684641,0.228815,84.57675,224.706,110.23,12.0974,-3.784155,-1.187355,2.68054
1,13.25,4.4525,89.415,3.745,4.497,3.15905,2.96965,3.1535,2.80975,-0.7034,-2.045,-4.4248,-1.4244,-3.0483,-0.62617,3.966,3.473,3.461,386.4,7.51813,394.4,0.2195505,13.805,15.27735,-2.3255,-0.0229135,1.212,0.367245,0.858547,-1.7295,3.717,4.861,5.416,5.304,5.18,1.0815,65.31,65.555,83.98,97.515,15.435,98.195,13.49,209.05,195.2,146.85,10.7344,3.2151,3.43775,3.9348,5.00635,5.9839,100.0745,6.20223,1.1855,319.935,334.2415,95.52905238,402.503,-1.71985,0.978474,0.56783,0.54367,0.329208,0.3287190105,0.2157565,79.103,209.258,103.2,10.838,-3.69082,-1.13986,2.55052
1,13.75,4.4383,89.62,4.046,4.36,3.2228,3.0103,3.3005,2.8647,-0.676305,-1.63955,-4.3129,-1.24465,-2.93975,-0.46372,4.01,3.5965,3.6395,386.3,7.499,394.35,0.222663,12.15215,11.23,-1.955,-0.00884176,0.82755,0.2553,0.39855,-1.478,3.678,4.853,5.475,5.308,5.1965,1.044,50.64,60.22,74.475,86.85,14.225,89.95,12.53,190.1,177,137.6,9.251,3.25125,3.4502,3.9088,4.9816,5.9472,100.0325,6.37585,1.1245,319.7,334.404,95.2957,402.496,-1.662795,0.9435565,0.546127,0.5334965,0.324415,0.3059259185,0.210723,65.96685,173.291,88.309,9.693145,-3.598715,-1.139875,2.39006
1,14.25,4.5195,90.015,3.736,4.239,3.2284,3.0222,3.3905,2.88455,-0.63592,-1.37435,-4.135,-1.0409,-2.8941,-0.404865,4.0495,3.7205,3.7295,385.5,7.57045,394.1,0.215621,10.2155,7.42939,-1.43287,0.02496425,0.1984,0.24325,-0.1603,-0.8724,3.745,4.861,5.557,5.111,5.113,0.98275,41.37,45.59,64.875,75.01,12.215,78.12,10.82,159.45,153.2,121.8,7.807,3.29885,3.4364,3.89925,4.9471,5.9215,100,6.38787,1.1035,319.227,334.099,94.9202,402.785,-1.61523,0.9010225,0.5096625,0.5231185,0.296241,0.3909729505,0.1950875,52.88615,157.4,78.5555,8.42901,-3.552455,-1.234525,2.506165
1,14.75,4.4701,90.44,3.801,4.113,3.2092,3.0705,3.4905,2.9149,-0.635655,-1.306,-3.9935,-0.8668,-2.8363,-0.39923,4.1315,3.8,3.829,385.7,7.60956,394.3,0.192525,7.531,4.511,-1.12594,0.0219496,0.088305,0.2903,-0.4316,-0.68445,3.778,4.8705,5.422,5.139,5.109,0.95635,30.58,31.685,49,60.815,9.468,62.205,8.156,125.4,118.5,105.4,6.113,3.32585,3.458,3.89985,4.9438,5.909,100,6.345055,1.01,318.3,333.56,95.499501555,402.416,-1.713045,0.842022,0.5081715,0.477624,0.2712615,0.319246769,0.19114,40.092,125.1875,64.0037,7.020075,-3.41406,-1.234705,2.54743
1,15.25,4.4065,90.555,3.502,4.054,3.218,3.07705,3.5425,2.93005,-0.67664,-1.1919,-3.87375,-0.779755,-2.78385,-0.47995,4.1495,3.8875,3.9325,385.8,7.665185,394.4,0.1726,4.82715,1.01815,-0.656039,0.0208409,-0.6031,0.027055,-1.311,-0.28155,3.745,4.6875,5.331,5.199,5.039,0.97125,16.84,18.9,39.625,40.51,6.5945,41.16,6.174,88.705,82.91,84.52,4.6272,3.3751,3.4937,3.9038,4.94575,5.9135,100.0065,6.331195,1.031,316.711,332.9995,95.654003145,402.198,-1.833555,0.8264135,0.459588,0.460205,0.249161,0.3102930745,0.151547,20.791,94.7596,47.045,5.3498,-3.36861,-1.139725,2.58536
1,15.75,4.1975,91.475,3.022,3.518,3.18285,3.041,3.606,2.9531,-0.67664,-1.1154,-3.715,-0.8634,-2.82155,-0.664,4.0965,3.9265,3.9375,385.9,7.66359,396.05,0.141826,2.165,-1.916755,-0.1555,0.0835704,-1.2675,-0.03666,-2.10938,0.07946,3.529,4.2825,5.238,5.148,4.9195,0.9432,5.323,7.2005,24.945,25.005,4.0615,23.71,3.6965,56.11,51.99,53.9,2.64485,3.3731,3.5211,3.89865,4.9465,5.909,100,6.31119,1.0085,316.935,332.01,96.1876,402.528,-2.13809,0.8583965,0.405494,0.438785,0.21639,0.2517038085,0.157356,7.44295,57.0523,28.0179,3.064895,-3.41434,-1.28221,2.14227
1,16.25,3.8031,92.32,2.092,2.83,3.0754,2.9631,3.606,2.94955,-0.7034,-1.0955,-3.7107,-0.958175,-2.8404,-1.0665,3.8445,4.0025,4.009,385.4,7.55634,398.65,0.131048,1.269535,-4.445775,0.1824855,0.2001515,-2.4615,-0.259134,-2.7566,0.5127,2.8945,3.6775,5.086,4.928,4.7905,1.0275,-2.3555,-0.65655,11.77,13.26,1.8265,11.22,2.1115,26.025,24.325,31.47,1.2455,3.36665,3.54615,3.91185,4.9395,5.9048,100,6.285625,1.126,316.4595,330.7935,97.13295,402.7765,-2.50287,0.891058,0.381725,0.448468,0.1921335,0.2138485,0.173543,0.4451325,23.71295,11.291,1.700205,-3.414165,-1.09246,2.025305
1,16.75,3.42805,93.305,2.02,2.236,2.969,2.93365,3.525,2.90885,-0.7311,-1.2176,-3.9363,-1.18335,-2.8812,-1.62615,3.4645,3.8675,3.901,386,7.53235,401.7,0.11683,0.693664,-5.1135,0.4156,0.28469,-3.222,-0.575197,-3.134,1.292,2.6875,3.2305,4.891,4.862,4.786,1.219,-10.82,-5.7495,2.448,5.0585,0.4969,2.5235,1.046,6.369,6.1805,20.81,0.2925735,3.3757,3.5584,3.909,4.937,5.896,100.024,6.1175,1.314,316.8255,329.1,97.8513,403.302,-2.8616,1.022915,0.388705,0.422987,0.184144,0.155619844,0.1936045,-6.44184,0.670273,0.27784,0.962241,-3.553225,-1.13994,1.5604
1,17.25,3.139,93.835,1.7035,1.8675,2.83095,2.8765,3.4405,2.8579,-0.87723,-1.4085,-4.1523,-1.4975,-2.8942,-2.3405,3.091,3.6765,3.7365,386.9,7.42618,402.85,0.102776,0.4375505,-6.718,0.63625,0.2423,-3.6685,-0.5763,-2.25295,1.633,2.5035,2.9175,4.6785,4.7175,4.696,1.2825,-15.13,-8.972,0,2.4075,0.028795,0.032075,0.6484,0.10375,0.97605,20.81,0,3.3823,3.57575,3.91105,4.939,5.89965,100.03,5.914,1.4115,316.621,327.828,97.92475,404.037,-3.0796,1.158125,0.374835,0.433943,0.167564,0.1348078265,0.215857,-6.93156,0,0,0.6134295,-3.830115,-1.13997,1.43785
1,17.75,3.02,93.745,1.4225,1.88,2.7215,2.827,3.3505,2.815,-0.90352,-1.6425,-4.2102,-1.76725,-2.99245,-2.752,2.807,3.23,3.305,387.4,7.363,403.9,0.112375,0.2733675,-6.513,0.8097195,0.156713,-3.694,-0.458403,-1.728,1.643,2.3955,2.838,4.615,4.5805,4.507,1.3,-13.755,-10.05,0,2.325,0,0,0.6603,0,0.48465,20.81,0,3.3829,3.585,3.924,4.938,5.895,100.0325,5.741,1.3575,316.4595,327.15,98.06175,404.668,-3.159775,1.20966,0.381158,0.4173265,0.171359,0.144316015,0.2443985,-5.31871,0,0,0.651829,-3.830065,-1.187415,1.507935
