DOY2,HR2,T_CANOPY_1_1_1,CO2_1_1_1,FC_1_1_1,H2O_1_1_1,G,H,LE,PA_1_1_1,RH_1_1_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,TA_1_1_1,NETRAD,LW_IN_1_1_1,LW_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TS_1,TAU_1_1_1,U_SIGMA_1_1_1,USTAR_1_1_1,V_SIGMA_1_1_1,W_SIGMA,WS_1_1_1,NEE
1,5.25,11.04424,383.118,4.22531,11.3152,-0.0135208683333333,-5.539725,0.0236558,101.01925,91.0377,11.65,0.221232,11.04424,-13.08399871,323.825411904575,361.053368573733,0.3246027,1.015941,13.5451666666667,-0.00869813,0.406858,0.0974146,0.362171,0.102221,2.06108,4.22531
1,5.75,10.93331,384.176,3.99356,11.183775,-0.260575466666667,-5.86375,0.215492,101.02665,91.2832,11.504,0.2121265,10.93331,-30.0107113,328.159486326165,360.839605330711,5.702864,1.759174,13.490895,-0.00957896,0.439135,0.0955898,0.359022,0.0964136,2.07328,3.99356
1,6.25,10.8552,386.437,3.468815,11.1783,-0.486012831666667,-5.3083,0.6217115,101.03745,90.9069,11.405,0.206063,10.8552,-10.8289635,326.695802146792,362.192807777656,36.456745,6.5846615,13.4266016666667,-0.00964206,0.4546755,0.106108,0.3664965,0.1087295,2.10678,3.468815
1,6.75,10.96428,385.447,2.42047,11.1042,-0.677419881666667,-4.1424,1.0118675,101.0542,89.4177,11.692,0.1993145,10.96428,18.77698405,323.706582832647,365.636244190442,93.156415,14.471825,13.3659233333333,-0.0163036,0.459317,0.125121,0.398517,0.130416,2.02559,2.42047
1,7.25,11.49239,389.6855,0.825381,11.24075,-0.8695766,-1.714885,13.0446,101.0703,88.78495,12.094,0.279866,11.49239,71.858778,324.766915690316,370.297299294683,179.38405,24.05359,13.3531766666667,-0.04211035,0.5210365,0.1842495,0.4027,0.230842,1.82305,0.825381
1,7.75,12.176795,384.6065,-1.689575,11.5991,-0.957157666666667,20.806,38.31325,101.07845,85.89855,12.906,0.313801,12.176795,135.4125853,310.428540076673,374.690435698719,262.9731,30.107885,13.32254,-0.07960825,0.5946755,0.2553245,0.4834035,0.348938,1.71527,-1.689575
1,8.25,13.04991,374.15,-4.44486,11.71018,-1.0602771,46.1661,63.30215,101.0866,82.6981,13.8,0.341141,13.04991,222.0934205,295.068089206517,380.080867275591,365.31695,44.523795,13.29385,-0.114605,0.692475,0.303582,0.643529,0.439347,1.9071,-4.44486
1,8.75,13.752175,368.799,-6.20227,11.5895,-1.15668,81.5254,93.6176,101.0858,78.0272,14.605,0.365224,13.752175,307.908035,293.664795641395,385.433477098987,461.44015,52.790055,13.2722966666667,-0.197274,0.882071,0.402148,0.78581,0.529697,2.31389,-6.20227
1,9.25,14.35184,367.252,-8.23661,11.45675,-1.17754576666667,122.1425,113.7475,101.0845,74.22525,15.002,0.397218,14.35184,393.985926,304.331807716413,389.237080452056,537.2839,62.71676,13.25264,-0.2397425,0.946998,0.441605,0.902399,0.606351,2.439835,-8.23661
1,9.75,14.78722,366.59,-8.968425,11.43765,-1.17913913333333,153.439,133.4965,101.087,71.6165,15.6375,0.428735,14.78722,456.278856,303.917633161623,393.177911268975,628.4629,68.59598,13.2587483333333,-0.265631,1.05158,0.4691255,0.9917285,0.644244,2.66755,-8.968425
1,10.25,15.18898,366.093,-10.293,11.5286,-1.15807986666667,179.0155,134.667,101.0864,69.8192,16.064,0.462114,15.18898,514.6238537,307.030180687385,397.302425382746,678.7372,76.09966,13.2398666666667,-0.297751,1.11005,0.494877,1.05065,0.685097,2.81959,-10.293
1,10.75,15.52047,365.515,-10.6266,11.47865,-1.05466563333333,214.9805,146.5945,101.0977,67.7234,16.448,0.501591,15.52047,547.719335,311.123652601628,400.172362601628,690.454,77.87252,13.2866933333333,-0.297443,1.14036,0.4938765,1.0818,0.7260185,2.923665,-10.6266
1,11.25,15.76518,365.701,-10.9311,11.5364,-0.899232433333333,238.2635,149.783,101.0993,67.3057,16.5845,0.533838,15.76518,621.298283,311.374132769561,403.317730397056,801.8026,90.04199,13.4406783333333,-0.38476,1.223735,0.5603495,1.17156,0.7656245,3.008175,-10.9311
1,11.75,15.88786,365.709,-10.8294,11.609,-0.698132433333333,259.637,152.8345,101.1022,66.3233,16.789,0.586433,15.88786,665.177467,308.379416620061,406.172630836185,857.5202,93.97565,13.5456766666667,-0.425619,1.21814,0.589067,1.19023,0.788637,3.36322,-10.8294
1,12.25,16.06691,365.5455,-11.3939,11.6423,-0.513889866666667,299.0535,164.471,101.0963,67.11935,16.977,0.6232455,16.06691,732.157065,301.712987010987,408.731417714623,946.3967,101.8978,13.7663033333333,-0.4149415,1.262375,0.5900725,1.24287,0.821416,3.56593,-11.3939
1,12.75,16.312175,365.207,-10.6241,11.7571,-0.3041146,332.858,153.594,101.0995,66.9127,17.283,0.623803,16.312175,715.583956,304.197699229411,410.684572482306,920.066,100.0864,13.7586883333333,-0.43856,1.3101,0.601565,1.27557,0.851539,3.70131,-10.6241
1,13.25,16.60657,364.657,-10.0889,12.02186,-0.00974767999999995,335.812,154.769,101.08355,66.398,17.4885,0.629847,16.60657,710.920526,303.421241880376,411.292923081137,916.5644,101.5239,13.7531266666667,-0.470079,1.275485,0.6255505,1.296865,0.8709645,3.771015,-10.0889
1,13.75,16.65542,364.811,-10.4575,11.8554,0.20170692,328.788,165.8515,101.0706,66.3625,17.465,0.6239635,16.65542,703.014092,305.136407633383,412.082352549278,939.3422,100.24595,13.6987533333333,-0.522945,1.32611,0.65676,1.29266,0.887833,3.8869,-10.4575
1,14.25,16.738475,364.541,-10.7289,12.0474,0.498440333333333,336.7225,174.458,101.06395,66.1931,17.604,0.635846,16.738475,716.641072,301.408456604499,413.398407838653,952.64425,101.7096,13.66359,-0.507698,1.35948,0.651927,1.37072,0.896263,3.90539,-10.7289
1,14.75,16.710105,364.986,-9.813575,12.1069,0.8199106,311.33,151.405,101.06,66.1177,17.611,0.597154,16.710105,667.6358675,305.132022615898,413.702592530273,883.0562,95.782535,13.6259666666667,-0.504536,1.36641,0.647776,1.31667,0.879632,4.18347,-9.813575
1,15.25,16.70023,364.7885,-8.94285,12.1059,1.12559,307.227,150.366,101.054,65.3218,17.637,0.581013,16.70023,643.954602,302.549546163071,412.871351338422,889.08975,93.375705,13.6304466666667,-0.51225,1.34115,0.655185,1.30255,0.885472,4.15774,-8.94285
1,15.75,16.75261,364.908,-7.49842,11.96612,1.4752627,279.207,145.1995,101.0476,65.8372,17.517,0.55611,16.75261,597.8305535,303.670424903498,411.924905823837,828.13175,88.60359,13.7357833333333,-0.542364,1.34511,0.673506,1.28619,0.879343,4.19735,-7.49842
1,16.25,16.86913,364.801,-6.860535,11.939,1.90239105,266.827,143.877,101.0426,64.6465,17.796,0.519534,16.86913,527.289021,296.753358929233,410.892995858744,746.9966,81.67364,13.8272983333333,-0.5426925,1.317785,0.6722065,1.25204,0.848299,4.02526,-6.860535
1,16.75,16.63593,364.756,-5.93656,12.1837,2.1854362,231.602,124.366,101.0208,64.1229,17.678,0.480859,16.63593,438.940676,297.310055821373,408.613118838656,643.7764,72.5686,13.9687533333333,-0.509961,1.32825,0.652736,1.24878,0.82848,3.92321,-5.93656
1,17.25,16.631565,364.71,-4.95601,12.150115,2.53782294666667,199.3875,108.312,101.0135,65.0828,17.6455,0.431267,16.631565,349.5083175,296.36258786092,406.756839511972,558.14195,63.088055,14.13758,-0.488581,1.24787,0.635544,1.17408,0.8078525,4.003985,-4.95601
1,17.75,16.49157,364.9395,-3.86414,12.086105,2.89609433333333,153.798,93.5796,101.0199,65.06255,17.26,0.359425,16.49157,265.64122875,296.390152701941,404.328028800043,456.28995,53.516495,14.15788,-0.474347,1.269355,0.6281195,1.129195,0.755321,3.83117,-3.86414
1,18.25,16.08529,365.4435,-2.46487,12.14625,3.06539,107.718,79.80755,101.0164,66.9299,17.0795,0.298723,16.08529,177.9846725,288.628738732283,401.166626466027,350.6171,43.209335,14.16509,-0.4031385,1.215775,0.5781185,1.05281,0.6929395,3.557185,-2.46487
1,18.75,16.016635,365.6095,-1.16948,12.16755,3.21097216666667,62.237,59.911,101.0221,68.4433,16.831,0.2318375,16.016635,84.7165855,286.167044680784,397.730987185156,247.85745,31.86342,14.1810966666667,-0.3134285,1.110395,0.5124825,0.9443825,0.641809,3.500985,-1.16948
1,19.25,15.63169,366.511,0.8629895,12.1119,3.26318266666667,23.8924,37.33985,101.0404,70.3211,16.385,0.176802,15.63169,9.61147650000001,285.872286633545,394.572184172335,150.0931,20.403075,14.1877566666667,-0.267399,1.02462,0.468814,0.810791,0.575195,3.30157,0.8629895
1,19.75,15.21126,367.5155,2.12577,12.28155,3.31300833333333,-4.519735,22.3424,101.05835,72.7426,15.9495,0.180316,15.21126,-54.3505515,283.92538830695,390.169358555907,65.04469,11.644235,14.2034866666667,-0.16201,0.8488755,0.365325,0.703653,0.4589225,2.94584,2.12577
1,20.25,14.795045,368.7845,3.52868,12.32455,3.31675733333333,-13.3078,11.5028,101.0754,76.8144,15.526,0.190391,14.795045,-99.8492225,280.192464288019,385.693629658116,12.59069,3.175854,14.1912583333333,-0.09015955,0.690659,0.277312,0.5860685,0.3353515,2.66971,3.52868
1,20.75,14.267555,370.0615,3.74664,12.35505,3.22509285,-10.7247,4.6315,101.0872,80.4818,14.959,0.179256,14.267555,-13.043919065,279.563016291894,382.166677776125,0.2010276,1.116598,14.1956433333333,-0.0504909,0.6106595,0.204501,0.515713,0.261336,2.45262,3.74664
1,21.25,13.8844,371.4405,3.98707,12.4402,3.17294633333333,-10.2608,2.66792,101.0951,82.62175,14.617,0.181645,13.8844,-13.043919065,278.62942813943,379.135714188148,0.2010276,1.077033,14.1845733333333,-0.0422563,0.579271,0.188148,0.486502,0.243132,2.429585,3.98707
1,21.75,13.72939,371.519,2.3884,12.32465,3.051494,-8.43085,0.574222,101.10655,83.889,14.464,0.168883,13.72939,-13.043919065,278.996424362218,377.047764541293,0.2010276,1.146038,14.162415,-0.02615215,0.5230045,0.1492365,0.4391085,0.1857595,2.36527,2.3884
1,22.25,13.4947,372.7415,3.24893,12.163,2.9198845,-7.72752,1.97653,101.11345,83.76375,14.2605,0.18107,13.4947,-13.043919065,276.683932172835,374.435717726671,0.2010276,1.153518,14.13599,-0.0235574,0.5124735,0.138148,0.420442,0.1692775,2.26574,3.24893
1,22.75,13.31385,374.0365,2.448215,12.25448,2.723806,-8.15653,1.26397,101.11545,84.92195,13.982,0.1782845,13.31385,-13.043919065,276.572029901118,373.215429950617,0.2010276,1.086935,14.1134116666667,-0.0210173,0.481324,0.131598,0.421196,0.15104,2.19843,2.448215
1,23.25,13.0262,376.513,2.150635,12.0751,2.50327616666667,-6.78265,0.837022,101.09745,85.9037,13.7190000000001,0.194739,13.0262,-13.043919065,275.448951850074,372.167368177833,0.2010276,1.084496,14.0820316666667,-0.0148661,0.461648,0.1153215,0.387899,0.146756,2.10356,2.150635
1,23.75,12.70599,375.572,2.517155,11.9434,2.30196711666667,-5.778535,0.998785,101.0982,86.80825,13.409,0.179877,12.70599,-13.043919065,278.838126308346,370.645417811014,0.2010276,1.106871,14.0480266666667,-0.0149172,0.442349,0.116299,0.36558,0.137436,2.02855,2.517155
2,0.25,12.68897,383.8845,1.61045,12.49325,1.436607,-4.24049,0.218623,101.0428,87.226,13.188,0.203105,12.68897,-2.59492664999998,280.846111807812,368.17147922273,0.18062745,1.0038645,13.8800216666667,-0.010789,0.400248,0.102227,0.33937,0.1085985,1.724855,1.61045
2,0.75,12.44253,383.711,2.11033,12.34055,1.28432286666667,-3.4998,0.1837295,101.0377,88.034,13.0705,0.2161125,12.44253,-2.59492664999998,286.97717252769,367.115685273064,0.18062745,0.9292921,13.86414,-0.00870123,0.423014,0.0958209,0.332361,0.0946329,1.84528,2.11033
2,1.25,12.348975,382.344,1.51244,11.9701,1.070303,-4.02314,0.320501,101.0275,87.91895,12.705,0.2074105,12.348975,-2.59492664999998,289.320139238246,365.999804446259,0.18062745,0.89765695,13.83573,-0.00763539,0.3751885,0.09906385,0.342844,0.09909685,1.86418,1.51244
2,1.75,12.29479,382.594,2.06353,11.84525,0.920611366666667,-4.568305,0.00200415,101.011,88.90655,12.6365,0.196283,12.29479,-2.59492664999998,297.681329895907,364.873218388283,0.18062745,0.8362256,13.8001233333333,-0.007618245,0.3910745,0.09122415,0.3443275,0.09514935,1.76389,2.06353
2,2.25,12.09549,384.559,2.51128,11.8764,0.759700933333333,-4.19896,0.190079,100.9949,89.8096,12.514,0.210082,12.09549,-2.59492664999998,294.664438691811,363.883158723196,0.18062745,0.90228065,13.78085,-0.00887681,0.392188,0.0969384,0.296706,0.0952739,1.92314,2.51128
2,2.75,11.94406,385.111,1.76841,11.9735,0.506758433333333,-4.19538,-0.376673,100.986,90.6876,12.358,0.209044,11.94406,-2.59492664999998,297.271978470817,363.580230614145,0.18062745,0.8203718,13.74952,-0.00665725,0.400972,0.0877336,0.305481,0.0862258,1.92985,1.76841
2,3.25,11.90845,385.969,2.03892,11.8394,0.327374766666667,-4.20024,-0.198553,100.9834,90.59145,12.171,0.215477,11.90845,-2.59492664999998,308.08566621585,363.169012057188,0.18062745,0.8314757,13.7038,-0.006841495,0.3832145,0.0887006,0.338061,0.08668125,1.941105,2.03892
2,3.75,11.79902,387.716,2.40982,11.74445,0.162093366666667,-3.239445,-0.479707,100.9819,91.0597,12.091,0.2056975,11.79902,-2.59492664999998,311.415323795373,362.972300387854,0.18610289,0.7446332,13.65608,-0.006927315,0.3995385,0.0906503,0.322213,0.09215505,1.97714,2.40982
2,4.25,11.65253,387.819,2.64667,11.7409,-0.0500165333333333,-4.95653,-0.495243,100.9653,91.58855,12.141,0.2138845,11.65253,-2.59492664999998,320.361014881023,362.397187983523,0.19157833,0.76216215,13.6248266666667,-0.00901432,0.418884,0.09614315,0.3335635,0.0916802,2.00217,2.64667
2,4.75,11.5307,387.584,2.58045,11.76815,-0.1867856,-4.308525,0.311826,100.962,91.89195,11.8305,0.2294985,11.5307,-2.59492664999998,324.40261878317,362.081271282262,0.19705377,0.7125459,13.57745,-0.0065224,0.393672,0.0923297,0.3480845,0.0988809,1.97211,2.58045
2,5.25,11.39249,390.789,1.77221,11.6745,-0.3348988,-5.96929,-0.202166,100.9621,91.7331,11.656,0.233243,11.39249,-2.59492664999998,328.694750652979,361.243745075533,0.20252921,0.6794289,13.51712,-0.00712783,0.408373,0.0915919,0.335451,0.0990676,1.97392,1.77221
2,5.75,11.525485,390.384,1.96224,11.68265,-0.526714733333333,-6.10302,0.0566543,100.9725,92.07715,11.6,0.217945,11.525485,-2.59492664999998,332.00942651276,361.124709157238,0.20800465,0.8004863,13.45567,-0.008444105,0.4124725,0.093776,0.3399645,0.0940974,2.13488,1.96224
2,6.25,11.28259,391.327,1.207315,11.7019,-0.765611066666667,-4.990405,-0.154841,100.9901,92.5156,11.513,0.20156,11.28259,-21.316588,333.757404439937,362.131224755223,4.0191935,1.206782,13.4192966666667,-0.008970835,0.4178745,0.09380305,0.3489955,0.1039705,2.18081,1.207315
2,6.75,11.23658,391.245,2.20839,11.5613,-0.902357647,-3.746375,0.5367575,101.0087,92.1449,11.3285,0.20683,11.23658,-4.41793559999999,335.203257434847,362.947935905155,26.8612,4.8826045,13.3804533333333,-0.00810105,0.439479,0.09647275,0.3385365,0.09494655,2.04413,2.20839
2,7.25,11.67532,391.376,1.850535,11.528,-1.15335179,-4.66751,1.479815,101.0277,91.0079,11.547,0.2137685,11.67532,23.0450348,333.697276936851,365.381004823529,84.73699,12.48731,13.31281,-0.0150275,0.4679465,0.12041,0.3708905,0.1324695,1.97512,1.850535
2,7.75,12.03172,389.076,1.50518,11.8137,-1.2735,-3.54138,9.716765,101.042,89.2679,12.045,0.270473,12.03172,74.94085,327.75760121887,370.640489670322,151.49725,20.61862,13.26685,-0.0263304,0.500082,0.159223,0.386511,0.206915,1.70953,1.50518
2,8.25,12.79636,387.7335,-1.4321,12.07965,-1.355234,13.6953,31.299,101.0522,87.1912,13.1405,0.346674,12.79636,142.02575,319.951168970459,376.036914934184,241.9311,31.38109,13.26002,-0.07333325,0.5900295,0.24389,0.502276,0.3221395,1.76319,-1.4321
2,8.75,13.72356,380.703,-4.522125,12.40005,-1.35185895,38.9647,65.23125,101.0517,83.59985,13.984,0.3670075,13.72356,227.496266,310.267789638462,382.335421684897,349.1554,42.12632,13.2385333333333,-0.1036455,0.6881715,0.292671,0.556984,0.414025,2.001445,-4.522125
2,9.25,14.339005,373.014,-6.61651,12.6408,-1.40933853333333,66.052,96.4285,101.0499,78.9076,14.897,0.374304,14.339005,308.782979,308.127985261753,387.377647888097,444.4832,51.29867,13.2355866666667,-0.156746,0.7879565,0.3570885,0.702735,0.493056,2.14699,-6.61651
2,9.75,14.80687,370.249,-7.52046,12.50625,-1.36256186666667,111.422,121.9585,101.0527,74.1784,15.373,0.418477,14.80687,373.4424045,309.691293213612,392.535729268282,510.72,58.80209,13.2449466666667,-0.171105,0.9265015,0.3762445,0.8200075,0.5643275,2.413055,-7.52046
2,10.25,15.271025,369.396,-8.972105,12.6237,-1.33096733333333,131.456,128.97,101.062,70.9877,15.991,0.427685,15.271025,427.720975,302.809562581637,397.163888064906,599.1502,69.22993,13.23503,-0.215412,0.974217,0.421867,0.900614,0.61555,2.53058,-8.972105
2,10.75,15.77914,368.3835,-9.953655,12.1139,-1.2766111,172.4045,147.121,101.0623,69.0332,16.59,0.487072,15.77914,529.42454,305.917969075361,401.713874553844,703.9122,76.94011,13.2896433333333,-0.246615,1.02081,0.451743,1.00756,0.659794,2.5585,-9.953655
2,11.25,16.236275,367.587,-9.25659,12.5482,-1.21373606666667,203.715,162.249,101.0568,69.0321,17.1645,0.503997,16.236275,555.489373,312.515280024144,404.023168726939,717.2534,81.42294,13.37658,-0.290654,1.06641,0.486993,0.99665,0.698683,2.76077,-9.25659
2,11.75,16.54468,367.52,-9.86501,12.55,-1.06579026666667,231.55,158.3005,101.06365,68.65,17.633,0.542365,16.54468,607.485693,314.699083922334,407.408818961478,779.68275,88.669015,13.6078783333333,-0.333507,1.13823,0.527122,1.11126,0.73078,2.94526,-9.86501
2,12.25,16.705895,367.6115,-10.259,12.5967,-0.9203343,264.4035,167.474,101.06145,66.4934,17.566,0.56514,16.705895,647.898872,312.531123092604,407.849647495589,811.2626,90.158045,13.94816,-0.345321,1.13684,0.535675,1.10549,0.762959,3.0787,-10.259
2,12.75,16.70717,367.881,-9.8554,12.9622,-0.7282013,277.5145,178.586,101.0567,66.9374,17.857,0.5801765,16.70717,669.802789,310.987414779511,412.885758696353,898.9061,95.492455,13.8596733333333,-0.361674,1.17034,0.556022,1.14831,0.783549,3.29666,-9.8554
2,13.25,16.89018,367.167,-10.1941,12.8979,-0.475916766666667,296.7275,180.1015,101.0492,66.3692,17.716,0.594109,16.89018,676.460066,313.271215730996,414.77959875025,885.4564,97.65087,13.85827,-0.387435,1.19113,0.567531,1.14166,0.809075,3.44456,-10.1941
2,13.75,16.98559,367.197,-10.8122,13.0216,-0.203365316666667,288.07,163.209,101.04135,66.9912,17.967,0.618946,16.98559,671.1641835,309.073977724758,413.909478585663,891.939,96.41907,13.7056866666667,-0.4322635,1.20831,0.596426,1.161125,0.82929,3.594525,-10.8122
2,14.25,17.18391,366.704,-10.01445,13.0844,0.0300943666666666,294.178,166.216,101.0282,65.9605,18.327,0.598277,17.18391,655.586137,310.17428480435,417.207179413496,861.3351,95.23409,13.5799466666667,-0.434544,1.236295,0.600095,1.20283,0.8247495,3.60427,-10.01445
2,14.75,17.31291,366.6715,-8.965585,13.0829,0.35492015,269.486,158.7225,101.02,66.0606,18.266,0.5784775,17.31291,609.56715,309.46529656435,415.947460419128,839.4215,91.33208,13.5850966666667,-0.409878,1.20871,0.584163,1.20782,0.821621,3.471065,-8.965585
2,15.25,17.25885,366.36,-8.13705,12.98755,0.660443983333333,268.545,150.594,100.9994,65.22965,18.506,0.567038,17.25885,577.4519035,306.512685557448,416.056827720085,790.68855,88.51602,13.6243583333333,-0.4256915,1.19557,0.5973515,1.18995,0.8096685,3.572795,-8.13705
2,15.75,17.18392,366.496,-7.325315,13.14975,1.07944906666667,249.416,147.263,100.9885,64.90205,18.359,0.520493,17.18392,527.67211,305.097530707409,415.121709542429,749.8846,83.20519,13.66442,-0.417217,1.224405,0.590705,1.175065,0.8028695,3.642795,-7.325315
2,16.25,17.042275,366.801,-6.37459,12.8734,1.43984886666667,203.064,123.592,100.9757,65.055,18.083,0.469114,17.042275,449.91612,301.967609925056,412.364045264824,654.6223,75.13086,13.766445,-0.389205,1.18092,0.570391,1.11486,0.773506,3.59186,-6.37459
2,16.75,17.08823,366.961,-5.9365,12.8893,1.75168966666667,183.9205,119.674,100.9815,65.2357,18.004,0.426314,17.08823,366.3089399,299.611748146272,410.865124160019,564.246,63.95411,13.829945,-0.356439,1.13896,0.544171,1.05538,0.747223,3.31219,-5.9365
2,17.25,16.989405,366.61,-4.449605,12.74675,2.00811301666667,133.47,95.3921,100.9785,65.91195,17.95,0.367277,16.989405,279.6034698,299.73066908423,408.585246898856,474.5298,54.52021,13.9002716666667,-0.343575,1.045965,0.53442,1.029255,0.6956475,3.186075,-4.449605
2,17.75,16.89822,366.619,-3.4539,12.7438,2.287445,98.7719,86.5041,100.9913,66.7522,17.8245,0.3020765,16.89822,188.64176914,296.693259083892,405.443139466938,349.0052,42.35819,13.962145,-0.312096,1.04339,0.512247,0.950524,0.636867,2.9859,-3.4539
2,18.25,16.61021,366.799,-1.96636,12.66785,2.43441333333333,56.938,68.5153,100.9899,67.3006,17.66,0.246024,16.61021,98.8916526,291.36370812104,403.08332581606,249.3217,31.39795,13.9858933333333,-0.2446115,0.956937,0.4488345,0.8405555,0.5602665,2.996755,-1.96636
2,18.75,16.15236,367.152,-0.3710005,12.72575,2.55431116666667,25.42005,41.1072,100.9927,69.38815,17.347,0.1981075,16.15236,28.5188956,292.801507304828,398.64885620802,152.8639,21.5,14.00833,-0.189966,0.8831255,0.395443,0.764617,0.493027,3.00323,-0.3710005
2,19.25,15.77563,367.992,1.407805,12.8546,2.58027516666667,1.89089,26.58325,101.0004,72.2777,16.8515,0.172926,15.77563,-30.595754,286.466397519123,394.71113271882,69.46943,12.85939,14.0050183333333,-0.13685,0.759825,0.338059,0.646614,0.4203,2.75129,1.407805
2,19.75,15.20813,369.408,2.55121,12.8967,2.60788533333333,-9.1919,13.7905,101.0182,75.3722,16.093,0.206321,15.20813,-88.36631215,284.446232509209,390.382573894823,17.9911,3.2042445,13.99549,-0.07155825,0.651721,0.2425825,0.54682,0.318573,2.56716,2.55121
2,20.25,14.75307,370.686,2.66675,12.8789,2.607515,-9.29994,4.98366,101.0357,78.0427,15.4685,0.189108,14.75307,-109.6512161,286.377787444111,385.593521632897,1.89022,1.062629,14.0044733333333,-0.04020905,0.542864,0.184776,0.4764085,0.2466095,2.254795,2.66675
2,20.75,14.35729,372.353,3.028405,12.8114,2.52869733333333,-9.57478,3.07169,101.0435,79.8098,15.089,0.183077,14.35729,-109.6512161,282.506535689216,381.435485918583,1.89022,0.997129,14.00267,-0.029254,0.511994,0.155437,0.434919,0.184611,2.00924,3.028405
2,21.25,14.079485,374.557,2.88587,13.0416,2.43662783333333,-8.13654,1.76985,101.057,81.4286,14.826,0.184216,14.079485,-109.6512161,285.849626810809,379.629340515888,1.89022,0.9761195,13.9929333333333,-0.0256318,0.494688,0.152261,0.414177,0.178578,1.97553,2.88587
2,21.75,13.83759,375.817,3.25894,12.7541,2.36377511666667,-7.109345,1.75168,101.0617,83.3784,14.497,0.199125,13.83759,-109.6512161,283.35478583826,376.858595721691,1.89022,1.01642,13.9580166666667,-0.0213489,0.481596,0.133327,0.371511,0.15664,2.02058,3.25894
2,22.25,13.600275,378.2505,2.75677,12.6629,2.2419517,-6.78869,0.892443,101.06225,84.3786,14.1345,0.1770125,13.600275,-109.6512161,283.309273740907,375.461407845176,1.89022,1.0460155,13.9440316666667,-0.0141435,0.466808,0.119743,0.3803095,0.136974,2.101175,2.75677
