DOY2,HR2,FC,FCH4,LE,H,PPFD_IN,TA,TS,RH,VPD,USTAR,WS,V_SIGMA,TAU,T_SONIC,CO2,H2O,U_SIGMA,W_SIGMA,PA,LW_IN,LW_OUT,NETRAD,SW_IN,SW_OUT
1,6.25,-0.29251475,-3.3680625,-1.74625,-25.352,0,8.7775,10.955,50.185,3.13689,0.0731,1.07307661975,0.0644,-0.09455645,10.062425,416.16275,0.06695055,0.28612975,0.11225,102.17975,235.75475737393,220.484508547008,-4.96091874594378,-2.62390460030166,1.10287668665668
1,6.75,0.569851,4.747625,-2.62,-22.113,0,9.9325,10.8225,51.407,2.42072,0.065625,1.00214909425,0.063475,-0.0982508,9.7818025,414.8875,0.0663166,0.275614,0.12564525,102.22825,236.64391056137,220.684650997151,-3.68364755687768,-1.3754242081448,1.18461019490255
1,7.25,0.735862,12.8633125,1.2745,-25.496,0,9.9025,10.7725,50.547,2.37737,0.06765,0.96824256975,0.066425,-0.1169725,9.2898425,415.35,0.06928255,0.37717825,0.15174975,102.2405,236.348715509039,223.674145299145,7.41880832773658,9.79566365007543,2.55190217391304
1,7.75,0.94652075,20.979,2.88,-11.588,0,11.6225,10.715,51.94225,2.9638825,0.1105,1.131277836,0.077654232,-0.10525025,9.446385,415.1995,0.071508725,0.31009725,0.1603135,102.2335,234.107754519505,227.251246438747,24.0622954162059,34.6285822021116,6.15324025487257
1,8.25,0.642606,9.905,2.23,2.246,0,12.925,10.665,49.218,3.03285,0.15035,1.29049804325,0.142153843,-0.1323105,10.108335,414.17575,0.072924575,0.39791225,0.17158825,102.27025,236.263082778306,234.506588319089,52.4444398615172,62.890346907994,10.4459070464767
1,8.75,0.486609,26.542,7.729,12.31025,0,13.0425,10.615,46.495,3.72104,0.1736,1.85899381475,0.183965003,-0.201246,10.54115,411.86475,0.073033,0.5034105,0.20604475,102.2885,237.681255946718,239.41363960114,78.1405872572764,93.1023001508295,14.9617128935532
1,9.25,0.517473,7.71925,12.13525,21.58275,0,12.98,10.77,45.323,3.91105,0.201075,2.14431654925,0.27129821575,-0.11307875,11.89135,411.57525,0.07343775,0.58441075,0.21206125,102.30025,239.473120837298,248.460292022792,120.482962506303,143.749622926093,23.2666604197901
1,9.75,-0.848544,13.017,20.687,31.298,0,12.9,10.745,44.718,5.43276,0.2295,2.24154270025,0.36661295225,-0.1343375,12.927125,410.54775,0.07519795,0.49637225,0.227173,102.3175,244.107992388202,253.930555555556,200.346406943587,240.144607843137,39.7982008995502
1,10.25,-0.105967,16.761,26.459,35.854,250.9,13.6425,10.805,44.306,7.01967,0.219125,2.249842519,0.42573132775,-0.141618,13.6942,408.5555,0.076444575,0.7332835,0.21591275,102.3205,245.36417697431,258.45032051282,259.476276482799,309.859728506788,50.7735757121439
1,10.75,-0.313266,19.1205,35.09225,52.426,290.2,14.515,10.995,44.223,7.09864,0.24415,2.48760416175,0.520805229,-0.1260635,14.73835,406.62925,0.077572525,0.53175625,0.20262925,102.31175,244.103710751665,260.074074074074,272.197939548326,323.962669683258,52.9943403298351
1,11.25,-1.33077725,5.25625,34.299,45.789,0,15.01,11.3075,42.743,8.19035,0.274525,2.778219492,0.605799906,-0.12330125,14.935325,405.86725,0.07841955,0.58777125,0.21984525,102.2885,244.084205518554,262.476139601139,207.739531309006,243.335595776772,35.7464955022489
1,11.75,-0.83802,9.92075,48.637,54.534,0,16.18,11.7775,41.90975,8.836685,0.271,2.722270489,0.665319975,-0.151955,14.23265,405.30325,0.08008945,0.5624645,0.239622,102.266,245.113939105614,263.373931623932,184.340106643511,215.06278280543,30.722676161919
1,12.25,-0.3963845,8.86825,49.617,60.02375,0,15.8,12.3625,40.503,8.65096,0.274675,2.82479093425,0.65207988125,-0.14522425,14.277975,404.71375,0.082319175,0.55306575,0.2260345,102.231,249.633682207422,265.088319088319,173.347186474636,196.380844645551,24.8643928035982
1,12.75,-0.9518675,8.977,38.653,62.37,0,16.235,12.7025,40.069,8.93315,0.27525,2.6938378095,0.64803371975,-0.147741,15.206675,404.587,0.0871909,0.62605625,0.24554775,102.1805,253.509990485252,262.021367521368,194.084087707278,230.659125188537,35.9269865067466
1,13.25,-0.22520375,10.4805,33.332,29.0885,0,17.4425,12.9275,39.362,9.18169,0.24685,2.80201745525,0.623891998,-0.117878,15.3192,405.384,0.0873089,0.629824,0.254883,102.151,255.917221693625,267.643874643875,238.44030292546,280.320512820513,41.8802098950525
1,13.75,-0.23145225,-9.03225,34.533,40.8715,0,17.685,13.275,37.098,10.76852,0.2476,2.72375765575,0.5787834225,-0.16488225,15.7089,405.072,0.0905949,0.691537,0.264501,102.114,249.58039961941,268.429487179487,168.242638183171,197.484917043741,29.2422788605697
1,14.25,-0.153182,13.3075,33.339,23.50225,0,17.2025,13.655,34.102,10.04822,0.243,2.48316633975,0.47862191525,-0.153094,16.1423,404.409,0.0933761,0.68248,0.252521,102.091,252.082778306375,267.274216524217,135.175045395854,150.876319758673,20.6587706146927
1,14.75,0.05880625,15.4525,23.354,16.576,0,17.3325,14.0025,35.5,9.28137,0.2339,2.58475374125,0.41143023175,-0.127584,16.505475,403.471,0.096661425,0.68368225,0.2713905,102.0835,252.86013320647,263.039886039886,103.598429631338,119.025641025641,17.7275862068966
1,15.25,0.308767,1.079,24.443,21.795,0,17.2475,14.1525,36.263,9.07595,0.251025,2.65069860525,0.46771006925,-0.145242,16.5301,403.495,0.0947014,0.591886,0.228051,102.077,248.447193149382,260.462250712251,92.9204112875689,104.378582202112,15.8576461769115
1,15.75,0.5828155,17.419,13.553,8.56625,0,16.86,14.405,36.389,8.7411,0.228,2.45824489075,0.36158100475,-0.103519,17.1258,403.324,0.097477,0.535876,0.241752,102.069,248.332064700285,256.033475783476,86.2147957695361,96.7171945701357,12.6476011994003
1,16.25,0.6563695,13.595,8.88,-10.4625,0,16.765,14.485,37.21,7.39154,0.241025,2.73486445125,0.284336653,-0.0830112,17.4628,403.626,0.0987029,0.532504,0.243907,102.067,248.822074215033,253.490740740741,91.9547876514231,103.698340874811,11.7435532233883
1,16.75,0.598617,7.568,2.595,-19.8,0,15.905,14.3475,39.48,6.26703,0.1707,2.1252056515,0.192283785,-0.11970775,17.4928,403.168,0.0980732,0.606391,0.254536,102.079,248.874405328259,250.084045584046,49.198287813107,55.0032428355958,6.13893553223388
1,17.25,0.74707675,17.475,0.3065,-22.279,0,15.405,14.01,44.602,5.83145,0.117025,1.4429745805,0.0984744615,-0.0765316,17.3705,403.055,0.0967318,0.461824,0.206361,102.096,247.848715509039,236.806267806268,7.79722028126213,9.82398190045249,2.0267616191904
1,17.75,1.144306,7.787,-2.19175,-27.76525,0,13.43,13.7625,44.476,4.11043,0.105475,1.3569496125,0.098525,-0.063706725,17.5456,404.208,0.0957631,0.394488,0.143901,102.098,246.156041864891,235.504273504274,-4.2118589573991,-2.501802413273,0.450166416791604
1,18.25,0.70136,13.7255,-2.6365,-21.428,0,12.525,13.5175,46.07975,4.145455,0.090525,1.1392212115,0.073825,-0.0559384,18.1211,405.159,0.0902704,0.488054,0.155819,102.101,244.204567078972,234.766381766382,-5.92359735290728,-3.80879336349925,0.685033733133433
1,18.75,0.9812375,18.989,-0.03175,-20.033,0,11.74,13.3175,46.48,3.42509,0.0742,1.102587002,0.0723,-0.046544,16.9455,405.865,0.0854033,0.347424,0.198972,102.118,245.055185537583,234.518518518519,-5.71261750346548,-3.50521870286576,0.515088455772114
1,19.25,1.098393,13.681,-1.151,-21.307,0,11.01,13.2275,44.482,2.77945,0.1007,1.253758935,0.0834,-0.0593834,16.3648,407.331,0.0817874,0.458263,0.16155,102.132,243.462416745956,232.518518518519,-5.64435779847634,-3.33303921568627,0.529413793103448
1,19.75,0.956005,13.07,-0.47925,-21.043,0,10.35,13.1325,46.066,2.45778,0.0889,1.383408383,0.0854,-0.0646844,16.0943,408.312,0.0812391,0.437703,0.139617,102.146,241.137963843958,231.341168091168,-5.69231977902453,-3.12557315233786,1.26509745127436
1,20.25,0.743911,16.594,-0.40675,-21.6095,0,10.36,12.9675,48.973,2.38375,0.0757,1.385085125,0.0565,-0.06343235,16.1309,408.859,0.0809353,0.421871,0.12865,102.15,239.167459562322,227.722934472934,-5.94961749894281,-3.29473604826546,1.05622938530735
1,20.75,0.9297015,15.094,-0.96,-18.8455,0,10.25,12.745,52.162,2.13964,0.0793,1.114267883,0.0481,-0.08120595,15.4965,409.246,0.0790549,0.382664,0.146468,102.151,239.364414843007,227.722934472934,-5.76308514294888,-3.49066365007541,0.57308095952024
1,21.25,0.913504,15.826,-1.516,-21.537,0,10.41,12.585,51.389,2.09325,0.0703,1.267504077,0.0431,-0.05433705,15.47845,410.0985,0.076927675,0.38428625,0.159191,102.1575,239.929590865842,223.482193732194,-4.99624810897723,-2.6981221719457,0.508935532233883
1,21.75,0.72333275,20.703875,-0.81975,-20.415,0,10.64,12.4225,50.769,2.19615,0.0813,1.228960676,0.0434,-0.07386235,14.4758,410.531,0.0723906,0.393819,0.166215,102.173,239.295908658421,219.818376068376,-5.17447893700211,-3.18970588235294,0.556332833583208
1,22.25,0.858797,25.58175,0.14625,-16.03225,0,10.73,12.325,51.16,2.14836,0.0813,1.111500914,0.066,-0.059750975,14.3346,411.762,0.0730096,0.396708,0.15419,102.178,238.80875356803,221.389601139601,-4.99446773219728,-2.82006787330317,0.782511244377811
1,22.75,1.107935,20.5005,-1.088,-23.479,0,10.62,12.2275,52.065,2.65054,0.0959,1.339624386,0.0803,-0.0752468,13.9538,411.956,0.0741116,0.347779,0.144909,102.167,238.298763082778,221.35113960114,-4.71111738248521,-2.94446455505279,0.963335832083958
1,23.25,0.95434825,14.94125,-0.991,-14.1055,0,10.19,12.1775,55.758,2.29181,0.084,1.345415247,0.0558,-0.08931105,13.2381,412.3655,0.05661335,0.35838525,0.122315,102.14375,237.148430066603,216.650284900285,-4.21201472793015,-6.84361990950226,-2.97269115442279
1,23.75,0.827566,8.252,-0.75,-16.1155,0,9.74,12.1175,56.407,2.4606,0.0738,1.285913004,0.0552,-0.089981925,12.45965,411.3605,0.055737775,0.45950375,0.11138975,102.132,236.176022835395,217.551282051282,-4.819185701267,-8.36417797888386,-3.80423538230885
2,0.25,0.75099875,11.6002,0.39925,-8.91578,0,11.9275,13.8525,57.55925,3.5833475,0.09260805,0.91363601575,0.16672178025,-0.0911068,12.13625,411.843,0.071977175,0.38023525,0.0962951,102.12825,249.759514747859,247.637464387464,-7.01725548255284,-7.71285822021116,-1.8287200149925
2,0.75,0.4960495,12.688035,-0.27775,-10.361,0,12.2525,13.695,58.436,3.985525,0.096955925,0.92611914475,0.19775955025,-0.0893831,11.759825,411.46675,0.07153175,0.3780055,0.102969975,102.1375,249.420313986679,250.941239316239,-7.67707879092129,-4.38565422322775,0.972833583208395
2,1.25,0.65462,12.41645,0.030099,-10.75975,0,11.68,13.4925,57.013,3.67305,0.099075,0.99493163475,0.1543953315,-0.0782632,11.59365,413.099,0.07249805,0.36561625,0.065897475,102.13425,249.344909609895,250.140847578348,-7.63000321389079,-3.41373303167421,0.9707440029985
2,1.75,0.48767975,9.2457,-0.4965,-8.8595,0,11.56,13.3275,57.022,3.52698,0.076,0.795959628,0.135346661,-0.083902325,11.46605,414.171,0.07059195,0.229245,0.0636199,102.1565,251.41484300666,250.114138176638,-7.36153854351108,-3.07564102564102,0.68975655922039
2,2.25,0.482247,10.87695,-0.402,-8.955475,0,11.2225,13.185,57.434,3.44808,0.0797543,0.90441722175,0.14748096475,-0.122737,11.9479,413.44125,0.069814375,0.2950485,0.071665875,102.11,251.303996194101,249.371972934473,-7.75155801341413,-3.20280354449472,0.850710269865067
2,2.75,0.73661225,10.8961,1.0815,-7.0915,0,11.1,13.04,57.002,2.75033,0.07627325,1.06564815225,0.158957892,-0.121764,11.42055,412.94225,0.0697286,0.3282375,0.085744425,102.095,261.513320647003,248.906873219373,-7.75800645209068,-3.4423774509804,0.536828148425788
2,3.25,0.76394175,13.45255,-0.259496,-9.8735,0,10.9925,12.9075,57.163,3.41899,0.0789,1.06489471025,0.1664915,-0.10042255,10.397825,412.9635,0.069520475,0.284982,0.089791925,102.0945,257.794243577545,248.25819088319,-7.33307922113604,-3.42136312217194,0.813149737631185
2,3.75,0.47364875,14.8622,0.89647,-9.327725,0,10.4875,12.6875,57.731,3.36402,0.080992575,1.22294738675,0.17794324225,-0.08165275,10.402425,414.576,0.0656127,0.28729125,0.09752125,102.08475,265.965984776404,247.281873219373,-6.74444411561188,-3.51676847662142,0.844700149925038
2,4.25,0.8003835,1.822,1.4034325,-10.755,0,10.9625,12.63,58.685,3.49631,0.1026,1.337258314,0.142511611,-0.092928025,10.45685,416.292,0.06765225,0.302848,0.1064696,102.1195,252.140580399619,246.602386039886,-6.94986755491032,-3.30398755656109,1.0434763868066
2,4.75,0.92112125,13.417,2.35675,-11.2755,0,10.5,12.5525,57.856,2.79931,0.1166385,1.30282,0.147236155,-0.0801975,10.5643,417.57375,0.06472255,0.381547,0.097455625,102.08875,248.739533777355,245.956018518518,-7.37932139416716,-3.5791044494721,0.949964392803598
2,5.25,1.0283785,14.679,0.337,-10.68082,0,10.905,12.4775,58.2885,2.8255475,0.13036275,1.491484956,0.180434419,-0.06557455,10.4203925,417.1575,0.06784935,0.32807,0.133979,102.1075,247.408658420551,245.286146723647,-7.48130331044884,-3.20955316742081,1.047023988006
2,5.75,0.8487695,8.53467,1.7755,-9.61546,0,10.6775,12.3325,57.92,2.78452,0.10365575,1.363165204,0.1727493815,-0.09280095,10.183475,418.93525,0.0676494,0.36773775,0.134226,102.148,243.307326355851,245.467592592593,-7.00763800226582,-3.6856221719457,0.853832271364319
2,6.25,0.71455275,17.893,-0.76,-8.56681,0,10.8875,12.1875,57.9785,2.7508075,0.0993006,1.18729325525,0.14960837875,-0.09455645,10.062425,416.16275,0.06695055,0.28612975,0.11225,102.17975,243.6486679353,245.248931623931,-7.20953891549701,-3.76621983408748,0.80602567466267
2,6.75,0.7652055,12.2614,-0.53825125,-8.755,0,11.1425,12.0325,58.325,2.836585,0.095825,1.332569307,0.175360814,-0.0982508,9.7818025,414.8875,0.0663166,0.275614,0.12564525,102.22825,242.134395813511,244.76014957265,-1.20950417438337,1.03185143288084,0.804527736131934
2,7.25,0.3449095,25.87175,0.61,-8.518,29.445,11.5875,11.965,57.674,3.062575,0.1305,1.49187968725,0.1844610215,-0.1169725,9.2898425,415.35,0.06928255,0.37717825,0.15174975,102.2405,240.273073263559,245.333155270656,15.6309955994853,19.4800150829563,2.1305116191904
2,7.75,0.01579145,14.074325,2.125,-5.53679,76.79,12.11,11.905,58.63275,3.41428,0.14315,1.7066225,0.27766295275,-0.10525025,9.446385,415.1995,0.071508725,0.31009725,0.1603135,102.2335,245.624643196955,245.933404558405,55.1747555096886,59.5795437405732,4.40478823088456
2,8.25,-0.18771,13.13225,4.405,7.8365,109.255,12.1875,11.835,58.101,3.4423,0.164175,2.2157591225,0.25397739675,-0.1323105,10.108335,414.17575,0.072924575,0.39791225,0.17158825,102.27025,248.47098001903,249.600783475783,106.853244644645,116.428544494721,9.38002248875562
2,8.75,-1.079038,9.283,14.15,6.119,180.9275,12.53,11.765,58.79625,3.3242025,0.191175,2.35597344725,0.34987769175,-0.201246,10.54115,411.86475,0.073033,0.5034105,0.20604475,102.2885,248.577069457659,251.019230769231,126.923753253464,137.132730015083,10.2089767616192
2,9.25,-1.155935,18.262925,9.97875,14.6387,235.675,12.625,11.9125,58.68425,3.83478,0.21795,2.420238849,0.404486115,-0.11307875,11.89135,411.57525,0.07343775,0.58441075,0.21206125,102.30025,252.292340627973,253.24537037037,111.318792272416,120.292986425339,8.97419415292354
2,9.75,-2.6910985,16.1009,19.645,17.5415,319.125,13.1225,12.07,57.163,4.06336,0.22519825,2.514965,0.43426930625,-0.1343375,12.927125,410.54775,0.07519795,0.49637225,0.227173,102.3175,252.704567078973,255.834045584045,219.14536159522,237.076546003017,17.9311844077961
2,10.25,-1.570882,15.45875,25.82545,11.418375,352.65,13.675,12.4575,54.8715,4.7940775,0.218225,2.89500054525,0.4752257805,-0.141618,13.6942,408.5555,0.076444575,0.7332835,0.21591275,102.3205,255.748572787821,261.285434472935,208.323321427522,225.370098039215,17.0467766116941
2,10.75,-1.1435325,21.2466,28.478575,18.5873,374.2901628,13.89,12.75,53.389,5.30049,0.1996355,2.98047634275,0.5544069935,-0.1260635,14.73835,406.62925,0.077572525,0.53175625,0.20262925,102.31175,258.599191246432,266.640669515669,181.36747946728,199.036576168929,17.6690967016492
2,11.25,-1.9025695,16.20655,31.279,19.147425,434.175,14.3325,13.2425,52.092,6.22299,0.22592275,2.82323367625,0.543647526,-0.12330125,14.935325,405.86725,0.07841955,0.58777125,0.21984525,102.2885,261.869410085632,272.812678062678,235.417177695089,256.523755656108,21.1065779610195
2,11.75,-1.764901,16.658475,39.616,18.63325,478.625,14.585,13.6375,49.514,6.21983,0.23351575,2.8996984305,0.5583356795,-0.151955,14.23265,405.30325,0.08008945,0.5624645,0.239622,102.266,264.550190294957,275.690883190883,253.931823539588,275.990950226244,22.0591266866567
2,12.25,-1.72942,18.62385,42.001,15.57785,429.2,14.93,13.935,45.983,6.58171,0.240734,2.739826843,0.567932208,-0.14522425,14.277975,404.71375,0.082319175,0.55306575,0.2260345,102.231,266.392483349191,278.14797008547,215.119333800294,234.427036199095,19.3077023988006
2,12.75,-1.765812,10.625575,45.097925,14.0876,458.4783782,15.5,14.3425,44.87025,7.2624425,0.247202,2.934815731,0.616797,-0.147741,15.206675,404.587,0.0871909,0.62605625,0.24554775,102.1805,268.217411988582,279.760505698005,192.351056004803,210.572963800905,18.221907796102
2,13.25,-1.9102225,17.692,42.664,16.2544,489.275,15.755,14.6725,42.14,7.2929,0.240732,2.895661986,0.523871502,-0.117878,15.3192,405.384,0.0873089,0.629824,0.254883,102.151,269.476450999049,281.111467236467,460.006835270148,502.914781297134,42.8377623688156
2,13.75,-1.99669125,17.727,43.94455,14.72075,559.375,15.8425,14.95,43.09,7.31605,0.2441,2.5837101445,0.51692906125,-0.16488225,15.7089,405.072,0.0905949,0.691537,0.264501,102.114,269.875832540438,281.03863960114,351.147147071261,381.051659125189,28.3369190404797
2,14.25,-1.71066225,15.316575,38.2315,14.18,500.65,15.4,15.45,42.94525,7.2020275,0.239825,2.8025436245,0.48942080675,-0.153094,16.1423,404.409,0.0933761,0.68248,0.252521,102.091,269.632492863939,282.010683760684,185.83429136676,201.70871040724,15.8744190404798
2,14.75,-1.1682645,14.782,42.74595,12.41235,454.425,15.19,15.7,40.64275,7.834655,0.193,2.771178093,0.538064836,-0.127584,16.505475,403.471,0.096661425,0.68368225,0.2713905,102.0835,268.970266412941,282.207799145299,191.397072928468,207.608785822021,16.2117128935532
2,15.25,-1.38201475,14.4705,39.0167,13.0991,348.35,15.6825,15.8525,40.317,8.18916,0.2240565,2.4814312415,0.5240108355,-0.145242,16.5301,403.495,0.0947014,0.591886,0.228051,102.077,268.540913415795,281.403668091168,186.801028021057,202.974547511312,16.1735194902549
2,15.75,-1.37260725,12.31185,31.2125,7.192,270.05,15.1775,16.0075,39.998,7.8734,0.2041,2.4692784685,0.455121845,-0.103519,17.1258,403.324,0.097477,0.535876,0.241752,102.069,268.601094196004,279.088497150997,175.046246277314,192.080316742081,16.3563343328336
2,16.25,-0.6883665,12.50275,25.963,3.3088375,172.2725,14.9975,16.0325,41.70675,7.5867275,0.2123,2.3983543405,0.3645975315,-0.0830112,17.4628,403.626,0.0987029,0.532504,0.243907,102.067,267.824690770695,276.591702279202,113.239505982303,124.68137254902,11.4418665667167
2,16.75,-0.18016325,10.706015,13.06255,-1.18025,99.1726307,14.9625,16.025,47.69675,7.2081375,0.18581,2.4147701075,0.3406965075,-0.11970775,17.4928,403.168,0.0980732,0.606391,0.254536,102.079,266.349429115128,273.15900997151,46.0846013870893,51.0136689291101,4.35937406296851
2,17.25,-0.00298212,8.65405,7.151515,-8.79425,41.59282626,14.33,15.8175,51.561,6.76417,0.1523,1.807209541,0.1992136685,-0.0765316,17.3705,403.055,0.0967318,0.461824,0.206361,102.096,264.62702188392,270.548967236467,17.5924051294489,20.2157428355958,3.05741566716642
2,17.75,0.392336,13.92065,3.4645,-14.836,12.7425,13.99,15.59,59.083,6.07941,0.11355,1.4901534045,0.179342407,-0.063706725,17.5456,404.208,0.0957631,0.394488,0.143901,102.098,262.831588962892,268.213319088319,-0.310868946183035,1.57184012066365,0.703371064467766
2,18.25,0.50203125,19.8766,1.972,-12.1855,0,13.4075,15.4975,58.223,5.23718,0.120832,1.5928061095,0.207056979,-0.0559384,18.1211,405.159,0.0902704,0.488054,0.155819,102.101,260.608943862988,264.731481481481,-9.4699826105047,-5.70298642533937,1.41970764617691
2,18.75,0.238535,5.16371,-0.80975,-12.423,0,13.2575,15.4925,58.774,5.14679,0.1274,1.5409259985,0.1749425145,-0.046544,16.9455,405.865,0.0854033,0.347424,0.198972,102.118,259.46146527117,263.615206552707,-9.03241061313238,-5.185959653092,1.04517991004498
2,19.25,0.6591,14.71985,0.79455325,-14.703075,0,13.0925,15.39,58.342,4.5702875,0.1186785,1.435808849,0.1425155055,-0.0593834,16.3648,407.331,0.0817874,0.458263,0.16155,102.132,258.853472882969,263.769230769231,-9.09127624818813,-4.56037141779789,0.985069340329836
2,19.75,0.5302795,8.96252,0.3235,-13.012,0,13.0425,15.2425,59.06425,4.6763825,0.1095595,1.466604447,0.155522057,-0.0646844,16.0943,408.312,0.0812391,0.437703,0.139617,102.146,257.151760228354,262.140491452992,-9.12289033367933,-4.59995286576169,0.981583583208396
2,20.25,0.5299105,11.7169,1.454,-14.381625,0,13.4575,15.0875,59.179,4.06881,0.0932374,1.5014855455,0.1549446425,-0.06343235,16.1309,408.859,0.0809353,0.421871,0.12865,102.15,254.143672692674,259.902421652422,-8.71607831830693,-4.42000754147813,0.762563718140929
2,20.75,0.690041,15.3748,0.445,-12.2195,0,12.96,14.9175,59.38,3.50754,0.111139,1.454658065,0.1822614115,-0.08120595,15.4965,409.246,0.0790549,0.382664,0.146468,102.151,252.851094196003,259.138532763533,-8.4579795566018,-4.27453431372549,0.7040476011994
2,21.25,0.582385,11.33525,0.46125,-11.442,0,12.9575,14.76,59.469,3.77784,0.1253045,1.50582468425,0.17058053825,-0.05433705,15.47845,410.0985,0.076927675,0.38428625,0.159191,102.1575,251.750237868696,257.873931623932,-8.4291442429238,-4.12776395173454,0.807005247376312
2,21.75,0.54590425,14.3664,0.43,-10.5829,0,12.51,14.6125,60.873,3.52056,0.121612,1.480585751,0.188915555,-0.07386235,14.4758,410.531,0.0723906,0.393819,0.166215,102.173,251.641531874405,256.51745014245,-7.80839971982333,-4.07849736048266,0.558181221889055
2,22.25,0.5822465,15.01025,0.197,-11.3635,0,12.43,14.3725,59.067,3.4544525,0.1201285,1.439786976,0.206937133,-0.059750975,14.3346,411.762,0.0730096,0.396708,0.15419,102.178,251.209086584206,255.22150997151,-7.47290133213935,-3.61149886877828,0.623991191904048
2,22.75,0.474128,12.9514,-0.730997,-9.622,0,12.205,14.2225,58.8325,3.80238,0.09031,1.331452032,0.167387092,-0.0752468,13.9538,411.956,0.0741116,0.347779,0.144909,102.167,252.616079923882,254.292200854701,-6.99553559758583,-3.78454185520362,0.791175412293853
2,23.25,0.97569,12.6736,1,-11.3335,0,12.355,14.1575,57.84675,4.4505225,0.105273,1.261778488,0.17537726925,-0.08931105,13.2381,412.3655,0.05661335,0.35838525,0.122315,102.14375,249.656517602284,248.175213675214,-5.79601598522007,-7.18722473604827,-3.44382308845577
2,23.75,0.816678,13.402775,-1.143,-12.6351,0,11.91,13.985,57.21425,4.2701175,0.0909522,0.9865344545,0.1810599545,-0.089981925,12.45965,411.3605,0.055737775,0.45950375,0.11138975,102.132,251.205518553758,247.287037037037,-6.37699049796373,-8.71191553544495,-5.33784107946027
