DOY2,HR2,LE,H,G,FC,CO2,H2O,T_SONIC,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,RH_1_5_1,VPD_1_1_1,VPD_1_2_1,VPD_1_3_1,VPD_1_4_1,VPD_1_5_1,USTAR,WS,PA,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,T_BOLE_1_2_1,T_BOLE_1_1_1,T_BOLE_2_2_1,T_BOLE_2_1_1
1,0.25,-37.2923,-116.3397963,-20.685700864,-0.91562086598,380.249,0.92739915517,-7.66669,-8.84275,-8.3735,-9.21875,-9.20175,-8.898,2.737425,2.213175,0.76255,1.906875,5.211,0.0018870188335,-0.00623365,-0.00140705,0.00218674599325,0.0029614825,0.06387915,1.16391,73.3465,0,0.1947975,176.2895,269.92275,-142.94475,0.001,0.009225,-0.581575,0.06125,0.365425,0.698,1.225,2.27185,3.103375,-0.44705,-0.0646,0.070825,0.462825,0.982425,1.989,3.184125,0.07545,0.453825,0.67755,1.110275,1.704975,2.36725,3.537625,-0.7781,-1.378325,-0.880075,-1.4299
1,0.75,-27.555035808,-116.44131155,-20.8149,-0.862047070685,380.2375,0.913682,-7.4837175,-8.5965,-8.052,-8.723,-9.1825,-9,2.54885,2.1898,0.765625,1.6148,5.4578,0.0028357476548,-0.00596844,-0.0035292875,0.00126593,0.003515432664,0.057038123,1.35781,73.3599185,0,0.111,176.355,269.815,-144.6275,0.001,0.009225,-0.613375,0.02015,0.36355,0.70055,1.222275,2.2704,3.100375,-0.456775,-0.0726,0.06695,0.46795,0.985975,1.9837,3.1827,0.076175,0.440375,0.675975,1.109125,1.704675,2.368925,3.53065,-0.8256,-1.437875,-0.89415,-1.4485
1,1.25,-32.4730155235,-131.5861764,-21.165,-0.9579831031925,379.805,0.843422,-7.9347,-8.0265,-8.14975,-8.7275,-9.052,-9.065,2.83215,2.20055,0.7675,2.011,5.217775,0.00282106530565,-0.0042951025,-0.00418598,0.0020811082349,0.0032048803956,0.0573078965,1.311185794625,73.3490955,0,0.08376375,176.8575,269.544,-143.982,0.001,0.009225,-0.654,-0.0042,0.3626,0.6958,1.2262,2.2668,3.096,-0.4864,-0.0822,0.0604,0.4642,0.9826,1.9804,3.1814,0.0726,0.4398,0.6772,1.102,1.7002,2.3684,3.525,-0.8684,-1.4944,-0.9162,-1.4716
1,1.75,-17.2261177875,-120.55473144,-20.099,-0.9863549515,380.1,0.927252,-7.42943125,-7.889825,-8.23125,-8.556,-8.942,-8.9925,2.8666,2.0215,0.76925,1.7302,4.91015,0.0036954092023,-0.0041691875,-0.001656535,0.001670036046875,0.0030672139721,0.06219475,1.282204433,73.382216,0,0.0531325,178.3965,269.68,-143.838,0.001,0.009225,-0.673,-0.0386,0.3602,0.6952,1.2244,2.2632,3.096,-0.5432,-0.0952,0.0552,0.4514,0.9854,1.9804,3.1824,0.0714,0.438,0.6788,1.0916,1.6976,2.3684,3.523,-0.8838,-1.4936,-0.9254,-1.4804
1,2.25,-28.00012848,-117.9324974225,-19.697698264,-0.89055479434,380.4075,0.95823375,-7.670715075,-7.93705,-8.15,-8.376,-8.704,-8.7325,2.729675,2.513425,0.76955,2.15435,4.424825,0.003234815938925,-0.00442399,-0.0015822675,0.001535922272825,0.0020054818204,0.06269805,1.36168,73.344,0,0.10759625,177.53,269.706,-142.158,0.001,0.009225,-0.686125,-0.076,0.34825,0.69375,1.225375,2.2585,3.095875,-0.5545,-0.117875,0.0515,0.45075,0.989625,1.975875,3.176625,0.073625,0.43775,0.676875,1.07975,1.692375,2.363375,3.52025,-0.86625,-1.45125,-0.8975,-1.474875
1,2.75,-36.348740262,-118.60517254,-20.4278,-0.84818449982,380.284,0.98716891046,-7.7119506,-7.92625,-8.191,-8.29675,-8.616,-8.85375,2.713325,2.3443,0.7684,2.1652,5.7495,0.0020668816286,-0.00659893,-0.00292184,0.003373686903325,0.0016354913041,0.0562637695,1.61033,73.404427,0,0.100525,177.975,269.336,-142.076,0.001,0.009225,-0.695125,-0.114,0.34575,0.691625,1.226375,2.259,3.093875,-0.506125,-0.1445,0.049125,0.452,0.9915,1.975875,3.174625,0.071375,0.44025,0.680375,1.07525,1.693625,2.362875,3.51825,-0.89175,-1.474375,-0.901375,-1.4875
1,3.25,-18.06945713475,-147.196,-20.774,-1.020938853025,379.964,1.00020890325,-7.49517025,-8.466,-8.17,-8.031775,-8.486,-8.685,2.7662,2.143525,0.76605,2.151975,5.13565,0.0013908890008,-0.006391555,-0.003964915,0.002622965,0.002353735,0.0683141475,1.459875,73.3793,0,0.071895,176.99,269.728,-142.512,0.001,0.009225,-0.707625,-0.12275,0.338125,0.681875,1.2255,2.258,3.091,-0.5335,-0.147625,0.048125,0.449,0.993875,1.976875,3.173875,0.056875,0.433375,0.67575,1.07475,1.69475,2.360375,3.516875,-0.92725,-1.487375,-0.91025,-1.48825
1,3.75,-28.757821788,-127.35068435,-19.911000072,-0.801141812665,379.942,0.964802083775,-7.699115,-8.317,-8.586,-8.242,-8.448,-8.49125,3.01205,2.41675,0.758,2.188175,4.997875,0.00292839511425,-0.00646338,-0.0035763025,0.001724196985425,0.002008722480225,0.057593525,1.4544377963,73.341425,0,0.096325,176.24,268.6875,-140.5975,0.001,0.009225,-0.7155,-0.128875,0.3165,0.68075,1.224875,2.2575,3.091625,-0.57025,-0.156125,0.045875,0.4505,0.992875,1.978,3.175375,0.049125,0.432875,0.666125,1.074875,1.695625,2.35925,3.520375,-0.92425,-1.480625,-0.9305,-1.491875
1,4.25,-23.277019552,-119.852,-19.7178,-1.07110079025,379.815,1.00473365586,-7.9114175,-8.47,-8.569,-8.29025,-8.498,-8.5125,2.9098,2.2768,0.758,1.824475,4.92,0.0026524017992,-0.0054952625,-0.0026560125,0.0019156275,0.002136096933375,0.06243994275,1.49341,73.383575,0,0.107275,176.984,268.39,-138.2625,0.001,0.009225,-0.720875,-0.134,0.30875,0.673375,1.223375,2.25275,3.0895,-0.6145,-0.15925,0.0385,0.448125,0.990125,1.978875,3.1665,0.033375,0.427375,0.661,1.074625,1.69825,2.351875,3.51675,-0.936125,-1.479125,-0.935625,-1.5015
1,4.75,-26.4731,-116.96708618,-19.5856,-1.0725375,380.0775,1.046859927,-7.8108495,-8.4385,-8.5565,-8.31,-8.826,-8.66375,2.8779,2.27325,0.7567,1.8018,5.22675,0.00269618,-0.00376128,-0.00182237,0.00182897541905,0.002579554841725,0.038923825,1.66005,73.382825,0,0.0743025,176.975,268.276,-140.324,0.001875,0.009225,-0.73125,-0.14,0.2955,0.67175,1.220375,2.251625,3.077625,-0.601375,-0.1695,0.040125,0.4485,0.993125,1.981,3.163125,0.016125,0.427125,0.662625,1.0715,1.699,2.34725,3.517125,-0.949625,-1.494625,-0.947625,-1.486125
1,5.25,-26.974279585,-123.97053181,-19.8384,-0.9831589841,379.82825,0.9909208648,-7.33770275,-8.62,-8.8325,-8.34625,-8.9,-8.68,2.92935,1.92035,0.75535,2.102,4.963575,0.00242400143885,-0.005426435,-0.00036055,0.00321569515355,0.004444488475725,0.05438225,1.5864667435,73.375525,0,0.092345,176.3495,268.06875,-137.514,0.001,0.009225,-0.775125,-0.151625,0.2765,0.671375,1.219875,2.249125,3.076125,-0.632,-0.17175,0.0445,0.450375,0.995,1.980625,3.1635,0.000374999999999997,0.427125,0.660125,1.07425,1.701125,2.348875,3.5155,-0.939875,-1.499,-0.961,-1.4715
1,5.75,-33.85986955375,-125.39078467,-19.7736,-0.82523,380.31725,1.0516647638,-7.5138,-8.46,-8.69525,-8.3255,-8.824,-8.76625,3.0465,1.4183,0.7557,2.1606,5.4664,0.004439175,-0.004986925,-0.0036829125,0.002202963984425,0.00213016,0.059322825,1.652555,73.3925,0,0.079025,175.7575,266.242,-137.988,0.001,0.009225,-0.81025,-0.161875,0.248,0.669125,1.219875,2.249625,3.074875,-0.658125,-0.172625,0.037375,0.452125,0.999125,1.985,3.16275,-0.01325,0.4245,0.651,1.077125,1.70725,2.3495,3.519125,-0.912,-1.513875,-0.963,-1.465
