DOY2,HR2,CO2,CO2_SIGMA,FC,SC,CH4,FCH4,SCH4,H2O,H2O_SIGMA,G_1,G_2,H,LE,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,VPD,LW_IN,LW_OUT,SW_IN,SW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
1,5.25,393.0135,0.0115498400603028,-1.25057425,-2.19903,1953.412,-19.35869,-285.9103,7.134982,1.25016111056301,-14.4312645,-28.0268835,-44.8483425,-9.13693775,101.377025,57.2847189392156,7.49777500000003,0.0588526853144119,7.59335,0,267.119234791094,359.785934393925,-4.8432,0.0579,-99.40115,6.89965,6.8394,8.25445,9.06075,12.9055,15.3035,18.769,-0.36155945,0.141270995386115,0.0196302325,0.125790249450993,0.0310483147462927,0.095125
1,5.75,369.20775,0.0118475979395995,-3.17892525,-0.990345075,1942.819,-6.914669,-988.2466,6.66816425,1.4808030855405,-14.7847385,-28.6506355,-39.50453,-5.2973055,101.44969,61.6974579956909,7.32790000000001,0.0563697658130894,7.384925,0,266.297109634173,358.647737459608,-4.6692,0.18705,-98.3676,6.44635,6.46485,8.24015,9.0455,12.7715,15.26725,18.7235,-0.380737575,0.10034662224132,0.0243407025,0.116666984349061,0.0213632286520773,0
1,6.25,371.824225,0.0112606577812547,-2.75344025,-1.6068995,1941.77325,-18.8076775,-20.07606525,8.0418485,1.24378672406655,-15.0968785,-29.2745415,-47.321705,-1.2946505,101.482465,63.3598405112766,6.96147500000004,0.0440733303251646,7.159675,0,265.105756385512,358.124379826221,-4.5055,-0.0153,-97.53705,6.43545,6.496,7.7422,8.82625,12.655,15.22475,18.6405,-0.332727425,0.15040034566255,0.0184101975,0.118455753310704,0.0202061670889508,0.205925
1,6.75,370.68625,0.00935403539760131,-1.13848375,-1.01346975,1944.529,-10.953259,-50.76495,5.542431,1.37293640271599,-15.459967,-29.8427105,-44.11509,-3.2327349325,101.52023,62.8909384294628,6.88762500000002,0.0638907320948714,7.06265,0,264.722807412121,357.39586699031,-3.6814,0.0350500000000001,-95.98725,6.4476,6.5008,8.0894,8.87325,12.5685,15.12475,18.5385,-0.377843825,0.144295682583903,0.03418623,0.113967188471191,0.0363727406352738,0.0881
1,7.25,377.1595,0.0113937180196375,-2.540333,-1.61207,1946.0835,-59.12495,-189.672995,4.61886575,1.13340541986523,-16.040452,-30.416469,-35.7218,-8.00066,101.52157,61.0857559977328,6.76037500000003,0.0525181549338958,6.972175,0,264.087176060484,357.195337289717,2.87155,0.5685,-70.59755,6.2773,6.08875,8.01185,8.79325,12.5455,15.03625,18.481,-0.343685875,0.135542830688302,0.0319929625,0.149331630525173,0.0344715503843896,0.2068
1,7.75,381.075325,0.00761273128268728,0.14290905,-0.710919225,1950.02575,-20.1495525,-8.25563675,4.966102,1.18642866057428,-16.603558,-30.9658325,-36.80239,-5.71224945,101.55183,57.2811186387223,6.58792500000001,0.0567873914507034,7.20085,0,264.721424840597,358.702961923456,17.793,2.51565,-16.9528999999999,9.199,7.762175,8.82825,9.4555,12.6095,14.97575,18.432,-0.3474793,0.161876004975766,0.0291702675,0.112552190134478,0.0385960467876344,0.06615
1,8.25,396.408925,0.00758147377020275,-1.73559525,-0.255994925,1941.9525,-6.1258675,-4.828724,7.138133,2.66950080227315,-17.146529,-31.489434,-36.601005,3.03269185,101.590855,51.4810114318933,7.07260000000001,0.0560983935519764,8.1295,0,265.641478711099,361.143681329399,45.2175,4.1308,17.3241,11.598,9.8145,10.356,10.3375,12.734,14.886,18.349,-0.387462925,0.166388029913988,0.036419875,0.148474664658869,0.0437589565217963,0.076125
1,8.75,399.960225,0.00962820846483625,-2.315761,-2.0649965,1921.92575,-25.4920475,-1220.41425,6.3469885,3.35978233620651,-17.6671505,-31.929813,-22.514745,7.8950755,101.607395,45.8293861824369,7.95875000000002,0.075670363358381,9.224,0,267.534292269994,364.366629473689,82.71,7.6463,55.2181,12.9725,11.10375,11.57775,11.3135,13.0165,14.825,18.248,-0.358673625,0.209346711467132,0.0603297825,0.211714909998127,0.0802111572253298,0.116425
1,9.25,401.4208,0.0102942157323714,-3.280988,-1.28119,1922.88475,-7.51794075,-14.8089075,6.2637815,5.26592745060814,-18.1558675,-32.135103,-10.87653175,17.5288375,101.654975,44.9659119837761,7.97905000000002,0.0922173977051929,10.38775,0.00817812718653178,269.569237055522,368.762634027551,121.255,11.1795,97.5107,13.95275,11.68725,12.9455,12.496,13.274,14.845,18.1635,-0.4576239,0.262627676851258,0.069271625,0.207787284886237,0.0857388045451435,0.4702
1,9.75,401.5027,0.0131382374963761,-4.3978205,-7.925909,1933.9865,-22.49696,-26.4322275,4.584331,5.30937904439008,-18.609102,-32.087261,-9.425861,23.87472,101.62509,44.1676137070619,8.24325000000003,0.134767079670135,10.935,0.165556286644922,271.020427500693,374.459527500693,146.145,12.0995,125.1457,15.54325,12.7025,13.76775,13.80125,13.648,15.013,18.168,-0.38954485,0.321172341858019,0.0734556275,0.345222610425891,0.145727776427306,0.613775
1,10.25,403.60035,0.019128359361866,-3.6598195,-2.5844515,1936.16475,-9.9166925,-8.53917925,5.45834226666667,5.26578425360043,-19.0085055,-31.585793,8.82879125,35.0236725,101.589645,41.9530451839833,8.68505000000002,0.165166012784635,11.54125,0.252919370128398,269.837083067125,380.755495885807,193.42,15.8255,152.3654,16.235,14.35,15.02425,14.71625,14.074,15.26425,18.2435,-0.3810992,0.393651752345887,0.1327249,0.362415090884189,0.196398062451501,0.77365
1,10.75,402.432375,0.0234510648991335,-5.328705,-0.878982125,1936.6425,-32.778025,-13.096185,6.33235353333333,5.22218946281078,-19.3347605,-31.0121575,6.74443,46.19365,101.5569,40.6327632620575,9.43500000000002,0.165138047642465,12.301,0.324200470404029,275.218751833389,388.814556213941,204.06,17.391,165.08185,18.116,14.983,16.66175,15.65875,14.61975,15.51375,18.376,-0.47412405,0.433186228537378,0.1035191,0.442508093630208,0.204585924962569,1.001625
1,11.25,402.571625,0.0251297206939653,-5.09464875,-0.825921375,1944.9605,-22.880075,-12.039445,7.2063648,5.17859467202114,-19.5931455,-30.1141485,19.47005,57.0352,101.54759,39.1185896213926,10.0784,0.211725143757695,12.8695,0.41803637007839,278.440387232371,392.065097444004,197.17,19.0865,164.42785,18.599,14.69025,17.88725,16.6755,15.184,15.7575,18.38,-0.457797775,0.568918441423628,0.174228525,0.529209834014207,0.236263233176472,1.141525
1,11.75,400.54235,0.0271208047324579,-5.0814605,-1.3259761,1945.707,-17.4259,-10.192011,8.08037606666667,5.13499988123149,-19.752063,-28.7926955,9.5260035,64.696595,101.50696,37.0496957500617,10.3002,0.19396429456687,13.19175,0.316159226745742,276.458312875887,398.820349454081,257.855,26.7965,202.2982,19.2225,14.48175,19.35425,17.453,15.908,16.051,18.385,-0.5281808,0.61041596902353,0.151813175,0.555806291922917,0.253199374728341,1.384275
1,12.25,402.87045,0.0290874790017329,-5.1121335,-0.5720874,1942.477,-114.30522,-326.741279,8.95438733333333,5.09140509044184,-19.787718,-27.0512235,10.1906375,77.9952875,101.47135,34.6598518655182,10.937675,0.224197254676327,13.9395,0.40488126347898,279.499090340562,406.352229531644,210.735,19.1325,163.9754,19.37875,14.906,19.99975,18.35,16.63225,16.3135,18.436,-0.540811175,0.641068443491499,0.15852755,0.595595840063813,0.261960418655007,0.957525
1,12.75,401.4084,0.029286719756555,-4.952184,-0.305319,1940.1625,-12.1861125,-3.39092375,9.8283986,5.0478102996522,-19.728191,-24.940556,25.316915,93.93447,101.439045,35.4140017153249,11.555325,0.218626947698079,14.64625,0.474810188685205,282.095439626363,413.096668383866,109.83,11.091,86.1064500000001,18.92025,15.42,19.76375,18.78,17.33275,16.63075,18.4925,-0.49268145,0.598414031574132,0.153065725,0.561248246397514,0.229255149312105,0.954725
1,13.25,400.6638,0.0291757413174052,-5.046926,-0.1300602,1941.20375,-10.8951625,-148.7385185,10.7024098666667,5.00421550886255,-19.566548,-22.5344615,27.116945,91.331735,101.373995,34.9092314748653,11.981625,0.222454710310714,15.292,0.54451304711442,285.713786926427,417.710240033039,62.1505000000001,11.779,35.92035,18.6355,16.09825,20.144,19.389,17.8135,17.01425,18.628,-0.42298135,0.66180573098878,0.151397425,0.653155917730289,0.233783458405472,1.211275
1,13.75,400.034,0.0302188195544405,-4.92787625,-0.217782125,1943.0925,-73.81471895,-93.06916,11.5764211333333,4.9606207180729,-19.128631,-19.8467235,28.62065,76.31426,101.3294225,35.9276940833119,12.5408,0.228352339811444,15.831,0.45275948967077,286.462385931639,414.203903434347,122.3275,11.38875,88.6681249999998,17.95725,16.3855,20.11675,19.7595,18.069,17.4235,18.6845,-0.5159377,0.524187110416114,0.127831775,0.62955767962183,0.267220886468054,1.31615
1,14.25,400.27635,0.0267768266965474,-6.2132105,-0.1593709,1944.9975,-27.6996,-6.686875,12.4504324,4.91702592728326,-18.67259525,-17.10340875,24.14594,75.2886,101.305215,36.9392788860581,12.9439,0.217247978691312,16.3685,0.31754208622579,293.875914075204,415.066959744336,199.85,19.6985,161.558475,18.29175,17.034,20.36325,19.971,18.3535,17.69625,18.6825,-0.5348252,0.565768632418603,0.1495777,0.684233843085482,0.243958894068085,1.164225
1,14.75,399.34055,0.0301615163382192,-5.9496025,-0.27127455,1934.8725,-26.920115,-902.3372,13.3244436666667,4.87343113649361,-18.0678335,-14.2918755,22.5499575,88.5213125,101.30385,36.6624437853081,13.4621,0.191292180397756,16.8925,0.456408860176447,298.116707913718,417.48332764769,198.7475,16.601,132.366275,18.58575,17.8935,19.913,19.919,18.42625,17.9075,18.7745,-0.457858225,0.454368184674482,0.141226125,0.528028057085444,0.237005685346269,0.944
1,15.25,399.809875,0.0268300935029997,-4.51652625,-0.152015125,1940.427,-11.6874715,-222.865205,14.1984549333333,4.82983634570396,-17.32493575,-12.027332,17.325355,87.26499,101.25921,36.6163468346998,13.7559,0.168819561807689,17.34275,0.58171467063771,301.110114190373,418.687806955762,180.685,15.13425,127.4305,18.902,18.89425,19.451,19.73,18.3935,18.0725,18.89975,-0.43366475,0.470456455585169,0.151440875,0.483250135282242,0.201650664477574,1.213325
1,15.75,399.5202,0.0245482628586298,-4.809178,-0.257672,1936.50125,-5.94115225,-3.1471345,15.0724662,4.78624155491432,-16.54784625,-9.4234635,9.062623,78.54181,101.27515,37.4068190265743,14.1207,0.176194129076055,17.66675,0.549630046719776,303.297614190373,418.022286087339,135.0275,11.43625,96.722225,18.678,18.6545,19.15,19.65225,18.636,18.185,19.03125,-0.50155695,0.535088733489567,0.12613205,0.457789081236312,0.222919311680769,1.242225
1,16.25,399.15885,0.0216007151688172,-3.9118805,-0.10576334,1935.04475,-4.31782875,-833.913225,15.9464774666667,4.74264676412467,-15.677135,-6.5835384,6.208634,65.35132,101.2797425,38.0562937951419,14.21695,0.118778820528934,17.62425,0.523303491805551,303.531913352384,415.10274443404,83.4325,5.4086,52.1496,18.0255,17.5265,18.852,19.28,18.7405,18.337,19.17275,-0.39430605,0.514449646438045,0.165771825,0.437130588713033,0.239229360913403,1.337075
1,16.75,399.2072,0.0186162460500095,-2.750341,-0.2679049,1932.252,-3.788976,-1.393679,16.8204887333333,4.69905197333502,-14.739866,-4.131716875,4.66508875,37.4596,101.2576125,37.4604061650325,14.27245,0.0916687926851436,17.38225,0.556896380652793,294.730283242037,410.882001186621,43.38625,4.7713,0.761899999999973,17.612,17.705,17.9825,18.60325,18.683,18.47325,19.26275,-0.329546925,0.503344156349882,0.14848525,0.479633386504147,0.195358212145136,1.047975
1,17.25,398.7708,0.0141587357498792,-1.4705555,-0.20788625,1931.29125,1.457595,-35.371452825,17.6945,4.65545718254538,-13.76545875,-2.148468975,-13.361005,43.5399,101.2182375,36.4413328352643,14.17,0.0588146199258618,17.059,0.520078944803177,290.587975430555,404.723427562031,21.6565,2.03125,-48.549675,16.9705,16.702,16.894,17.64175,18.338,18.50075,19.36125,-0.3462899,0.415359374897763,0.1287579,0.412372169147431,0.161296031876716,0.80215
1,17.75,398.6741,0.00748684962650092,-0.30460275,-0.101162665,1934.948,-1.73968725,-2.305178,12.949585,5.73760066537343,-12.78917725,-1.74238307,-23.37461,30.62972,101.2581475,38.3854749157997,13.9414,0.0603296477714865,16.53825,0.449844860686202,282.867585056612,399.115481006321,1.91865,0.392175,-96.935525,14.629,14.6405,15.2995,15.87825,17.878,18.52875,19.4455,-0.25578705,0.331631358785794,0.09985268,0.275416775048589,0.117767599852328,0.568225
1,18.25,399.5792,0.00697573359608363,-0.967724,-0.1316447,1934.5895,-3.3987765,-1.0428155,11.83444,3.69647510676227,-11.84702,-1.978351275,-34.568555,8.52367325,101.2947225,43.3428754550999,13.41315,0.0680983253875116,15.668,0.374473050438809,279.602036717741,393.989333994015,-5.9831,-0.337475,-118.36475,11.841,12.20525,13.904,14.31425,17.4425,18.529,19.50275,-0.220234725,0.19698731861079,0.052996185,0.207480488159614,0.0797122663943433,0.144925
1,18.75,399.1103,0.0084568153725325,-0.68105635,-0.1906399,1932.72625,-2.07818025,-0.7725766,12.00905,1.81149580390271,-10.97693745,-3.22447375,-41.020525,1.265446175,101.3106275,50.7898182626168,12.375425,0.058625934552336,14.51425,0.284774049799758,278.405685543348,388.829461618385,-6.673725,0.00684999999999999,-117.236775,11.0215,11.59075,12.8165,13.4655,16.9455,18.3795,19.4555,-0.205933,0.155043380272482,0.036225825,0.171655643416259,0.0447578985698336,0.10265
1,19.25,397.6534,0.00714122199587814,-0.3996378,-0.2724846,1933.05875,-2.532055,-1.177605625,9.730112,1.53513532418146,-10.212845925,-6.264118975,-46.94522,1.298874,101.3261975,51.1599837090079,11.642775,0.0437286641113198,13.402,0.165211073269725,276.698104544333,384.732368271045,-6.288675,0.07085,-114.9265,10.4705,11.042,12.506,12.76175,16.572,18.17425,19.40125,-0.258882175,0.130707524981512,0.026229515,0.145190219565999,0.0255304212868205,0
1,19.75,397.4476,0.00718093477229457,-0.2535752,-0.460505,1934.5445,-2.0001425,-4.805401,11.93921,2.21267259242777,-9.5772857,-9.145129925,-45.325175,4.4996525,101.3757675,51.7018019297634,11.0747,0.0655474687494603,12.54725,0.123656944977206,274.375237088856,380.488454701212,-5.76505,-0.0505,-114.2265,9.9635,10.604,12.585,12.81875,16.145,17.91475,19.38125,-0.210690875,0.115372326181598,0.0215235825,0.127533091426491,0.0211005125463105,0
1,20.25,398.23935,0.00643961593338376,-2.0028495,-0.25677595,1943.13475,-11.1570835,-344.34704825,11.6679175,2.25829294921165,-9.474142825,-11.6368234,-42.124,4.921285,101.32377,55.1891874451356,10.579025,0.0566586839606024,11.9115,0.077172197238389,273.467110273357,378.182345710788,-5.835,0.127875,-113.014325,9.5025,10.1935,11.8395,12.1335,15.73,17.66475,19.2855,-0.19321685,0.133026704613478,0.0293571375,0.095365905971045,0.0194935459668535,0
1,20.75,397.14625,0.00621984866199124,-0.685771,-0.58117235,1953.80525,-276.8785,-309.3429485,8.4428775,2.49071756569861,-9.602497575,-13.1481925,-38.1612,4.769275,101.374055,58.4000474914712,10.176775,0.0773571268385397,11.324,0.0784713920466244,272.443033334498,375.242607900389,-5.674875,-0.11635,-111.0936,9.138,9.713,10.9575,11.35075,15.435,17.457,19.23275,-0.23139235,0.149751170036044,0.0353582675,0.143218117596822,0.0185365869418814,0
1,21.25,393.9717,0.0057832587691907,-2.215033,-0.40037465,1949.542,-0.937037,-7.800392,10.37720575,2.2311571502099,-9.850159825,-14.64408475,-43.346975,3.5004851,101.389595,58.2747661174142,9.99140000000002,0.0670630952844679,10.7275,0.0431565866798598,272.702134291468,373.075134291468,-4.996825,0.101025,-109.875875,8.764,9.0375,10.0615,11.159,15.1165,17.246,19.191,-0.24323545,0.117909919947969,0.0291423125,0.126566249708468,0.0219410765822362,0
1,21.75,394.869,0.00710835759242785,-1.666896,-0.6450888,1957.528,-20.2246,-4.398524,7.771211,2.03584890333637,-10.191332175,-16.08956925,-44.926385,-0.784022974999999,101.4074725,56.0007820669482,9.76917500000001,0.0783212629385942,10.20225,0,272.934404433078,370.752854433078,-4.99175,0.147175,-108.4482,8.5925,8.50375,9.7065,10.884,15.003,17.0345,19.14775,-0.246221375,0.121748578342397,0.022698165,0.0894863162646367,0.0309489530911646,0
1,22.25,393.184625,0.00766078043231229,-1.2862835,-0.696947825,1958.076,-11.868054,-1.349298,11.7134125,2.66870774221882,-10.602012325,-17.4832185,-39.9322,-2.3470824,101.4203675,54.63779977301,9.41135000000002,0.0576419328671581,9.775,0,274.28154530153,369.199352313976,-5.076575,-0.033975,-105.310075,8.05015,7.8861,9.5045,10.6525,14.863,16.83875,19.11175,-0.214056075,0.127892947712756,0.0209024975,0.0934683406111969,0.0198944262386752,0
1,22.75,394.56695,0.0079635033976937,-1.583226475,-0.495002825,1958.88875,-20.9826,-755.073125,6.7016545,1.82333517244604,-10.842107675,-18.85522075,-38.81799,-4.760097,101.437785,53.8364617744412,8.98222500000002,0.0729855625620918,9.409,0,272.480343995919,367.170227471058,-5.240775,0.024725,-103.303975,7.770025,7.578225,9.3915,10.468,14.7375,16.688,19.09725,-0.262160675,0.133974470077807,0.0237470425,0.114362267777752,0.0217213984189884,0.02185
1,23.25,394.5217,0.00884993250650063,-2.023124,-0.709433,1959.78625,-4.74942125,-10.99513125,6.29881025,1.21775807238698,-11.032778975,-20.216435,-42.5637,-4.9069942,101.4382025,52.7051621181976,8.69235,0.0743789050754895,9.1315,0,271.688276037044,365.632474974882,-5.24995,-0.161375,-104.683025,7.72315,7.531425,9.42675,10.528,14.6885,16.54375,19.132,-0.219053825,0.0967286324394899,0.020345705,0.0906260267503607,0.0189552436837444,0
1,23.75,392.5685,0.00856421690338469,-1.632435,-0.80774175,1951.93425,-200.863575,-4.80296975,8.6263415,1.53560247134918,-11.30758925,-21.5602785,-42.04069,-9.4597145,101.4316625,51.6966682061123,8.44555000000003,0.0566729756787513,8.96,0,271.818613604649,364.479388219548,-5.1749,0.158625,-103.682225,7.713725,7.728175,10.019,10.31325,14.43375,16.2295,19.026,-0.15186595,0.0923551026418428,0.0286582025,0.102001504273345,0.0184639972942035,0
2,0.25,376.5308,0.0099428859056114,-0.8821694,-0.2305272,1901.06225,-123.916575,-2795.16625,8.13529025,1.72310875413342,-12.25177325,-22.902167,-52.036395,-12.30092,101.4457125,57.5790724247075,9.32902500000002,0.0719203468555034,8.2958,0.0557207937002242,277.605607270264,355.897741656038,-4.6925,-0.2003,-86.738875,10.09875,6.585925,13.55625,7.6352,15.762,14.69675,18.828,-0.2798233,0.121429028096517,0.0206784325,0.139540811154201,0.0282809101096614,0
2,0.75,380.044875,0.0110176862432098,-0.629837625,-0.3626515,1898.88,-85.26696,-11.3958,7.7092265,1.59378399029592,-12.8613315,-23.7961465,-51.346155,-15.308815,101.4120275,59.0096577801657,8.836825,0.0629440055032991,7.84075,0.0429326308691977,278.11798831977,354.947310637761,-4.3953,-0.181,-86.015575,9.3575,6.465375,13.10075,7.437425,17.27125,14.53725,18.757,-0.281385225,0.162146699859345,0.0302008275,0.108124124898217,0.0341508841842264,0.082725
2,1.25,385.995125,0.011303174610731,-3.558145,-0.6186195,1899.24675,-31.124535,-19.058315,7.51979375,1.23636812491274,-13.49847375,-24.58049475,-60.8014875,-12.0832325,101.40316,59.5542642207164,8.58960000000002,0.0808873430444521,7.582175,0.0613604542846841,278.770439371422,353.77161209626,-4.262025,-0.171725,-87.222875,9.52625,6.23935,13.06475,7.2108,17.1535,14.33775,18.679,-0.342237075,0.165578262082245,0.0276158075,0.13749716368198,0.0348955098180772,0.0598
2,1.75,382.8686,0.00966382158618838,-1.6792316,-1.1999372,1900.28525,-66.6223725,-22.072255,7.565715,1.32440266369936,-14.1472835,-25.262059,-65.0104,-13.8524,101.3932,59.143492181804,8.41645000000002,0.0576388697157599,7.342625,0.050232818670267,280.06338643229,352.813776286302,-4.184325,-0.301675,-87.107825,9.77625,6.058425,12.48625,6.988875,16.14775,14.1735,18.756,-0.3050726,0.15593576071172,0.02835778,0.132479541447674,0.035825898587615,0
2,2.25,388.9195,0.0104175351493909,-0.624620625,-0.735781625,1902.71,-64.3094,-20.3631,9.47959,1.14729962824538,-14.80061075,-25.8815945,-62.7429525,-13.0787575,101.4008725,59.0024563070543,8.13432500000003,0.0629739228441317,7.0743,0.0260029058823731,281.615128358779,352.014912535215,-4.295975,-0.084375,-87.981,9.75975,5.988375,12.14225,6.960275,16.40825,13.987,18.792,-0.273806975,0.127630390596459,0.02944388,0.132726864839825,0.0303537241164322,0.0171
2,2.75,385.695075,0.00878330157360437,-3.5868055,-1.4887325,1901.05225,-7.298598,-48.15167,6.918584,1.34749507773155,-15.4522275,-26.58019175,-58.3027,-13.15415,101.36908,60.0774572584737,8.10867500000001,0.0526053204177819,6.99895,0.0146608844983227,282.878870470039,352.423361402756,-4.131275,-0.11305,-87.23225,9.2675,6.375375,11.5045,7.37475,15.3675,13.7465,18.684,-0.258118725,0.143621921692178,0.02311324,0.13998748448774,0.0228080802441288,0.09785
2,3.25,380.029,0.00999032041665553,-0.12011028,-0.8210956,1901.4835,-9.2126155,-9.299797,9.0200125,1.46569618396428,-16.0967685,-27.37048775,-54.4750375,-11.0443375,101.3570575,60.3195089530891,8.08700000000002,0.0780830760976392,6.956325,0,286.365295610963,351.355603146776,-4.2967,-0.1664,-84.4926,8.284075,6.155275,10.985,7.1482,15.2335,13.62425,18.555,-0.2833446,0.1806847956391,0.0344539375,0.165427900104774,0.0368474655615737,0.170525
2,3.75,373.1308,0.0116660865214717,-2.178256,-0.7968584,1902.6545,-22.48564,-59.0488249999999,6.8988925,2.21928248286254,-16.73129,-28.15163525,-52.2643475,-13.0549025,101.3535775,60.1423100648157,7.92685000000001,0.0866700029544197,6.766375,0.0143795245217575,282.241643480983,349.492368105032,-4.3882,-0.122875,-81.743325,8.539,5.396225,10.90925,6.727625,14.8665,13.56825,18.561,-0.3169397,0.205446437105284,0.03594568,0.134759551769532,0.0289107334733637,0.159325
2,4.25,375.930625,0.00970248017983627,-1.725433875,-0.393011225,1898.85575,-32.8311325,-18.332928,8.731439,1.52039034265758,-17.35064075,-28.856398,-56.966975,-14.54675,101.353835,59.1984329773268,7.45132500000003,0.0701588456877732,6.532825,0.0301098695518216,285.004497953765,348.462956887536,-4.01825,-0.05515,-79.814775,9.02375,5.04565,12.81775,6.28755,15.756,13.4755,18.606,-0.26456005,0.16871409293217,0.03716557,0.153318123351789,0.0357241708158336,0.228725
