DOY2,HR2,CO2,FC,SC,G,H,LE,SH,SLE,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,PPFD_IN,NETRAD,TS,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
1,6.75,392.3315,1.0770885,-0.662395,-7.17570475,-49.750575,-0.6302571,3.3655725,-4.01788,91.3099175,88.3959152725475,5.46650000000001,0.134103358975723,5.24860107012004,94.1777775,5.173955937621,10.101619075,-0.7802985,0.789940431900548,0.29771025,0.64201759984904,0.398674000828112,3.4528175
1,7.25,392.1155,-1.19683,-0.82523275,-7.07445842328799,-40.93065,12.611975,11.471025,-2.11093,91.3232,84.1409525562344,5.82825000000001,0.147596572042042,5.95908678731738,206.992959405186,44.4131725,10.0487017,-0.745492,0.806775893303523,0.37544425,0.674438464868807,0.470465985630434,3.066755
1,7.75,391.71,-2.72893,-0.70953075,-6.67578391872012,-13.29945,24.92165,11.2081,-5.585145,91.33471,80.4579048109536,6.22625000000002,0.153658062954037,6.4672530333952,358.381907091685,92.4157,9.9963321375,-0.7909205,0.964288873196495,0.45873375,0.795754010616211,0.577240399788325,3.3308375
1,8.25,391.2025,-5.141515,-0.691,-6.50409737586894,32.00525,33.19535,10.5782,-6.6706025,91.34228,74.7378043816323,6.56950000000001,0.235369461415534,7.16353334091819,516.366175,152.492972727906,9.97432155,-0.72129,0.945737036986144,0.469163,0.863203493596814,0.648281928224605,3.064535
1,8.75,390.5305,-7.39888,-0.582313,-6.14200307230561,55.1127,58.65075,15.2861,-3.04708,91.36487,70.1440306330406,7.38425000000001,0.241660064211127,7.91190015058046,700.381225,234.171195808567,9.98859825,-0.7862625,1.00067736025942,0.47355375,0.853811165222179,0.657464104233861,2.9815875
1,9.25,390.1925,-8.42436,-0.4830405,-5.83659575,87.780225,76.73585,14.09535,-2.58729,91.3726107489718,65.4596808168172,7.74400000000003,0.330095440744037,8.50379222034497,787.6632,269.682352043451,10.0361942,-0.756923,1.00787896098688,0.492371,0.962341935072976,0.70136010722025,3.00501
1,9.75,390.15,-9.95364,-0.624197,-5.39393917061743,132.97275,91.8339,10.394815,-18.29295,91.3657144801257,58.6744931922076,8.59050000000002,0.390450821458594,9.10214129450692,900.71027598708,308.98,9.99477005,-0.711962,1.05274957923558,0.5302785,0.997573777920769,0.779544594682924,2.78681
1,10.25,390.359,-11.69925,-0.668988,-4.3520460324691,171.362,109.058,9.85599,-12.143425,91.36773813933,56.1017251829899,9.44650000000001,0.462998570307424,9.13873098609236,1013.5433300984,362.64886322301,9.87434515,-0.7818995,1.04643844049929,0.485815,0.993365050108298,0.751877958934875,3.01733
1,10.75,390.117,-13.06925,-0.69515,-3.36472525,210.535,125.9695,8.8097025,-9.722995,91.3657848057208,53.4629192031536,9.70100000000002,0.489993877512771,9.9286378573781,1079.961,395.309068716939,10.1054149875,-0.854082,1.09046778952888,0.557698,1.03216762204595,0.804706157550693,2.62757
1,11.25,388.9785,-12.55585,-0.729198,-1.78247825,198.15525,135.036,6.82163,-17.44675,91.3685175,50.3477795267067,10.4055,0.460041198942075,10.6862597066766,1066.0185,390.40005,10.358697,-0.702842,1.10846808895489,0.5269805,1.06426459394671,0.800590028809057,2.885085
1,11.75,388.32525,-12.723625,-0.84758275,-0.7615326,255.50075,136.2715,4.87872,-13.280525,91.37194,49.6379712400981,10.9645,0.549552128658887,10.9509968869714,1115.08225,430.313975,10.5073811,-0.793906,1.15011608627002,0.509612,1.18439823697282,0.803060312512754,2.6847525
1,12.25,387.926,-14.94935,-0.636834,-0.0484159,276.206,146.22725,6.32716,-10.028205,91.3849825,48.1793152111174,11.2190000000001,0.577006065826002,11.5536506307316,1274.7265,484.215925,10.582914,-0.883484,1.19957909284882,0.544197,1.16247150502711,0.860369106837292,2.72811
1,12.75,387.653,-12.077,-0.692451,0.55130085,272.9335,134.9005,2.35718,-12.9484,91.3862675,47.3495731541024,11.25775,0.557110303967298,11.9152428769877,1198.6835,429.372625,10.59465675,-0.68911125,1.17523882461032,0.53815275,1.16759571878842,0.844857346796154,2.4164825
1,13.25,387.70275,-13.9568,-0.536004,1.12810225,281.46125,142.4625,4.90785,-24.2082,91.3847575,42.8661019476835,11.51675,0.566355065400487,12.1046483393124,1191.6645,438.94065,10.68410505,-0.82343975,1.2394181590736,0.5388715,1.27720606735605,0.882764784213606,2.51788
1,13.75,387.654,-13.1912,-0.5357145,2.01195625,296.075,117.556,0.8952905,-15.40395,91.3820525,42.3350672874687,11.743,0.566989417890669,12.4813069291625,1159.646,453.401882222816,10.8013089,-0.793799,1.24178903200181,0.545001,1.21030161530091,0.858062934754788,2.73079
1,14.25,387.621,-11.085275,-0.4939705,3.00637,311.3655,137.036,0.3864045,-18.6382,91.39637,41.1614533789525,12.04375,0.611231901652452,12.5033409535877,1270.52516811448,480.84415,10.9199742,-0.8599585,1.24480391511823,0.5414295,1.28710461022824,0.860036806344368,2.4795425
1,14.75,387.07675,-12.192425,-0.462303,3.745978,279.86225,107.593,-1.316555,-15.73505,91.393805,40.0587323124492,11.93875,0.567088894101645,12.1993510704747,1129.824,418.4788,10.9573538,-0.847302,1.26830920156242,0.49318525,1.28726938509626,0.867569618818158,2.838935
1,15.25,387.1695,-10.565,-0.543523,4.14793,260.94875,112.986,-1.74976,-18.4945,91.406525,42.3226016851163,12.091,0.510702342638875,11.9884222601587,1138.312,419.876457195631,11.2102757824713,-0.7864175,1.22870456926679,0.56003125,1.33426617088145,0.873489638428354,2.7021825
1,15.75,387.35325,-11.474725,-0.437318,4.087961,255.82125,110.6645,-6.2373175,-25.41965,91.399415,42.0084685058342,12.3555,0.544907187521458,12.173523052885,1081.774,385.25185,11.2731329469957,-0.763932,1.25851692768842,0.57745175,1.30906288323201,0.834026734931145,2.819455
1,16.25,387.191,-9.08352,-0.1253145,3.8359125,233.331,107.072,-6.2919325,-24.69275,91.3934415155172,44.4053298787207,11.931,0.485526518328299,12.0056409385518,990.03975,341.61685,11.3198431726178,-0.813495,1.26379191325154,0.575004,1.2129303360045,0.837862160501356,3.00413
1,16.75,387.2355,-9.022715,-0.246447,3.80518377133743,212.68025,89.5012,-11.18,-17.06545,91.3923285455596,44.1841732345144,12.252,0.467967810103853,12.0917343305175,768.306,262.8202,11.384829,-0.74388175,1.2200865093341,0.5135885,1.22751730106771,0.872932575013584,2.8814425
1,17.25,387.236,-8.116815,-0.248898,3.526295,187.363,83.6855,-12.3051,-12.0913,91.3810414320031,45.9880733735791,12.542,0.434763153912564,11.8420634938169,835.3262,273.209479310161,11.532493,-0.732583,1.23043894606762,0.559601,1.21085094045469,0.814197150572268,2.92977
1,17.75,387.185,-5.86463,-0.237552,3.30545654759479,155.98925,83.5714,-12.5382,-10.0195,91.3802202467054,48.5133845660778,12.352,0.371364140709688,11.6440486922956,647.9423,208.7378,11.589726,-0.69213975,1.21904572506405,0.551313,1.18520079308728,0.793728690015339,2.70662
1,18.25,387.4195,-4.29552,-0.0789874,2.7902265,98.6227,69.142075,-16.7214,-7.318985,91.3798941159102,52.3620050652168,11.47425,0.289056711241874,10.6281466670998,450.19605,131.32415,11.6027854474485,-0.622478,1.18539341765019,0.55313825,1.08522398739181,0.757125190058796,3.1389325
1,18.75,387.513,-2.88692,-0.0575084,1.960539,64.691625,55.981075,-21.1637,-0.234682,91.3861068093286,58.8224876223867,10.7215,0.250542491394382,10.077148958519,323.9818,59.82813,11.5156111224877,-0.5957955,1.13458007449765,0.5494705,0.978892112816339,0.73184123426987,3.27815
1,19.25,388.145,-0.86022525,0.0680952,1.3022535,25.4873,38.450075,-33.818,-1.80072,91.3916924271496,67.5248255327869,10.64225,0.187721241619166,9.22482437805811,196.8812,6.8280805,11.5488216238498,-0.52447975,0.971316309840661,0.4564445,0.886888975350669,0.619951440752183,2.9179275
1,19.75,389.0305,1.23018,0.2491845,0.59878295,-7.20671,17.22395,-40.0656,-20.2555,91.4071325,70.7354370632757,10.5405,0.150078466343644,8.76852940063965,67.60601,-44.463135,11.5396564058337,-0.455259,0.882145077305681,0.3985795,0.72843104890097,0.55613372627153,3.09256
1,20.25,390.0235,2.660515,0.4909145,-0.04753055,-26.7822,9.89618,-29.69595,-12.971,91.41606,77.5237496694244,9.65575000000004,0.151052005538892,8.20031301366571,14.675515,-76.755625,11.5196287006011,-0.36172675,0.745023030211417,0.31378925,0.620947252267043,0.415636229868158,3.41561
1,20.75,390.577,2.36003,0.1842715,-0.850700483404089,-35.781975,4.47282,-25.5494,-16.89645,91.41453,81.4902000273899,9.50300000000001,0.164785143278089,7.73799149880965,0.092590364700428,-85.56093,11.458658,-0.4082035,0.660007790544805,0.243986,0.623821501616173,0.336424484889794,3.56785
1,21.25,390.941,2.71439,-0.0492949,-1.77298228341092,-38.31835,-4.266285,-15.94175,-12.19615,91.42297,83.7459055233913,9.30200000000002,0.163917968520565,7.4990823361047,-0.12482715,-85.3915017433884,11.36525,-0.38416,0.634502672452161,0.236653,0.561727282239134,0.340639653302816,3.579685
1,21.75,391.4965,3.534495,-0.0209868,-2.597868,-45.70875,-3.56017,-11.95715,-9.78302,91.43993,85.7349715043283,8.90950000000001,0.164698587492708,7.12500654801352,-1.45257840809848,-84.10092,11.2929215,-0.451278,0.687612617088692,0.264956,0.584130058996859,0.346218709993137,3.54378
1,22.25,391.8355,3.259175,-0.093832,-3.0613555,-37.492525,-5.997555,-11.29675,-7.430485,91.43955,86.541540113394,8.28375000000001,0.154270752737891,6.88050131483079,-1.45257840809848,-82.7667540456066,11.199083,-0.52188425,0.684339452635786,0.25103775,0.647432508343593,0.354631426838303,3.57459
1,22.75,391.93575,3.46381,-0.2634475,-3.76080048250317,-48.6131,-6.15092,-11.8727,-9.84431,91.42688,87.2209325736017,7.83950000000002,0.132210187938837,6.49609431970373,-1.45257840809848,-81.903425,11.092343,-0.57048625,0.732762598476136,0.28285075,0.622035228606219,0.436777424927149,3.56481
1,23.25,392.0005,3.6298475,-0.328684,-4.45464336231161,-45.995,-10.0859,-9.62409,-7.556395,91.41196,88.4910920598163,7.52800000000002,0.131041930967293,6.08241557130832,-1.45257840809848,-80.33117,11.015113,-0.658938,0.753114477618643,0.2745295,0.619562379763002,0.392713708853133,3.63494
1,23.75,391.72125,2.90903,-0.16004225,-5.243578,-45.32475,-8.39645,-8.87828,-7.4177725,91.39282,90.4053574274903,7.21050000000001,0.116329457041428,5.89927708753201,-1.45257840809848,-79.395435,10.943556,-0.59271675,0.777744301317375,0.2813575,0.620904288465528,0.383539321023596,3.663715
2,0.25,394.8045,2.2192425,-0.5106635,-4.3113555,-51.738325,-8.414,-7.007615,-9.62527,91.396485,81.1996391486466,8.51200000000001,0.1356712433379,7.25436186944205,-0.0128635775,-78.00195,11.371586,-0.5431395,0.66424305228264,0.23224575,0.56980026234783,0.300490523105909,3.244115
2,0.75,394.5205,2.55158,-0.39667775,-4.65380025,-49.8463,-12.96945,-6.623295,-8.4957725,91.3880625,80.3646575,8.43800000000002,0.129696806846007,6.98768758782815,-0.0091492085,-77.88029,11.5992685,-0.57243025,0.666179556843926,0.20650575,0.510758988180759,0.29976848283592,3.1433575
2,1.25,394.768,2.723145,-0.183847,-5.09146675,-48.340175,-8.57366,-6.676705,-7.540665,91.371785,82.2801325233395,8.21700000000004,0.129676971967483,6.75566589648046,-0.00651114925,-77.4038675,11.218868,-0.457214,0.72935987503127,0.2048985,0.57719200521874,0.292291942041454,2.99783
2,1.75,394.774,1.950945,-0.2898745,-5.34696175,-46.19105,-4.9911325,-5.57766,-5.48655,91.337565,84.101502638916,8.01925000000003,0.126036072058616,6.65084719176216,-0.006941374,-76.6592025,11.1453685,-0.413516,0.570530510533866,0.17573025,0.520181219073507,0.264975909309,2.8543075
2,2.25,394.762,1.65608,-0.235379,-5.39290775,-46.89115,-5.23184,-6.17374,-7.427905,91.316045,83.9507683606572,7.75300000000001,0.119538972079655,6.56884323591478,-0.008341071,-76.9987175,11.081095,-0.4320355,0.571275805107608,0.197394,0.492495049821396,0.263942550456118,2.902945
2,2.75,394.968,2.511085,-0.123632,-5.68614925,-51.749275,-4.0906,-6.68997,-9.62896,91.2991575,83.5627925,7.63100000000003,0.129811016481653,6.48167367654946,-0.00780462825,-77.42362,11.008028,-0.391805,0.637590777850496,0.222923,0.491572985425359,0.286777962891154,2.58925
2,3.25,394.9275,2.41743,-0.2875085,-5.8349485,-52.266725,-6.96208,-5.942745,-9.76161,91.2936575,82.8322138096431,7.393,0.133256532369724,6.26217353621829,-0.00462873675,-76.5355475,10.9438695,-0.4472715,0.669498684493251,0.1874225,0.583111535291074,0.315257534600401,2.965125
2,3.75,395.17,2.7276,-0.2735685,-5.8786765,-56.955425,-10.9961,-4.940375,-4.20711,91.2940687586268,85.4239049105852,7.13450000000003,0.133718468076227,6.32132473401326,-0.00640355175,-75.052405,10.9158215,-0.4992095,0.646917389037317,0.2117625,0.57451032503076,0.286948943101532,3.01523
2,4.25,395.1845,2.26996,-0.262687,-5.94156725,-61.58735,-10.1418525,-4.179685,-5.194205,91.2925702208282,86.9343333733442,7.02100000000002,0.132724999970609,6.447666786723,-0.0048981545,-75.19436,10.8287955,-0.482098,0.68019633704415,0.210793,0.567656754031671,0.32300413990841,3.17337
2,4.75,394.90375,1.7605,-0.170838,-6.38211825,-73.928925,-5.42237,-3.765675,-4.260515,91.28649,86.51402,7.01375000000003,0.119461694512699,6.18357530686807,-0.00452104725,-74.3904525,10.7466745,-0.62672725,0.605149002193689,0.1865835,0.511613861296749,0.305231958203443,3.380185
2,5.25,395.38,2.07291,-0.272296,-6.560816,-68.707675,-6.1481,-6.15228,-4.21802,91.283065,88.10415,7.04150000000001,0.114743163522681,6.03667276880689,-0.003498405,-74.7268175,10.6812305,-0.50906975,0.536271729155429,0.202014,0.544884181983012,0.291010305135571,3.3730225
2,5.75,395.75425,2.1555825,-0.21467975,-6.4607875,-70.75435,-4.734925,-4.1929425,-7.3748225,91.28357,86.014432796671,7.19000000000003,0.13068015489071,6.07014726295319,0.019051165,-73.1755825,10.6311875,-0.489587,0.570561235019896,0.22581175,0.535999907434922,0.337126611272236,3.3312625
2,6.25,395.39275,2.73052,-0.2957415,-6.54343425,-71.8731,-6.0613625,-3.85558,-5.270425,91.294875,85.3794161897755,6.82125000000002,0.131046215278597,6.00945538076386,2.55224125,-69.85168,10.5770779,-0.53334175,0.67897002316768,0.2257025,0.535791897358192,0.285845034779616,3.266635
2,6.75,394.887,1.52755,-0.4071945,-6.515981,-58.7284,-5.57434,-2.9323425,-4.729285,91.30071,86.6006075,6.94825000000003,0.120092952137494,6.15215121880057,42.3080675,-39.088205,10.5313089,-0.51155675,0.56671436438694,0.226946,0.499959894324104,0.320523434546453,3.0794325
2,7.25,394.227,1.330745,-0.585912,-6.435038,-41.0844,1.862095,1.49458,-4.637435,91.332535,81.0874267254026,7.08300000000003,0.112670133664229,6.32110950053335,125.026475,12.6239925,10.4862552,-0.6049785,0.707263248121694,0.2288795,0.548831239056654,0.366142781108052,2.919065
2,7.75,393.822,-0.72742,-0.691155,-6.33763375,-17.35575,17.483,4.51815,-7.00635,91.3391475,79.2061146064253,7.21000000000004,0.133271152167301,6.86608067167653,258.75695,64.7622925,10.4430586,-0.590243,0.808493042641679,0.289173,0.629294048915132,0.426382457425256,3.02095
2,8.25,392.966,-2.584695,-0.83621375,-6.19105575,2.67736,28.1178,10.2061,-2.9895375,91.348355,76.5356709855908,7.89500000000001,0.160961922190029,7.51198396401786,348.934575,94.9865775,10.4259518,-0.593196,0.781646016956367,0.3078775,0.661020741101979,0.44387949037325,2.474795
2,8.75,392.74325,-4.20037,-0.658944,-5.7312365,27.9793,35.8129,7.346225,-2.187945,91.35538,75.1104786302614,8.14100000000002,0.210310791229127,8.20031301366571,426.816175,127.568625,10.4174797,-0.5967655,0.827249680086472,0.3803485,0.772295123691942,0.519169240264644,2.350665
2,9.25,392.7065,-6.44038,-0.56800975,-5.1677725,63.68275,57.12375,6.8248125,-4.6747,91.36392,73.290966547843,8.63350000000001,0.271753822914603,8.72718454828102,591.128875,189.614475,10.4052469,-0.66823075,0.904496628336151,0.390481,0.758461221857745,0.587976582188243,2.1308
2,9.75,391.8375,-7.8165025,-0.54399525,-4.60693,90.005,86.18995,8.54034,-8.9716175,91.381585,67.5394508687876,9.22550000000001,0.346786012154602,9.47664754955792,830.011875,291.830075,10.4182821,-0.655865,0.880771435548414,0.416051,0.887154057669081,0.656626555032605,2.32337
2,10.25,391.794,-9.63112,-0.47470475,-4.123796,148.313,85.945075,9.9259475,-12.2049,91.396735,57.4471621709019,9.79600000000005,0.417730774542647,9.98890323175413,983.2616,346.6422,10.34675715,-0.700378,0.925816936548473,0.400074,0.961877850872968,0.663089737516726,2.3651
2,10.75,391.20075,-9.987875,-0.597769,-3.06088975,167.137,103.12525,7.334865,-12.0328,91.401855,56.6594423948206,10.26225,0.44423795250572,10.346190808412,1092.14475,401.36905,10.4739665,-0.6577595,1.05520346374657,0.48651425,1.04364517633634,0.736444545878426,2.5832725
2,11.25,390.793,-11.057,-0.602563,-1.99654075,208.51,112.51975,6.13575,-13.1776,91.4038825,51.1934720955674,10.6605,0.475211222209598,10.8649034950056,1047.88625,386.849675,10.5978395,-0.6810775,0.998973211451124,0.419263,1.04312343327954,0.734856391776035,2.565865
2,11.75,390.373,-11.4414,-0.6691305,-1.08494975,183.22,106.65475,3.882715,-8.205145,91.40519,47.7579284068581,11.0985,0.457368593809474,10.9273212041808,998.824,370.556325,10.66462,-0.72099975,1.13156918807068,0.449925,1.04474813845319,0.753236587180888,2.40228
2,12.25,389.984,-12.253025,-0.58877,-0.4782906,180.7805,112.334,2.951745,-9.8374475,91.4039075,45.1009584009396,11.1945,0.493200435302371,11.0865939793175,1177.3135,413.06995,10.796397,-0.715279,1.06543981223238,0.473379,1.0963819056648,0.779093091393485,2.50487
2,12.75,389.6525,-12.41785,-0.564872,0.043225075,225.2915,115.498,3.62483,-13.113775,91.39785,43.12003,11.5935,0.53044029061609,11.3771591772018,1287.267,458.90885,10.938763,-0.750091,1.17262099247031,0.4583165,1.10935895322407,0.794705083871714,2.5738
2,13.25,389.34525,-11.8971,-0.54376675,1.100457,211.05275,121.766,2.4930075,-12.47205,91.402775,43.5274625,11.9645,0.512412176621488,11.9957037105099,1206.3,440.92005,11.040336,-0.80691375,1.14557605040759,0.45990325,1.21243116770365,0.803352949741437,2.579145
2,13.75,388.92375,-13.028,-0.60136875,1.59087225,247.5115,120.9,1.7784375,-11.19295,91.39793,41.2615072208938,12.5185,0.534088324318002,12.2344662588238,1257.6525,462.556175,11.318975,-0.72698025,1.20415149657042,0.443926,1.15277630248068,0.795087323242979,2.44985
2,14.25,388.638,-12.0729,-0.4132995,2.38924575,240.2285,122.193,-0.8544715,-8.54917,91.38895,43.0376507518611,12.08125,0.517045872942785,12.4117134127918,1191.3595,458.595075,11.5776675,-0.76529025,1.22989696782679,0.48744225,1.2004342789098,0.798175245091866,2.4892525
2,14.75,388.453,-9.79202,-0.364074,3.667566,213.591,106.24125,-1.864345,-11.668925,91.37988,41.6918422060817,12.3065,0.514889528368529,12.8554348379776,967.15225,357.814125,11.6908695,-0.7657225,1.22952992199598,0.4833185,1.23957847582363,0.838671039784182,2.67527
2,15.25,389.03475,-10.712025,-0.269598,4.1020035,202.61,106.759,-1.77043,-11.7414,91.37319,40.4052163759841,12.189,0.445316925173543,12.8784575,1032.523875,363.26235,11.7779555,-0.734525,1.21989606151248,0.54659,1.14796372634087,0.787795222642667,2.8252
2,15.75,389.05875,-9.1779675,-0.401484,4.193092,201.542,102.2255,-8.7558475,-11.3812,91.364785,42.863608827213,12.31175,0.452759365914405,12.9157896507896,993.4944,341.44725,11.956628,-0.74184725,1.23459844350875,0.5331105,1.19389004643144,0.814281696270396,2.89678
2,16.25,389.0495,-8.81946,-0.2051235,4.70808575,187.9735,102.831,-3.63656,-18.284475,91.3550325,44.0387054800906,12.5555,0.463586434004936,12.6922357394786,971.1685,328.125475,11.990886,-0.791259,1.21124601789647,0.519279,1.23296128677629,0.816308742140346,3.04407
2,16.75,388.90525,-7.92885,-0.2763205,4.58010975,159.102,81.419925,-7.224565,-8.81411,91.3453725,43.6439555344771,12.47625,0.388209779814081,12.4700694699584,881.876,298.41685,12.0596315,-0.75042275,1.17212680447444,0.51680625,1.16510344343806,0.822651710748248,3.0965525
2,17.25,389.46475,-5.7490275,-0.09543335,4.161546,125.334,79.454025,-13.091375,-9.248095,91.341365,47.11145,12.52375,0.352262085199606,12.3087243600226,710.375925,196.290975,12.118166,-0.69495525,1.22489574259635,0.53772575,1.14838845467185,0.768422260336668,3.2153775
2,17.75,389.65575,-4.6973675,-0.101352475,3.1293055,95.67875,55.285,-12.6907,-10.65045,91.34123,45.3158328569457,12.0405,0.274310013832358,11.8506728330134,516.6001,132.29535,12.161577,-0.67472225,1.08287271528931,0.50841825,1.04628060368331,0.71320739858979,2.8903175
2,18.25,389.7945,-2.8584925,-2.36975e-05,2.2429815,56.57865,47.945125,-15.971575,-4.633005,91.345475,50.8793006692733,11.55275,0.228976823446595,11.1412058442463,310.31995,53.328125,12.17778,-0.627988,0.975708511679646,0.47624075,0.922116974090146,0.62801084930868,2.93227
2,18.75,390.5875,-1.211865,0.0745478,1.430684,19.905925,32.076625,-20.513775,-7.408155,91.34546,53.3757500485369,11.204,0.175027187983423,10.7702007638432,216.07985,10.389595,12.161223,-0.510467,0.889728003328185,0.4218005,0.831882906236743,0.593362350349222,2.88225
2,19.25,390.9105,0.900458,0.23475325,0.73067105,-12.6557,24.5096,-28.5724,-6.423855,91.356095,59.5857509221041,10.93025,0.148946069912107,10.0599302801259,73.354295,-47.150225,12.127631,-0.48978975,0.871453926941956,0.34117275,0.749853729063339,0.547888141295391,2.9178525
2,19.75,391.90775,1.626385,0.41176975,-0.0494606615,-29.311675,8.48296,-34.123525,-15.411375,91.375885,63.1881261576544,10.4195,0.150165051229813,9.53906525873309,11.945525,-75.832035,12.078387,-0.415315,0.752456636758202,0.27006975,0.637344202767646,0.373632275096293,3.1090125
2,20.25,392.6135,3.2241275,0.2223805,-0.54973115,-41.307,1.467605,-24.28865,-16.1267,91.39411,68.26129,10.2505,0.158328559745426,8.918090096683,0.1431565,-85.218395,12.027657,-0.412125,0.753633528244309,0.276916,0.639851973880018,0.392585819625795,3.22393
2,20.75,393.474,3.291195,0.0252381,-1.1210905,-39.255,-4.67988,-16.5049,-15.1345,91.4070840022654,73.0513522355731,9.75450000000004,0.135852876460559,8.46289785916124,-0.02323997,-84.914135,11.957485,-0.476583,0.835539151862379,0.3219875,0.776121486297438,0.441658962126353,3.646815
2,21.25,393.34325,2.7658225,0.005106656,-1.637958,-42.8912,-4.99007,-12.64025,-10.844175,91.4187240380752,76.0207129357369,9.55975000000002,0.154589588144833,8.35097644960577,-0.02711933,-83.778465,11.893683,-0.4865455,0.817519332474539,0.286616,0.739100932902203,0.448414101416579,3.58101
2,21.75,393.53,2.39888,-0.079758825,-2.2501625,-44.54725,-4.50279,-10.91075,-13.2868,91.429514073885,79.3614395573558,9.56800000000004,0.147361121059797,8.07117292571709,-0.028086655,-82.135205,11.823496,-0.541146,0.725862934719772,0.272428,0.695583208537986,0.398462043361723,3.22671
2,22.25,393.85025,2.26751,-0.139945,-2.7048315,-37.93885,-6.70311,-12.3942,-8.57775,91.4275771242832,79.4216564971229,9.22625000000005,0.148975904308285,7.91620482017874,-0.021844805,-80.853605,11.734985,-0.49762075,0.655920188190869,0.23797075,0.645147364736917,0.364390710738292,3.360935
