DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_5_2,H2O_1_5_2,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,CO2_1_7_2,H2O_1_7_2,CO2_1_7_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TA_1_7_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_1_5_1,T_CANOPY_2_5_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_IN_1_7_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,2.46846494790563,36.6080163350547,0.552077052933792,11.2786694005,5.46011543398831,1.54778457680633,422.230577343655,8.1089499586,421.0153594,7.20777435109962,421.781827006389,427.143762815,7.26163017965,427.185593455885,430.54737444,7.29527053383405,430.182943455448,439.9687872175,7.18193312475942,453.17939656,8.01379137424999,471.849114,7.70461201116822,468.591457762694,432.466809400144,7.10804409369126,476.57515750195,4.14798573220599,9.68049589568515,0.81069673535,2.727,1.95375,1.0985,0.749,0.574,9.56606999999999,9.2247,5.846895,3.58628,2.306565,1.2553875,0.522507500000001,-0.63255,79.436825,95.91025,8.146415,2.8815,2.3765,1.88875,2.33775,1.852,2,2.465,-0.4065,3.265,2.369,320.7725,333.1775,323.3825,324.13,0.22,0.19,0.29,0.4,0.54625,0.23,1.296,0.15,0.07,0.26,1.3093,1.878525,2.992725,3.433675,3.49465,3.6774,3.835975,4.120625,0.819,0.9329,1.470025,1.9655,2.5187,2.961625,3.43745,3.947275,1.127125,1.13095,2.3899,3.12385,3.899325,0.79795,0.9536,1.907425,2.1962,2.56375,3.51675,3.997325,4.783225,4.86805,0.98235,1.286625,2.1904,2.72725,-2.6267,-4.1175,-1.3315,-0.838499999999997
1,5.75,2.40152867077204,26.9029035673381,0.6090213539,23.171128072,16.9462237566237,1.66138820576936,502.32383289,8.3092808283,421.8638122575,7.29254410903137,425.366307380175,425.3635998675,7.39639675907245,426.8555020375,429.922191775,7.63553565221263,431.62942528671,441.5164240825,7.81062514942735,452.513613825,8.342965975,472.023848065,7.8777143257729,473.756282224107,430.773456709513,7.10753734064236,473.635581073822,4.87416924713706,9.03702823919588,0.964405429550001,3.20375,2.0825,1.1395,0.87125,0.6595,9.18095,8.955525,5.320975,3.6006,1.940165,1.2732,0.580687500000001,-0.787860000000001,79.46266275,95.57825,8.97187999999999,2.8475,2.426,1.995,2.43075,1.855,2,2.3,-0.329,3,2.368,317.7375,332.1825,323.565,324.495,0.22,0.19,0.28,0.41,0.5975,0.23,1.286,0.15,0.07,0.26,1.308475,1.8312,2.955125,3.418675,3.487875,3.67935,3.836025,4.12175,0.819,0.9329,1.47045,1.9655,2.517975,2.9608,3.436625,3.946275,1.127125,1.13095,2.389725,3.12385,3.89915,0.797125,0.953775,1.90725,2.1952,2.5629,3.51675,3.997325,4.782225,4.867875,0.978,1.283625,2.1903,2.72725,-2.6671,-4.087725,-1.358375,0.0410000000000029
1,6.25,3.0660549610193,40.9667749036885,0.91344994722032,15.345881982,31.5634029966538,1.64833479525848,424.85542196,8.52848358097777,423.346831465,7.58134588535387,423.15350105407,427.26067743,7.75450438437647,426.473168845532,429.75256269,7.82633702136107,427.773692159251,439.25402412,7.94560465918367,455.1559429625,8.2974430135,475.0130767275,7.8910893620755,471.226417358438,428.581918486579,7.26306246310298,483.265734870397,4.98653071793154,9.2824285589667,0.96687326015,2.948,1.99375,1.105,0.71625,0.6165,9.2684,8.8607,5.2823425,3.492355,1.9231925,0.6030125,0.374257500000001,-0.050075,79.480725,95.46125,8.54854,2.6635,2.20275,1.9525,2.35675,1.852,2,1.9,-0.72,3,2.33675,319.6475,331.4425,323.565,324.0825,0.21,0.19825,0.3,0.41,0.535,0.23,1.262,0.15,0.07,0.26,1.30765,1.78245,2.917175,3.402375,3.4811,3.681125,3.835075,4.12415,0.819,0.932725,1.47045,1.9655,2.5177,2.9608,3.43645,3.946275,1.127125,1.13095,2.389725,3.12345,3.898325,0.7981,0.9536,1.90725,2.1952,2.56255,3.5163,3.9965,4.78205,4.866875,0.97335,1.2808,2.190125,2.72725,-2.648625,-4.037425,-1.289975,-1.37
1,6.75,3.15185847563335,24.682510369569,0.713345292389423,9.78493383989608,21.1492006689865,1.5382069023915,424.32310094,8.5248342089,422.332821915,7.38735360268998,424.981259197045,428.515977755794,7.67829727927808,428.281213490063,430.639213295,7.62816086047681,433.013543861582,442.304919115,7.63761275077157,453.49648058,8.18329258235,474.455890415,7.88466444113954,471.86102646,427.803872777173,7.14315701104852,475.174262754178,5.73404867316616,9.12401201032031,0.753075884,2.725,1.85375,1.029,0.72,0.652,9.07571,8.8732,5.93869,3.74182,1.93239,0.78195,0.16617,-0.808250000000002,79.485001,95.35975,8.5689125,2.3815,2.079,1.98625,2.166,1.84,2,3.13,-0.3845,3.865,2.40475,319.08,330.065,323.6,323.825,2.61675,2.561,2.66925,1.44475,1.03375,0.66475,1.334,0.3765,0.25825,0.26,1.30765,1.7306,2.8751,3.387075,3.473325,3.68225,3.835125,4.12655,0.818825,0.932725,1.46945,1.9645,2.51755,2.9598,3.435625,3.945275,1.127125,1.13095,2.39005,3.1233,3.898325,0.79725,0.952775,1.906425,2.1952,2.562375,3.51485,3.996325,4.781225,4.865875,0.9694,1.2778,2.189125,2.72725,-2.6445,-4.04,-1.328,-0.407000000000003
1,7.25,3.15308276311981,20.7015561329548,0.808726052694574,12.9893128959295,40.7488063638541,1.38456049383636,422.95433716,8.657557769375,421.726243095,7.7016556096967,423.144012267072,426.23488043,7.85109440001523,426.099953397956,432.6790703725,7.83688675521556,431.7019312025,441.6588257,7.22222826298337,452.942840535,8.2246717029,473.53362225,7.79762524317358,474.142490450673,427.231663037005,7.10756645209775,479.645228811812,4.07792802455721,9.10962594387923,0.832456462,2.098,1.78,0.920499999999999,0.723,0.5325,9.0922,8.8827,5.558615,3.54575,1.59825,0.815329999999999,0.126589999999999,-0.60314,79.50352375,94.3465,8.79254,2.2545,2.052,1.847,2.1255,1.812,2,19.345,20.36,21.05,4.349,319.49,329.9,323.6,323.89,39.3465,38.786,35.2985,19.1555,13.109,9.6875,5.827,5.9975,5.192,0.997,1.306,1.6735,2.8339,3.37865,3.46575,3.6876,3.83515,4.12975,0.818,0.9322,1.46945,1.96485,2.51725,2.96025,3.4361,3.9458,1.1271,1.13095,2.390375,3.12375,3.8987,0.797375,0.95295,1.90665,2.195375,2.5626,3.5153,3.996,4.78105,4.8659,0.9668,1.27465,2.1891,2.72735,-2.6575,-4.1255,-1.342,4.4605
1,7.75,2.21809396149302,25.1364835534116,0.659393130120426,24.6836093675,63.7753248040027,1.65583538434786,423.584346031408,8.69555937644604,421.78947524,7.89087577051846,421.65560525599,427.690234087952,7.94937794988457,428.405592225,429.89087688,7.77755411507891,432.433235331994,441.09927724,7.85283234251916,452.91398204,8.1452108688,469.64535788,7.80698071529907,468.86819220398,427.251863919213,7.1431563365417,473.437450615407,4.887902494,9.83995219016893,0.981935126630296,2.60175,1.9875,1.041,0.823,0.617,9.626265,9.60645,6.0242125,4.414035,2.033475,0.97173,0.130755,-0.2888375,79.51514,95.1665,8.9485,2.7575,2.1705,1.802,2.368,1.78,2,60.05,125.5515,85.69,25.986,318.415,333.44,323.585,323.89,172.377,184.875,142.5145,65.9225,44.217,32.6065,19.164,41.2379999999999,20.6895,3.0635,1.30425,1.6199,2.78645,3.36225,3.45765,3.687,3.83405,4.129625,0.81885,0.93205,1.46845,1.9645,2.51655,2.9594,3.43525,3.94495,1.1271,1.1301,2.3892,3.12245,3.89785,0.79725,0.95295,1.90665,2.1942,2.5626,3.5143,3.996375,4.7809,4.86575,0.96255,1.27235,2.1891,2.7265,-2.6146,-4.122025,-1.353325,38.392
1,8.25,3.29019780475131,65.4690599183304,0.64922959682801,25.8965906169057,75.6306820377989,1.42413764111768,423.100392864455,8.8312769788092,421.9732096,7.90914923883131,424.075678770446,426.112176040948,8.14197898030504,422.898701348863,429.920959335,7.86273233877158,424.429158059118,437.06028917,7.90575079063409,450.362751415,7.9810965012,468.57753179,7.91888222626381,468.697941228661,427.27462894245,7.31214575068515,469.677426089791,4.02411892042013,10.022422036025,0.954011102385673,2.0825,1.52125,0.741,0.588999999999999,0.5025,9.721575,10.7824,8.084145,6.97362,4.387815,1.67615,0.766499999999998,-0.45922,79.530071,94.5795,9.25322,3.5145,2.39,2.002,2.586,1.78,2,104.935,223.9795,181.775,36.9495,316.76,339.9,323.585,323.895,378,389.816,257.9985,119.133,82.461,64.0745,40.081,62.9675,40.299,7.9285,1.30425,1.60035,2.744,3.34585,3.44955,3.68315,3.833625,4.12695,0.81885,0.93205,1.46845,1.9645,2.5157,2.9594,3.4351,3.94495,1.1271,1.1301,2.38905,3.1223,3.8977,0.79725,0.95295,1.906875,2.1945,2.5625,3.5143,3.9955,4.7799,4.86475,0.9583,1.269125,2.18825,2.72635,-2.56855,-4.105625,-1.323425,106.958
1,8.75,8.20080228367499,28.7062362217677,0.47085598475613,50.808232140813,80.5060143242792,1.419582537525,424.332160622545,8.9441615158055,422.467351335426,7.79775590880485,426.333890586213,423.066769716708,8.03548171862938,427.824306068721,425.4314454,8.09647601534868,426.0675866724,431.8102971,8.2409690746133,446.2561156,8.0674890534,463.79345205,8.2803648545,455.097669245,416.02669396805,7.90663980400809,464.649882561826,2.85733888289186,10.3313466245983,0.771384214827218,2.26899999999999,1.518,0.913499999999998,0.734,0.5395,10.17308,12.539,9.71572,9.423065,7.582645,4.553375,1.44385,-0.16062,79.54310875,95.2215,9.63583,5.8735,4.0325,2.474,3.3195,1.843,2,148.205,341.9545,292.915,55.787,320.58,351.7,323.6,323.84,609.1845,619.0725,596.7605,187.4035,126.113,98.934,56.817,111.5165,94.58,18.902,1.306,1.6308,2.71565,3.33115,3.4427,3.67915,3.832375,4.127625,0.81785,0.93205,1.4683,1.96385,2.51555,2.95925,3.43425,3.94395,1.1271,1.1301,2.38905,3.12145,3.89685,0.79725,0.9528,1.90675,2.1948,2.5609,3.5143,3.99485,4.77905,4.86375,0.95405,1.26675,2.188125,2.72635,-2.617,-4.0314,-1.3594,212.1565
1,9.25,7.40239954605,41.257016265445,0.62342801029342,152.755851892416,83.2390525676195,1.5770303255,424.412347305,9.32866470987511,421.126396363604,7.62806827842067,423.00685312,423.713999055,7.71671841195995,425.901782790761,425.54268483,7.65560365097727,424.254646307692,426.47077676,7.94889858268932,435.4451858275,7.84575632965,454.27183785,8.73437793847118,462.043656985,410.328972511986,8.32217309925556,462.221079332323,2.502182759,11.3827898335763,0.67161571585,2.1565,1.45725,0.8295,0.646,0.566,11.30485,13.21545,11.590905,11.6616175,10.774435,7.42748,4.3477225,1.90122,79.5526955,94.7285,10.31398,8.305,6.28075,3.6025,5.0475,1.933,2.65025,224.5725,434.55175,385.3375,75.04375,324.225,364.2,323.7825,324,771.39875,797.2095,800.19675,404.33125,304.9415,129.6525,71.529,147.284,126.92925,28.181,1.470175,1.7485,2.705875,3.313525,3.437775,3.67085,3.8306,4.1241,0.817825,0.93155,1.46785,1.9625,2.5147,2.957625,3.43345,3.942275,1.126125,1.12995,2.38855,3.12085,3.89615,0.7971,0.9526,1.90625,2.19405,2.56055,3.51285,3.9935,4.77805,4.861875,0.9496,1.2619,2.1878,2.72525,-2.6251,-4.03375,-1.28635,266.80975
1,9.75,6.74325217265,72.8902725029128,0.501689815857259,146.397238355567,69.4177717194139,1.55909936925,424.253005141414,9.42654240023266,421.260120655,7.64836040418997,422.292275234938,421.73096926,7.77125445653508,422.302441825099,422.2285398925,7.68721928722407,422.655514384107,421.5663871875,7.87812947391564,430.00015801,7.9975105745,437.530244735,9.17737905036936,440.75754441,407.812249141562,9.48535526099936,451.494597442554,3.36610959337079,12.3478655906974,0.6311995799,2.575,1.5135,1.04925,0.8415,0.58,12.2966875,14.36735,12.77833,12.8962375,12.7666375,11.070145,6.88503,3.07905,79.54897875,94.8295,10.4531025,10.51175,7.986,5.2445,6.60025,2.161,6.923,256.7675,517.847,465.9725,76.8915,321.6125,373.695,323.965,324.265,930.977,946.494,955.6345,801.94475,679.7255,185.77425,85.977,152.45,182.4975,20.28425,2.397475,2.142125,2.74155,3.30905,3.4339,3.666025,3.82935,4.1231,0.817825,0.930725,1.467025,1.962325,2.51455,2.9568,3.43245,3.942275,1.12595,1.12895,2.387725,3.12085,3.89515,0.7971,0.9526,1.905425,2.1932,2.560375,3.51285,3.9935,4.77705,4.861875,0.945475,1.2577,2.1866,2.725075,-2.533125,-4.093,-1.3135,332.75675
