DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_1_1,RH_1_1_1,WS_1_1_1,PPFD_IN,PPFD_OUT,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1
1,6.25,-58.3927075,-50.119735,-19.97576,-59.071685,-1.19090225,0.02344636,366.0767,3.6262675,-12.85342,87.21121,-12.71747,40.23724,0.0701048,0,-0.1864135,-4.8524,-0.9716125,2.3366,3.3631,6.1808,8.34
1,6.75,-57.89477,-51.92827,-18.4743875,-50.552955,-0.9986087,0.0165206375,354.982275,3.2372625,-13.2558575,87.22473,-13.02735,39.7173575,0.055408765,0,-0.18165385,-4.9310125,-1.0997625,2.2454,3.22865,6.081975,8.33975
1,7.25,-55.577055,-51.29412,-12.1591525,-59.6536125,-1.405247,0.01835765,360.650625,2.7830925,-13.15583,87.254045,-13.22019,41.9673025,0.1085921,0,0.096554765,-4.9940625,-1.22025,2.23565,3.2109,6.0824,8.34
1,7.75,-39.102685,-47.56537,-3.8477505,-51.3219275,-1.874927,0.0117825625,375.81625,3.31740025,-13.1637175,87.26162,-13.03707,37.7720625,0.054005535,11.6361925,1.1182999,-5.0473625,-1.3819625,2.218175,3.1774,6.081975,8.34
1,8.25,-8.30819125,-35.8416825,-21.46580325,-41.571,-3.4739,0.0374528625,376.699425,3.77830425,-9.3067935,87.2817625,-8.8592225,31.1202975,0.0735492375,43.824565,3.2245395,-4.94215,-1.5263,2.2147125,3.127275,6.081975,8.34
1,8.75,13.8152305,-26.252045,1.6528405,-22.30222,-1.598498,0.04643478,376.634025,3.79772925,-4.8933775,87.3104875,-4.219359,26.14807,0.11339766,58.596035,5.1455185,-4.5391,-1.533525,2.2088625,3.106375,6.077125,8.33
1,9.25,30.06149,-23.2572175,6.542478,-13.90815,-1.25277725,0.0416041,377.214025,3.613514,-2.59269975,87.32695,-1.477643,23.2515725,0.098163925,110.0368275,8.5809045,-3.4919,-1.3752125,2.1881125,3.0391,6.074625,8.33
1,9.75,53.5821775,-20.81253,7.907456,-7.06749375,-1.37933,0.06204393,376.7711,3.419562,-0.272322,87.312,0.881050625,17.9098725,0.0904908825,163.167625,18.724733,-2.354775,-1.1135875,2.1454625,3.037675,6.09205,8.33
1,10.25,85.7221225,-19.2670625,8.70432025,2.841249,-0.67512935,0.07932031,376.755275,3.32313525,1.836043363,87.31741,2.779601,15.6343275,0.2596489,257.86495,18.335775,-1.6109375,-0.7409375,2.0261375,2.98535,6.035775,8.33
1,10.75,82.18737,-15.6986,5.411371,-3.99647125,-0.3887118,0.05861525,376.29655,3.198668,3.41624025,87.3075925,4.41627375,13.01156,0.2168923,265.257125,18.242575,-0.8915375,-0.4529,2.0002125,2.978125,6.129925,8.32
1,11.25,99.5121775,-9.4857415,6.1235405,6.14768500000001,-0.036554555,0.071270095,375.79895,2.860776,4.6296955,87.2989575,5.4006885,12.052755,0.22225665,328.99945,27.83161,-0.0434125,-0.23245,1.9813,2.9766,6.1103,8.32
1,11.75,116.489415,3.8757595,7.986574,-18.3511975,0.016592596,0.096721285,375.6507,2.869743,5.651677,87.2586975,6.13943325,11.35491,0.298849775,367.05375,29.14755,0.6687125,-0.1392625,1.9540125,2.93955,6.108325,8.42
1,12.25,112.280675,25.22804,4.37910475,23.616922,-0.0511138,0.0824108525,375.7315,2.9662165,5.94730525,87.2017475,6.4235435,10.4466045,0.33951125,348.13175,30.794505,1.1781,-0.065475,1.9679625,2.924375,6.088825,8.41975
1,12.75,131.098765,26.0615875,6.707692,47.948025,-0.24693375,0.0902147075,375.5274,2.867085,5.58709875,87.12468,5.85734425,9.83809375,0.26332805,354.107425,40.312,1.8778875,0.150825,2.0333375,2.9076,6.0712,8.41
1,13.25,111.3867275,20.5545325,6.60159325,18.2599465,-0.1675924,0.0958314425,375.812,2.550844,6.03105125,87.0677975,6.38792525,9.4871785,0.329541875,344.78025,24.411925,2.974075,0.513175,2.049825,2.8902,6.0697,8.41
1,13.75,60.8913375,16.6571625,2.1368026,-19.498135,-0.05937325,0.1016474025,375.67465,2.62006825,7.152595,87.0260925,7.575704,9.09991875,0.4142524,209.5683,16.287525,3.79185,1.0192,2.0421375,2.87225,6.029175,8.41
1,14.25,66.5227425,14.588035,1.0436775,-16.8609,-0.0407259,0.08444918,375.65515,2.4581895,7.46612375,87.034305,7.992693,8.77353525,0.3465881,235.8379,17.73366,3.551125,1.5162125,2.052775,2.8558,6.019225,8.41
1,14.75,52.936055,4.496825275,4.478995,-16.6358625,-0.1367498,0.1070633,375.45575,2.494516,7.28752275,87.0533475,7.239906,8.622033,0.323454325,205.1565,18.866345,3.334875,1.991675,2.1209875,2.871775,5.99225,8.41
1,15.25,22.692345,-3.51805375,-0.592544223749999,-24.2584825,0.0645391,0.0934128225,375.552,2.633011,7.26645625,87.06175,7.88922125,8.470379,0.33784975,136.7265,11.3797375,3.60205,2.4511875,2.2543125,2.92275,5.9917,8.41
1,15.75,25.10913,-7.635673,1.386302,-15.9358,0.1889086,0.085856045,375.5972,2.6051765,7.20441025,87.06774,7.3300095,8.8747655,0.419393525,116.242025,8.43156475,3.5335625,2.8023125,2.35575,3.005175,5.958,8.41
1,16.25,8.84479375,-14.846025,0.48040275,-32.325595,-0.0247784875,0.082445015,375.5636,2.4507895,7.71086075,87.10284,7.754454,8.45665525,0.395318,77.7811575,7.534798,3.502525,2.9722,2.397825,3.08425,5.92375,8.41
1,16.75,-18.618565,-23.54917,-1.522659,-48.8937,0.094185235,0.061384605,375.905,2.35473525,7.301421,87.1076375,7.6768015,8.39294775,0.331185175,52.0681825,3.948828,3.5426625,3.09625,2.498275,3.116575,5.9229,8.40975
1,17.25,-54.5369275,-44.57225,-3.62106,-59.039075,-0.1435618,0.036901295,376.07835,2.3349185,6.3111575,87.12176,6.298466,8.85739875,0.22763725,19.123455,1.63383425,3.4752625,3.2087625,2.581375,3.184425,5.93905,8.41
1,17.75,-76.33321,-60.981905,-6.83315425,-66.708795,-0.943182925,0.0422220575,376.187125,2.6735575,5.10624625,87.14258,5.17390275,10.96108,0.0959941575,0,0.05950265,3.2110375,3.24905,2.65145,3.236325,5.926975,8.41
1,18.25,-71.5626625,-71.1832925,-3.894755,-60.26083,-0.6803588,0.0353778325,376.0468,3.21053,3.622057,87.157025,3.806364,13.6839275,0.1085363525,0,-0.189431575,2.45925,3.114625,2.7460375,3.363125,5.951425,8.41
1,18.75,-69.2564325,-71.5417725,-7.374867,-76.592795,-1.239933,0.023420685,376.1293,3.53478375,0.41721495,87.200145,1.105311375,16.1659475,0.0599159675,0,-0.22187145,1.992425,2.8690625,2.8080625,3.4342,5.956325,8.41
1,19.25,-68.05437,-65.8288725,-8.958075,-69.41356,-1.1299925,0.0301560325,376.0532,3.502662,-0.583013875,87.223825,-0.712357925,17.05682,0.075234595,0,-0.20818575,1.642675,2.490075,2.8432875,3.519325,5.8797,8.4175
1,19.75,-65.5543325,-66.6660025,-7.192778,-60.9922375,-1.17871925,0.031938425,375.544875,3.59448125,-0.9674067,87.24035,-1.05918675,17.7479075,0.0570896175,0,-0.202791725,0.9814125,2.2389875,2.952525,3.577225,5.8679,8.32
1,20.25,-62.151405,-68.356005,-9.208305,-65.361955,-1.69894375,0.0268875,376.25085,3.66179,-2.42422675,87.25198,-2.19984475,20.032515,0.061663605,0,-0.2202326,0.38675,2.0342875,2.891875,3.64255,5.86755,8.33
1,20.75,-63.6116475,-63.9839725,-6.36663,-62.16392,-1.45208775,0.019798685,376.6856,3.744682,-3.421965,87.262245,-3.2622795,24.452975,0.07799754,0,-0.1964974,-0.199825,1.8122875,2.909975,3.676025,5.8846,8.33
1,21.25,-64.91083,-63.9223975,-5.225475,-66.373925,-1.37567975,0.0181202325,376.5825,3.810325,-4.2483365,87.277545,-4.0187585,29.4936375,0.0756063275,0,-0.198226625,-0.72685,1.6306375,2.9020875,3.6926,5.91825,8.33
1,21.75,-65.34756,-63.7536775,-4.30163,-68.96346,-1.104341,0.0234267375,376.14205,3.70244425,-5.294023,87.28631,-5.4541615,27.1273575,0.08789701,0,-0.199892525,-1.1671375,1.4058625,2.8597375,3.7096,5.918725,8.33
1,22.25,-66.7283775,-62.162815,-8.268016,-68.34113,-1.6905395,0.023689175,376.381425,3.7312025,-6.1529985,87.338475,-5.957092,27.875335,0.07571627,0,-0.18579075,-1.520425,1.2367625,2.8282125,3.712375,5.935625,8.33
1,22.75,-64.57639,-59.060555,-9.9262205,-72.759125,-1.6599785,0.02196913,376.70395,3.79672925,-6.889862,87.33606,-6.80579375,29.4340725,0.05614128,0,-0.2025117,-1.8569375,1.0710375,2.7836875,3.63355,5.953975,8.33
1,23.25,-64.62756,-58.237895,-9.054418,-74.019435,-0.6945198,0.0201614625,376.68625,3.8398815,-8.11602,87.322175,-7.74635775,33.741565,0.073826425,0,-0.1791317,-2.152675,1.0250625,2.7534125,3.716425,5.988975,8.33
1,23.75,-65.0936375,-53.914475,-3.918546,-75.86321,-1.334274,0.021078035,374.851625,3.76761125,-8.3216735,87.3064125,-8.31461975,32.109125,0.080606805,0,-0.190870675,-2.432725,0.9535625,2.70305,3.69845,6.02395,8.33
2,0.25,-73.036495,-57.990555,-10.2120815,-71.8878,-1.042161,0.0207637,377.02055,3.718682,-7.0069435,87.098655,-7.1462515,22.994995,0.07527685,0,-0.2127503,-0.6752125,1.1433375,2.7861375,4.586,5.981175,8.43
2,0.75,-72.57248,-63.30816,-6.88051325,-79.618925,-1.2870065,0.02335906,377.68465,3.5322465,-7.3660115,87.08328,-7.440048,24.866305,0.096160605,0,-0.2095354,-0.83655,1.0666125,2.7512125,4.535125,5.998575,8.43975
2,1.25,-69.71113,-58.728575,-7.63293425,-65.94812,-1.7073,0.01825719,377.609625,3.5416875,-7.82240675,87.09226,-7.873394,25.77772,0.112133875,0,-0.208039725,-0.9895875,0.99135,2.71755,4.467975,6.032575,8.43
2,1.75,-71.5604,-62.20795,-12.594985,-82.27674,-0.807757625,0.0244814775,376.521875,3.53594375,-8.0179325,87.0917275,-8.383151,25.16527,0.066224375,0,-0.206217025,-1.116575,0.825425,2.5812875,4.40385,6.049575,8.43975
2,2.25,-71.496145,-62.04913,-10.0299415,-79.4467675,-1.738656,0.022166895,373.99725,3.655042,-8.767215,87.073025,-8.8810175,22.23704,0.04755355,0,-0.20832,-1.2601875,0.7650875,2.5392875,4.335875,6.0822,8.43
2,2.75,-71.19045,-62.19738,-12.5486125,-95.81821,-1.2373495,0.0226666,370.065,3.3399325,-9.099745,87.055375,-9.119719,23.826945,0.0455984,0,-0.206668925,-1.39475,0.7051625,2.4880875,4.2683,6.08365,8.43975
2,3.25,-71.05315,-60.180805,-8.282605,-83.66011,-0.7727784,0.021632125,363.9636,3.41313625,-9.339765,87.052825,-9.5147565,26.043165,0.089131525,0,-0.211016725,-1.52615,0.63745,2.44315,4.14975,6.100725,8.42775
2,3.75,-70.229065,-57.06054,-12.78707,-60.4715,-1.89874325,0.0201231225,356.97215,3.326242,-9.41048,87.04962,-9.660812,22.012885,0.051758825,0,-0.1995419,-1.6553375,0.4856625,2.41095,4.117125,6.1016,8.43975
2,4.25,-68.97883,-54.13248,-9.3883325,-60.2786125,-1.4559775,0.0154826175,364.168,3.354025,-9.6984015,87.011325,-9.8872785,22.718115,0.0886121475,0,-0.206158775,-1.897725,0.37405,2.3328625,4.0462,6.118175,8.44
2,4.75,-70.135595,-52.749725,-9.87097875,-79.85026,-0.6724566,0.02161175,351.93125,3.459551,-9.8635875,87.0127175,-10.0413045,27.87845,0.0585386,0,-0.1909726,-2.1619625,0.2977625,2.29775,3.998125,6.1186,8.43975
2,5.25,-70.180245,-52.224905,-7.8385385,-82.60013,-1.35138,0.016462125,375.31165,3.6822845,-10.028848,87.04476,-10.36789,27.2296,0.0579357625,0,-0.206435075,-2.3878625,0.2037125,2.2428875,3.91355,6.134625,8.4375
2,5.75,-69.83349,-56.423955,-10.689242,-68.68174,-1.51732,0.016088855,364.5936,3.5985635,-10.229705,87.05415,-10.39716,28.27377,0.0662794225,0,-0.208122275,-2.598725,0.15305,2.1869,3.846525,6.134625,8.44
2,6.25,-68.01652,-54.609875,-7.73498075,-86.50283,-0.9671484,0.0205000475,372.02555,3.456891,-10.721125,87.08172,-10.77498,26.76585,0.0705482225,0,-0.2062248,-2.7622125,0.085275,2.1536625,3.795125,6.1516,8.44
2,6.75,-68.812565,-52.250225,-10.5459975,-80.06928,-1.2397251,0.0183993375,370.5252,3.45800175,-10.794425,87.120185,-11.23443,29.66551,0.08897109,0,-0.14540405,-2.9066625,0.00142500000000001,2.1088,3.727125,6.133325,8.4375
2,7.25,-59.11348,-50.574215,-12.73072,-73.95715,-1.370062,0.018312395,367.87595,3.473687,-11.321425,87.1565375,-11.140705,31.36306,0.057191825,6.135338,0.27125895,-3.028325,-0.15135,2.057325,3.65645,6.13345,8.4375
2,7.75,-18.29705,-41.991335,-10.223535,-48.663105,-1.882354,0.0235224,369.09715,3.6207555,-9.2731025,87.16214,-9.072036,30.01274,0.029717325,34.40601,2.08643,-3.1879625,-0.1489375,2.0381125,3.5883,6.116325,8.4375
2,8.25,17.530115,-34.380395,1.918475,-22.45987,-1.563817,0.0292342,379.1185,3.59201,-4.86229725,87.140115,-4.0979655,25.006335,0.096154095,84.6203,4.75327575,-2.7757,-0.2177,1.9858875,3.5396,6.135,8.44
2,8.75,34.72807,-29.25276,3.76075575,-5.264267,-1.8057925,0.056036085,376.9957,3.3404125,-1.19654295,87.1151,-0.30704595,19.95728,0.12415775,148.5353,11.67514325,-1.9801875,-0.2778125,1.9267625,3.469575,6.12965,8.43
2,9.25,63.888485,-21.3948575,7.13585175,-5.2298275,-0.6862178,0.064443475,378.4224,3.0380045,1.963835,87.1085,2.60690825,17.8658475,0.18321625,218.4699,15.91179,-1.1280625,-0.2977875,1.9549625,3.414575,6.122675,8.42975
2,9.75,69.467505,-17.7068325,8.160431,12.0006475,-0.758442425,0.0616423,378.25825,2.81197875,4.26701,87.106525,5.00041375,15.2597475,0.22490025,247.118375,15.8100925,-0.66025,-0.2888375,1.8936125,3.360725,6.09945,8.32
2,10.25,80.4935125,-15.1573925,7.2219315,11.23597,-0.64271585,0.074838525,377.720875,2.6756025,6.1032375,87.0987,6.5445235,12.730175,0.17622425,278.781,18.4949875,-0.094525,-0.22235,1.73925,3.28825,6.07595,8.32
2,10.75,86.99708,-13.99854,8.897157,27.65012,-0.379166225,0.0913154,377.401125,2.605275,6.948095,87.09092,7.5485445,11.84591,0.2423585,296.74125,21.6455275,0.00575000000000001,-0.19405,1.680275,3.19985,5.9803,8.3195
2,11.25,86.125205,-0.438680000000001,10.0044665,34.27974,-0.53515335,0.1015199,377.285,2.4591475,7.271192,87.0537,7.5209745,11.00802,0.322742,307.5582,18.7450275,0.7375375,-0.168,1.7707625,3.18375,5.9785,8.31
2,11.75,115.34645,20.58748,6.97773875,37.555765,-0.40157605,0.09704089,377.128875,2.31394875,7.541611,87.03318,7.821061,10.56765,0.157409,383.6814,21.6649175,1.5830625,-0.12575,1.7553375,3.147725,5.97515,8.31
2,12.25,91.950895,26.13516,10.308482,37.3720125,-0.2315981,0.1073608,376.9571,2.264898,7.736919,87.0138,7.977346,9.9416175,0.3046344,338.37865,29.059245,2.580025,0.29825,1.771275,3.114575,5.95815,8.31
2,12.75,89.44289,23.721715,11.18517,22.5719675,-0.1797134,0.1022921,376.954,2.429475,8.53475,86.98044,8.8450355,9.4292225,0.4208457,321.1962,20.2210875,3.9666125,1.051175,1.7644125,3.08155,6.005925,8.31
2,13.25,77.63248,19.0996625,6.685464,14.18161,-0.1816765,0.10204785,377.17385,2.36722175,8.571662,86.95892,9.13447,9.3135475,0.26361535,298.417125,20.770665,4.8332125,1.8574125,1.8994125,3.081125,5.941125,8.31
2,13.75,80.508995,9.41798125,7.3945235,13.01875225,-0.144920225,0.12534195,376.9434,2.36256875,8.72946675,86.96019,9.27925,8.99216125,0.5006922,298.613,21.2129715,5.1213375,2.5652125,2.0932125,3.09715,5.988925,8.31
2,14.25,69.0106125,9.1248,7.32104225,6.259237,0.03160275,0.109863175,376.9278,2.287894,8.84289825,86.9377625,9.15357125,8.639225,0.361990475,256.5925,19.9456625,4.5417875,2.9484125,2.304925,3.13115,5.873,8.31
2,14.75,75.1204625,13.396455,7.67643,1.5059855,0.00957116875,0.120860175,377.2832,1.98716,8.39036125,86.901555,8.64249875,8.30580875,0.526380425,270.8185,20.05218,3.9871,3.1618625,2.51115,3.21515,5.938875,8.31
2,15.25,36.0948625,1.2304525,7.44630275,-2.03106,-0.0342267952499999,0.118530475,376.9046,2.021418,8.67230575,86.8892275,8.6961225,8.19032,0.533764625,180.379625,10.02259625,4.1617875,3.1778125,2.6989125,3.312675,5.920725,8.31
2,15.75,28.257275,-12.627275,3.081842,-10.78393325,-0.019319892,0.113396875,376.8192,2.063034,8.358635,86.87723,8.4549475,8.24746375,0.6106645,130.319125,6.35791025,4.240025,3.1963375,2.858975,3.49775,5.835575,8.39775
2,16.25,21.522225,-18.6952,2.0458439,-17.3223875,0.07815743,0.0951688475,376.88475,2.0783325,8.06381825,86.883075,8.05904,8.174525,0.393346725,114.064875,6.6278555,4.433175,3.4032625,3.025425,3.651275,5.88355,8.4
2,16.75,3.67828375,-23.3781,2.05051,-17.307875,0.120743,0.06896529,377.103,2.05961,7.74670125,86.9064425,7.8444,8.2802825,0.458884375,81.0206125,4.690778,4.421325,3.5036125,3.1076375,3.7521,5.88265,8.39975
2,17.25,-19.5599875,-47.335875,-1.880668,-33.7440675,-0.03827595,0.064539765,377.5186,2.123126,6.67323575,86.9332675,6.72679375,8.49059,0.361771675,41.729275,2.3707125,4.267525,3.4553375,3.184275,3.971375,5.82885,8.4
2,17.75,-74.5979375,-57.480225,-3.108855,-63.791675,-0.06023695,0.03930425,377.922025,2.3819615,6.04203025,86.991545,5.958645,9.56423,0.355475325,11.55835,0.85912115,3.6446625,3.4286875,3.1670875,4.0399,5.7836,8.388
2,18.25,-82.0219625,-65.8121625,-8.220803,-74.4427,-1.7568455,0.02528316,377.7262,2.782152,5.3499415,87.026575,5.04292125,11.3346125,0.118696075,0,-0.04637483,3.0548,3.336775,3.2446875,4.260475,5.868875,8.31
2,18.75,-79.670175,-72.22385,-7.80131,-70.3328975,-0.753228125,0.02421264,377.6666,2.914202,4.10485675,87.0273125,4.35354625,12.750625,0.105650375,0,-0.22869825,2.281825,3.1673375,3.36605,4.316975,5.80485,8.31
2,19.25,-79.0917625,-71.857825,-5.689051,-61.40366,-1.20088575,0.031996045,377.493975,3.0034185,2.054011,87.0303025,2.38968375,14.0617125,0.115297525,0,-0.245741125,1.5180375,2.74285,3.3192875,4.522425,5.79295,8.32
2,19.75,-74.0161,-68.5434875,-7.375435,-71.8254125,-0.726674425,0.0308705475,377.346575,3.1324645,0.329600625,87.04207,0.441783875,15.617975,0.1434134,0,-0.226769425,1.0786875,2.51,3.313825,4.606925,5.8116,8.4175
2,20.25,-72.2116375,-66.3849125,-12.03705,-69.9844525,-1.38319625,0.02833665,377.8085,3.301711,-0.785075375,87.0627875,-0.84777575,15.5822625,0.06322664,0,-0.248113925,0.7227375,2.2665375,3.29815,4.674425,5.81675,8.41775
2,20.75,-70.26635,-65.36275,-5.6737845,-73.276615,-1.233054,0.03473048,377.8108,3.40743,-2.135493,87.0697825,-2.26867375,17.4468125,0.0827789,0,-0.232930175,0.4944875,1.9805375,3.2416,4.745,5.834775,8.4275
2,21.25,-69.919375,-66.0684125,-6.48867375,-71.66555,-1.03602,0.03282457,377.8246,3.498506,-3.114734,87.0792325,-3.12587625,17.0766125,0.09162965,0,-0.232118075,0.3501375,1.7693625,3.1857125,4.748825,5.855325,8.43
2,21.75,-70.9184,-67.557375,-5.811664,-63.067275,-1.2718955,0.028294615,377.9214,3.572658,-4.157031,87.08381,-4.14006125,18.201275,0.07181566,0,-0.225898975,0.2052125,1.63495,3.1273125,4.764875,5.9048,8.43
2,22.25,-73.62515,-66.1360625,-6.799132,-61.70986,-1.40202575,0.022943675,378.1767,3.67529375,-4.698093,87.06671,-4.91483375,22.954025,0.06704648,0,-0.214090725,0.0575625,1.4977,3.033825,4.791625,5.890725,8.43
2,22.75,-72.9151875,-64.4924375,-9.13662325,-77.06335,-0.837309625,0.0262641175,378.08515,3.6028765,-5.422478,87.10363,-5.529625,24.3683,0.07630692,0,-0.220930225,-0.13715,1.41165,2.96655,4.69955,5.907725,8.43
2,23.25,-71.9486375,-66.004075,-9.647552,-78.5931375,-1.714155,0.02822592,377.84555,3.6581325,-6.250945,87.12331,-6.0716225,23.6650625,0.05912951,0,-0.221587825,-0.360575,1.317625,2.90595,4.664675,5.946625,8.43
2,23.75,-71.9380875,-65.25575,-6.556125,-71.649475,-1.0184817,0.02313655,377.68475,3.59628375,-6.404841,87.112345,-6.5522325,25.0244375,0.07203584,0,-0.2063898,-0.5148875,1.2260375,2.8385375,4.633225,5.9645,8.43
3,0.25,-71.95448,-71.41579,-7.272331,-69.715155,-1.458671,0.0263475,374.2728,3.879366,-4.980459,86.900815,-5.04907,20.56507,0.1003907,0,-0.207684625,2.18935,4.177375,6.860975,8.40925,8.9395,10.198
3,0.75,-66.3893,-72.72509,-18.563065,-63.21923,-1.163384,0.0299570525,374.3614,3.9562685,-5.74751,86.9572625,-5.84503,23.26116,0.06797115,0,-0.20194995,1.8865625,3.891525,6.80365,8.407,9.03775,10.198
3,1.25,-67.23449,-72.11472,-10.50945,-77.625155,-1.54578125,0.02860394,374.3296,3.846795,-6.34577,86.97224,-6.372774,25.34533,0.0559635,0,-0.212764225,1.5663625,3.6391875,6.708175,8.21975,9.009,10.198
3,1.75,-65.46844,-71.02169,-7.443335,-65.09392,-1.1311135,0.0215344375,374.678575,4.0399705,-6.85088,86.982325,-6.472267,24.77399,0.09432055,0,-0.19895715,1.2387625,3.3964625,6.60025,8.16,8.998,10.198
3,2.25,-63.94135,-70.01773,-8.57886125,-63.925735,-0.9273605,0.0247398675,374.08895,3.8224025,-6.966245,86.980225,-7.021603,26.26635,0.05446565,0,-0.203735775,0.9594625,3.1502625,6.4954,8.06875,9.03975,10.19825
3,2.75,-62.47252,-69.39076,-9.800745,-58.4080775,-1.161163,0.0233996,374.01155,3.796097,-7.419745,86.97014,-7.390752,25.15782,0.03975195,0,-0.20931815,0.7236625,2.944475,6.39115,7.91975,8.9495,10.19575
3,3.25,-65.96957,-68.78346,-9.07617775,-64.83834,-0.984974,0.022071045,374.59465,3.8832395,-7.85835,86.9509625,-7.739987,25.54481,0.07509815,0,-0.214217675,0.6711375,2.8932875,6.2666,7.83975,9.00925,10.19575
3,3.75,-66.76554,-66.35478,-6.451279,-64.227725,-1.256254,0.021207355,374.741725,3.9535615,-8.52502,86.938675,-8.133095,25.52228,0.0566571,0,-0.22490605,0.332775,2.6613625,6.172575,7.7785,8.9795,10.19575
3,4.25,-65.23028,-65.92057,-8.9662645,-66.80832,-1.420334,0.01987645,374.057475,3.8623675,-8.77191,86.8973375,-8.414391,25.3784,0.04659215,0,-0.209213175,0.0043125,2.5734,6.0777125,7.74725,9.01925,10.19575
3,4.75,-66.6946,-66.08968,-12.0875925,-74.294805,-1.05686665,0.02391295,374.8325,3.9665525,-9.0363,86.8951125,-8.840643,25.29749,0.0854508,0,-0.20230425,-0.2799625,2.4939375,5.9828875,7.715,8.969,10.108
3,5.25,-62.75612,-65.17249,-10.7961675,-66.99015,-1.049951425,0.0155946025,374.879,3.942964,-9.329825,86.899945,-9.221323,26.26413,0.0606885,0,-0.205224875,-0.492425,2.4068125,5.872825,7.65475,9.0295,10.108
3,5.75,-66.82508,-64.674,-11.197165,-66.58612,-1.3939,0.02315065,374.87915,3.8201715,-9.701595,86.88802,-9.404845,27.01457,0.05506725,0,-0.1942094,-0.658225,2.3369875,5.7730125,7.57375,9.049,10.19575
3,6.25,-63.94047,-63.76252,-12.23548,-64.30527,-1.68495325,0.01862604,373.48325,3.9664455,-9.87646,86.9106,-9.908308,27.8006,0.0687065,0,-0.1409867,-0.8207125,2.2672875,5.636725,7.359,9.0895,10.198
3,6.75,-46.48357,-61.50234,-5.681434,-61.82261,-1.725486,0.015496605,373.25495,3.9940855,-10.00277,86.940625,-9.792656,27.46992,0.05640505,7.715569,0.68718575,-1.021825,2.197375,5.4604125,7.238,9.0685,10.19575
