DOY2,HR2,CO2,H2O,T_SONIC,TA,PA,RH,VPD,WS,USTAR,TAU,H,LE,FC,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA,SW_IN
1,5.25,407.3399325,4.162038,-5.686714,-5.967366,97.823025,100,0,2.638721,0.148878,-0.028668,-4.397621,1.3542785,0.3149045,0.524063,0.440123,0.180255,0.136945,0.021054,0.24828,0
1,5.75,408.248695,4.160629,-5.868042,-6.0601,97.838307,100,0,2.640639,0.166114,-0.034812,-4.506561,1.373255,0.312495,0.513008,0.460083,0.172473,0.158262,0.023388,0.258849,0
1,6.25,408.139664,4.253818,-5.71352,-5.995372,97.827886,100,0,2.880644,0.179385,-0.040262,-3.947241,1.580256,0.319239,0.517359,0.446518,0.195049,0.152735,0.019015,0.248378,0
1,6.75,407.3679975,4.2803525,-5.882016,-6.23221,97.810835,100,0,2.801604,0.155167,-0.031123,-4.055392,1.722324,0.3099875,0.519915,0.449506,0.197013,0.148758,0.020384,0.264444,0
1,7.25,408.003194,4.1585605,-6.035055,-5.817013,97.8466915,100,0,2.5844935,0.138875,-0.024401,-4.152491,1.6366885,0.234398,0.5161135,0.4210375,0.1798595,0.1439095,0.024739,0.246886,0
1,7.75,407.570607,4.2050765,-5.6453905,-5.7999685,97.80287,100,0,2.4964625,0.1322585,-0.022361,-2.603899,1.171757,0.281184,0.53946,0.4442,0.1774525,0.1491795,0.025357,0.258284,1.0851555
1,8.25,408.3972315,4.256137,-5.73153,-5.86071,97.863933,100,0,2.539983,0.143741,-0.026229,-3.555176,3.019959,0.277726,0.51224,0.427097,0.173445,0.139115,0.0257585,0.293368,13.506744
1,8.75,409.408436,4.459491,-5.4306465,-5.583884,97.9013,100,0,2.6589895,0.1581655,-0.0329125,-3.2419345,3.4288985,0.249168,0.5567685,0.468662,0.176821,0.137866,0.021977,0.353207,36.068387
1,9.25,409.526059,4.5011435,-5.188431,-5.651134,97.951711,100,0,2.638104,0.161311,-0.033513,-1.408409,4.484305,0.1996545,0.570664,0.491339,0.195666,0.127735,0.0209045,0.3660705,68.665574
1,9.75,409.2222265,4.53811,-4.568226,-4.947754,97.940919,100,0,2.81977,0.175753,-0.03882,-0.051106,5.2438895,0.187872,0.610815,0.558137,0.209325,0.117665,0.0193845,0.292544,104.142778
1,10.25,408.744462,4.557933,-3.6748955,-4.331136,97.914908,100,0,3.197623,0.191221,-0.045662,0.6855795,8.157618,0.108737,0.6713075,0.57829,0.2346605,0.141148,0.018493,0.399366,127.787205
1,10.75,409.124294,4.7401185,-3.330498,-3.887756,97.946313,100,0,3.399868,0.194204,-0.044464,2.805063,9.9593575,0.138757,0.699329,0.639376,0.238472,0.146048,0.018147,0.424753,159.731069
1,11.25,408.5289495,4.8065215,-2.809945,-3.5131655,97.8030355,100,0,3.624344,0.206197,-0.052924,3.783829,11.1472455,0.056786,0.74783,0.6345105,0.262467,0.143565,0.0215085,0.445347,178.038516
1,11.75,408.3210695,4.544501,-2.646963,-3.1592665,97.795612,100,0,3.70144,0.223196,-0.063377,5.862481,13.641766,0.1133165,0.7382395,0.685138,0.260891,0.14749,0.0209525,0.533107,188.6182325
1,12.25,407.548487,4.900914,-2.222678,-2.804442,97.776646,100,0,3.697691,0.233474,-0.068497,4.367277,14.399008,0.065924,0.775396,0.697029,0.270993,0.1433,0.019698,0.5312725,196.2018555
1,12.75,407.546066,4.728167,-1.937994,-2.641996,97.800808,100,0,3.6731915,0.2214115,-0.061959,3.128372,14.998315,0.13065,0.7640975,0.6803805,0.256897,0.1456865,0.017825,0.529655,201.3905215
1,13.25,407.300197,4.50545,-1.631192,-2.900453,97.774229,99.7962305,0.0129485,3.854467,0.248599,-0.076947,3.02179,16.509584,0.076089,0.772156,0.715761,0.271066,0.142388,0.019545,0.597683,186.226278
1,13.75,407.100827,4.5373165,-1.530399,-2.918778,97.7322395,100,0,4.116288,0.241514,-0.071125,0.935334,16.9050825,0.0815105,0.779019,0.744586,0.262473,0.124995,0.019608,0.573295,164.9542425
1,14.25,407.158821,4.551872,-1.407216,-2.819765,97.68501,99.1784985,0.0316065,3.997044,0.223774,-0.0625725,-0.0821055,15.931039,0.089416,0.770788,0.683887,0.265068,0.112764,0.016279,0.5550955,144.1470985
1,14.75,407.322988,4.712701,-1.396017,-2.643088,97.703154,98.98447,0.045022,3.897053,0.242245,-0.071734,-0.677012,14.09989,0.157178,0.801837,0.69485,0.265727,0.109276,0.015875,0.513455,117.1775255
1,15.25,407.699804,4.641847,-1.5342355,-2.445728,97.712021,99.628858,0.019463,3.900996,0.22866,-0.066257,-2.718731,12.087497,0.19021,0.757554,0.6499045,0.264722,0.1040915,0.013954,0.473004,90.880555
1,15.75,408.296228,4.571678,-1.663025,-2.839252,97.619016,100,0,3.640554,0.212911,-0.060163,-5.2192215,9.325384,0.176849,0.7247165,0.603122,0.257704,0.1138065,0.015843,0.435579,62.894212
1,16.25,408.410208,4.496362,-1.937517,-3.1130675,97.689223,100,0,3.577539,0.202268,-0.0512515,-5.764922,6.663009,0.2293925,0.720057,0.574046,0.249799,0.117721,0.016598,0.356654,34.764694
1,16.75,408.3072565,4.399325,-2.104513,-3.292067,97.874599,100,0,3.3216685,0.197068,-0.0481505,-6.249438,4.162526,0.232022,0.6656055,0.536639,0.2348325,0.1294605,0.017434,0.324657,13.302626
1,17.25,407.483589,4.3466065,-3.014914,-3.723773,97.869417,100,0,3.101305,0.1669695,-0.034661,-6.0323545,2.2982605,0.231521,0.5909535,0.4702585,0.209428,0.1357175,0.023275,0.2864475,0.7643435
1,17.75,408.244905,4.445585,-3.340676,-4.239833,97.866909,100,0,2.778769,0.157698,-0.032266,-5.4194,2.447484,0.214084,0.51962,0.422677,0.18572,0.131829,0.023238,0.254731,0
1,18.25,407.630257,4.306742,-4.050022,-4.996866,97.838362,100,0,2.5068035,0.1423275,-0.025222,-6.110734,1.8072095,0.214457,0.467203,0.4186115,0.1813035,0.1446485,0.028057,0.28439,0
1,18.75,408.068534,4.315326,-3.634453,-5.209335,97.905404,100,0,2.398133,0.126031,-0.020324,-5.1679665,1.219204,0.189332,0.474319,0.396783,0.170988,0.142787,0.027331,0.255966,0
1,19.25,408.172285,4.2620285,-4.012755,-5.637536,97.9511435,100,0,2.5053445,0.129062,-0.021929,-3.9858965,1.403566,0.165275,0.480064,0.382674,0.162837,0.141139,0.0244785,0.262784,0
1,19.75,408.0571345,4.213917,-4.2693845,-5.862913,97.953912,100,0,2.4183445,0.128193,-0.0202525,-3.520186,1.424212,0.1788015,0.4683225,0.3879495,0.1562725,0.154242,0.028885,0.29174,0
1,20.25,408.374647,4.208805,-3.973421,-5.463094,97.8219465,100,0,2.4036955,0.128369,-0.021398,-5.20676,1.013007,0.19474,0.478701,0.373361,0.1642375,0.152648,0.0264945,0.312355,0
1,20.75,408.78297,4.121016,-4.1592175,-5.7645435,98.0438985,100,0,2.2792745,0.122983,-0.019721,-4.04347,1.370544,0.2338065,0.4099745,0.348859,0.1507845,0.1435625,0.0254165,0.272502,0
1,21.25,409.188265,4.203994,-4.551885,-5.949437,98.0132055,100,0,2.28754,0.133393,-0.0220335,-3.9088805,0.876434,0.281689,0.453052,0.388193,0.160866,0.142997,0.0231485,0.214966,0
1,21.75,408.8734855,4.093761,-4.548054,-6.044705,97.9555485,100,0,2.291169,0.1327,-0.022419,-4.44509,0.348925,0.292364,0.4697215,0.401317,0.162195,0.171749,0.0244335,0.272136,0
1,22.25,408.98784,4.241409,-5.318083,-6.1624015,97.903393,100,0,2.254473,0.117847,-0.017049,-4.084499,1.089322,0.2900385,0.438178,0.355744,0.149284,0.161784,0.02499,0.305289,0
1,22.75,408.8501205,4.236186,-3.9978785,-6.4413835,97.929593,100,0,2.252674,0.134974,-0.0234685,-3.540425,0.622215,0.255409,0.438053,0.4106455,0.1539415,0.1525955,0.0265045,0.276982,0
1,23.25,408.884401,4.297482,-5.249631,-6.246156,97.873396,100,0,2.42377,0.126604,-0.020709,-3.8188415,1.534911,0.293235,0.452156,0.367521,0.160449,0.153789,0.02687,0.280682,0
1,23.75,409.2598515,4.229475,-5.2917145,-6.2269515,97.825041,100,0,2.174316,0.1280805,-0.020616,-3.336898,0.942204,0.2961845,0.4555215,0.402256,0.1574145,0.152813,0.0279825,0.267338,0
2,0.25,408.2685065,4.1451235,-5.299385,-5.639598,97.6544545,99.0569525,0.036797,2.309934,0.139403,-0.024991,-3.9933295,2.463461,0.248574,0.5066105,0.4103435,0.179597,0.1807685,0.0292825,0.294005,0
2,0.75,407.940663,4.060892,-5.46576,-5.660605,97.637728,99.990449,0.000277,2.377382,0.120381,-0.018067,-5.0393785,1.14743,0.253964,0.434638,0.378805,0.160519,0.18939,0.027316,0.330976,0
2,1.25,407.9165745,3.9200045,-5.633324,-5.9755395,97.6987635,98.8053955,0.0543645,2.321754,0.124688,-0.01926,-3.9836305,0.873885,0.2476975,0.493242,0.402558,0.16853,0.18776,0.029715,0.2884285,0
2,1.75,407.79875,3.915934,-5.8346565,-6.136918,97.661816,100,0,2.434811,0.1321845,-0.022842,-4.716709,0.704998,0.29047,0.481508,0.392423,0.1667705,0.184977,0.026759,0.2769745,0
2,2.25,407.445498,3.889656,-6.088471,-6.231133,97.667175,100,0,2.453781,0.127117,-0.020133,-3.4342765,1.129391,0.237545,0.487986,0.376493,0.165354,0.154084,0.022993,0.308637,0
2,2.75,407.654297,3.9833825,-6.1004965,-6.440643,97.64325,100,0,2.30455,0.136619,-0.024227,-5.006718,1.8974715,0.324207,0.480925,0.3812745,0.169002,0.157258,0.023691,0.292587,0
2,3.25,408.0408685,3.9710345,-6.080912,-6.240527,97.622399,100,0,2.172961,0.1365205,-0.023573,-4.7185835,1.323155,0.3148565,0.523202,0.398264,0.1669335,0.154189,0.024248,0.343204,0
2,3.75,407.806625,4.1353755,-6.01678,-5.843313,97.601784,100,0,2.174684,0.129856,-0.021855,-4.08479,1.8671015,0.251312,0.471756,0.38617,0.167827,0.160365,0.022472,0.286792,0
2,4.25,407.453709,4.058251,-6.462938,-6.415137,97.612854,100,0,2.178741,0.127301,-0.020117,-2.8456385,2.042659,0.210282,0.471769,0.353593,0.151961,0.154305,0.025652,0.2920345,0
2,4.75,407.033087,4.12494,-6.377432,-5.9823,97.6013645,100,0,2.1500395,0.1426325,-0.0269255,-3.583842,1.9804145,0.2279195,0.4742525,0.381329,0.1754995,0.143425,0.02329,0.266994,0
2,5.25,406.9886335,3.985463,-6.5841055,-6.228078,97.566353,100,0,2.260354,0.1514175,-0.029689,-2.58044,2.238379,0.2444065,0.509077,0.3983915,0.188266,0.1547965,0.0234885,0.302444,0
2,5.75,408.078456,3.995106,-6.7782545,-6.049079,97.593452,100,0,2.308181,0.132779,-0.0222415,-3.167298,1.663281,0.23621,0.488637,0.385128,0.181126,0.138244,0.022869,0.263334,0
2,6.25,407.2219605,3.992882,-6.355094,-6.156306,97.6679955,100,0,2.453033,0.133694,-0.022886,-3.575482,1.903878,0.199059,0.507915,0.399276,0.182634,0.149456,0.024874,0.21768,0
2,6.75,407.748421,4.051721,-6.172546,-5.718715,97.643303,100,0,2.3765235,0.1308125,-0.021821,-2.616885,1.732782,0.222186,0.495655,0.396225,0.173777,0.141013,0.026642,0.303607,0
2,7.25,407.7937535,4.036713,-6.222004,-6.0364485,97.641546,100,0,2.520762,0.143614,-0.026289,-3.146119,1.721841,0.2510555,0.580811,0.429668,0.197276,0.134796,0.026133,0.2942895,0.935507
2,7.75,408.180303,3.92144,-6.0867055,-6.0578035,97.6288975,100,0,2.60799,0.1554815,-0.0306135,-2.4191995,2.078399,0.214372,0.586516,0.440956,0.2090405,0.155572,0.023887,0.340797,14.25657
2,8.25,408.1629485,3.997599,-6.434381,-6.054473,97.7275345,100,0,2.643289,0.148484,-0.0279575,-1.0813125,2.812621,0.2215735,0.5797825,0.457158,0.198526,0.1450905,0.0191505,0.315578,44.181818
2,8.75,407.781302,4.184395,-5.810233,-5.7928765,97.6760185,100,0,2.747313,0.177275,-0.039816,-0.630328,4.307068,0.2319905,0.617215,0.495107,0.212724,0.166683,0.020772,0.3043245,86.348847
2,9.25,408.35463,4.128627,-5.45081,-5.6741755,97.6957035,100,0,3.045737,0.1959175,-0.0482825,1.011657,7.0750455,0.1323525,0.670732,0.559688,0.2276875,0.170668,0.0201455,0.3628045,138.84012
2,9.75,408.6599005,4.3049015,-5.223339,-5.242146,97.6426955,100,0,3.33658,0.206293,-0.052502,2.574317,9.39714,0.0977125,0.763437,0.61661,0.240393,0.177836,0.021926,0.4124,209.241525
2,10.25,409.061763,4.363084,-4.287107,-4.88892,97.619819,98.188295,0.0869275,3.519985,0.220265,-0.061753,3.975383,12.234001,0.2358605,0.774896,0.678559,0.267391,0.177649,0.0211665,0.519762,251.802708
2,10.75,408.928958,4.224048,-4.201445,-4.894308,97.645636,98.536934,0.087503,4.00514,0.245131,-0.0748645,4.377279,14.367796,0.275767,0.8112145,0.6957695,0.2920815,0.164671,0.019,0.480658,282.866901
2,11.25,408.848654,4.288397,-3.65925,-4.773035,97.597501,96.292255,0.138949,4.230052,0.245268,-0.074668,4.916567,16.304383,0.171827,0.88793,0.776742,0.291194,0.162172,0.018377,0.5490755,313.898295
2,11.75,408.621558,4.323527,-3.378908,-3.928459,97.590078,95.347066,0.222963,4.148704,0.254269,-0.080361,5.432702,16.517981,0.195747,0.849254,0.790465,0.291065,0.169449,0.020543,0.600721,331.379539
2,12.25,408.1314845,4.3301775,-2.8375385,-3.676106,97.6431605,93.583705,0.358056,4.336865,0.2530505,-0.079952,9.0089965,18.885733,0.1828315,0.864652,0.828455,0.29947,0.1814055,0.0196935,0.627787,344.106118
2,12.75,407.793843,4.463608,-2.373182,-2.915573,97.42745,90.9736035,0.434811,4.233906,0.247229,-0.077509,7.116055,20.647035,0.133511,0.8446905,0.8296305,0.2971525,0.169711,0.019983,0.686441,364.765998
2,13.25,408.071821,4.4278385,-2.221289,-2.7719095,97.568292,90.585635,0.515655,4.150912,0.249043,-0.078801,6.3496975,19.098789,0.2080465,0.844181,0.809943,0.283672,0.166394,0.0197865,0.700141,351.451212
2,13.75,407.36883,4.5895995,-1.47931,-2.244003,97.424891,90.392537,0.545834,4.290403,0.255923,-0.081806,3.6391335,26.172149,0.186064,0.833298,0.805383,0.294417,0.164851,0.020322,0.756641,336.303109
2,14.25,407.554783,4.6441845,-1.103822,-1.731308,97.51975,89.1795415,0.5934465,4.4171675,0.25099,-0.0791585,2.586762,24.124097,0.323585,0.8047265,0.8327735,0.29008,0.1407495,0.018071,0.765466,291.106768
2,14.75,407.88795,4.641428,-0.789685,-1.272481,97.534189,88.8079855,0.6190355,4.253792,0.256214,-0.081487,1.284659,20.233663,0.274514,0.849229,0.788488,0.284165,0.15376,0.015811,0.6967645,263.812237
2,15.25,408.138629,4.641235,-1.0622945,-1.96575,97.550692,88.687868,0.5873445,4.0633565,0.251207,-0.0773915,-1.621741,21.146257,0.323755,0.829458,0.754125,0.299914,0.148387,0.015875,0.6430475,226.048546
2,15.75,407.768562,4.6694595,-0.8978935,-1.556444,97.4549535,88.952296,0.646998,4.2644195,0.241766,-0.072173,-4.318815,16.9551685,0.2888515,0.8304335,0.7196915,0.278467,0.158469,0.015906,0.6137485,183.762626
2,16.25,408.132263,4.644338,-1.339889,-1.924291,97.51479,89.778619,0.551163,3.9978755,0.242549,-0.0740275,-5.289753,15.085583,0.270868,0.822848,0.7546195,0.279235,0.145643,0.015842,0.537271,132.583551
2,16.75,408.000231,4.567995,-1.854336,-2.5629545,97.50587,90.91257,0.5094445,3.857196,0.2188715,-0.0599815,-7.277512,10.768393,0.31042,0.784946,0.6571665,0.269825,0.1467745,0.016417,0.464038,73.491313
2,17.25,408.1291185,4.426546,-2.378985,-3.2147495,97.5268345,92.6959905,0.4032545,3.590028,0.19396,-0.048985,-9.499315,6.247131,0.2835835,0.71662,0.560321,0.243629,0.187139,0.0228395,0.4010625,29.416249
2,17.75,407.7444285,4.378408,-2.5011755,-3.6587335,97.5647815,93.329842,0.340554,3.413754,0.1765015,-0.0393105,-8.904529,3.468775,0.326955,0.703647,0.4928565,0.227307,0.192879,0.0264865,0.3758175,3.914949
2,18.25,407.870965,4.2156355,-2.910631,-3.634416,97.597413,94.972038,0.245136,2.8856645,0.1650545,-0.034359,-8.400896,2.920302,0.289794,0.5937485,0.452776,0.1994755,0.206832,0.028071,0.322707,0
2,18.75,408.2637525,4.135595,-3.447423,-4.341887,97.721037,95.923112,0.185195,2.922594,0.159665,-0.032314,-7.6406785,2.734092,0.3027425,0.591182,0.440176,0.196413,0.194098,0.029022,0.316983,0
2,19.25,407.642365,4.206623,-3.854454,-4.564977,97.638243,95.7408915,0.2036765,3.153177,0.165527,-0.034315,-4.6552905,3.738625,0.252854,0.593772,0.430037,0.2139,0.186212,0.025456,0.338,0
2,19.75,407.566358,4.183665,-3.845262,-4.723572,97.5665935,95.955533,0.1908125,3.043039,0.168665,-0.036154,-4.865183,4.283243,0.2646705,0.640909,0.442318,0.217592,0.168902,0.0253065,0.338332,0
2,20.25,407.681785,3.883358,-4.472832,-5.658581,97.619156,96.3190665,0.147155,2.966213,0.158512,-0.031692,-5.2881495,2.482214,0.274628,0.542596,0.451821,0.201249,0.168956,0.024723,0.355128,0
2,20.75,408.3659395,4.147388,-4.306956,-5.52801,97.638552,97.928656,0.111378,2.756387,0.150679,-0.028214,-5.272755,2.8663995,0.241045,0.506361,0.408039,0.19461,0.157534,0.0236285,0.3312,0
2,21.25,407.5841235,4.0906185,-4.3582515,-5.730741,97.6778975,98.248493,0.075984,2.7222245,0.153347,-0.0297085,-5.033883,2.522716,0.2673205,0.548971,0.4260395,0.1910635,0.1685715,0.0235555,0.3056305,0
2,21.75,408.005579,4.1843985,-4.469263,-5.349739,97.653242,97.333847,0.100695,2.749603,0.157588,-0.029936,-5.493504,2.7662545,0.254148,0.529178,0.435247,0.198281,0.170928,0.024395,0.3038215,0
2,22.25,408.3540675,3.9974145,-4.922012,-6.411379,97.673136,97.816124,0.09241,2.437118,0.155285,-0.030329,-4.686259,1.801553,0.252792,0.51461,0.428901,0.18536,0.158324,0.025537,0.3354935,0
2,22.75,408.2432885,3.924644,-5.1738005,-5.5161545,97.6802705,97.090471,0.099023,2.2733815,0.14808,-0.0271865,-3.69627,1.8981205,0.290389,0.5071715,0.4084365,0.1828045,0.171093,0.0279525,0.384917,0
2,23.25,408.316789,4.0086155,-5.465932,-5.77273,97.680768,98.8520975,0.0445875,2.319817,0.141789,-0.02545,-3.656442,2.4029505,0.284684,0.531565,0.399744,0.184773,0.175428,0.023022,0.314493,0
2,23.75,408.005381,4.191546,-5.045723,-5.3907975,97.6488065,98.753703,0.042715,2.30405,0.1459845,-0.0274025,-4.1456555,2.440268,0.242335,0.5033665,0.441998,0.187328,0.1719665,0.024866,0.3094755,0
3,0.25,408.9288365,4.844254,-1.575582,-2.6878775,97.69187,97.0577115,0.143332,2.16173,0.145849,-0.027365,-3.95837,4.397125,0.2985245,0.527191,0.413322,0.185761,0.155513,0.0276995,0.414888,0
3,0.75,409.2164275,4.7626705,-1.598224,-2.822639,97.709226,95.698542,0.229063,2.184506,0.148719,-0.027451,-4.22573,4.982729,0.3499315,0.529108,0.395076,0.191614,0.142695,0.025836,0.416933,0
3,1.25,409.8758985,4.7770005,-1.404309,-2.793222,97.6576875,95.992428,0.221493,2.0818245,0.1382085,-0.0237125,-4.291259,4.839574,0.3612095,0.494489,0.3754505,0.1705855,0.1630845,0.0260185,0.429383,0
3,1.75,410.374293,4.7897765,-1.437503,-2.613709,97.673849,97.127868,0.158915,2.106497,0.136087,-0.023016,-4.031719,3.004011,0.349147,0.4943385,0.363573,0.17162,0.1609345,0.026488,0.413449,0
3,2.25,410.51281,4.845141,-1.410286,-2.897968,97.65005,96.565192,0.1583755,2.085529,0.1509975,-0.0285785,-3.9120215,4.1955175,0.363824,0.477878,0.3792885,0.1842435,0.1534815,0.027033,0.409303,0
3,2.75,410.4584485,4.935291,-1.166705,-2.7028795,97.660836,96.881104,0.175222,1.948833,0.147449,-0.02776,-3.31615,3.9764115,0.3272275,0.465881,0.401589,0.174783,0.150387,0.027594,0.421626,0
3,3.25,410.4631375,4.8735925,-1.970802,-2.650493,97.653803,97.977405,0.114372,2.03886,0.143182,-0.026728,-3.3578035,4.1091175,0.3178655,0.507851,0.380928,0.175023,0.14056,0.0245405,0.3905535,0
3,3.75,410.747787,4.899201,-1.874779,-2.668304,97.655181,98.343098,0.099111,2.115925,0.1419985,-0.025598,-3.153405,4.037836,0.330032,0.5091995,0.3778245,0.180509,0.1343325,0.0249,0.4013535,0
3,4.25,410.991952,4.8427625,-2.494842,-3.2293545,97.640326,100,0,2.067392,0.142518,-0.025473,-3.00243,3.654299,0.290012,0.487071,0.341484,0.166541,0.142927,0.0236535,0.4114,0
3,4.75,411.566662,4.90275,-1.9080025,-3.191291,97.642075,100,0,1.9233195,0.1301505,-0.021176,-3.048108,3.687256,0.287976,0.439431,0.3706625,0.1599145,0.1561345,0.026306,0.419618,0
3,5.25,410.9788245,4.806095,-2.113808,-3.276582,97.666221,100,0,1.987962,0.1244425,-0.0197515,-4.591872,2.5099795,0.304858,0.4358245,0.3690095,0.1614695,0.147885,0.025087,0.384253,0
3,5.75,409.8897795,4.8740955,-2.190082,-3.108567,97.7144355,99.785003,0.009939,1.973116,0.1356685,-0.0234645,-2.879427,2.4477425,0.316239,0.476554,0.390569,0.1650735,0.1401485,0.0264045,0.3568965,0
3,6.25,410.5649075,4.7093715,-2.585047,-3.6788695,97.7012105,99.932518,0.0043225,2.060554,0.136832,-0.023898,-3.044099,2.789391,0.347931,0.469174,0.380347,0.169148,0.154295,0.027667,0.3813575,0
3,6.75,410.638093,4.7096865,-2.49939,-3.348097,97.739673,99.3339505,0.025625,1.897294,0.123115,-0.019248,-1.559123,3.6050015,0.34103,0.454542,0.386846,0.157658,0.139198,0.02508,0.46444,6.726477
3,7.25,410.742739,4.772137,-2.486385,-3.342394,97.735816,99.1769445,0.046633,2.1831165,0.1392885,-0.024347,1.013371,9.174064,0.297502,0.507612,0.449271,0.1767885,0.1510105,0.02314,0.5323475,36.172222
3,7.75,410.567392,4.995193,-1.664938,-2.2091025,97.7160695,97.4101345,0.1120975,2.467722,0.176709,-0.038902,5.495786,16.185351,0.2400995,0.60912,0.477481,0.211801,0.181411,0.0219545,0.662695,81.136409
3,8.25,409.996287,5.0600345,-1.013587,-1.9124045,97.740806,96.191102,0.189799,2.857242,0.2025605,-0.0516535,12.3665785,22.943696,0.1949275,0.675582,0.5589055,0.2444225,0.226247,0.0253565,0.773649,145.543932
3,8.75,409.4247535,5.096913,-0.6034355,-1.4343165,97.7539435,91.578382,0.482181,3.1859505,0.238535,-0.0718925,19.315166,30.9494795,0.2047965,0.7597585,0.661851,0.2726955,0.253104,0.028166,0.8607785,204.913636
3,9.25,410.04876,5.1016185,0.0059375,-0.626217,97.7195655,89.8574735,0.6531285,3.3921265,0.267034,-0.088379,28.174431,36.5465765,0.118775,0.805509,0.7607285,0.3034895,0.3117375,0.0306665,1.1385995,258.898889
3,9.75,409.349096,5.0927515,0.631815,-0.005577,97.754669,85.41471,0.8525475,3.6203615,0.270333,-0.091117,36.388978,48.701856,0.086207,0.8222885,0.8144895,0.306937,0.350478,0.034264,1.272771,342.327071
3,10.25,408.0112975,5.089496,1.02026,0.280349,97.6814075,84.4145995,0.9256125,3.835766,0.277114,-0.09566,53.185914,61.875465,0.042518,0.908372,0.833202,0.334097,0.380484,0.0332275,1.355812,423.017954
3,10.75,408.273094,5.065127,1.365901,0.537852,97.682186,84.4445295,0.9979765,3.795966,0.306207,-0.115627,58.7787285,61.3481865,0.087715,0.919497,0.967966,0.341086,0.395687,0.039038,1.483946,474.1987375
3,11.25,408.1797865,5.0881455,1.92317,1.1157935,97.6547035,80.723914,1.194494,3.935762,0.319344,-0.125201,61.809075,69.6972005,0.067205,1.032895,0.981446,0.356864,0.383651,0.040048,1.631242,535.5052115
3,11.75,408.4843065,5.0681375,2.344551,1.413241,97.654698,78.7900905,1.193831,3.9327,0.308741,-0.119685,66.5031535,79.225155,0.1241955,1.043284,1.000421,0.344132,0.402978,0.041917,1.759303,543.014747
3,12.25,407.996944,5.073811,2.587513,1.5700925,97.6332435,78.229631,1.445322,4.21659,0.323786,-0.128958,75.948617,92.505323,0.0044325,1.035931,1.064034,0.359747,0.431583,0.0388255,1.884212,550.733701
3,12.75,408.020311,5.06734,2.626469,1.6950385,97.6037795,76.6150725,1.6108455,3.866015,0.321322,-0.131567,74.667236,91.7181535,-0.042293,1.082149,1.07486,0.365036,0.436157,0.038091,1.937315,547.163892
3,13.25,407.7421465,5.199883,2.637427,2.1382165,97.5666395,75.073881,1.7250355,4.147308,0.328837,-0.133391,73.4204045,101.620774,0.0343315,1.044878,1.077734,0.369382,0.457036,0.0388245,2.0997785,548.625075
3,13.75,407.740103,5.161742,2.85026,1.959928,97.5357395,74.801737,1.687037,4.2528475,0.3298595,-0.1348555,68.5259175,92.383484,0.093681,1.0863675,1.070935,0.369098,0.399096,0.0362075,1.987862,492.709293
3,14.25,407.8261765,5.15317,3.306109,2.4683465,97.5585915,73.449444,1.908353,4.25865,0.320237,-0.123334,59.517896,93.355491,0.097687,1.115979,1.087372,0.371252,0.389306,0.0342215,1.918077,490.77186
