DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,RH,VPD,WS,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PA,T_CANOPY
1,0.25,0.08698425,0.0387945,0.031511,-0.02156,-13.647075,-0.435103,-0.5751745,-0.0915305,408.0006255,1.261327,-15.7466025,-13.08262125,-3.766431,-3.307754,-3.3632485,-3.02694075,-54.63441,73.61749,0.2704670025,1.41277125,0,0.2958117,197.660225,246.919125,0,98.11156,-17.23653753
1,0.75,0.084896,-0.0414235,-0.0262815,-0.0247605,-14.20501075,-0.44637075,-0.5636375,-0.08164425,407.5924055,1.28684,-15.9238675,-13.10280125,-3.86046525,-3.3382425,-3.3942155,-3.07186975,-56.6233025,73.6939475,0.26216859625,1.422079,0,0.289696,198.171775,245.526925,0,98.09496,-17.760909
1,1.25,0.09248675,0.003449,0.02198725,-0.02253,-14.716423,-0.421073,-0.465763,-0.102239,407.19996625,1.2513455,-15.9504,-13.41566375,-3.97005625,-3.468058,-3.42908175,-3.085507,-55.8827325,74.2921175,0.26275142775,1.359087,0,0.291332525,196.9188,244.06815,0,98.07108,-18.37380833
1,1.75,0.0882345,0.007323,0.0046695,-0.01636625,-14.30394725,-0.400412,-0.5597705,-0.077394,406.68636375,1.290792,-16.3888125,-13.36317125,-4.0932245,-3.525623,-3.44213325,-3.08948175,-55.0989925,74.16184,0.250489813,1.32410725,0,0.324183125,198.9483,244.3239,0,98.048444,-18.05032
1,2.25,0.09048275,-0.03985825,-0.01177075,-0.018451,-15.265951,-0.379698,-0.465898,-0.076223,407.640343,1.36156025,-16.58872,-13.520805,-4.274364,-3.4967265,-3.466426,-3.106943,-54.162335,74.81208,0.2353173045,1.34695725,0,0.3341085,201.2547,243.54885,0,98.037894,-18.02835612
1,2.75,0.0810885,0.01846875,0.019585,-0.019327,-13.34462875,-0.425098,-0.47491325,-0.06979675,407.9384,1.3155595,-16.60505,-13.58257,-4.253165,-3.5861805,-3.501599,-3.16815,-55.942385,74.326725,0.229343467,1.33528975,0,0.31200405,200.19245,242.3005,0,98.05751075,-18.19627582
1,3.25,0.08444375,0.016234,0.041716,-0.017077,-15.057088,-0.409741,-0.444467,-0.0955655,406.96184575,1.194029,-16.71655,-13.56349375,-4.28351125,-3.6584215,-3.5503945,-3.178986,-54.8928075,75.0705475,0.2291994675,1.367916,0,0.31939942575,200.996225,242.866325,0,98.048029,-18.387059525
1,3.75,0.08835575,-0.0110495,-0.0129945,-0.019566,-15.1353625,-0.34099875,-0.5562055,-0.09085,407.3726775,1.204069,-16.8473025,-13.7922775,-4.343102,-3.6712345,-3.607635,-3.1933285,-56.9287225,75.6260525,0.234958703,1.298814,0,0.246023125,200.2377,241.581975,0,98.05154,-18.144256805
1,4.25,0.085345,0.006521,0.00782175,-0.01454625,-15.094885,-0.43189675,-0.4491365,-0.1031055,408.29127325,1.18090625,-17.0434425,-13.86193125,-4.34951325,-3.697839,-3.72852675,-3.23695025,-57.1880325,75.752995,0.23514035875,1.262944,0,0.263320225,199.55175,241.3137,0,98.016435,-18.190755
1,4.75,0.08547,-0.025484,-0.0044315,-0.021129,-13.201878,-0.414892,-0.39869425,-0.05823475,407.82109975,1.281494,-17.0094925,-14.0920575,-4.37140025,-3.775149,-3.91363925,-3.26025975,-55.1274475,75.9794025,0.2259117085,1.394922,0,0.29953175,199.481325,240.88005,0,98.016226,-18.5467185375
1,5.25,0.086137,0.010203,0.003689,-0.0251075,-12.36945425,-0.32078325,-0.56688875,-0.05395425,408.32419,1.23796675,-17.25972,-14.22728625,-4.3459905,-3.8237365,-3.8953665,-3.269207,-52.1495925,76.512455,0.22763508925,1.337099,0,0.291450525,204.15855,240.574225,0,98.00235,-18.447044025
1,5.75,0.08330425,0.0076815,-0.019286,-0.019245,-12.967479,-0.3640245,-0.52734075,-0.062847,407.843337,1.152367,-17.47044,-14.1354125,-4.33788275,-3.839228,-3.8752435,-3.24492425,-48.2313125,75.8040225,0.22635121125,1.297186,0,0.290678275,207.341775,240.3665,0,98.025941,-18.7897355475
