DOY2,HR2,CO2,H2O,FC,G,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
3,10.75,416.281,24.9757,2.7546,55.6,255.735,252.0945,4.7625,0.6115,1.98095,2.135325,0.86735,101.50225,100,21.98325,14.782,23.3766,1.003025,1592.05,827.272,180.472,384.808,452.72
3,11.25,407.37075,27.1214,2.29774999999999,63.0275,256.806,256.535,5.090975,0.592925,2.04095,2.17805,0.876549999999999,101.45125,100,22.7868,16.43825,24.0632,0.983499999999999,1657.275,871.524,191.9025,389.03,458.622
3,11.75,404.8275,26.9785,3.99669999999997,63.0825,266.647,299.845999999999,5.396,0.635,2.15145,2.3034,0.9255,101.42125,100,23.7964,18.25225,25.046025,0.9742,1712.25,901.4365,198.46625,392.26,464.454
3,12.25,405.357,24.8111,2.554,74.1525,266.625,303.80175,5.226,0.5945,2.096525,2.28415,0.857575,101.38675,100,24.29555,18.8405,25.57315,1.020475,1738.125,910.5855,200.136,393.412,467.616
3,12.75,408.22,24.47145,2.68197499999998,72.335,256.241,320.5645,5.44985,0.667375,2.151125,2.367775,0.909575,101.349,100,25.04655,19.8805,25.99625,0.982725,1725.225,908.37375,201.577,393.764,461.878
3,13.25,403.006,25.8876,0.687099999999996,71.9325,253.055,322.546,5.4065,0.623,2.3037,2.3208,0.96305,101.29575,100,25.053175,20.80875,26.43635,0.9322,1701,880.692,195.247,392.324,460.766
3,13.75,403.0585,25.93695,0.508925000000001,70.795,228.90375,260.105,5.04775,0.588,1.91945,2.2163,0.87005,101.26125,100,25.200425,21.644,26.6836,0.887699999999999,1622.125,840.654,186.836,392.8,462.504
3,14.25,403.5,25.7785,1.20335,69.605,226.031,252.368,5.1631,0.630325,2.1368,2.2532,0.888,101.19,100,25.31065,22.77475,26.7401,0.876,1520.05,794.0445,177.34525,396.49075,460.5085
3,14.75,404.005,26.8115,0.746799999999996,61.550625,196.977,247.44875,4.9494,0.5976,2.149775,2.2606,0.852625,101.16225,100,25.432025,23.305,26.8424,0.774875,1387.3,727.484,166.372,394.844,454.404
3,15.25,396.79375,26.621475,1.09474999999999,51.765625,175.108,242.00875,4.9778,0.61355,1.895675,2.167725,0.84245,101.15,100,25.392875,22.874,26.838375,0.7418,1233.175,640.44,149.43,389.156,450.514
3,15.75,402.995,26.4373,10.141,43.313875,140.58,208.47,5.032875,0.5943,1.99605,2.2154,0.8564,101.13,100,25.1703,22.97125,27.1056,0.60815,1060.1,545.364,127.29,397.582,447.328
3,16.25,418.848,26.8729,10.3005,36.38225,83.1259999999999,161.795,4.522,0.5575,1.896,2.0425,0.843,101.1145,100,25.26865,22.33625,27.0352,0.543,871,453.544,106.42,394.358,443.37
3,16.75,427.10925,27.357275,3.8035,29.965875,50.79295,191.2305,4.6245,0.602825,1.83335,2.01065,0.84855,101.10225,100,25.291325,21.4115,26.91675,0.513749999999999,647.385,339.988,84.615,392.39,434.41
3,17.25,413.58,27.1795,10.375225,23.74675,35.0726,144.56925,4.35675,0.635875,1.8378,1.9146,0.7868,101.09,100,24.893675,20.53875,26.5998,0.473399999999999,412.17,221.908,64.7012,389.532,429.886
3,17.75,414.20875,27.353875,6.13709999999999,19.62275,24.8776,117.761,3.943,0.58995,1.5712,1.677,0.7204,101.1,100,23.9046,18.447,26.151,0.624,242.54,111.968,40.1302,393.136,423.286
3,18.25,420.21,26.561475,7.76039999999996,16.09975,48.924175,102.052125,4.0304,0.6424,1.4034,1.7624,0.6954,101.11,100,23.20235,17.201,25.433125,0.8602,67.00075,30.2154,9.149,384.926,416.092
3,18.75,410.43925,25.629,11.5836499999999,11.94725,42.475,54.64935,3.4876,0.617725,1.340625,1.420625,0.676,101.12,100,22.37865,15.855,24.5536,0.919,10.955625,0.2638,2.5916,387.768,408.848
3,19.25,410.454,25.84905,8.65229999999999,8.494275,40.8967249999999,75.8360999999999,3.43805,0.537825,1.33825,1.4598,0.6151,101.13,100,21.895,14.681,23.9749,0.86505,10.65805,0.0678000000000002,2.9832,381.2,409.392
3,19.75,427.47325,25.572175,7.153,7.177075,49.7533499999999,56.6468000000001,3.393525,0.643674999999997,1.322875,1.47225,0.643625,101.149,100,21.4825,13.898,23.5298,1.013375,10.6522,0.338000000000001,3.507,381.398,403.024
3,20.25,430.6065,25.731125,10.4106999999999,7.312275,58.3168,62.7632999999998,3.264125,0.679199999999999,1.255125,1.578,0.6335,101.18125,100,20.38,13.04,23.083875,0.954375,10.66605,0.4856,3.7098,386.232,401.27
3,20.75,427.67875,24.89795,7.1746,7.25535,59.497225,97.479,3.87,0.54595,1.610375,1.688625,0.698875,101.22,100,19.5925,12.344,22.53535,0.86275,10.651125,0.794400000000001,3.9134,384.316,403.244
3,21.25,447.0775,24.802,11.2403,8.245925,61.0097999999999,88.8395,3.975275,0.574125,1.50975,1.758125,0.686299999999999,101.24,100,19.4925,11.651,22.164575,0.75215,10.6751,1.0686,3.746,387.446,402.942
3,21.75,421.655,24.3997,9.8944,8.423575,56.703125,94.23455,3.37845,0.66465,1.52625,1.59005,0.621499999999999,101.25575,100,19.195375,11.195,21.8911,0.97265,0.865025,1.0062,3.7382,388.4,403.058
3,22.25,417.2885,24.7805,6.6854,8.318125,56.0975,69.6562999999998,3.5681,0.587,1.5558,1.73655,0.647025,101.248,100,19.085,10.916,21.72975,0.876,0.865075,0.2966,3.4252,384.204,402.082
3,22.75,424.01,25.0778,7.385,6.843,46.625,47.872325,3.50395,0.638175,1.4332,1.4662,0.5828,101.2535,100,18.73925,10.46,21.813775,1.188,0.868075,0.441800000000001,3.8716,380.636,400.52
3,23.25,419.284,27.557,6.56835,7.061925,59.07,44.564975,3.75075,0.583,1.3685,1.470125,0.602875,101.25125,100,18.421,10.502,21.41,1.082125,0.874025,0.5348,3.7926,382.208,400.162
3,23.75,439.586,30.26785,12.27825,7.206825,61.08,35.99465,3.5005,0.5614,1.3244,1.53115,0.58305,101.2545,100,18.338,9.741,20.946,0.9622,0.870025,0.6018,3.6116,378.92,400.216
4,0.25,468.44925,23.566075,12.23645,1.86925,78.5505,74.368,3.539375,0.62,1.285,1.39605,0.59915,101.03625,100,21.30645,11.592,23.12475,1.1624,0.8848,0.66285,3.59395,392.66975,404.29975
4,0.75,495.156,22.7232,14.13375,2.213225,69.9393999999999,73.9768499999998,3.328075,0.640225,1.244,1.27375,0.57,101.03,100,21.25555,11.212,22.8,1.0075,0.8913,0.62275,3.749,392.559,403.0995
4,1.25,489.672,23.378,13.34435,3.03905,69.9891249999999,61.84445,3.39575,0.57425,1.199925,1.349675,0.5309,101.00725,100,21.0352,9.912,22.490775,1.15805,0.8873,0.72705,4.143,391.031,403.73175
4,1.75,483.93,23.6168,21.073875,4.04625,82.06,63.9785499999999,2.943,0.609599999999999,1.30525,1.27375,0.553,101.0145,100,20.696925,9.94199999999998,22.364,0.97775,0.8821,0.4803,3.50265,391.766,402.86975
4,2.25,507.033,23.8171,10.62755,4.072525,73.2027,59.348575,3.0342,0.5981,1.0674,1.2948,0.5192,101.0045,100,20.15355,10.03,21.779175,1.2672,0.8872,0.4792,3.58615,393.247,402.205
4,2.75,510.369,23.729775,16.17035,4.609725,75.0975,48.1944999999999,3.3039,0.622999999999999,1.0686,1.2744,0.5356,101.009,100,20.08065,9.53799999999999,22.16935,0.987399999999999,13.422,0.25245,3.6659,392.007,400.4825
4,3.25,534.358,22.530875,17.7096,4.856975,52.824,100.905,2.844625,0.64475,1.1338,1.61959999999999,0.5536,101.01625,100,19.751425,8.95275,21.26445,0.999199999999999,13.4351,0.24245,3.466125,394.06625,400.1915
4,3.75,512.3675,22.4299,13.873875,4.381875,62.4175499999999,101.348,3.008,0.636,1.15425,1.291225,0.54595,101.0235,100,18.78215,8.3045,20.334,0.881125000000001,13.4185,0.776950000000001,3.45325,395.01875,400.99975
4,4.25,488.50875,23.204125,13.80115,4.30285,33.9199999999994,183.059,3.37875,0.641,1.274,1.416,0.5648,101.03625,100,18.6514,7.4865,20.3164,0.8423,13.4125,0.2749,3.246875,392.132,401.19925
4,4.75,481.55325,22.441625,18.92145,4.78655,55.86475,113.205,3.414125,0.63725,1.350625,1.386875,0.5796,101.0145,100,18.446725,7.08025,20.22535,0.90795,13.4079,0.474450000000001,3.290125,395.26025,401.215
4,5.25,497.867,24.521675,15.09875,4.536,82.9644,90.3268500000005,3.15935,0.619325,1.498975,1.16965,0.54565,101.04175,100,18.1792,6.57875,20.1919,0.815825,13.4513,1.2878,3.646625,392.94225,400.858
4,5.75,496.7195,24.4176,17.40535,4.48915,48.8728999999999,47.2368999999997,3.0605,0.667,1.03585,1.356025,0.536525,101.0945,100,18.0288,6.75124999999999,20.064,0.8632,56,33.07105,11.8035,393.467,401.45125
4,6.25,496.014,22.66555,16.4578,4.511175,36.8223999999995,61.500825,3.3346,0.6576,1.129025,1.28845,0.545325,101.1145,100,17.901,6.413,20.51615,0.940675,195.99,114.8815,36.641875,396.7085,402.41325
4,6.75,473.97625,23.146125,16.830175,4.86495,81.2099999999999,124.41375,3.513625,0.63085,1.313,1.382,0.56875,101.1445,100,18.31785,6.383,21.2218,1.142,377.378,213.25,56.210375,396.57475,404.85225
4,7.25,469.7225,22.445625,16.52915,5.40715,79.1653749999998,115.09625,3.8988,0.561,1.3685,1.7199,0.6409,101.14725,100,19.5544,7.36725,20.94875,1.3029,600.116,316.875,75.581875,396.8045,410.73225
4,7.75,454.69,21.802,6.46892499999999,6.97635,106.778,152.7275,4.187425,0.58605,1.689475,1.7761,0.71545,101.14725,100,20.80225,8.886,22.49635,0.845475,806.3065,432.625,95.2465,397.54,418.3155
4,8.25,432.532,21.27865,3.5501,11.13675,112.71175,188.575,4.5768,0.62915,1.75495,1.9287,0.7855,101.137,100,22.55245,10.792,23.529,0.82395,1010.05,534.8125,113.70375,398.01925,429.80575
4,8.75,420.477,20.662,1.55169999999996,18.509525,143,199.7615,4.98615,0.664625,1.83075,1.990125,0.776,101.137,100,23.63985,13.8,24.853,0.728,1200.45,640.804,130.252,400.241,437.637
4,9.25,433.903749999999,22.25295,0.828449999999998,30.374675,177.08,243.4,4.458,0.583,1.953,1.917,0.8228,101.137,100,25.04375,16.946,26.17805,0.76,1365.0175,727.59,144.844,403.6645,447.227
4,9.75,430.69775,22.276375,0.232300000000001,50.978625,197.11,254.92,5.0743,0.6085,1.911975,1.9895,0.7934,101.12,100,26.1804,20.286,27.2818,0.835575,1539.05,804.084,157.936,404.989,455.5755
4,10.25,465.82625,23.238525,-0.296,58.509875,204.67825,290,4.4901,0.5983,1.866375,2.067,0.788,101.1,100,27.1232,21.79875,28.0485,0.91625,1657.55,866.516,168.128,405.5715,463.7915
4,10.75,434.82125,23.106075,0.818849999999992,62.706875,229.08,323.106,4.380475,0.577125,1.9464,2.1544,0.8146,101.081,100,28.1552,22.94775,28.39525,0.941,1782.025,926.014,179.68,402.79125,470.656
4,11.25,431.072,23.556075,1.922,56.65625,241.10225,344.83575,4.308,0.594,1.9254,1.96275,0.7665,101.054,100,28.7008,24.62075,28.71535,0.9556,1810.35,960.3415,184.308,406.975,474.80025
4,11.75,445.96075,24.2616,1.73735,62.775875,236.47375,350.40825,4.450075,0.560325,1.861,2.123,0.7525,101.017,100,29.3468,26.1585,29.276,0.958,1864.125,984.211,188.0225,408.01575,480.598
4,12.25,439.66575,22.34785,4.20840000000001,94.2045,239.798,380.43,4.6702,0.57935,1.967025,2.125025,0.7499,100.997,100,29.6178,27.37,29.71575,0.965275,1882.175,987.98,189.922,407.32075,483.1575
4,12.75,418.334,21.304,5.35272499999997,83.246375,243.19425,360.90875,4.732925,0.590625,2.0785,2.1685,0.789,100.957,100,29.525,28.39825,29.87475,0.9925,1866.45,969.528,190.1,405.26975,482.6585
4,13.25,427.1265,22.499,3.91869999999999,80.15275,252.05625,379.268,4.556325,0.5837,2.0715,2.2665,0.812,100.927,100,29.9982,29.3555,29.9635,0.9475,1833.1,961.94575,185.86375,405.934,479.72975
4,13.75,423.915,22.7845,14.642,74.169375,238.888,347.8,4.70812499999999,0.62555,2.04165,2.2669,0.814875,100.91175,100,29.8608,30.2755,30.4528,0.89435,1742.15,915.1875,180.91125,403.37975,479.247
4,14.25,422.2175,21.25775,3.077,62.531125,211.5865,317.88,5.01,0.611,1.98575,2.0778,0.7818,100.8745,100,30.294325,30.754,30.361,0.84195,1649.025,852.7595,169.15625,406.27,477.8255
4,14.75,419.6545,22.15905,1.52770000000002,52.09275,185.7065,315.93,4.380775,0.629225,1.8821,2.08565,0.77605,100.81675,99.9613,30.3692,31.5365,30.58285,0.8361,1529.05,783.29625,157.89375,401.297,475.4995
4,15.25,417.7175,21.8288,7.948,42.37625,164.71075,289.09,4.55415,0.58905,2.05555,2.178,0.7781,100.797,99.92035,30.56,30.6845,30.546,0.7613,1359.065,703.83875,146.6075,402.2925,470.778
4,15.75,408.285,22.33925,1.580625,36.437,121.4365,240.673,4.44605,0.57605,1.84605,2.04255,0.75975,100.7725,99.737475,29.954375,30.1215,30.54425,0.67065,1200.05,615.7375,133.391,404.92225,464.905
4,16.25,408.59,22.545,2.698,31.054,99.011,212.2,4.407,0.619,1.868625,1.90825,0.7605,100.762,100,29.3513,29.0805,30.6494,0.565,1006.075,514.826,115.675,400.63,458.72
4,16.75,392.26875,22.70175,2.777125,25.401125,54.795625,177.674,4.330875,0.583125,1.665,1.8055,0.755,100.7565,99.96265,29.4594,28.9485,30.367,0.456,813.275,393.56125,95.243125,399.988,454.257
4,17.25,408.816,21.4798,4.45004999999999,19.441,26.5174,134.65775,4.105475,0.581525,1.693475,1.95325,0.7246,100.76,100,28.636,27.814,29.84425,0.773925,592.94,283.6775,75.996625,399.2725,447.888
4,17.75,418.262,21.412,4.67345,15.642875,12.332,128.338,4.046,0.533,1.5365,1.587,0.6975,100.7725,99.99595,28.1604,25.2315,29.19975,0.7155,382.575,173.32125,56.8375,398.769,441.307
4,18.25,446.6475,20.46025,6.44937499999999,12.646,21.9665,68.5868,3.99525,0.53095,1.421,1.662,0.6915,100.77875,99.933625,26.9824,23.42625,28.47475,0.895,191.3065,81.38275,31.99835,397.2185,433.12475
4,18.75,418.5655,20.64735,7.61254999999999,8.702525,22.0531499999999,68.1696499999999,4.3892,0.6109,1.536325,1.6382,0.734025,100.78,100,25.88,20.632,27.6753,0.98805,44,17.83645,6.08745,399.20975,425.43625
4,19.25,435.242,21.579875,10.4481,4.05065,72.3142249999999,77.89,3.69155,0.572925,1.26035,1.542725,0.63275,100.795,100,24.8684,18.84775,26.67625,0.991,13.4353,1.02865,2.70885,396.81625,422.49325
4,19.75,460.6825,22.448175,8.384475,2.070075,71.969,50.168,3.313225,0.5797,1.3937,1.5943,0.5778,100.8265,100,24.5,17.1675,26.3856,0.72645,13.41875,1.08165,3.0008,392.02775,419.7295
4,20.25,438.97,22.038625,12.6786999999999,1.059975,60.6626,64.8893499999999,3.3565,0.554625,1.3247,1.37295,0.560399999999999,100.9155,100,23.9392,16.12625,25.826325,0.80415,13.418,0.889300000000001,3.65315,393.31325,416.81425
4,20.75,443.42025,21.789,16.3367,0.6732,75.5153,66.6999999999995,3.5945,0.56805,1.2727,1.579,0.57575,100.94125,100,23.221,15.473,25.44795,1.0366,13.425075,0.914500000000001,3.6147,392.798,419.0095
4,21.25,446.445,20.808,11.5736,0.786699999999999,71.6342499999999,64.4678999999995,3.23575,0.613,1.32235,1.5221,0.5966,100.9675,100,23.038,14.673,25.2719,0.959275,13.41815,0.973400000000001,3.85355,393.36125,418.23025
4,21.75,469.585,21.755,10.7023,0.486649999999998,67.0375,137.839,3.2331,0.6442,1.44225,1.6189,0.669099999999999,100.9725,100,22.875725,14.04475,25.08815,1.07945,0.872225,1.0149,3.75595,391.2125,413.92625
4,22.25,461.042,20.99565,11.26485,0.688549999999997,61.8549999999999,49.71315,3.24105,0.6423,1.3654,1.5572,0.57,100.963,100,22.4008,13.87,24.50725,1.0542,0.873,1.27195,4.02735,391.26225,411.52
4,22.75,461.332,21.7331,10.02825,0.904849999999999,74.223225,40.249125,3.281725,0.632,1.29635,1.49075,0.5955,100.956,100,22.067,13.696,23.8909,1.335925,0.87115,1.04945,3.8285,391.95,407.796
4,23.25,466.38275,21.01375,22.2445,1.58395,61.455475,39.11,3.223875,0.564375,1.118625,1.436,0.56725,100.986,100,21.992,13.094,23.725375,1.054875,0.867225,0.5233,3.81455,391,405.5235
4,23.75,464.5755,21.207125,12.512725,1.732675,66.69,45.9177749999999,3.21705,0.5378,1.175375,1.4415,0.5445,100.9895,100,21.6164,12.566,23.40875,1.151375,0.8766,1.02835,3.3765,393.51375,407.07475
5,0.25,492.37875,23.486125,18.6299,-1.259575,56.98,90.0345249999996,2.7545,0.667,1.029475,1.173475,0.5109,100.891,100,21.9571,9.61625,23.855725,0.979975,0.891,0.471125,3.652375,404.7975,407.2125
5,0.75,503.863749999999,24.1534,14.50695,-1.24465,62.3499999999999,57.115075,2.5545,0.67,1.04,1.1885,0.497,100.881,100,21.71415,10.10375,23.781375,0.9775,0.89615,0.2915,3.65875,404.625,406.40625
5,1.25,499.938,23.7466,14.1153,-1.281275,73.4675,55.0291749999998,2.7153,0.68335,0.986,1.163,0.489,100.8765,100,21.53945,9.175,23.7553,0.932,0.89405,0.713125,3.693875,404.25,406.9875
5,1.75,488.966,23.666,14.1965,-1.308425,74.9024999999999,37.1829999999999,2.7125,0.672,0.98015,1.16915,0.4901,100.8765,100,21.3969,8.675,23.5215,0.92905,0.8976,0.575375,4.240125,403,406.8625
5,2.25,486.2855,23.4432,22.3675,-1.315275,81.7225,37.4845,3.025275,0.647675,0.9405,1.2615,0.5055,100.882,100,21.00805,8.32125,22.98505,0.909,0.8923,0.318700000000001,3.3665,402.0455,405.945
5,2.75,492.32175,23.91705,14.806375,-1.7121,78.9,86.078,2.83105,0.6861,0.932575,1.2634,0.5449,100.87875,100,21.0267,8.58,22.88925,0.87015,10.68605,0.4241,3.66145,402.5655,407.3855
5,3.25,508.3765,24.1806,13.965375,-2.373125,77.765125,40.03775,2.3244,0.6198,1.083,1.2905,0.5366,100.8775,100,20.501,8.14875,22.6883,0.78315,10.7068,0.580450000000003,3.17305,402.38,408.1255
5,3.75,501.91775,23.54735,22.72,-2.079025,77.5057,45.8352,2.502375,0.623625,0.9666,1.148,0.4674,100.878,100,20.44805,7.7875,22.429625,0.9674,10.7059,1.03505,3.54965,402.2255,406.3385
5,4.25,543.6095,23.73265,13.4373,-1.302725,73.9,107,2.53105,0.59355,0.97775,1.1684,0.4947,100.882,100,20.4596,7.55625,22.354375,0.869649999999999,10.71395,0.895600000000001,3.72805,401.2565,405.9055
5,4.75,526.754,24.2135,32.16695,-0.611900000000001,73,60.7717999999999,2.4642,0.65795,0.92755,1.2235,0.496675,100.884,100,20.42965,7.53625,22.2535,0.901725,11.52095,1.08975,4.4048,400.722,405.5265
5,5.25,513.7605,24.9214,14.9302,-0.662725000000001,67.2090499999999,120.875,2.789475,0.699425,1.0324,1.241025,0.550275,100.886,100,20.3245,7.36125,22.37975,0.775725,41.2512,17.33615,6.8705,401.917,407.001
5,5.75,494.1065,24.894,13.0282,0.108424999999999,70.26,114.771,2.5135,0.681,1.1085,1.25655,0.5164,100.916,100,20.308875,7.06,22.040725,0.739675,144.8515,93.30065,29.9291,402.44,410.2125
5,6.25,501.041,25.06425,13.2836,1.13505,84.648,71.7078999999999,2.7591,0.6301,1.063,1.3085,0.5415,100.95175,100,20.5239,6.66625,22.2726,0.923,313.52525,177.3,50.4661,402.3905,413.009
5,6.75,494.76775,25.7562,18.90725,2.395475,97.7999999999999,107.6295,2.811225,0.581325,1.0757,1.31995,0.539,100.976,100,21.173,6.5175,22.8112,1.007475,503.8965,273.4465,67.7972,404.9405,419.978
5,7.25,435.8415,26.129375,7.5725,4.7766,92.4205,149.635,2.8465,0.5774,1.0748,1.3666,0.556,100.99875,100,22.058375,8.06,23.962,0.7614,701.075,376.6525,83.4405,405.923,429.51
5,7.75,428.48775,25.5158,9.49527500000002,10.166325,96.9784,192.8175,3.196875,0.5532,1.23225,1.397375,0.59025,100.993,100,23.031125,9.97625,24.5726,0.66725,903.741,482.3645,101.986,405.0125,440.8005
5,8.25,416.62275,25.77355,14.95335,16.766875,130.435,216.41425,3.345875,0.5355,1.309875,1.5813,0.622074999999999,100.994,100,24.027625,11.6025,25.74415,0.7682,1100,583.767,117.8635,407.4725,454.6
5,8.75,409.186,25.369225,1.2512,24.6315,164.698,264.868,3.78805,0.561574999999999,1.53895,1.81645,0.699,100.994,100,24.881625,13.345,26.5365,0.79545,1280.645,677.4685,130.645,410.063,466.6
5,9.25,397.10225,25.1624,4.02839999999999,35.570625,190.638,313.372,3.8405,0.5935,1.50175,1.837625,0.735625,100.984,100,25.61475,15.78375,27.2736,0.88675,1440.2775,764.4185,143.1235,404.49,479.2
5,9.75,414.81625,26.7396,3.342875,46.662875,216.522,349.123,3.7917,0.5735,1.64635,1.797875,0.72155,100.96575,100,26.33625,18.0575,27.994125,0.977075,1585.7775,841.806,153.65,402.634,489.9
5,10.25,408.8275,25.706125,0.491875,54.244125,215.2575,372.31625,4.02415,0.60145,1.5881,1.9067,0.7359,100.9505,99.8825,26.8295,19.715,28.676875,0.9949,1730.4575,905.728,162.403,403.3455,499.602
5,10.75,395.10725,26.228,0.61322499999999,60.0225,239.53,419.7965,4.05095,0.58735,1.617075,1.92035,0.72285,100.94,100,27.44325,21.76125,29.51525,1.027325,1841.6975,954.027,169.845,408.06,503.208
5,11.25,415.776,26.340125,6.14927499999996,68.59575,242.24,431.448,4.3515,0.60875,1.8075,1.97005,0.7738,100.91,99.95375,28.132625,23.4175,29.941075,1.0413,1906.325,993.675,175.345,413.25375,508.6
5,11.75,420.7375,26.37625,-0.10425,74.854,250.88625,450.61,4.098,0.604875,1.6657,2.0119,0.7424,100.885,99.495,28.821375,24.34625,30.346375,1.0441,1941.3975,1009.13,173.65,417.22375,513.1275
5,12.25,422.727,26.63225,0.572824999999997,77.04775,265.2215,451.8235,3.98175,0.5775,1.7425,1.997,0.7482,100.8605,98.393625,29.314125,25.76,30.78885,1.1228,1931.8825,1018.1125,179.6465,420.874,517.2805
5,12.75,430.258,26.200175,1.3478,84.329375,255.97275,499.524,4.06135,0.5462,1.762,1.97415,0.75115,100.8555,98.943625,29.586875,26.655,31.0688,1.12365,1946.0175,1010,172.181,419.5125,517.817
5,13.25,419.26425,25.9365,1.9298,76.467125,255.2395,530.302,4.1548,0.618275,1.829125,2.0373,0.759749999999999,100.84525,99.181375,30.0075,27.465,31.7174,1.1033,1895.86,977.921,172.7745,416.676,516.65
5,13.75,405.54,25.7866,4.37655,62.944875,240.16,465.636,3.921125,0.596625,1.771775,1.94155,0.742825,100.835,98.142125,30.3326,27.95625,31.8618,1.024675,1812.975,943.41,167.29875,413.46875,518.0825
5,14.25,385.0495,27.16285,8.02092499999994,59.01575,219.284,439.3585,4.381675,0.641925,1.7498,2.0039,0.771999999999999,100.7955,98.29975,30.470375,29.0225,32.031375,0.9769,1728.35,888.1645,166.6035,414.765,516.9425
5,14.75,405.69,27.5331,5.06475,48.277875,199.39225,430.99375,4.0685,0.578949999999999,1.6035,1.89825,0.72775,100.77,98.73725,30.63985,28.8925,32.043875,0.94825,1582.11,826.888,152.3,414.328,510.2095
5,15.25,406.878,27.7192,5.2886,41.462375,176.6745,384.71475,3.905,0.6315,1.6852,1.8935,0.7176,100.74575,99.5298,30.6755,29.141,32.15235,0.828,1417.15,749.4845,143.5655,412.565,504.6445
5,15.75,406.2675,25.092,2.81339999999999,34.780875,142.55525,342.362,3.7878,0.5884,1.690225,1.7621,0.68765,100.73575,99.4829,30.744625,29.8455,32.1975,1.01864999999999,1270.12,648.4635,130,414.7855,498.506
5,16.25,454.0605,28.0845,1.531,28.73775,111.6525,295.2535,3.868175,0.554775,1.6031,1.8131,0.7098,100.745,99.70325,30.711375,29.2015,31.9526,0.720775,1085.55,549.821,117.3,416.899,487
5,16.75,441.93025,28.5488,3.4211,22.9595,90.1177999999999,241.111,3.637175,0.549475,1.62475,1.747625,0.683125,100.752,99.86415,30.33295,28.247,31.862675,0.696125,890.35,450.5895,101.624,409.633,476.7235
5,17.25,405.3135,27.1988,13.04675,19.498625,50.19565,206.0125,3.71875,0.53,1.63925,1.703,0.746375,100.75,99.83165,29.900625,27.1955,31.454475,0.603875,680.195,345.3075,84.91475,411.039,468.481
5,17.75,402.34725,28.512,6.44597500000001,14.429875,35.94,141.26775,3.3393,0.46165,1.30465,1.49585,0.6011,100.7505,99.64705,29.4296,25.0635,30.88345,0.644599999999999,487.343,243.604,66.27155,410.644,463.95
5,18.25,401.1525,27.1955,8.37234999999998,11.238325,32.998675,98.4853999999999,2.96495,0.52945,1.15505,1.47625,0.58125,100.76,99.6581,28.339375,21.69,30.3069,0.857,285.62,142.5135,46.2227,409.63,451.6305
5,18.75,406.45375,27.2525,9.91314999999998,7.31055,29.28,76.3448999999997,2.767225,0.505925,1.165375,1.2989,0.579375,100.7805,100,27.4408,18.259,29.040825,0.85995,128.05,60.49275,19.5617,409.545,440.9695
5,19.25,409.914,27.50455,8.11865,3.896525,47.6618,91.3811750000003,2.633125,0.577375,0.9717,1.36865,0.5809,100.79,100,25.8,14.6075,27.7686,0.95845,22.1,8.99065,3.1191,406.517,429.2555
5,19.75,438.114,26.5522,12.2,0.18025,66.2555,43.2995,2.873,0.593,1.2007,1.365475,0.51675,100.83525,100,24.8692,12.88625,26.9272,0.72825,11.0253,0.10685,2.73235,407,425.357
5,20.25,432.69,26.549125,12.2376,-0.568675000000001,78.2889999999999,36.6005,2.61495,0.636675,1.2199,1.2355,0.50785,100.851,100,24.3584,12.038,25.934775,0.85935,10.65415,0.11225,3.22665,408.1565,422.4575
5,20.75,450.06375,26.58425,12.8175,-0.962575,74.6625,62.897,2.618,0.65,1.116,1.1885,0.4845,100.86625,100,23.6624,11.49625,25.50555,0.8905,10.6841,0.43065,3.38245,407.9615,417.6465
5,21.25,440.28425,26.58235,14.617,-2.950725,65.9868,51.1606,2.7226,0.6468,1.14195,1.267375,0.489475,100.86575,100,23.3052,11.115,25.268,0.938075,10.677,0.5733,3.38725,408.0625,418.3
5,21.75,460.53675,26.2677,13.819,-2.625475,65.9174999999999,62.3778999999998,2.8637,0.66145,1.29685,1.231325,0.50825,100.871,100,22.899,10.805,25.2914,0.948475,0.8791,0.767100000000001,3.88045,403.612,419.3
5,22.25,478.787,26.046875,13.40745,-2.629375,72.24,37.5296,2.65625,0.64815,1.003375,1.153725,0.447875,100.8655,100,22.8026,10.5435,24.8124,0.868,0.88235,0.613000000000001,3.68385,404.859,416.538
5,22.75,502.045,25.51035,13.886575,-2.510275,76.8125,31.845225,2.79065,0.660625,1.18065,1.316725,0.5134,100.8755,100,22.7372,10.277,24.4384,1.0557,0.8856,0.3694,3.24845,404.971,415.3
5,23.25,484.641,25.236125,18.2106,-2.121425,74.81,69.0815,2.84295,0.65885,1.04215,1.19445,0.4948,100.8855,100,22.1982,9.421,24.303225,1.0631,0.89825,0.7122,3.7379,405.8015,411.349
5,23.75,478.096,25.0774,15.78165,-1.383425,72.215,62.9961999999999,2.66395,0.672425,1.0228,1.252725,0.479525,100.9,100,22.1685,8.899,24.1183,0.974675000000001,0.89815,0.584700000000001,3.69005,405.063,409.958
6,0.25,491.31425,29.9042,19.495875,-1.227325,78.0635249999999,35.753375,2.5468,0.527099999999999,0.908949999999998,0.959075,0.41485,100.662,100,25.4459,10.23325,27.681775,0.843549999999999,0.885,0.181125,2.88475,425.16375,433.2775
