DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_2_1,RH_1_2_1,WS_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_CANOPY_1_1_1,T_CANOPY_2_1_1,PPFD_OUT,PPFD_IN,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_1,TS_1_5_A,TS_1_6_A,TS_1_7_A,TS_1_8_A,TS_1_4_A
1,0.25,-105.165,-54.78251055125,-8.92039,-77.33550586575,-0.669379571175,0.072075,372.8765325,2.37777464355,-0.28932145,88.3685755,-1.0532,14.15292,0.2,-1.04125,13.2602488545,0.69558,-3.72535,0,223.15,303.32,-2.92825,-4.571125,-0.0863,-1.21415,4.763875,5.6024975,7.465995,9.071375,9.444525,10.7884875,12.5752625,12.4785,9.870375
1,0.75,-103.9825,-52.52480495,-6.196256697225,-76.0397475,-0.5404,0.0732675,372.759795,2.42881019455,-0.41349797,88.3805075,-1.4435,14.688487977,0.2,-1.24865,13.44012196125,0.720505,-3.886,0,222.63,302.0225,-3.21995,-4.7385,-0.0909325,-1.1659025,4.57005875,5.3942975,7.32594875,9.0824875,9.462,10.79035,12.5752625,12.4785,9.872625
1,1.25,-104.3,-52.23215,-9.01155,-79.895575,-0.7877,0.0713746405,372.778185,2.3667196727,-0.7986684925,88.3653175,-1.746775,14.8736475,0.2,-1.433825,12.962207855,0.7700497530125,-3.8072,0,220.46,300.635,-3.53975,-4.88585,-0.0905253381325,-1.21317,4.38126,5.2493475,7.19934125,9.0972625,9.4749875,10.8102,12.5506,12.48,9.8665875
1,1.75,-102.88,-53.95074,-7.47406,-78.4525,-0.53626,0.07269,372.5531775,2.383251904675,-1.1542694425,88.3635875,-1.77485,14.667656157,0.2,-1.482925,13.07921,0.6753336491675,-3.7588,0,221.84,299.5575,-3.400925,-5.1125,-0.0849775,-1.2750975,4.19084,5.0075625,7.06095125,9.0936875,9.489525,10.8122125,12.5704875,12.47425,9.88255
1,2.25,-102.6,-53.184835,-7.5491809609,-79.1552722525,-0.5860125,0.060295888,372.536865,2.261923578025,-0.747784025,88.362725,-1.6934,14.1670975,0.2,-1.574875,13.16248002475,0.526048786145,-3.7882,0,220.56,299.075,-3.4861,-5.2336,-0.085193548306,-1.2755225,3.9882525,4.697325,6.907895,9.087575,9.4902,10.8087625,12.5704875,12.47425,9.867725
1,2.75,-101.785,-53.184025,-8.135467179,-85.627686205,-0.56229,0.06505937375,372.40975,2.27703899,-1.035830065,88.344575,-1.766175,14.2034825,0.2,-1.38795,13.35515,0.607385,-3.7252,0,221.01,298.705,-3.63165,-5.51285,-0.08382356653125,-1.1663175,3.80902,4.46910375,6.821025,9.09015,9.4931,10.8006,12.5675125,12.4685,9.8660875
1,3.25,-102.9125,-54.2027846205,-7.312865,-83.35783589,-0.678825,0.072013536,372.11725,2.16556300565,-1.2132453025,88.32716,-1.90945,14.19112028025,0.2,-1.423075,13.07829595125,0.6567,-3.8834,0,219.83,297.8225,-3.867325,-5.64365,-0.084676323846,-1.30762,3.646325,4.3944525,6.704805,9.071475,9.5077,10.84275,12.5679625,12.4685,9.847375
1,3.75,-100.9825,-54.40551593,-6.892642960875,-78.36388545,-0.5972825,0.06812812,372.45663,2.25608440675,-0.992556,88.3073375,-2.23915,14.24740006025,0.2,-1.603375,12.81708422425,0.740535,-3.9362,0,221.41,296,-3.9033,-5.7824,-0.079775,-1.328645,3.440935,4.28776375,6.562865,9.036625,9.521,10.84285,12.5604875,12.4685,9.8421625
1,4.25,-101.3425,-52.195539007,-7.5737725,-82.730658658,-0.5763425,0.0645725,372.3895375,2.2610907842,-0.7151218875,88.316995,-2.21225,14.6454733955,0.2,-1.684425,13.54315039475,0.5163570813525,-3.7854,0,220.6,296.4,-3.967725,-5.87845,-0.0834725,-1.49455,3.264675,4.0796,6.4271675,9.0128,9.5059,10.8189875,12.5679625,12.4685,9.8189875
1,4.75,-101.165,-52.1267,-5.7187402329,-82.4252937165,-0.69768464024,0.06996324,372.8184375,2.23852795365,-1.3704409,88.31143875,-2.47465,14.83201214475,0.2,-1.841275,13.17829766625,0.61656185598,-3.715,0,220.82,295.635,-4.4145,-6.1938,-0.084549716033,-1.5846475,3.11612,4.04319875,6.3717125,8.9782125,9.538575,10.8329875,12.5644625,12.4685,9.807225
1,5.25,-102.8586,-50.967143086,-7.34333458175,-87.999694555,-0.54975,0.071645,372.47638,2.2462305512,-1.4921767,88.3168475,-2.663,14.39249201875,0.2,-1.845225,13.0699225,0.64695,-3.959,0,221.1,294.4525,-4.48625,-6.38935,-0.08199094779425,-1.5671525,3.07144,3.9867075,6.271515,8.950625,9.5351,10.84535,12.5679625,12.4685,9.7995125
1,5.75,-103.2088,-50.689337086,-6.53695009125,-78.3806607025,-0.7352875,0.0698662345,372.4419475,2.268117088275,-1.3479072,88.314565,-2.83115,14.38055902325,0.2,-1.96085,13.199620975,0.64221237868,-4.117,0,220.14,294.6525,-4.65075,-6.16545,-0.080775,-1.403005,2.88377,3.91493875,6.146525,8.918825,9.5284875,10.83105,12.56745,12.467,9.7634875
