DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,LW_OUT_1_1_1,LW_IN_1_1_1,NETRAD_1_1_1,SW_OUT_1_1_1,SW_IN_1_1_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,G_1_1_1,G_1_2_1,G_2_1_1,G_2_2_1,PA_1_1_1,PA_2_1_1,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_OUT_10_1_1,PPFD_OUT_11_1_1,PPFD_OUT_12_1_1,PPFD_OUT_1_1_1,PPFD_OUT_2_1_1,PPFD_OUT_3_1_1,PPFD_OUT_4_1_1,PPFD_OUT_5_1_1,PPFD_OUT_6_1_1,PPFD_OUT_7_1_1,PPFD_OUT_8_1_1,PPFD_OUT_9_1_1,TS_1,TS_2
1,10.75,-0.0533377,121.7905,22.58485,-0.787984,1.81763,0.227437,7.06246,392.9495,4.45275,0.764689,0.790942,0.354923,0.627541,382.8291,257.6508,321.995,98.11523,557.0557,7.57430986666667,36.8575543333334,2.0625,1.0708955,-5.5254365,8.492209,-7.8173385,86.4236198333333,86.51,1255.35565,1099.16666666667,106.75,92.6666666666667,119.5,136.408333333333,104.533333333333,100.5,149.95,201.2,145.5,210.833333333333,154.933333333333,175.366666666667,4.37333333333333,6.41666666666666
1,11.25,-0.0654068,141.828,25.419,-0.790932,1.84045,0.249267,8.04716,393.119,4.41345,0.834698,0.861191,0.374934,0.666776,394.1696,261.6295,347.3165,106.7576,602.1245,8.6881157,33.2440703333334,2.2,4.640746,-4.218003,16.0692334716132,-5.118213,86.383297,86.4833333333333,1340.28405,1172.83333333333,113.083333333333,101.616666666667,126.666666666667,145.366666666667,112.833333333333,108.333333333333,162.033333333333,215.783333333333,158,224.808333333334,165.166666666667,188.666666666667,5.21555555555555,6.38166666666666
1,11.75,-0.0698398,149.362,25.925,-0.800119,1.91652,0.262746,8.937095,393.3005,4.44135,0.9124055,0.94095,0.390648,0.684176,402.13845,264.22365,361.9202,112.4248,631.6455,9.59569728333333,31.2468338333333,2.2875,7.9676015,-2.928541,23.250695,-2.1639395,86.3319331666667,86.4275,1393.75213333333,1219.41666666667,118.933333333334,106.666666666667,131.166666666667,152.658333333333,117.45,114.141666666667,168.283333333333,224.333333333333,164.166666666667,232.308333333334,170.666666666667,197.033333333333,6.03833333333333,6.41333333333333
1,12.25,-0.0688139,160.118,25.1547,-0.8741595,1.876825,0.2607405,9.71683,393.267,4.36183,0.9659775,0.993087,0.400681,0.7003675,408.4552,267.718,368.11675,115.5617,641.18805,10.4326293333333,29.361622,2.30999996666667,11.18972,-1.320557,29.14884,0.7528409,86.276768,86.375,1406.8142,1236.61666666666,118.666666666667,108.583333333333,130.808333333333,153.908333333333,118.908333333334,118,171.1,231.166666666667,167.016666666666,235.783333333333,172.766666666667,199.833333333333,6.99222222222222,6.42666666666666
1,12.75,-0.076656,166.854,25.4688,-0.94311,1.977905,0.284153,10.25845,393.2505,4.31164,1.045055,1.031455,0.408974,0.70253,412.4661,268.0672,360.99785,115.40085,637.53965,11.0813636666667,27.8943178333333,2.3375,13.55522,0.1996627,33.98034,3.531461,86.2288676666667,86.3266666666667,1383.85843333333,1221.5,118.391666666667,107.5,129.116666666667,152.241666666667,117.45,119.166666666667,171,226.25,165,234.5,170.433333333334,198.283333333333,7.80916666666667,6.495
1,13.25,-0.0832344,164.0865,23.9199,-0.881384,2.14225,0.285458,10.7669,393.382,4.32321,1.0455,1.092035,0.412089,0.6894565,415.1257,270.4813,343.9166,109.7372,613.4598,11.4225906666667,26.832652,2.665,15.2872,1.544544,37.4737674052928,6.218182,86.1792733333333,86.2866666666667,1329.09491333334,1168.7,113.166666666667,101.666666666667,120.833333333333,145.575,112.45,111.333333333333,163.333333333333,212.866666666667,157.033333333333,227.45,163.1,191.2,8.45333333333333,6.59833333333333
1,13.75,-0.0911429,154.808,23.29725,-0.9150835,2.22629,0.2981335,11.2953,393.3915,4.288965,1.07828,1.10407,0.416595,0.6625385,414.73205,270.8092,314.6208,102.9343,575.6084,11.9858053333333,25.5522673333333,2.775,16.469715,2.7066445,40.02352,8.439886,86.1480626666667,86.2533333333333,1236.10145,1091.16666666667,106.683333333333,90,113.333333333333,134.533333333333,104.533333333333,101.616666666667,152.5,199.516666666666,146.166666666667,215.5,153.975,179.95,9.14222222222221,6.76333333333333
1,14.25,-0.09194235,141.318,22.2659,-0.922254,2.38414,0.302528,11.6043,393.126,4.27235,1.089925,1.086585,0.414864,0.6228325,411.69915,271.8585,274.5643,91.95261,516.5254,12.271215,24.22991,2.91499996666667,16.07369,3.8690815,40.51485,10.28635,86.134607,86.23,1108.13284366666,988,99.3333333333333,70.3333333333333,100.783333333333,121.408333333334,94.1166666666667,90,133.7,178.166666666667,129.666666666667,195.833333333333,138.058333333333,161.2,9.82555555555557,6.89333333333333
1,14.75,-0.08900185,125.001,19.8737,-0.8145565,2.38555,0.2978865,12.0407,393.142,4.20664,1.06132,1.083905,0.397557,0.5567335,405.39525,270.9683,221.8275,78.6236,442.7918,12.567735,23.5016746666667,2.79,14.72511,4.7865795,38.381635,11.678245,86.118371,86.2116666666667,951.065778333334,861,88.0833333333333,42.45,85.3666666666667,103.075,80.6666666666667,77.45,113.7,152.866666666667,110.833333333333,173.333333333333,119.6,139.741666666667,10.315,7.08
1,15.25,-0.08632265,100.053,16.7181,-0.726439,2.399965,0.2904605,12.23985,392.938,4.18304,0.992644,0.999778,0.375306,0.481877,397.45705,270.8768,158.9184,65.41785,362.5515,12.6807633333333,23.0817216666667,2.885,13.336875,5.4740835,35.0042532909588,12.857675,86.1149273333333,86.2041666666667,758.502841666667,710.916666666667,73.8333333333333,27.5,68.6666666666667,83.7,65.6416666666667,62.3083333333334,89.1166666666667,123.933333333334,88.3333333333333,145.5,97.8666666666667,113.141666666667,10.7877777777777,7.26
1,15.75,-0.0847023,70.8534,14.02225,-0.558988,2.35954,0.2823845,12.21405,392.802,4.132915,0.929611,0.9057105,0.349943,0.3669495,388.0079,271.06635,95.53496,50.83553,270.2468,12.5673876666667,22.811263,2.78,11.690435,5.8177135,30.12864,13.40444,86.104887,86.2066666666666,564.655798333333,538.1,54.1666666666667,22.1666666666667,51.8333333333333,63.075,49.1666666666667,45.3333333333333,65.8916666666667,92.8333333333333,64.975,112.033333333333,72.5,81.1,11.09,7.39833333333334
1,16.25,-0.07515585,38.6665,10.4696,-0.388114,2.495625,0.267781,12.144,392.628,4.11785,0.8282575,0.8239555,0.3248845,0.259577,377.73525,269.42095,22.22138,35.35567,168.297,12.439656,23.396878,2.925,10.00142,5.726183,24.529355,13.166555,86.1140363333333,86.215,338.5631995,346,33.35,15.8333333333333,32.8666666666667,37.8666666666667,30.3666666666667,27.8333333333333,38.0833333333333,53.6666666666667,39.5166666666667,72.0333333333333,43.6666666666667,44.1416666666667,11.22,7.62916666666666
1,16.75,-0.0569659,8.25021,5.8626,-0.187518,2.370125,0.237509,11.7734,392.616,4.161285,0.705733,0.6336205,0.2908205,0.2030035,365.82205,268.99175,-32.58276,20.51171,73.84721,12.0298476666667,24.177298,2.78,7.9576375,5.3408505,19.041485,12.263965,86.116667,86.2041666666667,135.947575833334,155.916666666667,12.475,6.66666666666667,14.6666666666667,16.6166666666667,13.225,11.6666666666667,16.2666666666667,21,16.6166666666667,26.6666666666667,16.8333333333333,15.8083333333333,11.1830555555556,7.81
1,17.25,-0.02656065,-6.32796,2.05568,0.0160804,2.17407,0.1656665,11.10165,392.424,4.15572,0.5801795,0.534811,0.2107665,0.2948065,354.24865,266.4007,-76.85349,4.618735,10.42217,11.2026306666667,25.8388673333333,2.7,5.1519485,4.7160255,12.541685,11.09893,86.126119,86.235,25.3206466666667,24.8083333333334,1.5,1.2,2.33333333333333,2.45,1.61666666666667,1.5,2.33333333333333,2.45,2.33333333333333,2.33333333333333,2.33333333333333,2.33333333333333,11.0147222222223,8.00333333333333
1,17.75,-0.015577,-14.2593,0.711348,0.0740399,2.422785,0.1350735,9.76114,391.8855,4.22654,0.5368345,0.4897935,0.162832,0.4136965,343.51655,263.645,-85.95654,1.418556,-2.853814,9.79059856666667,28.62693,2.835,2.1967285,3.9148495,5.5204975,9.5420035,86.1358503333333,86.2591666666667,0.653045911833333,1.2,1,1,1,1.2,1,1,1,1,1,1,1,1,10.6475,8.16166666666667
1,18.25,-0.01588575,-16.77965,1.54096,0.0963127,2.7163,0.1343005,8.092935,391.609,4.34669,0.489636,0.4560835,0.171906,0.4501465,337.2341,259.67435,-82.84472,1.566535,-2.882197,8.07277013333333,32.3490536666667,3.245,-0.8681524,2.706096,-0.65118555,7.6919155,86.14845,86.2766666666667,-0.0508216003333333,1,1,1,1,1.2,1,1,1,1,1,1,1,1,10.3,8.30583333333334
1,18.75,-0.01558055,-16.3674,1.316975,0.0847066,2.860075,0.122125,7.05526,391.1365,4.364755,0.407839,0.414264,0.170563,0.4024485,333.58625,259.61535,-81.66522,1.786288,-2.48298,6.94222563333333,34.253629,3.45,-3.4309385,1.3951915,-6.135733,5.5494095,86.1712816666667,86.2791666666667,-0.0470575531666666,1,1,1,1,1.2,1,1,1,1,1,1,1,1,9.93416666666666,8.425
1,19.25,-0.01677135,-17.1057,1.55148,0.07978575,2.92375,0.1286705,6.631535,390.742,4.415625,0.4116965,0.414692,0.171771,0.3926285,331.38795,258.74855,-79.66602,1.975464,-2.169484,6.41935703333333,36.0304213333333,3.515,-5.161935,0.02488073,-9.8048237348769,3.505308,86.1830086666667,86.2816666666666,-0.041073052,1,1,1,1,1.2,1,1,1,1,1,1,1,1,9.585,8.51833333333333
1,19.75,-0.0162547,-17.21695,1.151445,0.0798629,2.929115,0.1270335,6.267045,390.7275,4.40944,0.4531825,0.392775,0.1804155,0.375983,329.7338,257.0597,-77.98576,1.945127,-2.10663,5.91612186666667,38.0952586666667,3.51,-6.42175,-1.154541,-12.1779828766854,1.668367,86.1868583333333,86.29,-0.033741973,1,1,1,1,1.2,1,1,1,1,1,1,1,1,9.21444444444445,8.6
1,20.25,-0.01741395,-17.6255,1.08438,0.0745794,2.960985,0.1329545,6.15863,390.776,4.41507,0.453953,0.41037,0.1753825,0.372574,327.5615,256.9544,-76.52408,1.99098,-2.012777,5.98294,39.434886,3.485,-7.313828,-2.146344,-14.08068,-0.110104,86.197205,86.2891666666666,-0.0262369501666666,1,1,1,1,1.2,1,1,1,1,1,1,1,1,8.77055555555556,8.66333333333333
1,20.75,-0.01539985,-17.8092,1.167055,0.0888865,2.939475,0.127119,5.834525,390.5,4.34807,0.4431695,0.413218,0.166843,0.39292,326.3332,256.767,-74.91502,1.965617,-1.991538,5.75416243333333,39.3495636666667,3.535,-8.12534,-2.883192,-15.82824,-1.8185,86.2160833333333,86.295,-0.0254144258333334,1,1,1,1,1.2,1,1,1,1,1,1,1,1,8.46277777777777,8.6675
1,21.25,-0.0129131,-17.0302,1.125175,0.0827408,2.879975,0.1191465,5.651995,390.247,4.40908,0.430039,0.4312745,0.1588235,0.4204755,324.36125,255.60825,-73.75313,1.875059,-1.934037,5.4937754,40.326323,3.375,-8.845106,-3.484599,-16.9327,-3.065236,86.2329346666667,86.3183333333334,-0.0169402206666667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,8.06055555555555,8.68083333333333
1,21.75,-0.0129229,-16.1918,1.361265,0.0831148,2.860695,0.122184,5.42914,390.342,4.36777,0.4523495,0.431052,0.1612005,0.426256,322.77385,253.8227,-73.38128,1.926511,-1.910044,5.4425829,41.516495,3.285,-9.388729,-4.082668,-17.8434806094592,-4.321069,86.2404516666667,86.335,-0.0131811786666667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,7.76333333333334,8.61666666666667
1,22.25,-0.01202285,-16.12365,1.20421,0.0928698,2.79113,0.1210985,5.077525,390.3815,4.39126,0.450717,0.4263175,0.1539945,0.461392,321.88445,252.5238,-72.38763,1.92544,-1.847335,5.12410773333333,41.786762,3.28,-9.918692,-4.645117,-18.5006936615357,-5.212257,86.2488166666667,86.3358333333333,-0.0131842538333334,1,1,1,1,1.2,1,1,1,1,1,1,1,1,7.50333333333333,8.56833333333333
1,22.75,-0.0118168,-16.6668,0.980886,0.0876725,2.799645,0.121311,4.997375,390.316,4.43394,0.4318415,0.423128,0.1539,0.4287595,319.87795,252.59845,-70.92233,1.888251,-1.859691,4.8565133,42.6074226666667,3.25,-10.18588,-5.106651,-18.9647404251822,-5.918737,86.250587,86.3366666666666,-0.011201302,1,1,1,1,1.2,1,1,1,1,1,1,1,1,7.15888888888889,8.52833333333334
1,23.25,-0.0102075,-15.8532,1.07638,0.08210435,2.75346,0.1115325,4.741355,390.2235,4.42777,0.460985,0.426079,0.141317,0.4912015,319.314,251.71705,-69.99731,1.819331,-1.839634,4.53032543333333,43.99326,3.015,-10.47072,-5.380905,-19.3290821255386,-6.694906,86.250058,86.3591666666667,-0.013179614,1,1,1,1,1.2,1,1,1,1,1,1,1,1,6.84972222222222,8.49833333333333
1,23.75,-0.00778179,-13.25465,0.797602,0.086098,2.56636,0.1021235,4.547325,390.2025,4.44508,0.4403095,0.4259395,0.136718,0.472013,317.02455,251.30265,-69.9697,1.855818,-1.827772,4.2924363,44.9545583333333,2.815,-10.78512,-5.717054,-19.983408875074,-7.236463,86.2432896666667,86.3641666666666,-0.009413894,1,1,1,1,1.2,1,1,1,1,1,1,1,1,6.555,8.45666666666667
2,0.25,-0.0134294,-16.3291,0.5406,0.1012315,2.8293,0.12397,6.69009,388.324,3.96226,0.470321,0.455179,0.160359,0.451926,329.14855,260.013,-71.75231,1.930862,-1.941767,6.57782833333333,35.9415598333333,3.2575,-10.484245,-5.120751,-19.85618,-6.260934,86.0264335,86.0766666666667,-0.00753221633333333,1,1,1,1,1.2,1,1,1,1,1,1,1,1,9.87833333333332,11.1166666666667
2,0.75,-0.0135677,-16.5334,0.405047,0.08795755,2.791175,0.1270115,6.44725,388.166,3.98291,0.4792965,0.440729,0.1670855,0.43746,327.77025,258.45215,-71.40055,1.92411,-1.958855,6.3206817,36.7858901666666,3.2,-10.851265,-5.511165,-20.262615,-7.042606,86.0273145,86.065,-0.00564984066666667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,9.61777777777777,10.9983333333333
2,1.25,-0.0109976,-15.9822,0.6518,0.0936816,2.77492,0.117472,6.39654,388.127,3.98132,0.471664,0.467423,0.149355,0.488423,325.1602,258.1511,-70.72624,1.93519,-1.872756,6.03018485,37.8721408333333,3.04,-11.095565,-5.828781,-20.776495,-7.703221,86.0325173333333,86.0683333333333,-0.005601561,1,1,1,1,1.2,1,1,1,1,1,1,1,1,9.32777777777779,10.9183333333334
2,1.75,-0.0102431,-15.8027,0.300451,0.0900195,2.75475,0.123196,6.08038,388.113,3.96158,0.480333,0.456468,0.147794,0.484605,324.0081,256.8832,-69.89275,1.939273,-1.893666,5.67842923333333,39.2356665,3.0575,-11.42872,-6.221686,-21.25424,-8.307433,86.0363151666666,86.0616666666667,-0.00560306833333333,1,1,1,1,1.2,1,1,1,1,1,1,1,1,9.08,10.81
2,2.25,-0.00954357,-17.212,0.622616,0.0912712,2.73263,0.115505,5.68308,387.7845,4.0099,0.48896,0.443905,0.146754,0.470731,322.41735,255.71855,-69.3074,1.882151,-1.85175,5.5384828,39.8412585,3.2125,-11.692875,-6.487051,-22.07061,-8.8447795,86.0294588333334,86.0558333333333,-0.00373449966666667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,8.835,10.7175000000001
2,2.75,-0.00938653,-14.3853,0.551305,0.0685878,2.69212,0.111782,5.45623,387.909,4.01097,0.46082,0.424434,0.139384,0.48036,320.0551,256.05395,-68.35569,1.84145,-1.789626,5.36623868333333,41.7669618333333,2.96499998333333,-11.792075,-6.80842,-22.1098595747914,-9.3528685,86.0144463333333,86.0416666666667,-0.00376708033333333,1,1,1,1,1.2,1,1,1,1,1,1,1,1,8.61666666666667,10.635
2,3.25,-0.00912222,-14.1427,0.296602,0.0695591,2.676,0.11112,5.38338,387.8765,4.04237,0.486525,0.431893,0.143358,0.499584,319.4855,256.22035,-67.19919,1.838635,-1.774069,5.15107436666667,41.4549923333334,2.9825,-12.058355,-7.183433,-22.4935417682525,-9.7757465,86.0117671666667,86.0425,-0.003767137,1,1,1,1,1.2,1,1,1,1,1,1,1,1,8.43222222222222,10.535
2,3.75,-0.00708326,-11.7256,0.0729031,0.076052,2.59271,0.1030995,5.136585,388.042,4.120985,0.471157,0.4491,0.130732,0.5017145,318.36525,254.8277,-67.27187,1.878085,-1.741178,4.86995248333334,41.510542,2.6975,-12.370165,-7.556458,-22.88631,-10.22115,86.011698,86.0441666666667,-0.00188330733333333,1,1,1,1,1.2,1,1,1,1,1,1,1,1,8.19666666666667,10.43
2,4.25,-0.0057111,-11.93265,0.324928,0.0761323,2.44189,0.10057155,5.112375,387.633,4.0508,0.4512095,0.43404,0.1253095,0.5123535,316.49995,256.4931,-66.35155,1.824669,-1.822517,4.79766456666667,43.631525,2.6375,-12.665545,-7.825753,-23.0852082683932,-10.588195,86.011613,86.0466666666667,-0.00373393866666667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,7.98444444444444,10.3516666666667
