DOY2,HR2,USTAR,TA,WS,FC,H,LE,G,RH,PA,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT
1,15.25,0.71775,21.91,5.1035,2.4,107.125,86.1,41.05,100,102.702525,13.57175,149.125,632.6,375.075,184.025,98.025,391.025,417.075
1,15.75,0.67475,21.905,4.76125,2.2916,75.425,77.375,31.125,100,102.7,13.26025,83.05,502.175,281.075,146.075,78,389.1,415.025
1,16.25,0.57,21.5075,4.8155,1.61515,33.25,70.5,26.1,100,102.702525,12.657,26.1499999999999,320.1,181.025,99.075,58.025,389.05,410.05
1,16.75,0.601,20.815,5.152,2.962,11.4,71.9999999999999,22.025,100,102.702525,11.43125,10.025,140.125,83.075,42.1499999999999,31,388.05,403.075
1,17.25,0.64345,20.125,4.7645,3.2166,14.475,50.5,19.025,100,102.705,10.12125,3,30.05,11.625,5.02499999999999,5,389,401.075
1,17.75,0.548,20.02,4.41475,3.231,16.4,68.3,17.05,100,102.705,9.13075,2.02499999999999,2,0.25,1,2,384.125,400.025
1,18.25,0.4966,20.0025,4.15275,1.8003,10.25,57.9249999999999,18.05,100,102.7075,8.47275,2.02499999999999,0.0249999999999915,1,1,3,388.05,399.05
1,18.75,0.5179,18.83,4.32025,1.7212,13.85,58.0999999999999,19.1,100,102.805975,8.46475,3.02499999999999,0.0249999999999915,1,1,3,388.05,395.125
1,19.25,0.483,18.735,4.37375,3.05022499999998,6.84999999999999,47.25,21.05,100,102.805975,7.84025,3.02499999999999,0.0249999999999915,0.224999999999998,1,3,385.075,395.125
1,19.75,0.5183,18.93,4.4005,2.4515,14.475,44.4,21.025,100,102.805975,7.27699999999999,3,0.0249999999999915,0.25,1,3,386.075,399.025
1,20.25,0.473825,19.2125,4.27225,1.84725,9.35000000000001,59.1,24,100,102.9025,6.69174999999999,3,1,0.274999999999999,1,3,386.075,394.15
1,20.75,0.512,19.5025,4.7105,2.46305,25.7,53.95,23.025,100,102.8085,6.74325,2.02499999999999,1,0.25,1,3,386.05,396.125
1,21.25,0.58025,18.5175,4.60175,17.7596,9.90000000000001,54.3,21.125,100,102.905025,6.103,2,1,1,1,3.125,385.075,394.025
1,21.75,0.5541,18.32,4.88525,3.4116,10.45,54.85,23.075,100,102.9075,6.16075,2,1,1.15,1,4,382.025,390.125
1,22.25,0.5551,18.5125,4.59175,3.03459999999999,18.7499999999999,55.25,22.025,100,102.9075,5.901,1,1,0.224999999999998,1,3,384.1,391.125
1,22.75,0.59945,18.905,4.606,2.80365,15.2749999999999,49.125,22.025,100,102.9075,5.75125,1.02499999999999,1,1,1,3,387.025,392.125
1,23.25,0.53825,18.805,4.58425,3.5278,11.25,40.6499999999999,21.025,100,102.905025,5.4755,1,1,1.3,1,3,383.1,391.075
1,23.75,0.516,18.61,4.8525,3.2913,29.225,41.6749999999999,24.05,100,102.905025,5.40075,0.0499999999999829,1,2,1,3,383.075,392.05
2,0.25,0.492725,16.9025,4.1505,6.84035,10.825,47.5,13.1,100,102.205,6.56525,0.0249999999999915,2,1,1,4,369.025,381.075
2,0.75,0.48765,16.7,3.94375,3.7596,17.8,63.5999999999999,12.125,100,102.205,5.871,0.0249999999999915,2,1,1,3.09999999999999,369.075,380.1
2,1.25,0.545,16.5025,4.3745,7.09139999999999,10.7,58.875,12.1499999999999,100,102.205,5.54,0,2,1.9,1,3.075,369.225,380.1
2,1.75,0.4853,16.21,4.31175,1.8935,7,75.9,12.1749999999999,100,102.108475,5.172,0,2,1,1,4,369.075,380.1
2,2.25,0.607375,16.110975,4.33025,9.79,10.65,45.8,12.1749999999999,100,102.110975,4.4525,0,2,1,1,4,370.075,380.075
2,2.75,0.534375,16.113475,4.53325,5.0322,13.7,45.7250000000001,12.1999999999999,100,102.110975,4.31025,0.0249999999999915,2,1,1,3.09999999999999,371.225,380.1
2,3.25,0.50825,16.115975,4.62225,3.90215,14.75,43.675,15.125,100,102.108475,4.08525,0.0249999999999915,2,1,1,3,372.175,381.075
2,3.75,0.498025,15.82,4.32025,4.88675,27.8999999999999,41.9,18.05,100,102.108475,3.83025,1,2,1,1,3,375,379.125
2,4.25,0.5569,15.612525,4.23,12.205,23.95,45.6,19.025,100,102.108475,3.59675,0.0249999999999915,2,1,1,3,374.175,380.075
2,4.75,0.547225,15.705,4.6215,6.730325,14.925,39.75,18.1,100,102.106,3.493,0,2,1,1,3,372.225,380.075
2,5.25,0.66675,15.4075,4.2155,5.89017499999999,9.69999999999999,30.125,18.1,100,102.205,3.5315,0.0249999999999915,2,1,1,3,372,379.025
2,5.75,0.6252,15.21,4.7895,10.4774,20.4499999999999,42.35,19.05,100,102.205,3.25075,0.0249999999999915,2,0,1,3,370.025,378.05
2,6.25,0.5774,15.12,4.6125,4.037125,21.4999999999999,49.1,18.05,100,102.205,3.72125,0.0249999999999915,2,1,1,3,370.05,377.075
2,6.75,0.575275,15.2175,4.35575,4.1595,15.6499999999999,42.275,19,100,102.205,3.701,3,36,25.2,6,15.05,371.05,379.025
2,7.25,0.5618,15.415,4.292,4.7023,18.6499999999999,47.875,20.025,100,102.303475,3.81125,39,145.25,113.1,30,65.1,371.1,381
2,7.75,0.573199999999999,15.805,4.617,3.543725,35.8,65.7499999999999,21.025,100,102.303475,3.9105,93.1749999999999,373.475,215.075,61.125,91.05,372.1,382
2,8.25,0.5081,16.3075,4.6735,3.1231,64.85,143.1,22,100,102.305975,3.95225,138.1,570.025,305.425,112.175,86.1,374.075,383.15
2,8.75,0.620799999999999,16.615,4.69025,13.305825,122.75,162.3,25.025,100,102.4025,4.858,208.2,733.625,429.025,157.175,109,377.05,388.075
2,9.25,0.57825,17.3025,4.55725,2.6484,135.5,155,40.025,100,102.4,6.4945,271.325,856.05,519.275,190.125,121.15,378.05,397.2
2,9.75,0.6186,17.62,5.184,2.89049999999999,165.6,171.5,59.6,100,102.30595,7.4355,338.05,993.2,601.2,230.1,137.35,381,407.1
2,10.25,0.6898,17.875,5.1145,9.64275,197,196.275,88.25,100,102.4,8.8415,396.25,1162.15,690.05,241.75,159.2,382,415.15
2,10.75,0.8595,18.715,5.0115,5.35282499999999,235.875,202.15,108.25,100,102.30595,9.5615,453.75,1239.95,749,274.1,173.05,379.15,425.4
2,11.25,0.6868,20.14,5.0375,6.838125,239.6,208.5,119.05,100,102.303475,10.8245,462.15,1315.2,777.375,280.075,184.025,375.125,434.175
2,11.75,0.593775,21.41,5.32425,6.991875,218.8,213.925,138.15,100,102.301,11.63225,498.4,1369.025,808.125,285.025,190.025,380.075,444.125
2,12.25,0.593,21.905,5.25025,3.6732,246.125,214.9,149.025,100,102.301,12.29125,494.225,1399.7,818.175,283.275,191.1,382.05,445.05
2,12.75,0.6206,22.5075,5.34175,6.42319999999999,243.875,262.5,142.2,100,102.202525,12.7935,488.125,1412.825,811.05,290.2,188.05,385,449.075
2,13.25,0.601675,22.9025,5.0615,1.455,232.3,221.825,136.075,100,102.2,12.9025,456.3,1341.025,775.175,282.025,183.025,384.025,446.325
2,13.75,0.6261,22.52,5.00125,4.1174,211.6,178.75,131.025,100,102.2,13.52575,425.05,1297,728.05,270.075,171.075,384.05,447.075
2,14.25,0.5419,21.94,4.943,2.62205,188.875,164.5,116.025,100,102.2,14.823,386.275,1141.1,680.35,261.075,159.05,388,441
2,14.75,0.5692,21.355,4.875,5.83,169,153.875,95.025,100,102.103475,15.47125,303.225,1000.175,593.175,247,135.125,386.05,435
2,15.25,0.625799999999999,21.8475,5.0705,3.12674999999999,128.875,129.4,78.025,100,102.103475,15.729,250.3,832.65,498.375,205.15,121.025,387.05,430.15
2,15.75,0.54925,21.9425,4.927,1.8597,129,110.6,63,100,102.002525,15.16225,183.075,668.95,411.05,153.55,98,388.05,423.15
2,16.25,0.5847,21.7425,4.651,1.8479,69.875,87.3999999999999,46.05,100,102.002525,14.94975,109.125,491.325,297.125,128.2,74.075,389.025,414.225
2,16.75,0.510675,21.2325,4.323,1.900725,22.8,56.25,34.05,100,102.002525,13.753,38.1999999999999,291.05,181.175,73.2749999999999,52.025,389.025,405.15
2,17.25,0.5061,20.4025,4.62175,3.980375,11,51.75,28.075,100,102.002525,12.5135,10.05,126.275,82.1,26,26.05,389.025,396.05
2,17.75,0.521175,19.605,4.18125,5.21954999999996,12.4,48.8999999999999,22.2999999999999,100,102.002525,10.67525,2.02499999999999,27.125,16.325,4,4.09999999999999,391,390.05
2,18.25,0.43525,18.9025,4.3805,7.88704999999999,10,47.5,21.2249999999999,100,102.101,9.31324999999999,3,1.02499999999999,1,1,2,389.05,390
2,18.75,0.4568,18.5025,4.43425,2.507475,8.7,34.675,20.05,100,102.101,8.98999999999999,2.02499999999999,1,1,1,3,387.1,391
2,19.25,0.46555,17.8075,4.2375,2.56025,6,40.75,18.05,100,102.103475,8.00975,2,1,2,1,3,384.1,389
2,19.75,0.425025,17.6075,4.45575,3.86125,7.77499999999999,52.7,17.05,100,102.103475,8.36199999999999,1,1.02499999999999,0.824999999999996,1,3,384.05,387.025
2,20.25,0.4488,17.515,4.81625,3.06185,9,36.75,16.05,100,102.106,7.88974999999999,0,2,0,1,3,375.075,388
2,20.75,0.47025,17.5175,4.56499999999999,2.95927499999999,12,43,13.075,100,102.106,8.0295,-1,2,0,1,3,375.075,388.075
2,21.25,0.46075,17.4125,4.5625,3.162025,9.44999999999999,71.5,13.075,100,102.108475,8.5035,-1,2,0,1,3,376.125,387.075
2,21.75,0.512775,17.2475,5.1015,3.4985,9.25,70.2999999999999,12.075,100,102.108475,8.5815,-0.975000000000009,2,0,1,3,377.075,390.025
2,22.25,0.503875,17.2425,4.67475,2.837,15.65,46.3,12.05,100,102.110975,8.18025,-0.975000000000009,2,0.949999999999996,1,3,374.1,386.075
2,22.75,0.462,17.445,4.61025,3.91822500000001,8.54999999999998,44,12.05,100,102.110975,7.477,0.0249999999999915,2,1,1,4,368.05,388.05
2,23.25,0.52665,18.1325,4.53075,6.01725,10,50.0249999999999,14.075,100,102.110975,6.69849999999999,0.0249999999999915,2,1,1,4,367.075,393
2,23.75,0.48505,17.52,4.29225,3.3983,7.65000000000001,40.1,17.025,100,102.110975,6.65675,-1,2,1,1,3,375.05,386.1
3,0.25,0.5216,21,4.885,5.6891,8.85000000000001,39.75,17,100,101.763125,8.3925,-1.375,1,2.725,1,4,373,402.75
3,0.75,0.541525,20.925,4.615,10.0277,3.97499999999999,84.025,15,100,101.801,7.9175,-1.375,1,2.55,1,3,373.625,402.5
3,1.25,0.5499,20.65,4.3125,8.42079999999997,7,61.2999999999999,14.75,100,101.801,7.69,-1,1,1.475,1,3.625,379,402
3,1.75,0.5349,20.6875,4.18375,7.5685,5.02499999999999,80.525,15.125,100,101.801,7.44875,-2,1,0.5,1,3.625,381.875,401.125
3,2.25,0.5255,19.875,4.24625,3.414875,7,47.15,11.625,100,101.801,7.42375,-1,1,0.349999999999998,1,3,382.25,399.75
3,2.75,0.532725,19.9625,4.12875,4.03185,6,49,11,100,101.763125,7.2625,-1.375,1,0.300000000000001,1,3,378.625,400.375
3,3.25,0.44945,19.8625,3.9,6.324375,4.05,76.4999999999996,12.25,100,101.763125,7.05,-2,1,1,1,3,380,399.375
3,3.75,0.4848,19.825,4.01375,5.575125,6,54.4999999999997,11.25,100,101.763125,6.9125,-0.375,1,1,1,3.625,381.25,399.625
3,4.25,0.49775,19.8,3.7375,5.2698,3.04999999999998,80.4999999999999,9.625,100,101.801,6.2475,-2,1,1,1,3,376,400.625
3,4.75,0.47325,19.8625,3.85,5.68785,7,39.75,9.875,100,101.801,6.00125,-1.375,1,2,1,3,376.25,401.625
3,5.25,0.480625,19.825,4.01625,9.5092,7.14999999999999,43.05,10.625,100,101.801,5.8775,-2,1,2.325,1,3.64999999999999,378.75,401.25
3,5.75,0.481,19.6375,3.8925,4.712825,6.14999999999999,80.3999999999999,10.625,100,101.9,5.56125,-2,4.64999999999999,2,1,4,382.125,400.625
3,6.25,0.427075,19.475,3.73875,3.88697499999999,3.30000000000001,134.6,10,100,101.9,5.68,8.75,58.25,49.725,8.625,22.25,377.5,398.375
3,6.75,0.496975,19.4125,4.2225,10.74475,32,60.2999999999996,11.625,100,101.9,5.525,63.875,186.125,144.125,33.25,61.5,383,399.75
3,7.25,0.446475,19.775,4.1275,7.17842499999998,31.1,74.8499999999997,14.25,100,101.9,5.78875,116.875,368,233.5,71.25,72.625,387.25,404.875
3,7.75,0.5257,19.975,4.095,9.98875,81.4499999999998,91.925,19.875,100,101.9,7.22,156.5,554,347.375,130.5,89.625,393.25,409.5
3,8.25,0.5512,20.225,4.13,4.767725,121.075,136.2,23.625,100,101.9,8.67875,222.875,719.75,458.875,175.5,109,393.25,421.625
3,8.75,0.618625,21.075,4.64125,4.575,130.925,137.2,42.625,100,101.9,9.8675,307.625,943.375,561.875,213.75,130.25,393.25,436.625
3,9.25,0.65645,22.225,4.9125,1.0349,198.275,157.2,61.875,100,101.9625,10.85875,369.125,1114.125,661.5,245,151.25,397,449.25
3,9.75,0.676975,23.1875,5.43375,3.91869999999999,211.5,186,82,100,101.9,12.65875,447.5,1317.125,746.5,265.375,167.25,392,463.625
3,10.25,0.7113,24.125,5.84125,1.2142,254,186.75,97,100,101.9,14.40625,505.75,1447.875,813.125,282.5,178.625,390.375,468.25
3,10.75,0.667125,24.7625,5.51625,2.41495,257.525,211.05,116,100,101.9,16.2275,532.25,1555.5,861.5,301.625,191,393.625,475.25
3,11.25,0.6675,25.5375,5.70875,2.37255,278.35,201.15,130.625,100,101.862875,17.41875,554.375,1618.125,905.5,313.875,197,394.125,483
3,11.75,0.6506,26.3625,5.7025,3.0046,261.725,206.075,147.75,99.9625,101.862875,18.83625,585.375,1637.75,927.5,319.875,200,394.875,495.75
3,12.25,0.649,26.7625,5.88375,2.40495,276.475,201,154.25,99.7875,101.801,19.9925,561.5,1610,923.5,324.375,199.875,389.5,490.875
3,12.75,0.6155,27.0375,5.8425,2.0639,284.1,200.35,154.5,99.7375,101.763125,20.73375,557.125,1607.125,911.375,322,200.625,397.875,499.875
3,13.25,0.6466,27.475,5.41,2.946,271.525,220.2,147,100,101.763125,21.66375,528.875,1561,883.75,315.625,192.625,402.875,497.875
3,13.75,0.64025,27.5875,5.27,3.20540000000001,234.35,208.2,133.625,100,101.7,22.38875,488.875,1467,826.625,318.5,179,397.5,491.875
3,14.25,0.64425,27.7,5.0925,1.8094,218.15,219,116,100,101.662875,23.3575,450.75,1340.125,774,304,166.25,395.625,487.125
3,14.75,0.65925,27.925,5.465,1.1201,189.75,198.1,99.5,99.8875,101.662875,24.10125,398.5,1203.625,689.625,276.25,150.625,391.875,474.25
3,15.25,0.75065,27.8125,5.405,2.84215,157,179.849999999999,80,100,101.601,24.52375,325.5,1018,599,240.625,134,394.375,464.125
3,15.75,0.7613,27.4125,5.63875,2.07965,124.85,138.85,63.25,99.925,101.601,24.3075,253.875,822.375,505.625,206.75,117.25,395.375,451.25
3,16.25,0.592,27.325,5.48375,1.3148,84,122,49.5,98.95,101.601,23.43375,171.375,633.875,389.875,159.875,94.625,393.125,447.5
3,16.75,0.642,26.4875,5.0625,2.61785000000001,47,97,35,100,101.563125,22.10875,96.625,440.875,274.75,117.125,71,391.5,438.625
3,17.25,0.5743,25.8125,4.27625,4.31842500000002,14.85,81,28.625,100,101.601,20.775,36.125,257.75,167.25,60.75,51,380.25,429.25
3,17.75,0.553,24.9125,4.16,3.614,-0.0250000000000057,79.2,24,100,101.601,18.78375,6.625,105.25,67.25,14.625,23,393.25,419.25
3,18.25,0.483575,24.0875,3.89,4.93112499999999,3.79999999999998,48.85,17.625,100,101.601,16.6475,-0.375,16,5.925,2,3,391,408.625
3,18.75,0.4485,23.0125,4.115,3.14295,6,31.05,14.625,100,101.601,14.7625,-0.375,1,0.825,0.700000000000003,2,390,409.25
3,19.25,0.565775,22.975,4.5275,6.614,3,37.925,12.25,100,101.601,13.86875,0.625,0,1,0.724999999999994,3,388.25,410.25
3,19.75,0.5476,22.8625,4.6,3.71975,8.925,32.8499999999997,11.625,100,101.7,12.2525,1.625,0.625,0,1,3,383.125,408.125
3,20.25,0.5124,22.2,4.28125,3.647225,7.85000000000001,38.95,12.625,100,101.7,11.62375,1.625,1,0.574999999999999,0.700000000000003,3,383.125,408.125
3,20.75,0.469875,22.075,4.37,4.2172,2.925,51.75,11,100,101.7,11.875,0.5,0,1,1,3.625,382.125,409.625
3,21.25,0.527975,21.9625,4.41,3.9134,3.97499999999999,48,9.625,100,101.7,10.6675,-1.375,0,1,0.674999999999997,3.64999999999999,379.125,409.375
3,21.75,0.5315,21.825,4.4925,4.962075,3,44.3,9.875,100,101.7,9.66875,-0.75,0.625,1.55,0.700000000000003,3,382.875,407.25
3,22.25,0.519275,21.625,4.36375,7.023,4,47,10.25,100,101.7,9.2325,-1.375,0.625,1,0.649999999999991,3,381.625,405.875
3,22.75,0.5768,21.45,4.12,4.17405,6.62499999999999,52.9,11,100,101.7,9.8075,-1,0.625,1.525,0.674999999999997,3,379.625,406.25
3,23.25,0.5198,21.375,4.2125,9.79722499999998,5.89999999999999,40.7,11,100,101.7,9.88625,-1,1,1.5,1,4,382.25,407
3,23.75,0.55115,21.2,4.1475,4.2263,3.85000000000001,45,10.25,100,101.7,9.93125,-1,1,1.475,1,3.64999999999999,372,406.125
4,0.25,0.47295,21.56,3.693,7.140925,4.72499999999999,46.6249999999999,8.79999999999998,100,101.3901,9.08099999999999,-2,0,0.65,1,3,400.6,408.8
4,0.75,0.55375,21.09,4.829,10.56485,4,37.825,5.89999999999999,100,101.3901,8.465,-3,0,1.575,1,3,391,406.9
4,1.25,0.5668,21.29,3.935,7.2368,2,54.8,2.79999999999998,100,101.3901,8.086,-1.20000000000002,0.899999999999991,1,1,3,398.9,407
4,1.75,0.5118,20.98,4.052,8.793325,2,51.025,1,100,101.3901,7.64499999999999,-1.10000000000001,0.899999999999991,1.55,1,3,401.2,406.9
4,2.25,0.4676,21.34,3.539,15.642875,2.825,52.85,1,100,101.4,7.1805,-3.075,0.924999999999997,1.575,1,3,399,406
4,2.75,0.453,21.17,3.284,15.412125,4.59999999999999,98.75,0.849999999999994,100,101.4,6.948,-2,0.924999999999997,0.550000000000001,1,4,400,406.925
4,3.25,0.412375,20.9,3.835,9.10405,2,50.325,1.69999999999997,100,101.4,6.94399999999999,-2,0.899999999999991,0.474999999999998,1,3,400.4,406.9
4,3.75,0.429675,21.185,3.41475,11.773,6.77499999999999,49.975,1.77499999999999,100,101.4,6.5145,-2.075,0.924999999999997,1.425,1,3,401,407
4,4.25,0.443,21.0925,4.15475,8.299675,2,33,1.77499999999999,100,101.4925,5.6515,-2.075,1,1,1,4,401,407.925
4,4.75,0.453125,21,3.87,7.035775,2,63.0000000000001,1.925,100,101.5,5.3245,-2,0.924999999999997,1.45,1,4,399,408
4,5.25,0.3996,20.9,3.4705,9.80979999999999,3,32.2499999999999,2,100,101.5,5.27,-1.075,15,7,2,4.925,399.625,407.925
4,5.75,0.42185,20.9,3.20325,13.85075,6.09999999999997,66.725,2,100,101.593425,5.6435,16,117.55,59.1,12.925,28.925,401.7,408
4,6.25,0.417300000000001,21.185,3.18775,9.10815,26.7,53.175,3,100,101.601,5.494,57.55,301.55,153.975,34.7,57,406.7,412.775
4,6.75,0.4224,21.865,3.2795,19.369875,36.65,211.625,7.90000000000001,100,101.69505,4.8415,125.8,530.5,266.8,58.9,77.95,405.65,418.9
4,7.25,0.4507,21.685,3.6335,7.2548,57.8,154.4,17.9,100,101.69505,5.399,188.8,670.25,372,76,95.95,404.95,421.95
4,7.75,0.4963,22.27,3.8505,2.5865,85.25,204.3,24.95,100,101.7,7.084,265.4,902.9,480.8,104.85,110.95,407,436.45
4,8.25,0.52145,22.49,4.21,2.51504999999999,116.775,274.75,39.7,100,101.7,9.188,352.45,1131.45,583.95,121.75,130.95,408,439
4,8.75,0.514275,23.595,3.9515,1.8553,135.6,286.4,54.95,99.91,101.7,10.897,402.8,1341.15,679.9,143.75,153.6,407.8,454.8
4,9.25,0.6255,24.59,4.9355,1.08825,167.55,271.3,76,99.885,101.79595,12.41,467.8,1508.2,767.8,158.95,165.85,406.95,465.8
4,9.75,0.59035,25.585,4.456,0.0255999999999992,192.125,275.2,99.8,97.69,101.79595,14.1985,525.95,1650,846.9,176.75,175,407.8,473.85
4,10.25,0.6345,26.495,5.0265,1.90925,214.8,336.75,117.95,97.18,101.79595,15.8265,573,1762.25,909.8,181.3,183.8,403.85,481
4,10.75,0.616625,26.995,4.679,-0.945824999999994,248.5,428.175,134.9,95.79,101.791,16.821,612.65,1836.85,954.65,201.65,213.1,407.85,491.8
4,11.25,0.6892,27.59,4.785,0.221375000000001,237.1,325,149,94.975,101.791,17.7925,638.55,1894.9,988.95,214.85,226.4,413.95,499.85
4,11.75,0.617775,27.785,4.575,2.37659999999998,236.8,326.25,159.75,93.985,101.69505,18.4415,640.9,1913.15,999.9,218.15,223.85,413.95,503.85
4,12.25,0.657125,28,4.7455,-2.6525,242.1,342.95,160,94.335,101.69505,19.1335,640.9,1913.75,996.95,208.75,204.9,413.9,501.85
4,12.75,0.6561,28.58,4.854,-1.755,239.4,412.95,161.85,92.895,101.69,19.993,630.9,1895.85,978,222.9,222.7,414,507.5
4,13.25,0.5877,29.26,4.636,-0.958400000000004,227.25,412.4,155.8,94.425,101.59595,21.162,604,1800.95,968.9,213.95,209.85,409.95,501.8
4,13.75,0.637375,29.93,4.5565,2.8415,238.85,359.75,148.85,96.075,101.59595,21.3195,564.85,1721.65,937.95,205.9,208.65,414.9,499.75
4,14.25,0.5909,30.455,4.342,0.699125000000003,206.8,409.65,136.85,96.41,101.59095,22.099,533.75,1598.6,883.85,192.95,202,415.6,490.9
4,14.75,0.63875,30.555,4.329,0.26735,181.55,312.325,113.75,95.68,101.495,23.8355,469.75,1442.05,792.45,174.95,180.95,412.95,483.95
4,15.25,0.639875,30.565,4.567,1.552,166.8,265.75,92.925,95.21,101.4925,26.0005,436.125,1269.8,716.25,154.85,163.85,405.925,481.7
4,15.75,0.6002,30.325,4.287,1.63945,129.4,243.8,74.925,97.855,101.4925,26.221,329.95,1069.275,611.625,134,139.925,406.85,469.925
4,16.25,0.61135,30.515,4.59,1.114,86.825,190.5,59.7,97.98,101.485075,25.9565,234.5,864.4,500.85,115.55,115.925,405.9,468.65
4,16.75,0.564,30.01,4.3185,1.4949,55.8,182.95,49.85,99.3325,101.4,25.168,182.1,648,384,92.775,90,403.925,455.925
4,17.25,0.552,29.24,3.8225,2.54025,34.475,135.55,31.9,100,101.4,23.7895,132.475,473.75,312.4,69.9,73.6,401.95,448
4,17.75,0.5186,28.18,3.97175,3.60195,17.6,120.6,24.7,99.9925,101.392575,21.1325,49.4,310.625,161.7,44.6,44.75,400.775,446.4
4,18.25,0.507650000000001,27.085,4.15825,4.82735,3.65000000000001,72.8,14,99.985,101.4,18.115,8.54999999999998,183.125,120.5,29.4999999999999,30.3,400.925,431.85
