DOY2,HR2,TA,RH,WS,PA,PPFD_IN,PPFD_OUT,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,VPD,T_CANOPY,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,G,SG,USTAR,H,LE,FC,SC,NEE,H2O,CO2,U_SIGMA,V_SIGMA,W_SIGMA
1,10.25,1.119775,12.745,0.772175,84.902475,278.6062,26.76275,68.6953,135.075,18.294,197.96975,324.83225,0.4545,3.4954075,0.621625,1.050925,1.76625,2.87075,4.35725,7.59925,-17.005225,2.511625,0.079625,17.15625,4.9284,-1.4192028,-0.25569875,-1.404504948,1.807235,353.72775,0.44581254157875,0.42990916271875,0.24041251065325
1,10.75,1.9625,12.102175,0.8987,84.9,285.039,33.015,81,137.075,21.4,197,331.09775,0.68175,3.75875,1.69,1.631675,2.009,2.8825,4.33725,7.59925,-11.56935,4.690175,0.094,28.0632,4.408065,-1.205,-0.23558540625,-1.337043925,1.854185,354.12175,0.5421989114298,0.543127361216875,0.2764040804292
1,11.25,2.4,11.4725,1.089625,84.9,341.0982,33.15,108.525,167.205,21.673,199,334.9225,0.8725,4.36325,2.529,2.191775,2.40175,2.94525,4.31725,7.60975,-6,4.17505,0.11420854903065,35.1816,6.1605,-1.1915944,-0.33065,-1.221005158,1.810195,356.867,0.6,0.61387453688615,0.3067529412194
1,11.75,2.710875,10.6,1.136975,84.81575,367.975,41.034375,109.725,173.89,26.259,200.725,337.4935,0.88725,5.4538575,3.48725,2.88175,2.7445,3.03075,4.28725,7.63,-1.5418,3.264235,0.1187773816577,46.2114,6.278275,-1.375875,-0.30454798,-1.42237095,1.768305,354.72125,0.682082540719675,0.680678783827375,0.33792205480175
1,12.25,3.3725,9.945,1.29725,84.8,341.325,40.525,100.625,162.625,27.725,201.78825,341,1.067,6.7067,4.20975,3.500775,2.9745,3.08175,4.26725,7.67,2.725,2.808975,0.1301,46.8765,4.9284,-1.28375,-0.2477801975,-1.290971,1.66739,354.6275,0.707106781187,0.721110255093,0.34666557451875
1,12.75,3.7725,9.6,1.4729,84.76435,325.437,36,92.45,142.725,23,203.116,344,1.18075,7.264,4.54175,3.829925,3.41225,3.208,4.24,7.67975,4.12315,-5.061025,0.1423,51.0345,3.7681875,-1.318,-0.365798,-1.320338475,1.93066,354.40025,0.738741355213125,0.749099168597875,0.35895144124835
1,13.25,3.9725,9.3,1.538075,84.701575,334.875,35.7591,88.8659,160.685,23,205,342.725,1.2145,7.0328925,4.9845,4.1912,3.72825,3.36625,4.22,7.67975,5.3538,-5.284575,0.1568,55.056,3.27852,-1.157275,-0.370393,-1.1828286,1.83775,357.978,0.73583608330265,0.7495325465172,0.3578868969744
1,13.75,4.122525,9.4175,1.4544,84.694575,330.475,38.042,82.61775,148.9803925,22.06525,207.725,343.67425,1.13975,7.0220925,5.11,4.399425,4.09545,3.5345,4.209175,7.67,6.725,-22.31345,0.1332,44.787,2.4642,-1.2652,-0.280375425,-1.2397588662,1.75014,356.0545,0.72025649530275,0.74047161744055,0.350713558335
1,14.25,4.1725,8.741325,1.489,84.696125,290.325,34.8624,62.725,130.5075,22.725,208,341.47175,1.198,6.91955,5.33,4.74975,4.398,3.68625,4.208625,7.6895,4.325,-44.72865,0.1350670811112,28.9824,1.786545,-1.0670208,-0.19027468,-1.162909755,1.95525,358.0145,0.72211702684655,0.758774917085925,0.328141305791
1,14.75,4.2,8.8175,1.392675,84.668425,246.059,28.1,46.45,112.725,17,208.725,342,1.49175,7.18625,5.68525,5.008,4.63945,3.8514,4.2078,7.67925,1.8039,-37.343525,0.1530468132554,11.57355,0,-1.07145,-0.23953275,-1.21514475,1.781355,355.9605,0.7,0.682449163806025,0.323617830164
1,15.25,4.421075,8.9,1.41175,84.691475,172.9512,19.677275,11.725,83.480875,13.76075,207,341.175,1.466,6.6241425,5.6945,5.23295,4.797075,4.007725,4.1989,7.66925,1.054375,-47.070125,0.13935,8.1585,-0.3045,-1.045,-0.30336,-1.04512176,1.9552375,357.7615,0.65574385243,0.66999958863735,0.30174172554835
1,15.75,4.30155,8.816675,1.41725,84.7,152.38483,17.7417,-16.55,74.55825,12,207,336,1.51525,5.9741425,5.6845,5.264675,4.837925,4.175975,4.19945,7.669,-2.157175,-54.4299,0.15613921352785,0.874625,1.2321,-0.932,-0.248527,-0.9298905875,1.658775,359.21375,0.6,0.556776436283,0.27359549149575
1,16.25,3.847125,9.297975,1.1787,84.688375,94.80442,10.031175,-70.275,44.45,7,207,332.23925,1.379,4.3526575,5.4345,5.2157,4.803325,4.33,4.206975,7.66875,-7.095425,-51.729125,0.11623437681455,-17.0385,-1.2321,-0.705,-0.3447,-0.7492428,1.782185,357.675,0.519615242271,0.4464290053041,0.21302950802985
1,16.75,2.8058,9.782125,1.03175,84.7,35.289275,4.116,-108,13,3,205,325.725,1.14975,2.978735,4.96915,5.06785,4.901775,4.4745,4.222575,7.65875,-13,-54.951875,0.07427635895765,-34.41,-1.2321,-0.6327,-0.33858747175,-0.740697672,1.7721775,354.894,0.3853520624375,0.316227766017,0.151657508881
1,17.25,1.4625,11.0175,0.86,84.713,2.725,1,-127,-2,1,204.725,319.06575,0.93975,1.1058,4.55515,4.832575,4.80315,4.57725,4.238725,7.63975,-22.97265,-60.152925,0.044249745762,-52.36765,-3.6963,-0.9073251,-0.3951335,-1.089770583,1.795555,353.76625,0.246016197652175,0.24707470856105,0.0912416546187825
1,17.75,0.3,12.545,0.52025,84.738225,0,0,-133,-5,0,202.45,310,0.698,-0.47458,4.033625,4.549125,4.763375,4.66725,4.248175,7.65925,-35.2895,-53.25865,0.02644449091963,-68.2905,-3.623265,-1.15622595,-0.4626425325,-1.30476261465,1.85522,353.41625,0.22360679775,0.2272425677527,0.081336285179635
1,18.25,-0.0274999999999999,14.5,0.349425,84.7359,0,-1,-131,-6,0,202,307.725,0.57,-1.7066425,3.651875,4.159825,4.6902,4.74175,4.263925,7.6595,-42.855,-43.408725,0.032,-66.829375,-6.104325,-1.1542687,-0.437298075,-1.1883400815,1.98603,353.087,0.22360679775,0.22360679775,0.0702025640557
1,18.75,-0.54405,16.2,0.25615,84.767625,0,-1,-125.275,-5.23275,0,201,302.8555,0.55625,-2.75205,3.2049,3.77175,4.5994,4.789,4.269425,7.64975,-46.331375,-37.05065,0.0195699768458975,-64.09175,-3.693045,-0.970695,-0.39802025,-1.0410252105,1.938215,352.2795,0.244948974278,0.22360679775,0.0784888527117
1,19.25,-1.121175,17.29145,0.257525,84.768925,0,-1,-121,-6,0,200.725,295.725,0.60075,-3.65,2.608575,3.4035,4.4881,4.78725,4.27435,7.64,-48.13805,-32.00385,0.022,-63.9915,-5.81235,-0.9382164,-0.45202125,-1.011770203125,1.825935,349.6,0.244948974278,0.22360679775,0.0707106781187
1,19.75,-1.555,19.7725,0.324775,84.76,0,-0.164,-119,-5,0,199.725,293,0.6035,-4.7,2.23175,3.07075,4.2725,4.76525,4.287525,7.64975,-52.129725,-30.335125,0.0224419143461125,-62.271875,-3.6963,-0.887667,-0.388975191,-0.931753647,2.026675,347.01,0.254453127348,0.244948974278,0.0774596669241
1,20.25,-2.5275,20.5725,0.317625,84.771325,0,-0.123,-117,-5,0,199,291.87625,0.33,-5.1683425,1.91335,2.7645,4.06,4.7525,4.3112,7.65,-54.771975,-27.27115,0.014749915254,-63.02625,-4.02925,-0.832722,-0.353027448,-0.9120994894,1.9971,346.562,0.24646735590875,0.22360679775,0.0658544322730125
1,20.75,-2.655,21.1696,0.2589,84.75795,0,-0.061,-116,-4.580225,0,197.45,290.51475,0.3445,-5.761235,1.759575,2.51175,3.849,4.709,4.329825,7.65975,-56.458675,-24.857,0.0231784382563,-63,-4.9284,-0.970695,-0.485818,-1.0246803764175,2.33554,345.7615,0.244948974278,0.2422728705217,0.0702025640557
1,21.25,-3.0275,21.7075,0.29725,84.74135,0,-0.082,-114,-4,0,196,287,0.2345,-6.0756575,1.45725,2.37175,3.642575,4.6445,4.349,7.65975,-58.4622,-22.4392,0.0179106113798,-60.5495,-5.162,-0.929096375,-0.380581638,-1.044479925,2.09923,345.358,0.244948974278,0.24646735590875,0.0702025640557
1,21.75,-3.507425,22.4,0.235075,84.733125,0,-0.061,-112,-4,0,195.725,286.725,0.23,-6.19125,1.17175,2.2235,3.46175,4.5935,4.359825,7.65975,-54.61205,-21.2544,0.02802483898258,-56.7255,-4,-0.77319825,-0.29484815525,-0.81484897075,2.005075,344.943,0.2342893188582,0.244948974278,0.0703549982746
1,22.25,-4.296275,23.61785,0.279725,84.710675,0,-0.0525,-112,-4,0,195,286.06525,0.19,-6.5153925,0.869,2.077175,3.26625,4.53525,4.372575,7.65,-57.68965,-19.147,0.0179106113798,-56.61,-5,-0.941726775,-0.392586,-0.9870175752525,2.0418275,343.663,0.244948974278,0.22360679775,0.0632455532034
1,22.75,-4.3869,23.7493,0.30725,84.721125,0,-0.082,-113,-4,0,194.725,284.725,0.15,-6.547485,0.61175,1.84325,3.12725,4.46875,4.392025,7.6495,-59.30345,-18.87095,0.0213731325663475,-62.108,-4,-0.7758921,-0.3579495,-0.804569775,2.11505,343.377,0.264575131106,0.22360679775,0.0702025640557
1,23.25,-4.290725,23.639225,0.23175,84.7269,0,-0.041,-111.275,-4,0,194.725,283.01375,0.17,-6.94625,0.42625,1.626,3.0713,4.405,4.403675,7.63,-58.292475,-18.47665,0.0179106113798,-58.93625,-4.9284,-0.826403325,-0.4123398,-0.874599949575,2.0822375,343.75,0.244948974278,0.22360679775,0.0702025640557
1,23.75,-4.994925,23.9725,0.2345,84.73225,0,-0.041,-111,-4,0,194.725,284,0.14175,-6.7841075,0.2725,1.44185,3.00865,4.34225,4.424475,7.62,-57.590325,-16.796,0.0252855690068,-59.5905,-5,-0.943833,-0.330717,-1.042744708,2.1117475,342.954,0.22360679775,0.22360679775,0.0707106781187
2,0.25,-4.095,20.12645,0.28075,84.7,0,-0.06835,-116,-4,0,192,284,0.21,-6.87334,1.4029,2.8603,4.3543,5.4645,4.76135,7.753,-68.4811,-16.8507,0.029499830508,-63.77705,-4,-0.841848975,-0.413345,-0.915563187,1.9908625,338.616,0.264575131106,0.225331171248825,0.0702025640557
2,0.75,-4.73895,20.77615,0.2305,84.7,0,-0.061,-116,-4,0,191,283,0.17,-7.04332,1.1505,2.6505,4.19225,5.4258,4.77045,7.76,-67.8301,-16.83075,0.0208838286922025,-60.1834,-5.24988,-1.19566425,-0.46812804225,-1.49705851515,2.08834,338.02525,0.244948974278,0.244948974278,0.076278593883155
2,1.25,-4.7963,20.715,0.3615,84.71155,0,-0.052,-116.95,-4,0,189,283,0.161,-6.7033,1.021,2.4335,4.0765,5.3718,4.79,7.76,-66.5344,-15.23995,0.0179106113798,-66.6,-6.002225,-1.165775025,-0.47860625,-1.23781193,2.041265,333.728,0.22360679775,0.2439197036025,0.0632455532034
2,1.75,-5.1,20.9146,0.27,84.7033,0,-0.069925,-116.9,-4,0.19475,189,282.582,0.161,-7.51668,0.8615,2.29015,3.9412,5.29505,4.7991,7.757,-66.26065,-15.1787,0.02515701210612,-66.016,-6,-0.91575,-0.523304,-1.063465877925,2.05065,337.072,0.2385363740858,0.22360679775,0.0632455532034
2,2.25,-5.3,21.015,0.2905,84.6746,0,-0.041,-115.95,-4,0,188,282.0075,0.151,-7.5833,0.6605,2.15065,3.8163,5.1989,4.8077,7.757,-62.2323,-14.44375,0.0179106113798,-68.374,-4.64163,-0.8836377,-0.469407559,-0.9623620413,1.9614625,334.9665,0.244948974278,0.22806887911695,0.070545541048225
2,2.75,-5.79,21.69765,0.17605,84.6655,0,-0.061,-117,-4,0.00155000000000002,188,279.05,0.17,-7.5,0.5185,1.9901,3.69635,5.1221,4.81485,7.754,-63.72905,-14.03115,0.01947765284495,-67.7375,-5,-1.06857465,-0.524556,-1.1539560285825,2.0525,331.7665,0.244948974278,0.22527554629725,0.0632455532034
2,3.25,-5.7608,21.92715,0.19,84.662,0,-0.061,-117.95,-4,0,188,278.05,0.1305,-7.75,0.513,1.86955,3.5768,5.04405,4.81915,7.761,-63.31575,-13.76525,0.01712043734835,-67.7825,-5.5224,-1.026861,-0.36134079375,-1.136608478775,2.117005,328.927,0.244948974278,0.22360679775,0.0702025640557
2,3.75,-5.7,21.765,0.22575,84.6055,0,-0.041,-115,-4,0,188,279,0.1005,-7.75,0.361,1.76275,3.4563,4.9936,4.82155,7.761,-62.5466,-12.982,0.0273926997574,-60.818425,-5.761575,-1.1078133,-0.37445749675,-1.1340508836525,2.07807,330.962,0.24086373288855,0.23523373608255,0.0702025640557
2,4.25,-6.28,22.3,0.1905,84.6277,0,-0.061,-116,-4,0,188,278,0.1105,-7.91332,0.2355,1.661,3.34145,4.93385,4.823,7.765,-63.1632,-13.43465,0.0210713075057,-65.32,-5.7451,-1.3072026,-0.43296427,-1.31096553885,2.0858,327.15825,0.2195139558408,0.22360679775,0.0607972038831
2,4.75,-6.195,23.01,0.19795,84.6351,0,-0.061,-114,-4,0,186.05,277.05,0.12,-7.9833,0.233,1.5272,3.22335,4.876,4.8235,7.779,-64.305,-13.19955,0.0179106113798,-63.125,-6.002625,-1.269748425,-0.39432042375,-1.191664233825,2.23342,326.5835,0.22360679775,0.244948974278,0.0629395095383625
2,5.25,-6.795,23.3084,0.21715,84.62595,0,-0.061,-114,-4,0,185.05,277.05,0.1005,-8.3667,0.00490000000000004,1.41865,3.08735,4.8158,4.8335,7.793,-61.98675,-12.41695,0.02265165556865,-63.233,-5.671,-1.239506875,-0.48127675,-1.306015415,2.28042,328.43825,0.244948974278,0.22360679775,0.0632455532034
2,5.75,-6.8,24.1016,0.2191,84.62685,0,-0.041,-114.9,-4,0,184.05,275.05,0.11,-8.55998,-0.1995,1.32,3.0098,4.71245,4.824,7.786,-62.0366,-12.09235,0.0257,-66.1707,-10.195375,-1.79871615,-0.57872225,-2.0321276745,2.106725,331.59875,0.2288951904812,0.230217288664,0.0632455532034
2,6.25,-7.2,24.21825,0.28,84.6385,0,-0.061,-113,-4,0,185,274,0.05,-8.69998,-0.3965,1.2105,2.9118,4.65075,4.8335,7.8,-60.3329,-12.43375,0.0230311334742625,-61.484625,-4.9284,-1.3489608,-0.3433095,-1.264921812,2.19135,327.419,0.22360679775,0.22360679775,0.0607972038831
2,6.75,-7.3,24.98955,0.23,84.6543,0,-0.021,-112,-3.73765,0.20715,184.05,274,0.0605,-8.7167,-0.59,1.1,2.81975,4.60065,4.8435,7.803,-60.98625,-12.30105,0.02085704600456,-69.06975,-4.9284,-1.54731225,-0.3443275,-1.55127897375,2.08311,325.3275,0.244948974278,0.229230552772525,0.0632455532034
2,7.25,-6.995,24.74455,0.25715,84.6955,6.00235,1,-106.9,2,1.0149,184,277.3965,0.061,-8.06,-0.36,1.002,2.7336,4.55185,4.8625,7.803,-53.49535,-10.027,0.017,-54.89575,-5.324,-1.3517691,-0.38330775,-1.1505054,2.17676,327.3615,0.2301859500165,0.22527554629725,0.0632455532034
2,7.75,-5.5,24.5,0.1643,84.7055,40.56775,4,-77,18,3.62095,184,287.05,0.1205,-5.354,0.16,1.00085,2.65365,4.5032,4.852,7.789,-48,-24.5254,0.03139624818354,-39.9117,-1.2321,-1.6830264,-0.24935,-1.274233158,2.3276,335.72375,0.244948974278,0.22748154911125,0.0706598667124
2,8.25,-3.19,19.58055,0.10005,84.73,88.15,10,-26.6696,42.062,7,184,299,0.2005,-2.308,0.20075,0.9205,2.341,4.32665,4.841,7.768,-43,-2.9867,0.041885526633835,-17,0.662400000000001,-2.102775675,-0.30129,-1.75712185,2.1903875,343.8165,0.244948974278,0.2417572382464,0.115877728228675
2,8.75,-1.2741,16.61,0.1381,84.7428,167,17,16.05,80,12,189.023,306.1,0.4,-0.293998,0.6498,1.2125,2.4235,4.41225,4.82,7.75,-37,-1.13825,0.036611396791175,-1.3875,2.09457,-1.321905475,-0.26954796,-1.322811864,2.35261,350.32125,0.256660442086375,0.264575131106,0.152834762114625
2,9.25,-0.2886,13.12,0.25115,84.77385,212.1582,26.39805,44,99.15,17.943,192,314,0.502,0.1233332,1.201,1.576,2.51805,4.4209,4.7815,7.726,-29,1.06675,0.0579459741222525,6.00585,3.4092,-1.0260888,-0.2664625,-1.0737317074,2.09187,352.904,0.346410161514,0.3602015033952,0.202484567313
2,9.75,0.305,11.605,0.6405,84.7698,261.6588,28.45475,71.331,125.05,18.6945,194,318.412,0.701,2.1667,2.05045,2.17015,2.61085,4.3411,4.77435,7.726,-21.98395,2.9867,0.0927137530251,18.78735,2.41778,-1.1373804,-0.220918,-1.1464595,2.1550875,353.28275,0.4561795400128,0.47008439461075,0.25298904939095
2,10.25,0.81415,10.86495,0.9418,84.7773,316.0164,40.474625,85.784,154.325,26.214,196,326.012,0.8905,4.3358,2.79195,2.981,2.95435,4.31915,4.7634,7.744,-16.91985,5.358,0.0926624618643,34.991675,3.518725,-1.182,-0.266028,-1.1630001175,2.008145,352.894,0.5378140143255,0.5378140143255,0.287154960175725
2,10.75,1.898,10.31,1.05,84.7715,368.016,45.8564,110,180.72,30,198.81,333.36,0.94,5.559185,3.432,3.37,3.165,4.311,4.744,7.775,-8.834,5.26,0.1283242627099,47.5047,2.882325,-1.4481,-0.2728813395,-1.45165855,2.0971625,353.40825,0.6453150310869,0.668283276425,0.320821307492
2,11.25,2.2,9.1,1.35,84.7765,448,53.1,111.0615,203.15,32.54,201.93,337.8,1.06,5.3767,4.188,3.76,3.61,4.328,4.736,7.7925,-1,5.26,0.12197653132355,45.177,5.320335,-1.497125,-0.41575399125,-1.57278325,2.0037375,352.95,0.7172857885334,0.6922762083039,0.340018647770075
2,11.75,2.7,8.5,1.41,84.732,455.1444,53.38955,120,223.3045,35.99525,203,335,1.08,5.98334,5.08,4.261,4.09,4.352,4.726,7.7975,3.66,2.682,0.12311203526025,67.90425,4.83596,-2.006,-0.347547486,-1.89963025,1.935675,353.1495,0.7749484966631,0.830081222142975,0.364849229250975
2,12.25,3.25,7.6,1.55,84.705,449,59.0941,122,212.24,35.95325,203,338,1.17,7.1033,5.51,4.75,4.117,4.43,4.714,7.795,5,-8.0576,0.143377768763025,66.711,6.9283,-1.610975,-0.3110905,-1.534333925,1.6487575,353.572,0.866025403784,0.836660026534,0.384707681233
2,12.75,3.457,7.272,1.46,84.6935,490.416,55.7492,133,238.12,34.57575,205,348,1.35,8.31332,6.29,5.36,4.63,4.58,4.702,7.8025,7.165,-11.44,0.178948078991725,67.5435,1.20889,-1.591,-0.36143,-1.70205275,1.76926,334.471,0.851670600531125,0.8,0.3922704815295
2,13.25,3.5,7.5,1.66,84.668,378,46.8,101,170.35,31,206,344,1.22,7.78,6.76,5.818,5.05,4.83,4.689,7.795,9.727,-4.5696,0.1718365127092,56.4207,3.6963,-1.51955,-0.3526236,-1.5558477,1.70452,353.106,0.888114022344625,0.916515138991,0.4040395262064
2,13.75,4.082,7,1.73,84.61,388,49.634575,100,187.15,30.9375,207,344,1.43,7.996,7.17,6.34,5.253,4.941,4.679,7.7875,13.323,-28.20545,0.176375,52.725,3.6963,-1.5428,-0.215545,-1.5512125,1.804475,353.092,0.888819441732,0.8665159880398,0.3971766651465
2,14.25,4.387,6.5,1.71,84.6,407,47.5,100,196.05,29.7945,208,347,1.54,8.0499875,7.28,6.583,5.65,4.97,4.673,7.785,8,-35.279,0.1537415273888,53.28,3.6963,-1.295,-0.292157,-1.30172107,1.75171,353.858,0.8532218348106,0.8714925458221,0.384451919262625
2,14.75,4.5,7.2,1.74,84.6,291,33.6068,77,139.15,22.45,207,342,1.49,6.84125,7.33,6.752,6.14,5.17,4.666,7.78,6,-45.599675,0.145962168127625,43.21415,2.279385,-1.22645,-0.319650548,-1.23367515,1.68435,353.831,0.805288246216675,0.836615189442175,0.3756729762503
2,15.25,4.2,7.4,1.59,84.6,226,27,38,108.905,17,206.99,341,1.37,6.5249875,7.31,6.833,6.48,5.5,4.658,7.78,4.194,-48.350675,0.143284891039,25.4745,0.985680000000001,-1.0944,-0.394791,-1.16868968,1.644645,353.638,0.7870819964105,0.76778771157695,0.3555333987004
2,15.75,4.038,7.4,1.62,84.598,201.4023,17.57955,23.925,94.225,13,209,339.15,1.48,5.939575,7.13,6.869,6.5,5.595,4.64,7.77,0,-44.72805,0.16635312756975,14.38125,-0.199999999999999,-1.0439,-0.5382528195,-1.03618661,1.72584,352.538,0.77312567731245,0.727493433890375,0.330086060317225
