DOY2,HR2,CO2,CH4,H2O,FC,FCH4,G_1_1_1,G_2_1_1,G_3_1_1,H,LE,PA,RH,T_SONIC,TA,VPD,LW_IN,LW_OUT,SW_IN,SW_OUT,NETRAD,PPFD_IN,TS_1_1_1,TS_2_1_1,TS_3_1_1,TAU,U_SIGMA,V_SIGMA,W_SIGMA,USTAR,WS
1,5.25,414.7415,2071.87952380952,1.1186,0.1245021,37.0867181818182,-10.4408,-7.21103,-5.30137,-16.6203,1.63174,100.9285,79.3431,-17.917,-17.95,0.28363505764661,206.715,237.793,-2.71050543121376e-20,0.518012,-31.7962,0.0489936,-4.09999999999997,-3.79999999999995,-5.09999999999997,-0.1580195,0.871688901850066,0.63068014565137,0.39839207381906,0.354359,7.037545
1,5.75,414.626,2071.67690476191,0.989535,0.207745,36.1451477272727,-10.5798,-7.15272,-5.29106,-19.0979,0.667196,100.936,78.4519,-18.479,-17.593,0.248919998078548,207.0275,235.1885,0,0.527302,-30.9133,0.049,-3.59999999999997,-3.53799999999995,-4.39999999999998,-0.144778,0.851754550466778,0.605573441131515,0.353055599544686,0.3333175,6.73847
1,6.25,414.552,2071.47428571429,1.01034,0.0903037,35.2035772727273,-10.5676,-7.21023,-5.2671,-18.5377,1.04324,101.036,78.3046,-18.611,-17.163,0.250180652465429,197.1545,235.3565,-3.3881317890172e-21,0.554286,-29.482,0.0516419,-3.59999999999997,-3.50299999999999,-4.39999999999998,-0.144961,0.890167399987216,0.659784055581824,0.371122621245324,0.344417,6.95549
1,6.75,414.482,2071.27166666667,1.06277,0.10536675,34.2620068181818,-10.5526,-7.26819,-5.09321,-21.6742,2.370815,100.602,79.3383,-18.662,-16.983,0.246655585002131,200.522,235.4,-5.08368234368432e-05,0.488373,-30.93435,0.0516,-3.79999999999995,-3.59999999999997,-5.09899999999999,-0.137137,0.87917063190259,0.628488663382244,0.37325728392089,0.314767,6.7903
1,7.25,414.803,2071.06904761905,1.03849,0.05545565,33.3204363636364,-10.67695,-6.73468,-4.687535,-16.12475,1.9680785,100.598,79.62555,-18.706,-17.0375,0.267940668670639,211.57,234.416,-0.0184870000000001,0.4658125,-29.11665,0.0463468,-3.69549999999995,-3.55499999999998,-4.69399999999996,-0.112427,0.862691717822769,0.56702821799272,0.358054465130656,0.295255,6.79781
1,7.75,414.959,2070.86642857143,1.0172355,0.129084,32.3788659090909,-10.0441,-5.86092,-4.4206,-12.6147,1.804375,100.626,79.6573727656145,-18.5635,-15.794,0.276904834787355,225.703,233.983,-0.211127,0.569769,-24.0714,0.0542902,-3.79999999999995,-3.59999999999997,-5.142,-0.1550955,0.886356117925772,0.643419560440279,0.376500469268776,0.3431925,6.9962
1,8.25,415.126,2070.66380952381,1.03079,0.016999,31.4372954545455,-10.1247,-5.9421,-4.45143,-19.37555,2.17196,100.634,81.7462,-18.323,-15.527,0.318095023454475,227.345,236.345,0,0.619314,-21.4743,0.0569385,-3.79999999999995,-3.59999999999997,-5.19799999999998,-0.124658,0.915354576106986,0.601872910172904,0.39585350825779,0.326747,6.71766
1,8.75,414.628,2070.46119047619,1.02788,0.0031746,30.495725,-10.1528,-4.75594,-4.41295,-13.718,3.097,100.68,83.6645,-17.55,-15.378,0.340814201275156,229.246,238.008,-0.293649,0.438386,-14.191,0.0463,-3.5,-3.59999999999997,-4.327,-0.131202,0.920144010467927,0.648775770201076,0.455624845678986,0.354096,7.22159
1,9.25,414.6945,2070.25857142857,1.09014,-0.0332119,29.5541545454545,-10.211,-5.3389,-4.47738,-22.2755,3.4533,100.658,83.2973,-17.432,-15.246,0.293625995258509,233.589,240.188,-0.139858,0.438828,-10.6115,0.0529661,-3.44099999999997,-3.59999999999997,-4.39999999999998,-0.157511,0.941424983734764,0.662294496428892,0.418922427186705,0.348723,6.67949
1,9.75,414.2075,2070.05595238095,1.24531,0.0866633,28.6125840909091,-9.88184,-5.19473,-3.43758,-12.985,2.375155,100.777,86.5094,-16.992,-14.804,0.293240134191677,237.286,248.742,-0.155398,0.553843,-10.7499,0.107256,-3.39999999999998,-3.39999999999998,-4.19999999999999,-0.131376,0.853564877440491,0.627640024217704,0.386192956952868,0.317659,6.31257
1,10.25,414.252,2069.85333333333,1.43106,-0.120405,27.6710136363636,-9.92656,-4.87907,-3.32546,-13.4191,1.43527,100.8845,86.7744,-15.8335,-14.598,0.293086845744949,241.105,248.507,0.292041,1.86015,-12.069795,1.66843,-3.399,-3.39999999999998,-4.19999999999999,-0.154412,0.892958021666788,0.637537118489247,0.388400434561559,0.3339005,6.235375
1,10.75,414.487,2069.65071428571,1.45434,-0.00277855,26.7294431818182,-9.96319,-4.87393,-3.23319,-12.15815,1.721375,100.928,86.6859,-15.6735,-14.314,0.272100594906265,240.264,248.396,5.25674,5.84323,-7.496395,11.1652,-3.39999999999998,-3.40673983355972,-4.15499999999997,-0.1456825,0.895513699027527,0.642540160737147,0.36871226996495,0.3346675,6.264895
1,11.25,415.127,2069.44809523809,0.944023,0.220748,25.7878727272727,-8.79962,-6.78504,-4.0442,-13.7617,0.00979197,101.017,80.26395,-20.089,-16.313,0.267304829346672,221.4385,243.908,21.4966,18.4989,-17.0646,40.28065,-3.50649999999999,-3.1,-4.5401049511371,-0.126157,0.868677232724874,0.589642755425756,0.347963827577454,0.30458,6.32982
1,11.75,423.686,2069.24547619048,0.959642,0.140259,24.8463022727273,-9.37265,-6.501105,-4.76428,-19.10335,0.895442,101.11,78.79265,-18.3595,-17.0325,0.28878772224127,186.8505,235.5295,36.4001,31.60935,-22.4516,73.2679,-3.29049999999998,-3.00149999999996,-4.06599999999998,-0.121862,0.860354558580251,0.615399577686356,0.386429408140346,0.3190275,6.47949
1,12.25,421.524,2069.04285714286,0.9014295,0.0886989,23.9047318181818,-10.56405,-7.5511,-5.3307,-18.7847,1.21871,101.119,76.1645,-19.0395,-18.6995,0.282214211578954,175.775,232.391,63.04045,51.2732,-21.41375,110.629,-3.64999999999998,-3.25149999999999,-4.54999999999998,-0.1441445,0.849874838448909,0.594829777507059,0.388950393943016,0.3221645,6.625705
1,12.75,424.3195,2068.84023809524,0.844861,0.0210608,22.9631613636364,-10.5746,-7.63759,-5.56831,-19.3938,0.926345,101.115,77.1982,-19.264,-18.461,0.28690163173817,177.226,232.631,89.6582,76.1583,-9.6822,149.99,-3.79999999999995,-3.483,-4.59999999999997,-0.1680165,0.873875849305838,0.621033815504438,0.400800449101545,0.355599,6.46674
1,13.25,424.579,2068.63761904762,0.954418,0.0177727,22.0215909090909,-10.5423,-7.18633,-5.45297,-16.0257,1.83209,101.127,77.7766,-18.045,-17.226,0.298333019465944,197.071,237.288,97.6179,77.5474,-11.5,173.987,-3.61399999999998,-3.09999999999997,-4.13200000000001,-0.1607155,0.87476146603633,0.611107416995998,0.393969918903491,0.3437585,6.2531
1,13.75,424.24,2068.435,1.096055,0.0005799,21.0800204545455,-9.82029,-6.5956,-4.94449,-15.5112,2.037775,101.137,79.26065,-17.025,-16.1845,0.316116198193146,211.853,240.314,104.8175,81.29755,-7.915265,190.416,-3.34999999999997,-3.04999999999998,-4,-0.141978,0.868422190779576,0.613185701609288,0.405448218508093,0.3383965,5.86127
1,14.25,423.219,2075.635,1.3793,0.02161395,20.13845,-9.52097,-6.49579,-4.71559,-15.6612,2.558615,101.122,80.0756,-15.48,-14.787,0.327443031087418,221.004,245.282,97.3799,75.9845,-6.40029,181.876,-3.19999999999999,-3,-4,-0.126894,0.839271708089818,0.60459655969911,0.378084646607079,0.329629,6.03957
1,14.75,421.043,2071.765,1.420865,0.02368438,10.16531,-9.47921,-6.50208,-4.62399,-15.9521,2.317365,101.124,81.19965,-15.2865,-14.0015,0.345743426107652,219.2115,244.7265,93.4376,72.2536,-6.176615,170.1,-3.19999999999999,-3,-4,-0.1205255,0.860102294761985,0.591799384702133,0.386664787091013,0.3114735,5.967145
1,15.25,423.679,2108.13,1.33599,0.0846375,17.22535,-9.50864,-6.35642,-4.56921,-13.9064,1.50927,101.106,81.3068,-15.462,-14.017,0.334325050092913,220.6005,244.7095,75.1274,58.2841,-7.27434,144.377,-3.19999999999999,-3,-4,-0.109742,0.890715442776199,0.618048541782925,0.382808045892455,0.322019,6.33336
1,15.75,424.068,2090.605,1.13765,0.189684,6.21553,-9.68606,-6.23123,-4.74864,-14.86355,2.144175,101.1,81.803,-16.72,-14.34,0.337619363160037,211.7565,238.4015,61.1721,46.8515,-8.86181,106.811,-3.19999999999999,-3,-3.90299999999996,-0.147673,0.871367316348278,0.602924539225267,0.396935763065008,0.338118,6.58435
1,16.25,423.007,2082.78,1.21239,0.243312,2.165445,-9.80289,-6.47927,-4.89708,-12.827,1.61437,101.116,81.96825,-16.836,-15.791,0.318639896944496,207.253,235.162,42.38695,30.1294,-14.62695,69.931,-3.19999999999999,-3,-3.9545,-0.144178,0.917328185547572,0.627564339331036,0.406697676413328,0.361225,6.54553
1,16.75,423.239,2079.85,1.189735,0.1945225,0.9956725,-9.85457,-6.72856,-4.8825,-19.965,1.50072,101.1365,81.8799,-16.905,-16.274,0.305882952083319,190.265830850748,234.9595,22.619,15.6045,-23.991,38.8294,-3.19999999999999,-3,-4,-0.14503,0.923037256925513,0.637386899844125,0.393155520389471,0.343272,6.69091
1,17.25,417.8855,2081.585,1.076695,0.3372805,9.72716,-10.1413,-7.11945,-5.445765,-19.4901,0.804122,101.1355,79.3438,-17.2579999999999,-17.277,0.282395328753811,181.924,234.357,7.46767500000001,7.56226499999999,-38.7212,16.7823,-3.69999999999999,-3.19999999999999,-4.24999999999998,-0.156911,0.938774663492469,0.648056948598955,0.421796750453137,0.3502405,7.03726
1,17.75,415.729,2079.27,1.073175,0.330997,5.28431,-10.0636,-7.03988,-5.458515,-21.8072,1.33477,101.127,79.97555,-17.672,-17.4495,0.274640588989728,182.174,233.781,0.6690155,1.980475,-46.6818,3.255425,-3.69999999999999,-3.19999999999999,-4.24999999999998,-0.1646275,0.869266585362161,0.64529293755545,0.428255574200499,0.3503485,6.836955
1,18.25,415.277,2083.36,1.06487,0.2797425,9.88603,-9.998405,-7.03216,-5.475595,-21.71115,-0.235794,101.106,80.0841,-17.636,-17.4695,0.263913685874169,181.449,233.084,0,0.767507,-49.06625,0.2244435,-3.70049999999998,-3.19999999999999,-4.24749999999998,-0.145342,0.879366817659161,0.653927365997172,0.409018336997255,0.343228,6.26013
1,18.75,417.7775,2076.065,1.016151,0.2982695,10.569125,-9.95178,-7.029075,-5.501545,-24.215,-0.427586,101.0955,79.5912,-18.4405,-18.2885,0.260712821980376,187.168,231.894,0,0.6193135,-48.6635,0.06221755,-3.70049999999998,-3.19999999999999,-4.25549999999999,-0.14611,0.866095597349884,0.639340622886879,0.409229945002407,0.3453165,6.489125
1,19.25,416.998,2093.32,1.00745,0.305664,10.903915,-9.94573,-6.777665,-5.394305,-22.2815,0.121778,101.0875,78.9525,-18.4335,-18.469,0.255345255401896,185.538,230.784,0,0.609582,-48.8616,0.05296605,-3.70049999999998,-3.19999999999999,-4.511,-0.1488285,0.901428772938007,0.645232834533986,0.414105741794198,0.361992,6.32282
1,19.75,418.703,2081.11,1.0169005,0.328609,4.389155,-9.96022,-6.7113,-5.42957,-22.27635,0.764645,101.039,78.46595,-18.4335,-18.556,0.259975501294652,179.469,229.974,0,0.684784,-49.2055,0.0516,-3.70299999999997,-3.19999999999999,-4.59999999999997,-0.156446,0.882573321497121,0.647928190668877,0.411500008975262,0.344527,6.426225
1,20.25,416.31,2081.135,0.97513,0.271578,18.309,-9.97448,-6.83775,-5.48058,-23.6451,-0.107236,101.04,78.1954,-18.393,-18.451,0.26021461312102,177.449,229.013,0,0.652934,-48.6655,0.049,-3.767,-3.19999999999999,-4.738,-0.135726,0.887503239430708,0.634674719836863,0.396286512513358,0.337343,6.56554
1,20.75,416.2905,2081.03,0.9670885,0.213679,15.947,-9.93997,-7.149345,-5.446595,-22.9984,0.833338,101.036,78.0979,-18.501,-18.368,0.254111829012902,179.874,231.1265,0,0.583924,-46.0841,0.0503,-3.78699999999998,-3.20049999999998,-4.67699999999996,-0.147366,0.880779935273853,0.629206368012618,0.382491150554372,0.335976,6.292645
1,21.25,415.724,2080.74,0.981296,0.203575,13.24015,-9.92006,-7.263275,-5.50892,-24.75985,0.4923815,101.075,78.0763,-18.545,-18.659,0.256833142582252,183.638,231.9235,0,0.587021,-48.21655,0.0503089,-3.798,-3.21199999999999,-4.70299999999997,-0.126727,0.863788747321936,0.590483700029052,0.393842608157116,0.330357,6.15749
1,21.75,415.95,2080.995,0.978972,0.22251,17.1585,-9.886745,-7.298665,-5.502215,-21.9382,0.204412,101.111,78.0605,-18.697,-18.592,0.255480469947316,180.788,231.857,0,0.61865,-49.823,0.0477,-3.78949999999997,-3.17099999999999,-4.64899999999998,-0.1274885,0.850849575424469,0.614196222717138,0.383125305872635,0.330767,6.19285
1,22.25,415.466,2080.305,0.948621,0.208793,10.8455,-9.91344,-7.08641,-5.48679,-26.0017,0.390581,101.1345,77.87025,-18.586,-18.784,0.260096729240228,185.119,231.7185,0,0.654261,-49.5723,0.0543,-3.79999999999995,-3.19999999999999,-4.69299999999998,-0.1426655,0.838548534898982,0.599373340517163,0.378324882757742,0.3236075,6.630335
1,22.75,415.953,2085.675,0.979612,0.184051,15.863,-9.86313,-6.88154,-5.36625,-23.22475,1.020314,101.096,77.5698,-18.484,-18.74,0.26359159632569,191.504,232.333,0,0.628603,-44.4542,0.0542902,-3.79999999999995,-3.19999999999999,-4.62799999999999,-0.1382545,0.878630752933222,0.594164118741615,0.371220958460052,0.320024,6.9561
1,23.25,415.702,2095.5,0.975761,0.3194615,18.5949,-9.8224,-6.96248,-5.51552,-23.37895,0.948355,101.074,77.71705,-18.791,-18.758,0.264983186019445,180.5895,230.8705,0,0,-47.94335,0.04501055,-3.81399999999996,-3.25049999999996,-4.72399999999999,-0.131981,0.892381084514906,0.595304963863061,0.367862746143178,0.323976,6.52247
1,23.75,415.442,2077.99,0.968908,0.2446725,17.0391,-9.82525,-7.02982,-5.51153,-21.8925,0.438886,101.074,77.9399,-18.983,-18.747,0.268029648656333,180.266,230.963,0,0,-42.642,0.0423728,-3.79899999999998,-3.19799999999998,-4.702,-0.11999,0.799385388908254,0.548176978721288,0.342054089289983,0.29491,6.36733
2,0.25,418.332,2063.8525,2.065305,0.3311295,9.10841,-4.82118,-3.15855,-3.84125,-10.288,2.22797,101.0895,85.5831,-11.4855,-9.90499999999997,0.274539693604944,246.573,256.358,-1.88889,-0.970996,-12.161,0.0529661,-3.887,-3.09999999999997,-4.26299999999998,-0.12073,0.824787436484163,0.622508952199553,0.385199324436529,0.329996,7.168115
2,0.75,417.985,2067.545,2.075025,0.208639,11.994665,-4.758775,-2.97025,-3.61679,-10.64875,4.21153,101.0835,85.9613,-11.841,-10.0945,0.290181855396884,245.9345,258.154,-1.97141,-0.8564225,-17.83465,0.052304,-3.74949999999999,-3.04849999999999,-4.24149999999998,-0.144428,0.885583870937395,0.641126992559432,0.400982049376386,0.344862,7.26281
2,1.25,417.234,2063.4075,2.135915,0.236344,14.0114275,-4.567265,-2.975565,-3.305275,-14.1337,3.037395,101.0355,86.6382,-10.2465,-9.274,0.310982704539957,241.893,260.548,-2.43144,-1.3041,-19.35945,0.0569385,-3.61849999999998,-2.99949999999999,-3.95999999999998,-0.141565,0.902704735261278,0.62342236422136,0.393681972817879,0.3311195,7.15172
2,1.75,417.799,2068.9875,2.14892,0.284272,10.41898,-4.48621,-3.00603,-3.54282,-15.52975,3.21168,101.066,85.4486,-9.34199999999998,-9.14499999999998,0.323087684662619,243.0815,259.859,-2.1102,-1.28154,-17.0389,0.0542902,-3.601,-3,-3.69999999999999,-0.156358,0.911375334316219,0.628247562669367,0.414208884501528,0.356716,7.29287
2,2.25,417.4,2063.98,2.437095,0.423134,15.128445,-4.51313,-3.60374,-3.5975,-16.6125,2.95075,101.054,86.1703,-9.23349999999996,-9.35599999999999,0.319255020898381,243.8115,261.873,-2.07912,-1.49476,-15.1258,0.053,-3.601,-3,-3.69999999999999,-0.1213595,0.867725179169372,0.611241453983296,0.395951008550752,0.3230245,7.11761
2,2.75,417.434,2057.695,2.576725,0.2382525,13.04948,-4.54622,-3.79124,-3.6433,-12.70725,1.889655,101.115,86.2364,-9.28149999999997,-8.68299999999999,0.317997570454497,253.098,262.7355,-2.44136,-1.39567,-15.2792,0.0556143,-3.59999999999997,-3,-3.69999999999999,-0.121865,0.893150979951469,0.615406775666663,0.386282866554304,0.3222635,6.97893
2,3.25,418.8765,2060.6775,2.6186,0.2285245,24.62369,-4.58752,-3.94638,-3.83371,-10.497,2.1364,101.121,87.2906,-9.12049999999996,-8.53899999999999,0.319035255975401,252.446,264.021,-0.86755,-2.77555756156289e-17,-10.8476,0.0582627,-3.59999999999997,-3,-3.69499999999999,-0.138577,0.881421040354313,0.604984719860139,0.379033592398573,0.3338575,7.06083
2,3.75,418.255,2061.0469047619,2.68809,0.2697095,24.4198154545455,-4.592485,-3.768545,-4.120725,-15.4934,2.75675,101.105,85.4834,-8.726,-8.084,0.299635886374018,259.3955,265.0065,0,0.214769,-11.24915,0.0582627,-3.64949999999997,-3.01099999999997,-3.84049999999999,-0.124737,0.91324640705562,0.638920965378348,0.402586636638625,0.328542,7.17871
2,4.25,419.294,2061.41630952381,2.70385,0.3264105,24.2159409090909,-4.0409,-4.10359,-4.40041,-13.1457,3.11977,101.098,86.2159,-8.64299999999997,-8.04049999999995,0.300913955660135,264.006,268.956,-4.2351647362715e-22,0.185794,-9.89852,0.0542902,-3.59999999999997,-2.601,-3.79299999999995,-0.135292,0.925148096252703,0.638679105654788,0.402846124469381,0.352441,7.66204
2,4.75,417.629,2061.78571428571,2.771575,0.3248655,24.0120663636364,-3.998465,-2.93132,-4.76245,-15.05155,3.44247,101.024,86.659,-8.15349999999998,-7.88499999999999,0.305933237763899,267.6055,270.7935,-0.0908277,0.267632,-9.36906,0.0542902,-3.52849999999998,-2.59049999999996,-3.77399999999998,-0.120808,0.908976477337539,0.665496675421826,0.393015629014508,0.3437905,7.194245
2,5.25,417.63,2062.15511904762,2.6689,0.250765,23.8081918181818,-4.053455,-4.28245,-4.79273,-9.81444,2.164445,101.066,87.8339,-8.60899999999998,-7.75399999999996,0.295785495621653,262.1365,271.9585,-0.0061623,0.316956,-9.407755,0.05362815,-3.54999999999998,-2.59149999999997,-3.84049999999996,-0.111147,0.912363414435279,0.649809202766474,0.369415754942856,0.335264,7.14193
2,5.75,417.156,2062.52452380952,2.62574,0.171421,23.6043172727273,-4.104055,-4.01584,-4.864975,-11.6626,3.162615,101.066,87.3762,-8.62399999999997,-7.69199999999995,0.278657991447483,271.7745,273.426,-0.06537415,0.1815915,-10.856665,0.05561435,-3.53399999999999,-2.59999999999997,-3.83949999999996,-0.127591,0.908761244772245,0.620892100126906,0.416648532938735,0.346813,7.14449
2,6.25,418.537,2062.89392857143,2.5945,0.101425,23.4004427272727,-4.1538,-4.00189,-4.990515,-13.23385,2.175575,101.045,87.9886,-8.69399999999996,-7.72799999999995,0.295911230434216,268.815,272.5215,-0.0144681,0.271392,-9.63892,0.05561435,-3.54099999999997,-2.59949999999998,-3.84899999999999,-0.135485,0.965592046363266,0.662388858601954,0.402366748129117,0.38361,7.20886
2,6.75,418.825,2063.26333333333,2.5701,0.228348,23.1965681818182,-4.191055,-3.589335,-4.59521,-14.407,1.599665,101.022,87.30635,-9.32499999999999,-7.40299999999996,0.296890663928654,257.695,272.373,0,0.38508,-10.220085,0.05429025,-3.54949999999999,-2.59999999999997,-3.84599999999998,-0.140307,0.95275862630574,0.647434938816249,0.417111495885692,0.380184,7.41805
2,7.25,416.855,2063.63273809524,2.58097,0.2421405,22.9926936363636,-4.17605,-3.180555,-4.52468,-18.39575,1.84397,100.999,87.0515,-10.124,-7.91699999999997,0.288967665137115,261.8675,271.402,-3.2092384305571e-17,0.399678,-10.012465,0.05495235,-3.50949999999998,-2.59999999999997,-3.80449999999996,-0.128665,0.998874366474583,0.676448076351763,0.409366583882954,0.341449,7.33521
2,7.75,418.44,2064.00214285714,2.13999,0.205333,22.7888190909091,-4.1623,-3.147855,-4.49202,-20.30755,1.6614,101.031,87.1113,-10.616,-9.14699999999999,0.287652151200556,268.338,269.7175,-0.06591015,0.358096,-10.4015,0.0569385,-3.46699999999998,-2.59949999999998,-3.79999999999995,-0.135258,0.965319118219462,0.663859171812818,0.385711031732306,0.334594,7.31397
2,8.25,419.96,2064.37154761905,2.16528,0.356734,22.5849445454545,-4.18649,-3.39235,-4.95769,-14.8281,2.1636,101.014,86.4216,-10.693,-10.359,0.300367804592237,267.892,268.4895,-0.170938,0.321601,-12.1042,0.0582627,-3.42199999999997,-2.613,-3.80399999999997,-0.145601,0.97909192622552,0.668644150501595,0.384481468994281,0.341617,7.19032
2,8.75,419.9285,2064.74095238095,2.24285,0.271889,22.38107,-4.13583,-3.347135,-5.041865,-16.7155,1.83545,101.0065,86.7612,-10.2655,-10.196,0.296882599885244,260.214,270.503,-1.38777878078145e-17,0.522878,-15.4318,0.0933527,-3.39999999999998,-2.62049999999997,-3.84199999999996,-0.127491,0.878980112324359,0.630215446203922,0.393045644164624,0.330559,6.733445
2,9.25,416.787,2065.11035714286,2.643455,0.182695,22.1771954545455,-4.12294,-3.249495,-4.85189,-14.7716,2.885545,101.0045,85.9694,-8.25549999999999,-9.79199999999997,0.290653260655005,260.829,271.831,0.933192,1.701125,-11.82315,2.433125,-3.39999999999998,-2.6095,-3.84999999999997,-0.109528,0.893022528837813,0.62795066889864,0.37926575150539,0.307321,6.96733
2,9.75,419.221,2065.47976190476,2.3694,0.273873,21.9733209090909,-4.14102,-3.405725,-4.605415,-15.84885,3.35781,101.0095,85.4986,-9.687,-9.70799999999997,0.298945729766039,258.136,273.223,7.791605,7.16347,-7.94684,18.1541,-3.39999999999998,-2.60049999999999,-3.87499999999997,-0.1075675,0.895261429714467,0.646518684865555,0.381064475943465,0.3323405,6.866695
2,10.25,421.443,2065.84916666667,2.433495,0.1750875,21.7694463636364,-4.162755,-3.72939,-4.099045,-10.6183,3.36233,101.011,85.6124,-9.28849999999998,-9.261,0.285647207590047,252.7,271.48,25.8162,22.3267,-4.00018,55.18265,-3.39999999999998,-2.6,-3.935,-0.111198,0.861683693525455,0.607373004121742,0.359459987523762,0.305213,6.61531
2,10.75,417.968,2066.21857142857,2.496945,0.105289,21.5655718181818,-4.67024,-4.13903,-4.45254,-13.2917,3.14628,101.0375,84.855,-9.19149999999998,-9.65299999999996,0.295985795624141,256.948,272.4525,54.0737,42.653,-1.69658,106.194,-3.59999999999997,-2.69999999999999,-3.99899999999997,-0.118243,0.864271390444032,0.615531363387844,0.359096245440662,0.317959,7.230595
2,11.25,419.364,2066.58797619048,2.464315,0.171684,21.3616972727273,-5.10048,-4.192305,-4.0452,-10.682325,2.8488,101.1145,84.1568,-10.3575,-11.37,0.292758054147705,251.627,262.836,85.82285,72.20335,5.888775,181.686,-3.97799999999998,-3.36999999999998,-4.59999999999997,-0.118335,0.852592640039141,0.64002187417689,0.366980810497691,0.317491,7.291175
2,11.75,420.184,2066.95738095238,1.91517,0.05700455,21.1578227272727,-5.959875,-4.17516,-3.93879,-8.79475,4.9205,101.099,84.6613,-12.187,-12.367,0.295099862341016,253.6315,259.1465,104.8665,94.11205,9.745545,234.451,-4.5615,-3.39999999999998,-5.04999999999998,-0.115908,0.935823701345505,0.632844372654131,0.373146083993923,0.302368,7.03279
