DOY2,HR2,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,PA_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,TA_1_1_1,RH_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_1_2_1,G_1_3_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,NETRAD_1_1_1
1,5.25,-0.06323905,-8.88647,1.79955,0.177744225,0.824231,0.07630525,14.1421,101.93975,431.26525,7.3362,0.28589425,0.2660085,0.081931425,0.1272095,3.9775,86.15,8.175,8.4,8.885,-7.096245,-4.435485,-4.46721,-3.82596,0.6,265.9385,338.23825,0,-81.587975
1,5.75,-0.080313975,-10.72365,0.292611,-0.26743675,0.797698,0.085363375,13.677475,101.93575,433.0255,7.2665,0.3408815,0.2497795,0.07866905,0.13053825,3.5085,87,8.1,8.32,8.83,-7.28385,-4.758065,-4.56967,-3.90098,0.6333335,265.961,337.45025,0,-85.201725
1,6.25,-0.088601575,-7.9135,0.5110525,0.16769595,0.813453,0.0783764,13.504275,101.952,430.989,7.54533,0.29725975,0.267166,0.071433525,0.14674675,3.5415,87.65,8.0185,8.28,8.775,-7.626425,-5.04032,-4.8278725,-3.82596,0.6,264.2835,336.26725,0,-82.982375
1,6.75,-0.07849685,-6.75365,0.48974425,-0.0380425,1.024615,0.078669475,13.185625,101.96125,432.60775,7.68079,0.2856175,0.25776,0.081548475,0.135958,3.413,85.95,7.9165,8.21,8.72,-7.87113,-5.24194,-5.315575,-3.86347,0.533333,265.6635,335.179,0,-79.67635
1,7.25,-0.08268295,-9.352935,0.4739184,0.191572,1.06499,0.082005825,13.153925,101.9655,433.72125,7.45477,0.31518675,0.26322325,0.09289225,0.13377275,3.259,86.9,7.8215,8.135,8.7,-8.14845,-5.45161,-5.64344,-0.225056,0.866667,265.658,334.02875,3.45912,-74.412475
1,7.75,-0.0609682,-6.223115,1.38313,-0.0028913,0.9421505,0.0854299,12.7477,101.974,433.9185,7.660225,0.3158875,0.274422,0.09619695,0.1399695,3.3025,85.2,7.692,8.05,8.685,-8.474715,-5.637095,-5.893445,15.82895,1.9,266.277,334.774,30.2935,-40.1973
1,8.25,-0.062458,-5.59324,5.10895,0.4059635,1.045065,0.095927325,12.99315,102.0095,436.5945,7.8329425,0.3199315,0.29234175,0.1056355,0.14258475,3.767,84.15,7.59,7.967,8.675,-8.7031,-5.84677,-5.918035,43.36085,3.4,259.357,337.487,81.8658,7.60124
1,8.75,-0.07062205,-3.00686,8.828845,0.287318,1.162915,0.093859325,13.51355,102.0425,437.055,8.25758,0.3353725,0.270171,0.115624,0.1769925,4.62925,84.5,7.52125,7.90325,8.6325,-8.9110925,-5.971775,-6.1393425,75.825175,5.083335,259.60175,341.59525,144.235,45.786975
1,9.25,-0.0719626,-2.176265,12.295975,0.1019305,1.240065,0.09950295,14.5651,102.059,433.9235,8.419475,0.3244055,0.3202135,0.128547,0.165148,5.48825,80.75,7.547,7.8575,8.58,-8.8662325,-5.90323,-6.2909825,106.8825,6.91667,261.31325,345.5165,205.66025,78.2625
1,9.75,-0.08523525,0.3762165,16.58045,-0.372902,0.971641,0.107201,15.28325,102.086,433.816,8.47387,0.3350545,0.3271565,0.1321675,0.1681225,6.2715,77.9525,7.67375,7.898,8.5425,-8.91109,-6.056455,-6.508195,139.497,8.6166675,262.685,348.501,269.86375,100.488
1,10.25,-0.1242255,0.320772,20.87355,-0.0723825,1.0083895,0.106023,16.21905,102.095,432.4925,8.56962,0.359363,0.337593,0.1369885,0.1853645,6.974,75.2475,7.80825,7.93775,8.51,-8.7275675,-5.9959675,-6.59836,161.74025,10.33335,264.607,354.566,315.7235,136.6385
1,10.75,-0.143482,2.01995,20.966,-0.301604,1.05562,0.10610025,16.8726,102.0965,429.804,8.865405,0.3421675,0.368198,0.1455265,0.184635,7.8745,72.2525,7.8375,8.0225,8.53,-8.2830375,-5.7499975,-6.6475375,197.993,13.05,266.121,357.4565,383.5955,162.3825
1,11.25,-0.157473,2.7951625,23.4152,-0.185675,1.13352,0.098366425,17.7241,102.049,429.4255,8.992855,0.361904,0.363214,0.157765,0.177206,8.64,69.45,7.878,8.03,8.52,-7.81403,-5.64516,-6.508195,237.809,15,269.73,361.6245,450.943,183.301
1,11.75,-0.12895675,3.0713125,28.8901,0.14506275,0.925752,0.11151475,18.278025,102.00175,427.88825,9.03959,0.36095875,0.3800195,0.1590035,0.20311625,9.1225,64.9925,8.0775,8.175,8.5375,-7.1574225,-5.3830675,-6.25,237.13425,16.4333,271.0485,362.507,461.94925,192.662
1,12.25,-0.118348,1.98522,32.7698,-0.166853,1.13541,0.11823875,18.968875,101.96,427.42775,9.197115,0.403575,0.42473275,0.163671,0.21197425,9.6825,62.625,8.3025,8.2875,8.5525,-6.7944525,-5.294355,-6.29508,276.838,17.766675,272.162,365.1055,520.388,222.93875
1,12.75,-0.1245025,4.85919,39.44355,0.1851725,1.323435,0.1255405,19.46475,101.9345,427.1505,9.387065,0.4300185,0.418283,0.172423,0.2022645,10.1475,59.9875,8.4125,8.4475,8.58,-6.4355625,-5.0040325,-5.934425,249.644,16.88335,273.56875,366.43125,454.71675,170.3615
1,13.25,-0.1208265,4.13252,41.250225,-0.1016619,1.20243,0.14564,20.04675,101.892,426.5315,9.656215,0.430104,0.4288075,0.172351,0.182321,10.51,58.93,8.58,8.59,8.72,-5.82382,-4.54839,-5.28689,230.158,13.8,276.295,368.857,430.189,156.54025
1,13.75,-0.11874925,1.49612325,41.2361,-0.06626615,1.212145,0.118018,20.538,101.864,425.947,9.43905,0.415238,0.425417,0.169128,0.159505,10.97,55.4,8.72,8.66,8.79,-4.60033,-4.19355,-5.09836,205.026,13,277.981,368.721,399.161,135.798
1,14.25,-0.1099845,0.610042,42.107675,0.19710875,1.337835,0.130195,20.9399,101.835,424.82425,9.246605,0.411634,0.4302135,0.168562,0.1653725,11.3,52.83,8.93,8.78,8.83,-3.93148,-3.91935,-4.8360675,195.574,15,278.876,368.9005,357.023,118.9765
1,14.75,-0.10778525,-1.85695,42.154575,0.21372825,1.2698975,0.121725,21.073075,101.832,424.649,9.102935,0.412753,0.39653625,0.16404325,0.152919,11.4625,51.84,9.1275,8.85,8.9225,-3.10767,-3.5282275,-4.78689,173.2935,13.550025,279.611,368.386,327.2535,91.2142
1,15.25,-0.0944878,-1.74721,36.4004,0.21590025,1.28115,0.1151775,21.35885,101.82525,424.7305,9.0940075,0.39039825,0.38426675,0.156033,0.13775925,11.61,50.37,9.27,9.04,9.06,-2.47961,-3.14516,-4.42213,143.361,15.7333,279.17,368.38325,268.344,63.504525
1,15.75,-0.09210865,-4.28302,33.1895,0.19542225,1.28568,0.1078555,21.34205,101.822,424.7025,9.21451,0.3600135,0.348404,0.1316175,0.1171805,11.7,50.61,9.39,9.14,9.12,-2.12072,-2.87097,-4.0942625,92.123,7.6,279.735,368.367,183.229,20.1455
1,16.25,-0.0777484,-6.92185,28.56215,0.23585,1.29746,0.091874,21.3945,101.817,424.52375,9.6084,0.319583,0.291982,0.113347,0.09566005,11.4,51.83,9.42,9.26,9.17,-1.38662,-2.27419,-3.72951,56.4891,6.33333,279.334,365.0065,101.677,-16.12805
1,16.75,-0.054300475,-8.00263,15.57185,0.33697075,1.18963,0.0748311,21.26465,101.809,424.952,9.63821,0.2478015,0.233543,0.0995192,0.112566,11.11,55.29,9.52,9.3,9.24,-0.766721,-1.85484,-3.39344,17.4794,3.06667,278.933,363.8815,35.0105,-64.34645
1,17.25,-0.0449294,-11.5322,9.22838,0.532561,1.0088545,0.06726995,21.13775,101.7995,425.48725,9.93098,0.234103,0.228644,0.0736409,0.1293,10.5275,63.045,9.675,9.3925,9.2975,-0.37928175,-1.512095,-3.040985,-1.6129075,0.7166665,276.8995,361.254,2.30608,-94.2515
1,17.75,-0.0406507,-10.260625,6.566105,0.241191,0.918434,0.0625138,20.5576,101.8135,428.297,9.99478,0.2280845,0.2346885,0.06721755,0.1562725,9.8,69.58,9.74,9.55,9.38,-0.163132,-1.45161,-2.68852,-5.10128,0.733333,274.463,359.0665,0,-101.55175
1,18.25,-0.041284325,-10.0391,3.77265,0.29703775,0.90785475,0.0630879,20.057375,101.8395,428.739,9.99669,0.24164375,0.222432,0.064042225,0.15418275,9.41,72.8,9.88,9.65,9.43,-0.228385,-1.25806,-2.389345,-4.87622,0.8,272.73,357.7255,0,-98.2125
1,18.75,-0.038052925,-9.930635,2.967525,0.03725575,0.85579325,0.07420935,19.72295,101.85,431.4265,10.0561,0.2333255,0.24469325,0.06574505,0.1462495,9.18,75.34,9.93,9.72,9.45,-0.342577,-1.16129,-2.1229475,-4.65116,0.8,273.193,357.424,0,-98.4287
1,19.25,-0.064546775,-11.763775,3.94885,0.507183,0.78336175,0.0678576,19.4281,101.85575,432.1765,9.72379,0.2393035,0.20990325,0.0684437,0.1533205,8.67,76.82,9.74,9.78,9.48,-0.40783,-1.14516,-1.6885225,-4.42611,0.866667,271.888,357.132,0,-98.6546
1,19.75,-0.0472483,-10.95975,3.089925,0.291719,0.8074035,0.06890045,18.955675,101.82475,434.367,9.709615,0.26414975,0.2264335,0.07122925,0.14235825,8.3,77.06,9.61,9.78,9.49,-0.50571,-1.17742,-1.909835,-4.50113,0.8,271.511,356.016,0,-98.767
1,20.25,-0.0488464,-7.34658,1.93026,-0.23725225,0.79027925,0.075627,18.632225,101.844,435.133,9.7623475,0.270681,0.23091325,0.07406305,0.138086,7.939,78.11,9.62,9.57,9.49,-0.880914,-1.33871,-1.6270475,-4.42611,0.866667,270.315,352.513,0,-97.9036
1,20.75,-0.042195925,-8.19466,1.59331,-0.068671925,0.87449275,0.0660611,18.35325,101.8545,435.924,9.666335,0.28422925,0.234569,0.074933025,0.1373165,7.661,80.9,9.49,9.54,9.52,-1.4845,-1.64516,-1.893445,-4.27607,0.8,269.918,351.4105,0,-95.172
1,21.25,-0.0432054,-8.6332825,1.90394,0.207283,0.884298,0.075041625,18.138375,101.86375,434.92675,9.525165,0.2825765,0.24572425,0.082072725,0.128745,7.438,80.3,9.46,9.55,9.57,-2.00653,-1.66129,-1.5942625,-4.27607,0.866667,268.743,351.64125,0,-93.516375
1,21.75,-0.045943525,-11.13945,0.964083,0.3756435,1.0483925,0.08448995,17.6061,101.89175,435.586,9.53723,0.296714,0.232413,0.085952,0.1371475,7.068,79.73,9.41,9.45,9.56,-2.49592,-1.85484,-1.7622975,-4.27607,0.733333,267.777,350.21175,0,-92.944375
1,22.25,-0.050218025,-11.1201,0.9418915,-0.24891375,0.853068,0.084766425,17.265025,101.90225,436.31325,9.108245,0.276771,0.2324515,0.0844429,0.1444405,6.855,80.6,9.33,9.41,9.52,-2.98532,-2.08065,-1.639345,-4.12603,0.8,267.24,349.11275,0,-91.1513
1,22.75,-0.043778925,-10.1311,1.2266675,0.0391121525,1.00180125,0.07994285,17.07035,101.9075,436.06825,8.98401,0.27449175,0.2290485,0.08509585,0.120968,6.663,82.4,9.19,9.31,9.5,-3.52365,-2.51613,-1.95492,-4.20105,0.866667,267.312,348.412,0,-90.1483
1,23.25,-0.052130725,-8.2397875,1.479885,0.322811,0.978712,0.0778715,16.8281,101.91175,435.76175,9.0153025,0.278408,0.24983375,0.085847825,0.1268665,6.555,82.5,9.06,9.2,9.45,-3.71941,-2.85484,-2.12295,-4.20105,0.733333,267.058,347.79975,0,-89.7211
1,23.75,-0.05468225,-11.066225,2.45662,0.380791,0.9387625,0.08638095,16.320725,101.88525,435.3105,8.9002,0.31402825,0.2521335,0.09050725,0.13053975,6.273,83.2,8.99,9.08,9.44,-3.89886,-3.04839,-2,-3.97599,0.666667,266.75,347.93525,0,-90.266975
2,0.25,-0.0593139,-13.44415,1.13418,0.014353225,1.006265,0.082621025,15.8925,101.6055,426.863,8.4426275,0.283513,0.2674255,0.09416395,0.1433195,5.929,78.72,9.24,9.7,10.25,-7.28385,-6.35484,-2.0163925,-4.42611,0.8,261.88,340.487,0,-97.1154
2,0.75,-0.058652425,-12.363475,2.6469025,0.19160025,0.8979095,0.08110465,15.53855,101.6075,427.393,8.40003,0.303051,0.253393,0.0833133,0.1483335,5.7935,78.805,9.06,9.55,10.175,-8.001635,-6.911295,-2.4918,-4.27607,0.733333,260.12,339.266,0,-94.7935
2,1.25,-0.05106305,-12.998575,0.050500275,0.27902675,0.909883,0.075969125,15.3943,101.615,426.448,8.35031,0.292095,0.274312,0.08479845,0.1520365,5.56,80.65,8.915,9.365,10.12,-8.686785,-7.71774,-3.2745925,-4.27607,0.8,260.6915,337.974,0,-95.6827
2,1.75,-0.049656175,-11.6229,0.0771936,0.19415075,0.9489135,0.0824269,15.2672,101.617,426.359,8.06611,0.3196015,0.278538,0.0821845,0.154359,5.2375,80.55,8.755,9.17,10.03,-9.28222,-8.298385,-3.897545,-4.27607,0.666667,258.7005,336.958,0,-93.9131
2,2.25,-0.0607612,-12.3919,1.16562875,0.355113,0.9027415,0.089158325,14.71625,101.633,427.08,7.86501,0.292634,0.2796525,0.08299845,0.145521,5.002,80.6,8.605,9.025,9.93,-9.730835,-8.741935,-4.442625,-4.27607,0.8,259.021,334.733,0,-91.84635
2,2.75,-0.048781225,-11.7177,-0.218658,0.4452545,1.0230425,0.075002075,14.6367,101.6425,426.87875,7.7029,0.278644,0.2662145,0.0731127,0.1478675,4.7295,80.03,8.475,8.9,9.765,-10.13055,-9.120965,-4.7377,-4.20105,0.733333,258.969,333.124,0,-92.046825
2,3.25,-0.05280315,-10.9792,0.269982,0.4785435,1.045235,0.086995875,14.4426,101.632,426.628,7.6050925,0.3243325,0.282606,0.0788587,0.1421765,4.5415,79.46,8.31,8.73,9.66,-10.7341,-9.153225,-5.09016,-4.12603,0.733333,256.976,333.2135,0,-92.50725
2,3.75,-0.055729675,-10.85505,0.184087,0.516706,0.998171,0.082765275,14.17985,101.638,428.109,7.4225,0.2980595,0.287564,0.08847135,0.1633645,4.4495,79.485,8.135,8.585,9.575,-11.30505,-9.911265,-5.22541,-4.05101,0.7,256.0765,332.712,0,-92.847
2,4.25,-0.051081625,-11.08075,-0.659924,0.3848155,1.090185,0.077778,13.88195,101.644,428.282,7.38107,0.3071735,0.258397,0.09087255,0.136648,4.2325,80.8,7.975,8.49,9.495,-12.031,-9.99999,-5.7418025,-4.08852,0.733333,255.929,333.17075,0,-93.8382
2,4.75,-0.058761625,-11.484325,-0.361613,0.410349,0.9329505,0.08362005,13.62795,101.6445,428.5155,7.33157,0.287561,0.2501325,0.09098465,0.151417,3.948,81.4,7.824,8.415,9.405,-12.4551,-10.4113,-6.22951,-4.05101,0.733333,254.5695,331.73975,0,-91.30165
2,5.25,-0.05914155,-10.79275,0.5170396,0.323965,0.904856,0.08041605,13.58425,101.6545,429.18575,7.286135,0.2814475,0.261983,0.0832054,0.157011,4.096,80.8,7.613,8.295,9.325,-12.54485,-10.79035,-5.22951,-3.97599,0.8,255.134,331.837,0,-91.4504
2,5.75,-0.046914975,-12.1232,1.1152275,0.2026165,0.9263305,0.075423125,13.5106,101.6345,428.5565,6.919025,0.278129,0.2691605,0.0784089,0.1520855,3.8805,82.55,7.49,8.14,9.25,-12.65905,-10.96775,-6.22541,-4.05101,0.733333,255.8795,331.273,0,-90.1648
2,6.25,-0.0593484,-11.1692,-0.26944375,0.298589,0.89902925,0.069868,13.15265,101.609,428.379,6.96594,0.3226435,0.2546085,0.07675825,0.1700905,3.727,84.1,7.405,7.989,9.17,-13.0261,-11.2339,-6.67623,-3.90098,0.666667,256.031,329.81325,0,-88.59665
2,6.75,-0.055449525,-10.159875,0.427989,0.1151026,0.87093,0.0855945,12.8229,101.625,427.03775,7.2211775,0.287578,0.2564025,0.07308005,0.149966,3.416,84.25,7.312,7.7905,9.09,-13.2545,-11.60485,-7.11475,-2.55064,0.933333,257.323,328.86975,0.628931,-81.9734
2,7.25,-0.066988025,-11.276375,1.94845,0.2583925,1.016845,0.08797245,12.66475,101.661,428.49125,7.1860775,0.293815,0.2634135,0.08978785,0.141258,3.6085,84.5,7.281,7.633,8.975,-13.23005,-11.75805,-7.3114775,12.94075,2.033335,258.3375,328.671,22.1174,-50.1427
2,7.75,-0.067910675,-7.84649,6.057335,0.31145,0.8914175,0.084309325,12.7485,101.692,428.52475,7.38716,0.2767775,0.2740315,0.09820695,0.1519265,3.917,82.45,7.246,7.5975,8.865,-13.36055,-11.8387,-7.77049,51.01275,3.533335,257.004,332.75525,86.0587,2.7306
2,8.25,-0.0796493,-4.865905,9.27302,0.168778,1.17031,0.1019885,13.0347,101.7055,428.28475,7.6477825,0.326826,0.2901055,0.1182235,0.1624105,4.8225,79.705,7.249,7.57,8.765,-13.14845,-12,-8.2786925,102.5885,5.6,255.7785,337.307,182.5995,59.3692
2,8.75,-0.08972,-2.4375175,16.85945,-0.35273725,1.229845,0.11250775,13.7581,101.723,426.901,7.66069,0.358653,0.3477195,0.1411515,0.1644805,5.51,76.61,7.2815,7.617,8.655,-12.9119,-11.7984,-8.4754075,155.7015,7.633335,258.2945,340.7725,288.784,134.7905
2,9.25,-0.09571215,0.405494,25.17835,-0.15678775,1.443865,0.11969125,14.69725,101.7245,427.1485,7.87919,0.372474,0.36849,0.152035,0.181658,6.6225,71.835,7.4385,7.702,8.585,-12.3899,-11.1129,-9.77049,239.8725,10.3,260.222,345.989,400.2095,169.80975
2,9.75,-0.0968773,3.9873325,29.565175,-0.1012467,1.023695,0.1240465,15.49175,101.728,425.8175,7.86661,0.4270195,0.3984905,0.169516,0.2063475,7.4705,66.64,7.705,7.7955,8.57,-11.7129,-9.96774,-8.70492,274.4185,12.23335,262.224,353.763,479.35,257.902
2,10.25,-0.10401545,5.36899,44.2713,-0.38819775,1.17228,0.130098,16.0038,101.735,424.65875,8.00644,0.4402695,0.407077,0.1848275,0.238087,8.575,62.205,8.06,7.937,8.575,-11.36215,-8.5,-8.0655775,289.235,14.2667,265.9135,358.975,538.5745,235.18275
2,10.75,-0.10405675,8.9760225,49.00205,0.040133,1.118825,0.130959,16.77185,101.7195,423.449,7.78924,0.477483,0.460121,0.1871615,0.2356325,9.07,58.945,8.44,8.165,8.615,-10.11415,-6.29032,-6.967215,331.508,18.73335,268.8375,364.636,598.218,292.983
2,11.25,-0.10833,11.7985,60.80905,-0.261948,1.04046,0.1349795,17.3311,101.707,422.7905,7.71595,0.465553,0.4701055,0.2022735,0.2568825,9.545,56.22,8.78,8.56,8.725,-8.287115,-5.16129,-6.29508,379.6325,22.63335,273.3285,370.184,686.0585,371.76825
2,11.75,-0.126461,15.812025,67.8458,-0.03907305,1.123615,0.13970275,18.15795,101.6845,422.422,7.7570725,0.538785,0.483969,0.2001485,0.28386,10.1,53.51,9.095,8.84,8.775,-6.688415,-4.209675,-5.4918,458.5895,26.16665,275.0585,374.9295,793.711,388.0645
2,12.25,-0.1441525,16.58685,85.3796,0.18196,1.326965,0.1399805,18.8307,101.652,420.963,7.852575,0.529679,0.537444,0.208913,0.272897,10.68,50.705,9.49,9.18,8.94,-5.6199,-3.701615,-4.7254075,412.228,27.3,278.4785,379.079,721.6985,326.05775
2,12.75,-0.130776,16.7938,96.732,0.252581,1.19974,0.1475495,19.36595,101.6035,420.035,8.00199,0.5810525,0.532303,0.205829,0.2800495,11.335,48.85,9.88,9.435,9.075,-4.3801,-2.983875,-4,404.8385,26.76665,281.3715,384.0535,682.4945,332.51775
2,13.25,-0.15913225,11.0107,102.74075,0.025032975,1.3085625,0.1468365,19.76195,101.5495,419.562,8.16895,0.5742855,0.561719,0.2125315,0.262675,11.795,46.76,10.205,9.75,9.265,-3.34421,-2.266125,-3.36885,368.6795,24.33335,282.406,384.0095,674.738,315.0475
2,13.75,-0.12407925,12.517325,101.843,0.22678925,1.45009,0.141556,20.2655,101.5135,418.953,8.12274,0.545064,0.566773,0.204874,0.2431245,11.99,44.745,10.455,10.055,9.455,-1.867865,-1.57258,-2.62295,349.587,24.4,284.586,383.686,627.568,294.0575
2,14.25,-0.125144,12.0398,99.41445,0.29581475,1.30895,0.164025,20.59755,101.4915,419.11825,8.18234,0.5928975,0.563729,0.205778,0.235244,12.425,43.175,10.775,10.355,9.595,-0.350734,-0.7258065,-1.82787,343.4735,27.23335,283.8735,384.5515,615.199,271.792
2,14.75,-0.11836675,11.4651,101.4985,0.2712925,1.275165,0.14106075,20.8158,101.489,418.442,8.19744,0.573614,0.5318145,0.199899,0.2268275,12.62,41.89,11.11,10.565,9.77,0.9869505,0.0403226,-0.848361,250.113,22,283.2155,383.334,443.1865,201.601
2,15.25,-0.10839675,6.72912,100.83765,0.20495225,1.426325,0.14292075,20.7617,101.481,418.409,8.13474,0.484762,0.5017845,0.189643,0.207398,12.665,41.165,11.315,10.715,10,2.145185,0.701613,-0.2049185,212.453,20.36665,281.923,380.632,371.174,135.622
2,15.75,-0.097194475,1.6309625,89.50535,0.36335175,1.3593625,0.14730975,20.87045,101.4755,418.551,8.05035,0.478559,0.49239,0.187425,0.1924775,12.69,41.035,11.455,10.895,10.135,2.944535,1.22581,0.286885,173.4435,14.6,283.111,379.0635,317.2955,89.12965
2,16.25,-0.0946625,-2.4249925,71.493275,0.46979325,1.29953,0.12287825,20.80955,101.4725,416.874,8.34525,0.4196765,0.4037015,0.1623105,0.160241,12.48,42.175,11.56,10.905,10.275,3.68679,1.67742,1.03279,112.2655,10.63335,280.6185,376.914,191.195,27.750875
2,16.75,-0.0936495,-9.04682,56.06905,0.4958295,1.40512,0.0985685,20.7291,101.474,416.984,8.61407,0.37231,0.3282505,0.139469,0.1378895,12.125,44.89,11.535,10.96,10.36,4.249595,2.33871,1.65574,74.3061,8.233335,279.2115,372.855,130.8175,-16.6482
2,17.25,-0.05281845,-10.811,29.058625,0.2906525,1.225395,0.0790749,20.39055,101.478,417.102,9.20622,0.257905,0.265365,0.0979355,0.121957,11.675,50.23,11.405,11.075,10.46,4.3801,3.07258,2.094265,26.7067,3.9,277.4505,369.9945,48.21805,-79.10515
2,17.75,-0.0470447,-12.2943,19.998475,0.273923,1.07603,0.0694959,20.01685,101.472,417.779,9.28315,0.245711,0.2279595,0.0805816,0.1407565,10.89,56.785,11.395,11.13,10.565,4.649265,2.95161,2.381145,-1.42536,1.2,275.4265,364.793,4.61216,-104.469
2,18.25,-0.046368325,-10.1368,15.711425,0.68449,1.07551,0.0706581,19.62365,101.481,421.794,9.26413,0.2297955,0.205655,0.0768034,0.1642535,10.305,61.85,11.495,11.205,10.635,4.575855,2.475805,2.78689,-5.70143,0.7666665,274.9235,359.35825,0,-108.209
2,18.75,-0.0691353,-15.1434,11.0672,0.60874325,1.02866,0.0790069,19.3245,101.5,422.951,9.2347875,0.2241865,0.2216165,0.07856455,0.1746995,9.7325,64.705,11.3825,11.15,10.6125,4.3189225,2.3346775,2.83607,-5.345085,0.733333,273.31275,356.4535,0,-106.427
2,19.25,-0.0514871,-15.35335,9.79702,0.563384,1.08479,0.07107455,18.8842,101.5385,423.8135,9.1625075,0.238397,0.2210285,0.07874605,0.1657745,9.1725,65.775,11.085,11.055,10.5825,3.59706,2.072585,3.1598325,-5.02626,0.733333,271.3475,353.4165,0,-103.604
2,19.75,-0.050424575,-11.0777,7.55924,0.31713875,0.96449,0.0701331,18.31455,101.529,423.682,9.1032025,0.268652,0.2363065,0.07387035,0.1653735,8.88,67.66,10.9825,10.885,10.58,2.2430675,1.3669375,2.9139325,-5.1200325,0.8,269.51125,352.199,0,-102.29
2,20.25,-0.05598275,-14.2547,7.176365,0.5049185,0.910827,0.07759225,18.30115,101.5335,424.8035,9.03906,0.266466,0.2607655,0.0777825,0.183781,8.4725,69.2275,10.8475,10.85,10.655,1.03180975,0.056451625,2.39344,-4.87622,0.78333325,268.47275,350.69225,0,-100.1514
