DOY2,HR2,CO2,H2O,T_SONIC,TA,PA,RH,VPD,WS,USTAR,TAU,H,LE,FC,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA,SW_IN
1,23.25,412.156511,5.40000025,-0.733975,-1.673757,98.367188,100,0.053966,3.7981135,0.218745,-0.0066295,-0.241974,5.38917475,0.632414,0.744577,0.6014695,0.2525455,0.2857795,0.051913,0.45812825,0
1,23.75,412.92826725,5.575274,-0.76281,-1.571517,98.37434925,100,0.034534,3.92672825,0.22291875,-0.00635475,-0.05043625,5.539834,0.5475995,0.74603025,0.59137225,0.27336975,0.24979275,0.05521975,0.4896285,0
2,0.25,412.37816575,5.28213675,-1.26768525,-1.794414,98.1440375,100,0.39198325,3.73934425,0.22655625,-0.00525375,0.11007125,8.63177925,0.4728605,0.78114925,0.66913075,0.26262525,0.30040175,0.05778475,0.526113,0
2,0.75,412.322986,5.196293,-1.188496,-1.779304,98.14324,100,0.332549,3.809699,0.234191,-0.005171,-0.427902,7.14761175,0.509127,0.815261,0.622814,0.277381,0.308483,0.053712,0.555258,0
2,1.25,412.991417,5.254394,-1.011163,-1.62664,98.142939,100,0.40684625,3.733672,0.218684,-0.006228,-0.23355325,6.595614,0.52017475,0.728408,0.594211,0.268336,0.272263,0.06844825,0.5725345,0
2,1.75,412.577327,5.347744,-1.16671275,-1.7474935,98.1516185,100,0.365978,3.612985,0.213694,-0.00569425,-0.50701975,7.599704,0.5470985,0.69892325,0.613485,0.2557545,0.29404675,0.0507135,0.546627,0
2,2.25,411.964398,5.3190755,-1.249333,-1.56966425,98.1511295,100,0.354466,3.826538,0.2143715,-0.004038,0.168502,7.6533885,0.469842,0.765448,0.599919,0.2582725,0.319296,0.046669,0.524646,0
2,2.75,411.48973,5.36115375,-1.68204075,-1.894237,98.1510995,100,0.399338,3.737963,0.2170195,-0.00453075,0.01255975,8.50894275,0.575617,0.756027,0.61684325,0.26185875,0.30688975,0.0441595,0.498247,0
2,3.25,411.86683925,5.36881375,-1.53383775,-1.916999,98.16482675,100,0.398103,3.673877,0.21680325,-0.005513,0.034278,9.00122025,0.4949585,0.7052385,0.561018,0.267591,0.31249625,0.04522875,0.581373,0
2,3.75,411.817034,5.330165,-1.250132,-1.64785825,98.10414475,100,0.3689075,3.57547,0.209457,-0.006294,0.991385,6.6141895,0.467657,0.732265,0.599372,0.256918,0.279916,0.038444,0.5167515,0
2,4.25,411.9975885,5.279532,-1.5994405,-1.94073975,98.0969455,100,0.257195,3.7750215,0.235793,-0.0056945,0.27844925,9.3206175,0.439392,0.7719265,0.594207,0.2768735,0.3134015,0.051867,0.5141615,0
2,4.75,412.6891145,5.39620375,-1.473471,-1.88609475,98.116737,100,0.18819825,3.67271125,0.23069925,-0.00744525,-0.063182,9.198111,0.41043275,0.75250475,0.575584,0.281476,0.25600575,0.03857225,0.477103,0
2,5.25,412.199939,5.3468705,-1.74004225,-1.9305465,98.138107,100,0.486149,4.05898025,0.23641025,-0.00811975,1.517771,7.425288,0.4448495,0.7878005,0.57644475,0.2766585,0.2952425,0.044232,0.51157175,0
2,5.75,412.6730015,5.31264925,-1.59335675,-1.9415425,98.153432,100,0.499159,3.8448645,0.23376525,-0.0049015,0.19132,6.625035,0.467869,0.8064945,0.588494,0.259379,0.255786,0.058139,0.559885,0
2,6.25,412.9528885,5.123761,-1.5758815,-2.03923775,98.21711775,100,0.34672925,3.5744115,0.258668,-0.0054635,0.56220425,6.8607655,0.4652585,0.834623,0.639806,0.2925185,0.273242,0.04263075,0.42924275,0
2,6.75,411.939603,5.06875,-1.5516115,-2.1639785,98.228491,100,0.372387,3.742666,0.23688725,-0.00496125,1.241624,7.28542,0.568004,0.79434625,0.58478625,0.27848175,0.240401,0.0415905,0.56054,0
2,7.25,411.49412525,5.095242,-1.5980665,-2.01711175,98.21207675,100,0.309226,3.8527045,0.251493,-0.005819,0.147506,7.758823,0.4659335,0.763111,0.5844765,0.280783,0.250195,0.04537375,0.583786,3.933801
2,7.75,413.09067275,5.1829585,-1.554614,-2.05527325,98.166053,100,0.30191475,3.93582675,0.239389,-0.00596275,1.0310995,8.7355935,0.438325,0.76694325,0.61447675,0.2848385,0.258662,0.051474,0.554517,34.884453
2,8.25,413.433529,5.295554,-1.72746425,-1.7904165,98.1651725,100,0.201843,3.97623675,0.25965475,-0.0050275,2.41286625,9.696861,0.46006875,0.78567625,0.66626525,0.30029325,0.281037,0.04203125,0.461228,85.077232
2,8.75,413.459662,5.42655,-1.374056,-1.65669875,98.17469225,100,0.25690825,4.290759,0.26486,-0.008305,5.312174,11.939626,0.4665195,0.882469,0.710918,0.314314,0.264188,0.03762975,0.54947975,151.94343
2,9.25,414.07219725,5.47640925,-0.71304325,-1.1677225,98.2058435,100,0.3264925,4.4720125,0.2756905,-0.0097865,8.26393,15.46619825,0.4412065,0.91547125,0.75206725,0.3192435,0.25379275,0.035819,0.6491455,222.48666
2,9.75,413.9861495,5.87252175,0.409903,-0.598429,98.21558,100,0.417979,4.594628,0.290808,-0.012444,12.44967475,18.6897745,0.34794025,0.941401,0.786919,0.334177,0.285433,0.0327285,0.6434995,303.987462
2,10.25,413.1282795,5.92398,0.748609,0.1659475,98.28369625,100,0.64404425,5.081688,0.301044,-0.0158125,14.541535,28.859733,0.52623325,0.98255,0.8102865,0.3408315,0.267545,0.03623025,0.887414,403.650953
2,10.75,414.2275555,5.6151545,0.644671,-0.0946715,98.296228,100,0.624454,4.96945075,0.31424375,-0.0262275,15.668453,30.594847,0.472833,1.04226675,0.95977225,0.3743395,0.25308475,0.031385,0.8654805,456.068907
2,11.25,412.61395,5.874117,1.221469,0.397357,98.284109,100,0.706411,5.443026,0.331886,-0.027847,20.860167,33.301935,0.495661,1.081703,0.988888,0.381526,0.279599,0.027519,0.92115675,520.040606
2,11.75,412.033856,6.1116405,1.327219,0.639824,98.26309,100,0.913824,5.483193,0.330668,-0.030062,21.024605,35.579545,0.470627,1.0798345,0.9896745,0.3775555,0.2670155,0.033031,1.11517875,556.712237
2,12.25,411.752723,5.981943,1.54468475,0.7507175,98.270093,100,0.987145,5.6687665,0.34538725,-0.02935575,23.384201,43.75702825,0.39334725,1.14221225,1.03651775,0.39279075,0.2840775,0.03259725,1.003567,577.656566
2,12.75,411.281271,5.96612525,1.54942025,0.8856265,98.2210685,99.896269,1.1880535,5.49113425,0.340883,-0.0331995,25.580954,48.0842755,0.410894,1.125176,1.06012825,0.38400825,0.2589085,0.030789,1.0699405,575.600505
2,13.25,411.65572475,6.09977075,1.8656595,1.18466325,98.22026125,100,1.268003,5.399231,0.332381,-0.034275,23.1006675,48.19654425,0.49673375,1.0947595,1.042724,0.3743865,0.294993,0.03140475,1.1545135,557.045354
2,13.75,411.217176,6.1499505,1.854282,1.232273,98.115711,99.735778,1.280423,5.6461075,0.3312895,-0.0349685,21.63294275,55.68240525,0.452675,1.116891,1.032706,0.389335,0.2856315,0.030348,1.1877595,516.940321
2,14.25,411.188404,6.06363875,2.0517775,1.451958,98.086941,98.10814675,1.41704225,5.624195,0.33855425,-0.0336525,16.825994,54.804627,0.494543,1.11754775,1.0403975,0.3826115,0.24879925,0.025397,1.140719,480.073434
2,14.75,411.910839,6.0485455,2.2641495,1.562245,98.167024,97.41447925,1.36550475,5.3716875,0.324962,-0.029497,14.9829185,45.3565455,0.49433,1.0609405,0.9865275,0.3745675,0.2526895,0.024072,1.0752515,429.956869
2,15.25,411.650132,5.9266755,2.2607965,1.424002,98.061475,97.34011875,1.2746795,5.5398275,0.327481,-0.03212875,9.725044,37.8591915,0.542014,1.0834555,0.97544725,0.37282475,0.2243925,0.023791,0.94165175,373.162989
2,15.75,411.3546465,5.7972485,2.23639075,1.49904475,98.01091575,94.902216,1.3825605,5.53709675,0.316054,-0.029612,3.900222,36.064268,0.553659,1.113771,0.910525,0.3534365,0.2318925,0.02380875,0.979493,284.201505
2,16.25,411.5695725,5.755467,2.20909975,1.4430665,98.0212475,98.2242145,1.1281305,5.49004775,0.31347975,-0.0327675,2.461834,30.135162,0.5315735,1.058846,0.94158425,0.359121,0.216621,0.021695,0.813587,206.212638
2,16.75,411.5048585,5.74155,2.21255975,1.41725975,98.05192875,98.5856165,1.06273575,5.07753525,0.3038505,-0.02722275,0.359016,27.18427,0.54522375,1.03359375,0.81819425,0.35073975,0.239909,0.0250205,0.748811,122.799394
2,17.25,411.5171865,5.642328,1.724951,0.84685425,98.1036855,100,0.81089975,4.875783,0.278147,-0.022306,-1.24837,20.903708,0.5784885,0.9449,0.787133,0.326277,0.291147,0.031776,0.66793275,53.367703
2,17.75,411.11893475,5.63409,1.48949525,0.91857,98.13167275,100,0.9449505,4.6068825,0.26654925,-0.0133945,-1.789718,16.525553,0.55343375,0.88006125,0.690198,0.312859,0.32423175,0.036891,0.667321,14.002808
2,18.25,411.98206,5.56129725,0.898632,0.315198,98.192991,100,0.91917,4.56244775,0.25651125,-0.00963175,-0.3739,12.33082775,0.558198,0.856453,0.7053645,0.314522,0.317066,0.041342,0.675629,0
2,18.75,411.61276375,5.5142,0.558976,-0.4311875,98.2148325,100,0.632959,4.366359,0.244515,-0.009533,-0.2132765,10.8409,0.519407,0.79922,0.67425,0.30444,0.314709,0.04107,0.6022145,0
2,19.25,412.5469485,5.559552,0.3996645,-0.3276195,98.1779145,100,0.63962575,4.588236,0.270744,-0.00973,0.2090575,11.2712115,0.536631,0.855156,0.72224,0.305942,0.309161,0.0440325,0.655641,0
2,19.75,413.04198625,5.591274,0.123125,-0.60121075,98.131699,100,0.59367975,4.323863,0.256918,-0.011784,0.3881505,13.603076,0.56741375,0.867496,0.7071,0.301503,0.296734,0.0423685,0.581067,0
2,20.25,412.169563,5.467663,-0.089007,-0.792852,98.1651055,100,0.608147,4.262242,0.256879,-0.010507,-0.25135225,12.1427825,0.5291585,0.857421,0.676261,0.302151,0.283621,0.052033,0.61154975,0
2,20.75,412.2033275,5.4562725,-0.001802,-1.001494,98.178771,100,0.4298765,3.934841,0.240547,-0.007809,-0.1893555,11.64784025,0.52505425,0.806281,0.651336,0.282668,0.307508,0.03981475,0.54595375,0
2,21.25,412.0479955,5.41828875,0.06911925,-1.53537475,98.23663875,100,0.380843,3.994768,0.248641,-0.008757,-0.30275775,12.25514425,0.5174665,0.82145375,0.66497225,0.28220025,0.30732025,0.041836,0.49008825,0
2,21.75,411.865406,5.4070085,-0.276789,-1.367421,98.211503,100,0.38172225,4.48465,0.270027,-0.007234,-0.06870325,13.88446125,0.58322,0.953609,0.696878,0.311359,0.291467,0.045662,0.54283925,0
2,22.25,412.245937,5.34562325,-0.270057,-1.360939,98.17922325,100,0.387483,4.455656,0.258799,-0.004558,-0.39759025,12.85432825,0.52835725,0.863473,0.69786,0.305059,0.257781,0.04449,0.5258485,0
2,22.75,412.17803,5.418585,-0.50855025,-1.224301,98.12858775,100,0.3846705,3.96091175,0.2451385,-0.0063245,-0.290349,10.172411,0.6087905,0.8235055,0.66201575,0.2909925,0.2663505,0.04652925,0.561189,0
2,23.25,411.829498,5.40991275,-0.626633,-1.512998,98.150521,100,0.3493635,4.143898,0.25077,-0.005135,0.2041795,10.1463015,0.511543,0.817724,0.648824,0.300737,0.286007,0.037537,0.527639,0
2,23.75,412.212701,5.373503,-0.62196175,-1.537332,98.15088,100,0.43011075,4.1837145,0.23886425,-0.00631275,0.28281225,8.334604,0.5413845,0.828115,0.658538,0.277269,0.304782,0.04256375,0.49567025,0
3,0.25,415.10375475,6.163333,2.569348,0.8762105,98.1142115,100,0.622968,3.269106,0.226739,-0.006728,-0.61041125,12.32365,0.50072325,0.798891,0.604932,0.282554,0.264503,0.04977625,0.60745025,0
3,0.75,415.39744975,6.318246,2.1407585,0.8517405,98.0964525,100,0.7783235,3.7404925,0.234173,-0.0069495,-0.66754,12.34618275,0.58453,0.8056575,0.653739,0.299078,0.2650465,0.0528145,0.62875325,0
3,1.25,415.73495125,6.28527725,2.12369775,0.71187775,98.07778775,100,0.622278,3.6620975,0.23673075,-0.0069785,0.30438,11.58309175,0.66643175,0.82539925,0.626205,0.2967545,0.283953,0.04258975,0.62440875,0
3,1.75,416.702823,6.26174825,1.69437325,0.90199,98.135922,100,0.691509,3.49280125,0.23249575,-0.00637125,-0.525527,11.197891,0.598649,0.82044925,0.638469,0.290901,0.26553975,0.044136,0.621615,0
3,2.25,416.148624,6.21519875,1.614917,0.673118,98.125846,100,0.67557925,3.60660575,0.24381275,-0.00542,-0.88877825,12.18781725,0.603755,0.8041885,0.6084295,0.29795025,0.28025625,0.046201,0.63864875,0
3,2.75,416.58190775,6.4318665,1.6047035,0.796821,98.136301,100,0.6169445,3.39103,0.2538445,-0.006346,0.082619,12.456127,0.63334925,0.787501,0.6196975,0.2767775,0.278479,0.05146925,0.689619,0
3,3.25,415.48237625,6.38012625,1.513313,0.8050525,98.09843325,100,0.53582,3.526578,0.249,-0.008058,-0.148777,12.25467175,0.589747,0.789702,0.617302,0.29078,0.279652,0.041199,0.61509975,0
3,3.75,415.692735,6.506227,1.57723075,0.611871,98.085543,100,0.52511,3.58439275,0.24568375,-0.007156,-0.1973095,10.925202,0.624514,0.796113,0.599263,0.29255875,0.2680765,0.039547,0.5767745,0
3,4.25,415.569496,6.526028,1.405508,0.47295775,98.099364,100,0.465798,3.412716,0.2435395,-0.006699,1.000251,11.01128825,0.623637,0.805163,0.582321,0.2796795,0.275631,0.04511025,0.580794,0
3,4.75,415.8970755,6.457533,1.56718725,0.504958,98.107012,100,0.498932,3.502772,0.23800475,-0.0068425,-0.014625,10.2445325,0.639227,0.769566,0.601728,0.27983,0.2692115,0.049848,0.612053,0
3,5.25,415.74394425,6.483543,1.562176,0.47408325,98.11546425,100,0.48206625,3.4372265,0.23843875,-0.00682025,0.3910145,10.11635525,0.663952,0.7866995,0.58505425,0.2825355,0.262302,0.04863075,0.5872795,0
3,5.75,416.61375325,6.43587925,1.40838925,0.26203625,98.110492,100,0.47619925,3.59698375,0.2615325,-0.00578175,0.4002465,9.16284975,0.5633755,0.79530875,0.620385,0.29763125,0.25388525,0.048518,0.58663025,0
3,6.25,416.27875075,6.4325675,1.264191,0.00923125,98.13161725,100,0.414175,3.790746,0.275135,-0.005248,0.2168395,12.25406475,0.5680465,0.836032,0.64933,0.308191,0.261633,0.04998225,0.66394325,1.12877575
3,6.75,416.322384,6.399699,1.415598,0.032021,98.177568,100,0.4400465,3.682637,0.252841,-0.00428,1.014903,13.7485395,0.628287,0.831447,0.663469,0.300839,0.257536,0.050468,0.6765395,20.06822975
3,7.25,416.401809,6.358022,1.30783775,0.04317,98.16552,100,0.52384125,3.79260475,0.27024825,-0.00769175,6.954795,16.940541,0.53447,0.91013425,0.667644,0.32140325,0.247836,0.045222,0.75521175,81.004273
3,7.75,416.23610975,6.441323,2.139315,0.69819625,98.14615725,100,0.69689675,3.917274,0.3018515,-0.010963,17.166316,25.90635975,0.49971525,0.9621795,0.7850665,0.339911,0.2840325,0.03970975,0.9195635,173.553635
3,8.25,415.3512505,6.4510435,2.7729525,1.40458275,98.149412,100,0.77616,4.4738235,0.31786125,-0.0169895,31.332355,39.685677,0.45497125,0.97956875,0.851097,0.3776925,0.35763725,0.034789,1.06783,262.5045455
3,8.75,415.2577675,6.6143575,3.14472425,2.092508,98.175493,100,1.020991,4.625089,0.32897975,-0.02284525,52.20781425,53.21188925,0.4550675,1.0457585,0.92146825,0.40092575,0.3876545,0.039866,1.2063215,376.4842025
3,9.25,415.364008,6.6829225,3.87904525,3.24011075,98.172018,100,1.31132025,5.26278925,0.366887,-0.0296595,65.644643,65.38505175,0.42787475,1.11872825,1.035991,0.41492375,0.448618,0.04431725,1.47716925,451.8932325
3,9.75,415.005921,6.625621,4.75936675,3.7588,98.169461,97.581411,1.63128275,5.31639925,0.37094225,-0.038072,82.929036,75.5137015,0.425764,1.14363425,1.0880845,0.43536275,0.5022475,0.051118,1.81598975,551.3010215
3,10.25,414.3513105,6.58635675,5.0828815,4.20549975,98.21231525,96.8286025,1.92185525,5.345196,0.3952805,-0.0388865,88.122245,92.4650075,0.42011375,1.17628,1.12664,0.4366135,0.5770375,0.0505515,1.950291,627.070311
3,10.75,414.020397,6.580472,5.353261,4.2508,98.140403,97.17624925,2.20521475,5.583123,0.387094,-0.043638,106.854053,109.30796825,0.540147,1.187107,1.202438,0.443394,0.632112,0.053374,2.1708755,685.68918975
3,11.25,414.315551,6.70602125,5.91981,5.050072,98.13477175,93.685785,2.590422,5.721474,0.40979,-0.052604,130.07880925,125.6441625,0.55992525,1.227886,1.265793,0.457814,0.683938,0.056804,2.395436,743.97332025
3,11.75,413.88444975,6.73513975,6.316813,5.3401025,98.15431075,92.95106225,2.631918,5.6424185,0.4091565,-0.0551845,137.26631925,133.00805525,0.570141,1.252577,1.244422,0.4689955,0.6656725,0.05789175,2.68847625,766.197576
3,12.25,414.73813375,6.9244155,6.5707775,5.65651,98.1352845,91.70189,2.7468835,5.6964905,0.4338345,-0.0618175,141.502843,143.2031385,0.47415675,1.3102475,1.3327755,0.4828795,0.6744285,0.0584845,2.727835,798.374323
