DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,PA_1_1_2,VPD,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,LW_IN,LW_OUT,PPFD_IN,RH,G_1_1_1,G_2_1_1,G_3_1_1,SW_IN,SW_OUT,TA
2,7.75,-0.0005476,-0.532355,5.348822,0.3232124,4.297646,0.2492016,1.10444,99.9024,0.08091910375,433.1224,4.143644,1.0112006,1.0759284,0.374316,0.331814,286.8874,308.9818,13.56916,88.47466,-0.2409732,-0.783853,-0.5062598,0,7.678448,-2.75375
2,8.25,-0.00139605,-0.7141775,5.108296,0.30441645,4.3140055,0.2464908,0.773925,99.876825,0.0793493035,433.0572,4.131397,1.0152028,1.07480945,0.37126125,0.31941025,286.79045,308.70915,15.252005,88.03983,-0.24109485,-0.786643,-0.50966315,0.33925,8.5887665,-2.808
2,8.75,-0.0022445,-0.896,4.86777,0.2856205,4.330365,0.24378,0.44341,99.85125,0.1492355505,432.992,4.11915,1.019205,1.0736905,0.3682065,0.3070065,286.6935,308.4365,16.93485,87.605,-0.2412165,-0.789433,-0.5130665,3.6332525,9.499085,-2.8918075
2,9.25,-0.0081,0.158022,5.044275,0.1456275,3.85185,0.2704165,-0.1358,99.8506,0.1765862,432.4995,4.162845,1.09464,1.073015,0.3783435,0.3169795,287.34,308.58,48.27485,87.595,-0.240983,-0.7894165,-0.5115665,17.845,24.2595,-2.82775
2,9.75,-0.00783,-0.1238645,8.53843,0.268737,3.70831,0.2271415,0.3850045,99.91555,0.168483504,432.3305,3.938255,1.11457,0.962751,0.3825425,0.348364,281.0865,309.7185,126.669,85.4067,-0.2348335,-0.7674835,-0.485883,41.594775,52.3145,-2.6656675
2,10.25,-0.01565,0.59786275,11.47465,0.62827225,3.8024325,0.26556975,1.357815,99.8712,0.1848688005,432.28875,3.91066,1.2211225,1.0930625,0.415111,0.30399675,276.94325,310.52775,217.43075,82.91835,-0.22452525,-0.752025,-0.45905,79.4775,90.136025,-2.47825
2,10.75,-0.02095,0.9767545,18.6359,0.6715305,4.5901075,0.30838175,1.9126375,99.86585,0.1903297375,431.802,3.842315,1.2037025,1.236525,0.462455,0.28721925,273.90925,311.9105,296.3625,83.3617,-0.22480825,-0.7514585,-0.457075,99.4,110.82575,-2.292
2,11.25,-0.0119675,1.6272925,21.25795,0.33945825,4.72814,0.27564575,2.2625875,99.860175,0.2154739685,431.69675,3.89284,1.13309,1.18544,0.4093735,0.30945475,281.432,313.60675,368.7305,83.353325,-0.22389175,-0.7518,-0.45700025,147.375,142.00275,-0.88247525
2,11.75,-0.014475,-1.1347775,25.91195,0.196227,4.61884,0.33694425,2.39042,99.882425,0.24189576925,431.7085,4.11933,1.33053,1.3457375,0.49018075,0.3735625,287.72275,315.086,429.624,83.6392,-0.222933,-0.750708,-0.456142,178.75,132.5985,-0.2625
2,12.25,-0.0121975,-0.22295225,19.36935,0.20713825,4.7036675,0.3691325,2.3723975,99.894525,0.24707856975,431.45475,4.2339725,1.365605,1.357725,0.49401175,0.249375,288.17275,316.32725,474.98025,84.0233,-0.22232475,-0.75090025,-0.4554835,184.3875,141.13825,0.015
