DOY2,HR2,TA_1_3_1,RH_1_1_1,TA_1_3_2,TA_1_4_1,TA_1_5_1,TA_1_6_1,T_BOLE_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_3_2,G_1_1_1,G_1_1_3,G_1_1_4,G_1_1_5,G_1_1_6,T_BOLE_2_1_1,CO2_1_2_1,CO2_1_1_1,H2O,NETRAD_1_1_1,SW_IN_1,USTAR,LE,H,FC,SC,G_1,SLE,SH,NEE,TA_1_1_1,TA_1_2_1,WS,NETRAD_1_1_2,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT_1_1_1,NETRAD_1_1_3,SW_OUT_1_1_2,PPFD_IN,PPFD_OUT,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TA_1_3_3,PA
1,7.25,-7.75275,76.568,-8.066625,-8.946375,-9.3475,-9.715,-6.703025,-4.338,-1.921625,-1.80325,-0.797385,-6.23815,-15.47125,-15.95325,-23.2055,-20.062,-6.703025,364.9175,380.29,2.6318,-81.25,-1.211875,0.009818925,-7.3259,-47.8505,-0.5538475,-0.3434225,-19.991,-0.98849,-1.859875,1.011,-5.863875,-9.99575,0,-52.7895,-1.2598,-2.53665,-1.580025,0,-84.9055,-3.831875,0,-6.282,-0.4502,-0.40544,-0.013797,0.84306,1.80515,-5.1909,97.202
1,7.75,-7.81,77.376,-8.065625,-8.9506,-9.2759,-9.55675,-6.54375,-4.012625,-1.942375,-1.847125,-0.79636,-6.322325,-14.8175,-15.85675,-23.541,-19.944,-6.54375,365.36,380.535,2.58745,-77.312,-1.016875,0.01606,-5.89,-45.408,-0.70058,-0.3240425,-20.998,-1.0024425,-1.37855,1.15275,-6.094125,-10.06425,0,-53.78325,-0.877605,-2.5328,-1.485,0,-86.5325,-3.67575,0,-6.28725,-0.458855,-0.45293,-0.0444095,0.807045,1.76165,-4.8245,97.19075
1,8.25,-7.400875,76.618,-8.27475,-8.94315,-8.9115,-9.4533,-6.572125,-3.796125,-1.925875,-1.875125,-0.809725,-6.36605,-15.775,-16.30925,-23.31225,-19.94,-6.572125,363.0075,381.2,2.65395,-73.61175,0,0.0145465,-8.467125,-44.325,-0.821915,-0.45804,-19.273,-0.656165,-0.804895,-0.71611,-6.068,-9.880625,0,-49.9375,0,-0.73681,0.1308275,0,-78.4955,-3.456,0,-5.95375,-0.51844,-0.50217,-0.0348495,0.789495,1.7765,-4.788425,97.153
1,8.75,-7.240125,73.768,-7.74825,-8.514475,-8.66475,-8.60595,-6.5876,-3.510375,-1.932625,-1.847,-0.79594,-6.355,-13.20625,-15.0955,-21.76225,-21.544,-6.5876,360.7325,380.1125,2.5968,-67.038,0.58877,0.015069,-7.3635,-42.5275,-0.638525,-0.3835325,-15.65475,-0.36965,-0.4028675,-0.73577,-5.965375,-10.165125,0,-38.8535,0.14512,0,1.70515,0.092304,-80.4405,-2.8572,0,-5.148675,-0.51424,-0.493175,-0.0553655,0.79044,1.7833,-4.499775,97.069
1,9.25,-7.008125,72.19,-7.239,-7.49065,-8.15895,-8.42065,-6.179925,-3.348875,-1.858375,-1.782875,-0.731935,-6.4851,-12.00825,-13.633,-19.658,-21.644,-6.179925,360.62,380.685,2.68465,-48.391,2.428925,0.01222015,-6.85395,-35.882,-0.48557,-0.342,-12.69575,-0.365875,-0.3418075,-0.5447875,-5.7415,-9.698375,0,-23.31325,1.774,1.425175,4.0579,0.28851,-63.2885,-1.4312,0.54353,-4.583375,-0.45506,-0.43737,0.0099935,0.831575,1.8171,-4.4465,97.02325
1,9.75,-6.15725,70.358,-6.972375,-6.42605,-7.7086,-8.5841,-5.553275,-2.829625,-1.80975,-1.576625,-0.678035,-6.415875,-11.073,-12.2575,-18.43625,-20.41775,-5.553275,360.1875,379.4525,2.781025,-22.62125,4.801425,0.0103782,-6.983375,-42.5335,-0.7077875,-0.31478,-9.93355,-0.351255,-0.407125,-0.86011,-5.345375,-9.463,0,-14.415325,2.3882,2.58435,6.764675,0.833415,-34.2035,0,6.165125,-3.1345,-0.380225,-0.34537,0.081374,0.9152,1.91365,-4.24935,97.02075
1,10.25,-5.050625,65.578,-6.1815,-5.19065,-7.367425,-7.80525,-4.697975,-2.3235,-1.33925,-1.1565,-0.60184,-6.1608,-10.0141,-10.77,-17.16975,-19.0595,-4.697975,358.5325,377.47,2.8197,-4.39305,8.03415,0.014255,-8.7175,-36.4395,-0.5979,-0.406,-8.746175,-0.38756,0.02720225,-1.006215,-3.97125,-9.469875,0,-10.48135,4.2636,6.043,10.151875,1.2238,-9.8838,0,9.938,-2.5376,-0.3269675,-0.27168,0.135975,0.98303,1.970725,-3.585775,97.012
1,10.75,-4.286875,62.802,-5.52635,-4.9401,-6.3081,-6.9203,-3.70175,-2.11095,-1.3176,-1.147,-0.54301,-5.924,-9.381625,-10.03065,-15.45,-17.16,-3.70175,358.6075,377.2,2.9049,-5.69892499999999,8.1297,0.016091,-9.63415,-33.555,-1.07685,-0.29708,-8.070575,-0.77628,-0.3255925,-1.1618,-3.3512,-8.97775,0,7.358575,6.6389,7.868125,13.20325,1.1751,-6.593175,0,14.69,-1.75645,-0.257555,-0.229535,0.21382,1.04625,2.01265,-2.1934,97.01125
1,11.25,-2.825375,59.774,-4.59225,-4.222425,-5.504875,-5.19345,-2.70505,-1.976625,-1.30175,-1.093125,-0.53744,-6.028825,-7.7233,-8.9575,-13.61825,-16.77275,-2.70505,358.555,373.2,3.084025,0.864375000000009,13.01925,0.01506,-9.421225,-30.1895,-0.851485,-0.27837,-6.359675,-0.707125,-0.82593,-0.9973325,-2.8785,-8.58515,0.00200150000000001,8.782675,8.5378,10.485,16.888,1.402375,-1.7468,0.403215,18.7475,-2.22075,-0.24801,-0.21433,0.299315,1.0945,2.10705,-1.435925,97.01
1,11.75,-2.008125,58.06,-4.1225,-2.5364,-4.44765,-3.9612,-2.2092,-1.587875,-1.146875,-0.991125,-0.51883,-5.6748,-7.5736,-8.159625,-12.373,-16.439,-2.2092,357.875,375.165,3.13175,-5.33377499999999,13.76725,0.0175335,-10.985,-26.182,-0.971315,-0.240055,-6.5398,-0.78775,-0.972095,-0.85915,-2.641,-9.5617,0.01591725,8.26125,8.1922,10.97,18.20225,1.505125,-5.002175,0,16.315,-1.03958,-0.235135,-0.18277,0.307455,1.1081,2.1328,-0.9357875,97.0325
1,12.25,-1.44515,56.41875,-5.177125,-2.29395,-3.7902,-2.7667,-1.878625,-1.5465,-1.064625,-1.062375,-0.511475,-5.5474,-6.922175,-7.7141,-10.542,-14.49725,-1.878625,356.755,372.97,3.119,2.44367,15.381,0.014758,-6.721,-26.13325,-0.99348,-0.131895,-5.1417,-1.20295,-1.242325,-1.114,-3.0613,-10.1492,0.02559675,12.12225,9.411975,12.467,19.77725,1.648675,-1.1658,0.17255,19.67625,-0.346691,-0.217975,-0.1736,0.327975,1.147875,2.14025,-0.71162,97.075
1,12.75,-1.26545,53.40875,-4.89375,-2.2716,-3.4918,-2.29215,-1.6329,-1.460375,-1.023,-1.126625,-0.5177,-5.49335,-6.585475,-7.5894,-9.168,-12.66025,-1.6329,356.165,374.1725,3.0185,-1.4375,11.1885,0.0230865,-8.494225,-27.428,-1.349625,-0.11463,-5.588075,-1.066,-0.8976825,-1.322,-3.0864,-9.71715,0.05284575,7.208875,7.9428,10.5875,16.42125,1.44565,-4.43535,0.0528150000000001,15.709,-0.0284602499999999,-0.206,-0.149775,0.377675,1.148875,2.1622,-0.5191575,97.089
1,13.25,-1.58475,50.66,-5.1443,-2.24735,-3.5624,-2.60655,-1.4761,-1.322875,-0.9625625,-1.1627,-0.530725,-5.433275,-6.106,-7.434125,-8.904125,-10.476,-1.4761,355.62,370.94,3.197875,1.69565,12.6585,0.0262735,-7.182,-28.74525,-1.408575,-0.1013175,-5.87615,-0.70615,-0.566625,-1.299175,-2.56545,-9.6919,0.0848425,8.29755,8.0162,10.397975,18.626,2.02125,-2.221575,0.53871,16.9845,0,-0.1940125,-0.1424625,0.3252375,1.153375,2.16695,-0.45463,97.1125
1,13.75,-1.3734,51.502,-4.8694,-2.0819,-3.3761,-1.51835,-1.4782,-1.2776,-0.91584,-1.0424,-0.4962875,-5.3833,-5.7524,-7.1879,-8.61155,-9.80215,-1.4782,354.955,369.3175,3.054325,1.148825,13.0485,0.0205455,-7.949725,-26.923,-1.184125,-0.09062975,-7.95215,-0.88584,-0.816655,-1.305075,-2.54425,-9.6519,0.04881775,7.430725,7.834,11.006,20.40975,1.553875,-3.1969,0,16.88,-1.382725,-0.1963125,-0.156875,0.2951625,1.112125,2.15155,-0.24659,97.121
1,14.25,-1.04152,52.59,-4.8079,-2.13175,-3.2366,-1.36325,-1.505,-1.2312,-0.83728,-0.922625,-0.4582625,-5.323,-5.7511,-6.5629,-8.992525,-9.85885,-1.505,354.9,371.345,3.121875,-3.045275,9.47895,0.01875625,-9.2176,-23.146,-0.572925,-0.07903475,-12.706,-0.957775,-1.4453,-0.6715625,-2.5502,-9.90645,0.07065425,4.0756,6.5836,7.03735,13.5025,0.8657675,-8.4444,0,11.221,-2.15235,-0.2242875,-0.1701875,0.290525,1.09875,2.140375,-0.1937345,97.1325
1,14.75,-1.1474,52.948,-4.7451,-2.728375,-3.0597,-2.55125,-1.627,-1.1986,-0.79586,-0.9887875,-0.475125,-5.273875,-5.61345,-6.1595,-9.0787,-9.6799,-1.627,355.655,371.6625,3.2016,-16.65125,6.911525,0.01864,-7.7445,-29.65175,-0.88598,-0.06784275,-15.2565,-1.04355,-2.145425,-0.83342,-2.4733,-9.76405,0.034789,1.601275,3.78515,6.9105,11.34475,0.865085,-20.5935,-0.381735,6.564225,-2.4489,-0.2123125,-0.1807375,0.253,1.07775,2.110375,-0.0993675,97.154
1,15.25,-1.5602,57.252,-4.861025,-2.642525,-3.4071,-2.153,-1.68885,-1.341,-0.804,-0.99736,-0.4568125,-5.2069,-6.0018,-7.2597,-9.9317,-9.5253,-1.68885,355.9725,370.93,3.2924,-15.42625,4.56645,0.01552525,-5.18245,-29.383,-0.566305,-0.0596465,-15.031,-1.6444,-3.699425,-0.61175,-2.40075,-9.94455,0,-11.93425,3.1954,4.7748,8.585975,0.7094325,-31.171,-0.268175,3.22185,-2.77725,-0.246175,-0.20315,0.2296625,1.056625,2.076,-0.15034875,97.138
1,15.75,-2.482875,60.93,-4.939275,-2.84565,-4.1885,-3.43415,-1.7006,-1.3366,-0.82536,-0.98476,-0.507775,-5.1388,-6.48295,-8.984525,-10.917,-10.5825,-1.7006,354.9,371.75,3.385,-52.28575,2.9,0.0167675,-6.628,-27.045,-0.57253,-0.038858,-24.1955,-2.29,-5.3072,-0.419455,-2.53615,-9.71265,0,-27.91825,1.7534,2.0994,5.256075,0.5410375,-59.3255,-1.5197,0.1545075,-3.5848,-0.26315,-0.225225,0.1828375,1.0193125,2.04075,-0.38554,97.1
1,16.25,-3.6822,65.51,-5.36825,-3.6398,-6.2771,-6.17125,-1.647,-1.4534,-0.82192,-0.97364,-0.547775,-5.3029,-7.836,-9.8224,-13.117,-12.892,-1.647,355,375,3.425125,-87.6375,0.69876,0.0116325,-7.10325,-38.048,-0.26982,-0.086584,-28.0385,-2.2231,-5.521025,-0.30416,-3.58955,-10.4296,0,-46.376,0.245345,0,1.10645,0.11488,-91.9145,-3.14245,0,-4.1948,-0.3099,-0.27775,0.14085,0.936525,1.99025,-1.0622875,97.0675
1,16.75,-4.87775,75.62,-6.5482,-4.943775,-7.2836,-7.7906,-2.0424,-1.5618,-0.88866,-0.9753,-0.610675,-5.26515,-10.1955,-15.01625,-14.85625,-16.454,-2.0424,355.4325,374.3625,3.443375,-92.774,-0.1660425,0.01132525,-5.53,-34.59725,-0.51508,-0.080212,-31.37775,-2.2897,-4.0781,-1.146755,-4.23755,-10.797,0,-61.936,0,-1.17935,-0.39581,0,-97.745,-4.637375,0,-4.818475,-0.3746375,-0.341025,0.07769875,0.886425,1.884875,-2.1395,97.0275
1,17.25,-5.4008,76.602,-6.515475,-6.161225,-7.5977,-8.1522,-2.4402,-1.8696,-0.913,-0.9505,-0.89285,-5.3989,-14.1205,-17.44625,-16.1375,-18.72175,-2.4402,356.7,376.3375,3.4616,-92.352,-1.118475,0.008650275,-5.92235,-42.176,-1.07665,-0.094484,-31.418,-1.5635,-2.959025,-0.240745,-4.43515,-11.09875,0,-61.808,-0.9018625,-2.704625,-2.0117,0,-95.73575,-4.67155,0,-5.0897,-0.6218875,-0.62815,-0.1330625,0.711025,1.744,-2.779,97
1,17.75,-5.8482,78.77,-6.69805,-7.37715,-8.5184,-8.9644,-2.8984,-2.2322,-1.05652,-0.90236,-1.14875,-5.332675,-16.66725,-18.4515,-17.67525,-19.46075,-2.8984,356.5,379.6,3.413,-89.612,-1.14265,0.012301,-7.78515,-39.627,-0.54465,-0.20906,-27.02825,-1.335025,-1.939025,0.720725,-4.02825,-10.46025,0,-63.08475,-1.733,-2.93175,-1.804325,0,-93.04475,-4.7196,0,-5.0485,-0.9123625,-0.9070625,-0.4144125,0.4907375,1.452625,-3.161075,96.956
1,18.25,-5.9938,79.346,-6.5522,-7.2781,-8.7456,-9.24125,-3.20565,-2.4,-1.021,-0.85524,-1.252875,-5.285825,-15.521,-18.40375,-19.08675,-20.0835,-3.20565,357.54,378.845,3.383875,-85.4465,-1.20785,0.007944275,-5.0962,-38.6355,-0.633725,-0.28826,-24.6645,-1.12515,-2.0095,0.175087,-3.95535,-10.28025,9.99999999999997e-06,-57.68975,-2.327325,-3.000325,-1.535,0,-96.404,-4.69915,0,-4.982325,-1.015125,-0.997575,-0.5294625,0.380025,1.2595,-3.191825,96.9685
1,18.75,-5.8416,76.062,-6.7094,-7.116775,-8.9798,-9.353375,-3.4836,-2.662,-1.146,-0.89166,-1.263625,-5.205,-14.318,-17.6165,-19.94275,-21.02825,-3.4836,358.895,379.32,3.307,-83.06625,-1.1796,0.0125725,-4.11905,-43.266,-0.5299975,-0.2178,-20.56525,-0.98044,-2.04715,1.1722,-4.10335,-9.973775,0,-58.131,-2.41395,-3.006475,-1.097475,0,-93.6225,-4.68855,0,-5.183,-0.985075,-0.998625,-0.531275,0.3633,1.252,-3.18595,96.978
1,19.25,-6.273,76.266,-7.13505,-7.3888,-9.4205,-10.0425,-3.9318,-2.9328,-1.1726,-0.9422,-1.234375,-5.6644,-14.593,-18.125,-19.78425,-21.27625,-3.9318,359.1475,379.965,3.2298,-81.291,-1.27195,0.0105035,-6.64035,-44.945,-0.363055,-0.19622,-25.275,-1.1448,-1.795575,0.8441125,-4.27275,-9.7369,0,-59.229,-2.583225,-3.029875,-1.7035,0,-96.01325,-4.5354,0,-5.3092,-0.946675,-0.953875,-0.4751625,0.4047125,1.31475,-3.228925,96.968
1,19.75,-5.95,78.106,-7.419475,-8.12265,-8.7249,-9.18375,-4.213125,-3.1418,-1.2312,-0.9599,-1.173125,-5.67265,-14.18,-18.42375,-22.3535,-22.7935,-4.213125,360.3425,380.0475,3.23105,-79.22,-1.36565,0.0139865,-6.0722,-44.06325,-0.1916375,-0.16648,-21.57775,-1.301,-1.94575,0.0551,-4.28535,-9.82515,0,-57.13925,-2.630725,-3.088625,-1.774375,0,-87.18375,-4.5516,0,-5.372475,-0.8767875,-0.8581875,-0.407975,0.4563875,1.387875,-3.32695,96.9575
1,20.25,-6.487,74.48,-7.035425,-8.07385,-8.1104,-8.6635,-4.39095,-3.2202,-1.418,-0.95326,-1.123375,-5.743075,-14.22525,-20.84325,-22.07625,-22.23,-4.39095,359.1,379.8,3.205625,-80.6185,-1.353,0.01068975,-5.779,-51.59975,-0.390425,-0.25944,-21.9675,-1.240875,-1.979425,0.768125,-4.17505,-9.7053,0,-57.57325,-2.4986,-3.184675,-1.6,0,-88.831,-4.61675,0,-5.4956,-0.866125,-0.866875,-0.3803375,0.53525,1.445625,-3.5165,96.93375
1,20.75,-6.3194,74.334,-7.32215,-7.489675,-8.8953,-9.28675,-4.649375,-3.4256,-1.5322,-0.96506,-1.119,-5.8951,-14.98375,-21.43225,-23.568,-22.383,-4.649375,359.82,380.15,3.1085,-81.84175,-1.3718,0.014668,-5.59205,-47.14,-0.73884,-0.30224,-19.95425,-1.09265,-2.013375,0.7302875,-4.30005,-9.57675,0,-55.591,-2.60515,-3.209025,-1.5248,0,-85.015,-4.6128,0,-5.7101,-0.8493625,-0.842325,-0.35505,0.564025,1.495125,-3.592875,96.90125
1,21.25,-7.0812,74.0085,-7.5499,-9.0395,-8.2322,-8.728,-4.9301,-3.5026,-1.5286,-1.035,-1.08925,-5.7967,-14.53,-20.718,-23.5,-22.437,-4.9301,361.1,380.19,3.07975,-81.184,-1.511525,0.01694525,-5.571325,-44.09,-0.37564,-0.37282,-21.0825,-0.936475,-2.189275,0.698875,-4.2744,-9.5122,0,-52.8,-2.60185,-3.32035,-1.49435,0,-90.619,-4.5895,0,-5.7868,-0.7863375,-0.7740625,-0.296375,0.6038125,1.541375,-3.591025,96.88625
1,21.75,-7.1558,73.43,-7.58095,-6.801475,-8.2048,-8.8374,-5.0836,-3.5406,-1.5204,-1.1656,-1.04,-5.8355,-13.879,-19.31875,-22.855,-22.4685,-5.0836,362.02,379.695,3.02655,-80.34525,-1.49955,0.0117545,-6.641125,-41.71425,-0.72198,-0.16616,-20.374,-1.0643825,-1.867,0.8076875,-4.41545,-9.3932,0.0040575,-62.43425,-2.432,-3.3056,-1.802875,0,-90.47,-4.41035,0,-5.762,-0.7344625,-0.7081625,-0.295425,0.6179875,1.577875,-3.583925,96.937
1,22.25,-6.1612,74.61625,-7.62545,-6.1291,-8.166375,-8.76535,-5.2144,-3.8104,-1.6544,-1.241,-0.9852,-5.9721,-14.59,-17.626,-24.073,-22.0915,-5.2144,361.3,379.86,3.0078,-78.882,-1.608775,0.01499625,-5.386625,-41.235,-0.74472,-0.21208,-19.78,-1.013265,-1.6093,-0.89337,-4.62585,-9.54415,0,-62.4455,-2.5567,-3.308125,-1.6558,0,-92.0325,-4.3961,0,-6.46695,-0.7224375,-0.6817875,-0.2746625,0.66695,1.608,-3.66185,96.9715
1,22.75,-5.9864,74.534,-7.6483,-6.599025,-8.03125,-8.3402,-5.163475,-3.8254,-1.7962,-1.2752,-0.986225,-6.0392,-14.21025,-16.588,-23.5675,-21.87775,-5.163475,363.18,379.4,2.91175,-83.9785,-1.3518,0.0125635,-6.1518,-40.98375,-0.4008175,-0.28676,-19.28725,-0.9726,-1.7724,-0.88158,-4.4408,-9.391275,0,-62.52025,-3.1848,-3.27155,-1.9193,0,-91.3445,-4.2521,0,-6.54545,-0.6938,-0.6634625,-0.24255,0.7057625,1.645,-3.6015,97.01375
