DOY2,HR2,FC,H,LE,USTAR,TA,PA,RH,VPD,WS,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,0.792989,-0.3039785,20.24795,0.361651,1.22650000000002,98.92815,100,0.13629775,4.49016,1.04865015407745,0.780793186445681,0.464136833272258
1,0.75,0.5881995,-3.05415,23.91765,0.372626,0.830000000000013,98.9312,100,0,4.35159,1.04958086872808,0.743756055057349,0.45602130860334
1,1.25,0.8031955,-4.94071,19.8383,0.355994,1.21500000000003,98.9485,100,0,4.23103,1.02259967707852,0.757025759139014,0.42753131184932
1,1.75,0.870505,0.010035,22.309,0.359182,1.04300000000001,98.9213,100,0,4.453645,0.974102150700839,0.866699015894936,0.429026881965115
1,2.25,0.688892,-5.771775,19.84205,0.33039,1.05100000000004,98.9371,100,0,4.46453,1.00127216245341,0.805422870298578,0.414154037727797
1,2.75,0.89028675,-3.349335,20.8554,0.3521105,1.464,98.80225,100,0,4.24874,1.00270135135044,0.804963006747444,0.427451894473196
1,3.25,0.7767695,-4.476675,21.6935,0.3539275,0.43300000000005,99.0148,100,0.146059,4.8452225,1.0277461510425,0.775387307261089,0.435896166897977
1,3.75,0.62299075,-2.46681,18.441375,0.3314985,0.0620000000000118,99.0184,100,0,4.58652,1.01155512415401,0.81817803321947,0.424719668759686
1,4.25,0.638742,0.412391,22.88765,0.33725425,0.387000000000057,98.9919,100,0,4.5701725,1.00822000981722,0.77808251122786,0.388542807888017
1,4.75,0.7678895,-3.572355,21.434,0.3091575,0.676000000000002,98.916675,100,0,4.18155,0.878527745720077,0.706186898051694,0.408286141671501
1,5.25,0.6688215,-2.29416,20.533,0.312067,0.628000000000014,98.8909,100,0,4.002275,0.93858622213969,0.666804779285376,0.418784490789228
1,5.75,0.715145,2.5233225,25.1826,0.3338485,-0.107999999999947,98.8962,100,0,4.56425,1.00810201315796,0.77240907892801,0.467047106831848
1,6.25,0.867112,3.8320675,25.8235,0.32772925,0.449000000000012,98.8888,100,0,4.4814325,0.908551044245726,0.805384397916533,0.461000509654117
1,6.75,0.921309,1.195228,25.568225,0.32889825,0.691500000000005,98.9119,100,0.075438275,4.16362,0.99618497733339,0.736988275114311,0.456408077592072
1,7.25,0.839931,-4.4912345,26.0081,0.364054,0.673000000000002,98.9766,100,0.029513325,4.40604,0.954374140471126,0.779316019327299,0.440814019740752
1,7.75,0.762852,2.1931475,20.6483,0.360326,0.51875000000004,98.93635,100,0.000234,4.13461,1.00195808295557,0.746264027747106,0.496429249742599
1,8.25,0.5823625,3.6755,17.571525,0.345569,-0.0359999999999729,98.9965,100,0,3.53832,0.957270422801337,0.697590854297847,0.405394325785634
1,8.75,0.3988715,16.85795,22.2135,0.315157,0.718500000000034,99.0154,100,0.0209638,3.46541,0.944704042756596,0.749275062499343,0.46058115462967
1,9.25,0.229814,36.2019,29.52295,0.37993,1.923,99.0739,100,0.6421175,4.30185,1.02128365009558,0.851015678841642,0.441817835764922
1,9.75,0.047625,48.7373,37.145,0.381171,2.39375000000005,99.092225,100,1.0636975,4.83204,1.0232521963512,0.893958944148376,0.474144492744564
1,10.25,0.042925,67.595875,48.76375,0.389222,3.05200000000001,99.1276,100,1.478015,5.194215,1.08739996194104,1.01610530319988,0.486637007753905
1,10.75,-0.0054,79.478325,59.36185,0.390159,3.83675000000004,99.15735,100,1.84566,5.12004,1.08855059025741,0.951811054904692,0.448157888154925
1,11.25,-0.078,97.41425,65.07765,0.39877525,4.12400000000002,99.219675,100,2.05983,5.15154,1.09270477939503,1.01377887876267,0.47634018873579
1,11.75,-0.08435,100.94845,87.19365,0.41472425,4.32800000000003,99.2143,100,1.175347,5.15389,1.12356400771952,1.0433599570618,0.475859790609234
1,12.25,-0.0746355,117.938,76.2808,0.39004425,4.44500000000001,99.152925,100,0.553439,5.26115,1.13833104651428,1.06870950215669,0.493921046322183
1,12.75,-0.02467,130.26325,84.952675,0.40574325,4.86900000000003,99.1144,100,0.9255505,5.43559,1.17920386895347,1.14693068665896,0.48699075966593
1,13.25,-0.1157465,116.6955,73.0125,0.4322095,5.17325000000004,99.058075,100,1.17019,5.35417,1.20452065154567,1.16072622086205,0.505600632910996
1,13.75,0.057152,97.6379,84.549475,0.422346,5.40900000000003,99.01425,100,1.2821775,5.32745,1.22133868739556,1.13943942242118,0.493520009726049
1,14.25,0.16497225,81.6346,73.91455,0.42151,5.52300000000002,99.0045,100,1.7499625,5.45246,1.23194979618336,1.18128875602336,0.507000434747721
1,14.75,0.2599475,88.26265,75.0862,0.43462775,5.21650000000002,99.01975,100,1.647945,5.3949925,1.23124384388677,1.16104605330261,0.511147600595902
1,15.25,0.14579125,87.369675,70.47645,0.41786475,5.35675000000002,99.0441,100,1.5338875,5.664395,1.20146555824174,1.10590367013265,0.522927337208526
1,15.75,0.263999,63.251975,52.657875,0.40305975,5.31175000000002,99.086525,100,0.792556,5.238925,1.16087198749927,1.09292623322028,0.50310954012675
1,16.25,0.3324965,36.41255,54.203175,0.3888745,5.20400000000006,99.0972,100,1.232175,5.04756,1.09909857465258,1.03076139026879,0.483252947272748
1,16.75,0.6553425,18.3532,40.3856,0.37958675,4.83750000000005,99.11695,100,1.1311875,4.902785,1.08344287924201,0.950365364372968,0.495104227898169
1,17.25,0.798404,3.5183425,32.9541,0.360206,4.38375000000003,99.107425,100,0.02422045,4.89559,1.05273598158818,0.895951640915368,0.464694523316124
1,17.75,0.79910925,-7.5284,31.3704,0.36024,2.83200000000002,99.13285,100,0.2134235,4.924745,1.06891066043893,0.854056513224023,0.466650817316376
1,18.25,1.189595,-7.08956,27.07215,0.37004,2.56375000000001,99.152025,100,0.06397895,4.69802,1.10745661804495,0.862739242181553,0.491616720626953
1,18.75,0.863793,-11.1757,28.963775,0.345999,2.16500000000002,99.151675,100,0,4.5045375,1.14553533478136,0.908059179987616,0.454323224548726
1,19.25,0.8395635,-6.75338,30.546225,0.373901,1.38500000000005,99.1703,100,0,4.577875,1.13509091681592,0.90121584539998,0.475372864706785
1,19.75,0.961656,-5.36757,24.908275,0.412772,0.890500000000031,99.1236,100,0.410192,4.83273,1.19740966392116,0.974611840979251,0.486464798315356
1,20.25,1.033876,-2.046505,23.0454,0.38095825,0.825000000000045,99.1551,100,0,4.8288125,1.13488573887071,0.923129153331221,0.495447209587225
1,20.75,0.7858775,-3.5781,26.9271,0.38374425,1.54050000000004,99.0936,100,0.33043375,4.9162525,1.17356647738502,0.9379083533057,0.486769839996074
1,21.25,0.97862675,-3.92591,26.3791,0.3777455,1.75100000000003,99.080025,100,0.0216133,5.050585,1.18517870623049,0.915201070803569,0.493364824805656
1,21.75,0.75520025,-0.581583,27.0714,0.393827,1.45900000000003,99.04655,100,0.0888375,5.1376725,1.07976849370594,0.782239093883705,0.499171309793492
1,22.25,0.83940475,-6.7985,20.92105,0.412263,1.13800000000003,98.9417,100,0,5.05963,1.09170966836426,0.830575886774719,0.454634529497073
1,22.75,0.518046,-4.41572,18.65325,0.372432,1.28625000000005,98.90435,100,0,4.84863,1.15716031732859,0.919157766653799,0.487484358723436
1,23.25,0.564894,-4.7142575,23.517,0.380316,0.671250000000015,98.962925,100,0,4.62846,1.06513373205392,0.82962830196948,0.495298505998544
1,23.75,0.852388,-3.4891525,20.1274,0.39287525,0.975750000000033,98.9139,100,0,4.7337575,1.09435530206893,0.775894977922058,0.485662254649216
2,0.25,1.080685,-8.1493125,19.7218,0.31407225,2.60500000000002,98.9776,100,0,4.35911,0.908701051137035,0.662784126329229,0.424530638440157
2,0.75,0.9212595,-13.045125,19.5242,0.3552755,2.59875000000001,99.012375,100,0.15532125,4.573155,0.868918872684013,0.649086883244643,0.455928388799692
2,1.25,0.8688465,-5.5435275,23.29015,0.34042,2.40700000000002,99.015625,100,0.1859475,4.15175,0.823213958505552,0.686264454795889,0.470199957464907
2,1.75,0.839496,-10.813625,22.27255,0.29664425,2.65275000000003,98.9996,100,0,4.30919,0.739637690020642,0.678680090796435,0.378899905621709
2,2.25,0.834391,-4.088075,28.3375,0.350184,2.17000000000002,98.99045,100,0,4.5593,0.807462692636632,0.627362733990472,0.413983091442151
2,2.75,0.8641665,-9.2864675,28.9447,0.30751675,1.02650000000003,98.97315,100,0,3.9541325,0.842967780113411,0.632713804826737,0.446210651154337
2,3.25,1.03051175,-2.5855025,26.005775,0.323825,1.13900000000004,98.92425,100,0,4.33925,0.882517098388395,0.754187390781915,0.427797335014369
