DOY2,HR2,WS,U_SIGMA,V_SIGMA,W_SIGMA,TA,T_CANOPY,RH,PA,T_SONIC,T_SONIC_SIGMA,CO2,H2O,FC,NEE,H,LE,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,SW_DIF,PPFD_IN,PPFD_OUT,NETRAD,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,G_1_1_A,TS_1_1_1,TS_1_1_2,TS_1_1_A,TS_1_2_1,TS_1_2_2,TS_1_2_A
1,5.25,1.9218,0.3692,0.281075,0.1245,-4.03525,-5.95275,77.75,96.92935,-3.073,0.2512,392.617675,4.9293,0.27855,0.27855,-24.593425,-0.944475,0.120625,1.2355,0.082,236,283.175,0.675,0,0,-58.223,-25.0925,-17.65,-21.1275,-24.1825,-21.65625,2.6125,2.809,2.674,4.753,4.635,4.736125
1,5.75,1.8615,0.3649,0.356475,0.119625,-4.0995,-6.49075,77.46,96.919375,-3.398,0.2355,392.0121,5.126375,-0.3571,-0.3571,-24.8686,-2.109175,0.1093,1.2355,0.2265,235.425,281.75,0.675,0,0,-57.63475,-24.6975,-17.8475,-21.97,-24.3075,-22.233125,2.595,2.78925,2.662,4.738,4.61875,4.720875
1,6.25,1.4534,0.3865,0.33095,0.097325,-4.27675,-6.721,77.7325,96.9569,-3.488075,0.274125,392.63295,5.30315,0.089975,0.089975,-33.2303,2.658,0.1373,1.2355,0.34625,234.325,281.975,0.675,0,0,-58.495,-24.66,-17.68,-22.1825,-24.8425,-22.849375,2.56425,2.76,2.63375,4.722,4.60125,4.693375
1,6.75,1.6555,0.3826,0.3058,0.0749,-4.4545,-6.3315,78.71,96.9844,-3.429725,0.22635,392.1496,5.0128,0.1025,0.1025,-29.2019,0.7496,0.112625,1.2355,0.365,231.75,282.175,0.67575,0,0,-58.77275,-25.325,-18.1125,-22.6575,-24.7975,-23.4125,2.54175,2.734,2.602625,4.7005,4.585,4.668
1,7.25,1.7111,0.3173,0.332725,0.115325,-4.9575,-6.34975,78.995,97.021075,-3.57975,0.3012,392.12065,5.445225,0.1448,0.1448,-28.9496,-1.5298,0.12715,1.2355,0.452,230.125,281.15,0.675,0,0,-60.12875,-25.16,-18.165,-23.085,-25.215,-23.62375,2.51725,2.723,2.573375,4.6745,4.563,4.642
1,7.75,1.8488,0.4021,0.366475,0.0903,-4.939,-5.986,79.4,97.0205,-4.03645,0.2361,392.021875,5.436475,0.0737,0.0737,-25.8689,-2.0011,0.12215,2.10175,0.793,229.525,282.35,1.2255,4.052,0,-52.61175,-24.6625,-18.1675,-22.7825,-25.04,-22.99125,2.50075,2.694,2.548625,4.651,4.54175,4.61525
1,8.25,1.7792,0.4335,0.3191,0.140475,-4.19,-4.76175,77.44,97.008925,-4.20125,0.241975,392.5623,5.243075,-0.6338,-0.6338,-19.4412,2.9752,0.139,13.605,2.21375,230.475,286.675,9.9975,26.8425,0,-20.6775,-24.1675,-17.97,-22.58,-25.215,-22.666875,2.46875,2.65675,2.525875,4.62575,4.5215,4.597625
1,8.75,1.9929,0.5282,0.4033,0.211625,-2.97275,-2.0225,71.265,97.01725,-3.3467,0.11335,392.72245,5.56765,0.0072,0.0072,-14.82485,9.93265,0.201575,28.52,5.30325,233.625,296.275,22.0075,54.5025,6.59325,12.1815,-22.6825,-17.25,-21.785,-22.2425,-21.111875,2.43225,2.62275,2.515125,4.60125,4.502,4.583375
1,9.25,2.2515,0.6255,0.45435,0.26,-1.58125,-0.69525,66.1275,96.99665,-1.842575,0.11005,392.2106,5.6759,-0.2675,-0.2675,6.148225,13.4057,0.263,58.415,11.0925,237.975,304.325,36.475,109.1,12.5225,32.559,-20.71,-16.5225,-19.28,-19.6375,-18.959375,2.42425,2.606,2.524375,4.5775,4.4815,4.558375
1,9.75,2.470125,0.60795,0.5886,0.2801,-1.007,-0.16,62.2325,97.0537,-1.306975,0.049525,391.8934,5.4904,-0.6442,-0.6442,24.0281,24.8083,0.26315,76.8625,14.8975,239.525,305.65,45.78,151.925,20.1975,56.7775,-18.02,-15.145,-17.015,-17.11,-16.84375,2.48125,2.606,2.542125,4.555,4.46125,4.535125
1,10.25,2.8769,0.7192,0.6791,0.33195,-0.52325,0.929,55.5425,97.112175,-0.3393,0.0762,391.048125,5.3377,-0.74735,-0.74735,58.044975,23.8728,0.3184,106.15,20.535,241.35,311.075,51.225,213.65,29.855,76.745,-14.635,-13.32,-14.4775,-14.2275,-14.37125,2.57925,2.62875,2.596625,4.53125,4.44325,4.512875
1,10.75,3.0098,0.8416,0.745925,0.36765,-0.28925,1.68925,51.2925,97.172525,0.8826,0.0657,390.744375,5.6513,-1.1523,-1.1523,67.6489,23.9827,0.3415,135.375,25.945,246.275,314.25,55.315,262.5,34.165,89.6325,-9.9175,-11.285,-12.8,-11.655,-11.513275,2.614,2.68525,2.65725,4.50925,4.42275,4.493375
1,11.25,3.1687,0.8722,0.736175,0.3773,-0.2355,2.8265,50.175,97.21445,1.692,0.1225,389.437775,5.6983,-1.163525,-1.163525,75.636225,26.2106,0.3404,147.05,29.11,250.6,319,62.165,290.95,39.62,103.6,-6.909,-10.535,-9.95,-6.848,-8.4235,2.6785,2.745,2.7265,4.4945,4.405,4.46675
1,11.75,3.1583,0.792,0.815775,0.3782,0.028,4.3215,47.41,97.20125,2.4467,0.1396,388.9382,5.6914,-1.3686,-1.3686,86.5199,26.2194,0.3466,186.05,37.59,254.65,326.1,64.335,360.25,43.33,125.31,-4.727,-8.875,-6.198,-5.6075,-6.8275,2.708,2.8505,2.82175,4.488,4.3895,4.451
1,12.25,3.2175,0.86,0.8824,0.3762,0.17175,4.49725,44.2425,97.157075,3.0718,0.1147,389.023925,5.5412,-1.336175,-1.336175,85.9321,26.973225,0.3515,171.9,34.57,250.65,327.575,64.385,332.475,41.675,116.83,-2.177,-7.609,-4.6535,-4.93775,-5.4937,2.8545,2.96625,3.021125,4.478,4.369,4.435625
1,12.75,3.16565,0.89895,0.8851,0.4099,0.5955,4.87625,43.9925,97.080725,3.397,0.09,388.692175,5.6352,-1.26915,-1.26915,86.1022,20.704675,0.3662,164.475,33.0225,252.275,330.45,67.9625,336.025,41.79,115.615,1.00375,-6.964,-3.09375,-4.31125,-3.56915,3.0885,3.137,3.1365,4.46875,4.36525,4.425
1,13.25,3.1662,0.969575,0.8822,0.3858,0.75875,5.206,41.935,96.996875,3.8933,0.0949,388.3179,5.4761,-0.9512,-0.9512,80.4839,21.8042,0.35805,209.05,42.15,254.275,328.9,62.0675,421.075,51.7,138.9275,1.71275,-6.287,-2.88825,-4.62025,-3.0217,3.269,3.23975,3.250375,4.46225,4.35775,4.423125
1,13.75,3.142975,0.89535,0.858125,0.398875,0.9085,5.8755,40.9625,96.963425,4.2141,0.0843,388.3459,5.4137,-1.13905,-1.13905,82.74665,19.3947,0.3567,170.775,34.0925,257.625,332.75,56.18,342.8,42.715,113.8875,1.62325,-4.996,-2.7615,-3.90325,-2.86245,3.39575,3.49725,3.405875,4.464,4.3545,4.424
1,14.25,3.11605,0.870175,0.858325,0.406275,1.37725,5.38525,39.0525,96.94675,4.7446,0.0992,388.4919,5.0929,-1.44545,-1.44545,60.47585,25.37055,0.38395,160.9,31.175,261.2,331.725,54.71,322.425,40.7475,95.065,2.3695,-5.266,-2.41675,-3.76275,-2.7572,3.4705,3.75475,3.604125,4.47525,4.364,4.436875
1,14.75,2.996275,0.941725,0.808325,0.3887,1.6395,4.98325,37.345,96.952825,5.67365,0.09615,388.9103,5.28675,-1.274875,-1.274875,41.4692,24.209925,0.36015,131.675,26.44,259.475,330.9,53.8125,267.075,34.8925,76.0925,2.02275,-5.55075,-3.403,-4.49825,-3.273275,3.47675,3.81575,3.79525,4.491,4.388,4.45825
1,15.25,3.15455,0.8781,0.7546,0.3744,1.7805,3.842,37.0825,96.952325,6.2558,0.146,388.4476,5.1071,-0.9504,-0.9504,39.37785,13.8122,0.3402,106.875,20.1725,257.3,326.575,46.08,206.2,27.35,62.8125,-0.23675,-5.62325,-3.91675,-4.807,-3.843825,3.50675,3.98175,3.891625,4.514,4.41675,4.468375
1,15.75,3.01715,0.8066,0.6861,0.3544,1.7375,2.2105,37.085,96.95755,5.968625,0.220775,388.7152,5.1657,-0.7109,-0.7109,37.1455,18.1998,0.34575,115.275,25.0725,256.9,320.05,42.005,223.775,32.3625,42.97,-1.72325,-5.55975,-4.5365,-5.419,-4.98415,3.62125,4.1315,3.931375,4.54175,4.45325,4.490125
1,16.25,3.03455,0.7611,0.6072,0.33385,1.588,2.283,37.465,97.00735,6.149425,0.3252,388.29455,5.2944,-0.901,-0.901,7.1539,12.168,0.32355,86.1525,19.1925,257.75,319.15,35.65,170.45,22.165,21.44125,-3.99175,-5.638,-5.60575,-5.79875,-6.131775,3.706,4.23675,3.9725,4.5735,4.49675,4.52025
1,16.75,2.40675,0.68315,0.46435,0.27045,1.26575,0.8465,39.405,97.0405,5.18325,0.3448,388.4172,5.381125,-0.614225,-0.614225,-8.9358,3.5298,0.2621,42.9225,10.72,256.075,311.975,28.2075,87.075,13.09,-13.535,-5.47475,-6.09025,-5.867,-7.50475,-6.902075,3.75725,4.294,4.01975,4.6085,4.5475,4.5715
1,17.25,1.8528,0.4686,0.36145,0.14575,0.51425,0.0435,42.5625,97.037975,5.601675,0.17895,387.78045,5.3761,-0.49595,-0.49595,-25.8063,-0.33515,0.1732,10.895,2.532,255.15,309.675,13.9375,25.4225,2.2255,-46.517,-7.36325,-6.54775,-6.8605,-9.12,-7.9662,3.75925,4.31825,4.037375,4.6435,4.5965,4.6265
1,17.75,2.0038,0.3004,0.3246,0.0709,-0.461,-1.478,49.4,97.036,4.577375,0.1267,389.25755,5.652975,-0.13355,-0.13355,-35.173725,-1.835325,0.0752,1.596,0.367,252.5,302.5,2.735,0.88475,0,-63.284,-9.72,-7.613,-9.62,-13.63,-10.0313,3.765,4.318,4.0375,4.714,4.654,4.705
1,18.25,1.93015,0.28345,0.2928,0.07515,-0.651,-2.819,51.29,97.0715,2.8328,0.1424,390.1937,5.5089,0.12895,0.12895,-30.86835,-2.1865,0.092125,1.596,0.173,244.4,297.4,0.774,0,0,-63.993,-15.05,-8.59,-12.29,-17.34,-13.5425,3.729,4.294,4.0005,4.713,4.7,4.761
1,18.75,1.91405,0.3103,0.28025,0.08265,-0.89,-3.276,55.49,97.1374,2.0467,0.1492,391.31355,5.41,0.1857,0.1857,-30.4311,-1.48635,0.0806,1.596,0.097,242.6,294.3,0.682,0,0,-60.28,-17.82,-10.17,-15.48,-19.61,-15.7125,3.685,4.241,4.0205,4.711,4.742,4.801
1,19.25,1.8201,0.3067,0.32225,0.0763,-0.866,-3.528,57.27,97.1782,1.75305,0.17895,391.74155,5.6498,0.021925,0.021925,-31.739525,-1.4631,0.0938,1.596,0.3275,242.6,291.4,0.679,0,0,-56.931,-19.85,-11.93,-16.84,-21.09,-17.37,3.696,4.104,4.028,4.726,4.778,4.8335
1,19.75,1.9226,0.3162,0.32455,0.11195,-1.034,-3.929,59.26,97.2196,1.339975,0.224375,392.9178,5.745225,0.187,0.187,-41.0263,-0.671125,0.1179,1.596,0.431,243.5,289.7,0.677,0,0,-59.415,-19.74,-13.34,-17.33,-19.68,-18.0575,3.704,3.968,3.946,4.775,4.806,4.8345
1,20.25,2.00375,0.39935,0.37445,0.1366,-1.49,-4.427,62.72,97.2436,0.7439,0.1749,393.33505,5.90775,0.076875,0.076875,-48.6506,-1.19815,0.13545,1.596,0.3125,243,288.9,0.677,0,0,-61.297,-22.08,-13.78,-17.98,-20.61,-18.6425,3.607,3.874,3.832,4.771,4.828,4.8235
1,20.75,1.9357,0.29985,0.3138,0.10245,-1.661,-4.021,63.6,97.2692,0.60975,0.2283,393.62485,6.011525,0.2773,0.2773,-48.859825,0.97635,0.1376,1.596,0.219,240.9,290.1,0.675,0,0,-61.062,-21.59,-14.23,-18.94,-20.7,-19.665,3.555,3.784,3.7025,4.773,4.836,4.8135
1,21.25,1.87875,0.3553,0.3643,0.11555,-1.979,-4.243,62.17,97.283,0.53765,0.22485,393.6057,6.042425,0.237,0.237,-40.267475,0.113275,0.132975,1.596,0.4775,241.4,289.4,0.675,0,0,-60.172,-21.3,-14.66,-18.84,-21.5,-19.305,3.446,3.691,3.59,4.77,4.848,4.8215
1,21.75,2.04165,0.36765,0.32805,0.12135,-2.11,-4.839,65.98,97.2835,-0.113575,0.2236,392.7923,5.977375,0.291625,0.291625,-37.082075,1.380275,0.1434,1.596,0.443,240.2,286.6,0.676,0,0,-62.899,-21.89,-14.91,-19.2,-21.67,-19.7375,3.28,3.626,3.4965,4.757,4.856,4.832
1,22.25,1.9063,0.39385,0.35835,0.11635,-2.151,-5.295,66.55,97.2564,-0.7457,0.1744,393.7225,6.0766,0.1988,0.1988,-34.77985,0.9789,0.1327,1.596,0.464,238.6,286,0.676,0,0,-62.836,-22.95,-15.3,-19.81,-22.09,-20.27,3.17,3.603,3.3865,4.756,4.855,4.8285
1,22.75,1.83775,0.35325,0.3009,0.13975,-2.332,-5.264,67.86,97.2476,-0.813575,0.1876,393.606725,6.1941,0.2566,0.2566,-36.1405,-0.17005,0.13895,1.596,0.4395,236.6,284.3,0.676,0,0,-63.526,-23.64,-16.51,-20.85,-23.88,-21.4625,3.077,3.478,3.289,4.747,4.847,4.8335
1,23.25,1.5453,0.42855,0.3362,0.132375,-2.717,-5.238,68.44,97.2302,-1.517725,0.1693,392.9687,5.9509,0.2808,0.2808,-43.567,-0.5661,0.1581,1.596,0.506,236.6,285.8,0.676,0,0,-61.111,-24.11,-17.84,-20.29,-23.65,-21.37,2.995,3.382,3.2845,4.736,4.824,4.837
1,23.75,1.85645,0.386275,0.35305,0.1317,-2.898,-5.268,70.7,97.2224,-1.7243,0.214675,394.0688,5.9567,-0.31345,-0.31345,-29.4073,-0.988675,0.14225,1.596,0.3235,235.1,285.5,0.676,0,0,-59.677,-22.72,-18.26,-20.27,-23.56,-21.395,2.925,3.324,3.2345,4.724,4.801,4.834
2,0.25,1.608875,0.335125,0.32905,0.14005,1.9905,-2.376,63.455,96.97215,1.851475,0.274875,392.35555,6.75065,0.1458,0.1458,-53.869625,2.6668,0.141175,1.2355,0.69175,246.975,299.175,0.51,0,0,-71.58975,-23.6725,-16.955,-20.32,-26.9,-20.659375,5.44775,5.776,5.611625,6.35925,6.53875,6.451875
2,0.75,1.573075,0.36095,0.339775,0.106275,1.33725,-1.9095,64.475,96.967525,1.52455,0.2997,392.053175,6.78345,0.3352,0.3352,-50.63255,-0.7918,0.1195,1.2355,0.69025,249.225,299.875,0.508,0,0,-69.163,-24.105,-16.5725,-21.235,-27.0575,-22.159375,5.308,5.7135,5.50575,6.3435,6.5235,6.43775
2,1.25,1.81645,0.305225,0.326625,0.089075,1.251,-2.1,64.1875,96.9711,1.35855,0.34795,391.92175,6.9075,0.211725,0.211725,-48.3633,-2.51735,0.12375,1.2355,0.62475,245.85,299.325,0.508,0,0,-69.58825,-24.5775,-16.8875,-21.6275,-27.1825,-22.443125,5.264,5.60625,5.4125,6.328,6.5055,6.422625
2,1.75,1.69915,0.335225,0.2747,0.09565,0.521,-2.69025,64.7125,96.9558,0.71255,0.3254,392.7646,6.9045,0.1043,0.1043,-40.5746,-3.270275,0.0747,1.2355,0.744,244.5,296.425,0.508,0,0,-68.031,-24.715,-16.885,-22.025,-26.8475,-22.493125,5.22725,5.51575,5.3565,6.31125,6.49125,6.40675
2,2.25,1.7412,0.308675,0.357875,0.0912,0.32525,-3.05825,65.9875,97.007725,-0.0158,0.3131,392.88945,7.0404,0.372875,0.372875,-45.3813,-4.388,0.0848,1.2355,0.648,244.525,295.45,0.508,0,0,-66.9895,-25.46,-17.19,-23.65,-27.3325,-23.6575,5.16425,5.48025,5.294625,6.2925,6.47375,6.386875
2,2.75,1.812725,0.310475,0.30285,0.117825,0.059,-3.3535,67.4175,97.03495,-0.2919,0.3472,392.1893,6.963725,0.228625,0.228625,-36.25975,-0.829125,0.0927,1.2355,0.59275,241.7,294.5,0.508,0,0,-63.31675,-26.6275,-17.67,-24.29,-27.1875,-23.385625,5.11,5.4425,5.2395,6.2865,6.457,6.366875
2,3.25,1.61045,0.268425,0.2883,0.090075,-0.1945,-3.716,68.0075,96.9853,-0.4254,0.3203,392.2929,7.1267,0.300575,0.300575,-49.30065,-1.7502,0.0841,1.2355,0.574,239.175,292.625,0.508,0,0,-64.782,-25.9525,-17.995,-23.615,-28.35,-24.0125,5.079,5.39775,5.20275,6.2885,6.43625,6.353625
2,3.75,1.729975,0.324625,0.3203,0.12025,-0.83175,-4.0665,69.48,96.935175,-1.232,0.3066,392.090525,7.10615,-0.01505,-0.01505,-43.518425,-1.2966,0.1093,1.2355,0.64375,240.8,291.1,0.50725,0,0,-68.294,-26.25,-18.5625,-24.125,-28.5575,-24.2575,5.03,5.3585,5.16875,6.2925,6.42,6.35625
2,4.25,1.567625,0.3746,0.3446,0.122175,-0.84475,-4.04775,70.3425,96.97175,-1.3403,0.2879,392.0315,6.7527,0.45275,0.45275,-45.687,-1.66615,0.1136,1.2355,0.622,236.9,292.15,0.507,0,0,-68.39025,-26.36,-18.8925,-24.575,-29.12,-24.670625,4.975,5.31925,5.107,6.29425,6.4155,6.354875
2,4.75,1.484825,0.282975,0.3162,0.1033,-1.428,-3.88425,71.09,97.0332,-1.4224,0.2993,391.578375,6.8583,0.0967,0.0967,-47.6949,-2.1102,0.098,1.2355,0.67825,237.2,291.825,0.507,0,0,-71.32875,-26.565,-18.735,-24.5725,-29.2325,-23.846875,4.93425,5.249,5.06725,6.291,6.409,6.35
2,5.25,1.712675,0.337175,0.280825,0.09895,-1.3885,-4.20125,71.68,97.06685,-1.9286,0.2512,391.6985,6.79745,0.2886,0.2886,-38.0532,-0.884,0.1053,1.2355,0.66925,233.825,290.525,0.507,0,0,-70.7315,-27.255,-18.7425,-25.0575,-29.085,-24.69125,4.8715,5.183,5.030875,6.28775,6.403,6.346375
2,5.75,1.703275,0.30665,0.280725,0.1345,-2.091,-3.969,73.26,97.08975,-1.7878,0.327275,391.9841,6.71245,0.32185,0.32185,-39.4333,-0.5626,0.100075,1.2355,0.781,236,291.75,0.507,0,0,-68.1315,-26.94,-18.67,-24.365,-27.875,-24.04625,4.835,5.148,4.98375,6.2285,6.355,6.2805
2,6.25,1.68325,0.330375,0.307275,0.12735,-2.232,-4.157,73.915,97.10765,-2.134775,0.294775,392.076,6.7406,0.29055,0.29055,-38.5446,-2.442475,0.122075,1.2355,0.72225,231.3,290.6,0.507,0,0,-69.2025,-27.725,-18.04,-24.995,-29.025,-24.61,4.7535,5.079,4.8995,6.2305,6.3535,6.282
2,6.75,1.715425,0.358875,0.34445,0.115475,-2.5385,-4.408,74.295,97.13455,-2.27945,0.318225,391.599925,6.68565,0.1898,0.1898,-41.4475,-2.44295,0.10895,1.2355,0.7645,230.95,290.55,0.507,0,0,-69.693,-26.95,-18.17,-24.935,-30.185,-24.7725,4.6845,5.0165,4.8265,6.214,6.334,6.272
2,7.25,1.68645,0.29385,0.3009,0.10515,-2.3575,-4.1575,73.585,97.1995,-2.2454,0.2972,391.766725,6.4709,0.01055,0.01055,-39.66885,0.0636,0.0798,1.2355,1.341,230.4,290.6,0.5305,1.59,0,-63.2705,-27.94,-18.93,-25.76,-30.515,-25.48,4.6145,4.96,4.75475,6.2,6.3115,6.2525
2,7.75,1.769575,0.415975,0.35245,0.117125,-1.6355,-2.535,71.575,97.2372,-2.9037,0.2448,392.468575,6.3974,-0.3829,-0.3829,-29.314725,1.68715,0.1426,19.42,6.3215,231.3,297.05,7.525,34.17,5.4535,-36.115,-27.21,-18.64,-24.92,-29,-25.0325,4.5595,4.9105,4.6945,6.1805,6.29,6.23225
2,8.25,1.811275,0.48355,0.390975,0.21565,-0.4335,0.1885,66.935,97.2468,-3.055,0.2939,392.2565,6.6895,-0.2712,-0.2712,-16.2644,10.72935,0.1934,71.58,22.395,235,306.8,23.34,94.5,30.7675,-0.54,-24.13,-17.27,-22.77,-24.035,-22.13875,4.539,4.87,4.665,6.1645,6.2745,6.21475
2,8.75,2.29045,0.547675,0.4252,0.26605,1.3635,2.824,58.605,97.23125,-1.9447,0.1396,390.9819,6.573525,-0.9935,-0.9935,4.200425,24.8511,0.244025,148,43.285,235.8,318.9,37.755,180.75,62.82,46.665,-19.46,-14.84,-18.67,-18.125,-17.7225,4.5855,4.862,4.69275,6.1515,6.26,6.20425
2,9.25,2.777775,0.6692,0.548625,0.3124,3.095,5.158,53.025,97.2253,-0.71795,0.1237,389.43725,6.5245,-1.318575,-1.318575,28.03855,31.9706,0.28955,247.8,65.315,238.35,331.25,52.38,288.65,90.9,101.055,-13.125,-12.215,-14.53,-13.535,-13.605,4.723,4.8945,4.79625,6.137,6.2505,6.1835
2,9.75,2.944125,0.6866,0.65055,0.332325,4.9195,7.3005,49.675,97.22185,2.5222,0.10365,388.78545,6.6197,-2.1632,-2.1632,59.58015,33.868125,0.30895,319.65,79.715,241.2,342.3,57.45,627.35,109.3,157.155,-6.749,-8.875,-9.17,-7.8855,-8.0769,4.9325,4.993,4.96275,6.1205,6.2365,6.16575
2,10.25,2.932425,0.767125,0.710175,0.352525,5.69,9.655,46.65,97.2269,4.224275,0.0893,388.68405,6.43135,-3.0761,-3.0761,73.784625,35.365575,0.320875,398.2,93.85,245.85,349.8,61.385,800.1,133.6,195.15,-0.6045,-5.1185,-3.2565,-3.456,-3.4054,5.0935,5.1495,5.154,6.1025,6.223,6.15475
2,10.75,2.92565,0.850775,0.807925,0.37055,6.214,11.625,43.44,97.2496,4.7692,0.07965,388.27355,6.504625,-3.064125,-3.064125,115.101,35.2614,0.323725,417.8,99.75,251.8,363.05,66.71,846,130.5,216.49,4.2085,-2.2705,1.1725,1.709,1.27335,5.238,5.322,5.29125,6.0765,6.2105,6.13775
2,11.25,2.6888,0.81365,0.8317,0.373575,6.795,12.765,39.365,97.21825,4.9454,0.11985,387.749,6.743225,-3.0681,-3.0681,120.83455,36.782375,0.32925,485.1,102.65,259.1,369.2,75.24,991.5,140.7,262.3,8.73,-0.571,5.4595,5.416,5.56625,5.35,5.445,5.447,6.057,6.2005,6.123
2,11.75,2.94115,0.9209,0.886125,0.3799,7.3705,14.205,37.015,97.22395,5.77585,0.1514,387.34625,6.708825,-3.8166,-3.8166,143.81955,39.0429,0.322825,546.05,132.05,262.1,377.35,89.1,1149,169.25,297.25,13.3,2.7155,9.245,7.9485,9.23175,5.4815,5.587,5.5745,6.0475,6.1895,6.10925
2,12.25,2.676225,0.912275,0.88685,0.40505,8.032,15.4,34.385,97.19115,6.4643,0.117975,386.038525,6.79345,-3.7552,-3.7552,178.457025,40.3368,0.354425,555.85,128.35,264.2,386.45,91.15,1163.5,166.55,307.80005,17.2,5.7135,12.445,10.915,12.4056,5.6515,5.7345,5.699,6.042,6.1815,6.106
2,12.75,2.9142,0.9319,0.9198,0.406375,9.1,15.89,33.505,97.1354,6.892975,0.155825,386.1654,6.714875,-3.60465,-3.60465,178.553125,43.6066,0.345575,553.9,127.6,265.7,390.5,98.05,1145,162.35,311.19995,20.255,8.007,14.835,13.115,14.98985,5.801,5.951,5.87325,6.044,6.178,6.10875
2,13.25,3.1953,1.03155,0.9637,0.40765,9.505,16.815,29.77,97.082025,7.48465,0.1499,385.16905,6.6501,-3.8039,-3.8039,173.677,44.3243,0.36055,598.325,136.575,267.075,392.15,90.95,1260.75,174.25,318.7,22.8525,9.78,17.715,10.3025,15.956625,6.12825,6.1595,6.082125,6.06775,6.215,6.141375
