DOY2,HR2,FC,CO2,SC,H,LE,H2O,SH,SLE,G_1_1_1,G_1_2_1,G_2_1_1,G_2_2_1,WS,USTAR,V_SIGMA,W_SIGMA,PA_1_1_1,RH_1_1_1,RH_1_2_1,VPD,TA_1_1_1,TA_1_1_2,TA_1_2_1,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_1_10_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_8_1,TS_2_9_1,TS_2_10_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,NEE
4,0.25,0.08627,391.13,-0.0569,-15.946,-0.11157,2.18755,-5.8994,-0.8833,-0.195905,-0.76256,-0.351235,-1.0292,2.20675,0.13615,0.371815,0.22362675,97.921,45.69,59.4665,0.928725,-7.1,-9.25315,-8.3171,-7.675,-1.5833,-1.5397,-2.49525,-0.94771,-0.98971,-1.0024,-0.72829,-0.66243,-0.64729,-0.55214,-0.99414,-0.86243,-0.77814,-0.72543,-0.62871,-0.849,-0.91157,-1.0163,0,0.180135,240.255,276.46,-0.015167,-0.006,0.242125
4,0.75,0.0424,392.07,-0.05585,-13.8655,-0.27994,2.135825,-5.214,-0.797715,-0.194455,-0.754815,-0.353185,-1.03225,2.15205,0.1362175,0.356453,0.216997,97.90675,46.65,60.6375,0.77895,-7.499,-9.21325,-8.5497,-8.1375,-1.5894,-1.5599,-2.508675,-0.95386,-0.96371,-1.017225,-0.71571,-0.64571,-0.662,-0.57743,-1.0493,-0.88986,-0.77843,-0.717,-0.65,-0.86614,-0.89071,-1.013,0,0.15022,240.095,276.165,-0.015,-0.008,0.167425
4,1.25,0.0687825,392.28,-0.05065,-13.518,-0.30451,2.07635,-4.26185,-0.7252675,-0.188815,-0.75429,-0.3548,-1.03645,2.18025,0.116935,0.35558,0.21319,97.923,47.77,61.2535,0.836735,-8.03,-9.28795,-8.6675,-8.425,-1.5843,-1.4894,-2.5612,-0.901,-0.98243,-1.013,-0.687,-0.63986,-0.65,-0.59271,-1.0283,-0.891,-0.82614,-0.69186,-0.63843,-0.878,-0.91057,-1.042,0,0.204555,236.505,274.71,-0.017,-0.006,0.18287
4,1.75,0.04859075,392.41,-0.0309,-14.59,-0.4025,2.10595,-5.7077,-0.90234,-0.19074,-0.753055,-0.35621,-1.03825,2.13055,0.133255,0.360787,0.223662,97.8745,49.98,62.323,0.837545,-8.45,-9.66985,-9.019,-8.745,-1.6021,-1.5046,-2.56805,-0.87814,-1.028,-1.04365,-0.72329,-0.68214,-0.68614,-0.57714,-1.0024,-0.87014,-0.78186,-0.68929,-0.67,-0.84414,-0.91643,-1.0183,0,0.131815,228.885,272.5,-0.012,-0.006,0.1614
4,2.25,0.097425,392.5425,-0.0461,-12.96475,-0.50251,2.11295,-5.496775,-0.86605,-0.191595,-0.753155,-0.35781,-1.04055,2.19905,0.13883,0.393408,0.237169,97.87875,50.95,62.6685,0.7847525,-8.48,-9.7237,-9.4096,-8.695,-1.6029,-1.4859,-2.5661,-0.81629,-1.0301,-1.046125,-0.73629,-0.70929,-0.71543,-0.55671,-1.0247,-0.88943,-0.76614,-0.65729,-0.642,-0.86857,-0.91471,-0.97343,0,0.18943,228.36,271.335,-0.011,-0.007,0.2584825
4,2.75,0.085342,391.6375,-0.0483,-12.69,-0.203135,2.119475,-5.579175,-1.2809,-0.19447,-0.755,-0.360225,-1.04225,2.216375,0.12535,0.35186575,0.2263525,97.9245,53.68,64.7935,0.79764,-8.85,-9.6902,-9.85995,-9.005,-1.5947,-1.4953,-2.55105,-0.81757,-1.017,-1.017075,-0.76114,-0.69186,-0.74929,-0.56357,-1.0179,-0.88371,-0.776,-0.68843,-0.68157,-0.82314,-0.93157,-0.96886,0,0.173475,230.945,268.47,-0.009,-0.007,0.21958
4,3.25,0.081311,392.635,-0.05325,-12.526,-0.374815,2.0446,-4.8686,-1.217,-0.194685,-0.7559,-0.361645,-1.0435,2.233,0.130155,0.3674555,0.2522475,97.903,53.65,66.359,0.756505,-8.9,-9.88015,-10.222,-9.205,-1.5617,-1.5026,-2.529875,-0.88714,-1.0304,-0.980975,-0.78586,-0.70157,-0.73714,-0.53486,-1.0104,-0.91071,-0.81229,-0.67557,-0.62871,-0.82943,-0.93586,-0.96243,0,0.17427,232.365,267.42,-0.009,-0.007,0.104965
4,3.75,0.10182,392.375,-0.0559,-14.2555,-0.20294,1.9613,-4.111225,-0.92957,-0.19573,-0.75785,-0.361505,-1.0449,2.18165,0.110675,0.423287,0.268962,97.9215,52.94,65.558,0.67916,-8.9,-10.115,-10.4425,-9.535,-1.5367,-1.479,-2.5338,-0.92529,-1.043,-1.022425,-0.80729,-0.70714,-0.76614,-0.54129,-0.97871,-0.89114,-0.834,-0.69329,-0.63114,-0.83757,-0.93514,-0.94857,0,0.266395,231.05,266.84,-0.008,-0.008,0.195795
4,4.25,0.0401,392.01,-0.0349,-11.3925,-0.45097,1.875,-4.2841,-0.97509,-0.19377,-0.760395,-0.36185,-1.0454,2.08185,0.12905,0.38606425,0.2628155,97.918,53.91,66.934,0.65119,-8.87,-10.3495,-10.502,-9.915,-1.5749,-1.4544,-2.487,-0.89129,-1.0523,-1.02735,-0.78371,-0.70157,-0.74514,-0.53957,-0.99443,-0.89414,-0.80657,-0.71771,-0.65957,-0.81714,-0.935,-0.96157,0,0.26268,229.96,266.62,-0.004,-0.004,0.2705825
4,4.75,0.13999,391.59,-0.028175,-11.908,-0.23248,1.8191,-5.1397,-0.9840625,-0.192985,-0.763245,-0.36169,-1.04765,2.1159,0.14595,0.40099,0.248596,97.916,56.15,68.6515,0.6448,-8.87,-10.631,-11.0035,-10.22,-1.5914,-1.4813,-2.5066,-0.93143,-1.0361,-1.031525,-0.79757,-0.70729,-0.74429,-0.51814,-1.0017,-0.90557,-0.827,-0.75957,-0.65414,-0.832,-0.98629,-0.96571,0,0.22237,228.9,265.495,0,0.001,0.2787425
4,5.25,0.067516,392.22,-0.058025,-14.77,-0.366115,1.81925,-3.885475,-0.7620175,-0.19066,-0.76509,-0.36074,-1.0492,2.2048,0.120555,0.43486575,0.253524,97.8575,56.61,69.5725,0.62818,-9.24,-11.0455,-11.043,-10.22,-1.5709,-1.4831,-2.4894,-0.87686,-1.0163,-1.0174,-0.80729,-0.73671,-0.76871,-0.48843,-1.0051,-0.88386,-0.83586,-0.739,-0.67643,-0.84314,-0.97371,-0.98529,0,0.403425,232.635,265.86,0.087,0.038,0.2029275
4,5.75,0.0987525,392.5825,-0.015025,-11.383,-0.19434,1.801175,-3.421225,-0.9565475,-0.19173,-0.76614,-0.360465,-1.05015,2.210275,0.114365,0.46274075,0.27657775,97.866,57.51,69.7995,0.64369,-9.41,-11.2995,-11.5595,-10.675,-1.586,-1.478,-2.5226,-0.92643,-1.0664,-1.0269,-0.86543,-0.75514,-0.75571,-0.52857,-0.99743,-0.88286,-0.847,-0.75457,-0.72857,-0.84414,-0.97014,-0.99929,0.22951,1.17215,229.605,265.33,2.527,1.072,0.22035
4,6.25,0.14399,392.51,-0.02745,-10.346,-0.0157,1.7716,-2.76845,-0.7264925,-0.19242,-0.7665,-0.359635,-1.05275,2.0523,0.15865,0.427343,0.26429,97.866,56.82,66.9845,0.67529,-9.4,-11.519,-11.4485,-11.09,-1.6116,-1.5146,-2.5406,-0.92557,-1.0387,-1.018675,-0.87,-0.71714,-0.75443,-0.55786,-1.032,-0.88214,-0.80829,-0.76886,-0.703,-0.83871,-0.955,-0.97643,9.94065,4.60185,232.035,265.785,18.73,7.638,0.21493
4,6.75,0.2011325,392.6325,-0.0289,-6.6699,0.2985025,1.7573,-1.0136,-0.55413,-0.19202,-0.767545,-0.35978,-1.0541,1.8378,0.15879,0.44548,0.2739195,97.8835,55.39,63.358,0.63478,-9.06,-11.6355,-10.497,-10.97,-1.6486,-1.5334,-2.5202,-0.91343,-1.0477,-1.0356,-0.86657,-0.70571,-0.75529,-0.56029,-1.0424,-0.91271,-0.828,-0.76914,-0.70029,-0.81814,-0.95071,-1.0021,29.3835,10.5415,228.495,267.035,47.98,19.24,0.20648
4,7.25,0.135285,393.855,-0.0465,-4.6089,0.88706,1.7263,-0.2005425,-0.4887125,-0.190385,-0.770525,-0.3565,-1.05185,1.751325,0.214935,0.462129,0.3041115,97.93025,52.67,59.7735,0.667565,-8.63,-11.7695,-9.6552,-10.69,-1.6923,-1.5819,-2.509,-0.93371,-1.039,-1.0144,-0.84214,-0.70771,-0.73329,-0.58786,-1.0679,-0.91671,-0.81786,-0.767,-0.70129,-0.809,-0.94043,-1.0366,53.6455,18.8415,228.94,267.34,101.3,38.39,0.1710275
4,7.75,0.01447,395.3475,-0.06505,2.7993,2.4165,1.7184,1.58255,-0.24486,-0.189085,-0.771535,-0.35368,-1.0515,1.6364,0.21204,0.480321,0.317817,97.91,49.72,56.013,0.63714,-8.41,-10.8945,-7.94025,-10.22,-1.7134,-1.6443,-2.5236,-0.96871,-1.0734,-1.0486,-0.84529,-0.72657,-0.74271,-0.57114,-1.0463,-0.88557,-0.80371,-0.73286,-0.65714,-0.78143,-0.92714,-1.0273,86.155,28.841,233.735,272.965,166.9,63.33,0.124095
4,8.25,-0.010005,394.235,-0.0738,15.1075,2.282525,1.7698,2.722,-0.449655,-0.188075,-0.774635,-0.3493,-1.0498,1.6723,0.26749,0.461795,0.33398,97.9415,49.91,53.1925,0.84156,-8.26,-10.583,-7.62935,-9.255,-1.6926,-1.6266,-2.5324,-0.92414,-1.0814,-1.0544,-0.75714,-0.67029,-0.75457,-0.56057,-1.0494,-0.86857,-0.80143,-0.75486,-0.63129,-0.77371,-0.92286,-1.0269,115.17,40.3925,236.355,277.125,226.7,85.2,0.078228
4,8.75,-0.12824,393.515,-0.067575,19.30825,3.643275,1.772875,2.802625,-0.62598,-0.189615,-0.77562,-0.34669,-1.0483,1.6446,0.28615,0.5253585,0.34742325,97.93,48.52,49.499,1.003065,-8.01,-9.7991,-7.03535,-9.2175,-1.6721,-1.6459,-2.5251,-0.97814,-1.0897,-1.0343,-0.70571,-0.64914,-0.754,-0.57157,-1.0234,-0.87286,-0.79514,-0.75786,-0.59857,-0.75071,-0.918,-1.0387,156.08,54.87,239.29,280.62,295,113.2,-0.051665
4,9.25,-0.19247,393.82,-0.04045,27.008,5.1244,1.9275,3.24085,-0.35181,-0.189525,-0.77895,-0.34795,-1.04695,1.8274,0.32229,0.52876825,0.37736,97.891,44.65,44.446,1.0784,-7.774,-9.25975,-6.48665,-8.29,-1.6823,-1.5667,-2.5035,-0.96657,-1.0806,-1.037075,-0.71786,-0.66671,-0.735,-0.54543,-1.02,-0.862,-0.77614,-0.73986,-0.59014,-0.814,-0.92429,-1.0216,193.9,63.8415,242.06,282.42,376.6,135.9,-0.2234475
4,9.75,-0.2836075,393.685,-0.0551,32.399,5.12255,1.8357,3.2095,-0.48186,-0.194995,-0.782075,-0.348665,-1.0461,1.8124,0.305895,0.5559205,0.35818375,97.9005,40.08,40.8875,1.1977,-7.467,-8.4896,-6.06545,-8.325,-1.649625,-1.565325,-2.50945,-0.948535,-1.069,-1.0146,-0.7700675,-0.6453175,-0.7386075,-0.5315675,-1.0015825,-0.8436825,-0.79143,-0.7130725,-0.6034675,-0.7786825,-0.92711,-1.0140575,235.635,77.389,242.195,283.865,456.2,168,-0.1614725
4,10.25,-0.57695,392.985,-0.02355,34.229,5.620525,1.8344,3.5653,-0.306295,-0.19487,-0.78211,-0.348605,-1.0409,1.58775,0.303705,0.61035875,0.40185875,97.8905,38.69,37.1915,1.34545,-6.96,-7.9477,-5.42265,-7.64,-1.636125,-1.583225,-2.48245,-0.9609975,-1.067975,-1.0899,-0.798105,-0.666895,-0.7477875,-0.59739,-1.03915,-0.8566775,-0.7707475,-0.74486,-0.6174625,-0.760355,-0.9318225,-1.021225,280.325,92.129,242.695,287.61,508.6,192.4,-0.58229
4,10.75,-0.51064,393.17,-0.047925,45.498,7.973125,1.8517,3.5813,-0.5363375,-0.192705,-0.781795,-0.34595,-1.01775,1.8427,0.31732,0.6499,0.40741,97.897,37.14,35.706,1.4784,-6.437,-7.474475,-4.9259,-7.43,-1.71815,-1.6073,-2.478575,-0.956425,-1.058975,-1.09325,-0.8035725,-0.66143,-0.7447275,-0.652,-1.0113425,-0.83114,-0.780715,-0.7331075,-0.6457525,-0.78318,-0.91182,-0.9933175,318.585,111.535,245.885,290.015,608,219.6,-0.53184
4,11.25,-0.5948225,393.3675,-0.052,58.8275,9.60585,1.92585,4.0258,-0.32489,-0.19236,-0.78327,-0.34484,-1.00105,1.844875,0.3303925,0.677319,0.42246,97.891,35.25,34.7185,1.606925,-5.822,-7.1325,-4.2254,-7.0625,-1.6927,-1.57465,-2.456625,-0.9903775,-1.02705,-1.141,-0.785215,-0.6695675,-0.764105,-0.69075,-0.9963225,-0.8040725,-0.7589625,-0.731355,-0.6355,-0.7837875,-0.918855,-0.977105,337.6,115.345,248.65,291.875,654.2,249,-0.4524025
4,11.75,-0.76199,393.66,-0.0752,50.105,10.542,1.9805,3.4867,-0.84925,-0.189145,-0.80177,-0.3351325,-1.0022625,1.8438,0.32821,0.70495225,0.437494,97.894,33.9375,32.936,1.7078,-5.26,-6.6147,-3.5756,-6.7,-1.66495,-1.5672,-2.4338,-0.9276425,-1.004975,-1.1051,-0.7863225,-0.6276825,-0.71664,-0.7084975,-0.9703575,-0.793895,-0.755105,-0.6987525,-0.5766825,-0.710075,-0.9033225,-0.9712125,391.605,125.205,252.72,294.4175,746.325,276.525,-0.7408925
4,12.25,-0.698505,393.775,-0.04495,54.3315,10.2354,1.98455,3.29575,-0.481845,-0.189925,-0.7879,-0.344995,-1.0019,1.8943,0.353985,0.691306,0.426086,97.874,32.425,31.3505,1.88305,-4.7455,-6.23965,-2.77455,-5.885,-1.69275,-1.5517,-2.409525,-0.9805,-1.007435,-1.2213,-0.80207,-0.622215,-0.738285,-0.81743,-0.934715,-0.7875,-0.7505,-0.734785,-0.627,-0.712285,-0.92071,-0.968855,384.31,122.685,254.635,297.385,729.3,269.045,-0.581215
4,12.75,-0.969155,393.505,-0.07075,59.524,11.863,1.989875,2.857775,-0.2085225,-0.19267,-0.791545,-0.34391,-1.00275,2.078525,0.3969,0.720266,0.4422875,97.8185,31.395,29.977,1.961275,-4.42025,-5.5128,-2.3386,-5.5175,-1.6932,-1.54525,-2.3977,-0.9773,-1.01735,-1.20815,-0.748715,-0.58614,-0.73421,-0.782355,-0.910645,-0.79164,-0.7575,-0.702785,-0.63907,-0.639925,-0.9022,-0.983785,398.62,133.91,256.97,300.385,775.25,293.625,-0.8411025
4,13.25,-0.6687225,393.755,-0.0796,53.503,11.3465,2.0474,2.2345,-0.81873,-0.19568,-0.7979,-0.34409,-1.00665,1.989775,0.3426875,0.76315,0.4682595,97.8305,29.755,28.953,2.135975,-3.83725,-5.123375,-1.70875,-4.9575,-1.6978,-1.54925,-2.371575,-0.92907,-1.005005,-1.184775,-0.74693,-0.58986,-0.698855,-0.783215,-0.91986,-0.7665,-0.745075,-0.68257,-0.581285,-0.58757,-0.90014,-0.974145,416.43,130.41,255.945,302.835,813,286,-0.670915
4,13.75,-0.9621375,393.75,-0.0803,55.6705,12.17275,2.08265,1.4399,0.0188,-0.199845,-0.80532,-0.345095,-1.00812,1.986675,0.359455,0.741195,0.436723,97.819,30.195,30.385,2.24105,-3.583,-4.633775,-1.71835,-4.7375,-1.64115,-1.56015,-2.409025,-0.86279,-1.006835,-1.168,-0.76314,-0.565215,-0.700715,-0.761145,-0.897355,-0.739355,-0.75007,-0.68457,-0.549215,-0.60014,-0.875785,-0.943855,423.945,119.61,258.645,304,804.5,258.4,-0.85005
4,14.25,-0.6286975,393.355,-0.0672,47.3265,10.76425,2.118625,2.0396,-0.0401,-0.19873,-0.80794,-0.34245,-1.00266,1.951875,0.360145,0.749606,0.433031,97.81825,29.995,29.688,2.4614,-3.285,-4.108975,-1.25265,-4.3375,-1.60655,-1.54675,-2.38605,-0.83686,-0.993765,-1.1987,-0.751215,-0.57936,-0.714215,-0.765715,-0.8855,-0.702215,-0.710215,-0.668645,-0.527785,-0.574285,-0.852785,-0.962715,410.8,116.135,259.215,305.095,763.3,258.05,-0.614215
4,14.75,-0.520515,393.25,-0.07605,44.21375,10.91125,2.194825,1.29355,-0.775275,-0.198035,-0.80955,-0.34286,-1.00214,1.993575,0.3455625,0.744814,0.4215035,97.851,29.155,28.7445,2.4766,-3.0435,-4.010425,-1.23915,-3.94,-1.6135,-1.55245,-2.352225,-0.856285,-0.999215,-1.172825,-0.75286,-0.532145,-0.723075,-0.746285,-0.867285,-0.706215,-0.714145,-0.65593,-0.530785,-0.60964,-0.83307,-0.921575,380.49,107.505,257.695,305.405,711.6,232.1,-0.58196
4,15.25,-0.502265,393.505,-0.083775,38.9845,10.1135,2.16935,0.6488525,-0.331,-0.1920375,-0.74158,-0.336505,-0.97385,2.07465,0.36328,0.7347185,0.4160635,97.8505,29.455,29.27925,2.54025,-2.531,-3.7197,-0.8985925,-3.615,-1.651,-1.52965,-2.29145,-0.815715,-1.005195,-1.167625,-0.764145,-0.52607,-0.81007,-0.756285,-0.86836,-0.669785,-0.70557,-0.65821,-0.579925,-0.60507,-0.868715,-0.912575,317.855,97.43525,257.555,305.7275,611.2,214,-0.34986
4,15.75,-0.43571,393,-0.0788,39.21125,10.191,2.209625,0.443985,-0.48263,-0.199345,-0.76313,-0.35679,-1.00527,2.168275,0.3693675,0.72671675,0.41808325,97.83625,29.375,29.1925,2.502975,-2.148,-3.5692,-0.82805,-3.62,-1.6715,-1.5503,-2.299775,-0.87493,-0.995655,-1.146075,-0.742785,-0.53257,-0.815645,-0.750785,-0.860785,-0.711425,-0.71814,-0.637,-0.531925,-0.57157,-0.8425,-0.909285,279.845,89.5855,259.125,305.64,558.6,197.8,-0.453045
4,16.25,-0.44869,393.4,-0.0844,34.202,9.4454,2.3062,-0.57096,-0.3433075,-0.19384,-0.76951,-0.342155,-1.005205,2.1799,0.35156,0.72238375,0.41078575,97.88,28.92,29.2895,2.5086,-1.9615,-3.2921,-0.719485,-3.42,-1.65285,-1.53645,-2.251425,-0.850575,-0.99737,-1.13445,-0.755645,-0.554,-0.80486,-0.74907,-0.84886,-0.71243,-0.723715,-0.63157,-0.57343,-0.55207,-0.794715,-0.887285,248.29,79.798,254.1,304.625,476.25,167.9,-0.4650725
4,16.75,-0.204635,393.25,-0.092425,25.069,8.4085,2.2964,-0.5134575,-0.2700925,-0.193875,-0.778935,-0.330535,-1.00464,2.11155,0.354785,0.703367,0.387068,97.8765,29.865,30.4035,2.47115,-1.9805,-3.4446,-0.551565,-3.36,-1.6292,-1.5184,-2.2402,-0.89614,-0.991145,-1.146,-0.710645,-0.552425,-0.71071,-0.771925,-0.840925,-0.7175,-0.683785,-0.631145,-0.55536,-0.54,-0.78564,-0.853785,184.36,59.904,256.255,303.94,365.75,128.15,-0.21839
4,17.25,-0.1249975,393.79,-0.0553,17.6225,7.71855,2.1878,-1.0939,-0.68139,-0.192445,-0.78803,-0.329545,-0.957695,2.278875,0.3445875,0.620092,0.394415,97.86025,29.585,30.093,2.471725,-1.5985,-3.4872,-0.589115,-3.2475,-1.57985,-1.53335,-2.186875,-0.85907,-0.979715,-1.171,-0.698285,-0.529,-0.679855,-0.75793,-0.85164,-0.68293,-0.65293,-0.63057,-0.537,-0.491855,-0.802285,-0.85864,163.13,52.561,248.33,303.325,315.235,113.5,-0.19895
4,17.75,-0.14838,393.355,-0.0684,10.36645,5.669,2.1883,-2.4406,-0.40438,-0.193165,-0.79751,-0.32935,-0.92304,2.2571,0.31702,0.614551,0.3790955,97.871,30.355,32.7955,2.47685,-1.898,-3.3937,-0.87225,-3.16,-1.540375,-1.50505,-2.2007,-0.8029275,-0.949855,-1.06465,-0.6909975,-0.48264,-0.656895,-0.72782,-0.828395,-0.6715375,-0.650855,-0.6162475,-0.5074975,-0.52229,-0.7771075,-0.8253925,121.565,42.3415,250.42,300.905,239.5,91.1915,-0.18022
4,18.25,-0.09859,393.16,-0.08555,6.8882,4.4896,2.2208,-3.676,-0.13166,-0.195105,-0.816025,-0.329155,-0.944425,2.152,0.306365,0.6070955,0.344156,97.872,32.155,33.583,2.28165,-2.016,-3.441975,-1.26885,-3.175,-1.5579,-1.496175,-2.1819,-0.772855,-0.96675,-1.086675,-0.66393,-0.477605,-0.6757825,-0.711465,-0.81457,-0.7033925,-0.6421075,-0.5987525,-0.5320325,-0.52096,-0.7431425,-0.844285,96.9345,31.8645,249.665,300.645,191.65,66.721,-0.117295
4,18.75,0.067725,393.035,-0.08775,0.1041025,2.806125,2.2486,-4.24335,-0.56826,-0.196295,-0.82498,-0.33063,-0.96618,2.130975,0.273815,0.5445285,0.318938,97.848,33.415,35.025,2.235675,-2.199,-3.5379,-1.3831,-3.2575,-1.538,-1.498075,-2.2038,-0.7647175,-0.9375025,-1.083375,-0.726465,-0.4501775,-0.6604275,-0.73289,-0.8389325,-0.7020725,-0.62811,-0.581965,-0.5178925,-0.5423575,-0.7367875,-0.81636,69.738,21.9165,248.665,298.755,135.9,45.76,0.018778
4,19.25,0.0559,393.21,-0.09904,-8.2602,1.8578,2.2869,-6.846875,-0.89335,-0.195595,-0.826145,-0.331795,-0.98152,1.8651,0.23376,0.479775,0.29415175,97.842,34.54,36.4625,1.9561,-2.689,-4.260575,-2.44025,-3.28,-1.552575,-1.4781,-2.20295,-0.7949675,-0.9180725,-1.104475,-0.6974325,-0.4869275,-0.65,-0.72707,-0.8466075,-0.69704,-0.6352825,-0.610855,-0.4937525,-0.5939275,-0.7391075,-0.82332,41.946,14.228,246.115,296.965,79.97,27.83,0.0466275
4,19.75,0.09390225,392.9575,-0.140015,-12.04725,0.1969675,2.254075,-7.56745,-0.673325,-0.195645,-0.821265,-0.33232,-0.985075,2.009475,0.185885,0.4379735,0.2832845,97.858,35.465,38.6915,1.71375,-3.1985,-5.121475,-3.06795,-3.6725,-1.510725,-1.4526,-2.2596,-0.812355,-0.914035,-1.0779,-0.6923925,-0.4508225,-0.649105,-0.73261,-0.849855,-0.7223225,-0.6370375,-0.596145,-0.5328225,-0.627535,-0.7391075,-0.8033925,14.312,6.69985,243.76,294.07,30.32,11.975,0.05735
4,20.25,0.05555,392.54,-0.17064,-18.186,-0.04175,2.38985,-9.951925,-0.7726975,-0.192175,-0.821805,-0.333665,-0.986535,2.22505,0.18599,0.4743635,0.287011,97.8595,37.33,42.743,1.6625,-3.5795,-5.654875,-3.4806,-4.295,-1.5299,-1.4557,-2.2802,-0.8080025,-0.9392525,-1.066175,-0.68189,-0.490925,-0.625535,-0.754605,-0.8594275,-0.72025,-0.68046,-0.594215,-0.5270025,-0.64114,-0.7658175,-0.8154275,1.64385,2.21375,241.165,291.54,7.3275,2.98115,-0.015738
4,20.75,0.03229425,391.6775,-0.14786,-19.092,-0.27591,2.356925,-8.9287,-0.64754,-0.190325,-0.81576,-0.33442,-1.00585,2.316525,0.124865,0.374995,0.265765,97.86225,40.04,45.755,1.564225,-4.0535,-6.275975,-4.2662,-5.3075,-1.570775,-1.466175,-2.3148,-0.7703925,-0.89793,-1.116,-0.6567125,-0.5365025,-0.672575,-0.7547175,-0.8450325,-0.74857,-0.70007,-0.6112875,-0.50757,-0.6853575,-0.7653225,-0.836535,0,0.67918,242.94,288.24,0.578085,0.24625,-0.00017
4,21.25,0.00824,391.66,-0.10691,-20.501,-0.20989,2.3789,-7.7604,-0.94854,-0.187165,-0.76606,-0.336315,-1.00925,2.3747,0.13579,0.404481,0.2498,97.883,41.135,50.3245,1.5602,-4.481,-6.81565,-5.2929,-5.09,-1.55565,-1.47255,-2.31535,-0.7840675,-0.93029,-1.133,-0.6582175,-0.5754675,-0.6945725,-0.7373575,-0.8794675,-0.7914625,-0.69089,-0.61411,-0.521145,-0.7181425,-0.809105,-0.8384275,0,0.304385,242.08,285.525,0.0029165,0,0.0836875
4,21.75,0.0452,391.49,-0.06455,-18.318,-0.28504,2.35495,-7.50605,-0.663325,-0.18866,-0.8153425,-0.339675,-1.023675,2.25865,0.124995,0.4251025,0.275635,97.824,41.4925,52.3515,1.39665,-4.954,-7.1028,-5.538375,-5.555,-1.5644,-1.46205,-2.3219,-0.75,-0.9467125,-1.0741,-0.66539,-0.58825,-0.6726425,-0.7141075,-0.8894325,-0.794855,-0.72093,-0.6062475,-0.51157,-0.7453225,-0.811715,-0.8560725,0,0.20482,247.28,285.945,-0.01,-0.009,0.12024
4,22.25,0.04147275,391.43,-0.058575,-16.50825,-0.1561425,2.369425,-6.8645,-0.6505375,-0.18863,-0.8148125,-0.342085,-1.0276,2.241325,0.1298725,0.41836,0.2525465,97.8575,43.07,56.531,1.326625,-5.47475,-7.54815,-6.233525,-6.085,-1.6063,-1.444475,-2.35885,-0.79939,-0.9492825,-1.0253,-0.67318,-0.5830325,-0.64557,-0.6390675,-0.9279675,-0.828285,-0.7397825,-0.6122475,-0.5460325,-0.7780375,-0.817145,-0.832395,0,0.1690975,245.5875,284.3225,-0.014,-0.013875,0.10004
4,22.75,0.037346,391.43,-0.067,-17.071,-0.40544,2.3445,-6.3565,-0.7002,-0.1884175,-0.8146925,-0.34463,-1.03475,2.1684,0.13446,0.39978,0.25259,97.825,44.6975,56.6365,1.1801,-5.7785,-7.62675,-6.578075,-6.34,-1.56575,-1.4618,-2.3781,-0.833715,-0.9093225,-1.0209,-0.6742175,-0.6372475,-0.6702825,-0.5944625,-0.953535,-0.84564,-0.75743,-0.61425,-0.562465,-0.7369975,-0.838645,-0.85075,0,0.142075,244.315,282.1125,-0.01475,-0.014,0.0528425
4,23.25,0.15687,391.3,-0.062275,-18.681,-0.17441,2.3582,-5.85015,-0.7729475,-0.1849575,-0.8037825,-0.34596,-1.038675,2.2479,0.13893,0.36186,0.216333,97.8,45.3225,58.34425,1.1449,-6.092,-8.096,-6.8103,-6.69,-1.56505,-1.4629,-2.4257,-0.931215,-0.90511,-1.012,-0.6697175,-0.630105,-0.6606775,-0.6032875,-0.986965,-0.8308175,-0.7667175,-0.61107,-0.5345375,-0.7682475,-0.86921,-0.8914675,0,0.18284,242.645,281.345,-0.016,-0.009,0.1389625
4,23.75,0.086124,391.63,-0.045,-16.86075,-0.20941,2.278325,-5.862,-0.9834,-0.1921975,-0.7739,-0.3477,-1.04385,2.30415,0.1296175,0.3574405,0.23204725,97.81175,45.785,59.32925,1.024025,-6.44275,-8.80875,-6.77975,-7.28,-1.59405,-1.4797,-2.4931,-0.9298925,-0.930645,-1.014,-0.6616425,-0.668785,-0.67429,-0.570895,-1.00625,-0.838,-0.7415025,-0.647785,-0.5415325,-0.7639275,-0.8819625,-0.933145,0,0.22879,243.3175,278.2925,-0.015,-0.01175,0.19821
5,0.25,0.306725,391.39,-0.0286,-25.53475,0.201735,4.586875,-8.763,-0.75711,2.217,0.045888,1.6222,0.93375,2.44375,0.1200225,0.3918575,0.2180425,97.58575,37.85,53.572,3.3237,4.614,4.3891,2.722525,4.95,0.0211785,-0.05592825,2.1307,0.24136,-0.2937175,-0.447965,-0.3933925,-0.35239,-0.5678575,-0.528395,1.487625,2.38585,0.8560725,0.25811,0.2649675,0.23071,-0.370785,-0.485,0,0.62664,263.87,322.37,-0.022,-0.016,0.56625
