DOY2,HR2,WS,U_SIGMA,V_SIGMA,W_SIGMA,TA,RH,PA,T_SONIC,CO2,H2O,FC,NEE,H,LE,USTAR,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_A,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_A,TS_2_2_1,TS_2_2_2,TS_2_2_3,TS_2_2_4,TS_2_2_5,TS_2_2_6,TS_2_2_A,TS_2_3_1,TS_2_3_2,TS_2_3_3,TS_2_3_4,TS_2_3_5,TS_2_3_6,TS_2_3_A,T_SONIC_SIGMA
1,5.25,12.759095,2.932415,3.1563,0.591054999999999,-6.7149501,90.029225,104.710195,8.15317999999998,587.15768,4.6927175,4.53527,4.53527,17.620275,2.548225,2.480875,2.13965,262.3309,259.82025,0.02565,0.03124,-2.970225,-2.344225,-1.389475,-2.700175,-4.68515,-4.834975,-4.68825,-4.736125,-8.74276,-5.0062,-9.89467,-8.25922,-5.48759,-6.05543,-7.28264,-7.94585,-4.47632,0,-7.51176,-4.03428,-4.4298,-6.30663,0.563549999999999
1,5.75,12.630495,2.9451775,2.8809575,0.55967,-6.4115706,83.9861925,104.711265,9.15333999999999,589.88998,4.8644,4.00587749999999,4.00587749999999,60.3922724999999,9.02954,2.07776,1.796855,262.190725,258.53375,0.022775,0.040125,-2.860625,-2.166075,-1.471025,-2.695575,-4.702925,-4.84975,-4.691525,-4.7481,-8.76288,-5.0068,-9.9108,-8.25746,-5.49485,-6.06438,-7.29348,-7.96057,-4.47883,0,-7.51598,-4.032785,-4.432975,-6.31523,1.82883
1,6.25,12.493345,3.161675,2.3358875,0.5734425,-6.3906203,80.114295,104.682115,9.09061999999999,587.91978,4.6376825,0.85025,0.85025,12.25286,10.26764,1.4134025,1.679725,264.12025,257.85875,0.0199,0.0699824999999998,-2.96155,-2.620525,-1.5223,-2.747925,-4.71605,-4.859375,-4.6984,-4.75795,-8.76744,-5.01805,-9.9081,-8.25377,-5.49547,-6.06975,-7.30142,-7.96887,-4.47773,0,-7.52433,-4.039395,-4.445255,-6.31997,1.588995
1,6.75,11.847215,3.1274125,5.37447,0.58321,-6.09974570000001,79.51409,104.6375725,9.101725,588.901835,5.1439325,5.8276225,5.8276225,50.7546649999996,9.66551999999999,0.7637075,2.4946175,266.246675,260.31625,0.0204,0.0496,-2.987875,-2.684525,-1.55,-2.76645,-4.7269,-4.8675,-4.70995,-4.768125,-8.77839,-5.02681,-9.9194,-8.25781,-5.50867,-6.07648,-7.30976,-7.9781,-4.47851,0,-7.5335,-4.04409,-4.44557,-6.33016,3.72887
1,7.25,11.940355,2.77937,3.73267499999999,1.3242,-5.89789800000002,80.0227,104.64825,8.41025,578.35039,5.1783725,4.02304499999999,4.02304499999999,74.3019875,32.82385,0.919974999999999,2.3067,264.2795,261.37125,0.0221,0.0359399999999999,-3.1438,-2.648275,-1.51765,-2.662975,-4.7394,-4.87225,-4.725225,-4.77895,-8.79564,-5.02698,-9.92254,-8.25401,-5.50713,-6.08449,-7.31754,-7.99196,-4.49725,0,-7.5389,-4.047885,-4.450515,-6.33697,2.044775
1,7.75,12.147025,2.974825,2.798275,0.9267575,-5.95270810000002,80.0060375,104.6618025,8.969375,579.9357,4.99426,2.426275,2.426275,23.77653,16.4425649999999,1.0672,1.4038,263.65825,261.56675,0.0224,0.058125,-2.960325,-2.827925,-1.4363,-2.757,-4.75075,-4.875075,-4.7394,-4.788375,-8.80608,-5.02728,-9.92576,-8.25637,-5.51225,-6.09016,-7.32718,-7.99898,-4.49033,0,-7.54573,-4.04892,-4.453775,-6.34275,1.35279
1,8.25,12.757715,4.43122,3.55826999999999,3.1000875,-5.82926390000001,85.542975,104.65795,8.763235,581.7419,4.98069,2.8222875,2.8222875,37.4587299999999,5.0276425,1.359305,1.598275,263.1495,263.19175,0.02565,0.0556525,-2.901675,-2.644075,-1.37595,-2.663275,-4.75945,-4.878175,-4.7481,-4.795225,-8.81715,-5.03581,-9.92796,-8.25543,-5.51486,-6.10474,-7.33907,-8.01836,-4.49097,0,-7.552,-4.054625,-4.459785,-6.34981,0.0583775
1,8.75,13.0695,3.60195,3.03915,1.99982,-6.08861355000001,95.837035,104.62951,9.29283999999999,589.236375,4.967615,4.95515,4.95515,30.73709,15.1145625,1.4794125,1.605525,264.05825,265.45525,0.0297125,0.052475,-3.2037,-2.705325,-1.3058,-2.805525,-4.77185,-4.893775,-4.753425,-4.806375,-8.8309,-5.03949,-9.94397,-8.24735,-5.52358,-6.11373,-7.3468,-8.01722,-4.48893,0,-7.55544,-4.061065,-4.471285,-6.356,0.132525
1,9.25,12.719015,3.340895,4.5739525,1.335925,-5.94819665000002,85.20808,104.6297675,9.25813499999999,579.50603,4.9837525,0.73135,0.73135,37.0298,27.6990799999999,2.291515,1.723825,264.8791,265.559,0.02255,0.05062,-3.154225,-2.420525,-1.4929,-2.769325,-4.78705,-4.915375,-4.757525,-4.81995,-8.8465,-5.0441,-9.94817,-8.24886,-5.52299,-6.11633,-7.35548,-8.02634,-4.49306,0,-7.57311,-4.0556,-4.47112,-6.36356,1.0714975
1,9.75,12.40986,3.18325,3.49795249999999,1.91966749999999,-6.25956810000001,92.132525,104.62488,9.08944999999999,587.90995,4.9981125,1.63133,1.63133,44.6203,5.706925,1.35226,1.758215,264.2505,265.86405,0.0224,0.0585575,-2.985275,-2.40415,-1.46265,-2.7705,-4.8042,-4.928025,-4.7605,-4.830875,-8.8598,-5.05274,-9.94731,-8.24706,-5.53023,-6.12608,-7.36575,-8.04763,-4.49489,0,-7.5753,-4.06779,-4.47859,-6.37242,0.51511
1,10.25,11.85892,3.209455,3.88791249999999,0.985022500000001,-5.83302155000002,92.4473525,104.63998,8.65176999999999,589.23431,4.90078,2.1739625,2.1739625,59.7305399999999,8.09035,1.39834,3.415955,265.6185,266.23375,0.1089,0.282842499999999,-3.152325,-2.6753,-1.524775,-2.8882,-4.820625,-4.93865,-4.760425,-4.8399,-8.87749,-5.05923,-9.94885,-8.24976,-5.53618,-6.12576,-7.3735,-8.06071,-4.49353,0,-7.58503,-4.06981,-4.48118,-6.38168,0.0608575
1,10.75,12.32647,3.10604,4.9774475,1.94171,-6.60775065,92.554705,104.63064,8.59666000000001,586.68951,4.6394925,5.92153999999999,5.92153999999999,111.2801,17.0685,2.85375749999999,1.80376,260.99225,266.733675,0.85059,1.011975,-3.281,-2.607275,-1.433675,-2.843125,-4.828175,-4.945925,-4.7606,-4.844925,-8.88602,-5.0642,-9.95984,-8.24867,-5.54349,-6.13681,-7.38523,-8.06116,-4.4997,0,-7.5846,-4.0715,-4.492385,-6.38368,0.49387
1,11.25,12.352275,3.3474875,3.01120499999999,1.539915,-6.79275845000001,94.349205,104.634,8.64966,580.86872,4.528205,2.67259999999999,2.67259999999999,28.2690524999996,6.38365,2.6452125,1.742475,260.722775,264.4785,3.1209725,3.94674,-3.144875,-2.9217,-1.295075,-2.850225,-4.837,-4.9493,-4.7602,-4.848825,-8.90271,-5.06769,-9.95921,-8.25063,-5.54929,-6.14849,-7.39428,-8.05704,-4.499,0,-7.59973,-4.07905,-4.499175,-6.39277,0.8150825
1,11.75,12.4159,2.827445,5.5598875,2.89963,-7.93682137500001,84.4095075,104.64328,7.9781,588.91909,4.628535,3.7185875,3.7185875,44.6596599999999,21.0988,0.906115,3.94121,264.23175,265.151,7.44981,9.30178,-3.020775,-2.776975,-1.41595,-2.797725,-4.840175,-4.94985,-4.7627,-4.850875,-8.91974,-5.07598,-9.95942,-8.25392,-5.54888,-6.15064,-7.4024,-8.07065,-4.50594,0,-7.604,-4.079425,-4.502935,-6.39967,0.6330575
1,12.25,12.222505,3.70309,5.017175,1.8993175,-9.08088430000001,83.65548,104.654135,7.49106,584.0657825,4.6182275,3.7231375,3.7231375,29.8102099999999,6.17377249999998,2.50158,6.4588,261.386775,266.183,12.4910725,16.0584,-3.27485,-2.75755,-1.4465,-2.9114,-4.843975,-4.950575,-4.76495,-4.85315,-8.93302,-5.07376,-9.9612,-8.24952,-5.56553,-6.16518,-7.41491,-8.08517,-4.50744,0,-7.61415,-4.08895,-4.508625,-6.40763,0.7179525
1,12.75,12.156995,2.80601,2.9914475,1.8297625,-9.08088430000001,83.10203,104.6865,8.056335,583.6216275,4.6846425,4.33705249999999,4.33705249999999,60.5574525,39.0717400000001,3.467425,10.829395,264.861,268.19775,18.624125,21.886585,-3.2222,-2.829325,-1.42975,-2.691775,-4.8557,-4.95285,-4.767525,-4.8587,-8.950675,-5.079325,-9.9690375,-8.2531,-5.562375,-6.17845,-7.4311625,-8.1058625,-4.51715,0,-7.6286125,-4.09825,-4.5262,-6.4162125,0.6422325
1,13.25,11.53644,3.18836,3.7794025,1.75485,-9.08088430000001,82.82615,104.7183875,7.7405125,584.0194,4.9442125,1.23614,1.23614,28.1384375,79.3399049999999,1.60003,14.49128,267.82775,269.34025,22.426975,25.9554125,-3.1093,-2.75685,-1.318625,-2.721175,-4.872625,-4.9661,-4.774675,-4.871125,-8.97605,-5.0897125,-9.9740125,-8.250925,-5.5806875,-6.1912125,-7.4443375,-8.12365,-4.5199,0,-7.63535,-4.1000125,-4.5272625,-6.4271125,3.068075
1,13.75,12.0159,2.2592375,1.90914,2.1939625,-9.08088430000001,82.0302125,104.746375,7.75023749999999,586.047345,4.973315,0.7702875,0.7702875,31.4741275000001,15.903575,3.751955,12.2484275,267.74145,269.4652,23.3484,26.757,-3.271775,-2.551375,-1.444625,-2.563975,-4.90645000000002,-5.00059000000001,-4.78997750000001,-4.89898000000001,-8.97326,-5.09404,-9.96737,-8.25112,-5.57824,-6.19214,-7.44223,-8.1187,-4.51389,0,-7.63226,-4.099835,-4.526355,-6.42963,0.1651
1,14.25,11.31588,2.77454,5.2414075,1.3588,-9.08088430000001,81.96196,104.74595,8.1594125,578.670225,4.8691675,1.90272,1.90272,42.2951625000001,19.628255,1.427075,11.4163175,263.490425,268.563625,20.54645,23.91188,-3.0335,-2.4862975,-1.429785,-2.6400425,-4.91996250000002,-5.01802750000001,-4.80059500000001,-4.91289500000001,-8.999675,-5.10325,-9.96135,-8.2514625,-5.5883,-6.2032,-7.4635375,-8.140525,-4.5102875,0,-7.6521625,-4.10965,-4.5406375,-6.4395125,0.116225
1,14.75,11.5494025,3.2447125,2.4816,1.0795825,-9.08088430000001,85.69645,104.724405,8.41188249999999,586.704815,4.49415,1.70797,1.70797,13.16776,7.05410000000001,2.28867,9.259645,262.5866,265.7896,16.52106,19.9839625,-3.24126,-2.79106,-1.3031,-2.86162,-4.93962000000001,-5.04184,-4.81482,-4.9321,-9.0184,-5.10505,-9.9616125,-8.2526,-5.585575,-6.2077125,-7.470125,-8.1505,-4.5112375,0,-7.651175,-4.1115,-4.547625,-6.444775,2.68685
1,15.25,11.780425,3.143095,2.74755,0.589965,-9.08088430000001,82.47504,104.72278,8.62618000000001,588.63136,4.627105,0.5975,0.5975,11.8481149999999,10.42542,1.454245,5.84143,261.2058,266.43022,11.00646,13.2578,-3.02846,-2.81202000000001,-1.44562,-2.72356,-4.94278000000001,-5.04714,-4.81866,-4.93616,-9.0270875,-5.1140375,-9.9579875,-8.2465,-5.59465,-6.2252625,-7.4824,-8.1685125,-4.511025,0,-7.6598375,-4.11805,-4.5530875,-6.4552375,2.433775
1,15.75,11.760675,2.701055,4.19784,1.20283999999999,-9.08088430000001,82.4752,104.718175,8.61849999999999,593.8893775,4.659135,1.79146,1.79146,35.33545,8.13048000000001,1.3637625,2.7578,259.4546,264.55788,5.6502475,6.90309999999999,-3.13068,-2.78576,-1.30428,-2.75768,-4.94658000000001,-5.05072000000001,-4.82018,-4.93916,-9.03805,-5.1188375,-9.95075,-8.2489125,-5.6051,-6.2260875,-7.4916625,-8.165825,-4.5159625,0,-7.671975,-4.1232375,-4.5652375,-6.458025,0.3152975
1,16.25,11.76056,3.434205,3.78101,0.893075,-9.08088430000001,82.9775375,104.696075,9.19408499999999,587.999825,4.6029525,2.51225,2.51225,23.516265,6.76788499999998,0.99704,2.21445,258.9982,264.1927,2.1492325,2.573195,-3.13948,-2.80074,-1.3256,-2.7256,-4.95106000000001,-5.05280000000001,-4.81884,-4.9409,-9.0522625,-5.1241125,-9.9559125,-8.2502,-5.5986,-6.237725,-7.4994625,-8.191325,-4.5235,0,-7.6770875,-4.1338625,-4.5658625,-6.4699875,0.23859
1,16.75,11.93017,2.2723975,4.4443,0.727539999999999,-9.08088430000001,83.4391,104.6259375,9.2339675,588.58952,4.4622675,1.81608,1.81608,52.832615,14.1659425,0.83935,1.367365,260.4554,263.6384,0.494185,0.693655,-2.91902,-2.58564,-1.4434,-2.6217,-4.95640000000001,-5.05704000000001,-4.82062,-4.94472,-9.0687875,-5.127875,-9.965125,-8.250775,-5.6178625,-6.24525,-7.511125,-8.1896,-4.52695,0,-7.6829625,-4.1333375,-4.5777,-6.47575,0.2305775
1,17.25,11.521775,2.617815,3.58602,0.546079999999999,-9.08088430000001,83.43532,104.57625,9.29705,587.5502375,4.534915,1.3267275,1.3267275,26.7181875,9.62566000000001,2.86075,2.0806,260.9628,262.8938,0.04618,0.181174999999999,-3.17774000000001,-2.59426,-1.30056,-2.6859,-4.96794000000001,-5.06256,-4.82188,-4.95082000000001,-9.0736875,-5.1278125,-9.973225,-8.2548125,-5.616025,-6.255325,-7.522,-8.2180125,-4.5217375,0,-7.6977625,-4.140075,-4.58515,-6.487225,0.2418925
1,17.75,12.7954725,3.62182,3.0641625,0.5927725,-9.08088430000001,82.899995,104.596865,8.3737025,587.8847,4.68479,3.20817999999999,3.20817999999999,68.1156499999998,7.84956000000002,1.591305,2.543315,262.7996,264.12708,0.01691,0.04645,-2.9129,-2.78762,-1.30824,-2.69806,-4.98194000000001,-5.06890000000001,-4.82372,-4.95816,-9.0810375,-5.1366,-9.9699375,-8.2490125,-5.6267,-6.2650875,-7.5304125,-8.2140625,-4.528075,0,-7.7045125,-4.1417375,-4.592875,-6.49135,0.327855
1,18.25,11.3755025,4.0040025,4.0363875,0.995039999999997,-9.08088430000001,84.03475,104.615815,7.999545,591.1342,4.7564,0.778762500000001,0.778762500000001,28.0772825,13.48398,2.8046125,1.7940575,262.7548,264.513,0.0149,0.03272,-3.1298,-2.72888,-1.28388,-2.5667,-4.99880000000001,-5.07766000000001,-4.82272,-4.96642,-9.100825,-5.147175,-9.963075,-8.252425,-5.634525,-6.2740375,-7.54095,-8.230325,-4.52505,0,-7.713775,-4.1482625,-4.5955,-6.501125,0.081565
1,18.75,11.36205,3.18655,1.96677,0.8330375,-9.08088430000001,83.520325,104.6828,7.24035,594.5675,5.215805,1.276135,1.276135,22.3961049999999,8.88488000000002,3.15904,1.4521875,262.9178,264.1088,0.014895,0.0569950000000001,-3.08402,-2.76052,-1.3073,-2.66314,-5.01762000000001,-5.08472000000001,-4.82716,-4.97648,-9.1142,-5.1482875,-9.9661,-8.253,-5.6349125,-6.284175,-7.5507625,-8.2307125,-4.5229875,0,-7.71365,-4.1537875,-4.6027375,-6.5034375,4.14368
1,19.25,12.100145,2.850095,2.9738075,1.99035,-9.08088430000001,84.62594,104.707075,6.79463,571.82307,4.824305,1.765255,1.765255,43.5814999999999,67.0730800000006,1.07674,2.65137,263.4436,265.7628,0.0295875,0.0498,-2.92814,-2.89828000000001,-1.30726,-2.56346,-5.03698000000001,-5.08758,-4.83452,-4.98638,-9.1234375,-5.152025,-9.9608625,-8.2530875,-5.64595,-6.2886625,-7.55975,-8.253675,-4.530425,0,-7.7181625,-4.1581375,-4.613525,-6.5143375,3.68207
1,19.75,12.057145,2.275235,2.90414,0.621404999999998,-9.08088430000001,85.2818375,104.722525,6.55325499999999,574.8634675,4.9842,2.83273999999999,2.83273999999999,59.687,7.45626499999998,0.92289,2.8919775,261.4434,264.7932,0.0244,0.04846,-3.04486,-2.83602,-1.18844,-2.6343,-5.05020000000001,-5.09502,-4.83782,-4.99434,-9.137525,-5.154075,-9.9575625,-8.258325,-5.6506125,-6.3039,-7.572975,-8.26405,-4.5368,0,-7.7373625,-4.164625,-4.623525,-6.5258625,1.267
1,20.25,12.3214325,2.5241725,2.09686,0.819619999999999,-9.08088430000001,87.117575,104.7159,8.91867499999999,606.0521,5.04971,4.05275999999999,4.05275999999999,32.49948,20.056775,1.55443,1.694795,263.9976,264.76486,0.02204,0.050865,-2.91956,-2.793,-1.09646,-2.66646,-5.06124000000001,-5.10276,-4.84344,-5.00248,-9.1460875,-5.1629125,-9.955225,-8.2606125,-5.65645,-6.303475,-7.5794125,-8.275775,-4.530325,0,-7.730725,-4.1688,-4.627575,-6.5301125,0.0795725
1,20.75,12.90915,2.79425,5.086745,0.5576575,-9.08088430000001,89.76839,104.7224925,9.20260499999999,589.182315,5.0374,6.392225,6.392225,33.4130149999999,12.1020299999999,1.051425,1.2758125,264.6188,264.43506,0.0237975,0.0570399999999996,-2.90942,-2.91708,-1.34568,-2.83204,-5.07428000000001,-5.11498,-4.84918,-5.01278,-9.159425,-5.16575,-9.9513,-8.258525,-5.6610625,-6.3111625,-7.5892,-8.2837,-4.5350625,0,-7.747325,-4.1747375,-4.6324125,-6.53945,0.1158
1,21.25,12.492305,2.56854,4.870025,0.690784999999998,-9.08088430000001,89.92879,104.7195125,5.58893499999999,591.71976,5.65095,2.6816725,2.6816725,38.2817175,17.7123849999998,0.7536975,2.6619,266.4425,264.54914,0.0227749999999999,0.026,-2.96848,-2.61656,-1.188,-2.6937,-5.08674000000001,-5.12732000000001,-4.8594,-5.02446,-9.17085,-5.1691375,-9.9458375,-8.2574625,-5.6668625,-6.3260375,-7.600475,-8.2943375,-4.5426875,0,-7.753225,-4.1790125,-4.63895,-6.54845,0.48849
1,21.75,12.1215025,2.43046,5.118425,0.824957500000001,-9.08088430000001,89.9817075,104.71027,5.7824675,592.3127625,5.768075,3.151475,3.151475,35.6144499999999,9.92041499999997,0.897744999999999,1.3845875,266.38586,265.24514,0.023775,0.0432400000000001,-3.02424,-2.58562,-1.237,-2.69324,-5.09578000000001,-5.13696,-4.87006,-5.03424,-9.179175,-5.1734,-9.9398,-8.261375,-5.669525,-6.3306,-7.6072625,-8.3002625,-4.536675,0,-7.7564125,-4.1881,-4.6503125,-6.554175,0.08595
1,22.25,12.256055,2.28618,2.54336,0.786675,-9.08088430000001,88.894685,104.718785,8.3089,592.04464,5.73403,3.0482375,3.0482375,42.82637,13.4702349999999,1.809605,1.04264,266.12818,264.3304,0.022985,0.0453599999999999,-3.05308,-2.5885,-1.3303,-2.6195,-5.09942000000001,-5.14372,-4.88044,-5.04116,-9.1951625,-5.184475,-9.9295875,-8.2651125,-5.679575,-6.338225,-7.620575,-8.316675,-4.54235,0,-7.7662625,-4.19215,-4.6583625,-6.562775,0.075695
1,22.75,13.113885,5.00113499999999,3.18162,1.768715,-9.08088430000001,94.726,104.71681,8.61840999999998,592.248135,5.3837125,1.9326775,1.9326775,61.4644125,17.60826,2.034735,1.4171525,264.113,263.2474,0.0249,0.04231,-3.0222,-2.66378,-1.24372,-2.69878,-5.10410000000001,-5.15288,-4.88986,-5.04892,-9.2015,-5.1905875,-9.9229375,-8.2638,-5.67575,-6.345225,-7.624425,-8.315875,-4.5521875,0,-7.7889875,-4.1957,-4.668475,-6.5652,0.707529999999999
1,23.25,13.0043525,5.35658,3.80395,1.40458999999999,-9.08088430000001,93.98542,104.71622,11.55796,594.5230475,5.36212,5.1389625,5.1389625,21.39877,4.06934,0.84588,1.5498125,264.8064,262.12246,0.0249,0.0521749999999999,-3.08272,-2.69062,-1.25002,-2.68262,-5.11240000000001,-5.16092,-4.89534,-5.05624,-9.2153125,-5.18895,-9.916175,-8.2599375,-5.693675,-6.357475,-7.641275,-8.33995,-4.5517375,0,-7.78645,-4.200275,-4.671875,-6.569175,0.0836575
1,23.75,12.61342,2.8035175,4.916635,0.840699999999997,-9.08088430000001,94.01383,104.71418,11.2166,594.5862,5.11245,1.2182,1.2182,16.92021,7.25096000000001,0.97505,1.3807675,263.3978,260.6552,0.0224,0.0419925,-2.89936,-2.586,-1.30358,-2.5279,-5.11712000000001,-5.16902,-4.89804,-5.06142,-9.23015,-5.1997,-9.915875,-8.2653875,-5.69925,-6.3677625,-7.64775,-8.341,-4.5489125,0,-7.788925,-4.2099875,-4.685525,-6.574025,0.1139775
2,0.25,14.59965,2.91734,2.9158125,1.14624500000001,-4.36889445,92.759855,105.1430825,13.347655,580.40743,5.6923675,3.74593,3.74593,23.15681,11.81312,0.7682,1.51772,287.1612,288.399,0.018,0.0709,-0.523879999999999,-0.678479999999999,-0.21018,-0.531919999999999,-6.36276,-6.5721,-6.79466,-6.54756,-10.037165,-7.602725,-10.01345,-8.87243,-7.568575,-7.814295,-8.73426,-9.755335,-7.40617,0,-8.675275,-7.34297,-7.55808,-8.515105,0.10223
2,0.75,13.51485,2.58135,1.446355,0.4650075,-4.17851165000001,94.3198625,105.183965,13.4542225,591.6108725,5.70004,3.5932,3.5932,30.6843274999999,9.43998,0.686655,2.3189625,287.99076,289.04162,0.0174625,0.0862949999999999,-0.626439999999999,-0.434079999999999,-0.21596,-0.557819999999998,-6.3637,-6.57848,-6.7872,-6.55446,-10.03332,-7.599905,-10.019265,-8.87393,-7.56885,-7.81158,-8.729935,-9.75744,-7.39871,0,-8.67136,-7.34451,-7.55906,-8.51368,0.101035
2,1.25,14.56346,2.80583,2.5890625,1.2087,-4.19449690000002,95.1179325,105.1968525,13.4947375,596.12579,6.26959499999999,4.39318,4.39318,10.60508,11.12742,0.7738375,2.03855,288.288,288.4402,0.0174825,0.0993,-0.48302,-0.543959999999999,-0.34436,-0.55472,-6.3651,-6.5794,-6.75948,-6.5596,-10.0252,-7.604255,-10.02191,-8.874355,-7.57478,-7.81137,-8.732625,-9.761865,-7.39649,0,-8.671735,-7.34344,-7.55954,-8.514665,0.113565
