DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,G,H,LE,FC,TS
1,0.25,0.04,0.1525,-2.17375,-2.36375,13.69175,-6.968,-0.136,-79.0565,-20.68,-29.74,-8.365,-0.891,2.908
1,0.75,0.04,0.191,-2.704,-2.52625,14.36,-7.08175,-0.14,-78.4795,-20.59,-47.865,-65.68925,-4.363,2.956
1,1.25,0.03,0.2025,-2.305,-2.365,14.116,-6.742,-0.342,-80.2905,-25.224,-36.16825,-25.761,-2.58,3.056
1,1.75,0.03,0.12,-2.028,-1.977,13.522,-6.90475,-0.45175,-80.41075,-18.32075,-24.928,-24.164,-0.7875,2.939
1,2.25,0.038,0.136,-1.6035,-1.442,13.456,-6.995,-0.45875,-81.09,-23.771,-25.77725,-13.3535,-4.732,2.6875
1,2.75,0.04,0.22825,-1.07,-0.981,12.8125,-7.0485,-0.31175,-80.49525,-19.1925,-54.71675,-7.587,-5.16625,2.9725
1,3.25,0.03,0.116,-1.10625,-0.942,12.23375,-6.93875,-0.562,-79.5945,-25.5875,-44.8855,-32.685,-1.874,3.0825
1,3.75,0.04,0.215,-1.43625,-1.1275,12.904,-7.247,-0.15025,-79.2515,-25.7175,-74.0955,-17.3365,-1.1175,3.11
1,4.25,0.04,0.18,-1.36475,-1.3625,12.762,-7.0435,-0.19675,-80.19975,-22.28,-36.93975,-7.07425,-1.78,2.9775
1,4.75,0.04,0.17825,-1.525,-1.51625,12.607,-6.99375,-0.1515,-81.57275,-26.98,-43.11075,-13.082,-2.251,2.9
1,5.25,0.03,0.192,-1.66625,-1.698,12.75625,-7.14275,-0.2715,-79.673,-19.6675,-62.51525,-12.952,-2.7795,3.0325
1,5.75,0.03,0.274,-1.9275,-1.772,12.962,-6.92875,-0.40625,-84.025,-20.32,-76.695,-42.726,-3.345,2.9925
1,6.25,0.037,0.21625,-1.777,-1.42425,13.38225,-6.95125,-0.10625,-79.9875,-19.485,-78.257,-36.3395,-4.08025,2.7975
1,6.75,0.03,0.216,-1.855,-1.818,12.54,-6.953,-0.481,-80.364,-21.1875,-48.60125,-9.314,-1.5485,2.8725
1,7.25,0.03,0.2375,-2.1035,-2.01,12.3525,-2,-0.05375,-74.83375,-16.51,-35.64625,-6.925,-1.54,2.79
1,7.75,0.03625,0.21725,-1.75675,-1.01225,12.6175,3.358,0.708,-49.9725,-18.4475,-34.57625,-8.25275,-2.05875,2.7625
1,8.25,0.037,0.18775,-1.205,-0.27225,12.5485,6.6125,1.00625,-27.3325,-16.7975,-38.126,-11.381,-5.544,2.95
1,8.75,0.0365,0.18725,-0.699999999999999,0.6935,12.624,14.886,1.9935,-7.524,-14.415,-27.921,-25.361,-6.406,2.86
1,9.25,0.04625,0.166,-0.502999999999999,0.89175,12.87225,23.388,2.5965,0.679250000000002,-14.83,-31.032,-32.752,-7.156,2.865
1,9.75,0.04,0.197,-0.23,1.365,11.9055,27.4555,3.39325,-5.55375,-14.2425,-30.5975,-65.32125,-10.61775,3.095
1,10.25,0.08625,0.2005,0.228,2.28075,12.14025,32.69,3.924,-13.879,-12.6175,-23.7575,-29.69425,-9.80825,3.055
1,10.75,0.11,0.23375,0.7265,2.33175,11.91975,45.312,5.938,-8.87299999999998,-14.34,-3.15375,-5.238,-13.52,2.745
1,11.25,0.1465,0.31,0.819,2.775,11.3485,51.7,5.804,-0.940499999999993,-20.945,7.07,-2.73774999999999,-12.238,2.9925
1,11.75,0.2825,0.4125,1.008,2.8265,11.261,78.5185,7.0285,16.27275,-8.4525,-28.1525,3.69125,-11.7935,2.8175
1,12.25,0.21675,0.311,0.18875,1.918,11.455,65.17975,7.75575,22.494,-13.8675,13.3275,-1.91825,-10.83725,3
1,12.75,0.1835,0.37725,0.066,2.96325,11.685,66.9875,6.3875,22.95125,-19.405,-4.09075,-12.2205,-12.231,3.0325
1,13.25,0.157,0.315,0.1295,1.9,11.408,58.946,5.864,27.0505,-9.6025,5.55275,-3.17975,-10.885,3.01
1,13.75,0.13,0.19,0.3145,0.483,11.9615,62.14,5.91375,25.7175,-17.2,-3.07,-9.8145,-9.0885,2.8125
1,14.25,0.146,0.2625,1.2725,2.1475,12.2425,45.63,4.248,17.5065,-16.8025,-0.865,-26.989,-9.108,2.905
1,14.75,0.147,0.176,1.19375,0.09075,11.825,37.046,4.651,13.099,-17.6975,-3.023,-12.228,-8.622,3.1125
1,15.25,0.1065,0.1575,0.3635,1.6725,12.345,25.071,2.4285,-2.392,-15.2525,-17.0005,-2.4265,-7.553,3.15
1,15.75,0.1065,0.2025,-0.0829999999999999,-0.19,13.228,12.802,1.676,-76.65,-17.0275,-13.721,-26.8925,-7.1735,3.22
