DOY2,HR2,FC,SC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,2.15028554811976,2.20845395674626,13.3808956860917,0.74719502340887,12.8129510047235,7.31452220096946,1.78147285185841,461.055583670036,13.5456604010111,459.838724496831,9.96392861542665,466.01473335017,465.445990706486,9.92799868030981,474.525046692309,468.448995539641,9.58290402163273,475.776328948697,470.536427858188,9.74420799241148,478.809348331088,3.96461687400386,12.5566024632564,1.00417987500169,1.7725,0.93125,0.795249999999999,12.99378,12.949125,13.3065275,12.540765,11.1608475,101.432715,99.182,5.931725,8.87924999999999,10.03325,8.8665,2.9025,0.256499999999999,4.2075,1.84,365.2625,379.565,371.33,358.9775,0.36,1.35225,0.14,0.32025,0.12775,0.23,0.15,0.24,5.512175,5.253675,5.686,5.780525,5.6444,6.21325,7.23385,8.534925,10.368325,6.250725,5.849025,6.2285,6.31515,5.879,6.100325,7.22255,8.35905,9.86,6.46955,6.687,6.98575,6.9242,7.27975,7.3306,7.40575,8.18255,10.039325,6.57185,6.440625,6.966475,7.176025,6.809825,3.3852,7.626775,7.80565,9.5743,6.708025,6.86395,6.9573,7.007275,6.748,7.1701,8.079825,8.8854,11.65765,5.21697499999999,6.46519999999991,14.1634,5.84599999999999
1,0.75,2.59604163301634,1.69988539199192,15.2405965338697,0.72936766619672,12.4482856355079,2.11549229063459,1.77275718786257,458.897030861786,13.6678915175308,457.813477179042,9.98431209449549,466.407364137048,463.057719657646,9.93335650634363,475.754460982877,469.463948417009,9.61405386515362,484.046229754726,471.036811180936,9.67533973011712,484.531494749566,4.3811947770848,12.5175858352219,1.20960289613353,2.044,0.99075,0.78775,12.81068,12.796175,13.208595,12.08613,10.787525,101.44132975,98.479,5.8400925,9.385,9.02375,8.76325,3.1025,0.157749999999999,4.2025,2.04025,364.7775,380.2125,369.955,360.505,0.36,1.3525,0.13025,0.32,0.12,0.2005,0.15,0.24,5.5695,5.1987,5.6498,5.780125,5.653,6.2105,7.2329,8.5329,10.367325,6.1418,5.803225,6.117025,6.3093,5.935675,6.10085,7.22355,8.359025,9.859975,6.53655,6.5639,6.9831,6.9424,7.2685,7.3344,7.4114,8.1825,10.037325,6.3265,6.4182,6.9641,7.179925,6.84925,3.379925,7.62585,7.802625,9.572325,6.680975,6.80875,6.88145,7.00905,6.736425,7.1643,8.08085,8.8824,11.65965,13.5974999999999,7.76169999999977,24.036,3.41624999999997
1,1.25,5.87146742893206,1.82628368395223,14.7439475890661,0.671173495112566,13.6410818257601,4.50045550601532,1.46929075531503,464.508951894523,14.0228735450723,464.979136408717,10.0343516551902,462.681193139729,464.048197672674,9.8040167764535,471.069202433505,466.777005461345,9.27854674734225,477.683994215416,467.75583543836,9.64355811608414,486.768170127058,3.84559721815879,12.4510362200268,1.062966563467,1.8305,0.851,0.67775,13.25083,13.25165,13.217495,12.7700125,10.89806,101.44769425,98.593,5.13507,9.405,9.34575,8.62475,3.0025,0.360249999999999,4.2025,1.695,363.44,382.0025,365.7,363.9275,0.36,1.33325,0.14,0.31025,0.12,0.19025,0.15,0.24,5.534525,5.142125,5.6137,5.760775,5.66255,6.208525,7.23295,8.530875,10.365325,6.0159,5.6914,6.0193,6.305025,5.9897,6.10155,7.223575,8.359025,9.858975,6.518,6.5447,6.98165,7.0015,7.2535,7.338,7.4153,8.1823,10.03535,6.4068,6.284,6.964125,7.184975,6.856275,3.374925,7.624875,7.799725,9.570325,6.65325,6.67465,6.80055,7.011,6.72485,7.15945,8.0809,8.878925,11.6567,16.1852,21.4678499999999,28.1258749999999,3.52124999999999
1,1.75,4.77622835981505,1.08892668205714,13.1177130573984,0.604579367633104,9.268987246438,9.29787756941657,1.55997588093054,459.968409892168,14.4070083342209,459.626344894441,10.2485679483572,460.820131244154,464.462963885197,9.75474226449172,475.554392863292,467.611712556184,9.20846762980706,482.867098886773,468.031901880164,9.73108516401254,485.261242076904,3.80298124676609,12.2194027452014,1.08250894086884,1.651,0.8305,0.715249999999999,13.044465,13.0238,13.5928425,12.505915,10.86572,101.45864275,99.565,5.31689,9.49299999999999,9.4445,8.60624999999999,3.0025,0.652999999999996,4.2025,1.91425,367.8,380.9675,366.255,367.3675,0.35,1.32325,0.14,0.3,0.12,0.19025,0.15,0.24,5.4203,5.060025,5.566825,5.737525,5.672075,6.20655,7.232025,8.52885,10.3643,5.91765,5.601925,5.926975,6.285375,6.0337,6.10225,7.22455,8.359025,9.857975,6.42485,6.5299,6.97935,7.05215,7.24225,7.3408,7.419575,8.18225,10.03335,6.51225,6.17525,6.907375,7.188175,6.863225,3.3692,7.62285,7.797675,9.568325,6.6236,6.5708,6.71705,7.01405,6.7425,7.153675,8.0819,8.875925,11.660075,15.248625,21.068,27.3652,2.9115
1,2.25,3.43793231508754,1.22713827594139,13.3481892088248,0.595880186420835,15.6860638866965,4.09753159385775,1.47981786706376,465.592964235509,12.200093714425,461.007043576954,10.6760747946936,468.549440459142,465.29271836267,10.1051771843852,474.448295578342,470.938959186328,9.44634609440395,472.740231818729,473.5549177522,9.71497666449142,481.660761248319,3.50456755928959,12.1383833489975,1.10362748510243,1.55275,0.82025,0.741,12.5376,12.433775,13.63969,12.00928,10.4273275,101.50441925,98.634,4.95022,9.01674999999999,9.3175,8.325,3.105,0.2695,4.4025,1.5915,367.4275,376.6925,363.175,362.3125,0.36,1.32325,0.14,0.31,0.11775,0.1905,0.15,0.25,5.3303,4.97495,5.5108,5.7094,5.68055,6.2082,7.23205,8.52685,10.3623,5.84255,5.533775,5.84505,6.2523,6.0454,6.10295,7.22555,8.35905,9.857,6.2778,6.46295,6.90935,7.05765,7.24145,7.3438,7.423525,8.18265,10.031375,6.449325,6.09195,6.854175,7.1856,6.8713,3.364925,7.61985,7.794775,9.566325,6.524025,6.50705,6.6428,7.009525,6.7728,7.147875,8.08195,8.87245,11.663,7.65839999999999,7.29029999999996,15.3238,4.4095
1,2.75,3.95482190009879,1.55204693023128,15.5386536805962,0.642002389473375,9.64665090022066,3.32000633245801,1.83327740034482,477.180840909634,10.8370848906948,456.850960113978,11.6860292714733,461.444325937039,461.80800453211,11.4858242898837,469.924539912514,465.627394947147,10.5888025127855,473.197494359834,469.776964821497,11.2208861044526,473.539798875277,3.56768023768778,13.9368290922425,1.21156690484386,1.61225,0.9305,0.861,12.93784,12.918425,13.1283775,12.67627,11.48444,101.52179975,98.26275,4.753865,10.10925,9.26824999999999,8.18099999999999,2.8025,0.3745,4.1025,1.7445,369.1225,381.93,373.7075,362.4375,0.36,1.31375,0.14,0.31,0.11775,0.19,0.14,0.24,5.262425,4.929425,5.465725,5.6833,5.690025,6.211175,7.233075,8.524825,10.360275,5.778825,5.475525,5.772075,6.2161,6.054875,6.102825,7.225575,8.3581,9.856,6.18225,6.38775,6.83365,7.0618,7.22735,7.3468,7.4275,8.18345,10.029375,6.308425,6.011175,6.801775,7.179125,6.8751,3.3592,7.6188,7.7947,9.564325,6.490875,6.436775,6.574425,6.999225,6.7991,7.142075,8.08295,8.86945,11.665775,15.0761499999999,20.084525,25.628775,2.4965
1,3.25,2.92381281589649,0.867713214726361,15.7958741320903,0.692365323432931,29.1994566661199,9.02763961371079,1.43406896930268,466.811371155782,12.3467674079889,458.773337752139,12.3526380816353,466.8911437622,461.881532622461,12.3910118272178,469.373823559927,464.036739146645,10.7814766110747,471.195142845334,466.620798293238,12.3384838458686,474.443444219914,3.93071780304802,13.0254645838974,1.35860355794256,1.67175,0.811999999999999,0.691,13.0281,12.53635,12.04057,11.7511,10.67846,101.50896825,97.48625,4.2463525,9.29049999999999,9.24074999999999,7.98174999999999,3.3,-0.0194999999999997,4.4075,2.23025,368.395,374.6825,370.75,360.445,0.35025,1.31375,0.14,0.31,0.12,0.19,0.14,0.24,5.23827499999999,5.090675,5.382725,5.647525,5.70135,6.213925,7.233125,8.5228,10.35925,5.71345,5.41715,5.698625,6.173925,6.0613,6.10335,7.226575,8.3581,9.855,5.957,6.32445,6.7634,7.06065,7.2199,7.3494,7.43145,8.18335,10.027375,6.6555,5.9289,6.747225,7.17555,6.879,3.353925,7.6197,7.7947,9.562325,6.349125,6.36015,6.51475,6.98985,6.823425,7.13625,8.083,8.8665,11.667725,8.8054,16.22165,14.58965,1.876
1,3.75,2.58702186553221,1.13072914129998,12.0277416470622,0.727128993322326,14.5511935002702,14.2766656887444,1.82326829192356,472.471824803778,15.8834467838802,458.86030045076,12.1327252167669,473.67861916718,463.024768653415,12.2255257014624,472.123819534389,464.663469454925,10.8490946748865,473.639658252655,465.024367736764,12.0477600083458,480.981649400287,4.24613445599442,12.7905695534168,1.15918387715868,2.032,0.98075,0.796249999999999,13.66975,13.229575,11.4778375,12.53448,10.5850625,101.4985495,97.631,4.18811,8.99524999999998,9.38575,8.4025,3.1,0.361000000000001,4.3025,2.1955,370.5425,370.6625,371.3275,358.42,0.36,1.3135,0.14,0.31,0.12,0.18,0.14025,0.23025,5.26967499999999,5.122075,5.27082499999999,5.59605,5.710525,6.216675,7.234125,8.5208,10.35725,5.6661,5.375575,5.664175,6.123125,6.0595,6.103225,7.226575,8.35805,9.854975,6.014,6.28385,6.69075,7.04105,7.20955,7.3534,7.4354,8.182425,10.0254,6.8047,6.120325,6.697425,7.170025,6.8765,3.34965,7.621575,7.7956,9.56035,6.641575,6.35465,6.459075,6.980175,6.857525,7.1285,8.08405,8.863025,11.669875,5.64625,4.09225,5.825625,1.9135
1,4.25,3.89065674587097,1.65725368436548,15.5698195882042,0.680706085059491,15.2652970793106,7.22518856584858,1.81305908816785,467.893985640721,16.1691042216431,458.355952931767,10.5809841455679,470.408397066451,463.666377035905,10.5202276728197,472.25188310415,465.003929821973,9.500449494927,475.703683411715,463.560103507987,10.3511960024558,477.361778573331,4.78687323648754,12.6811854034552,1.09699514894162,1.68025,0.872749999999999,0.72775,13.8505375,13.497325,11.425495,12.67779,10.7158175,101.501229,98.266,4.7302225,9.36424999999999,9.3925,8.18199999999999,3,0.16,4.2,2.1945,370.8875,376.9,372.0525,365.115,0.37,1.303,0.14,0.30025,0.12,0.18025,0.14,0.23,5.29024999999999,5.05615,5.18744999999999,5.5474,5.708275,6.219425,7.23515,8.518775,10.35525,5.803575,5.42825,5.656275,6.0763,6.056575,6.103925,7.22815,8.3571,9.85495,6.2996,6.2909,6.619825,6.99275,7.195125,7.35385,7.43935,8.182275,10.024375,6.724775,6.38545,6.64835,7.162825,6.877275,3.343925,7.622475,7.7946,9.559325,6.61755,6.6995,6.408225,6.953375,6.89355,7.127575,8.08415,8.860025,11.671675,12.929875,12.82495,16.5677,1.29
1,4.75,4.06633929426839,1.10191429542826,15.5190761901238,0.728139911166271,6.00543084338954,8.44205627042283,1.74915232828126,469.956788409486,16.0958809077298,454.291457599826,12.3335611044443,469.951374847619,465.073309819012,12.3408915203931,473.938652717444,465.425916410842,10.7420660574636,473.416835348964,466.812454685275,12.4965958943097,478.874644899836,4.67745672362955,11.1145628963415,0.869652067153055,1.801,0.98025,0.77325,14.7092375,14.602125,11.0881325,13.8798375,11.74107,101.499353,98.507,4.8317,8.71149999999999,9.60924999999998,8.60099999999999,3.0025,0.387,4.2025,2.16575,375.9575,377.07,372.2525,368.6475,0.36,1.294,0.13025,0.31025,0.12,0.19,0.14,0.23,5.31169999999999,5.01194999999999,5.135675,5.51135,5.68895,6.222175,7.237125,8.51675,10.354225,5.99215,5.69025,5.670275,6.0418,6.049325,6.104625,7.2282,8.3571,9.853,6.4382,6.412325,6.5649,6.9372,7.185425,7.348875,7.4433,8.18225,10.021425,6.61685,6.344425,6.604425,7.15385,6.877425,3.338475,7.624325,7.794575,9.557325,6.570025,6.76995,6.384925,6.9208,6.91045,7.112,8.08515,8.85655,11.67355,12.424,14.8308,19.6907,3.0775
