DOY2,HR2,USTAR,TA,WS,H,LE,RH,PA,CO2,H2O,PPFD_IN,PPFD_DIF,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,FC,SC,NEE,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1
1,14.25,0.469245,-8.822025,2.49265,23.51325,1.3177,63.455,97.76,396.69,2.1396,210.8675,172.8275,71.0925,105.5425,18.253,236.56,278.105,0.35858,-0.3109925,0.2617175,0.38633,0.3,0.592,1,1.875,2.417,4.3,5.817
1,14.75,0.46478,-8.895175,2.6483,18.45575,1.2658,62.635,97.7635,396.76,2.1256,160.895,154.5625,55.6355,85.04475,15.47475,234.6,277.2875,0.27486,-0.3334075,0.2242575,0.377085,0.3,0.6,1,1.8667,2.41275,4.3,5.817
1,15.25,0.4559225,-8.7348,2.6672,12.89075,0.45334,62.714,97.8,396.9325,2.0775,133.9575,127.6725,42.145,70.64875,12.642,234.7575,276.67,0.30005,-0.23378,0.25146,0.36083,0.3,0.6,1,1.8667,2.421,4.3,5.833
1,15.75,0.4385225,-8.734275,2.563675,6.6546,-0.0576595,62.94325,97.8,397.045,2.06635,96.88125,89.74325,22.4745,49.16175,9.099125,232.76,276.6575,0.17477,-0.1688925,0.113855,0.348665,0.3,0.608,1,1.866925,2.43725,4.3,5.817
1,16.25,0.3704375,-8.719475,2.57535,-0.23814,-0.2819925,63.732,97.8,397.14,2.0821,60.32075,56.55025,4.3421,31.33,5.997175,231.39,275.35,0.2118,-0.0664285,0.2068475,0.3275,0.3,0.602,1,1.8667,2.4,4.3,5.8
1,16.75,0.32069,-8.83895,2.44105,-7.0769,-0.9443,65.202,97.811,397.27,2.0799,26.4795,24.3735,-20.617,13.527,2.73215,229.44,274.21,0.17049,-0.027723,0.2486,0.317165,0.3,0.6,1,1.8667,2.42475,4.3,5.8
1,17.25,0.2847725,-9.1561,2.41565,-14.233,-1.05985,66.268,97.8755,397.2525,2.0652,5.4523,4.778225,-46.0695,1.7494,0.75247,229.3425,272.7975,0.138835,-0.021818,0.2875725,0.306335,0.3,0.6,1,1.8667,2.4125,4.3,5.8
1,17.75,0.25176,-9.2939,2.4147,-17.3035,-1.0835,67.558,97.897,397.46,2.097325,0.494045,0.56667,-53.223,-0.8042525,0.2551425,230.3,271.9225,0.12397,0.009197675,0.293,0.2985,0.3,0.6,1,1.867,2.4,4.3,5.8167
1,18.25,0.2180925,-9.522925,2.42685,-17.696,-1.1511,68.03675,97.8965,397.39,2.10855,0.031855,0.1303025,-52.955,-1.525525,0.172445,228.7925,270.72,0.094814,-0.0145725,0.3161375,0.2965,0.3,0.608,1,1.872925,2.4,4.3,5.81275
1,18.75,0.21561,-9.72435,2.472,-19.9505,-1.18585,68.881,97.9,397.31,2.09155,0.006470925,0.1360125,-48.1335,-1.328825,0.1654375,232.195,269.83,0.05271575,-0.0748335,0.168445,0.29717,0.3,0.608,1,1.875,2.4,4.3,5.8
1,19.25,0.2069375,-9.715925,2.4479,-20.6135,-1.1316,69.0905,97.9145,397.27,2.094175,0.006452225,0.16288,-44.65775,-1.312025,0.17408,231.365,269.085,0.052819,-0.068677,0.1813175,0.304,0.3,0.606,1,1.872925,2.4,4.3,5.8
1,19.75,0.2144375,-9.796,2.538025,-23.8095,-0.90725,69.328,97.9245,397.57,2.088075,0.00582795,0.13099,-41.957,-1.235225,0.1635375,236.47,269.715,0.12827,-0.0688375,0.23204,0.310665,0.3,0.6,0.992,1.8583,2.4,4.3,5.8
1,20.25,0.225625,-9.795475,2.5728,-22.84,-1.0069,69.685,97.9015,397.55,2.0971,0.0064193,0.137895,-43.59275,-1.23945,0.161625,236.2175,269.2025,0.1281325,-0.0926915,0.25074,0.302165,0.3,0.6,1,1.867,2.4,4.3,5.8167
1,20.75,0.209055,-9.911875,2.5592,-22.899,-1.2948,69.8645,97.9,397.6,2.089325,0.00658455,0.14131,-42.935,-1.29015,0.15869,233.375,267.19,0.06421075,-0.1494075,0.18266,0.2865,0.3,0.604,0.992,1.867,2.4,4.292,5.8
1,21.25,0.201425,-9.9241,2.5651,-23.3415,-1.0016575,69.918,97.9,397.54,2.114275,0.0064296,0.16237,-39.6145,-1.192775,0.14329,232.2225,267.595,0.099114,-0.1221825,0.204335,0.289335,0.3,0.608,0.992,1.8667,2.4,4.284,5.8
1,21.75,0.19574,-10.015,2.6411,-24.8855,-0.74559,70.877,97.9,397.52,2.108025,0.006553675,0.1054025,-44.819,-1.29605,0.1400025,231.765,267.3875,0.10797,-0.0977305,0.26849,0.292335,0.3,0.608,0.994,1.867,2.4,4.3,5.80425
1,22.25,0.20207,-10.0885,2.68145,-24.19825,-1.0629,70.929,97.9,397.48,2.081075,0.006726525,0.08475225,-47.856,-1.403025,0.1439275,229.38,266.985,0.1355325,-0.121545,0.20828,0.295835,0.3,0.608,1,1.8667,2.4,4.3,5.8
1,22.75,0.21143,-10.15575,2.692125,-25.064,-0.974075,70.327,97.9,397.31,2.069125,0.00583675,0.135815,-44.9635,-1.3049,0.145805,230.1075,266.435,0.13867,-0.1420375,0.207315,0.2895,0.3,0.6,0.983,1.86685,2.4,4.3,5.8
1,23.25,0.19869,-10.2405,2.70475,-24.191,-1.05895,70.576,97.9,397.18,2.0406,0.006628725,0.1293525,-42.084,-1.218625,0.139765,231.68,265.7175,0.138275,-0.1675375,0.19846,0.2745,0.3,0.6,0.983,1.8667,2.4,4.3,5.8
1,23.75,0.2052975,-10.318,2.778975,-24.25,-1.068825,71.892,97.864,397.05,2.0774,0.006415875,0.11264,-47.701,-1.2959,0.13448,231.485,265.9275,0.13777,-0.1862625,0.25998,0.267665,0.3,0.608,1,1.867,2.4,4.3,5.8
2,0.25,0.180485,-11.302,2.7141,-28.0025,-1.0289,68.065,98.0935,396.95,1.8333,0.006468,0.103225,-68.77525,-2.021525,0.22902,207.93,260.645,0.0780825,-0.1398575,0.1448,-0.064833,0.058,0.325,0.59167,1.3,1.8,3.417,4.804175
2,0.75,0.16745,-11.449,2.69255,-28.55325,-1.0562,69.088,98.0875,396.81,1.8122,0.0059932,0.1577525,-66.20675,-1.928625,0.2001025,205.9175,259.81,0.03718475,-0.14522,0.133115,-0.115,0.05,0.3169175,0.59167,1.298,1.8,3.417,4.8
2,1.25,0.1594825,-11.5725,2.750325,-27.312,-1.0019,69.38125,98.07575,396.86,1.8016,0.00662825,0.07768575,-66.69875,-1.8352,0.2312575,209.1375,258.8325,0.039857,-0.17742,0.0800855,-0.12417,0.05,0.325,0.59167,1.3083,1.8,3.417,4.8
2,1.75,0.1536725,-11.82775,2.70455,-28.446,-0.7802375,70.17,98.03325,396.9,1.7633,0.00616705,0.11345,-64.82875,-1.932975,0.22637,211.1675,257.9925,0.0394515,-0.170915,0.12122,-0.121335,0.058,0.325,0.584,1.298,1.79575,3.417,4.8
2,2.25,0.14295,-11.96875,2.6677,-28.332,-0.99054,71.21675,98.0245,396.99,1.776,0.007111425,0.0887105,-63.96825,-1.83815,0.2031175,208.755,257.2775,0.029901,-0.13186,0.0675905,-0.1225,0.05,0.321,0.59167,1.3167,1.8,3.425,4.8
2,2.75,0.15924,-12.04825,2.7529,-26.048,-1.078725,71.076,98.03025,396.96,1.794,0.0066512,0.124095,-64.224,-1.925125,0.195715,209.3275,255.91,0.05656575,-0.19919,0.0813695,-0.122835,0.05,0.325,0.59167,1.308,1.8,3.417,4.8
2,3.25,0.1467625,-12.178,2.820975,-26.18025,-0.96558,70.8985,98.001,397.09,1.8068,0.0065217,0.105455,-63.937,-1.883775,0.1859875,210.65,255.25,0.0637445,-0.13839,0.133615,-0.12667,0.046,0.317,0.587835,1.2917,1.8,3.433,4.7833
2,3.75,0.14374,-12.2645,2.7381,-26.598,-0.86408,71.9015,98,397.19,1.8189,0.0060857,0.21092,-64.44075,-1.888,0.1855025,212.0425,255.46,0.059514,-0.174705,0.23086,-0.12117,0.05,0.317,0.59167,1.298,1.8,3.417,4.8
2,4.25,0.14899,-12.353,2.7465,-26.867,-1.151425,72.248,98,397.27,1.8117,0.006599325,0.1247075,-64.498,-1.996,0.185185,211.7225,255.205,0.07706,-0.146775,0.2357,-0.125835,0.058,0.317,0.59167,1.3,1.8,3.417,4.8
2,4.75,0.1503375,-12.42825,2.754425,-26.23175,-1.0876,72.28925,97.9795,397.3,1.793,0.006407675,0.13648,-63.63425,-1.881625,0.200305,209.365,255.6725,0.061206,-0.1328625,0.12864,-0.126165,0.042,0.325,0.591835,1.30815,1.8,3.417,4.79165
2,5.25,0.137115,-12.476,2.711475,-25.9335,-0.9277025,72.36375,97.9355,397.34,1.7808,0.00560005,0.18306,-62.967,-1.9549,0.1815825,211.3,255.4,0.090818,-0.181025,0.2038875,-0.1315,0.05,0.317,0.59167,1.3,1.8,3.417,4.8
2,5.75,0.1538475,-12.44825,2.716875,-24.99875,-1.016425,73.57,97.992,397.37,1.7655,0.00560925,0.0777865,-63.746,-1.923975,0.1853975,211.06,255.62,0.088427,-0.1538775,0.1626575,-0.1285,0.054,0.320835,0.59167,1.292,1.8,3.41685,4.8
2,6.25,0.13661,-12.43525,2.745675,-24.77875,-0.97716,73.81225,98,397.52,1.7505,0.0052478,0.14058,-61.82875,-1.8482,0.18104,211.04,255.425,0.081473,-0.17877,0.1397775,-0.1305,0.0418335,0.325,0.59167,1.30835,1.8,3.417,4.79165
2,6.75,0.14251,-12.4505,2.7697,-25.194,-0.90135,74.329,98,397.59,1.7512,0.0115705,0.11881,-58.8245,-1.759575,0.1725175,212.065,255.4,0.04466975,-0.148085,0.12543,-0.13817,0.058,0.325,0.59167,1.3,1.8,3.43725,4.804175
2,7.25,0.1456475,-12.4635,2.742875,-24.852,-1.1081,74.3655,98,397.6175,1.75235,0.32327,0.3645625,-60.24325,-1.1507,0.2252725,213.1925,254.5025,0.083034,-0.130915,0.17256,-0.134165,0.05,0.31667,0.59167,1.291925,1.8,3.417,4.8
2,7.75,0.14391,-12.5505,2.8183,-24.309,-1.29,74.49075,98,397.76,1.7405,3.4945,3.127575,-46.864,1.0575,0.7442125,213.3125,254.2525,0.05984875,-0.18616,0.16344,-0.13617,0.05,0.325,0.59167,1.2917,1.8,3.417,4.8
2,8.25,0.1786375,-12.399,2.71245,-21.798,-0.820025,74.036,98,397.705,1.75525,27.535,26.0505,-11.07025,13.90125,3.2144,215.535,254.9725,0.1216775,-0.2995275,0.1280225,-0.13117,0.048,0.317,0.59167,1.298,1.79175,3.417,4.8
2,8.75,0.2075475,-12.57,2.5065,-14.7255,-0.65435,73.726,98,397.5675,1.798725,76.98725,74.0485,14.0495,39.957,7.9076,213.785,257.835,0.2251625,-0.3627775,0.17469,-0.12033,0.05,0.317,0.58333,1.3,1.8,3.417,4.8
2,9.25,0.25449,-12.394,2.3377,-6.0915,-0.766,72.641,98,397.49,1.87515,136.735,122.83,39.5505,71.0985,13.7365,209.21,260.565,0.363495,-0.64304,0.1954725,-0.095667,0.05,0.325,0.59167,1.292,1.8,3.417,4.7833
2,9.75,0.314535,-11.935,2.351925,3.208425,-0.39329,69.797,98.003,397.355,1.96375,195.6075,164.85,66.778,101.965,20.6155,214.08,263.895,0.41984,-0.86833,0.135955,-0.0803335,0.05,0.3229175,0.59167,1.296,1.8,3.416925,4.8
2,10.25,0.381625,-11.322,2.4506,20.313,0.60201,66.9365,98.006,397.675,1.94,263.545,194.8075,96.83,135.395,25.9015,210.91,267.695,0.460505,-1.0364,0.075065,-0.0703335,0.05,0.325,0.592,1.295775,1.8,3.417,4.8
2,10.75,0.4297675,-10.7935,2.5681,32.974,1.67845,64.545,98,397.38,1.967,311.88,220.7475,117.9,164.195,31.83775,211.025,270.335,0.394775,-0.84807,0.06938675,-0.064333,0.046,0.320835,0.59167,1.29585,1.7835,3.417,4.8
2,11.25,0.459445,-10.3185,2.57175,52.8835,2.1485,61.053,98,397.0725,1.947375,377.365,254.835,138.8,195.2325,35.75525,216.7825,273.045,0.3508925,-0.876155,-0.01299575,-0.0538335,0.05,0.325,0.59167,1.297925,1.79575,3.4167,4.8
2,11.75,0.4942525,-9.6962,2.6557,65.224,3.1006,58.6345,98,397.055,1.917625,406.08,271.055,152.2275,210.79,39.0785,212.6975,274.475,0.3586025,-0.74566,0.073155,-0.0283335,0.042,0.319,0.59167,1.294,1.77525,3.417,4.8
2,12.25,0.496505,-9.71185,2.664275,74.811,3.604325,56.519,98,396.95,1.899175,436.005,274.7075,167.14,230.12,41.61825,213.57,276.4225,0.3369,-0.657005,0.097092,-0.00766665,0.042,0.321,0.59167,1.28365,1.76685,3.4167,4.783
2,12.75,0.52648,-9.3403,2.8008,87.376,3.58045,54.81875,97.982,396.75,1.8468,453.645,273.1525,165.075,225.2975,43.0095,215.13,277.745,0.38115,-0.574695,0.0743615,-0.00983335,0.048,0.325,0.58333,1.297925,1.7667,3.4,4.783225
2,13.25,0.541945,-9.1479,3.0051,79.4485,3.3428,53.54525,97.9775,396.6475,1.772575,449.27,273.4675,162.325,220.3775,39.97425,218.4425,278.49,0.28562,-0.63165,-0.002746625,0.053667,0.044,0.319,0.59167,1.2917,1.775025,3.404175,4.787475
2,13.75,0.5582875,-8.98525,3.061,77.414,4.2658,52.771,97.932,396.46,1.7737,425.495,260.96,152.01,211.0125,38.849,218.31,279.45,0.30936,-0.4874775,0.04351275,0.058667,0.04191675,0.325,0.589585,1.297925,1.766925,3.4167,4.783
2,14.25,0.5509775,-8.891,3.08385,69.9715,3.4596,52.6425,97.9,396.46,1.7981,387.305,255.34,134.74,190.1375,35.1945,220.715,279.41,0.245305,-0.4719325,0.04698625,0.04174975,0.05,0.317,0.5875,1.29185,1.7667,3.4167,4.783
2,14.75,0.56146,-8.795,3.0603,61.292,3.804225,52.41525,97.9,396.4625,1.844325,339.545,250.3675,121.87,171.955,31.18275,222.3,279.7,0.2910925,-0.36548,0.1540725,-0.009999975,0.05,0.317,0.59167,1.2917,1.767,3.417,4.7833
2,15.25,0.5502125,-8.8438,3.1113,54.73225,2.707375,51.9485,97.9,396.5125,1.8193,284.945,221.215,95.95825,145.3725,26.04475,221.435,278.87,0.304165,-0.252085,0.2336775,-0.0165835,0.046,0.317,0.59167,1.3,1.8,3.4167,4.775
2,15.75,0.52846,-8.8016,3.1329,39.732,1.9138,51.926,97.9,396.535,1.84915,233.32,180.3425,77.59625,117.55,21.061,221.6625,278.17,0.30108,-0.25686,0.22596,-0.02475,0.05,0.323,0.59167,1.2917,1.76275,3.4,4.783
2,16.25,0.50123,-8.85245,3.1571,26.457,1.3644,52.47925,97.90575,396.56,1.86895,166.135,145.765,47.2935,84.2705,15.762,218.64,276.97,0.240285,-0.1583,0.24767,-0.02925025,0.041667,0.321,0.59167,1.296,1.76685,3.4,4.783
2,16.75,0.486935,-8.91265,3.14245,12.90925,0.84139,52.7975,97.941,396.585,1.89715,102.545,99.266,20.059,52.447,9.79395,220.28,275.115,0.244965,-0.09686825,0.250215,-0.0451665,0.0418335,0.325,0.59167,1.3,1.75835,3.40835,4.8
2,17.25,0.43544,-9.243,2.9314,-0.3273275,-0.41917,54.451,97.972,396.545,1.92095,50.5935,48.583,-6.073575,24.9995,5.0018,218.3075,272.475,0.2044075,0.0274705,0.2182275,-0.05958325,0.042,0.317,0.59167,1.2917,1.7667,3.417,4.783
2,17.75,0.361705,-9.52595,2.73075,-11.2025,-0.9582,56.214,97.9765,396.555,1.92235,12.9185,13.26,-50.62825,5.75695,1.55005,211.1425,270.38,0.1733,0.04404725,0.315555,-0.07875025,0.05,0.317,0.59167,1.2833,1.7667,3.417,4.8
2,18.25,0.27984,-9.777825,2.65135,-17.564,-1.215225,57.963,97.995,396.67,1.895575,1.3081,1.37915,-76.06125,-0.418365,0.42245,213.48,269.5675,0.12708,0.06579675,0.32191,-0.10191925,0.042,0.31667,0.58333,1.287525,1.762525,3.4,4.783
2,18.75,0.25166,-9.96575,2.657275,-20.688,-1.2672,59.97175,98,396.71,1.8852,0.113515,0.27291,-80.4585,-2.118425,0.2375875,213.54,269.0275,0.10238,0.071836,0.2746,-0.10008075,0.042,0.325,0.58333,1.3,1.7667,3.417,4.767
2,19.25,0.2453125,-9.97835,2.67245,-23.407,-0.8746875,60.724,98.05,396.79,1.9192,0.0064287,0.17526,-78.4485,-2.228675,0.235215,213.16,268.4925,0.11,0.0255715,0.26574,-0.09883325,0.041667,0.317,0.58333,1.2833,1.7667,3.4167,4.7833
2,19.75,0.22904,-10.1555,2.7438,-20.852,-1.1143,62.9055,98.1,396.685,1.96575,0.0068252,0.143785,-76.2785,-2.196775,0.237775,210.975,267.845,0.080892,0.0169845,0.2182425,-0.093083,0.046,0.317,0.59167,1.3,1.76685,3.4,4.783
2,20.25,0.2332775,-10.24425,2.711225,-24.3475,-1.123275,64.1475,98.1,396.71,1.95745,0.0064584,0.0981505,-75.30025,-2.127875,0.208655,209.2025,267,0.0813935,-0.02004625,0.2064275,-0.0975835,0.05,0.325,0.585415,1.285925,1.766775,3.4,4.767
2,20.75,0.20112,-10.38925,2.6276,-27.00575,-0.90187,64.438,98.09475,396.82,1.93195,0.0065258,0.18288,-72.88275,-2.113625,0.2174775,208.745,265.795,0.088404,-0.085263,0.23485,-0.10166425,0.042,0.325,0.584,1.2917,1.7667,3.4167,4.767
2,21.25,0.2014,-10.41975,2.651025,-26.629,-0.9875025,65.342,98.1,396.945,1.9112,0.0062313,0.144235,-73.8155,-2.1002,0.2284425,209.6775,265.145,0.089545,-0.08068675,0.19882,-0.09683325,0.05,0.317,0.585415,1.3,1.7333,3.4167,4.783075
2,21.75,0.19402,-10.496,2.65485,-25.81225,-0.9233275,66.2185,98.1,397.17,1.9041,0.00601365,0.12404,-75.64475,-2.0758,0.22326,207.7375,264.0175,0.0786655,-0.0791135,0.16952,-0.096583,0.05,0.317,0.5834975,1.294,1.754175,3.4,4.783475
2,22.25,0.17832,-10.56425,2.6815,-26.043,-1.3142,66.3775,98.1,397.11,1.90775,0.0063427,0.11169,-74.03475,-1.983625,0.2266025,210.9575,263.7525,0.0638365,-0.137395,0.111185,-0.1025025,0.05,0.317,0.59167,1.2917,1.7333,3.4,4.783
2,22.75,0.18135,-10.73125,2.679,-23.70525,-1.075725,67.5315,98.1,397.105,1.91365,0.00719525,0.1639825,-71.21475,-1.99105,0.2334925,209.625,262.6875,0.067795,-0.133415,0.11682,-0.10033,0.05,0.31667,0.585415,1.3,1.7667,3.4,4.771
2,23.25,0.1674,-10.951,2.6643,-26.673,-0.92473,67.64775,98.1,397.025,1.8956,0.00685115,0.14208,-71.454,-2.0369,0.2068625,208.0725,262.2,0.097622,-0.1731275,0.1700225,-0.10691925,0.05,0.31667,0.58333,1.292,1.75,3.4,4.767
2,23.75,0.1677025,-11.026,2.695625,-24.703,-0.8429925,68.184,98.07725,397.035,1.89315,0.006470775,0.1256975,-69.679,-1.95175,0.211845,206.75,261.7325,0.06827775,-0.13689,0.20401,-0.11567,0.05,0.321,0.59167,1.28765,1.7667,3.4,4.783
3,0.25,0.15518,-5.6152,2.865,-31.33325,-1.1706,61.073,98.3,397.88,2.6015,0.0050932,0.141705,-83.7815,-2.37855,0.36624,206.76,284.9775,0.0911595,-0.1701225,0.23281,0.096167,0.059,0.267,0.425,1.054,1.4,2.8,4.1
3,0.75,0.14593,-5.6012,2.8008,-30.462,-0.955755,60.1315,98.3,397.83,2.583825,0.0051153,0.14899,-83.1365,-2.39345,0.34385,207.485,284.6125,0.095858,-0.169,0.21791,0.06058325,0.05808325,0.267,0.419,1.044,1.4,2.8,4.084
3,1.25,0.1535075,-5.7795,2.91865,-31.6025,-1.050625,60.749,98.3,397.9125,2.608975,0.0051943,0.1133375,-82.907,-2.35745,0.312515,207.6575,284.185,0.09405,-0.13526,0.2314575,0.05875025,0.05,0.267,0.427,1.044,1.4,2.8,4.1
