DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,603.24205,25.203725,598.12465,25.7427,3885.84999999999,666.308,25.354575,647.119975,24.882,3888.79815,695.84025,25.19305,665.891625,25.4883,4968.0088,856.83795,24.4735,848.868375,24.72925,3929.38855,1.5016,24.3011,0.781,570.095325,24.24965,45.4281,21.52075,40.4403,17.592225,5.72565,0.2262,6.587,5.663,0.7722,1.048,0.796,0.226,22.19275,22.39265,21.8945,21.83765,20.285,101.66225,101.6405,4.16089999999999,21.4565,21.903,22.7295,2.155,-0.445500000000003,2.855,1.531,427.96,439.98,-4.03850000000001,419.565,429.745,0.5555,0.25,0.44,-0.0345000000000002,0.43,0.461,0.4145,0.2085,24.709575,24.976825,24.3306,25.61235,26.384875,25.54675,26.262,27.099675,25.552375,23.272825,23.66195,24.0022,24.496,25.0304,25.937,22.645,23.395,24.4945,25.0455,25.203,25.14915,26.458,27.6894,25.9503,23.6816,24.246,24.8282,25.6008,25.9909,25.591875,26.5988,27.0631,27.1112,24.275075,24.783675,25.460525,25.799275,25.895375,25.966575,26.4883,25.9822,27.1247,-6.970625,-4.238,-5.31225
1,5.75,595.26395,25.3389,631.055,24.6684,3101.0535,634.5295,25.269,636.12375,24.314125,4288.41555,679.39515,25.0026,675.1313,24.1144,3786.0398,897.96665,24.37325,870.260275,24.91455,4632.91075,1.31765,24.19205,0.844849999999999,583.7124,24.23395,23.48145,9.788125,20.1992,12.6142,4.441375,0.1608,7.57875,4.24995,0.7374,1.113,0.810999999999999,0.264,22.2796,22.31845,21.8568,21.5791,20.526,101.6775,101.794,4.95639999999999,21.262,21.6715,22.4425,2.155,-0.412000000000003,2.855,1.7905,428.875,437.975,-3.287,420.96,427.835,0.5555,0.25,0.4455,-0.04,0.433,0.4555,0.4145,0.2085,24.652525,24.9391,24.3014,25.60305,26.387575,25.54575,26.2604,27.0997,25.854825,23.17705,23.5902,23.9159,24.463,25.0542,25.936,22.591,23.296,24.42985,25.032175,25.19245,25.148875,26.4575,27.689,25.9513,23.5148,24.0968,24.7874,25.5774,25.9901,25.591875,26.5978,27.05925,27.110775,24.202525,24.75035,25.43505,25.7843,25.89395,25.965575,26.487875,25.9726,27.12405,-7.49125000000001,-4.63425000000001,-5.61125
1,6.25,599.5181,25.0109,614.5831,25.451775,3189.883,647.904825,24.91825,634.8031,24.9777,3641.44945,692.9332,24.5855,674.953625,25.482125,3511.06825,885.8651,24.2233,844.523,24.0928,4725.0981,1.4629,23.9223,0.87905,581.5512,24.12755,25.1353499999999,9.418675,26.09795,6.55904999999999,4.48425,0.1743,2.8446,5.58279999999999,0.73745,1.0155,0.801999999999999,0.2,22.2896,22.3532,22.073125,21.7778,19.4665,101.6962,101.723,5.44499999999999,21.164,21.348,22.3255,2.055,-0.591000000000003,2.8,1.3055,427.48,438.395,-3.67500000000001,422.2,427.955,0.551,0.26,0.4455,-0.04,0.433,0.4655,0.4145,0.2085,24.6026,24.90445,24.2526,25.59175,26.367225,25.54475,26.2594,27.0987,25.5517,23.062375,23.53555,23.83115,24.439,25.0333,25.9345,22.4615,23.18375,24.384875,25.019,25.1921,25.147875,26.457,27.6892,25.9523,23.458,24.0444,24.7438,25.5482,25.9856,25.591875,26.5978,27.05735,27.1102,24.1346,24.71955,25.40755,25.764975,25.892375,25.964575,26.486875,25.9668,27.1247,-7.2055,-4.794,-5.6813
1,6.75,621.9604,25.192475,610.99745,25.017475,3373.3225,667.85075,25.29135,630.302175,25.307225,3621.9413,684.90925,25.03325,685.105975,24.2516,3704.137,857.23305,25.2653,906.370475,24.859625,4844.821,2.034525,24.0963,0.86185,597.4934,23.6987,59.26335,16.96775,40.129125,23.7482,3.529,0.222200000000001,7.271325,3.2526,0.7341,1.1825,0.92,0.226,22.16225,22.2113,21.893125,21.637825,19.244475,101.72525,101.79,4.149,21.1405,21.232,22.2185,3.755,0.460499999999998,4.2,1.434,429.755,439.04,-3.119,420.805,431,3.6595,3.0505,3.1255,2.872,0.693,1.6255,1.38725,1.8455,24.55325,24.851575,24.19655,25.5763,26.396675,25.5446,26.2578,27.0987,25.551,22.98205,23.490675,23.7473,24.412,25.0446,25.9345,22.3,23.052,24.32475,24.996875,25.16575,25.147875,26.456,27.6888,25.9533,23.4204,23.9516,24.7048,25.5138,25.9788,25.59105,26.5968,27.0574,27.1092,24.07215,24.680425,25.37715,25.737275,25.88665,25.9631,26.48645,25.9622,27.1282,-7.324975,-5.06235,-5.7904
1,7.25,623.272125,25.49275,617.003075,25.283075,3224.2569,653.2165,25.3399,653.3344,24.6852,3167.239925,702.4315,25.22525,690.54155,25.8416,3485.7468,816.8068,25.4194,841.814325,25.200175,4610.292,2.0776,23.795,0.8277,602.59575,23.8805,35.62525,6.58059999999999,28.2741,6.901625,13.496,0.303149999999999,4.25855,8.1816,0.72255,1.421,1.12,0.24625,22.1056,22.26495,21.7822,21.7511,20.261925,101.7585,101.645,4.08314999999999,21.3435,21.518,22.704,23.21,41.982,28.7,8.7965,431.535,440.92,20.676,420.655,430.285,78.6175,63.94925,68.109,60.3865,9.07999999999998,25.974,25.00525,31.847,24.4789,24.7924,24.147175,25.561,26.3643,25.5436,26.258225,27.09805,25.5509,22.9488,23.4274,23.69635,24.386,25.0522,25.9349,22.225,22.981,24.251675,24.968175,25.1669,25.1499,26.456,27.689325,25.9533,23.357,23.8128,24.667,25.493875,25.9835,25.59105,26.5952,27.0554,27.103625,23.9619,24.62115,25.33755,25.712725,25.8848,25.962575,26.4853,25.898,27.1236,-7.2032,-4.982,-5.856675
1,7.75,624.644,25.923675,609.840475,25.358425,2805.584025,642.0281,25.97985,625.23075,25.476225,3592.4512,677.17365,26.1708,665.425875,25.401275,4058.75,723.6237,27.088875,714.81,25.640375,4034.7658,1.794925,24.5198,0.838775,596.6942,24.475,38.882,3.4265,46.55325,66.225825,23.976,0.172,30.87775,15.97575,0.702275,1.316,1.096,0.27,22.4204,23.0924,22.129625,22.2397,21.9275,101.7938,101.556,5.09889999999999,22.6315,22.79875,24.62825,65.1,173.82,120.28,28.468,434.96,445.04,114.824,426.4775,435.375,331.934,265.615,302.39325,294.02975,39.27825,65.028,71.955,104.7425,24.391875,24.7435,24.10255,25.552125,26.397275,25.5437,26.2582,27.0964,25.5509,22.8626,23.3642,23.6482,24.353,25.044425,25.933425,22.17505,22.9185,24.175525,24.944775,25.17725,25.1499,26.45685,27.688325,25.9533,23.34175,23.787625,24.632625,25.47575,25.9876,25.5902,26.594625,27.0515,27.1038,23.925,24.5794,25.3214,25.6991,25.8844,25.96265,26.485,25.89075,27.124825,-6.81145,-5.6459,-6.078775
1,8.25,568.3798,26.3294,578.194325,26.03235,2610.540625,567.41725,26.91235,564.295,26.397,2450.2623,581.85125,26.98235,566.779075,26.88515,2733.1266,588.3924,28.1428,603.115725,26.505375,2877.84975,1.9307,25.6464,0.95845,557.0032,25.155,52.200875,-0.73925,28.7495,60.1054,19.3053,0.2291,38.5561999999999,18.04655,0.62385,1.57125,1.1515,0.35725,23.679125,24.512125,23.3645,23.98675,23.952825,101.83645,100.87,5.96912500000001,24.44,24.63,26.946,121.74,300.5635,238.04,52.1155,442.9475,456.6,203.58775,433.72,443.4,597.41225,532.91,578.27875,572.105,61.79875,121.415,167.99525,291.178749999999,24.3856,24.7374,24.074,25.5458,26.4181,25.5427,26.26,27.0966,25.550225,22.906,23.37475,23.62165,24.339075,25.026625,25.93085,22.246475,22.97075,24.1474,24.924,25.1662,25.1489,26.4563,27.687175,25.9529,23.427075,23.860825,24.606275,25.464525,25.992,25.5902,26.594475,27.05245,27.1035,24.04155,24.60165,25.3062,25.6886,25.88625,25.96165,26.4846,25.8861,27.1255,-5.324675,-4.597175,-5.74395
1,8.75,508.8238,27.1518,497.70565,26.8227,2273.86825,511.743,27.58615,491.1091,26.7044,2187.3069,509.889475,27.612975,497.65325,27.0169,2200.83435,516.56755,28.7383,504.107175,28.030325,2295.385,3.04715,26.8727,1.0012,498.52,25.381,36.006575,-0.456175000000001,31.5376,116.782125,10.8136,0.29415,94.998775,19.05825,0.7499,2.771,2.116,0.557,25.2935,26.29475,25.02225,25.816175,27.3724,101.863075,97.076,9.42565,26.71,28.33,29.46,189.825,420.4875,357.2125,78.05125,451.3625,471.775,292.115,445.7375,456.1625,828.65875,753.21825,827.60625,830.14625,81.0425,337.9145,283.37725,553.326,24.44365,24.7601,24.08105,25.53225,26.413,25.5406,26.2562,27.0939,25.549575,23.0232,23.44735,23.6309,24.32115,25.0294,25.93125,22.64335,23.1635,24.142025,24.912,25.1665,25.1489,26.45465,27.686175,25.9533,23.698575,24.022575,24.5917,25.447825,25.996,25.5894,26.5938,27.0615,27.103,24.28905,24.684675,25.302125,25.6795,25.886875,25.96065,26.484375,25.87515,27.1238,-3.1904,-1.37117500000001,-2.253925
1,9.25,481.022625,27.563125,467.300725,27.309925,2083.735725,474.92235,27.96675,481.37095,28.3921,2140.3289,473.78425,28.147,466.5748,27.3494,2147.421325,473.05825,29.10545,465.9224,28.1132,2135.78365,5.430875,28.277125,1.007,462.151725,25.488275,23.52855,-0.16525,4.21599999999999,214.80725,8.9079,0.44025,116.12435,19.729825,1.0855,4.577,3.554,0.6455,26.9865,28.19825,26.75925,27.641,29.5363,101.875975,87.022,13.18275,30.328,31.244,31.907,262.8625,537.715,491.65,100.49,457.825,488.95,373.4375,455.14,483.62,1062.195,986.495,1039.7305,1047.13575,104.84875,602.058,479.986,879.39,24.59585,24.816825,24.1278,25.52025,26.37575,25.53975,26.2552,27.095075,25.54955,23.17305,23.5369,23.68175,24.31035,25.024925,25.9289,23.2225,23.4754,24.19005,24.9175,25.1712,25.1496,26.45595,27.68725,25.953,24.134125,24.26225,24.581025,25.438975,26.0013,25.589575,26.594325,27.0537,27.1025,24.62075,24.80695,25.31025,25.668375,25.88555,25.960725,26.48425,25.8671,27.1232,-0.66605,4.67962499999997,7.5344
1,9.75,448.2492,27.7291,439.0891,27.4495,2014.092375,442.556075,27.7228,431.5116,27.9622,2007.6729,447.9646,28.130725,429.016325,28.504775,2074.727,447.9144,30.103875,430.9652,29.48205,2010.265,6.62399999999999,29.378275,0.8346,436.744625,25.18185,-0.988,0.1927,0.0638000000000094,278.268625,7.8113,0.5626,143.33355,16.626075,1.40245,5.294,4.55375,0.95,27.9351,29.2085,27.83915,28.8076,31.278,101.8814,78.1075,16.980925,34.129,34.1225,35.5935,295.2375,647.8535,573.4875,119.274,466.06,503.665,459.5615,465.8875,504.9725,1234.064,1169.28125,1234.695,1223.4535,121.616,872.343,791.8725,1155.37,25.061175,24.93525,24.3263,25.52,26.3801,25.541,26.25475,27.095975,25.560975,23.3633,23.6813,23.7309,24.30825,25.02135,25.927375,24.22415,23.954,24.2766,24.929725,25.18065,25.1496,26.454175,27.6678,25.9524,24.58135,24.504225,24.613075,25.4254,26.0032,25.5894,26.5928,27.0538,27.1008,24.95325,24.948,25.324475,25.679775,25.89375,25.9604,26.4855,25.862125,27.119125,10.8422,19.8091999999998,15.126925
1,10.25,443.568125,26.70625,417.4014,27.3898,1979.76375,428.5787,27.16675,414.089,27.55125,1993.0536,443.0447,27.501525,417.388475,28.034775,1987.79565,442.9234,28.9385,417.291725,29.792725,1984.891125,7.40565,30.180225,0.71915,425.601625,24.743275,-1.91207500000001,0.0937999999999998,-2.576,289.867125,16.590725,0.645175,210.30275,10.5478,1.510675,6.1585,4.931,1.003,28.8108,29.9854,28.915275,29.513825,32.67,101.8909,73.672,19.41805,36.83875,36.4475,37.57425,376.98,750.98,672.42,135.864,467.9,518.36,531.442,478.86,519.675,1405.302,1333.726,1427.1215,1407.69,138.4195,1152.108,1104.8225,1389.14375,25.97775,25.29125,24.562875,25.50825,26.380875,25.537625,26.253375,27.09325,25.567175,23.622,23.7986,23.78615,24.316,25.01175,25.926375,25.389775,24.5125,24.4278,24.93995,25.168625,25.1507,26.45365,27.6694,25.9521,25.351125,24.83275,24.638,25.41575,26.0075,25.5896,26.591375,27.0517,27.0998,25.871125,25.287875,25.33975,25.669875,25.886375,25.960725,26.49075,25.84255,27.1222,29.63395,30.3684499999996,21.95585
