DOY2,HR2,LE,H,FC,USTAR,TA,WS,CO2,VPD,H2O,RH,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,G,APAR
1,18.75,1.88142,-55.5954,-1.22193,0.23147725,-11.076,1.6304475,410.8675,0.4838359,2.99938,66.3818,-38.90667,-2.993412,0.4432794,240.1534,266.7368,-4.663,0
1,19.25,1.449075,-57.15925,-0.969958,0.243908,-12.1642,1.50324,411.0035,0.443676025,2.974515,66.36,-39.332935,-2.86360225,0.414222425,236.550825,261.879275,-4.631125,0
1,19.75,1.3659625,-53.562,-1.2196675,0.23065,-11.4787,1.45399,410.87275,0.4495859,2.97009,66.5433,-39.5291,-3.012971,0.4421067,238.3032,263.5701,-4.66175,0
1,20.25,1.43702,-56.3248,-1.16087,0.22268725,-12.468925,1.4243775,410.2535,0.4339052,2.953385,67.5768225,-41.5694275,-2.859651,0.42040075,235.3375,261.174725,-4.693,0
1,20.75,1.8088575,-54.02455,-1.01775,0.2390575,-11.844,1.4768925,409.701,0.4672837,2.912275,67.50829,-40.59286,-2.750877,0.4361142,233.8134,264.5609,-4.72375,0
1,21.25,1.311575,-51.723,-0.9558595,0.1938675,-12.6352,1.38069,410.29775,0.4352345,2.909975,68.78295,-41.2575575,-2.82492925,0.38894035,231.93515,260.86905,-4.75275,0
1,21.75,1.426085,-56.90155,-1.00263425,0.23998775,-11.928,1.26667,410.412,0.456681,2.90617,68.6129,-39.99323,-2.838046,0.4473827,234.323,263.4279,-4.7705,0
1,22.25,0.481167,-59.457225,-0.690938,0.210159,-12.27975,1.32652,410.77975,0.416993025,2.87349,68.51385,-41.47278,-2.83815875,0.438276275,231.632725,261.42505,-4.76925,0
1,22.75,1.14987,-49.67035,-1.1238725,0.205409,-12.2786,1.295805,409.874,0.4310571,2.8729675,68.8722,-40.6163,-2.839641,0.433556,232.9052,261.9326,-4.764,0
1,23.25,1.1661375,-58.19825,-1.2695575,0.19427425,-12.645075,1.375495,409.276,0.42445975,2.8768925,68.277475,-39.2572625,-2.71031775,0.371703975,230.272675,259.758625,-4.77075,0
1,23.75,0.941497,-60.0872,-1.254885,0.213745,-12.53487,1.34004,409.528,0.3806762,2.86861,68.0373,-40.0603,-2.798238,0.3823991,229.58,261.7265,-4.76425,0
2,0.25,-0.4094115,-53.2984,-0.7168825,0.1870095,-11.184325,1.24622,411.773,0.450488225,3.15163,66.0957425,-41.5101425,-2.94209725,0.41902795,237.90605,266.9086,-3.80875,0
2,0.75,0.05600595,-58.3624,-0.82037125,0.170024,-10.622165,0.978452,411.86,0.42951315,3.2037175,66.0379925,-42.463925,-2.986851,0.35530555,241.982275,268.7661,-3.34925,0
2,1.25,0.60334,-66.1415,-0.6217885,0.158703,-11.276625,1.107275,411.628,0.406277725,3.212675,66.0866175,-41.4071475,-2.99900975,0.3582903,240.2225,264.555775,-3.59075,0
2,1.75,-1.582485,-59.6922,-0.96912675,0.17852375,-10.659375,1.0867325,411.70625,0.4105896,3.2671425,66.370825,-41.366155,-2.913481,0.430438025,242.795775,269.66275,-3.673,0
2,2.25,-1.5445825,-66.0607,-0.64157925,0.197239,-11.388675,1.2075,411.063,0.37942915,3.2502,67.410025,-42.2262575,-2.98808225,0.43607085,239.148975,264.182125,-3.707375,0
2,2.75,-1.135215,-66.1545,-1.14296,0.18663,-10.8844,0.980379,411.074,0.393142075,3.22303,67.1190975,-41.49473,-2.89910025,0.381711825,239.193775,266.137775,-3.719875,0
2,3.25,-1.11095,-50.5221,-1.01027,0.186126,-12.235975,1.15245,411.4845,0.387035575,3.17785,68.4215725,-41.400935,-2.96198575,0.369652725,236.1466,263.030275,-3.76325,0
2,3.75,-0.967507,-51.2068,-0.718392,0.178447,-11.123825,1.05957,411.04,0.376344625,3.07366,68.322175,-42.1278425,-2.93109425,0.417854375,236.967225,266.259,-3.7765,0
2,4.25,-2.26748,-68.09695,-1.038782,0.14686725,-11.82905,1.06326325,411.0515,0.348203375,3.10037,69.5261,-41.9711025,-2.93281675,0.443188625,235.31,262.664125,-3.789,0
2,4.75,-1.734835,-52.83345,-1.057145,0.186067,-11.4028,1.26007,410.9255,0.326204625,3.04705,69.6974575,-40.422855,-2.864626,0.394222225,238.60525,264.35145,-3.791,0
2,5.25,-2.2114625,-51.941,-0.87897425,0.159041,-12.28345,1.17723,411.569,0.337021025,3.0888,69.7064975,-41.0964575,-2.821923,0.424792275,234.43125,261.9191,-3.791,0
2,5.75,-1.1133,-43.9048,-0.7606625,0.157756,-11.77145,1.14668,411.3645,0.315623075,3.09477,69.3448925,-40.3307175,-2.765617,0.3748212,234.326425,263.2121,-3.8,0
2,6.25,-1.2711675,-59.6937,-0.787456,0.189636,-12.44915,1.34199,410.89325,0.3170739,3.0538,69.81809,-39.4008775,-1.61747075,0.427055425,233.10675,261.3411,-3.789375,0.0519290175
2,6.75,-1.20232,-55.8586,-0.87469925,0.1885535,-11.99785,1.289905,410.7945,0.332351025,3.04888,68.9462575,-25.5263025,1.36282525,1.33282375,237.467,262.944325,-3.3385,5.326598
2,7.25,-1.57982,-71.106825,-1.357895,0.19247125,-11.773975,1.0624875,412.024,0.377004225,2.98417,67.1047925,3.042918,20.01382,4.619906,237.342525,262.733725,-3.584125,37.2955325
2,7.75,-1.3363,-40.086075,-1.38611,0.2041115,-10.76165,0.877832,411.417,0.435269575,2.97804,62.883075,21.7838725,38.2356125,8.77180375,243.834825,266.387425,-3.646375,73.605655
2,8.25,1.4563775,-15.477375,-1.83589,0.20478025,-10.473025,0.79750475,410.62275,0.51243155,2.968635,61.040275,38.4725,54.8873775,12.863695,244.017025,268.7491,-3.694,103.6398
2,8.75,3.6422,3.09569,-4.836715,0.222944,-9.4284,0.589105,408.55725,0.489052125,2.923905,58.8783975,51.07158,67.5809025,16.76313,247.732175,272.5363,-3.722,122.017225
2,9.25,5.42668,9.93236,-4.24094,0.17787375,-9.35095,0.5858855,408.289,0.591680275,2.9131825,56.296325,68.4045725,95.117475,22.159335,247.35355,274.64635,-3.73475,172.381275
2,9.75,6.2886325,26.787175,-3.9724,0.223826,-8.97659925,0.889602,407.652,0.600065225,2.91351,56.6413075,78.2195,110.821575,25.75989,252.81795,278.9548,-3.742875,196.400975
2,10.25,6.1987325,35.2534,-5.528505,0.254949,-8.979175,0.977443,408.26125,0.6574545,2.91355,54.6120175,86.8538675,125.34435,27.06574,251.5856,281.19045,-3.7635,264.796125
2,10.75,10.83185,50.04785,-4.52549,0.2788065,-8.13885,1.049965,407.313,0.70670665,2.86184,53.5737475,106.0821,147.60605,31.4959975,257.9479,285.539375,-3.762,283.683725
2,11.25,10.2455,63.25705,-4.76805,0.331444,-8.146899,1.317365,407.82325,0.8089285,2.7896525,51.4945,116.3739,161.8222,33.24612,261.5264,285.2877,-3.7745,302.58
2,11.75,10.5143,57.824075,-4.69903,0.361571,-7.395825,1.30132,407.7035,0.877522375,2.79353,49.42735,109.20495,150.296375,35.9306275,263.1709,288.571725,-3.78725,280.5566
2,12.25,11.2726,70.896775,-4.415045,0.345398,-6.948199,1.30312,407.148,0.9001029,2.7944425,48.8004,110.4029,158.1434,33.7152,257.5116,289.2197,-3.78825,271.518875
2,12.75,11.5641,46.310275,-5.06922,0.33465325,-6.5822,1.1813825,407.697,0.8842929,2.87232,46.4329,102.5245,139.441,29.86895,261.0724,291.3015,-3.30925,237.0112
2,13.25,13.706375,55.370775,-4.55249,0.4141695,-6.6084,1.421535,407.522,0.9056889,2.89106,45.6907,88.80474,129.96,27.48604,256.5919,290.1387,-3.5455,233.442475
2,13.75,11.1451,50.114825,-4.403035,0.457396,-6.0869,1.59771,407.307,0.9190459,2.914015,44.25428,87.0465,114.2693,26.31767,258.6296,291.3386,-3.6425,165.25605
2,14.25,10.05498,27.477975,-4.48134,0.41458775,-5.9367,1.38473,407.329,1.054249,2.94093,42.6919,61.7113,90.03284,23.09815,259.606,289.9295,-3.67875,139.63665
2,14.75,9.4535575,21.9931,-4.1868875,0.36078575,-5.35787075,1.0520975,408.448,0.974685675,2.842075,43.434625,51.45524,74.9490875,17.2555925,258.7114,291.510775,-3.74075,135.27895
2,15.25,5.14832,2.322535,-3.67965,0.409223,-5.5911,1.2654,407.863,0.9606528,2.938525,43.1367,28.90623,45.93275,11.74254,255.198,290.6538,-3.7825,92.8554375
2,15.75,5.409015,-8.127435,-2.6005,0.3933095,-5.4942995,1.241635,407.878,0.84737755,2.9605475,43.41895,18.327745,37.83646,9.0464325,256.06765,289.04725,-3.78725,75.29338
2,16.25,4.8935725,-31.0461,-2.83878,0.3053455,-6.3333,1.09867,408.77,0.8065554,3.035675,46.5113,2.072939,14.86791,3.944105,251.0509,286.1577,-3.80325,25.338345
2,16.75,1.391735,-46.2741,-2.042675,0.2429645,-6.58295,0.96554225,412.25075,0.7314051,3.074255,48.109,-30.964915,2.192464,1.6122485,251.58365,285.0767,-3.8045,4.95150925
2,17.25,0.50097075,-40.091475,-0.88384625,0.1799115,-7.5612,1.04826,412.214,0.6341703,3.15904,50.385,-47.61976,-2.184161,0.5547729,248.4898,281.8513,-3.80225,0.05191614
2,17.75,0.853955,-53.0751,-0.7522715,0.198687,-7.7774245,1.17103,412.0985,0.76556595,3.09097,52.5244,-47.63465,-3.629895,0.54214165,247.1946,280.82975,-3.803875,0
2,18.25,0.6585175,-53.87785,-1.38475,0.1948435,-8.6129,1.119175,411.368,0.6186866,3.17261,54.5576,-46.91733,-3.537074,0.4925473,243.833,277.755,-3.8,0
2,18.75,1.726695,-54.278,-0.8226745,0.171988,-8.4834785,1.184415,411.54925,0.6425346,3.31585,56.1657,-47.89641,-3.5088575,0.48697835,244.34445,277.8702,-3.3255,0
2,19.25,0.544487,-55.4013,-0.731533,0.253286,-9.023,1.339435,411.733,0.6021292,3.23288,59.6298,-46.32792,-3.424628,0.481429,241.6369,275.8094,-3.5845,0
2,19.75,0.363466,-63.2759,-0.80859375,0.23100925,-8.9858995,1.3320475,411.62575,0.5896728,3.2729775,59.68205,-45.96716,-3.246438,0.4868856,243.911,275.68425,-3.6875,0
2,20.25,0.3627945,-51.8246,-0.7725755,0.22566375,-9.1761,1.43807,411.546,0.5330878,3.15902,61.1067,-42.92626,-3.14466,0.4530209,241.029,273.6852,-3.699,0
2,20.75,-0.147327775,-63.174125,-0.957044,0.223183,-9.3124995,1.35122,412.069,0.5052463,3.20476,60.452245,-44.372785,-3.1561355,0.4039824,245.39035,274.3769,-3.735,0
2,21.25,0.39257955,-64.03495,-1.113675,0.2498715,-9.5847,1.229915,411.97175,0.4906133,3.18766,62.4988,-43.64746,-3.096697,0.3794934,241.8852,271.3049,-3.759,0
2,21.75,0.359402,-64.181075,-0.9250315,0.21446925,-9.547099,1.4652025,411.91025,0.49896595,3.22541,62.286795,-43.03417,-3.1441625,0.4076992,245.35685,273.51745,-3.781,0
2,22.25,0.736664,-60.7826,-0.74048625,0.25003225,-10.126725,1.2467675,412.209,0.505612625,3.2416,64.6469475,-42.99255,-3.10876825,0.3766842,243.33445,269.827275,-3.78375,0
2,22.75,1.2848975,-53.9936,-0.915934,0.20907175,-9.66945,1.16559,412.7845,0.4706624,3.08197,63.32435,-43.55332,-3.175649,0.3978589,246.42025,271.41965,-3.801375,0
2,23.25,-0.73594275,-53.40395,-0.721364,0.2181275,-10.7257,1.067085,412.34575,0.468563725,3.111135,65.7419925,-41.7446975,-3.02411225,0.386449225,241.57185,266.5892,-3.79675,0
2,23.75,-0.998001,-57.0062,-0.288029,0.199285,-10.1543,1.11615,412.7,0.46770255,3.122575,66.22005,-39.0872,-2.97023,0.3889288,244.24055,269.9797,-3.813,0
3,0.25,-0.895501,-59.669775,-0.853228,0.27691875,-5.25747475,1.56065,406.9445,0.857273825,3.373065,58.838075,-48.2721775,-3.5593845,0.407767525,250.4184,288.74865,-3.480625,0
3,0.75,1.486705,-66.9766,-0.803772,0.272855,-7.024975,1.75036,408.128,0.750834275,3.36599,58.50665,-48.41701,-3.52786875,0.45811745,248.785775,284.320225,-2.924625,0
3,1.25,0.444238,-66.311025,-1.136985,0.2993295,-5.27275,1.6211725,408.02675,0.766480975,3.3351325,59.4367,-48.0293275,-3.46795525,0.430987875,249.2284,288.381125,-3.199625,0
3,1.75,2.485045,-72.8427,-1.0605675,0.304569,-6.9673,1.61398,407.314,0.6883705,3.28389,59.6883425,-47.030205,-3.40369275,0.46631925,247.709175,283.676175,-3.295625,0
3,2.25,1.1144575,-69.9383,-0.97998,0.30404575,-5.55525,1.8815275,407.1555,0.72282655,3.393995,60.748925,-47.2205675,-3.38089875,0.4728336,249.382175,287.064325,-3.337,0
3,2.75,0.7370535,-71.69065,-1.119655,0.31207375,-7.26084975,1.72833,406.7855,0.650734075,3.391355,60.08246,-46.7480575,-3.31641075,0.49253365,248.4146,282.312075,-3.37975,0
3,3.25,0.1435465,-67.2496,-1.1790525,0.25597325,-6.2703,1.6217275,406.559,0.690672675,3.3545375,63.461475,-45.967195,-3.39439525,0.5598851,250.599725,285.826725,-3.398,0
3,3.75,1.85814,-68.2842,-1.108925,0.310137,-7.694327,1.97791,406.62725,0.62235215,3.42234,61.2519,-46.32102,-3.3990195,0.5678168,247.0698,280.704825,-3.42725,0
3,4.25,1.53325,-76.4337,-1.04378,0.29651975,-6.839725,2.03163,406.638,0.688479075,3.49691,62.506175,-47.386055,-3.47928025,0.53127665,249.6603,284.207175,-3.44,0
3,4.75,1.938115,-73.8245,-0.9537925,0.283024,-7.392025,1.81742,406.479,0.6147011,3.4722,62.1268275,-47.61996,-3.347976,0.57256635,246.015525,280.567325,-3.45025,0
3,5.25,1.10141,-73.41365,-1.0934875,0.3054085,-6.71272425,1.91295,406.4525,0.621531725,3.567505,63.0181,-47.725005,-3.007306,0.50529965,247.34005,284.013025,-3.4645,0
3,5.75,1.3831675,-61.7632,-1.222015,0.2494745,-7.6390355,1.728865,406.3105,0.55748975,3.4254375,62.0241575,-41.56975,-0.908163225,0.82490595,242.717675,279.69255,-3.4645,1.26699825
3,6.25,1.0235645,-71.403975,-1.23716,0.26450675,-6.5368,1.71881,404.79375,0.6674282,3.3398775,60.807025,-9.13069325,8.612413,3.00118425,245.77145,284.15995,-3.4475,20.9316175
3,6.75,3.5014225,-63.4958,-2.285475,0.24934525,-6.840475,1.3779,404.053,0.64396725,3.24876,58.31313,9.73197125,28.1610475,6.16831225,243.839375,282.65215,-2.92,63.8752825
3,7.25,4.30126,-31.18375,-2.65318,0.244013,-5.4961,0.9761065,402.8665,0.736426225,3.356305,56.865125,38.31774,65.3741225,12.957915,250.9819,289.322075,-3.198,135.114525
3,7.75,7.5664775,-1.31030525,-4.05256,0.2771405,-5.763475,0.879099,402.605,0.805064025,3.302685,52.94725,58.2762175,86.9587525,18.461755,248.71095,288.677625,-3.288375,205.7202
3,8.25,8.04649,22.134,-3.2093,0.28116275,-4.77695,1.015415,402.0455,0.913813975,3.0980125,51.384675,101.40535,140.710375,26.5228175,254.431975,294.281425,-3.338625,309.40035
3,8.75,9.22634,35.518475,-4.599805,0.319819,-5.204675,1.2730625,401.0495,0.956975675,3.21039,49.407475,118.94435,161.105675,30.0818325,252.034,293.9203,-3.36375,375.8433
3,9.25,12.9349,55.042,-3.92277,0.4059865,-3.943,1.4147275,400.775,1.0659665,3.1872,46.7589,161.6514,200.1494,36.55632,261.8459,302.446225,-3.392625,454.9859
3,9.75,17.656475,82.389275,-5.38765,0.46789,-4.680175,1.5382525,400.862,1.0381945,3.06932,45.870255,159.845825,210.422525,36.9676525,261.87485,299.4975,-3.41,459.73085
3,10.25,17.7003,73.3871,-5.80082,0.420317,-3.5543,1.529065,400.484,1.207495,3.12984,43.0705,184.0743,240.5761,41.43202,270.9821,306.1668,-3.42175,479.295475
3,10.75,16.6786,104.45575,-4.83585,0.4553535,-3.4833955,1.6405225,400.83275,1.175848,3.14419,43.724555,205.12345,266.24165,45.683335,267.7348,305.98145,-3.43125,528.09635
3,11.25,18.4728,103.99325,-5.132325,0.53655475,-2.6263,1.6689925,401.0515,1.354156,3.130145,41.2036,223.0676,287.7153,47.48094,272.183,310.6765,-3.44425,564.1665
3,11.75,18.7478,112.745,-4.2358875,0.506612,-2.77795,1.80925,400.59625,1.246081,3.0515425,40.6048,213.8441,277.1942,49.798595,267.0434,308.68405,-3.4435,544.7599
3,12.25,18.6227,117.816,-5.16785,0.519555,-1.964,1.90129,401.4575,1.370091,3.07948,38.5831,216.4473,290.1342,53.73548,269.1528,313.5049,-3.44825,487.43705
3,12.75,19.05135,124.79825,-5.3142125,0.510964,-2.4161125,1.83051,402.072,1.338277,3.03573,37.8281,192.1302,258.45735,49.116725,265.6552,308.7302,-2.82525,391.136625
3,13.25,15.5462,104.44625,-4.93265,0.541321,-1.4325,1.8553375,401.87,1.621091,2.9983,36.8366,185.8929,253.3407,45.14167,270.8891,313.5065,-3.12075,410.48045
3,13.75,16.27275,90.9624,-4.759835,0.503646,-2.2887125,1.6399725,402.284,1.468407,2.93037,35.99405,175.7143,232.15925,46.744205,266.83255,310.14025,-3.249125,380.423625
3,14.25,14.2189,75.81185,-4.710545,0.5541295,-1.2798,1.800635,402.47425,1.661755,2.936605,34.9911,125.9727,172.5027,31.62191,271.0584,313.9482,-3.316375,219.0665
3,14.75,13.612675,51.082775,-4.0121375,0.56981125,-1.9838,2.1548125,402.743,1.5810035,2.89774,35.7704,116.2465,157.6925,27.86127,268.25925,310.34685,-3.372625,160.617875
3,15.25,12.260875,35.821575,-3.53284,0.50440025,-0.9981,1.8103625,402.691,1.906678,2.855805,33.8531,85.91582,134.8,22.16547,269.5428,314.0727,-3.390375,226.469425
3,15.75,10.97675,19.4131,-3.5875175,0.45903675,-1.8079,1.7098875,402.675,1.5394315,2.85771,35.7226,66.360665,96.98266,17.430395,267.2919,310.9157,-3.42075,172.23435
3,16.25,6.88801,7.748395,-2.786315,0.445305,-0.7343,1.6129,403.3645,1.644197,3.01804,35.2179,36.09747,63.1489,11.21155,266.4765,311.4974,-3.413,118.3865
3,16.75,6.1094,-15.14145,-2.72141,0.426096,-2.1446875,1.45514,403.37,1.4494,3.0409,37.1563,10.57655,39.229665,7.6537905,263.40275,307.84125,-3.421,67.321095
3,17.25,4.405285,-37.8578,-2.08382,0.328657,-1.7331,1.23565,403.953,1.518861,3.08185,38.2208,-32.61382,7.118742,2.493107,264.3539,306.432,-3.45225,19.090965
3,17.75,2.93995,-47.994,-1.2022075,0.239229,-2.67435,1.372175,405.18375,1.3127635,3.0924625,41.3945,-47.730875,-1.2796535,0.8958932,257.6871,302.6924,-3.472125,0.85106355
3,18.25,2.1837525,-53.1832,-0.944148,0.238906,-2.2862,1.50663,405.405,1.310677,3.32353,42.4603,-52.8238,-3.989543,0.6086323,259.442,303.4568,-3.448875,0
3,18.75,2.824225,-57.567125,-0.971995,0.226321,-3.1981,1.60522,405.50975,1.069431,3.3161925,44.57435,-52.766315,-3.862115,0.48536645,255.932,299.9044,-2.913625,0
3,19.25,2.959605,-60.7123,-1.00782,0.2710285,-2.9973,1.6535825,405.9365,1.133918,3.4724875,47.4608,-51.77293,-3.715808,0.5491877,257.4491,299.2851,-3.19125,0
3,19.75,2.3670225,-63.42005,-0.714168,0.281594,-3.76375,1.69169,406.1515,0.98088075,3.3524775,49.182,-51.98817,-3.7246235,0.5392157,253.9114,295.55375,-3.28275,0
3,20.25,3.42019,-55.7881,-0.738609,0.2780665,-3.6528,1.657635,406.072,1.05775,3.27524,50.1306,-50.693,-3.736459,0.6115468,260.2061,297.4119,-3.334,0
3,20.75,3.79751,-74.113225,-0.94627725,0.26803,-4.4657,1.485815,406.11925,0.97753965,3.39978,49.215,-49.954485,-3.6021255,0.4868165,252.3228,292.52375,-3.377625,0
3,21.25,3.38215,-64.935925,-0.90871825,0.24125025,-4.0715,1.5511225,406.902,1.049984,3.30769,52.284,-48.87698,-3.534606,0.489996,256.9164,294.841,-3.40025,0
3,21.75,3.755115,-65.394275,-1.10629,0.234394,-5.19575,1.345025,406.206,0.8294471,3.317025,52.006495,-49.9593,-3.489053,0.54914985,251.69395,289.54515,-3.417,0
3,22.25,2.988345,-58.530425,-0.719317,0.22362975,-4.134099,1.49112,406.7755,0.9460636,3.27621,52.7329,-49.22823,-3.504703,0.5524624,254.3239,292.4548,-3.438625,0
