DOY2,HR2,SLE,USTAR,H,SH,V_SIGMA,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,-0.85981838230756,0.0789839737995838,-195.677990669665,-1.52193084806612,0.295407657389447,1.49729983504422,412.716542158312,1.52102943785203,4.96981870900668e-07,412.455964702564,0.986084419508593,1.60427619621548,412.667195477136,1.74494526060601,1.60721495416493,412.757306566076,1.74624811656861,1.8951990651597,-17.7379769985235,0.10114556453218,1.549,1.44,1.123,-15.59936,-18.148875,-17.4102,-17.338875,-18.5692,64.9386845,11.87375,0.29272,-21.253,-19.22825,-9.34625,0,-4.03625,0.3875,-2.0725,-0.52375,136.6,229.675,198.075,259.6,-0.12,-0.05,-0.31475,-0.51475,-0.23,-0.26,0.01,-0.23,-12.195875,-10.515,-8.470875,-6.923875,-5.946125,-3.849,-2.212625,0.3735,-0.037,-6.77185,-5.1702,-3.857475,-2.74325,-1.8374,-0.66025,-0.7033,0.5846,1.027,-4.068875,-3.75345,-3.18,-2.41625,-1.841,-0.252,0.0706,0.7493,0.955125,-11.8551,-10.00305,-7.477625,-5.9265,-4.420875,-0.77625,0.3407,0.25575,-10.745125,-8.750875,-5.974125,-4.398875,-3.73275,-2.05925,-1.050125,0.456125,1.030625,-5.922,-4.5526,-7.5294,-107.057
1,5.75,-1.78265228442367,0.0773486558654738,-210.859583862539,-3.48105431006474,0.368978928194022,1.31579368253347,412.715725745192,1.44586531887143,3.73857494247127e-07,412.59428038784,0.89602649424439,1.57690178517582,412.986230152762,1.76388987303632,1.57668208796672,412.952154788241,1.57241219790004,1.61674298032092,-17.873756048576,0.108573522214223,1.4365,1.565,1.348,-15.670525,-18.187125,-17.35527,-17.3085775,-18.23174,64.93272,13.7375,0.3032,-19.70975,-18.65925,-9.36125,0,-4.092,0.4,-2.10125,-0.415,139.25,231.2875,196.375,259.6125,-0.12,-0.04125,-0.31,-0.52,-0.23,-0.27,0.01,-0.23,-12.306125,-10.4945,-8.507125,-6.92725,-5.96725,-3.851125,-2.21475,0.37285,-0.038,-6.8233,-5.1844,-3.877075,-2.745275,-1.8449,-0.660375,-0.70385,0.58415,1.0265,-4.063175,-3.7458,-3.17325,-2.41825,-1.84175,-0.252,0.07045,0.7502,0.95545,-11.93645,-9.9949,-7.51575,-5.9485,-4.4325,-0.77725,0.34055,0.2556,-10.92975,-8.80725,-5.98075,-4.3985,-3.7325,-2.0605,-1.052,0.45525,1.03025,-5.82685,-4.740675,-7.663275,-106.585
1,6.25,-0.908907878710701,0.0769292466033464,-226.210200143987,-2.62807769827217,0.329503130713846,1.3509386136273,412.566884945203,1.37948794247832,3.75866003386696e-07,412.672466443156,0.886625934321151,1.65610279466064,412.916927943438,1.67752337349214,1.4472702646592,413.112718672924,1.67626133538212,1.46973655407307,-18.3088374557105,0.0915173656405383,1.283,1.49,1.20325,-15.8309,-18.47775,-17.437275,-17.2215,-17.74898,64.959965,11.601,0.4066775,-19.48575,-17.56625,-9.3675,0,-3.99125,0.4,-2.11125,-0.565,138.775,232.8375,193.2,259.5375,-0.12,-0.04125,-0.31,-0.52,-0.23,-0.27,0.01,-0.23,-12.155125,-10.52375,-8.540375,-6.930375,-5.978375,-3.854125,-2.2175,0.37355,-0.039,-6.846525,-5.187175,-3.88995,-2.7523,-1.848325,-0.65985,-0.7047,0.583825,1.02585,-4.053525,-3.75085,-3.167,-2.41925,-1.84475,-0.252,0.069875,0.750325,0.95545,-11.8997,-10.01745,-7.53725,-5.939625,-4.438875,-0.77825,0.34055,0.2556,-11.110625,-8.900125,-5.992375,-4.4165,-3.7315,-2.06175,-1.053,0.455125,1.029625,-5.3931,-4.7329,-7.666,-103.78
1,6.75,-0.991914279382748,0.0810037796755895,-238.963993208657,-4.50032046549514,0.377216387980197,1.36137532574943,412.719909025735,1.38799412525396,4.08422632456721e-07,412.555639733296,0.947519772576031,1.09721125157389,413.190644631292,1.79729758132974,1.31503781283967,413.201263218481,1.63409013110832,2.0721964512169,-18.0900238468822,0.103552383403428,1.69775,1.67,1.1275,-15.9427,-18.638375,-16.81433,-16.952175,-17.69602,64.969325,10.8765,0.4026,-19.94775,-18.3485,-9.36,0,-3.93375,0.5,-2.0875,-0.79375,138.6,233.525,192.1625,259.4625,-0.07,0,-0.27475,-0.48,-0.2,-0.25125,0.02,-0.23,-11.94525,-10.514,-8.57225,-6.933625,-5.983,-3.858625,-2.22225,0.374125,-0.04,-6.8328,-5.16945,-3.910825,-2.76555,-1.852425,-0.659375,-0.704175,0.583825,1.02585,-4.04315,-3.758525,-3.1425,-2.418,-1.84725,-0.252,0.074875,0.750325,0.9548,-11.9101,-10.02565,-7.53225,-5.944625,-4.44,-0.77925,0.3397,0.25475,-11.21325,-8.9865,-6.001125,-4.4425,-3.732,-2.063875,-1.053875,0.45425,1.028625,-5.492525,-4.542,-8.134475,-103.95625
1,7.25,-0.598850284615436,0.0903359925207338,-253.639634153039,-2.52240225200044,0.357980940896749,1.45556352529115,412.693612726256,1.26914355572479,3.87606498802395e-07,412.452188154921,0.950672869276937,1.60003291005618,413.127179566372,1.75570365447052,1.49801998218449,413.107044587846,1.69696525980757,1.60764005523254,-17.9714139514976,0.0608092638438657,1.606,1.35,0.75675,-15.8903725,-18.776,-16.68223,-16.49365,-17.7133275,65.0054675,10.933,0.3647625,-19.97925,-19.1585,-9.36,1.3625,-0.94175,2.35,0.21125,0.62625,138.3375,232.2375,192.7,259.5625,3.45875,3.33125,3.247,3.268,2.0375,0.54625,0.04875,-0.14375,-11.928125,-10.510375,-8.597,-6.93675,-5.98675,-3.86225,-2.226125,0.3705,-0.040125,-6.8135,-5.167425,-3.924425,-2.77435,-1.85605,-0.65985,-0.70465,0.5833,1.0254,-4.0387,-3.7682,-3.15875,-2.41425,-1.8455,-0.252,0.0746,0.750325,0.9551,-11.9183,-10.0341,-7.5035,-5.959625,-4.448875,-0.78025,0.33955,0.2546,-11.300125,-9.032125,-6.004375,-4.446625,-3.736,-2.065,-1.054875,0.4539,1.028625,-5.7474,-4.555125,-8.182,-108.8385
1,7.75,-0.610425127920914,0.0828047900633888,-234.346761160555,-4.41559172934809,0.422785624733944,0.761575834902139,412.698212884755,1.23408104809691,3.92506762727328e-07,412.427865760203,0.929771746680518,1.45944901356819,413.109382478674,1.60845744295679,1.36418286861061,413.030307222669,1.39908620555024,1.35744089401225,-18.1025392857624,0.105893693300843,1.404,1.305,0.6015,-16.0924,-19.0135,-16.520525,-16.200875,-17.051355,65.024493,11.94375,0.354,-18.6485,-18.508,-9.4795,10.5375,9.25125,11.6125,9.7425,7.55625,138.7,234.4375,193.595,260.145,24.29375,22.875,22.09475,23.68625,17.875,5.10125,0.1355,0.42625,-11.921375,-10.464125,-8.6175,-6.93775,-5.990375,-3.865625,-2.23,0.373125,-0.041125,-6.803225,-5.175625,-3.9335,-2.78075,-1.8602,-0.659325,-0.70565,0.5833,1.0254,-4.0595,-3.7809,-3.1695,-2.414075,-1.84175,-0.252,0.0746,0.7494,0.96355,-11.88165,-10.03155,-7.513125,-5.972375,-4.453875,-0.7811,0.3387,0.2546,-11.25825,-9.046625,-6.004875,-4.448375,-3.74175,-2.066125,-1.056,0.453375,1.028,-5.6546,-4.5812,-8.2693,-114.415
1,8.25,-0.750534314488,0.10138111668486,-227.2369494541,-3.7509798829198,0.504176386762565,1.09221431532144,412.606416900005,1.1571234123836,4.27601026061101e-07,412.44085267328,0.976669968436802,1.54336494597953,413.049452362518,1.51578464043974,1.29787116996575,413.014151304504,1.47032699624172,1.83151073501965,-17.9195111171273,0.092807646211449,1.444,1.625,0.985,-15.76722,-18.319,-16.187065,-16.2455025,-17.119385,65.059538,12.12,0.4174,-17.1795,-17.10575,-9.62,25.5,28.63625,25.7625,28.63625,21.8325,139.5375,236.5625,196.3625,260.8375,66.2025,63.85,56.11,62.74975,47.05375,14.15625,0.24875,1.3525,-11.855375,-10.39175,-8.62275,-6.939875,-5.99425,-3.86825,-2.232,0.37175,-0.042125,-6.757275,-5.172025,-3.938,-2.78105,-1.85655,-0.658975,-0.70495,0.5839,1.0255,-4.0677,-3.7765,-3.14725,-2.412625,-1.84125,-0.252325,0.0746,0.7491,0.963225,-11.67375,-9.945,-7.51775,-5.98275,-4.4625,-0.78125,0.338625,0.254,-11.02625,-8.941875,-5.988375,-4.448,-3.746,-2.06825,-1.05775,0.454125,1.02825,-5.5425,-4.33275,-8.335575,-108.06875
1,8.75,-0.905101331883361,0.103083007691115,-280.911763546541,-2.77829234858945,0.519404660197176,1.25455806134943,412.576141151462,1.26015506893741,4.29509551689158e-07,412.472854119303,1.0075388252148,1.56091929478951,413.000428024962,1.7876631422915,1.51954332652582,413.02640165831,1.53136315768865,1.45436173545784,-16.6402443670233,0.0932404665655924,1.475,1.535,0.97175,-16.075375,-17.84,-16.133425,-16.05406,-17.1127625,65.106256,11.51375,0.3948775,-16.3755,-15.82175,-9.767,32.875,57.85875,48.9625,59.30875,34.09625,140.3625,240.025,198.615,260.93,104.27,101.10625,93.712,105.2495,76.4125,22.83375,0.2985,3.08625,-11.706875,-10.29775,-8.604125,-6.951125,-5.994375,-3.870875,-2.234875,0.372125,-0.043125,-6.7302,-5.1484,-3.942875,-2.7825,-1.861,-0.6584,-0.7036,0.5842,1.025825,-4.0732,-3.7722,-3.12825,-2.4099,-1.84175,-0.25235,0.07005,0.748,0.96935,-11.426625,-9.91475,-7.521375,-5.986,-4.46225,-0.78225,0.338625,0.254,-10.55925,-8.9545,-5.934375,-4.447625,-3.75025,-2.070375,-1.05875,0.45325,1.02825,-5.267,-4.39255,-8.43275,-99.75
1,9.25,-1.51371964924938,0.096889385691608,-282.824646911989,-2.63725284812722,0.394582524585003,1.31665688872881,412.499959169953,1.26196030010657,5.64302762839582e-07,412.352127649257,1.01504183144179,1.76369708334956,413.037305321496,1.82237237908005,1.49605788069506,413.031357691113,1.78503805483864,1.52846930741958,-16.9600981006956,0.0929030301746011,1.4655,1.385,1.064,-16.6565775,-17.370375,-16.2110925,-16.25905,-16.67526,65.129563,12.6725,0.4187625,-14.22275,-13.66625,-9.175,36.975,85.80125,71.3125,79.59375,54.74125,140.5375,244.7125,197.2375,261.325,181.169,172.94625,160.78975,160.60775,127.3845,32.94875,0.41625,3.85125,-11.5775,-10.18325,-8.559,-6.96025,-5.9925,-3.87175,-2.236875,0.370375,-0.044125,-6.7148,-5.1084,-3.9567,-2.7948,-1.8674,-0.6594,-0.7036,0.5842,1.025825,-4.0714,-3.76615,-3.1,-2.40525,-1.84385,-0.25245,0.06975,0.74865,0.954125,-10.85125,-9.7965,-7.517375,-5.970625,-4.45475,-0.78325,0.337625,0.254,-9.936625,-8.87775,-5.9005,-4.444125,-3.7545,-2.072375,-1.060625,0.4529,1.02825,-4.8851,-4.5642,-7.8966,-92.145
1,9.75,-0.922745192639972,0.103478759940108,-240.725171919007,-1.71328112126687,0.511887951751576,1.33439432324412,412.473379444188,1.4735151202652,4.36686821933436e-07,412.35493698077,1.01324455599317,1.79933248386424,413.247137554945,2.13869116019319,1.6257056745031,413.183050393306,2.02324208045625,1.55052317327684,-16.6853355064554,0.0814463863167869,0.9275,1.36,1.01725,-16.2646975,-17.413625,-15.98668,-16.19822,-16.189295,65.14939175,13.71875,0.4204,-13.19325,-12.8585,-8.96125,42.8375,124.3225,114.2,110.69,81.43125,141.4875,247.2625,199.875,261.8875,276.70375,260.7225,254.295,269.288,179.57,41.505,0.665,5.57625,-11.20675,-10.024125,-8.4945,-6.962625,-5.98875,-3.871625,-2.238,0.37175,-0.04425,-6.6768,-5.0458,-3.963375,-2.799875,-1.8715,-0.66,-0.7046,0.5842,1.0253,-4.0867,-3.77455,-3.1245,-2.40125,-1.84665,-0.252525,0.0734,0.7474,0.95205,-10.4848,-9.24555,-7.501,-5.946,-4.447,-0.78495,0.33755,0.2526,-9.370125,-8.36275,-5.82625,-4.443125,-3.7575,-2.073625,-1.0615,0.45325,1.027625,-4.577175,-4.600475,-7.18875,-84.4575
