DOY2,HR2,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,H2O_1_1_1,H2O_1_2_1,H2O_1_3_1,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,FC_1_1_1,FC_1_2_1,FC_1_3_1,FCH4_1_1_1,SC_1_1_1,SC_1_2_1,SC_1_3_1,SCH4_1_1_1,H,H_1_1_1,H_1_2_1,H_1_3_1,LE,LE_1_1_1,LE_1_2_1,LE_1_3_1,SH_1_1_1,SH_1_2_1,SH_1_3_1,SLE_1_1_1,SLE_1_2_1,SLE_1_3_1,WS_1_1_1,WS_1_2_1,WS_1_3_1,USTAR_1_1_1,USTAR_1_2_1,USTAR_1_3_1,PA_1_1_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,PPFD_IN_1_1_1,NEE,NEE_1_1_1,NEE_1_2_1,NEE_1_3_1,RH_1_3_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1
1,0.5,381.2463,381.8,382.1875,0.5163272,0.555963225,0.5399379,1931.20225,1942.171,1939.6935,-0.186645775,-0.0803421125,-0.04478433,-0.80436985,-0.9122817,-0.2387502,-0.058676,-1.4390005,-21.48793,-11.301055,-16.827235,-16.82528,-1.96345,-2.05516025,-0.775205,-1.064824,-43.78665,-17.80498,-4.942727,-11.1733775,-3.758401,-0.9729336,5.9766345,4.538089,2.07016,0.07290662,0.129834825,0.18131675,95.276095,-16.1,-15.6288675,-16.16,0,-0.07365,-1.25704925,-0.154959075,-0.04330415,79.632905,-1.0971875,-0.639,-0.2156875,0.2528125,0.566,0.939124925,1.163,1.64225,2.246
1,1.5,381.3802,381.8224,382,0.5219192,0.55461685,0.5312394,1929.42775,1943.686,1941.2545,-0.23595565,-0.0780749675,-0.05525598,-0.9378732,-0.9371764,-0.22210515,-0.0494563275,-1.64409525,-20.202715,-6.8462805,-16.89249,-17.22141,-2.291869,-1.224373,-0.7944866,-1.171353,-39.4155475,-16.54593,-4.777783,-10.23571,-3.7731775,-0.985786875,5.8107005,4.545271,2.1,0.07570065,0.13019675,0.186714175,95.26,-16.4343325,-15.5509125,-16.58958,0,-0.065404565,-1.30974425,-0.155374875,-0.041818935,80.2494475,-1.0449375,-0.639,-0.236625,0.23975,0.566,0.9367499,1.163,1.6386875,2.246
1,2.5,381.513475,381.8766,382.2711,0.5130431,0.547264325,0.5203658,1929.69775,1944.081,1941.392,-0.257830725,-0.0748953225,-0.09798513,-0.9665769,-0.9463603,-0.241028425,-0.058744355,-1.65523,-20.930945,-7.778219,-14.09865,-17.15082,-1.95305225,-1.14980375,-0.8282719,-1.05717475,-39.46663,-16.156485,-4.372554,-10.51879,-3.707423,-0.92127415,5.73656775,4.38849,2.03,0.071430675,0.1221856,0.1731928,95.2806,-16.599255,-15.5622425,-17,0,-0.07519669,-0.999500975,-0.062939665,-0.083674505,81.28,-0.9998125,-0.646125,-0.2568125,0.235,0.566,0.939125,1.163,1.6315625,2.246
1,3.5,381.55,382,382.5,0.52279945,0.5405592,0.5117707,1931.18,1945.585,1942.093,-0.18311075,-0.0642610975,-0.0955676575,-1.2593585,-0.854385,-0.21735155,-0.053490415,-1.6247875,-20.6279525,-4.76494525,-14.815245,-15.981345,-2.171491,-1.2339015,-0.9775005,-1.13333,-39.5353875,-15.67807,-4.39277675,-10.888705,-3.51561525,-0.89954435,5.66826125,4.31,2.04252375,0.075919525,0.122284575,0.18464525,95.25736,-16.6027925,-15.7774525,-17.275,0,-0.12226565,-1.0223355,-0.105167575,-0.116510225,82.0525775,-0.998625,-0.655875025,-0.27225,0.235,0.566,0.9426875,1.163,1.6315625,2.246
1,4.5,381.340725,381.72095,382.6302,0.50309785,0.5440801,0.504936,1931.2365,1943.535,1941.65325,-0.2315104,-0.0877514675,-0.0600229775,-1.00768185,-0.6907709,-0.192736475,-0.04822358,-1.4959735,-21.00038,-4.466011,-16.176745,-17.0982375,-1.929379,-1.1913135,-0.8671484,-1.077407,-39.8075075,-14.704565,-3.92257,-11.5415575,-3.547968,-0.93129245,5.6,4.1513945,2.05,0.0732917225,0.1290112,0.1972024,95.24791,-16.6697425,-16.1261225,-17.20996,0,-0.0628401725,-0.75334145,-0.1459472,-0.035896585,82.28352,-0.993875075,-0.6641875,-0.282,0.216,0.566,0.9426875,1.160625,1.628,2.24225
1,5.5,381.1,381.4864,382.6,0.506670725,0.547109075,0.4992406,1931.41375,1942.214,1940.278,-0.19175985,-0.072971,-0.1256719,-0.8728627,-1.0292895,-0.2819406,-0.0697629325,-1.868673,-21.013595,-7.087814,-14.28048,-16.92326,-2.260581,-1.29111725,-1.0035809,-1.2848345,-34.20517,-14.04862,-3.6640235,-10.7954125,-3.3439445,-0.907161675,5.3,3.93673125,2.060828,0.073749825,0.123817,0.19203825,95.23123,-16.7029525,-16.41684,-17.5737025,0,-0.14013,-1.2619715,-0.1643479,-0.1048512,82.3875725,-0.955875,-0.6760625,-0.293875,0.216,0.566,0.945062475,1.160625,1.628,2.246
1,6.5,381,381.65,382.61495,0.504832625,0.5405591,0.4941147,1930.2305,1942.64675,1938.842,-0.19254465,-0.07997343,-0.071965035,-0.6925854,-0.9090745,-0.25230325,-0.06550438,-1.98484525,-20.37614,-6.03564075,-16.877205,-17.20213,-1.921142,-1.85585775,-0.853123225,-1.0568165,-35.55507,-13.1584875,-3.535063,-10.5254,-3.325023,-0.8356455,5.51981725,4.02535925,2.0455665,0.069488545,0.11887675,0.19067305,95.249745,-16.897,-16.378585,-17.7,0,-0.082419525,-0.9259556,-0.1539612,-0.06155195,82.555,-0.9736875,-0.684375,-0.2974375,0.2148125,0.566,0.9426875,1.163,1.628,2.24225
1,7.5,380.9,381.50805,382.57975,0.50293045,0.53957555,0.48997245,1931.782,1945.3025,1940.583,-0.14199135,-0.091218555,-0.08879766,-0.8740444,-0.81113615,-0.25533045,-0.06122306,-2.2182345,-18.33948,-5.145489,-16.15816,-17.0571575,-1.52449525,-1.6135975,-0.7749997,-1.06662225,-29.617405,-8.25183175,-2.02820275,-8.15485825,-2.25681175,-0.514021125,5.411625,4.31502325,2.0393115,0.06870405,0.11538175,0.191537875,95.2641075,-16.77148,-16.3688325,-17.78,0,-0.1145502,-0.95041745,-0.2202937,-0.063797145,82.29639,-0.98675,-0.6926875,-0.2903125,0.2076875,0.563625,0.9426875,1.163,1.6315625,2.2335625
1,8.5,381.236375,381.4,382.71735,0.507939275,0.5460994,0.5094926,1930.977,1944.775,1941.336,-0.2511154,-0.07810656,-0.1225156,-1.5085895,-0.78996585,-0.3504574,-0.096661245,-2.584385,-6.28826025,-4.708484,-15.5490275,-11.1466875,-0.1837212,-1.50508675,-1.0379695,-0.8877401,-12.9312775,1.283649,0.5140185,-7.43202975,-0.502594,-0.06481285,5.52908,4.186412,2.058434,0.074095465,0.1523575,0.245037375,95.2805025,-16.674685,-16.39218,-17.4537525,41,-0.1700537,-1.015849,-0.238280525,-0.14366555,81.8647125,-0.99625,-0.689125,-0.2974375,0.197,0.56125,0.939124925,1.1618125,1.628,2.232375
1,9.5,381.199775,381.8,382.82055,0.5070074,0.5467725,0.53874705,1930.784,1944.8,1940.17,-0.27485115,-0.12372475,-0.101068305,-1.27888425,-1.071548,-0.650074675,-0.19543925,-3.52761975,9.19853,-13.16081,-14.68892,0.55710495,0.481824175,-1.552364,-0.97605555,-0.71387035,5.838346,8.761875,2.362904,-1.564174,0.305973325,0.00334,5.5,3.781098,2.1,0.089634,0.24698825,0.319913575,95.2905,-16.42651,-16.14517,-16.20046,114,-0.27718065,-1.0706775,-0.39310235,-0.157987575,80.091185,-1.03425,-0.732125,-0.344,0.1635,0.5565,0.93437495,1.163,1.628,2.22875
1,10.5,381.583,382,382.212,0.5111496,0.571573975,0.5821885,1930.82525,1942.86725,1936.25875,-0.371948025,0.0084381335,-0.17303135,-1.076118,-1.324204,-0.8628616,-0.2425928,-4.65751375,20.462855,-16.0644275,-3.76770825,11.32484,0.5312019,-3.346114,-0.39869835,-0.890680375,16.510415,12.57233,3.38656125,-0.2567502,-0.0321612375,-0.065888905,5.544368,3.202721,2.238733,0.11069865,0.326059,0.36615155,95.2784,-16.0292075,-15.4995125,-14.819,185.75,-0.2793991,-1.52428325,-0.3759519,-0.2626669,76.05241,-1.01525,-0.725,-0.344,0.1635,0.5565,0.93437495,1.160625,1.628,2.228625
1,11.5,382.15005,382,382,0.526164975,0.5964791,0.6077666,1929.819,1936.769,1932.99875,-0.316545175,0.054477,-0.14700395,-1.6092785,-1.3919765,-0.823472475,-0.2020625,-4.25030375,27.0735,-23.81073,4.325836,19.0964625,0.1957394,-2.5979205,0.3411798,-0.656880875,19.952045,11.96424,3.1697435,-3.210297,-1.78369125,-0.493502675,4.6925,2.935539,2.380771,0.1564862,0.3565516,0.403154475,95.250355,-15.76834,-14.49983,-13.6799925,228,-0.3389407,-1.3907245,-0.335564,-0.258861875,70.2107575,-1.003375,-0.722625,-0.344,0.1635,0.549375,0.932,1.160625,1.628,2.2215
1,12.5,382.4557,381.6,381.65,0.5577495,0.602459375,0.597928875,1932.0295,1937.692,1932.88675,-0.318192225,0.09272069,-0.1264531,-1.95655225,-1.405712,-0.623119,-0.1481094,-3.79115575,28.336235,-31.288985,12.11564,23.76941,1.042474,-3.06769,0.9851376,-0.01167225,14.287515,7.9298095,2.054335,-7.0603885,-2.478815,-0.61037365,4.71651425,2.81,2.4,0.2383002,0.3587965,0.402468,95.20599,-15.199585,-13.89629,-12.686875,231,-0.208233525,-1.21963675,-0.2536138,-0.1949925,65.99609,-0.970125,-0.71549995,-0.34875,0.146,0.547,0.93437495,1.15825,1.628,2.22625
1,13.5,382.3007,381.3,381.325,0.5778391,0.598653575,0.6079738,1930.98075,1934.458,1932.12175,-0.28892665,0.03721909,-0.227937675,-1.908136,-1.20834975,-0.494531375,-0.116200525,-3.53431,23.928415,-25.699535,14.5703825,21.017675,0.569933925,-2.139335,1.0412315,0.000404,8.91923425,4.434167,1.015346,-7.901698,-2.56912425,-0.606499275,4.322379,2.8964985,2.384163,0.22761545,0.36686725,0.402839,95.15684,-14.886535,-13.54,-12.1353225,209,-0.2146649,-1.213091,-0.22324065,-0.2674861,62.3304875,-0.92975,-0.703625,-0.34875,0.1435,0.547,0.932,1.15825,1.628,2.2215
1,14.5,381.870675,381.15,381.075,0.574810125,0.602433575,0.60585085,1930.741,1934.265,1931.4505,-0.212583525,-0.0981479375,-0.15461,-1.53740325,-0.96803865,-0.3518096,-0.0840517875,-2.600132,12.8684875,-17.96303,6.337733,12.764395,0.4906772,-1.6806805,0.95192025,0.03310725,-8.16949325,-2.22803,-0.7698804,-10.93765,-2.812397,-0.615812575,4.317769,3.1,2.441638,0.20617425,0.3403326,0.3972209,95.17,-14.720995,-13.2625,-11.78559,150.75,-0.243500875,-0.8687908,-0.221450325,-0.200339175,61.293325,-0.91075,-0.689375,-0.344,0.1435,0.547,0.932,1.155875,1.628,2.2215
1,15.5,381.8318,381.2,381.275,0.567678725,0.5841562,0.601061375,1930.864,1936.296,1932.81325,-0.2215303,-0.076666055,-0.195219775,-1.7326145,-0.8374574,-0.2771102,-0.0605860675,-1.37930325,-1.750359,-15.8134175,-0.01993134,1.80833875,-0.67500145,-1.4044615,0.02985189,-0.314183175,-39.23754,-15.55638,-4.3026875,-11.4531,-3.101822,-0.735208325,4.595887,3.283743,2.35021425,0.178906325,0.315713,0.360617125,95.201615,-14.68234,-13.5,-11.913425,73,-0.212058225,-0.6353667,-0.2055719,-0.226015475,60.973465,-0.9345,-0.682,-0.344,0.1435,0.537,0.932,1.151125,1.628,2.2215
1,16.5,381.7694,381,381.2,0.55604055,0.589748025,0.59163785,1932.235,1936.899,1933.9935,-0.2034239,-0.073801215,-0.06508822,-0.72743095,-0.65628465,-0.168861525,-0.0411198225,-1.13956075,-21.9273625,-11.67698,-8.7410975,-12.7527175,-1.9432145,-1.066214,-0.7115813,-1.000635375,-61.74643,-27.617105,-7.71795675,-16.26218,-4.54434,-1.145752,5.308294,3.628949,2.2235325,0.12544775,0.2215409,0.29087865,95.24859,-15.145585,-13.6975,-12.53049,13,-0.0697362375,-0.72912325,-0.11591565,-0.06548199,63.69104,-0.8775,-0.6496875,-0.1805625,0.22025,0.566,0.9331875,1.1523125,1.628,2.23225
1,17.5,382.05775,381.5,381.58565,0.538539825,0.5768036,0.5933539,1932.7215,1937.1325,1935.41,-0.2232051,-0.1211292,-0.1172784,-1.13533275,-1.04136475,-0.29269385,-0.0659454325,-2.321991,-30.79073,-10.00756075,-14.328785,-19.48614,-3.287572,-0.876455,-0.82779575,-1.084545,-70.519045,-33.6447625,-9.4251045,-21.14079,-7.75393525,-1.9565535,6.1083525,4.264054,2.130828,0.104052,0.150186325,0.226484,95.286405,-15.39233,-14.1522425,-13.14784,0,-0.13148845,-1.16564475,-0.2124934,-0.127428275,66.915885,-0.910750025,-0.6378125,-0.19125,0.22025,0.566,0.932,1.1523125,1.628,2.231
1,18.5,381.61745,381.475,381.5,0.528080625,0.5812305,0.586874125,1930.1565,1939.3685,1934.298,-0.1785077,-0.08003815,-0.085152465,-0.657027775,-1.3091015,-0.361512425,-0.095316,-2.503701,-30.161845,-10.83141,-15.9482025,-20.1783325,-2.5388065,-1.35235825,-0.8791779,-1.034714,-66.49355,-30.15505,-8.33846875,-15.80031,-5.3766835,-1.4073,5.538355,4.5371875,2.23649325,0.0878661675,0.142741525,0.232798925,95.31,-15.609585,-14.8501125,-13.87735,0,-0.14948055,-1.316225,-0.2921456,-0.1316814,70.00906,-0.92975,-0.639,-0.22,0.201,0.566,0.932,1.15825,1.628,2.2215
1,19.5,381.6689,381.5826,381.784025,0.53077325,0.575043,0.5758714,1931.554,1941.3205,1935.59375,-0.2098523,-0.084118905,-0.078284955,-0.81176235,-0.987851625,-0.26111985,-0.0632819225,-1.654057,-29.12292,-12.2743875,-16.9285425,-21.01043,-2.311244,-1.104343,-0.79886035,-1.08202025,-58.84138,-25.96129,-6.9252185,-13.1947425,-4.385664,-1.10806,6.1660755,4.642897,2.265203,0.0883888975,0.15265385,0.2304237,95.31116,-15.8389575,-14.9718225,-14.46951,0,-0.13059665,-1.016952,-0.1321892,-0.1164195,71.84776,-0.96775,-0.63425,-0.22,0.201,0.566,0.932,1.144,1.628,2.2215
1,20.5,381.56155,381.6,381.8,0.5303072,0.5676388,0.56559365,1932.87,1942.58775,1938.121,-0.13511915,-0.1045403,-0.077602485,-0.941547,-0.8932027,-0.222657475,-0.06011582,-1.800352,-27.05795,-9.590994,-17.7964675,-19.927975,-2.4226205,-1.1252685,-0.7871815,-1.2541405,-50.9195975,-22.582195,-6.199489,-10.3361,-3.797153,-0.9912296,6.37040225,4.601576,2.2,0.079108625,0.15134365,0.2162829,95.302915,-15.822905,-15.3542575,-14.81818,0,-0.101804475,-1.098638,-0.11478395,-0.098204745,74.50001,-1.039,-0.65325,-0.23425,0.18675,0.566,0.932,1.144,1.62325,2.21675
1,21.5,381.5527,381.585575,382.0027,0.52689,0.5651019,0.5605969,1932.6305,1943.3655,1936.95675,-0.189465925,-0.097322075,-0.134362425,-0.77826035,-0.9175983,-0.186855125,-0.04567444,-1.442212,-25.14234,-9.562128,-18.467385,-19.2525575,-2.5274835,-1.31966775,-0.82945735,-1.1947625,-49.5270675,-21.5182075,-5.89830075,-12.1779475,-3.8642805,-1.001477225,6.388825,4.7,2.1522735,0.07579266,0.150010775,0.194554,95.2909825,-15.9,-15.46083,-15.2,0,-0.09713913,-1.03369075,-0.0724498,-0.090592395,75.89201,-1.04375,-0.658,-0.25325,0.182,0.566,0.932,1.1535,1.61375,2.212
1,22.5,381.5146,381.9,382.075,0.5351745,0.55285645,0.5536071,1931.671,1943.09675,1938.09475,-0.2497043,-0.087464465,-0.0933936625,-0.853044325,-0.7999777,-0.174344,-0.04900859,-1.50938525,-24.3371875,-7.961921,-17.7446025,-17.71068,-2.234497,-1.8269845,-0.6736693,-1.096153,-46.62468,-19.44259,-5.362188,-10.77304,-3.79282825,-1.023889,6.65149975,4.678313,2.140311,0.07509524,0.140390175,0.1869668,95.284485,-15.9669675,-15.654995,-15.654255,0,-0.07951657,-0.85732425,-0.0868469875,-0.063724265,76.917315,-1.03425,-0.6485,-0.27225,0.182,0.566,0.932,1.144,1.6185,2.212
1,23.5,381.406825,381.6,382.0313,0.518346725,0.5557559,0.54651355,1929.02675,1941.8525,1938.63175,-0.2410385,-0.10965575,-0.10955585,-1.1457015,-0.9801972,-0.23562215,-0.05914846,-1.479027,-22.78227,-12.255655,-15.93615,-18.275975,-2.122181,-2.0625495,-0.765565,-0.9919988,-47.2921625,-18.8499175,-5.308948,-10.99572,-3.883894,-1.0330705,6.165308,4.7170285,2.105362,0.08719587,0.13571145,0.1826099,95.294165,-16.2,-15.633,-15.87196,0,-0.10734175,-1.014484475,-0.1331522,-0.08290372,78.8793425,-1.09125,-0.639,-0.30075,0.182,0.566,0.932,1.14875,1.61375,2.212
2,0.5,380.425,384,382.325,0.51863155,0.5768036,0.5580601,1932.903,1941.6175,1937.734,-0.1591812,-0.0774714425,-0.04471365,-0.6881118,-0.7641718,-0.1799417,-0.045548595,-1.47959575,-26.66677,-6.7737915,-15.2641,-21.79429,-2.148878,-0.8733649,-0.8872575,-1.267861,-54.09444,-22.4017575,-6.3820705,-14.631455,-3.984821,-1.026435,5.899937,4.5513105,2.1772615,0.07157839,0.098369425,0.157734475,95.3106,-15.11284,-14.1,-14.6977075,0,-0.053449185,-0.7921348,-0.109061625,-0.0448557725,72.47258,-1.088875,-0.5786875,-0.4188125,-0.4055,-0.2865,0.0278125,0.2958125,0.83025,1.48725
