DOY2,HR2,G_1_1_1,G_1_2_1,H,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TAU,RH,TA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT
1,5.25,-3.309,-2.87,-38.04078666,4.065695281,0.235282212,0.9650825959,0.9291307077,0.3440635043,-4.2138714,0.3823619333,-0.0558,69.535,-6.241,-0.668,-1.27,0.043,-3.193,-39.115,-2.1555,0.238,226.95,268.5,0,0
1,5.75,-3.344,-2.873,-36.49919391,4.355093432,0.2314977,0.9126232432,0.8977883459,0.319439553,-3.9679799,0.3488023996,-0.0523,68.38,-6.21,-0.668,-1.2805,0.0645,-3.2095,-44.08,-2.249,0.1935,229.55,266.7,0,0
1,6.25,-3.3535,-2.873,-37.21615865,4.210560254,0.246769209,0.9173670361,0.9043363108,0.3508428138,-3.7565049,0.3743523928,-0.0603,69.29,-6.2995,-0.6665,-1.2735,0.0445,-3.2055,-35.735,-2.195,0.1975,232.85,265.7,0,0
1,6.75,-3.413,-2.9,-34.77667244,4.128830339,0.232666469,0.935379237,0.8672399478,0.3595511146,-3.8003707,0.4430703093,-0.0525,72.075,-6.448,-0.6815,-1.286,0.0495,-3.247,-36.485,-2.156,0.2565,228.8,266.65,0,0
1,7.25,-3.4145,-2.9265,-34.5721055,3.707564927,0.241247745,0.7841734706,0.838025536,0.3177426805,-3.8650755,0.4013568437,-0.0566,70.48,-6.493,-0.6865,-1.2685,0.076,-3.2775,-40.14,-2.2645,0.236,229.95,267.9,0,0
1,7.75,-3.467,-2.927,-34.65220213,3.409271609,0.204127525,0.972892825,0.8569932298,0.3127299154,-3.5872944,0.367645344,-0.0413,69.955,-6.449,-0.673,-1.2805,0.066,-3.326,-37.425,-0.4425,1.368,230.6,269.05,1.8875,2.4155
1,8.25,-3.5395,-2.936,-32.89083283,4.066470874,0.246930235,0.9339724643,0.8375188834,0.3232169504,-3.5020241,0.3176251312,-0.0591,69.545,-6.2405,-0.6835,-1.3115,0.048,-3.3765,-33.255,16.85,15.14,233.6,269.3,29.39,31.21
1,8.75,-3.585,-3.0165,-30.25270891,4.486419935,0.245473154,0.9528880396,0.8937684325,0.3438918696,-3.3140992,0.3724816787,-0.0591,69.14,-5.696,-0.6745,-1.313,0.0675,-3.38,-21.15,72.78,59,235.8,270.7,118.55,122
1,9.25,-3.569,-3.034,-29.55325193,4.6002367155,0.2566704185,1.00083661505,0.9354511934,0.3751956897,-3.15172885,0.30351496725,-0.06475,67.895,-5.402,-0.6885,-1.3475,0.05,-3.421,-6.831,143.9,110.4,235.5,274.9,233.8,237.8
1,9.75,-3.571,-3.034,-29.218391975,4.557960338,0.2684186645,1.082850592,1.01760304195,0.4017074347,-3.19501025,0.27576507315,-0.07035,65.035,-5.2605,-0.678,-1.301,0.0495,-3.3905,1.826,200.85,152.9,234.3,277.35,342.9,345.95
1,10.25,-3.5705,-3.061,-31.579200065,5.0076390595,0.268196634,1.03470036435,1.0170528842,0.3791563285,-2.9855606,0.28608760615,-0.0717,65.03,-4.845,-0.712,-1.33,0.058,-3.3745,5.238,257.95,193.7,242.95,280.8,452.35,467.5
1,10.75,-3.5665,-3.0875,-26.06611963,4.449879423,0.261335278,1.0249600414,1.04736066605,0.36761237395,-2.6452502,0.22669923415,-0.06785,64.15,-4.3275,-0.68,-1.361,0.0545,-3.321,13.45,315.75,244.55,241.45,281.55,522.2,567.6
1,11.25,-3.5175,-3.088,-21.5329731,4.406938253,0.280928636,1.0227448813,0.96848998825,0.367911152,-2.8323072,0.21424272575,-0.0783,61.5,-4.14,-0.67,-1.32,0.0665,-3.2275,18.07,371.3,254.7,235.85,282.8,596.05,648.25
1,11.75,-3.462,-3.0555,-22.085077385,4.9821675,0.258192809,1.0360221198,1.031946711,0.37123460805,-2.86653535,0.2045665563,-0.06625,63.28,-4.05,-0.6835,-1.3285,0.038,-3.1345,18.96,381.6,283,227.05,286.45,639.1,666.15
1,12.25,-3.384,-3.067,-24.81047648,5.035109754,0.291780143,1.0663290233,1.0747776952,0.3868401853,-2.4220746,0.200748599,-0.0843,61.365,-3.7955,-0.6695,-1.3575,0.0495,-3.077,23.77,419.2,310.6,225.45,287.05,650.7,717.05
1,12.75,-3.3315,-3.1345,-22.25423578,4.904194777,0.279138678,1.0489704338,1.0575908491,0.4278090988,-2.508782,0.2019900988,-0.0756,59.94,-3.7325,-0.6445,-1.3355,0.043,-3.0485,22.8,397,305.4,224.2,288.3,679.25,679.35
1,13.25,-3.271,-3.0985,-17.88148893,4.74807451,0.279765177,1.0100447703,1.0552624039,0.3809238638,-2.9708392,0.2076053949,-0.0752,59.265,-3.594,-0.71,-1.3505,0.058,-2.9845,18.925,354.7,249,230.25,289.8,609.6,619.15
1,13.75,-3.2155,-3.0345,-23.326008885,4.221722761,0.2391300335,1.04240075085,0.9713271403,0.3476978099,-2.36042785,0.20239609205,-0.05575,58.25,-3.4715,-0.6715,-1.361,0.0345,-2.901,18.18,313.3,236.4,228.85,289.75,553.8,559.25
1,14.25,-3.255,-3.093,-21.81657865,4.325696901,0.23669149,1.0006256453,0.9318204655,0.3462356712,-2.0970675,0.2126029163,-0.0538,57.77,-3.389,-0.665,-1.38,0.053,-2.949,6.931,231.6,178.7,236.8,288.4,450.5,405.5
1,14.75,-3.248,-3.032,-19.64020968,4.315959782,0.255013348,1.0198072722,0.9884132082,0.37992278635,-2.67018845,0.23186395075,-0.06375,58.71,-3.561,-0.705,-1.428,0.046,-2.853,1.611,197.9,154.2,234,285.6,368.3,346.8
1,15.25,-3.248,-2.978,-25.36952395,4.64775639,0.26518193,1.0608920228,1.0419930748,0.3755340903,-2.4629004,0.2443358345,-0.0676,60.03,-3.578,-0.722,-1.407,0.069,-2.821,-5.543,151.2,117.8,228.5,286.2,285,264.9
1,15.75,-3.151,-2.898,-29.22099219,4.712891376,0.27119787,1.2107523789,1.0832714918,0.4116891898,-2.2527292,0.2837252192,-0.0723,60.38,-3.777,-0.709,-1.445,0.046,-2.75,-15.62,128.5,87.5,237,284,204.2,187.3
1,16.25,-3.14,-2.819,-34.08126354,4.297766704,0.305208585,1.2299036592,1.1139598193,0.3975026918,-2.3172928,0.2981610303,-0.0896,61.27,-3.984,-0.688,-1.407,0.06,-2.75,-26.84,56.41,44.44,233.3,283.3,101.2,99.4
1,16.75,-3.047,-2.819,-35.188875295,4.262513522,0.233925409,1.08656112725,1.01803011115,0.33884264905,-2.14086485,0.33532034555,-0.05485,62.72,-4.263,-0.715,-1.435,0.066,-2.665,-38.58,16.51,13.87,230.4,280.2,30.16,29.83
1,17.25,-3.025,-2.817,-36.414795595,4.0994210165,0.218046653,1.015348933,0.91276954665,0.31412214755,-2.4120481,0.35521194565,-0.0469,64.86,-4.959,-0.699,-1.445,0.069,-2.676,-56.08,-0.462,1.553,228.6,274.8,3.658,4.171
1,17.75,-2.952,-2.816,-34.93528664,3.716115462,0.236927048,0.95360246765,0.8489188719,0.3198453548,-2.26387185,0.35144315375,-0.05645,66.8,-5.112,-0.709,-1.428,0.066,-2.676,-55.4,-2.412,0.234,226.1,274.6,0,0.078
1,18.25,-2.942,-2.724,-35.28752431,4.2330067035,0.274714502,1.1305789851,0.9950533891,0.3779019803,-2.3521226,0.28745754405,-0.07365,66.53,-5.6,-0.712,-1.424,0.04,-2.647,-45.34,-2.544,0.229,230.1,276.5,0,0
1,18.75,-2.943,-2.709,-38.03707481,4.344980702,0.2842468945,1.19247206415,1.08876154985,0.39051445995,-2.41694515,0.3328028614,-0.07985,66.89,-5.246,-0.688,-1.407,0.04,-2.676,-46.46,-2.26,0.197,232.7,277.6,0,0
1,19.25,-2.943,-2.709,-33.222319595,3.9931003915,0.217820031,1.1005969709,0.87545088685,0.34243087635,-2.37131695,0.31393437205,-0.0468,69.31,-5.505,-0.729,-1.4,0.063,-2.729,-48.18,-2.215,0.173,237,278.4,0,0
1,19.75,-2.943,-2.709,-35.001054255,4.4871151225,0.268983344,1.19650940795,1.1098747095,0.386127432,-2.5007106,0.36710117165,-0.0721,70.02,-5.13,-0.661,-1.356,0.063,-2.778,-40.8,-2.249,0.185,235.7,275.6,0,0
1,20.25,-2.943,-2.711,-41.2380517,4.297321394,0.27762042,1.1141286218,1.0669168346,0.399512757,-2.5312712,0.3393019466,-0.0754,70.04,-5.156,-0.678,-1.325,0.04,-2.785,-36.86,-2.153,0.149,234.4,276,0,0
1,20.75,-2.943,-2.711,-40.61080099,4.598395768,0.278889456,1.1598005044,1.0833521408,0.3968863716,-2.5635718,0.3680446753,-0.0781,70.24,-5.414,-0.688,-1.387,0.043,-2.81,-36.41,-2.402,0.206,233.8,275,0,0
1,21.25,-2.943,-2.711,-41.42197385,4.8581782015,0.291076159,1.1963800027,1.14122975485,0.40765075755,-2.6438521,0.36933447375,-0.08295,69.05,-5.673,-0.675,-1.387,0.043,-2.831,-45.4,-2.487,0.262,233.9,273.7,0,0
1,21.75,-2.943,-2.711,-31.35343287,4.740096598,0.305972328,1.1464202912,1.1168840965,0.4031339492,-3.172616,0.3652060514,-0.0918,69.5,-5.903,-0.695,-1.394,0.043,-2.863,-45.2,-2.406,0.286,232.8,273.1,0,0
1,22.25,-2.943,-2.711,-39.673958,4.880521768,0.287544866,1.2580105349,1.2002383805,0.4451951359,-3.6829335,0.3011644069,-0.0829,71.71,-5.951,-0.634,-1.304,0.069,-2.906,-47.71,-2.707,0.258,229.8,271.6,0,0
1,22.75,-2.933,-2.711,-41.71831932,5.043772748,0.296990282,1.1857508436,1.157161538,0.4539209788,-3.3003508,0.3519963934,-0.0871,72.04,-5.818,-0.675,-1.315,0.04,-2.952,-48.66,-2.315,0.234,229,273.1,0,0
1,23.25,-2.911,-2.702,-41.53124415,5.051800102,0.336113201,1.2937255976,1.2962183921,0.4450692025,-3.1287513,0.3775577664,-0.109422277,70.69,-5.951,-0.672,-1.349,0.063,-3.031,-45.31,-2.297,0.201,230.3,273.4,0,0
1,23.75,-2.857,-2.643,-38.16936353,4.494854538,0.27127266,1.2715620571,1.0274089235,0.4031375857,-3.2949852,0.3884181909,-0.0719,70.75,-5.834,-0.712,-1.301,0.069,-3.031,-48.82,-2.774,0.286,224.7,273.1,0,0
2,0.25,-1.995,-1.6795,-16.20776734,4.05686616,0.225300703,0.7949037797,0.8399332438,0.3271343913,-10.9899896,0.332964384,-0.0509,79.73,-9.65,-0.587,-0.912,-0.221,-1.6465,-14.26,-1.592,0.115,243.3,264.05,0,0
2,0.75,-1.995,-1.6795,-15.35335065,3.972840878,0.263460914,1.028533996,1.0315380802,0.3768436506,-11.0265473,0.2570992026,-0.0704,79.655,-9.42,-0.5975,-0.912,-0.2125,-1.657,-15.29,-1.743,0.083,242.5,264.15,0,0
2,1.25,-1.995,-1.6795,-21.11907854,3.675384546,0.22103071,0.9402481965,1.1964602346,0.3049590136,-11.1157736,0.2487971061,-0.0499,80.65,-9.155,-0.594,-0.915,-0.2175,-1.6725,-13.615,-1.2535,0.099,244,265.15,0,0
2,1.75,-1.9945,-1.6795,-18.9866268,4.134351516,0.274606076,1.1969249333,0.9195046884,0.4016401362,-10.8703306,0.2511971337,-0.0768,81.25,-9.475,-0.5925,-0.9205,-0.211,-1.6815,-12.205,-1.5395,0.099,244.45,265.15,0,0
2,2.25,-1.9945,-1.7205,-20.747874265,3.94285054,0.2487628655,1.0417347038,0.9091070457,0.3398370996,-10.3862171,0.2314977539,-0.0627,80.295,-9.555,-0.5955,-0.9085,-0.221,-1.6795,-11.09,-1.3275,0.083,246.1,263.85,0,0
2,2.75,-1.996,-1.732,-19.3208269,4.22971599,0.261503214,1.1423699256,1.135014444,0.3919073641,-11.0492984,0.2935983651,-0.0681,81.45,-9.785,-0.628,-0.924,-0.1875,-1.6605,-11.995,-1.2055,0.0685,247.85,264.4,0,0
2,3.25,-1.996,-1.7305,-20.86556823,4.360751226,0.259678198,1.20637182,1.051726405,0.3728473575,-10.6594934,0.2293468988,-0.0683,80.8,-9.72,-0.5955,-0.922,-0.1995,-1.662,-12.055,-1.314,0.081,249.2,267.05,0,0
2,3.75,-1.998,-1.7315,-16.01485244,4.034973233,0.241539088,1.16570618275,0.98397154905,0.3341978375,-9.9180935,0.25168914285,-0.05945,80.045,-10.075,-0.594,-0.924,-0.226,-1.69,-11.655,-1.2305,0.087,249.3,261.7,0,0
2,4.25,-1.9965,-1.7275,-18.75596165,4.5386689325,0.2837210885,1.2050445998,1.09082138115,0.38173859135,-9.8692702,0.280323402,-0.08205,79.955,-10.28,-0.6175,-0.9085,-0.2195,-1.6825,-12.72,-1.069,0.085,246.95,261.75,0,0
2,4.75,-1.995,-1.731,-21.99419905,5.2784310575,0.297109386,1.23413127345,1.1485030376,0.4428143313,-9.49835625,0.25193508335,-0.08845,79.915,-10.01,-0.604,-0.932,-0.211,-1.709,-13.33,-1.096,0.113,246.6,261.3,0,0
2,5.25,-1.995,-1.731,-17.51584632,4.81117074,0.317527367,1.1741083114,1.0893637014,0.4194812666,-9.7295254,0.242693222,-0.101496964,80.25,-9.875,-0.609,-0.912,-0.2225,-1.7175,-12.725,-1.1625,0.121,247.6,263.95,0,0
2,5.75,-1.9935,-1.731,-16.838748425,4.7467069385,0.292774587,1.1528247172,1.0361764385,0.37014360015,-10.03241205,0.23841725605,-0.08575,79.995,-9.935,-0.602,-0.909,-0.221,-1.7035,-15.985,-1.327,0.129,246.4,261.2,0,0
2,6.25,-2.002,-1.726,-20.90451294,4.979530758,0.296671901,1.1681791007,1.18485282235,0.39205363685,-10.15121365,0.25257233465,-0.0892,79.22,-10.135,-0.6125,-0.9325,-0.221,-1.73,-16.455,-1.2175,0.101,243.5,261.55,0,0
2,6.75,-2.03,-1.7325,-21.97502841,4.369045093,0.272611065,1.1150682271,1.0504036705,0.394798636,-9.9790426,0.3006659276,-0.0757,78.72,-10.205,-0.5835,-0.915,-0.226,-1.728,-12.885,-0.932,0.161,245.45,262.95,0,0.0855
2,7.25,-2.005,-1.7325,-12.856503205,4.2585566355,0.249575124,0.98756333115,0.97381633795,0.3848471429,-9.84643025,0.33204781105,-0.0628,79.055,-10.16,-0.609,-0.9445,-0.228,-1.7365,-11.265,0.129,1.4835,243.3,265.55,2.1405,2.773
2,7.75,-1.993,-1.7325,-18.53827767,4.46411264,0.256288423,1.100632629,0.9739868228,0.3658320844,-9.7810414,0.3284214092,-0.0664,79.835,-10.18,-0.606,-0.9325,-0.234,-1.771,-8.405,16.895,15.37,245.45,265.75,32.875,33.8
2,8.25,-1.9955,-1.7325,-18.211493315,4.212315736,0.2590409035,1.11360693475,1.02538653775,0.3734324143,-9.06423815,0.3131087283,-0.0681,77.955,-9.905,-0.604,-0.929,-0.2095,-1.7295,-4.0115,58.695,52.855,245.55,266.15,103.05,117.5
2,8.75,-1.9955,-1.7325,-9.2834334405,3.6245548355,0.239926877,1.0079717148,1.1764648831,0.3359110257,-9.57199855,0.2782587587,-0.05825,78.135,-9.945,-0.587,-0.9375,-0.244,-1.7105,1.5045,102.9,93.1,251.5,266.95,210.7,215
2,9.25,-1.992,-1.732,-14.63812355,3.990396656,0.24986091,1.1417534576,1.1845039358,0.3509726499,-10.7855546,0.21,-0.0651,77.865,-9.39,-0.604,-0.9225,-0.2325,-1.752,7.49,178.3,155.8,242.45,269.5,331.9,346.65
2,9.75,-1.9455,-1.7315,-9.45064915,4.219548667,0.219644411,0.9127457176,0.9583705353,0.344345212,-11.0327483,0.2256102835,-0.0489,77.37,-9.07,-0.602,-0.9445,-0.196,-1.733,12.47,211.4,173.3,245,272.8,405.4,407.55
2,10.25,-1.944,-1.7305,-6.7857643935,4.8547682155,0.2668373225,1.1306926399,1.06590894115,0.41814675835,-10.96855555,0.19772685075,-0.0737,74.42,-8.67,-0.614,-0.941,-0.2075,-1.757,19.49,252.75,202.3,243.3,274.6,491.8,483.35
2,10.75,-1.944,-1.709,-4.022740942,4.598809201,0.301516512,1.1359593589,1.171672575,0.4229110876,-10.7714321,0.1907878403,-0.0905,73.81,-7.839,-0.604,-0.9355,-0.226,-1.733,22.76,321.8,227.9,244.05,276.85,626.2,598.8
2,11.25,-1.9435,-1.7125,-1.6129517295,4.9385829005,0.2956553705,1.1799670144,1.17709468785,0.37903673175,-10.9473861,0.191699302,-0.0887,76.47,-7.893,-0.6075,-0.9525,-0.2145,-1.73,24.205,309.2,226.8,245.25,277.65,606.55,601.4
2,11.75,-1.943,-1.7305,-2.9793937395,4.747811639,0.291070942,1.0419238296,1.24664406965,0.4027666426,-10.67290455,0.1928686595,-0.0853,74.96,-8.205,-0.626,-0.9395,-0.2005,-1.719,24.95,344.85,243.15,244.85,279.05,671.45,654.35
2,12.25,-1.943,-1.724,1.361841329,4.459462231,0.23537311,1.0000092552,1.0103752303,0.369830236,-10.42227365,0.1978457948,-0.0576,74.725,-8.06,-0.6125,-0.9155,-0.2145,-1.702,28.585,340.6,252.1,252.3,277.55,667.25,650.55
2,12.75,-1.943,-1.696,-1.4058430075,4.7587072615,0.2898222695,1.1778918406,1.21571397085,0.41689140035,-10.7328557,0.2269308733,-0.0864,74.17,-7.8285,-0.604,-0.9395,-0.186,-1.6725,28.69,388.15,247.65,253.5,280.05,724.8,742.15
2,13.25,-1.9285,-1.696,1.212670823,4.400790041,0.268426193,1.1304249643,1.2108036971,0.3986558528,-10.6393356,0.219317122,-0.0735,72.43,-7.8375,-0.5885,-0.946,-0.209,-1.673,28.27,380.5,270.7,252.35,280.35,717.75,716.45
2,13.75,-1.921,-1.693,1.1055944085,4.822725843,0.2855177785,1.1400177283,1.2149844471,0.4406238464,-10.28261255,0.2198845651,-0.0828,72.865,-7.834,-0.601,-0.9565,-0.209,-1.6605,26.08,314.15,237.8,252,278,616.75,610.15
2,14.25,-1.9405,-1.718,-3.865709344,4.572427367,0.285819153,1.1721376269,1.365059379,0.42069989425,-10.20546555,0.2117765737,-0.08305,73.225,-8.0385,-0.5955,-0.929,-0.251,-1.6635,25.8,298.95,231.45,247.2,277.75,584.5,556.1
2,14.75,-1.991,-1.713,-6.563142901,4.957719742,0.309080919,1.2600203295,1.288956343,0.45791503555,-9.9067944,0.1911804982,-0.0961,73.64,-7.8245,-0.606,-0.931,-0.2195,-1.6445,15.36,245.85,203.6,247.1,276.8,475.5,463.55
2,15.25,-1.9915,-1.6655,-15.01310803,5.065068144,0.272425916,1.2134844618,1.1439451941,0.4145796437,-10.1233649,0.2046948949,-0.0747,72.525,-7.687,-0.602,-0.9175,-0.233,-1.645,11.47,203.25,163.7,249.5,274.55,399,373.35
2,15.75,-1.991,-1.698,-14.89906123,4.814161182,0.267745448,1.1940284285,1.1473486841,0.4153720718,-10.4741891,0.2144761059,-0.0711,73.265,-7.5295,-0.621,-0.951,-0.219,-1.6485,3.7785,147.55,126.4,248.85,274.7,288,300.9
2,16.25,-1.991,-1.73,-12.73627086,4.1704679605,0.246491089,1.07855297295,1.1059549823,0.37343713445,-10.68420315,0.2061547106,-0.06265,73.415,-7.718,-0.6055,-0.939,-0.2225,-1.6695,-1.3565,107.3,94.95,247.45,271.6,223.4,214.6
2,16.75,-1.9915,-1.7175,-13.764218895,4.2111726335,0.2573385525,1.14055106395,1.14898551845,0.4003965779,-10.22626595,0.20720556755,-0.06645,76.42,-7.996,-0.6005,-0.946,-0.248,-1.6515,-6.7325,67.18,56.965,248.6,270.55,132.4,125.45
2,17.25,-1.989,-1.718,-24.23518706,3.9246342635,0.26435656,1.1727999772,1.0583909076,0.42353185965,-9.2682375,0.2522890297,-0.07055,76.72,-8.027,-0.6225,-0.9445,-0.221,-1.65,-14.16,30.38,26.975,247.35,267.85,62.675,59.64
2,17.75,-1.9915,-1.7,-21.58085653,4.245148655,0.2812551215,1.2136846,1.2423790855,0.41302298305,-9.26057075,0.24797124005,-0.0791,76.29,-8.179,-0.6025,-0.9255,-0.239,-1.638,-13.05,3.831,5.25,247.25,268.75,11.525,11.64
2,18.25,-1.995,-1.684,-30.2124081,4.4813029355,0.282480324,1.1538848373,1.1010249337,0.3816632813,-10.40880565,0.30525229765,-0.08075,75.79,-8.674,-0.6175,-0.931,-0.219,-1.6365,-19.31,-0.898,0.256,246,267.5,0.197,0.3965
2,18.75,-1.9955,-1.6705,-25.85795207,3.9484978305,0.271766115,1.08220165675,1.13329694175,0.35190632625,-11.9772942,0.30110459475,-0.0734,76.415,-9.275,-0.6055,-0.9375,-0.2125,-1.643,-23.85,-1.4645,0.0685,246.15,264.4,0,0
2,19.25,-1.9955,-1.663,-21.185007785,4.4710208935,0.272189852,1.20429869775,1.09008486865,0.3845870308,-10.46364635,0.2601201957,-0.07465,77.755,-9.32,-0.6105,-0.941,-0.2225,-1.6345,-24.845,-1.4965,0.0605,241.95,262.55,0,0
2,19.75,-1.9935,-1.6775,-22.88863587,4.281124997,0.244901322,1.1001173019,1.0489233747,0.4014662925,-10.0326909,0.3221032971,-0.0614,78.385,-9.395,-0.634,-0.9345,-0.2125,-1.638,-18.615,-1.4285,0.0745,240.55,264.55,0,0
2,20.25,-1.9845,-1.6905,-29.74158367,4.908405567,0.304319992,1.2160193983,1.1651626835,0.4447568043,-10.1941098,0.2935983651,-0.0941,78.96,-9.665,-0.6025,-0.922,-0.203,-1.6535,-24.675,-1.6745,0.061,237.55,264.55,0,0
2,20.75,-1.9775,-1.68,-24.36740354,5.311804718,0.317056328,1.2187642508,1.1698659133,0.4521861177,-10.3042679,0.2334523506,-0.101641655,77.86,-10.22,-0.6055,-0.9225,-0.2125,-1.609,-22.17,-1.756,0.149,241.05,264.95,0,0
2,21.25,-1.9435,-1.68,-25.770896145,4.750003064,0.2677234155,1.13670367115,1.02607602365,0.39183151195,-10.7611508,0.2641519826,-0.07135,79.53,-10.63,-0.612,-0.9475,-0.2295,-1.667,-16.845,-1.328,0.008,244.1,265.1,0,0
2,21.75,-1.9435,-1.68,-23.544767095,4.7239444805,0.264738411,1.11920730345,1.04964148255,0.36838722915,-10.67479175,0.20218849125,-0.07205,78.18,-10.98,-0.6075,-0.939,-0.211,-1.6535,-15.965,-1.24,0.052,246.8,264.1,0,0
2,22.25,-1.9435,-1.6725,-24.02824852,4.858596154,0.263123668,1.1207364253,1.230525207,0.3735929269,-10.7446993,0.2944486373,-0.0706,78.075,-11.045,-0.6175,-0.9475,-0.216,-1.6605,-14.595,-1.246,0.117,241.15,263.4,0,0
2,22.75,-1.944,-1.6345,-15.37085851,4.799788433,0.2710137525,1.0484714712,0.9418239339,0.3866738695,-10.5294695,0.3162554495,-0.07435,77.79,-11.085,-0.602,-0.932,-0.236,-1.6485,-12.235,-1.3895,0.077,240,263.35,0,0
2,23.25,-1.947,-1.6275,-20.65099748,4.52493279,0.279551813,1.0605639193,1.1215954565,0.3603015681,-10.6086762,0.2944486373,-0.0791,79.85,-9.945,-0.617,-0.9225,-0.239,-1.657,-11.64,-1.32,0.0505,239.85,263.65,0,0
2,23.75,-1.982,-1.6275,-20.96481754,4.154140068,0.242875614,1.0242555199,1.1225048993,0.3476579742,-10.7502196,0.2601922366,-0.0597,81,-9.84,-0.6005,-0.941,-0.2095,-1.6725,-13.64,-1.6535,0.087,238.65,262.95,0,0
3,0.25,-0.4965,-0.631,-24.467092615,3.015613052,0.2258591365,0.852892515,0.90878025745,0.28445037885,-5.3172186,0.3325313296,-0.05025,66.145,-3.0925,-0.471,-0.6565,-0.1625,-1.0465,-33.095,-2.1975,0.137,247.45,284.35,0,0
3,0.75,-0.5245,-0.581,-16.37486834,2.503495585,0.189343075,0.8160768358,0.7565355867,0.2433105012,-5.3253218,0.324778894,-0.0351,67.485,-3.12,-0.4745,-0.6665,-0.1605,-1.055,-24.59,-2.4745,0.095,248.9,283.4,0,0
3,1.25,-0.525,-0.541,-19.80401988,2.873614848,0.195186283,0.7964094908,0.7573200823,0.233023604,-5.3721804,0.3701166087,-0.0382,68.895,-3.1155,-0.481,-0.685,-0.157,-1.06,-18.47,-2.162,0.077,254.1,283.5,0,0
3,1.75,-0.5615,-0.541,-18.819720995,3.727099387,0.204019818,0.9305763521,0.82735142725,0.29705661035,-5.54475165,0.3666242203,-0.0417,70.08,-3.1375,-0.4675,-0.6495,-0.1655,-1.0345,-24.485,-1.83,0.0765,261.85,284.05,0,0
3,2.25,-0.5775,-0.541,-17.50144776,3.3592745465,0.231946993,0.94837800855,0.84931936115,0.29984431745,-5.60115395,0.351744119,-0.05365,69.115,-3.1205,-0.483,-0.648,-0.1655,-1.101,-22.425,-1.864,0.03,257.6,283.8,0,0
