DOY2,HR2,USTAR,H,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_3,H2O_1_1_3,CO2_1_2_3,H2O_1_2_3,CO2_1_3_3,H2O_1_3_3,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,NETRAD
1,0.25,0.0915638134988915,-27.4358197623267,0.392429685969428,417.941742416402,0.540778264238254,413.730126948148,0.500111276420077,413.979585367954,0.463508904365344,413.885219549839,0.451340069249224,413.43514251267,0.403859161136991,3.11715514052414,-25.002695584749,0.127297868371931,2.08,1.705,-23.7383,-26.5765,-24.077725,-25.3463,100.9387875,76.47,0.216,-24.565,-25.195,-16.3725,0,-1.55,0.6,-1.105,182.375,199.6,223.775,234.85,-0.37,0.2775,0.6,-0.5425,-0.23,-0.4,-0.2,-0.3,-11.6185,-11.1945,-9.613,-9.5305,-8.935,-8.14825,-6.78625,-6.35075,-12.38225,-11.489,-7.46725,-7.197,-6.176,-4.12075,-10.302,-10.1915,-10.0885,-9.825,-8.04275,-7.80125,-6.55275,-5.43675,-4.33575,-11.991,-11.4455,-10.353,-10.07325,-9.2295,-8.40325,-7,-6.53275,-13.9255,-12.676,-11.5165,-10.48775,-9.9685,-8.1945,-6.85575,-5.85025,-6.968,-3.462,-35.7625
1,0.75,0.0959156115400502,-21.7449895536,0.367271647022233,418.04150597038,0.537604419521363,413.608328410376,0.502369531249136,413.862641878594,0.474381647346011,413.964728364162,0.487112496874446,413.716110166667,0.476894038577431,2.77221834385143,-25.1696662877585,0.101600665643741,1.925,1.7,-23.6297,-26.599,-21.41425,-25.6158,100.945145,76.89,0.2004,-24.165,-24.95,-16.4425,0,-1.6625,0.5,-1.1525,181.75,199.025,224.3,234.85,-0.37,0.275,0.6,-0.55,-0.23,-0.41,-0.2,-0.3,-11.617,-11.19975,-9.61425,-9.5315,-8.954,-8.14975,-6.788,-6.35275,-12.38275,-11.493,-7.468,-7.199,-6.179,-4.1235,-10.30475,-10.1925,-10.0905,-9.821,-8.05375,-7.808,-6.55675,-5.418,-4.33775,-12.004,-11.45025,-10.35275,-10.07325,-9.23125,-8.4055,-7.0015,-6.5345,-13.93575,-12.67825,-11.5185,-10.4935,-9.9655,-8.19825,-6.85725,-5.8525,-6.90225,-3.582,-36.97
1,1.25,0.119995254807882,-27.781161625886,0.40879796345886,418.156243860877,0.535099547399647,413.797700101279,0.547589765338651,413.962732886175,0.535708623623662,413.983028106428,0.56169716757693,413.516736635121,0.562187847739779,2.98289284685968,-25.0030113116294,0.105012112638204,1.9075,1.35,-24.56785,-26.62475,-21.3575,-25.6606,100.947095,76.86,0.1966,-24.585,-24.5825,-16.58,0,-1.59,0.6,-1.09,178,199.8,223.85,234.65,-0.36,0.2775,0.595,-0.5425,-0.235,-0.4025,-0.2,-0.3,-11.6155,-11.2055,-9.61625,-9.53225,-8.9475,-8.15075,-6.79075,-6.35475,-12.3795,-11.497,-7.471,-7.20175,-6.18175,-4.1265,-10.3095,-10.1935,-10.09925,-9.82575,-8.06475,-7.81425,-6.5605,-5.421,-4.363,-12.018,-11.45425,-10.35225,-10.07325,-9.23375,-8.40775,-7.0035,-6.53725,-13.94025,-12.6835,-11.521,-10.5,-9.9665,-8.202,-6.8595,-5.8545,-7.055,-3.505,-38.375
1,1.75,0.0960166942765499,-20.6473327178866,0.338813504212669,418.139590919291,0.535723434318896,413.836443016129,0.564306494620603,414.080587877275,0.555442856111257,414.04339963871,0.560979184173276,413.734147273616,0.641961032397163,2.7011109251392,-25.2582707516224,0.104954165393722,2.0825,1.515,-25.4633,-26.7235,-22.8341,-25.7231,100.9666525,76.79,0.19625,-24.305,-24.5925,-16.605,0,-1.5775,0.6,-1.18,177.175,199.425,223.55,234.925,-0.37,0.28,0.6,-0.53,-0.2225,-0.3925,-0.2,-0.3,-11.61575,-11.21125,-9.61775,-9.534,-8.9465,-8.1525,-6.79275,-6.35675,-12.36025,-11.50025,-7.474,-7.20375,-6.184,-4.12925,-10.31225,-10.1945,-10.108,-9.83075,-8.07575,-7.82075,-6.5645,-5.40175,-4.365,-12.03075,-11.45875,-10.352,-10.0725,-9.2365,-8.40975,-7.005,-6.539,-13.937,-12.68475,-11.5225,-10.50575,-9.9665,-8.205,-6.86175,-5.85675,-7.159,-3.42425,-36.9
1,2.25,0.082095054594638,-16.2844452221964,0.400723840501288,418.137235377156,0.539532708843424,413.806376949854,0.65935284769926,414.144770889398,0.601957431711744,414.145638477313,0.545136659048747,413.732218877419,0.664745550475955,2.35718208494909,-24.8949993537793,0.113408466130876,1.795,1.3575,-25.5865,-26.9,-26.076675,-25.8716,100.9579925,76.77,0.1958,-24.16,-24.9225,-16.5575,0,-1.6475,0.6,-1.2025,177.775,200.2,223.575,234.725,-0.37,0.28,0.59,-0.5425,-0.2225,-0.4,-0.2,-0.3,-11.62075,-11.212,-9.61975,-9.535,-8.94625,-8.1535,-6.79475,-6.3595,-12.335,-11.49,-7.47325,-7.2055,-6.187,-4.132,-10.31275,-10.196,-10.1165,-9.83675,-8.08675,-7.82775,-6.5685,-5.404,-4.3675,-12.043,-11.46275,-10.3515,-10.07275,-9.23825,-8.41275,-7.00725,-6.54175,-13.96625,-12.685,-11.5315,-10.5115,-9.9705,-8.20875,-6.86325,-5.85825,-6.914,-3.52,-35.6425
1,2.75,0.0827519262340529,-20.9677345167393,0.332230021973901,418.096454778891,0.537862274708764,413.728743924055,0.553089568780332,414.299898997314,0.550710382456381,413.982356428177,0.534652761515799,413.703685166842,0.544934163530348,2.25640844496235,-24.7804144703831,0.130672460409682,2.02,1.325,-25.482,-26.8565,-24.044675,-25.7594,100.9410325,76.91,0.198,-24.065,-25.37,-16.5475,0,-1.555,0.5,-0.99,176.575,201.775,223.875,234.4,-0.37,0.28,0.6,-0.5325,-0.23,-0.4,-0.2,-0.3,-11.627,-11.21375,-9.622,-9.534,-8.946,-8.1545,-6.7965,-6.3615,-12.36975,-11.48,-7.4755,-7.208,-6.18975,-4.13475,-10.3115,-10.19675,-10.12575,-9.84175,-8.0975,-7.8345,-6.5725,-5.40625,-4.348,-12.056,-11.4665,-10.35475,-10.07275,-9.24075,-8.41475,-7.0095,-6.54375,-13.99825,-12.68225,-11.537,-10.518,-9.96975,-8.2125,-6.8655,-5.86025,-7.27575,-3.45825,-35.555
1,3.25,0.110243692227849,-22.8712141560589,0.359893618574076,417.949535046395,0.539456050746791,413.694693275962,0.558335086046779,413.683326526727,0.519293893823387,414.088843567125,0.505046914055652,413.69909004759,0.597720256726203,2.37223658320768,-24.7139090407257,0.122964360602328,2.075,1.3775,-25.2148,-26.9225,-24.224225,-25.042225,100.91042,76.78,0.19405,-24.105,-25.3325,-16.47,0,-1.58,0.6,-1.115,181.75,201.05,224.475,234.175,-0.36,0.28,0.6,-0.5425,-0.2325,-0.4025,-0.2025,-0.3,-11.6335,-11.215,-9.62325,-9.53275,-8.94575,-8.15625,-6.79925,-6.36375,-12.40875,-11.47,-7.477,-7.21075,-6.19275,-4.13775,-10.3115,-10.192,-10.134,-9.847,-8.1085,-7.84075,-6.5765,-5.4085,-4.35,-12.06875,-11.47125,-10.35725,-10.073,-9.2435,-8.417,-7.011,-6.54625,-14.00025,-12.6975,-11.529,-10.52375,-9.9685,-8.2155,-6.867,-5.8625,-7.2065,-3.413,-31.405
1,3.75,0.0762226743879318,-19.2511579406614,0.344877664730368,418.040983623844,0.537926888829593,413.715461914436,0.548513142445368,413.842852326761,0.504779374348454,413.821078064406,0.490181314779137,413.338932401617,0.583845413120651,3.05410974910146,-25.0835035794829,0.107406383877809,1.94,1.345,-25.2532,-27.158,-25.7279,-25.8503,100.90053,77.08,0.1912,-24.62,-25.15,-16.4,0,-1.7275,0.6,-1.16,181.5,201.1,224.3,234.2,-0.37,0.27,0.5975,-0.55,-0.23,-0.4,-0.19,-0.3,-11.587,-11.173,-9.624,-9.533,-8.934,-8.144,-6.796,-6.36575,-12.415,-11.521,-7.479,-7.21275,-6.19575,-4.1405,-10.33,-10.261,-10.234,-10.05,-8.2975,-7.896,-6.701,-5.479,-4.418,-12.103,-11.499,-10.377,-10.077,-9.312,-8.507,-7.04,-6.567,-13.998,-12.691,-11.561,-10.5295,-9.967,-8.319,-6.924,-5.897,-6.8775,-3.521,-31.055
1,4.25,0.0666035253656203,-21.3487144882944,0.348426298394586,418.170888352696,0.535391435075581,413.723881159296,0.546312086638686,413.699592865257,0.519799711614991,413.867942416667,0.595826194062987,413.605402082386,0.662730652196577,3.23051821969489,-25.2570106041822,0.0939703445339654,1.895,1.53,-25.6307,-27.28375,-25.785,-26.12755,100.906015,76.86,0.1881,-24.55,-25.11,-16.46,0,-1.7,0.6,-1.23,179.075,200.375,223.65,234.475,-0.37,0.27,0.605,-0.54,-0.23,-0.4,-0.1925,-0.3,-11.64675,-11.21675,-9.62625,-9.533,-8.94525,-8.158,-6.803,-6.36775,-12.41475,-11.46675,-7.4785,-7.21475,-6.1985,-4.14325,-10.3175,-10.184,-10.15225,-9.85675,-8.13025,-7.85425,-6.58425,-5.41375,-4.3555,-12.0935,-11.48475,-10.363,-10.0725,-9.24775,-8.42125,-7.0145,-6.55,-13.99725,-12.676,-11.522,-10.53625,-9.9665,-8.223,-6.87075,-5.86675,-6.908,-3.43725,-32.33
1,4.75,0.0628841939807664,-24.3231799243142,0.365961947643177,418.323960347359,0.533338278431667,413.69006329375,0.520688049948099,413.870976264896,0.50990702125315,414.050370595736,0.585510348424273,413.323479848953,0.627806037726042,3.28905385268603,-25.6095318675124,0.122237442838184,2.05,1.45,-25.761,-27.1585,-25.9186,-26.3109,100.88632,77.045,0.1904,-23.9375,-24.54,-16.37,0,-1.6475,0.6,-1.23,182.1,201.4,223.8,234.25,-0.37,0.28,0.6025,-0.545,-0.23,-0.4025,-0.2,-0.3,-11.7025,-11.26,-9.6275,-9.535,-8.9595,-8.1725,-6.81,-6.3895,-12.4065,-11.458,-7.48,-7.486,-6.235,-4.159,-10.3165,-10.1665,-10.056,-9.7435,-8.135,-7.841,-6.6285,-5.439,-4.379,-12.0025,-11.442,-10.3525,-10.068,-9.2715,-8.4535,-7.026,-6.5585,-13.981,-12.661,-11.499,-10.516,-9.967,-8.2585,-6.8915,-5.8795,-7.333,-3.433,-32.035
