DOY2,HR2,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,SC_1,G_1_1_1,G_1_1_2,G_1_1_3,H_1_1_1,LE_1_1_1,SH_1_1_1,SLE_1_1_1,WS_1_1_1,USTAR_1_1_1,TAU_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,T_SONIC_1_1_1,TS_1_1_1,TS_1_2_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NEE_1_1_1,PA_1_1_1
1,6.25,371.311811325,1.517936875,-1.67109275,-11.1837709,-29.315067,-26.26,-28.883,-67.472841275,-14.142649,-3.800444,-1.794831875,0.142877375,0.0193165,-0.64756335,0.09231575,0.135331,0.015502,45.1223375,-10.843074,0.0008861,-12.381635875,2.5694,4.1455,-116.29861975,-0.3179116,-2.8051334,-0.1564318,161.4446,252.935325,-2.4177485,100.074026475
1,6.75,382.329986875,1.492561875,-1.284914025,-4.35436375,-29.418611,-28.654,-28.703,-63.1358766,-10.640401,-3.602668,-2.523205675,0.108110875,0.020263625,-0.54497345,0.134014625,0.122431625,0.015849875,44.03239375,-11.07313775,0.0005168,-12.64795575,2.5424,4.149,-115.9382544,-0.17586335,-2.55822,-0.1140019,160.44578,251.1125,-2.11379875,100.08576065
1,7.25,373.0901634,1.51847625,-6.0242624,-12.164382225,-29.048109,-26.4715,-29.113,-57.482380075,-9.19763095,-3.2009772,-0.8353781,0.149384625,0.016136125,-0.690868875,0.14007025,0.11061575,0.02093225,43.550718,-11.89212925,0.00010205,-13.061396625,2.7084705,4.15735,-110.842656,1.0962164,0.2427396,0.0254312,159.72876,251.07372,-1.839522,100.08535705
1,7.75,383.77774745,1.521230875,-2.409086825,-13.522592075,-28.99237125,-26.635,-28.38875,-50.5587277,-23.76756615,-1.8317408,-78.986948825,0.08289675,0.01969575,-0.64018075,0.113157125,0.10341625,0.02262275,43.3607808,-10.341202,0,-11.985866875,2.686677375,4.1565,-84.5316185,7.448650025,2.892962375,0.374852325,158.634355,254.78334,-0.7940263,100.032130525
1,8.25,393.59142835,1.4884137,-7.869266125,-4.672023025,-28.66421,-27.21,-25.95,-40.8174592,-21.516856,-1.2494172,-1.23889665,0.0984053,0.0416125,-0.7989986,0.1607508,0.1581907,0.0690698,41.7113057,-9.8520977,0.0001136,-10.294194,2.45,4.141859375,-17.89747,19.666858,8.6457694,0.6147138,156.262365,265.040435,-8.9299824,100.0044555
1,8.75,393.006032725,1.6251216,-11.17518105,-9.83069345,-27.11592,-24.88,-23.13,-26.2486879,1.8870868,-1.145950475,-1.118175,0.41801,0.0624662,-0.8340124,0.2821771,0.2112339,0.1173222,39.991182,-9.185312925,0.0003332,-8.6346896,2.427,4.154125,5.53680715,30.776321,13.767404,0.820979725,158.3091,274.263725,-15.3000003,99.99642825
1,9.25,393.12996595,1.61440095,-8.578350375,-13.3574137,-23.89606,-23.57757,-21.39,-35.60460755,-3.80694359999999,-0.3996937,-1.59674725,0.48284495,0.0722878,-0.8221386,0.31319115,0.3014963,0.1294708,39.8360495,-7.79564185,0.0001044,-7.84306415,2.402,4.137125,16.0997595,55.6843835,26.558349,1.978279,161.684445,279.219905,-8.889007,99.972794825
1,9.75,392.519412875,1.6000784,-13.94951425,-18.796134375,-22.98,-23.28707,-18.38,-49.72801675,11.0629315,0.0242989,-1.700861075,0.52357805,0.1064656,-0.9888184,0.32547955,0.32208675,0.1802777,37.38051635,-7.3064843,0,-7.4781002,2.381,4.123125,16.88448165,56.43372375,23.50730075,1.8454983,164.022915,283.718885,-14.59788275,99.994498025
1,10.25,386.153280125,1.6099564,-8.4762195,-6.5353604,-21.40033,-22.99326725,-17.54,-24.84925405,16.6109584,-0.758199025,-2.50163025,0.5582978,0.1118966,-0.9549196,0.442247,0.3897948,0.1991326,36.4624437,-6.77954765,0.0008571,-7.090799,2.368,4.1095,22.528896,89.6517065,34.3322105,2.6250613,165.71176,286.23054,-8.5116072,99.7620925
1,10.75,385.27405325,1.6222142,-8.6348954,-3.73260135,-20.87773275,-22.62,-16.86388,-21.9101264,15.1239186,-2.03949485,-1.80422325,0.8804518,0.1097686,-0.972965,0.4136278,0.4343418,0.207106,33.0088,-6.3963584,0.0028915,-6.666344,2.355,4.094,33.489912,112.30179,45.7554635,3.6393855,167.41381,290.739565,-9.000436,99.710305
1,11.25,385.2436913,1.658586925,-8.0084765,-6.044346125,-20.2165995,-22.23179,-16.71035,-6.677313,15.875534275,-1.479079,-1.75312825,0.854023625,0.1188543,-1.0840712,0.4962174,0.4027231,0.21078825,31.526106125,-5.98742625,0.000423,-6.3003615,2.351072525,4.090025,34.96766625,111.570107,47.26134,3.4060196,170.2673,294.4686625,-7.975032475,99.688265
1,11.75,385.252045,1.64280675,-8.4688318,-3.386862225,-18.826899,-21.799898,-16.53721825,-6.2783961,10.446275,-1.53772,-1.22631125,0.799695,0.1155455,-0.89516085,0.45923775,0.39731725,0.20156175,29.6404584,-5.5945814,0.00141365,-5.8632755,2.34349275,4.0829,43.238564,120.9603625,50.094454,3.690054375,171.969,296.84808,-8.6790885,99.676795
1,12.25,387.5029638,1.6339755,-8.7224074,-3.465516425,-18.434,-21.183193,-16.3806695,2.725830225,12.8508221,-2.367428375,-2.1914152,0.7821966,0.1152205,-1.03367365,0.5295462,0.4793085,0.2412667,29.5440365,-5.4557811,0.000468,-5.6948766,2.3424964,4.0813,49.1261515,142.9483,57.432179,4.50202175,172.929615,301.676915,-8.87234375,99.7155625
1,12.75,388.2125499,1.58115405,-9.1948802,-8.109676575,-17.380247,-20.73,-16.2428045,-7.018468,8.0945699,-2.67417375,-4.3311971,0.8239068,0.1489702,-1.0396709,0.500039475,0.44784915,0.246182925,28.55569125,-5.04840225,0.00570803124999999,-5.37950175,2.3431181,4.076,54.35499875,142.98554,62.74672,6.3689182,174.1694,302.4491625,-9.30054325,99.75278
1,13.25,388.0033814,1.5250293,-10.2003916,-5.3822756,-17.237192,-20.27331,-16.1285175,-12.786207,13.002979875,-2.20620555,-1.680485175,0.997548,0.1125163,-1.0062689,0.5277029,0.4266457,0.2368692,27.546216875,-4.56677175,0.0115838048000001,-5.0626315,2.34719245,4.0692,47.49283875,134.3456125,58.132555,4.8471408,175.213575,299.6954375,-10.3289589,99.755611
1,13.75,387.44058275,1.54869555,-14.878176125,-4.73529375,-16.4513005,-19.77719,-16.02044525,-10.567090175,3.6999859,-2.65357245,-1.3565535,0.8981819,0.1373223,-0.9306571,0.456044225,0.43024485,0.23029965,27.8290158,-4.39345135,0.00552360000000004,-4.86492485,2.36495,4.072025,41.13950045,128.96102,56.5738755,5.633489425,176.00885,299.45391,-15.6787368,99.7845391
1,14.25,387.275617025,1.527500075,-7.703889825,-4.6789298,-16.566183,-19.31974,-14.7557845,-22.177174125,6.03785435,-2.26218655,-1.6038247,0.7678359,0.122166325,-0.9310034,0.4578552,0.40894475,0.2082407,26.69252,-4.169587,0.00886319999999999,-4.660814975,2.43955,4.070425,35.693415,120.7568875,53.5892525,4.718386,175.0576,298.558825,-7.806576,99.83944
1,14.75,388.1530476,1.532872,-7.06312615,-7.50341055,-17.398539,-19.21618675,-14.7081835,-56.10256495,6.951402825,-2.86334355,-2.9789435,0.8586309,0.14241135,-0.9608475,0.47460925,0.3838206,0.21129185,26.61754875,-4.184744625,0.018033225,-4.42006245,2.5851,4.06355,24.07207,77.574965,32.883935,3.0161304,173.2735,297.1563375,-7.193044675,99.883195
1,15.25,388.9759659,1.4800313,-4.91662075,-5.1132203,-17.030131,-18.97170875,-14.5696535,-40.8907371,4.789771225,-2.60105395,-0.7581395,0.7221437,0.1042529,-0.6807662,0.37900445,0.38134655,0.1731712,25.58147315,-4.1704695,0.12485304175,-4.58832325,2.72075,4.056425,22.591344,71.381329,31.952655,2.931282275,172.918315,296.761975,-5.023817125,99.9192825
1,15.75,389.4415903,1.480515,-4.507694575,-8.354292575,-16.787023,-19.0291615,-15.58499075,-56.4380809,1.65001475,-4.351179,-1.276626525,0.6392173,0.1012855,-0.741992,0.3016809,0.2904416,0.1275932,26.11579515,-4.43740515,0.120507,-4.6548344,2.817275,4.060375,-3.08969305,55.859085,23.5389215,2.3429802,172.36182,293.72207,-8.45891125,99.96745
1,16.25,389.4736299,1.439633725,-2.9969748,-5.0085028,-17.19486525,-19.22267675,-15.84001975,-67.6430633,-10.4064557,-5.79476175,-1.330796,0.519272,0.0631469,-0.840229925,0.248509375,0.233329275,0.08848415,26.64831115,-4.5966519,0.203558128825,-4.781823675,2.817728625,4.0615,-53.0406115,23.07941,9.85895725,1.2449762,172.14349,289.328695,-3.2201814,100.067075
1,16.75,389.687960775,1.41891275,-18.3149874,-4.854935875,-18.102567,-19.507058,-20.12475,-75.73273635,-21.474650725,-6.41167455,-1.212964725,0.305373775,0.0348472,-0.666192225,0.20942195,0.1870361,0.036921325,28.8451574,-4.7820778,0.158055655525,-4.9145463,2.8158917,4.07455,-98.5073955,8.33260375,3.4297536,0.40482135,172.555345,284.42126,-20.4228012,100.105
1,17.25,390.252845,1.49936075,-0.91428495,-5.266505,-20.228823,-21.6255855,-26.765,-77.242988,-10.992916425,-9.0188795,-1.27273955,0.20253,0.021093,-0.627275,0.1471135,0.14594825,0.02008075,31.16194675,-5.175499625,0.121068239,-5.5329605,2.810006,4.0925,-120.27671,0.68113575,-1.4293222,0.00774975,171.6486625,278.95355,-1.751067,100.17190235
1,17.75,390.326639,1.65649075,-2.9031811,-4.071514,-22.98571575,-22.75025,-33.287,-72.099263775,-13.039463875,-16.41691,-2.04254585,0.15465475,0.0143895,-0.65448325,0.102395,0.11158075,0.0192,33.97604625,-5.9928853,0.108016404875,-6.04126675,2.806939075,4.10505,-118.6768,-0.26435125,-5.2448598,-0.3275009,171.299625,272.122305,-4.014602375,100.2789069
1,18.25,392.0316,1.78361,-1.3832471,-2.593826,-25.6894,-25.07,-37.81,-69.0571595,-10.341708375,-11.0294815,-1.599884,0.23901025,0.01624225,-0.72118625,0.1019445,0.12926775,0.01457625,36.501249325,-6.95941635,0.06425187915,-7.300844,2.804,4.1273,-115.746360325,-0.3300952,-4.241278575,-0.070483,170.712805,268.6514225,-1.0027775,100.36069995
1,18.75,388.5327175,1.82627075,-1.87207515,-2.609440325,-28.1,-25.88,-36.35,-68.258365125,-11.683328125,-8.9859095,-1.992236,0.160521,0.02030475,-0.7067775,0.100738,0.1239105,0.01800775,39.064645725,-7.810563875,0.0569000808,-7.99583875,2.803,4.150025,-118.0445119,-0.3393763,-3.25175845,0,170.49903,266.261035,-2.4873508,100.3817836
1,19.25,389.33529735,1.87405175,-1.59561105,-9.018202,-28.79275,-25.95675,-36.059,-89.97845345,-13.70347665,-5.8533235,-1.6198094,0.153445,0.01647275,-0.6791505,0.1085915,0.11548475,0.01521,39.142986525,-8.665505325,0.04022795,-8.46666625,2.8046,4.16685,-119.73787,-0.32510455,-3.073979,0,170.3961525,264.63202,-2.117520875,100.3550687
1,19.75,386.01692625,1.9227208,-20.2408673,-5.52321675,-30.25686,-26.93,-35.25,-70.457186,-23.69657275,-5.550866,-0.7284404,0.1006808,0.017394,-0.7607038,0.10619,0.1126944,0.0170292,39.32785955,-9.4718428,0.02804675,-8.6307292,2.808,4.1824,-117.44278,-0.34482345,-2.81739275,0,170.389085,262.513815,-10.0513732,100.3831091
1,20.25,332.6155175,1.9662688,-4.12719305,-8.622416875,-30.26684,-26.47887,-35.54,-78.973821625,-20.0076134,-8.98489975,-1.45404355,0.153993,0.0151646,-0.58088245,0.13182755,0.119015275,0.01282975,40.683239,-9.39873545,0.034077725,-8.72145875,2.808,4.1962,-115.661233,-0.36665505,-3.020421875,0.0179914,170.075675,259.2092,-10.304856325,100.4271054
1,20.75,391.9814317,1.9815169,-1.73022295,-4.8527054,-30.158858,-26.5190305,-35.46,-77.35255875,-11.167188725,-7.484336625,-6.7327103,0.11003355,0.0140594,-0.623516025,0.1130793,0.097503825,0.0132333,40.36918125,-10.047030075,0.0173855,-9.2617081,2.80435,4.2054,-116.692739725,-0.36268,-2.898693,-0.0721416499999999,169.92868,256.0386375,-6.005627,100.438123
1,21.25,390.2682939,1.995812,-3.276866425,-7.8313547,-29.98139525,-25.99199825,-32.71525,-99.79562675,-62.7196161,-4.689121075,-55.7614431,0.173031,0.0165236,-0.551298,0.10778,0.0975248,0.010473,42.227158,-10.3366975,0.002881875,-9.9982196,2.803425,4.211875,-117.631416525,-0.3708512,-2.927390025,0,169.58089,254.875825,-2.8141764,100.3921273
1,21.75,391.9984153,1.92185,-5.00256175,-10.3363217,-30.10109575,-26.217364,-31.90875,-70.617991425,-22.67320925,-5.06778025,-1.985239825,0.1353262,0.0165282,-0.573505,0.0763778,0.0960382,0.01382,44.1675257,-10.665651,0.0033771,-10.585471,2.8016,4.21055,-118.44336,-0.3544175,-3.03235415,0,169.46431,253.74528,-10.2380173,100.3454503
1,22.25,385.0004296,1.8374798,-1.952682275,-4.300175375,-30.78251775,-26.29865775,-31.52825,-77.64776745,-21.162948325,-8.149278,-1.4183492,0.0971378,0.018878,-0.5162424,0.091892,0.1077624,0.0127046,42.022567,-10.566902,0.0032127,-11.096968,2.802875,4.201325,-117.462711,-0.308639225,-2.843856,0,169.11866,250.7211,-1.98188825,100.3109553
1,22.75,382.61273935,1.8429534,-8.1819552,-8.9458752,-31.186,-27.6715,-31.2285,-73.9336743,-9.158470475,-5.63958175,-120.3683735,0.1085336,0.0189388,-0.4199642,0.0896588,0.1338698,0.0138066,42.563322,-11.50456,0.0021725,-11.466663,2.803925,4.19875,-115.57843,-0.3160538,-2.8381141,0,168.46714,250.69952,-10.12961755,100.26322235
1,23.25,382.4077287,1.8138854,-2.3797394,-4.0062771,-31.1067665,-27.838,-30.9525,-69.3049807,-85.1505155,-4.5789875,-2.157034075,0.1151606,0.0149508,-0.5391934,0.1064316,0.1123606,0.0135488,43.8588626,-11.715282,0.0017755,-11.9609182,2.781025,4.1923,-118.4731059,-0.324603825,-2.816101275,0,168.29755,250.24671,-3.82962525,100.2106039
1,23.75,340.079020875,1.7581116,-20.88978625,-14.9995381,-31.01637575,-28.10125,-30.60775,-70.80534245,-19.433095775,-5.5481496,-1.301206,0.1117682,0.0176118,-0.4897732,0.1113214,0.1138358,0.0133036,44.106401,-11.53106225,0.001264,-12.0592402,2.803425,4.18775,-117.797075,-0.295563,-2.930168,-0.000528825,168.46212,247.61708,-25.0180756,100.15280075
2,0.25,385.3005075,2.593468075,-2.9400964,-11.6871426,-29.38229,-24.1392125,-28.2975,-62.6238005,-17.27743695,-4.58093475,-5.1539232,0.2012161,0.016632825,-0.447399175,0.11528685,0.1190946,0.01973865,38.603904,-6.0822294,0.0001348,-4.344554925,1.925,3.180075,-120.242475,-0.254653,-2.9214672,-0.361982325,181.71677,276.70129,-3.27853465,100.580165275
2,0.75,384.1277316,2.564204225,-5.41798585,-7.205921275,-29.1766875,-24.105965,-29.115,-66.194573,-30.13838675,-4.1948295,-2.138506,0.164632475,0.020227725,-0.460432575,0.1371362,0.141671775,0.01641735,38.0277976,-6.0777383,0.0002736,-4.182869375,1.90925,3.1774,-119.8114825,-0.275,-3.00124235,-0.200343925,181.87384,277.78525,-6.1501026,100.552290625
2,1.25,364.51771575,2.5065074,-7.0463207,-6.33252875,-28.103695,-24.06997,-29.5625,-63.653133,-15.4300785,-4.797854,-1.833997,0.2139764,0.0141642,-0.4650608,0.1150066,0.0981552,0.015002,39.128345,-6.13074,0.000146625,-4.4575898,1.896,3.164075,-120.367345,-0.25513995,-2.885053125,-0.03721375,179.9696,275.68779,-4.678549,100.5434239
2,1.75,366.159216375,2.4881502,-2.95116,-7.2644371,-28.19648,-24.0966055,-29.3225,-63.398489,-20.8025678,-3.900618,-2.1129105,0.173806,0.0205534,-0.463635975,0.1028612,0.1078262,0.0164128,37.118261,-6.5036929,5.7e-05,-4.3233446,1.88525,3.1573,-121.37514,-0.2440709,-2.9993165,-0.0091336,179.30834,274.93089,-2.8385309,100.5341672
2,2.25,347.2058123,2.4014082,-3.4582505,-9.834956025,-29.089205,-24.0594415,-29.86,-64.76710545,-13.8862445,-6.3294839,-1.636824875,0.2047722,0.0179224,-0.53086,0.12707,0.1364382,0.0167702,37.797242,-6.8702359,0.00017775,-4.7066234,1.8675,3.1416,-120.13484,-0.2645822,-2.8893281,-0.0783679999999999,180.41569,272.60412,-3.58021445,100.5284699
2,2.75,319.599084,2.349542875,-6.923366375,-6.965012475,-30.3147325,-24.00925625,-30.2775,-62.3252531,-6.954415,-3.406040225,-2.994819,0.163925325,0.019077225,-0.427614275,0.119238125,0.118461725,0.014892525,40.449058,-6.9572348,0.00017745,-4.647226025,1.83425,3.0812,-119.54368,-0.2548736,-2.798136925,-0.008068875,178.11883,270.76764,-9.4632237,100.501102
2,3.25,327.527743,2.55771475,-7.946122775,-12.935110775,-30.0420825,-24.1459645,-31.2175,-63.56536925,-26.968663,-3.248345225,-0.82004505,0.1557669,0.02273905,-0.445379625,0.1323284,0.129310725,0.01507605,40.274383,-6.9963892,0.0002905,-4.901453525,1.794,2.9214,-119.075915,-0.2650813,-2.96098965,-0.020288,175.82802,267.2312,-8.34103805,100.48199
2,3.75,380.960014875,2.586607825,-6.5019992,-6.017297725,-29.464415,-23.81758,-32.33,-66.716408025,-40.33783825,-4.87489175,-1.49726605,0.242448925,0.0151135,-0.420273525,0.139878675,0.138386675,0.0162406,41.684605,-7.8177281,0.0001428,-4.697944425,1.777,2.9114,-118.00412,-0.2760566,-2.850487875,-0.0026384,174.69607,268.56358,-7.0365739,100.454552
2,4.25,382.896072275,2.565282925,-7.59955225,-9.287259825,-29.115775,-24.01426775,-30.8,-74.703906075,-29.862492175,-3.0475915,-1.1899225,0.2388431,0.01784765,-0.407491525,0.118770125,0.134219325,0.01768325,42.380095,-7.6790966,0.0002184,-5.363243175,1.7665,2.8906,-118.0192825,-0.26386935,-2.7604668,-0.105681125,174.79572,269.58718,-10.0688041,100.46521825
2,4.75,300.625941475,2.599586625,-6.860908,-14.4122116,-28.3943725,-23.75276825,-30.1225,-72.028817,-27.492177025,-4.050983225,-0.796772,0.16754005,0.023189375,-0.440260675,0.123812875,0.1395139,0.0171881,42.835674,-8.100194,0,-5.002162025,1.75575,2.8534,-118.1076625,-0.254741,-2.7490284,-0.09196865,174.98007,271.28638,-7.020543,100.446151875
2,5.25,352.0916059,2.569777475,-7.82658475,-5.8306935,-28.1005725,-23.6040245,-29.3125,-60.93745755,-50.157324475,-3.824061425,-1.365825,0.21863985,0.0191351,-0.470729975,0.12449035,0.13137915,0.013960425,42.410423,-7.8765051,0,-5.15158595,1.74425,2.8494,-117.60564,-0.281882875,-2.90954925,-0.0574542499999999,174.63196,271.02051,-8.6890872,100.436314125
2,5.75,318.28751265,2.618847175,-3.3097972,-8.2278184,-26.6485125,-23.54737575,-29.82,-63.355925,-30.713288,-2.823448,-1.65732825,0.19394245,0.021215925,-0.518566275,0.1208762,0.125919575,0.01613725,43.940623,-7.9024047,0,-5.4541751,1.73125,2.8468,-116.5582475,-0.26315375,-2.8665274,-0.04518675,174.91014,269.94016,-4.829602425,100.419835
2,6.25,321.720252625,2.5629346,-4.796116275,-11.984204725,-28.0412675,-23.1556585,-30.455,-64.316067425,-26.9773375,-3.193694,-1.2550572,0.179218,0.0200439,-0.5137981,0.1013463,0.1331704,0.0162324,46.689573,-8.693567,0,-5.7680067,1.71825,2.8458,-115.704315,-0.21955235,-2.8255878,-0.091972725,174.45798,267.27982,-6.915757875,100.42920555
2,6.75,369.58827925,2.5348369,-13.212931,-10.0001798,-28.0971075,-22.9809695,-30.33,-68.613008525,-27.9862827,-3.1624214,-17.034962,0.2234697,0.0190072,-0.488218,0.1074958,0.1327554,0.0185738,46.01557,-8.7592707,0,-6.1052481,1.704,2.8674,-112.545389275,0.132000225,-1.7805455,0.02890935,174.06012,268.67666,-13.998957,100.438647125
2,7.25,352.854347625,2.5640677,-6.52627755,-13.1996834,-27.39315,-23.02443875,-29.2425,-48.7346144,-42.387577725,-1.904246,-2.2743165,0.1584746,0.0229597,-0.5035333,0.1192784,0.1525855,0.0253369,45.229712,-8.6288297,0,-5.7894211,1.6915,2.8824,-90.10879275,3.785394625,1.539426675,0.383331625,173.26548,269.79728,-8.6239173,100.4336105
2,7.75,376.6557116,2.8548812,-12.92955535,-4.54216515,-25.2728475,-22.55292375,-23.6175,-78.8865145,-33.300041425,-2.009972,-1.12228625,0.0740906,0.0313823,-0.5777049,0.1468063,0.1486906,0.0518818,43.766623,-7.1290877,0,-5.0359681,1.67675,2.866175,-33.12938125,18.19622675,7.805154725,0.8270056,172.20444,281.94636,-17.73643085,100.41898755
2,8.25,383.16354535,2.7541009,-5.0515255,-19.414282,-22.9461275,-21.50825,-21.4825,-39.99201825,-54.1670229,-1.2686708,-1.73694245,0.30762605,0.052347775,-0.76142165,0.222662675,0.21155255,0.083960675,40.703849,-5.5293433,0,-3.44429135,1.66325,2.855625,7.38166375,32.3264595,14.148019,1.30468075,178.81931,292.24953,-5.47858375,100.40540235
2,8.75,382.10679,2.531517675,-6.178406025,-18.72800885,-21.1165625,-19.81211,-17.8544525,-31.8632268,-4.05543392499999,-0.94093375,-1.4129687,0.3575137,0.070698725,-0.826286,0.274118725,0.258814925,0.146037775,37.420237,-4.7504455,0,-2.949690375,1.65325,2.84,16.650402,57.414891,22.68661,2.11340745,182.66765,297.71104,-6.3632914,100.424304
2,9.25,383.47225025,2.432626,-6.4232485,-13.3645209,-19.7062025,-18.94695,-16.677065,-23.023453875,-74.9006479,-0.447262,-1.721818,0.5491158,0.1146382,-0.8031474,0.329769,0.3386878,0.1847954,36.187627,-4.3395789,0,-2.2554466,1.64225,2.8356,22.50134375,70.2141205,29.650682,2.538186,183.50417,303.7155,-7.090908625,100.4349064
2,9.75,382.54078,2.38792335,-9.395570175,-10.323479075,-18.0806,-18.22753,-15.0325,-25.220738575,-19.67685195,-0.681426,-2.522915,0.56215015,0.12186395,-0.8495936,0.457445575,0.38956875,0.2436682,34.008524,-4.0490696,0.000114,-1.912165975,1.6335,2.828575,30.7923315,98.801215,37.716619,2.9854399,184.48891,308.49979,-9.51252755,100.4572057
