DOY2,HR2,CH4,CO2,FC,FCH4,H2O,SC,SCH4,G_1,H,LE,SH,SLE,PA_1_1_1,RH_1_1_1,T_SONIC,TA_1_1_1,VPD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS_1_1_1,WS_2_1_1
1,0.25,2084.10986328125,435.933990478516,0.472140997648239,6.13809967041016,6.7659797668457,0.023867099545896,-0.101244755089283,-5.51302504539489,-6.44083976745605,0.618991494178772,-0.0281831994652748,0.0465431995689869,101.62105178833,97.7552490234375,3.93700551986694,4.26653337478638,0.162605725228786,323.124038696289,331.926345825195,-4.31509399414063,0.00832500029355288,0.0526599995791912,0,0,4.24321937561035,4.41987442970276,4.71471858024598,5.52825856208801,-0.0133074996992946,0.371600598096848,0.101925998926163,0.378594785928726,0.126726076006889,1.0493894815445,0.810997992753983
1,0.75,2087.66015625,434.505508422852,0.535346001386642,4.56956005096436,6.8879599571228,0.0230251001194119,0.248497009277344,-5.39162707328797,-6.5682201385498,0.573115974664688,-0.110929001122713,-0.0828563496470451,101.627799987793,97.8524780273438,3.86550283432006,4.43950033187867,0.159661069512367,323.179000854493,332.332794189453,-4.84921431541443,0.00832349993288517,0.052046000957489,0,0,4.25921630859375,4.43514204025269,4.69092059135437,5.49450016021729,-0.0192099995911121,0.408264592289925,0.120047003030777,0.391592517495156,0.147840991616249,1.16222548484802,0.945172011852264
1,1.25,2121.11987304688,435.404998779297,0.500637993216514,6.94732999801636,6.85086011886597,0.0217677503824234,0.307565987110138,-5.34881711006165,-6.86120986938477,0.616783976554871,-0.1205840036273,-0.0231047999113798,101.640399932861,97.8274536132812,3.66298818588256,4.4171290397644,0.157008409500122,325.284698486329,333.016387939453,-5.11180114746094,0.00832349993288517,0.0653990022838115,0,0,4.21427106857299,4.44925594329834,4.69243383407593,5.45898723602295,-0.0199008006602526,0.424687117338181,0.136792503297329,0.395003184676171,0.146200411021709,1.16919451951981,0.890097975730896
1,1.75,2107.13012695312,433.746002197266,0.472049504518508,5.546875,6.7062349319458,-0.0185093497857452,0.0295279792044312,-5.30022239685059,-7.15468502044678,1.33980000019073,-0.0204786993563175,-0.031827351078391,101.64879989624,97.765380859375,3.55349111557006,3.99697661399841,0.140939705073833,324.293197631836,332.659240722656,-4.70835995674133,0.00416099978610873,0.0538959987461567,0,0,4.2256600856781,4.43042969703674,4.68727612495422,5.50523710250854,-0.0207851994782686,0.41363200545311,0.129392497241497,0.398011147975922,0.131876349449157,1.25949054956437,0.957024991512299
1,2.25,2129.63000488282,433.733993530273,0.47071099281311,4.03631019592285,7.06178998947144,0.0171246994286776,0.00479177013039589,-5.39304637908936,-6.2229700088501,0.709434986114502,0.0308866491541267,-0.00861706025898457,101.70624923706,97.6063804626465,3.70900869369507,4.01183795928955,0.160183534026145,323.763946533203,332.236145019531,-3.99760007858276,0.00832500029355288,0.0562970004975795,0,0,4.18750095367431,4.46692705154419,4.72780418395996,5.48679113388062,-0.0208158502355218,0.438310414552689,0.128854006528854,0.34895271062851,0.142625033855438,1.19848549365997,0.961790025234222
1,2.75,2084.80004882812,432.273010253906,0.537133991718292,7.57692003250122,6.78851985931396,0.00347950059222058,0.0646385028958321,-5.42633461952209,-9.42389965057373,0.486949980258942,-0.0316437492147088,-0.0215280996635556,101.730449676514,96.742317199707,3.28249502182007,3.84494793415069,0.206021055579185,322.589752197266,332.320953369141,-3.81768798828125,0.0166500005871058,0.0652489997446537,0,0,4.19402599334717,4.43360710144043,4.69177150726319,5.4906611442566,-0.0192908495664596,0.473761528730393,0.123785503208638,0.37939803302288,0.163350619375705,1.23158800601959,1.00372499227524
1,3.25,2085.68994140625,431.407989501953,0.52462449669838,5.49241018295288,6.78658485412597,0.00166488997638226,-0.180345490574837,-5.46343398094177,-8.67741966247559,0.967186003923416,-0.0303987991064787,-0.00701070996001363,101.716102600097,96.1337432861328,3.34999990463257,3.83355700969696,0.225798234343528,321.567947387696,330.972000122071,-3.93431091308594,0.00832149991765618,0.0662489980459214,0,0,4.1641240119934,4.39829587936402,4.69037938117981,5.50646257400513,-0.0242846999317408,0.515546321868896,0.13238699734211,0.416942447423935,0.170420065522194,1.22576248645782,1.04690003395081
1,3.75,2093.80004882812,430.669494628906,0.577761501073838,3.15268993377686,6.64264488220215,0.000661728001432493,-0.0552792511880398,-5.48575758934021,-8.33780002593994,0.700425028800964,-0.0921181999146938,-0.0155399003997445,101.689750671387,96.3962020874023,2.98598623275757,3.55173051357269,0.276240587234497,323.991500854493,330.897537231446,-3.35870361328125,0.00832199957221746,0.0672629997134209,0,0,4.16762566566467,4.41457009315491,4.67750310897827,5.51818323135376,-0.0275065992027521,0.437268793582916,0.124291002750397,0.38286942243576,0.149237066507339,1.17398554086685,1.06626999378204
1,4.25,2104.76489257812,431.845504760743,0.528061985969543,3.59580993652344,6.76973009109497,0.0113338995724916,0.304179012775421,-5.44788813591003,-7.64075994491577,0.814529001712799,0.0549115017056465,0.0590886995196342,101.690898895264,96.8079452514648,3.37650442123413,3.59748589992524,0.218903936445713,325.211761474609,331.325592041016,-2.7100270986557,0.0125075005926192,0.0762444995343685,0,0,4.16791343688965,4.39870023727417,4.71998310089112,5.48593044281006,-0.0243156999349594,0.429237991571427,0.141665004193783,0.36029289662838,0.145614422857761,1.10700196027756,0.989414989948273
1,4.75,2123.73510742188,432.481994628906,0.567043483257293,4.06323957443237,6.72424983978271,0.0191817497834563,0.202926501631737,-5.34571146965027,-8.32923984527588,0.701532006263733,-0.0796172022819519,-0.0302595999091864,101.689548492431,97.0150375366211,3.4030089378357,3.65351700782776,0.193265698850155,324.602691650391,331.168899536133,-2.99649047851562,0.00416250014677644,0.0778485015034675,0,0,4.1382281780243,4.40144634246827,4.65850162506104,5.54336643218994,-0.0246827993541956,0.443539083003997,0.150612503290177,0.38110040128231,0.16416697949171,1.13100200891495,1.0929399728775
1,5.25,2108.61987304688,432.563995361328,0.541817992925644,4.67786026000977,6.89129018783569,0.0191028006374836,0.0514860972762108,-5.29338431358337,-3.79158496856689,0.490218490362167,-0.131692498922348,-0.0584223009645939,101.710849761962,97.9846115112305,3.45998525619507,3.57401144504548,0.139532715082169,324.573059082031,331.101440429688,-3.08064270019532,0,0.0962164998054506,0,0,4.14394116401672,4.35123467445374,4.68175697326661,5.50766611099243,-0.019879499450326,0.432027786970139,0.136026993393898,0.393678814172745,0.148377895355225,1.18479251861572,1.00693497061729
1,5.75,2082.57006835938,432.35400390625,0.46186400949955,3.39549994468689,6.62211489677429,0.0124508999288082,-0.202206000685692,-5.53451871871948,-5.06941986083984,0.437147498130799,-0.0689434036612511,-0.0375546999275684,101.685649871826,97.9659538269042,3.47200918197632,3.62770092487335,0.142853870987892,321.697494506836,330.94189453125,-3.08556640148162,0,0.0867655016481877,0,0,4.11804246902466,4.35785388946533,4.67760992050171,5.54437685012817,-0.0198059007525444,0.41415336728096,0.126518994569778,0.36244723200798,0.142773941159248,1.07677495479583,1.03052997589111
1,6.25,2093.56005859375,431.900497436524,0.549202501773834,5.9525899887085,6.62141013145447,0.0266962498426437,0.0555507997050881,-5.39826631546021,-7.87987494468689,0.250573992729187,0.00100730499252677,0.0489860996603966,101.693550109864,98.0416450500489,3.76500844955444,3.70664691925049,0.154138706624508,321.095306396484,331.152542114258,-3.52967178821563,0,0.0775624997913837,0,0,4.14162445068359,4.34624767303466,4.65079593658447,5.51606202125549,-0.0170334503054619,0.413037538528442,0.123262003064156,0.358072608709335,0.152038156986237,1.14161849021911,1.0149199962616
1,6.75,2096.09997558594,431.570999145507,0.534657984972,5.50688028335571,6.8669400215149,0.021055500023067,0.106803998351097,-5.35278534889221,-6.4437050819397,0.351833492517472,-0.0221442501060664,0.00701959512662145,101.709796905517,98.3469772338867,3.90599966049194,3.68051302433014,0.130485683679581,322.024185180664,331.239456176757,-3.82379150390625,0,0.0729970000684261,0,0,4.08219957351684,4.34044051170349,4.66578578948975,5.48312830924988,-0.0185687001794577,0.420990496873856,0.123447999358177,0.362167090177536,0.154249146580696,1.09479600191117,1.00610995292664
1,7.25,2099.84997558594,432.529998779297,0.504159986972809,4.69381999969482,6.694739818573,0.0216744001954794,-0.0378541015088558,-5.38201498985291,-5.71013998985291,0.327111005783081,-0.0473201014101505,0.00810861960053444,101.690799713135,98.5484237670898,3.760507106781,3.69144451618194,0.10793574154377,320.710006713868,330.803359985352,-4.12377762794494,0.00416050013154745,0.0683130025863647,0,0,4.1284499168396,4.31115293502808,4.65618753433228,5.45898914337159,-0.0188717991113663,0.447214141488075,0.124712999910117,0.386005252599717,0.143641076982021,1.02744799852371,0.946563512086868
1,7.75,2096.9150390625,433.990997314453,0.516852498054504,4.19409036636353,6.61520004272461,0.0532959494739771,0.00851579010486603,-5.22853684425354,-5.9463849067688,0.588873028755188,-0.15462900698185,-0.0816174522042274,101.726100921631,98.8382263183593,3.43200063705444,3.59998893737793,0.0973915010690689,322.630905151367,331.728103637695,-3.40229105949402,1.42328751087188,0.252946496009826,0.394975498318672,0,4.1038019657135,4.33418798446655,4.60542750358582,5.45458364486694,-0.0159876504912973,0.44250425696373,0.130015999078751,0.363122582435608,0.135743871331215,1.14733499288559,1.00303652882576
1,8.25,2112.40502929688,435.039505004883,0.488994985818863,3.63972008228302,6.73890018463135,0.0142422998324037,-0.0257564000785351,-5.11904335021973,-6.06362509727478,0.371529996395111,0.127130001783371,0.0532366000115871,101.733600616455,98.3581695556641,3.72499990463256,3.80034005641937,0.132431969046593,323.87939453125,332.388488769531,-0.236791014671326,11.4219303131104,0.922450006008148,4.75665807723999,0.983075976371765,4.10269594192505,4.33620882034302,4.61013078689575,5.44295501708984,-0.0206476002931595,0.43141171336174,0.12712399661541,0.354792565107345,0.14745032787323,1.18803203105927,1.03276997804642
1,8.75,2094.05493164062,436.137512207031,0.389180988073349,4.70781493186951,6.81607007980347,0.0134470500051975,0.199006997048855,-4.78463935852051,-6.66797018051147,1.15265500545501,0.334609001874924,0.178388498723507,101.759098052979,98.1700820922852,3.93700551986694,4.03884816169739,0.151241652667522,321.588745117187,332.305114746094,6.67741322517395,36.3313751220703,2.5090799331665,16.2038202285766,2.2491409778595,4.12605619430542,4.27835083007812,4.65194797515869,5.48349714279175,-0.0177047997713089,0.424621015787125,0.116691000759602,0.349124610424042,0.16427506506443,1.14129149913788,1.03139996528625
1,9.25,2099.63000488282,435.552001953125,0.429250001907349,4.72240495681763,7.12030982971191,-0.0336123500019312,-0.0955265983939171,-4.41299819946289,-3.46558499336243,2.84485507011413,0.735642522573471,0.448925003409386,101.756202697754,97.6383590698242,4.00798940658569,4.29709744453431,0.188867002725601,322.272201538086,333.987213134766,18.7869510650634,75.1276473999023,4.34980821609497,35.0169696807861,3.62085795402527,4.10319805145264,4.33152008056641,4.64295101165771,5.50796604156494,-0.0260827001184225,0.491161644458771,0.144767999649048,0.431575760245323,0.185142986476421,1.26036149263382,1.20314002037048
1,9.75,2094.19006347656,435.594497680664,0.280260503292084,5.60325002670288,7.57311987876892,-0.0313499011099339,-0.334162995219231,-3.95427107810974,0.735028982162476,3.48938989639282,0.687887519598007,0.296339005231857,101.729698181153,96.8293304443359,4.38799428939819,4.72200703620911,0.236241847276688,324.293502807617,337.038208007812,37.1426429748536,110.66625213623,6.33705997467041,51.2001647949218,4.97480010986328,4.10976982116699,4.33893299102783,4.67538595199585,5.50628519058228,-0.0383921992033721,0.537322044372559,0.176923006772995,0.447623729705811,0.220669880509377,1.26768445968628,1.29482996463776
1,10.25,2081.61987304688,433.860992431641,0.158455997705459,0.978897541761397,7.92157983779907,-0.071865402162075,-0.0908420979976654,-3.02047157287598,4.39050507545472,5.59265995025635,0.671550989151001,0.27947199344635,101.746402740479,95.1451034545898,5.05550527572632,5.0678014755249,0.41755211353302,325.917785644531,338.423187255859,47.0444984436035,138.245193481445,7.9574499130249,61.4871101379395,5.8857479095459,4.07499504089355,4.30158281326294,4.6862530708313,5.55850982666016,-0.0339291989803314,0.552731662988662,0.172063998878002,0.463876754045487,0.220356591045857,1.3986234664917,1.26513004302979
1,10.75,2088.91015625,431.569000244141,0.12627249956131,-0.0194951500743627,7.93128514289856,-0.0661515966057777,-0.36642250418663,-1.97493290901184,5.74206495285035,8.24671506881714,0.614757001399994,0.230070993304253,101.737251281739,93.6686706542969,5.35299062728882,5.46511459350586,0.574656367301941,325.987915039062,340.292205810547,61.6610336303711,200.634292602539,11.17453956604,87.4432983398438,7.80201292037964,4.16253614425659,4.33333683013916,4.64123582839966,5.49795484542847,-0.039529699832201,0.545848906040192,0.173640996217728,0.515330970287323,0.230987876653671,1.42301446199418,1.46248996257782
1,11.25,2071.169921875,430.747985839844,-0.0850007012486458,0.591999500989914,7.87063980102539,-0.0605948008596897,-0.101669996976852,-1.18478441238403,10.6090002059937,13.5813999176025,0.532853007316589,0.128747001290321,101.72490310669,91.8259735107422,5.64400625228881,5.72622442245483,0.84262603521347,325.298614501953,342.538604736328,77.3192901611328,245.296493530273,13.5224800109863,110.769203186035,9.64886665344238,4.20373010635376,4.30162453651428,4.6419677734375,5.52439498901367,-0.0493174493312836,0.597256630659104,0.198637999594211,0.569833695888519,0.252719938755036,1.61188250780106,1.55769002437592
1,11.75,2064.09509277343,428.671997070312,-0.167083993554115,-0.271039500832557,7.94685983657837,-0.0625566020607948,-0.159912005066872,-0.0340960323810579,12.2965002059937,13.3899502754211,0.433787509799003,0.0445168018341064,101.694049835206,89.2917633056641,6.12499380111695,6.07729053497314,0.99908846616745,324.771911621094,343.447006225586,77.9880523681641,252.711303710938,15.1709051132203,117.409896850586,10.3011898994445,4.19939589500427,4.30770492553711,4.64827585220337,5.45173740386963,-0.0561510007828474,0.587841331958771,0.211393997073173,0.565191149711609,0.254903689026832,1.72308498620987,1.53041994571686
1,12.25,2050.44018554688,428.673004150391,-0.192805007100105,0.0500656496733427,7.84910988807678,-0.0169392991811037,-0.223120987415314,0.25114806741476,13.4542999267578,13.3507995605469,0.316926509141922,0.0376087017357349,101.680099487305,89.0691833496094,6.20998525619507,6.40894842147828,1.06673556566238,325.319488525391,344.436904907227,78.8272476196289,243.215301513672,16.7683916091919,112.140602111816,10.6016349792481,4.24734044075012,4.29405641555786,4.59215259552002,5.43530654907227,-0.0503972992300987,0.621478080749512,0.198430001735687,0.545944154262543,0.259098052978516,1.71641302108765,1.59038496017456
