DOY2,HR2,FC_1_1_1,LE_1_1_1,CO2_1_1_1,H2O_1_1_1,FC_1_1_2,LE_1_1_2,CO2_1_1_2,H2O_1_1_2,H,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,0.40239,1.5579548,412.09005,6.961638125,0.0835,0.6542647075,418.84716,4.651499025,-0.52376278,0.1791010575,1.7229675,76.32439,84.7264075,3.0267389,2.4538995,-52.343501,0.056365961,0,254.579385,2.13900725,310.71069
1,0.75,0.4074375,1.42203295,411.7718975,6.931629275,0.12839,0.511514235,418.79901,4.800895525,-0.449923025,0.1871570725,1.1888975,77.26993,84.7277175,2.91513945,2.3535952,-52.049788,0.055995446,0,255.338845,2.12501675,309.634865
1,1.25,0.386645,1.31629885,412.05876,6.8939645,0.09083,0.037905209,418.754395,4.689750025,-0.53717665,0.18790125,1.29347,78.7863,84.72864,2.8383904,2.2903199,-51.202929,0.054153565,0,256.52733,2.198248,307.72551
1,1.75,0.40241,1.141864375,412.34912,6.87193135,0.099096,0.003291955,419.17827,4.71848485,-1.2628874,0.178475265,1.0142275,78.79397,84.736795,2.671681575,2.259932175,-50.2113435,0.05428968,0,256.050375,2.1822309,308.023655
1,2.25,0.420625,1.54392005,412.2229575,6.821201075,0.0834675,0.34641346,418.9702325,4.710670375,0.8127343075,0.1721390325,0.834350000000005,79.54634,84.74087,2.4806419,2.290264425,-49.298432,0.053595893,0,253.64651,2.111059,306.75076
1,2.75,0.44176,1.328915775,412.27709,6.7951537,0.0414305,0.5209780925,418.9687275,4.602569325,0.838103365,0.1682679075,0.563585000000015,80.77962,84.7497275,2.430057525,2.2291343,-49.9310185,0.053035511,0,253.74493,2.0794619,305.79177
1,3.25,0.4425,1.5484929,412.2815,6.882100425,0.1341825,0.808854365,418.890845,4.537800975,2.386775775,0.167956135,0.19922000000003,81.93308,84.7619725,2.309316,2.16236655,-49.709,0.052448288,0,249.935865,2.146384,303.58965
1,3.75,0.4577725,1.05708065,412.1096625,6.8104469,0.05961025,0.548434315,419.05937,4.533489925,1.3281139,0.16953324,0.0768325000000085,82.636385,84.76334,2.16707065,2.133408075,-50.875645,0.05244419375,0,249.8045375,2.103768175,303.1850325
1,4.25,0.48659,1.1273557,412.14993,6.90626675,0.0878355,0.8960633075,419.1606775,4.624844675,1.06033335,0.15281,-0.384444999999953,83.24805,84.76079,2.110303725,2.13353635,-49.24451725,0.051865158,0,251.42691,2.130898,303.7466
1,4.75,0.4478275,1.36920225,412.19265,6.8926964,0.05263875,0.97678517,419.20919,4.54171335,1.4704051,0.15376239,-0.56713499999998,84.13596,84.76031,2.00568575,2.08853135,-48.8641165,0.051443433,0,251.392915,2.1536895,302.05327
1,5.25,0.45762,1.3502674,412.43128,6.873084,0.09189825,0.359200015,419.195655,4.56010225,1.06480805,0.16174946,-0.66811999999999,84.16865,84.76147,1.9654181,2.08867835,-46.94362325,0.052207082,0,251.74104,2.15268265,301.04256
