DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_OUT,TS_2,WS,G_1,G_2,G_3,G_4,SG_1,SG_2,CO2,LW_IN,LW_OUT,VPD
1,0.25,1.8147439003,5.8047825,10.02264,1.1412635,-1.11653000000001,0.508299525,94.4460175,0.345213,102.768,1.4708665,13.93037,0.044338645,0.509388075,2.3560575,-0.459895999999999,-1.0480165,0.933423,2.03591,-2.205342375,1.678025905,533.110535,304.74,301.382,1.93438
1,0.75,2.5128039457,9.10172275,7.6850795,1.2717,-1.49785,0.475693,94.743675,0.3528368,102.59125,2.067625,12.8851,0.04347185,0.4870125,2.3051,-0.0641803000000006,-0.687455500000001,0.849358,1.83877,-2.272646875,1.399127256,554.28744,303.64,299.45475,1.7280475
1,1.25,2.20477475,7.65192347955,9.3513805,1.796139,-2.24135,0.45461775,94.7958,0.3704432,102.623625,1.6622025,12.2791125,0.04495975,0.441483,2.215765,-1.8933625,-1.31995,0.747627,1.63737,-2.29322475,1.232596947,588.3755,300.1855,304.76575,1.61075
1,1.75,2.26230752457499,7.033889522875,24.25175,1.473205,-1.856715,0.45531425,94.21385,0.41686615,102.62425,1.590615,11.4788,0.047295825,0.45212175,2.31346,-2.139616,-1.50937250000001,0.667564,1.51364,-2.310543125,1.085934451,583.5744625,301.91,307.516,1.94112
1,2.25,1.7761735,8.29247149999998,7.4632805815,1.139032,-1.6700075,0.424029,94.422425,0.3682726,102.6384,1.477535,10.725945,0.040189325,0.4226215,2.6893235,-2.25541625,-1.61963925000001,0.617327,1.38396,-2.32255125,0.946648689,581.576325,306.1345,309.4545,2.00839
1,2.75,1.3950533025,8.5305645,10.6363305,1.47210449999999,-1.7893575,0.42384475,94.43225,0.333641,102.641825,1.765285,11.242665,0.03923995,0.42145475,2.58464475,-2.25352175,-1.57716400000001,0.580225,1.30212,-2.33627875,0.987034359,577.27486,305.13,308.53525,2.30099
1,3.25,1.6089213065,7.18264975,9.53352016179999,1.553755,-1.72272,0.41214525,94.4715625,0.34136753995,102.68375,1.655218,10.1497,0.0325959025,0.409271725,2.3941975,-2.24097025,-1.62408675000001,0.546472099999999,1.2347825,-2.343801125,0.960111615424999,573.3557,302.8505,305.5655,2.4540775
1,3.75,1.566288909925,7.47628924999998,8.61471238479996,1.142261,-2.41748350000001,0.410583025,94.3744975,0.4112112208,102.6807,1.457268,11.5501725,0.0421729624999998,0.42095945,2.50265425,-2.5054645,-1.88281575,0.531846175,1.1681355,-2.355225875,1.1128812766,578.188779999999,299.84775,301.932,2.3914425
1,4.25,1.9265021411,9.100968,21.2541429529999,1.20456399999999,-2.83045025000001,0.4072798,93.8493875,0.48036146,102.6456,1.8257615,11.8350575,0.0378129525,0.419596049999999,2.41121,-2.45767675,-1.932768,0.503361849999999,1.12189525,-2.36320875,1.029932712975,578.744825,303.6415,303.79625,2.3109
1,4.75,2.2835508146,8.395394742,15.76929,1.3244175,-2.64047,0.434330099999999,94.57993,0.4376582276,102.68675,1.886878,10.666175,0.0414738224999999,0.431299699999999,2.41989,-2.25287675,-1.77750275,0.492159199999999,1.07167125,-2.377060625,1.23781987435,594.923405,301.334,303.83775,2.322135
