DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,RH,WS,SW_IN,LW_IN,PPFD_IN,PA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,VPD,SW_OUT,LW_OUT,T_CANOPY
1,13.25,0.0964663,-1.337691625,-1.22968915,-0.095059,-27.258392775,-0.5895757,0.12864035,-0.37600805,354.7383831,1.46394205,-21.144175,47.136625,0.4590915525,106.33785,161.5945,261.3861256125,96.4575,-19.28999361075,-3.21203675,-2.9194215,-2.795879075,-2.36359325,5.6994996,0.493067851125,99.47482475,237.4408425,-14.822944
1,13.75,0.0766014,-0.941502075,-0.9908789,-0.187357,-28.96675385,-0.5006404,0.4018467,-0.2453598,353.23660405,1.461470125,-20.923075,48.46715,0.323503085,82.986575,161.56725,217.825936015,96.4612675,-18.4223148205,-3.097645125,-2.814440875,-2.687807425,-2.2651018,2.689227575,0.486672547075,84.46102725,236.6395575,-14.67863
1,14.25,0.060830225,-1.39214905,-1.1535485,-0.1329783,-26.4331554,-0.549271075,0.45969,-0.254061175,351.9999685,1.460703475,-20.783925,47.42965,0.522525135,78.07875,162.67675,206.8050435075,96.435195,-17.578319329,-3.0388385,-2.76838245,-2.642310075,-2.224689875,-4.850527575,0.507858895875,74.64970225,235.507945,-15.2927165
1,14.75,0.0710925,-1.10146595,-1.1430735,-0.1334516,-30.34623255,-0.700381375,-0.223365,-0.31059105,353.423522125,1.5446678,-20.58935,48.20375,0.62853125,58.403625,159.29975,163.164599695,96.397265,-17.257554311,-2.986466275,-2.718825425,-2.5943018,-2.186234475,-19.052058,0.506142572925,47.66126425,233.6363675,-14.7676265
1,15.25,0.062873375,-0.90270065,-0.8481116,-0.09300515,-36.182841875,-0.763046,-0.819748525,-0.51198175,351.72260915,1.4658664,-20.5762,46.1201,0.6345,51.2074506875,158.2445,126.9782280425,96.4184375,-16.83352451775,-2.928580175,-2.664890225,-2.541591725,-2.1398532,-36.09514675,0.4858235715,42.3394195,230.7364175,-14.6930645
1,15.75,0.05158355,-0.943229875,-0.97193465,-0.1030602,-45.10616155,-1.000544,-1.217162125,-0.46245745,354.05906745,1.4557984,-20.56595,45.88175,0.50065753,28.963,156.274,89.1989058375,96.457095,-17.084367486,-2.780675675,-2.529200225,-2.41326125,-2.02181815,-46.33417375,0.4733731478,28.346022,227.6365125,-15.61096725
1,16.25,0.05328355,-0.786204875,-0.7559522,-0.076833375,-39.2182455,-1.207762,-4.1636836,-0.730297825,352.3076495,1.46086885,-20.700325,48.6178,0.434103125,13.748,154.3665,41.14706608225,96.4516,-16.348160456,-2.75081075,-2.488621475,-2.372169625,-1.983804625,-56.90633975,0.427684560025,13.22475675,223.7034675,-18.210601
1,16.75,0.04293265,-0.72177955,-0.731160075,-0.0926828,-38.82921575,-1.2039284,-3.493310625,-1.00714415,353.04608075,1.4068595,-22.3585,49.5578,0.50440625,2.043875,154.57776,8.12094806345,96.44775,-15.94543999575,-2.7119164,-2.448328475,-2.32481155,-1.93675565,-71.0268415,0.353195468175,2.277875625,219.57716,-17.88726525
1,17.25,0.04278085,-0.7220605,-0.75117785,-0.1050326,-47.0891328,-1.386301375,-3.8957627,-0.9711182,351.881868375,1.4282324,-22.349225,52.8743,0.239946875,0,152.8748925,0,96.426,-15.60099208475,-2.71480565,-2.440435575,-2.309953725,-1.918057175,-72.331758,0.3072379603,0.1004192425,216.33856,-18.081803
1,17.75,0.022722,-0.7187537,-0.7142938,-0.093247,-48.98993925,-1.33009955,-3.3735308,-0.5001784,351.2099682,1.4219485,-22.06595,54.2814,0.183921875,0,151.4888225,0,96.3936,-15.7375078295,-2.719483,-2.43373185,-2.298167525,-1.90061305,-69.07103,0.32371481045,0.0798698425,212.35867,-18.484221
1,18.25,0.0353314,-0.676976625,-0.76644975,-0.11497975,-45.784159,-1.60402,-4.104571725,-0.4966804,352.315728,1.619439625,-22.2780530025,55.1355,0.192756796775,0,150.69075,0,96.4326,-15.5598840015,-2.7270098,-2.4273337,-2.284935125,-1.8798167,-69.2022865,0.347140282175,0.03568661525,208.74709,-18.7293305
1,18.75,0.0345152,-0.904063925,-1.076678,-0.108218,-43.6755675,-1.15366175,-4.088849,-0.47525915,349.7900026,1.608649875,-22.797925,57.75295,0.19296875,0,150.299,0,96.481225,-15.94393780875,-2.73987265,-2.425493525,-2.279804625,-1.8686866,-69.0323115,0.304706274475,0.04112743725,205.87904,-19.307482
1,19.25,0.0275278,-0.8951626,-1.03487575,-0.10762815,-46.2078419,-1.18256645,-5.5455122,-0.507456,348.49188555,1.57396215,-23.30775,55.1269,0.193,0,150.01175,0,96.507829,-16.13016317725,-2.76634545,-2.43908585,-2.29125275,-1.87298515,-72.56797625,0.295323372225,0.00434776845,205.92499,-20.289065
1,19.75,0.032722925,-0.866645125,-1.03015255,-0.152881625,-41.838367275,-1.1991993,-5.922571975,-0.514846,348.1386663,1.505981975,-24.000725,57.3557,0.193,0,148.06625,0,96.5438175,-15.68553099025,-2.865425175,-2.529044475,-2.365507625,-1.929378025,-72.4850385,0.282579210375,0,205.9993275,-19.6857435
1,20.25,0.03290435,-1.1370936,-1.12290785,-0.132336975,-41.591125575,-1.17586895,-6.0513008,-0.688782,348.392302425,1.535543,-24.27385,56.2918,0.193,0,148.03875,0,96.604895,-16.735674393,-2.872917375,-2.560641025,-2.3949486,-1.94981995,-72.44436925,0.24618880535,0,204.862365,-20.31918
1,20.75,0.03734435,-0.723067,-0.7621889,-0.1602036,-45.46044805,-1.282106,-5.8627226,-0.521645675,343.557175,1.401173,-24.416975,55.6113235,0.193,0,148.17675,0,96.630192,-16.48024315175,-2.880833975,-2.58670275,-2.4224562,-1.96179125,-72.6401305,0.234160900875,0.03376618625,203.74851,-20.767704
1,21.25,0.0339865,-1.420636725,-1.29495845,-0.1096029,-43.8706065,-1.097949,-5.62135205,-0.602353,347.6588758,1.5059501,-25.144025,55.5003,0.193,0,147.761,0,96.6282125,-16.663385945,-2.919509425,-2.61763175,-2.4796551,-2.01702665,-72.25950375,0.230905618025,0.09113504825,203.03773,-20.670625
1,21.75,0.030155025,-1.0080135,-1.074517925,-0.12399385,-43.52974095,-1.1278824,-5.8551172,-0.52012725,344.68723525,1.3451636,-25.65875,56.105413,0.193,0,145.8985,0,96.6076125,-16.73190325925,-2.9827523,-2.64761785,-2.502952875,-2.08588205,-71.51732775,0.226749884825,0.070470395,202.57764,-19.81905325
1,22.25,0.03761045,-1.0069822,-0.97531925,-0.142971175,-47.2983683,-1.12260875,-5.2707315,-0.567861725,340.58868425,1.3053216,-25.64315,57.0278,0.193,0,145.2455,0,96.5904425,-18.201779761,-2.974821425,-2.632689275,-2.486593675,-2.058138725,-72.61923,0.20740157325,0,200.9745825,-20.28541
1,22.75,0.0226597,-0.9255557,-0.9331902,-0.128320375,-43.625119725,-1.002029975,-6.195210975,-0.54886045,339.6668798,1.222831725,-25.904875,58.73105,0.19295,0,144.98375,0,96.57121,-18.1153061,-2.99776355,-2.620351025,-2.47691445,-2.058162,-71.13475975,0.19420377225,0,200.8906375,-20.352245
1,23.25,0.0323056,-1.0361298,-0.754223725,-0.11650835,-39.6792105,-1.067757,-5.835566375,-0.583742,344.707457625,1.0052468,-26.06925,59.35975,0.193,0,144.89125,0,96.5324275,-17.8188683635,-3.08425615,-2.617482525,-2.474845175,-2.0682545,-71.01757575,0.1952939795,0,201.7779275,-20.53981275
1,23.75,0.0361936,-0.8151514,-1.009982375,-0.100835125,-36.65507325,-0.98211725,-6.1564593,-0.4833802,344.0514269,1.456815225,-26.57685,58.7855,0.190975,0,144.7895,0,96.533935,-18.58532328425,-3.10643015,-2.624476825,-2.465901375,-2.0567865,-70.5023825,0.188510720475,0,202.0674425,-21.72661
2,0.25,0.0257385,-1.3924958,-1.05789805,-0.16079945,-45.931601375,-1.01529555,-6.572054025,-0.55486905,342.423124625,1.498783,-22.62535,51.44797525,0.14213077415,0,154.6,-0.129649845175,96.7121,-15.42473232075,-3.442605,-3.09637495,-2.93213345,-2.49783885,-80.74380425,0.320255607325,0.013933891,228.9273575,-14.566834
2,0.75,0.024505,-1.2017148,-1.1800974,-0.30575785,-46.292656,-0.90244795,-5.86386685,-1.088512075,338.988769725,1.5254567,-22.782575,52.1471,0.193,0,154.42916,-0.115746411275,96.69012,-15.58441479675,-3.462607325,-3.117095225,-2.95368915,-2.51562825,-78.55874625,0.304177133175,0,226.2982675,-15.197618
2,1.25,0.01943115,-1.330666,-1.29111,-0.17696885,-45.8177465,-1.301807225,-3.2694491,-0.639237,338.0208067,1.528986675,-23.00155,53.297,0.193,0,154.269515,-0.146126454925,96.662375,-15.72958485375,-3.490602075,-3.143283975,-2.978984875,-2.53678475,-78.1391325,0.2752229412,0.00828722125,224.623905,-14.999274
2,1.75,0.029536,-0.92646105,-0.9678924,-0.1154614,-48.607708575,-0.651284475,-3.0228103,-0.58977825,337.271155925,1.574171125,-23.112925,53.464325,0.13647048875,0,154.0425375,-0.060981273875,96.6294075,-15.63639973975,-3.537767875,-3.1854124,-3.016388475,-2.569351175,-75.5208965,0.2664333787,0,223.126895,-15.23489375
2,2.25,0.022986575,-1.049470575,-1.06121095,-0.10951015,-58.066541325,-1.219883325,-3.72559675,-0.70506295,340.493674275,1.577051625,-23.416575,53.3533,0.1906875,0,153.67199,-0.0439883251,96.6186275,-15.7279078915,-3.5640244,-3.209754375,-3.040360875,-2.58902755,-72.0345825,0.26072981625,0.04034870775,221.7431625,-15.697706
2,2.75,0.033971575,-1.3243925,-1.02969675,-0.124215125,-49.23179135,-1.224917175,-5.819455275,-0.542991,341.0205098,1.4738432,-24,54.05475,0.10561095085,0,153.4058225,-0.0233216269,96.6464175,-15.57129385975,-3.5760247,-3.2232413,-3.05505935,-2.600681425,-69.7778775,0.2552796847,0.05374067575,220.8734125,-18.51759475
2,3.25,0.031025825,-0.953209825,-0.9530308,-0.10749125,-50.837805,-1.03547125,-6.93041325,-0.5364595,340.515176375,1.401083375,-24.008775,54.594,0.192975,0,152.2852625,-0.050211674125,96.6273775,-15.57233470675,-3.59892275,-3.2436259,-3.075102175,-2.615544575,-73.0809225,0.262410887125,0,219.328435,-16.67186
2,3.75,0.027956,-0.9384566,-0.93185475,-0.07803785,-48.4598186,-1.1627396,-6.248128875,-0.495167225,339.9660552,1.2516174,-24.020675,55.471475,0.193,0,151.8572375,-0.033771361825,96.6189975,-15.64223172725,-3.622147125,-3.26280245,-3.096395075,-2.6347881,-74.04399175,0.257606362625,0,218.9494325,-17.306774
2,4.25,0.02482755,-1.2882685,-1.237396,-0.097731,-50.150379125,-1.0703149,-5.47307795,-0.457035025,339.434415975,1.3924345,-24,55.427325,0.19299375,0,151.67571,-0.07440101745,96.535545,-16.1023585455,-3.653680775,-3.308534075,-3.136621275,-2.66625,-78.386766,0.2679202598,0,216.2572,-16.01659375
2,4.75,0.029624825,-0.730839725,-0.74922005,-0.1446683,-49.226251375,-0.7097305,-4.953741425,-0.62254875,337.100783,1.2341661,-24.815725,56.0693,0.193,0,152.6745,-0.102908245875,96.5291195,-15.98447020075,-3.6620809,-3.33293145,-3.158962625,-2.6815832,-78.5289155,0.255744063025,0,215.0664675,-16.96197725
2,5.25,0.02745955,-0.987140575,-0.8962701,-0.1193944,-48.20815375,-0.980636375,-4.774436875,-0.7908696,338.684968525,1.2654385,-24.384775,57.016025,0.193,0,151.7703225,-0.05605426205,96.61024,-16.057094425,-3.673682325,-3.36439985,-3.18889295,-2.704124825,-79.8729615,0.243643490475,0.06414465775,214.2647475,-17.077007
2,5.75,0.03424735,-0.936994675,-0.9719631,-0.0899945,-49.73563325,-1.18182975,-5.458488675,-0.5347305,333.977452775,1.2629898,-24.71765,57.054325,0.192975,0,151.61646,-0.0291227401,96.66706425,-15.96051586075,-3.732105575,-3.4493677,-3.27872475,-2.77959775,-79.87033025,0.25530116605,0,215.002095,-17.3521325
2,6.25,0.03429455,-0.890085125,-0.908920125,-0.1004171,-45.18475895,-1.1388165,-4.43778945,-0.290698675,338.463193025,1.259296975,-24.736025,58.287425,0.193,0,151.1931675,-0.0236406601,96.617623,-17.3762286895,-3.729706725,-3.445777675,-3.286248375,-2.77786875,-79.47947525,0.253920014525,0.01258406425,214.98521,-17.64165325
2,6.75,0.018129275,-0.9045082,-0.97431615,-0.1455478,-45.848397,-0.90307645,-4.619711575,-0.436426,339.796200675,1.2386575,-25.010025,55.73,0.187482925,0,151.18,-0.000157037874999999,96.471995,-17.98046498725,-3.7231914,-3.438710375,-3.303112025,-2.821537925,-78.72846925,0.247387658,0.0157731,215.008105,-18.17082925
2,7.25,0.024162425,-0.898621,-0.8602272,-0.110095875,-44.7622224,-1.2143836,-8.2729632,-0.432963475,339.7685095,1.25880645,-25.003275,55.99325,0.17368125,0,152.356,1.019082681225,96.49348075,-17.5490285505,-3.758562775,-3.4694208,-3.329615725,-2.880504525,-74.6434915,0.244996459125,0.6322316375,214.308855,-18.251396
2,7.75,0.03162825,-0.8096314,-0.858468225,-0.0919984,-46.470284075,-0.990065375,-3.779677375,-0.8072132,339.1966524,1.26384425,-25.00445,57.854325,0.193,4.36328,155.909,15.6728,96.69651925,-14.572362985,-4.103507975,-3.603843225,-3.4709378,-3.09188295,-71.684256,0.256462837175,3.240731425,217.6596025,-12.3315
2,8.25,0.02799465,-1.170531925,-1.0675348,-0.1383895,-44.6040441,-0.576503925,-2.3336235,-0.228644,338.316152,1.3516066,-24.969,54.8577,0.18798125,16.070175,157.5245275,41.883825,96.7571315,-15.5015989225,-4.6195512,-4.12262095,-3.959896525,-3.4798893,-60.7691375,0.2797406646,5.5749074,226.16904,-9.836655
2,8.75,0.0311857,-0.9961091,-0.9975114,-0.13189325,-42.962157,-0.34707575,-2.8585,-0.15510125,340.4157521,1.45419275,-24.4542,53.93925,0.193,28.843825,159.51125,79.540425,96.572125,-17.23524154375,-4.805619375,-4.329109525,-4.19469845,-3.7355524,-41.513407,0.2789328402,15.73629675,235.404465,-9.6569476
2,9.25,0.0306608,-1.4336181,-1.2845906,-0.2437426,-41.3128471,-0.415839,-1.748212375,-0.2942205,343.45970735,1.4780531,-23.007575,50.793675,0.192853125,47.113475,164.24525,98.35505,96.6197,-20.1776791115,-4.7708603,-4.307308975,-4.187056275,-3.7248704,-28.8641455,0.28972562795,18.382704025,243.6681325,-11.98298
2,9.75,0.043175,-1.5573206,-1.477025375,-0.226846475,-35.5472815,-0.273021425,-1.04563335,-0.439668125,347.28368075,1.663631,-22.002175,49.9502,0.193,54.81188775,166.50622,130.1981157625,96.64075,-19.26060922025,-4.84315195,-4.38861555,-4.2685146,-3.810392025,-22.49462425,0.30071595275,20.631350825,252.1176925,-10.94073
2,10.25,0.0475471,-1.0244535,-1.057436425,-0.1792757,-31.53736875,-0.264737,-0.8605854,-0.453169725,349.26759335,1.6714707,-20.956125,46.555525,0.19279375,71.15015,169.613,144.3978110025,96.6524,-21.93777437425,-4.649539875,-4.234472975,-4.135254,-3.67648935,-15.587578775,0.3365601725,21.215482075,257.427495,-11.98469325
2,10.75,0.054853,-1.318626625,-1.449561625,-0.14253445,-33.889654,-0.2635993,-0.85591865,-0.280842625,345.90916885,1.6976476,-19.836625,45.87805,0.2393125,90.178875,171.6685,189.3258769475,96.564875,-21.62226196025,-4.484949025,-4.103386925,-4.011781125,-3.5586909,-18.3307805,0.412484762025,27.9302228,261.46967,-10.174660425
2,11.25,0.05193,-1.439961,-1.470759925,-0.1265575,-28.4207595,-0.380600025,-0.670468625,-0.2394014,347.4866698,1.727364275,-19.2357,43.2312,0.193,99.21715375,172.73825,211.77975,96.59565,-22.106316345,-4.2441278,-3.90694605,-3.823824375,-3.37109115,17.300042225,0.539841776025,21.89514875,263.74984,-10.723332
2,11.75,0.052177,-1.48798855,-1.4763,-0.13997695,-29.8151613,-0.2494365,-0.193436675,-0.2548016,347.2185528,1.747301825,-19.0022,41.6381,0.3433375,103.64921275,173.16375,216.1545282525,96.5477,-22.81078067125,-3.888936525,-3.608887925,-3.527306425,-3.1516078,2.841064725,0.431915595725,45.492723,266.2611275,-9.162570325
2,12.25,0.046631625,-1.289286975,-1.338103075,-0.238253175,-23.418533325,-0.34405295,0.42432155,-0.140442875,348.07809175,1.786781,-18.0171,40.15095,0.38659986,103.3084,174.852,274.235782135,96.52795,-19.58508006025,-3.782761725,-3.527554525,-3.448654175,-3.04599645,20.27738225,0.3787926519,41.9230625,267.96008,-7.189168575
2,12.75,0.06508455,-1.398247225,-1.408680875,-0.1860422,-25.97448,-0.391024175,1.1538514,-0.296647825,350.308729625,1.814014875,-18.000575,40.9011,0.21770257105,115.550325,175.54,271.479277905,96.5832,-19.894268157,-3.570135675,-3.348015625,-3.274020375,-2.8764693,14.09976395,0.35095420635,29.86384775,267.5614325,-9.6241376
2,13.25,0.06698465,-1.5846835,-1.5835896,-0.119463525,-30.72236565,-0.19342,-0.384621,-0.438343875,351.42654155,1.837750175,-17.427675,39.903,0.249871875,127.44077,175.056,263.5513907075,96.52247,-18.10340136525,-3.4463404,-3.249678625,-3.1814413,-2.8116159,14.246662125,0.381262234925,23.3352945,268.5204825,-7.797269875
2,13.75,0.0513029,-1.4472509,-1.487323,-0.106902275,-50.5141514,-0.3668809,2.5314611,-0.323824175,352.17654575,1.862538725,-17,36.34055,0.35655922,120.8941675,174.826,268.3698750625,96.50525,-17.03163077125,-3.343094375,-3.16597545,-3.110743275,-2.771960475,8.880880725,0.36462507435,26.482839,266.40378,-7.311764175
2,14.25,0.05568405,-1.21124575,-1.1979962,-0.1007613,-44.4422438,-0.3148234,0.3094856,-0.42137615,350.287047125,1.88202935,-17,36.5782,0.483549755,96.83065625,174.042,205.2762330325,96.515025,-16.53922136425,-3.21501775,-3.057319875,-3.0112756,-2.69929595,5.0232361425,0.383352614225,16.948222,265.4322525,-7.2025738
2,14.75,0.0654059,-1.31132095,-1.297957725,-0.150396,-46.24921025,-0.522697125,-1.07189835,-0.42059595,350.316786,1.878247925,-17,35.7155,0.347891140775,79.960175,174.986,178.77227154,96.49615,-16.036185303,-3.0711463,-2.93354265,-2.891684375,-2.62900555,3.13730885,0.38253257485,15.141411,263.519225,-7.205866175
2,15.25,0.0610631,-1.4326488,-1.3590119,-0.1661511,-53.598387425,-0.583028,-1.788630625,-0.6323842,348.247086,1.896414,-17,33.108192,0.3640125,68.236625,170.734,141.9778771475,96.4696,-14.97565231025,-2.973607125,-2.847789225,-2.807376075,-2.570277725,-19.60786275,0.40047169265,13.6088375,261.2472275,-7.11289765
