DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
1,0.25,449.684095,10.21369475,2493.32707,1.54713,38.74680875,-1.540311,-0.2715535,26.69194175,2.52728325,0.2070345,-0.00498975,0.60577475,0.25917225,102.41975,94.3,9,1.739457,15.591839,0.431107,9.79625,11.4175,11.67125,11.6925,11.945,-13.66453325,0,0,-1.149425,1.722995,342.1074215,358.50900675
1,0.75,451.8367575,10.34925775,2549.2202905,1.6532945,54.585577,-1.9636995,0.677054,20.4052835,2.492938,0.19661025,-0.006261,0.5987575,0.253366,102.42875,94.9,8.98,1.608879,15.3567415,0.43199825,9.84,11.405,11.66375,11.6875,11.9475,-11.89143075,0,0,-1.05962625,1.656726,342.6983195,358.27234525
1,1.25,463.79940175,10.2810635,2626.293901,1.587857,46.370775,-2.23884875,0.3711315,20.26411875,2.60915075,0.2270795,-0.002333,0.589673,0.27305425,102.44175,94.4,8.99,1.568594,15.1954095,0.443402,9.70875,11.3675,11.6375,11.66,11.96125,-13.44827025,0,0,-1.364943,1.855533,341.1897535,357.69788025
1,1.75,464.024785,9.946792,2633.39709425,1.8139185,42.86076225,-2.587344,0.91324425,18.45802,2.3565575,0.20667175,-0.0039065,0.61928525,0.251727,102.443,94.6,9.08,1.478054,15.10314775,0.4827075,9.475,11.315,11.62,11.6575,11.96625,-11.916403,0,0,-1.364943,1.590457,341.295936,357.13813475
1,2.25,456.909262,9.7104015,2595.008199,1.729758,47.8622635,-2.9371585,1.28885275,30.493708,2.4588115,0.23018375,-0.004352,0.61235025,0.25540225,102.4455,95.6,8.79,1.537479,14.92287325,0.463738,9.33125,11.27125,11.59125,11.65,11.975,-11.504905,0,0,-0.98778725,1.590457,340.622319,356.8196955
1,2.75,450.687103,10.0451355,2623.5806545,1.609409,50.353287,-3.33485325,-1.1050675,26.1008045,2.3690385,0.22604225,-0.00428275,0.615385,0.28642025,102.4585,95.7,8.55,1.558474,14.96334375,0.427012,9.27125,11.2275,11.57625,11.65,11.98375,-11.507119,0,0,-1.005747,1.4910535,341.16297275,356.59127825
1,3.25,453.92957825,10.39808925,2671.533961,1.44292225,56.847704,-3.429117,1.3631395,26.01251,2.3589575,0.20428575,-0.004536,0.6531385,0.24811075,102.447,96.3,8.3,1.452986,14.871113,0.40954375,9.0625,11.20625,11.55,11.64,11.99125,-10.10373375,0,0,-0.79023,1.590457,342.25149975,355.97157575
1,3.75,457.30203525,9.90018625,2669.4397215,1.840211,42.0811,-3.5416265,0.49533,31.26250425,2.3170975,0.2097575,-0.0046265,0.56074975,0.253564,102.44625,96.9,8.3,1.192402,14.7349135,0.4127825,8.8875,11.15875,11.52125,11.64,11.99875,-8.100488,0,0,-0.718391,1.54075525,343.8791775,354.919382
1,4.25,457.406424,10.398662,2699.07915075,1.7234,31.7586285,-3.64965425,1.0875085,32.4142135,2.25805525,0.1916475,-0.00338475,0.5644855,0.239935,102.43575,97.1,8.23,1.212869,14.6726325,0.3985965,8.9125,11.085,11.4975,11.625,12.00125,-9.33881075,0,0,-0.862069,1.656726,342.283207,355.075584
1,4.75,465.92843475,10.37595875,2745.43771,2.52227,29.384507,-3.987521,0.968842,29.4580625,2.18170375,0.2042755,-0.0034335,0.586506,0.248377,102.42525,96.9,7.967,1.23763,14.5416605,0.431728,8.855,11.0625,11.4525,11.625,12.0025,-7.71846075,0,0,-0.70043125,1.524188,342.45731725,354.73186925
