DOY2,HR2,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,CO2_1_6_1,CO2_1_7_1,H2O_1_1_1,H2O_1_2_1,H2O_1_3_1,H2O_1_4_1,H2O_1_5_1,H2O_1_6_1,FC_1_1_1,G_1_1_1,H_1_1_1,LE_1_1_1,WS_1_1_1,WS_1_2_1,WS_1_3_1,WS_1_4_1,USTAR_1_1_1,PA_1_1_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TA_1_7_1,TA_1_8_1,TA_1_9_1,TA_1_10_1,TA_1_11_1,VPD_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,NETRAD_1_1_1,NETRAD_1_2_1,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_BOLE_1_1_1,T_BOLE_2_1_1,NEE,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,G_2_1_1,SC_1_1_1
1,5.25,404.1897,403.9413,404.48695,404.2162,404.5294,404.68165,407.1764,0.9204278,0.9897105,0.98016925,0.976752,0.95655515,1.013301,0.4035197,0.9013867,-10.06845,-0.074539925,2.569697,0.82934,0.04885,0.002776667,0.51875745,94.853125,-10.948565,-11.62467,-11.61367,-11.59,-11.72733,-11.23433,-10.577,-10.60033,-10.694,-8.456,0.4666667,0.1230676,0.941,1.364433,1.730367,2.637667,3.687833,-9.7509945,-2.3623495,0,0,0,0,0,0,0.4291867,254.2358,269.3512,-9.857633,-10.5,0.4046551,0.1809509,0.5878499,1.007656,1.82924,2.219998,2.339725,-4.385178,-0.0039915932
1,5.75,403.8702,403.5597,404.2293,403.8402,404.4448,404.62275,407.31395,0.92067875,0.9928452,0.9701731,0.9699456,0.9440269,1.0009069,0.43641955,0.8194533,-9.013654,-0.077288405,2.6105115,0.8725933,0.04377666,0.005943333,0.5152057,94.85968,-10.911365,-11.56833,-11.62333,-11.64667,-11.93333,-11.199,-10.72033,-10.70667,-10.72567,-8.609099,0.456,0.1166185,0.931,1.315067,1.689167,2.594,3.636,-9.1413195,-2.5868165,0,0,0,0,0,0,0.3827645,253.6728,269.5445,-9.887267,-10.646,0.44651305,0.1815908,0.5897685,1.008298,1.82665,2.223248,2.339074,-4.385594,-0.00401514545
1,6.25,403.7562,403.5293,403.90965,403.6013,404.0502,404.5045,407.3984,0.9194878,0.98740635,0.9756741,0.9649878,0.9537062,1.016888,0.3554132,0.79914835,-8.203502,-0.08439217,2.624443,0.83521005,0.04271,0.00097000015,0.5397747,94.87084,-10.94653,-11.455335,-11.501,-11.50833,-11.5705,-11.165835,-10.504165,-10.501335,-10.469335,-8.721133,0.4751667,0.1187937,0.92888335,1.3571665,1.7161665,2.6279665,3.6735835,-9.497009,-2.393933,0,0,0,0,0,0,0.3673334,253.8883,269.4983,-9.9072,-10.637165,0.40299665,0.17712,0.5929708,1.010227,1.82729,2.219998,2.337774,-4.385566,-0.031941105
1,6.75,404.0462,403.9862,404.3335,403.9913,403.9813,404.4859,407.22405,0.9152234,0.9918248,0.9794627,0.96573875,0.9471614,1.0230055,0.38871515,0.8342667,-8.7376225,-0.06370241,2.632612,0.8357067,0.03414333,0.001333333,0.5372271,94.87835,-10.88067,-11.32533,-11.471,-11.43633,-11.54333,-11.24,-10.54933,-10.532,-10.64767,-8.8491,0.4509367,0.1134756,0.92,1.290733,1.670133,2.584133,3.63,-8.044278,-2.472667,0,0,0,0,0,0,0.3568904,253.765,268.8984,-10.03657,-10.60333,0.4388272,0.1758443,0.5916911,1.009584,1.83183,2.221298,2.337775,-4.3861525,-0.031917135
1,7.25,403.86,403.812,403.9166,403.8395,404.2213,404.7974,406.7936,0.9116899,0.97969865,0.9724663,0.9796627,0.9519786,1.0179955,0.41795095,0.8199434,-8.515785,-0.1318635,2.604487,0.7931567,0.03572667,0.00118,0.537797,94.88564,-11.03397,-11.63767,-11.705,-11.39633,-11.58333,-11.04667,-10.45667,-10.51933,-10.68,-8.846667,0.4696667,0.11440325,0.9299867,1.356,1.725833,2.641,3.685,-8.156662,-2.3987,0,0,0,0,0,0,0.52300065,254.4827,268.882,-10.01,-10.48,0.47001485,0.1783976,0.5904093,1.005727,1.829234,2.222598,2.339075,-4.389168,-0.0238757665
1,7.75,404.1593,404.1905,404.24,404.2462,404.5893,404.9628,406.8077,0.91940255,0.9780619,0.9832726,0.9826476,0.96648945,1.020103,0.396115,1.00245,-6.870646,0.016635175,2.611745,0.83575335,0.034295,0.00120999985,0.5305064,94.894325,-11.04387,-11.599165,-11.649835,-11.386665,-11.57833,-10.91,-10.61565,-10.685335,-10.6915,-8.901233,0.44080495,0.1080761,0.9083333,1.309833,1.695,2.6022335,3.6286665,-2.8998425,-2.6835565,0,0,0,0,0,6.008876,2.407423,255.265,269.245,-10.170165,-10.528335,0.47790385,0.1815888,0.5923319,1.008941,1.826001,2.220648,2.338424,-4.389476,-0.023897825
1,8.25,404.2854,404.2455,404.57465,404.4639,404.7454,404.88245,406.9156,0.9231508,0.9938874,0.9927819,0.9872357,0.9807273,1.032748,0.4915356,1.12672,-2.988405,0.05576583,2.643824,0.8581567,0.044083335,0.0044166665,0.5550964,94.922665,-10.8832,-11.5885,-11.485,-11.19233,-11.524165,-10.8595,-10.533165,-10.57733,-10.61067,-8.6362665,0.46466665,0.1061263,0.909635,1.3474835,1.703133,2.629967,3.660833,8.776321,-3.4951165,50.01639,37.915575,25.486255,13.745075,9.766242,26.55014,7.960193,255.00155,270.17995,-9.9792355,-10.40933,0.44418935,0.1803141,0.5897695,1.01087,1.826647,2.218698,2.336473,-4.391072,-0.04462819
1,8.75,404.1294,403.8295,404.42245,404.3502,404.3093,404.9892,406.9805,0.9296169,1.0181405,1.01331,1.0080565,0.9864502,1.055379,0.5609359,1.0958165,3.924208,0.4294357,2.664788,0.89266665,0.08928333,0.022995,0.5848113,94.92499,-10.74387,-11.28017,-11.203335,-11.0105,-11.213,-10.59167,-10.238315,-10.35033,-10.366,-8.4286665,0.41409005,0.09522182,0.85896,1.2776,1.6609165,2.5580835,3.6041665,27.29068,-3.8409165,112.4653,80.881605,57.350505,30.087335,20.695755,54.88009,16.33196,255.7813,271.5447,-9.8326165,-10.128,0.49909,0.1822296,0.587208,1.008941,1.827299,2.216748,2.339074,-4.390437,-0.044593545
1,9.25,403.5001,403.7405,404.31295,403.9998,404.1591,404.1505,406.52855,0.946722,1.042892,1.038336,1.03921,1.0271995,1.0917255,0.5749562,1.210233,16.19336,1.0571245,2.6563115,0.9941133,0.1326667,0.05329667,0.6197459,94.91898,-10.45187,-10.829,-10.87533,-10.58,-10.77,-9.913333,-9.793233,-9.765433,-9.744766,-7.902667,0.4255333,0.09420485,0.8594601,1.292933,1.686333,2.5894,3.601533,53.58498,-2.4886,188.21505,138.5933,91.90274,51.94454,34.19589,93.5791,25.5091,255.8286,274.8177,-9.459834,-9.6282,0.4806978,0.1815888,0.5910543,1.00637,1.831172,2.217398,2.336474,-4.3893315,-0.001044572
1,9.75,404.0132,403.8329,404.2454,403.95485,404.38335,404.15825,406.0832,0.9558942,1.068274,1.068004,1.07368,1.044585,1.132199,0.5437893,1.024163,29.73752,1.9924895,2.729529,1.07865,0.1895667,0.09474999,0.6309872,94.95598,-10.00826,-10.47133,-10.31,-9.993334,-10,-9.421534,-9.080001,-9.163767,-9.199233,-7.558333,0.3864067,0.0939163,0.8486667,1.2662,1.636,2.531667,3.58,79.83865,0.3092668,270.12695,192.1933,117.0989,63.71675,45.12407,132.0864,36.33167,255.9967,276.099,-8.719167,-9.099999,0.448514,0.1886108,0.5878519,1.008941,1.830532,2.215448,2.337124,-4.3894845,-0.000985524
1,10.25,403.66745,403.809,403.8795,403.7807,403.29835,404.1694,406.19885,0.95958575,1.081506,1.072293,1.083574,1.0546565,1.1658125,0.5212069,0.81937665,41.627915,3.071127,2.76364,1.1436385,0.27358,0.142,0.6623272,94.96032,-9.758545,-10.02667,-9.77,-9.493333,-9.4669,-8.8578,-8.447667,-8.459167,-8.6000335,-6.8946335,0.41757,0.09978466,0.85051165,1.29295,1.6815,2.5925,3.62295,106.5055,1.6351685,348.3077,237.2733,174.0431,88.54591,61.67995,176.0093,45.51067,256.0613,277.5382,-8.1969995,-8.446834,0.44725925,0.18829245,0.59201305,1.0099055,1.824389,2.212523,2.3400495,-4.37429,-0.031262275
1,10.75,403.44295,403.5681,403.3925,403.52835,403.73625,403.8331,405.87625,0.9695892,1.085857,1.069334,1.091848,1.061966,1.181856,0.5187082,0.5121783,59.93875,4.78603,2.809604,1.2368085,0.3053167,0.174855,0.6646126,94.97366,-9.101934,-9.595483,-9.340183,-9.0637675,-9.0152665,-8.2529,-8.0817335,-7.9465005,-8.1022335,-6.428033,0.3933133,0.1311162,0.86658335,1.2556785,1.666567,2.56335,3.601317,131.37965,6.628767,423.28785,282.5316,214.7805,112.03875,80.72585,205.5878,52.38756,256.5154,280.4571,-7.570833,-7.904317,0.4366447,0.1892497,0.5878479,1.01087,1.835063,2.217398,2.338424,-4.376634,-0.031130855
1,11.25,403.3737,403.2137,403.5055,403.41885,403.64025,403.45785,405.4709,0.98042135,1.074824,1.0526005,1.083484,1.061324,1.1660525,0.5381468,0.3688533,66.78291,5.4613925,2.83877,1.1895335,0.403,0.222,0.6692882,94.95129,-8.70442,-9.2618,-9.033466,-8.760734,-8.716667,-7.905666,-7.798,-7.690867,-7.746767,-6.030333,0.3916667,0.17688395,0.8740001,1.294,1.655,2.559334,3.599,142.7938,-5.912567,484.69835,305.78795,245.2271,138.6144,94.00687,229.1094,60.122135,257.33,281.7852,-6.865667,-7.491533,0.4284054,0.1962748,0.5961741,1.014084,1.831187,2.218048,2.346629,-4.3083825,-0.0276075
1,11.75,403.2352,403.0846,403.38155,403.3105,403.2201,403.2494,405.6333,0.9938418,1.085782,1.074338,1.101098,1.070715,1.175951,0.45913865,0.1639133,73.98366,6.15007,2.825374,1.315,0.4548433,0.28597,0.6660561,94.939725,-8.351713,-8.9611165,-8.706666,-8.4230005,-8.355,-7.689,-7.253267,-7.171333,-7.2744,-5.922333,0.3396834,0.2295029,0.82748,1.249467,1.636333,2.538333,3.575333,142.3154,1.986733,488.235,338.271,253.92395,148.4646,100.05565,230.8047,60.53368,258.41175,283.2254,-6.174,-6.920633,0.3682276,0.1937195,0.5980998,1.01087,1.833125,2.221298,2.347535,-4.3078335,-0.027583405
1,12.25,403.0444,402.8498,403.00845,403.05255,403.04035,403.09445,405.17235,1.014787,1.100696,1.070697,1.111887,1.078932,1.19062,0.45200425,-0.01666667,77.548785,5.762855,2.94986,1.32567,0.4291166,0.2927867,0.6910823,94.912995,-8.195277,-8.6567,-8.443767,-8.203933,-8.148999,-7.406333,-6.992334,-6.919333,-6.944666,-5.5885,0.3750067,0.29080325,0.8733333,1.2795,1.645733,2.549267,3.593667,148.697,8.1279835,520.62235,359.2468,257.7067,164.5144,109.2871,234.4103,62.24286,258.428,284.47,-5.437,-6.461767,0.3944152,0.19371945,0.5984227,1.014085,1.834743,2.2225985,2.3514475,-4.327414,-0.010050023
1,12.75,402.7282,402.9168,402.98265,402.93365,402.72725,403.13625,405.4373,1.024196,1.1004815,1.072046,1.1142975,1.080509,1.208597,0.5065264,-0.10360835,76.53084,6.019215,2.91508,1.3656665,0.46952165,0.31945835,0.6862205,94.885335,-7.787687,-8.3481,-8.199634,-7.8384665,-7.7830335,-7.013233,-6.737617,-6.5995165,-6.5542175,-5.3461165,0.3565783,0.3432751,0.78940665,1.240367,1.6285,2.536417,3.5708335,138.7895,7.0922005,494.7833,347.4499,255.0329,158.4408,106.44025,229.9093,60.69977,257.232,285.8001,-5.0785665,-6.3285835,0.4486427,0.1975525,0.6006612,1.012799,1.833771,2.224548,2.343633,-4.326164,-0.010027948
1,13.25,402.9816,402.8817,403.0363,402.9649,402.9823,402.9207,405.0157,1.020458,1.104309,1.087603,1.124401,1.0795525,1.21055,0.4822466,-0.2049,72.51397,5.9670955,2.9225115,1.438823,0.4839,0.31255,0.6644173,94.85569,-7.679473,-8.138,-7.946,-7.616033,-7.500333,-6.728666,-6.604167,-6.438967,-6.572333,-4.939333,0.3859433,0.388244,0.84609,1.278333,1.651333,2.548533,3.601333,124.07375,2.5877315,463.8483,324.5452,263.5822,160.0455,114.805,210.1257,54.456,255.903,286.6818,-4.605333,-5.942667,0.4597194,0.1975525,0.6025788,1.007013,1.832479,2.225199,2.344929,-4.323349,0.009204686
1,13.75,402.6549,402.7402,402.7129,402.6715,402.7307,403.0029,405.0085,1.010686,1.104785,1.0765295,1.129605,1.0839,1.201262,0.43714245,-0.2253667,66.43887,5.615961,2.91373,1.390567,0.49202665,0.33781,0.6890742,94.840155,-7.557611,-7.9019835,-7.808483,-7.4709835,-7.419367,-6.7329165,-6.4402,-6.327,-6.334733,-5.0522665,0.376,0.4290786,0.8092817,1.2375,1.6361665,2.513867,3.572783,105.202,-9.925834,406.2195,308.04395,250.1506,144.71935,98.77837,181.39785,48.3684,254.12585,286.06295,-4.436767,-5.9249835,0.45098145,0.2020243,0.6064301,1.014084,1.833122,2.225848,2.347541,-4.321637,0.009216168
1,14.25,402.7551,402.6964,402.7607,402.8925,402.7108,402.7463,404.8595,1.0262965,1.1059085,1.092385,1.137701,1.0902155,1.2061585,0.4813228,-0.08193666,57.7066,4.7668225,2.929269,1.438613,0.4971,0.3220567,0.7018211,94.82167,-7.455484,-7.812967,-7.648066,-7.4482,-7.315667,-6.725667,-6.384,-6.341,-6.309333,-5.029033,0.4096,0.44754405,0.8714533,1.278333,1.637467,2.532833,3.592667,86.59342,1.198173,363.3167,261.9175,210.24,122.626,85.17666,157.93685,42.085235,253.7957,286.2358,-4.288333,-5.9646,0.4491821,0.2010661,0.6041895,1.01087,1.833125,2.2281265,2.3465625,-4.318778,0.016093836
1,14.75,402.48645,402.54045,402.56855,402.63015,402.5209,402.79245,405.118,1.01413,1.092963,1.078574,1.1115605,1.08242,1.205893,0.4646575,0,45.64898,4.297534,2.902225,1.407,0.49788,0.271,0.6766023,94.831445,-7.445887,-7.8017165,-7.6789335,-7.4951,-7.39525,-6.8508335,-6.5244495,-6.459133,-6.4542665,-5.2005,0.3940233,0.473814,0.84749995,1.25335,1.6269665,2.517733,3.564817,60.9943,1.982266,275.0718,219.0443,163.08625,91.05455,60.48001,124.1697,34.0447,254.62,286.064,-4.5136,-6.1996665,0.4770109,0.2103292,0.6102753,1.01537,1.831833,2.231055,2.353406,-4.317832,0.0161030265
1,15.25,402.6863,402.6351,402.6812,402.6451,402.6613,402.7155,405.0305,1.0085225,1.07397,1.080013,1.1104755,1.081441,1.17431,0.3993435,0,31.544815,2.977126,2.894994,1.3806,0.4486667,0.2478067,0.6586545,94.84535,-7.484273,-7.782,-7.805666,-7.628,-7.643366,-7.0917,-6.5686,-6.628,-6.662567,-5.405967,0.4329367,0.4858248,0.8807867,1.296,1.652,2.548333,3.600667,31.376425,-3.2086,200.3205,151.52685,106.099,58.59534,44.09791,88.57038,24.64367,252.2856,284.9224,-4.8229,-6.275667,0.3970715,0.21703695,0.6138026,1.013763,1.8344185,2.229755,2.35861,-4.318433,0.0072503735
1,15.75,402.8392,402.71695,402.7807,402.68985,402.76145,403.0069,405.35255,1.016207,1.079042,1.070156,1.110211,1.071005,1.16547,0.3985029,0.061435,16.45675,1.4875465,2.817767,1.280933,0.3465533,0.1637767,0.6316053,94.86444,-7.760959,-8.149567,-8.049167,-7.719,-7.810999,-7.255,-6.955333,-6.949999,-7.003333,-5.607634,0.42312,0.4751313,0.8395767,1.264667,1.649467,2.545666,3.597333,9.205688,-5.346966,114.2121,87.060205,65.84541,37.62457,26.77871,53.873385,15.438015,251.2885,283.68565,-5.346667,-6.534,0.4685141,0.21512045,0.6115621,1.0140845,1.835387,2.232032,2.357961,-4.319097,0.007263595
1,16.25,402.97215,402.5988,403.0496,402.88185,403.03525,403.17165,405.89625,1.010014,1.068418,1.066929,1.098136,1.06008,1.1433065,0.3651316,0.081925,3.52131,0.83674675,2.68319,1.08361,0.27755,0.1036667,0.5937243,94.89365,-7.950266,-8.386666,-8.322867,-7.939001,-8.189934,-7.476933,-7.419333,-7.438334,-7.453001,-5.940367,0.4433133,0.44207195,0.89084,1.317333,1.671267,2.571234,3.624567,-7.7961465,-4.24925,42.13243,34.061955,27.13336,16.24401,12.17782,19.75788,6.845028,250.6815,281.42645,-5.646666,-7.031333,0.377277,0.21512045,0.61316275,1.0169775,1.834094,2.233333,2.357636,-4.317086,0.0089693445
1,16.75,403.2737,402.86325,403.08325,403.0157,403.09825,403.33525,405.864,1.000324,1.066186,1.0480095,1.081803,1.049097,1.13257,0.3220975,0.1639117,-3.917849,0.1842413,2.529613,1.0168915,0.16983835,0.054131665,0.5696167,94.944985,-7.9886235,-8.7649,-8.4599505,-8.2325335,-8.4834005,-7.839083,-7.693966,-7.7559,-7.888333,-6.361333,0.43002,0.4178622,0.87618,1.282933,1.6566,2.550667,3.599867,-22.50737,-4.365267,6.0064145,4.728928,4.2324,2.742163,2.178275,2.477473,1.714647,249.168,279.8487,-6.170334,-7.498333,0.4055528,0.2157593,0.61348065,1.016013,1.833448,2.230406,2.3566575,-4.317379,0.015614445
1,17.25,403.1546,403.0952,403.3773,403.1465,403.1871,403.5655,406.2102,1.0017442,1.051297,1.034718,1.0649195,1.018796,1.119558,0.2964796,0.4096667,-6.735142,-0.06263192,2.5403965,0.9473333,0.12754165,0.02354,0.5472867,94.950135,-8.218616,-8.9238005,-8.8635495,-8.538333,-8.7505665,-8.2152165,-7.9976005,-8.1246165,-8.28,-6.720833,0.42048,0.3799365,0.84927835,1.26665,1.6503665,2.5373665,3.5830835,-23.8855,-4.2362,0,0,0,0,0,0,0.6259809,248.926,279.2154,-6.6362,-7.6772665,0.3755796,0.2128845,0.6134827,1.012799,1.831833,2.229751,2.351447,-4.338657,0.022842855
1,17.75,403.2329,402.7407,403.33125,403.1305,403.2518,403.7585,406.2905,0.9954559,1.063649,1.046367,1.070326,1.035691,1.108642,0.310502,0.2868833,-9.3681715,-0.1078356,2.6365575,0.99107,0.1053517,0.018771665,0.5454305,94.92807,-8.410852,-9.118334,-8.8780665,-8.4658005,-8.8133335,-8.4440165,-8.162534,-8.27265,-8.4108005,-6.9648335,0.3846583,0.3415875,0.84764,1.280317,1.6235,2.495967,3.5514995,-21.063595,-3.7243495,0,0,0,0,0,0,0.6026035,247.745,278.0183,-6.8356835,-7.887017,0.3612764,0.19723815,0.592332,1.00219095,1.828271,2.216423,2.3367985,-4.3352795,0.022857265
1,18.25,403.8204,403.2727,403.8509,403.69,403.5012,403.9109,406.636,0.9742333,1.0545255,1.054645,1.075403,1.04071,1.1243685,0.29473455,0.40984,-10.98083,-0.28087605,2.647463,1.0246765,0.1435,0.01774333,0.54734035,94.92514,-8.521383,-9.24,-9.075,-8.738334,-8.994534,-8.606467,-8.0405,-8.3102,-8.463333,-6.992334,0.4537834,0.3307447,0.88184,1.2995,1.6795,2.582333,3.6376,-20.86889,-3.594667,0,0,0,0,0,0,0.5550446,251.733,277.5953,-6.826334,-8.008166,0.3440622,0.1975555,0.59329475,0.9980121,1.825684,2.217398,2.3364705,-4.331259,0.00834362
