DOY2,HR2,G_1_2_1,G_1_2_2,G_1_2_3,T_BOLE_1_1_1,T_BOLE_1_1_5,T_BOLE_1_1_7,T_BOLE_2_1_1,T_BOLE_2_1_4,T_BOLE_2_2_6,T_BOLE_2_2_1,T_BOLE_2_2_3,CO2_1_1_1,H2O,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,USTAR,LE,H,FC,SC,G_1,SLE,SH,NEE,TA_1_3_1,RH_1_1_1,TA_1_6_1,RH_1_2_1,TA_1_10_1,RH_1_3_1,TA_1_4_1,TA_1_11_2,TA_1_11_1,TA_1_9_1,TA_1_8_1,TA_1_8_2,TA_1_7_1,TA_1_6_2,TA_1_5_1,TA_1_1_1,TA_1_1_2,WS_1_2_1,NETRAD_1_2_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_IN_1_1_3,SW_OUT_1_1_1,PPFD_IN_1_1_1,PPFD_IN_1_1_2,PPFD_DIF,PPFD_OUT,PPFD_BC_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_3_2,TS_1_3_3,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,PA,TA_1_2_1,TA_1_2_2,T_SONIC_1_1_1,WS_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,TA_1_3_2
1,5.25,-3.938,-4.15925,-6.123,-0.0952325,-0.04906,-0.0442775,-0.423775,-0.449125,-0.3851,-0.6469,-0.5062,377.475,5.0075,384.2,384.725,384.55,390.225,0.06941,-0.6516,-36.8775,0.108275,-0.6091,-4.9605,-1.99875,-2.7205,0.77625,-0.393725,87.955,-0.7728,96.5,-0.797825,100,-0.689625,0.53895,-0.15095,-0.077225,-0.1993,-0.6669,-0.5915,-0.7777,-0.04863,-0.6011,-0.2712,0.4466,-44.1425,-47.3,0,0,0,0,13.3875,14.04,0.631,0,1.52775,1.50775,0.49695,1.9435,0.45705,0.9681,1.41025,1.9615,3.10775,4.6245,97.0225,18.975,17.3575,1.4005,0.808,262.6,304.875,-0.307225
1,5.75,-3.94375,-4.1695,-6.0855,-0.12051,-0.0497925,-0.04349,-0.47735,-0.477275,-0.382275,-0.746025,-0.529575,377.4,5.0305,384.1,384.6,384.2,390.4,0.0715975,-0.94745,-38.97,0.0683,-0.4294,-4.8675,-2.232,-2.79,0.775525,-0.365,87.1875,-0.8069,96.28,-0.8818,100,-0.7961,0.531725,-0.16755,-0.1186,-0.1967,-0.66035,-0.6053,-0.754,-0.2122,-0.5594,-0.22015,0.473675,-48.43,-50.49,0,0,0,0,13.4375,14.04,0.63,0,1.53225,1.51375,0.5046,1.95175,0.450375,0.9688,1.4185,1.94625,3.09225,4.61725,97.03,18.74,16.9775,1.486,0.8602,260.625,305.075,-0.21545
1,6.25,-3.934,-4.15625,-6.12675,-0.0889175,-0.055975,-0.0421475,-0.55245,-0.4582,-0.3767,-0.8048,-0.53935,377.375,5.07625,384.625,384.475,384.5,391,0.0740975,-0.7614,-41.695,0.0573475,-0.345275,-4.95225,-1.99775,-2.99425,0.8175,-0.370975,87.945,-0.8027,96.49,-0.8075,100,-0.6351,0.53735,-0.16245,-0.13345,-0.21655,-0.632825,-0.548025,-0.7707,-0.23955,-0.5093,-0.2008,0.434975,-46.8275,-50.565,0,0,0,0,13.43,14.04,0.630125,0,1.5405,1.51825,0.500125,1.954,0.456475,0.9703,1.4275,1.942,3.08525,4.623,97.0275,18.55,16.76,1.26975,0.829,263.225,304.275,-0.1314
1,6.75,-3.957,-4.16075,-6.1175,-0.08598,-0.05636,-0.0411375,-0.5209,-0.45575,-0.3835,-0.7279,-0.5279,377.475,4.97375,384.625,384.75,384.825,390.275,0.0745275,-0.4689,-38.56,0.0821825,-0.4215,-4.85925,-2.17725,-2.5175,0.74825,-0.309,86.705,-0.7678,96.49,-0.77675,100,-0.84505,0.534675,-0.18755,-0.1623,-0.1522,-0.64485,-0.4543,-0.807,-0.11305,-0.5288,-0.07401,0.4526,-53.2225,-54.86,0,0,0,0,13.38,14.04,0.6312,0,1.542,1.5205,0.5001,1.95,0.455425,0.9633,1.43025,1.9405,3.08,4.619,97.03,18.165,16.265,1.2625,0.8358,258.85,304.375,-0.11745
1,7.25,-3.9745,-4.2095,-6.1245,-0.103095,-0.060455,-0.0480675,-0.566475,-0.4976,-0.384,-0.6881,-0.55615,377.2,4.907,384.375,384.8,384.6,390.35,0.0709325,-0.7995,-41.9175,0.058115,-0.434625,-4.977,-2.4405,-2.7075,0.704875,-0.35295,85.655,-0.7747,96.14,-0.84845,100,-1.064,0.516425,-0.2266,-0.116625,-0.2323,-0.763925,-0.528,-0.8904,-0.1636,-0.5035,-0.1829,0.5029,-50.16,-60.665,0,0,0,0,13.41,14.04,0.63125,0,1.53275,1.516,0.4885,1.94325,0.454225,0.972425,1.4325,1.9415,3.077,4.628,97.03,18.165,15.76,1.2435,0.8738,257.75,304.2,-0.15455
1,7.75,-4.00725,-4.19375,-6.12025,-0.0745575,-0.06568,-0.05344,-0.616375,-0.5,-0.4085,-0.6109,-0.5513,377.5,4.8985,384.225,384.95,384.525,390.3,0.06484,-0.72505,-41.35,0.0481,-0.435825,-4.97475,-2.184,-2.858,0.7599,-0.397175,85.9925,-0.8234,95.71,-0.86795,100,-1.108925,0.5398,-0.27315,-0.1508,-0.34435,-0.7554,-0.48905,-0.9213,-0.285,-0.5641,-0.2178,0.457,-43.6575,-56.9,0,0,0,0,13.415,13.5475,0.659675,0,1.53325,1.522,0.4835,1.943,0.456675,0.96635,1.42875,1.9435,3.072,4.62575,97.06,17.98,15.6,1.253,0.8462,259.3,304.2,-0.159275
1,8.25,-3.9995,-4.20925,-6.1415,-0.0853175,-0.0773325,-0.053365,-0.58015,-0.4924,-0.41935,-0.5426,-0.55625,377.35,4.91575,384.325,384.625,384.6,391.15,0.0716,-0.7046,-41.005,0.068105,-0.75095,-4.86475,-1.1935,-1.25875,-0.02913,-0.306225,86.445,-0.742,95.8325,-0.925825,100,-1.095,0.553825,-0.27835,-0.175575,-0.296,-0.76465,-0.5236,-0.9699,-0.2016,-0.6198,-0.1745,0.4443,-41.055,-50.09,0,0,0,0.958625,14.655,14.75,0.6965,0,1.53775,1.52225,0.478775,1.94175,0.4611,0.97005,1.433,1.94175,3.08175,4.6295,97.1,17.72,15.375,1.25625,0.836675,263.45,304.275,-0.0755875
1,8.75,-3.91275,-4.18325,-6.15925,-0.1036175,-0.076065,-0.0535125,-0.358925,-0.41255,-0.4461,-0.258,-0.5559,377,4.8475,384.075,383.95,384.35,391.2,0.069265,-0.7433,-41.615,-0.050075,-1.19675,-4.75375,0.07342,0.3078,-0.6059,-0.360275,86.4525,-0.6268,96.07,-0.8964,100,-0.7241,0.581525,-0.2466,-0.1101,-0.2406,-0.7699,-0.415475,-0.722,0.03644,-0.5248,-0.02762,0.4178,-31.0775,-26.135,4.001,3.13325,0,11.325,23.6275,22.8325,1.1285,0.1517,1.52975,1.53,0.472475,1.94475,0.464175,0.969825,1.43325,1.94425,3.09275,4.63475,97.1,17.55,15.3775,1.0183,0.8406,259.725,304.525,-0.03679
1,9.25,-3.83475,-4.11225,-6.122,-0.084885,-0.0693825,-0.057645,-0.28325,-0.33665,-0.43945,-0.1605,-0.50025,376.5,4.937,383.35,382.15,383.9,390.7,0.083645,-0.4423,-31.735,-0.67885,-1.4195,-4.73325,1.2325,2.214,-1.61475,-0.24995,86.5925,-0.2747,96.0225,-0.797,100,-0.741075,0.613325,-0.043865,0.02778,-0.04828,-0.5751,-0.127775,-0.2134,0.25985,-0.08228,0.12535,0.3422,-4.0305,2.005,12.435,12.735,0,27.43,37.0725,37.2925,1.8295,0.6277,1.52975,1.5315,0.476325,1.94225,0.466775,0.9628,1.43075,1.939,3.08925,4.64,97.135,17.285,15.13,1.208,0.72885,258.3,304.2,0.092835
1,9.75,-3.78025,-4.01025,-5.9985,-0.041805,-0.072305,-0.06357,-0.210125,-0.277,-0.41935,0.02107,-0.381,375.9,5.044,381.325,380.2,383.45,391.325,0.0821625,1.2225,-26.14,-1.793,-1.4195,-4.463,1.67275,3.22025,-2.889,-0.009595,86.01,0.00516,94.3775,-0.655225,100,-0.583825,0.6109,0.07914,0.13285,0.063555,-0.406125,0.038155,0.03257,0.85525,0.0047,0.23335,0.3441,11.05,20.96,22.66,24.445,0,46.8725,59.365,58.9925,2.67625,1.208,1.52175,1.531,0.4642,1.9455,0.474275,0.9819,1.42825,1.93675,3.09575,4.637,97.16,17.1,14.97,1.112,0.7379,259.325,304.175,0.400025
1,10.25,-3.597,-3.866,-5.889,-0.0092175,-0.0825825,-0.0639325,-0.172125,-0.27595,-0.3705,0.2704,-0.2006,374.8,5.15,380.2,378.7,381.5,389.9,0.1167,3.553,-17.545,-3.0835,-1.401,-4.34575,1.43,3.036,-3.837,0.226275,86.11,0.3595,93.0975,-0.433725,100,-0.3889,0.62675,0.10235,0.252125,0.158375,-0.022525,0.148175,0.1043,0.9322,0.1379175,0.42885,0.4038,22.595,35.41,33.03,38.4125,0,69.8175,84.665,80.54,3.4335,1.656,1.52775,1.53075,0.47385,1.94175,0.484225,0.976075,1.43,1.94375,3.0945,4.63925,97.16,16.96,14.38,1.101,0.7386,264,305.85,0.495775
1,10.75,-3.484,-3.75325,-5.689,0.00255,-0.0893475,-0.064205,-0.07929,-0.2587,-0.31905,0.4085,-0.15375,375.05,5.3265,380.6,378.325,381.275,389.55,0.1212,4.551,-12.245,-4.285,-1.1975,-4.212,1.121,2.166,-4.6055,0.294225,86.405,0.7316,89.78,-0.335875,100,-0.345125,0.65095,0.216175,0.300375,0.331475,0.065375,0.280725,0.4061,1.061,0.22365,0.5133,0.494,33.58,44.35,45.32,46.585,0.0148725,89.2875,95.465,93.03,4.325,2.01675,1.546,1.53025,0.472425,1.9375,0.48645,0.9711,1.42025,1.94125,3.10475,4.6365,97.16,16.695,14.275,1.2825,0.838025,264.975,307.4,0.700275
1,11.25,-3.446,-3.59825,-5.56625,0.0071675,-0.0911575,-0.067825,-0.000955,-0.2579,-0.2959,0.6623,-0.09822,374.65,5.3695,379.65,378.85,379.45,388.5,0.13495,7.122,-6.404,-5.1725,-0.9518,-4.15225,0.45075,1.01865,-5.561,0.430875,85.69,1.034,88.635,-0.20205,100,-0.0828625,0.70285,0.2672,0.3539,0.3329,0.1679,0.4082,0.6735,1.157,0.3302,0.66995,0.5261,37.495,53.03,51.56,54.53,1.03275,101.6,114.925,110.15,4.802,2.37425,1.551,1.5195,0.47575,1.93825,0.4887,0.972175,1.4175,1.942,3.107,4.626,97.1375,16.5275,14.265,1.3145,0.868775,265.375,309.55,0.824675
1,11.75,-3.339,-3.51375,-5.46675,0.010865,-0.0929375,-0.0757325,0.077475,-0.2529,-0.28565,0.9173,0.08487,374.45,5.4255,379.8,378.2,379.075,387.975,0.1454,6.8585,-1.881,-5.7505,-0.8744,-3.95725,0.414,0.967575,-5.647,0.48325,87.18,1.174,88.385,-0.11285,100,-0.145075,0.7187,0.3117,0.4401,0.713625,0.21415,0.688425,0.7596,1.2275,0.4409,0.71325,0.56575,46.4775,52.77,62.08,58,1.1225,108.125,117.375,114.925,5.225,2.625,1.55225,1.522,0.4708,1.945,0.49605,0.974375,1.41825,1.93575,3.106,4.63075,97.0875,16.61,14.7025,1.534,0.876925,267.25,309.75,0.975425
1,12.25,-3.2135,-3.45975,-5.338,0.0191875,-0.0955225,-0.0770925,0.1306,-0.25685,-0.28255,1.02525,0.1990125,374.6,5.614,379.9,377.6,378.7,386.95,0.1433,7.7735,-1.071,-5.60475,-0.9062,-3.86275,0.09207,0.7796,-5.79375,0.64115,87.495,1.275,87.9275,-0.0890925,100,-0.008775,0.750725,0.35,0.490225,0.74915,0.30385,0.90935,0.8651,1.33,0.3661,0.88295,0.545,52.815,56.36,64.85,64.51,1.17625,118.275,132.95,125.55,5.2615,2.648,1.5685,1.523,0.473075,1.952,0.505175,0.975225,1.4215,1.93975,3.10375,4.63525,97.07,16.3625,14.9275,1.538,0.8496,270.525,310.1,0.97305
1,12.75,-3.19575,-3.40675,-5.31725,0.02962,-0.0952075,-0.0795375,0.1738,-0.25345,-0.277125,1.002275,0.442125,374.3,5.6565,379.2,377.9,378.825,386.5,0.1546,7.9105,-2.113,-5.7965,-0.7446,-4.00025,-1.012,-1.656,-5.9715,0.62975,86.115,1.271,88.2775,-0.0739125,100,0.0563625,0.7652,0.43335,0.59245,0.9949,0.4009,0.9644,0.9815,1.3305,0.3987,0.895425,0.6113,49.115,56.26,58.22,58.84,1.23875,116.225,125.3,122.075,5.1285,2.691,1.57125,1.5325,0.46665,1.9565,0.50715,0.967925,1.42,1.92825,3.1075,4.64125,97.05,16.265,15.14,1.607,0.9482,270.725,310.1,0.9746
1,13.25,-3.2195,-3.37675,-5.2825,0.03035,-0.094015,-0.08532,0.2208,-0.23905,-0.249775,1.10075,0.7091,374.325,5.63075,379.8,377.4,379.1,387.3,0.1612,7.658,-5.56275,-5.311,-0.7344,-3.94375,-1.401,-2.1085,-5.375,0.6014,85.165,1.225,88.54,-0.0605575,100,0.224825,0.776725,0.4788,0.7149,1.0705,0.418025,0.8391,0.942,1.427,0.565575,1.0765,0.587,43.5525,49.27,50.19,54.4725,0.847625,109.65,114.875,112.925,4.747,2.41925,1.56875,1.524,0.467225,1.94875,0.5089,0.96835,1.4175,1.93175,3.09175,4.6415,97.0225,16.035,14.9475,1.793,0.926725,272.65,310.25,0.9481
1,13.75,-3.1885,-3.393,-5.291,0.0307325,-0.09629,-0.0824625,0.2228,-0.23645,-0.2331,1.19175,0.704925,374.475,5.71125,379.3,377.5,378.7,385.6,0.14505,6.245,-8.3325,-4.6785,-0.64575,-3.9325,-0.95285,-2.10325,-4.8975,0.609175,86.34,1.078,89.1325,-0.0316425,100,0.2529,0.780925,0.527825,0.67445,0.780575,0.4598,0.75805,0.9413,1.33075,0.757225,1.038,0.59515,37.0275,40.7,46.19,47.5375,0.0737075,92.24,101.05,98.8525,4.4125,2.101,1.564,1.529,0.46115,1.96125,0.517425,0.96595,1.41925,1.927,3.0965,4.637,97.0225,16.05,14.6675,2.042,0.91405,272.15,309.95,0.891575
1,14.25,-3.16575,-3.3735,-5.27175,0.0316725,-0.08929,-0.07809,0.2627,-0.244275,-0.2332,1.23475,0.60835,374.05,5.747,379.475,377.525,378.425,386.175,0.1384,5.848,-8.241,-4.3155,-0.54655,-3.94725,-1.52375,-3.7615,-4.454,0.7665,85.7375,1.148,90.27,-0.0016175,100,0.26525,0.785575,0.567825,0.71955,0.85595,0.494,0.84375,0.8233,1.327,0.64665,1.051,0.497725,30.91,36.6425,41.05,42.25,0,83,90.365,88.595,4.036,1.8015,1.57375,1.528,0.46215,1.96225,0.52235,0.967175,1.42425,1.93025,3.09275,4.63425,97.0125,15.835,14.52,2.044,0.842225,275.8,309.9,1.0515
1,14.75,-3.13775,-3.37925,-5.23775,0.031755,-0.088155,-0.07596,0.2407,-0.2363,-0.2327,1.14525,0.681975,374.1,5.714,379.125,377.1,377.925,386.2,0.11995,3.754,-13.4425,-3.592,-0.682825,-3.8755,-1.98825,-4.44175,-3.6795,0.633725,86.3775,0.87425,91.88,0.017675,100,0.1653,0.784825,0.59215,0.74965,0.7961,0.439,0.71785,0.764225,1.323,0.524675,0.9168,0.4602,22.18,26.435,34.51,31.2925,0,63.675,71.74,70.7275,3.15975,1.34575,1.581,1.5305,0.4595,1.96575,0.522875,0.973875,1.419,1.9315,3.10125,4.6405,97.03,15.62,14.88,2.3845,0.7978,271.025,310.05,0.920425
1,15.25,-3.178,-3.4175,-5.25625,0.03174,-0.09318,-0.0763475,0.2116,-0.228,-0.232,1.0059,0.845675,373.8,5.74325,378.7,377.4,377.8,386.6,0.1026,2.255,-17.995,-2.559,-0.471575,-4.017,-2.348,-6.659,-2.474,0.612275,87.1075,0.730425,92.295,-0.006175,100,0.03142,0.817425,0.63675,0.77275,0.7571,0.398575,0.82635,0.6761,1.22875,0.45315,0.8643,0.416125,12.885,14.88,23.4775,21.525,0,46.765,56.665,56.375,2.6855,0.973575,1.5835,1.53475,0.45625,1.9665,0.519175,0.974,1.42075,1.93375,3.0875,4.639,97.0525,15.6575,14.7425,2.3485,0.7705,270.125,309.875,1.05475
1,15.75,-3.227,-3.4605,-5.2625,0.03328,-0.08733,-0.07521,0.1258,-0.2347,-0.2304,0.92145,0.842525,374.2,5.7175,380.125,377.825,377.925,386.9,0.0845975,0.5777,-23.4025,-1.53675,-0.2791,-3.968,-3.34575,-7.78225,-1.325,0.5587,87.04,0.53495,93.635,0.00482,100,0.06055,0.7848,0.594925,0.74625,0.79795,0.35945,0.796125,0.5486,1.037025,0.4579,0.724,0.3752,-4.0035,-3.342,13.3775,9.39,0,28.42,37.95,38.58,1.88825,0.359575,1.58625,1.53925,0.4572,1.965,0.52275,0.9746,1.43,1.947,3.094,4.643,97.05,15.54,14.68,2.476,0.75205,268.05,308.825,0.949625
1,16.25,-3.307,-3.49,-5.2875,0.03374,-0.08576,-0.07949,0.06732,-0.2358,-0.226525,0.580125,0.57955,374.4,5.633,380.9,378.7,379.3,386.4,0.069435,0.02693,-32.67,-0.4929,0.003432,-4.082,-4.669,-9.0135,-0.3262,0.4023,87.71,0.34145,94.6825,-0.08407,100,0.08267,0.7823,0.4904,0.60785,0.431775,0.2307,0.3099,0.3336,0.79805,0.258,0.4452,0.3716,-34.05,-34.16,5.1915,0.6216,0,10.66,21.9575,22.53,1.181,0.0580975,1.595,1.543,0.4565,1.9745,0.52495,0.972,1.431,1.938,3.082,4.634,97.06,15.4625,14.92,2.503,0.707325,268.3,308.75,0.7213
1,16.75,-3.323,-3.531,-5.30725,0.0294675,-0.0836075,-0.08036,-0.0560925,-0.23245,-0.222925,0.284825,0.407,374.8,5.629,381.5,380.2,379.6,387.3,0.06822,-0.208325,-35.07,-0.123925,0.14175,-4.15225,-5.549,-8.09,0.14605,0.3608,88.2025,0.1635,95.285,-0.2104,100,0.01263,0.7842,0.416425,0.50255,0.3264,0.13185,0.2249,0.210375,0.5604,0.19235,0.467,0.422425,-47.73,-57.7275,0,0,0,0.966375,14.095,14.3,0.6936,0,1.59,1.54675,0.458725,1.9705,0.533675,0.97435,1.43925,1.93775,3.08875,4.62575,97.0625,15.3525,14.49,2.502,0.7742,262.45,308.4,0.700975
1,17.25,-3.41575,-3.55,-5.32275,0.0269225,-0.08116,-0.08533,-0.139075,-0.21805,-0.228025,0.0097875,0.25315,375.4,5.555,381.6,380.8,380.9,387.55,0.06597,-0.4642,-37.065,-0.015515,0.062535,-4.2905,-4.88925,-6.58925,0.7747,0.1919,87.945,0.04469,96.03,-0.289875,100,-0.1249,0.7574,0.289175,0.3338,0.225075,0.05458,0.09685,0.029085,0.372275,0.15355,0.367,0.4361,-51.82,-59.465,0,0,0,0,13.46,14.0025,0.6635,0,1.59175,1.546,0.463125,1.97225,0.538975,0.97005,1.43925,1.9425,3.09,4.62325,97.0625,15.2575,14.385,2.3745,0.7961,266.725,308.3,0.333
