DOY2,HR2,CO2,CO2_SIGMA,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,TAU,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_4_1_1,G_1_1_1,TS_5_1_1
1,10.25,389.8339,0.01693022885,0.44474265,1965.192,-4.823161275,-13.10697775,-75.2536375,-7.32042775,1.3741945,0.115322025,-0.160394725,0.341842441,0.38766184175,0.0567647584,100.5959,28.786275,-32.09125,0.5243165,-29.457125,0.094896697325,-74.284,-0.11725,-0.108875,-3.0685,5.87475,138.825,187.5875,-1.2852,-8.44125,-5.51075,-6.095125,-162.5956875,-33.7875
1,10.75,389.686375,0.020134046275,0.528186825,1966.407,-0.8237956,-5.512759,-27.2685825,-29.97532525,1.51540075,0.066664875,-0.5932308,0.2613056759,0.3291664136,0.0397682195,100.60315,28.71995,-31.8235,0.6203655,-30.23835,0.0964747276,-73.6425,0.06785,0.0707,-2.70835,0.202375,138.13,186.91,-1.29,-8.4635,-5.5247,-6.03995,-162.92033,-33.6485
1,11.25,389.53885,0.0190364758333333,0.5720077,1976.931,-3.375995,-8.406166,-54.77667,-15.85128325,1.14787585,0.0535030575,-1.19243125,0.260277779316667,0.335035615166667,0.05029317395,100.599758333333,28.67355,-31.6275,0,-30.288275,0.098975992525,-75.0225,1.1859,1.38485,-1.55365,0.8956,136.895,185.465,-1.29255,-8.4735,-5.5524,-6.0803,-163.64902,-34.226
1,11.75,389.391325,0.0179389053916667,0.6650818,1977.2025,-0.48573125,-13.57110575,-53.5155125,-24.018,0.78035095,0.04034124,-0.753093525,0.259249882733333,0.340904816733333,0.0608181284,100.596366666667,29.840255,-31.50575,0.12596625,-30.3382,0.10147725745,-73.13825,5.2511,5.958975,1.73265,2.960075,137,186.45,-1.292825,-8.4775,-5.508125,-6.126625,-163.7847625,-33.7425
1,12.25,389.2438,0.01684133495,0.73844725,1976.85675,-10.172782,-7.6370575,-32.0655,-39.4143875,0.41282605,0.0271794225,-0.264871,0.25822198615,0.3467740183,0.07134308285,100.592975,31.2941,-31.4395,0.213128,-30.388125,0.103978522375,-75.69625,12.491,12.75825,4.19755,6.2407,137.385,190.0275,-1.2979,-8.4775,-5.485975,-6.0839,-164.3181925,-33.07425
1,12.75,389.328,0.028281582975,0.75797425,1975.929,-0.1397214,-6.6267935,-55.10454,-18.552075,0.933633375,0.0488871925,-0.21070574,0.284733705175,0.292354494825,0.05501739555,100.60745,30.978785,-31.34175,0.07087185,-30.24325,0.0775763839,-75.65425,19.92425,18.729,6.806125,11.11625,138.2925,190.76,-1.2959,-8.46975,-5.43455,-6.178825,-165.0393675,-32.853
1,13.25,388.85025,0.01926376625,0.773054475,1990.6,-5.311445,-18.4427,-59.96848,-142.0298,0.674794975,0.0375314275,-0.111541475,0.23276529225,0.235485845625,0.033502275825,100.614425,33.310395,-30.98875,0.4424881,-29.9459,0.06361117585,-75.244,27.27925,25.6885,9.2325,15.07,139.4325,190.47,-1.300075,-8.4435,-5.398325,-6.290425,-164.9111275,-32.60875
1,13.75,390.098,0.0216926119,0.753791175,1992.07,-2.09124525,-24.26473125,-61.932775,-6.8523275,0.250125995,0.09175546,-0.1306015,0.274056640875,0.28640236295,0.0426357877,100.624725,30.749755,-31.069,0.18413955,-30.27425,0.05168979055,-82.53,29.75075,27.869,11.181,14.502,139.3775,191.41,-1.30325,-8.425,-5.4251,-6.298275,-164.9048875,-32.77375
1,14.25,389.845,0.010769324925,0.73949925,1991.866,-2.84608706,-3.570836,-67.2446025,-5.67358575,0.621037875,0.076406245,-0.310517325,0.275940074125,0.297124897775,0.0590747119,100.624425,32.98798,-31.21,1.022764,-29.916,0.042810735525,-81.781,28.47675,27.0155,10.87475,14.3955,139.6775,191.155,-1.30235,-8.4065,-5.43265,-6.240175,-164.6488275,-32.3825
1,14.75,390.13825,0.010634933975,0.709547,1991.078,-0.401609725,-6.906444,-63.9901375,-4.496684,0.723599375,0.04623241,-0.2805875,0.33706007695,0.367217041325,0.04657589155,100.629075,29.69434,-30.44625,1.012544,-29.1227,0.062223532175,-84.84,24.825,23.75525,8.721775,11.425,139.985,190.155,-1.301525,-8.38875,-5.424225,-6.02495,-164.1485775,-31.96475
1,15.25,389.9688,0.02221259945,0.68760975,1990.664,0.01505339,0.3953324,-45.65126,-68.5068225,0.6111807,0.08504633,-0.1908185,0.241699182625,0.4145763366,0.057946845325,100.633725,31.4995,-31.04075,1.0088404,-28.98305,0.057900962375,-80.892,18.78525,18.016,6.203625,10.4425,141.5875,190.285,-1.302325,-8.36025,-5.40265,-6.052275,-163.6625825,-32.4505
1,15.75,388.96675,0.024441657875,0.651287,1989.846,-3.4804232,-9.7785795,-50.95712,-9.7381975,0.63809045,0.0433502425,-0.134040225,0.321776813175,0.263199933725,0.045421280825,100.63855,31.80232,-30.94125,1.033878,-28.40245,0.058284479575,-85.056,10.903,10.468,3.45835,12.0305,143.315,189.785,-1.305875,-8.3325,-5.334225,-5.713175,-163.6074275,-32.605
1,16.25,389.240625,0.0132454931,0.64234225,1988.4015,-7.74073139325,-10.57310475,-54.1048475,-29.64232,0.692268525,0.068086495,-0.15571675,0.387528663025,0.26024441755,0.069663396575,100.639225,29.2620175,-31.024,0.52958225,-28.230875,0.039792034075,-86.537,4.2447,4.0905,1.0157,6.8089,145.61,190.62,-1.3104,-8.312,-5.2901,-5.6399,-163.86349,-32.726
1,16.75,388.65575,0.0263526774,0.6096509,1977.55,-0.2246495,-4.3879815,-54.2238125,-16.404719,0.65956185,0.0510712975,-0.1479164325,0.309930771325,0.3613745979,0.0587075935,100.631825,34.0196,-30.767,0,-27.976325,0.056773922075,-73.762,0.8082,0.785,-1.6969,17.022,145.67,190,-1.31275,-8.267,-5.2427,-5.67,-163.94049,-32.431
1,17.25,389.4535,0.01822058575,0.5726994,1976.1005,-1.38840765,-7.482897,-68.8293675,-3.167118,0.453654825,0.046333745,-0.2223809125,0.3026822825,0.343825901525,0.044884818075,100.63015,34.70916,-30.562,0.150407255,-27.6501,0.081378510575,-75.90025,-0.0139,0.00580000000000001,-2.6457,9.13,145.57,190.68,-1.3103,-8.238,-5.2495,-5.7526,-162.9385,-32.249
1,17.75,388.7834,0.025551555775,0.5466687,1975.3865,-0.64043,0.420876175,-49.0426,-3.55328425,0.532840075,0.0480285,-0.1058363875,0.2380685999,0.252274556775,0.057803095975,100.63945,34.31821,-31.063,1.16543625,-27.876225,0.134784180675,-81.0975,-0.1108,-0.1035,-3.1157,4.914125,145.97,189.29,-1.307925,-8.212,-5.2693,-5.7846,-162.05461,-32.524
1,18.25,390.4679,0.022522312325,0.512653,1975.9065,-1.123952175,-32.906205,-87.63219,-15.63718,0.518156725,0.060298085,-0.19938475,0.326691900725,0.29785794535,0.056723912075,100.6336,31.07289,-31.14,1.0514805,-28.98305,0.07345797375,-80.65,-0.1408,-0.1285,-3.5816,3.1195,146.32,188.3,-1.31525,-8.183,-5.2986,-5.72,-160.02,-32.791
1,18.75,391.0303,0.020731462975,0.472832375,1988.7655,-12.229112,-14.642947,-58.799475,-18.0341775,0.3909677,0.0769348675,-0.109245385,0.385744973025,0.304970777025,0.079047286575,100.623025,27.91282,-31.916,1.050832,-29.395575,0.110840879475,-80.95125,-0.1606,-0.1533,-3.0197,2.34575,145.83,186.63,-1.3157,-8.175,-5.3645,-5.6951,-160.99195,-33.429
1,19.25,390.6681,0.0207881435,0.4703436,1991.294,-0.26372058,-0.774478,-52.4443275,-37.95328,1.228311,0.09339553,-0.1122635075,0.3575296747,0.4018599332,0.0777273906,100.6171,29.1916425,-31.741,1.04797975,-30.9007,0.1506778767,-78.35325,-0.1576,-0.1492,-4.0605,2.34575,145.89,186.05,-1.3159,-8.173,-5.4168,-5.7213,-161.05011,-33.412
1,19.75,389.5138,0.0257330703,0.447644,1992.60975,-0.7458654475,0.0433969250000001,-69.95775,-22.918584,0.5881719,0.06178049,-0.16818847,0.2568065903,0.2876000868,0.0686781964,100.6079,27.8855175,-31.888,1.0730425,-30.8852,0.1270144472,-78.342,-0.1399,-0.132,-3.2836,2.34575,145.89,186.52,-1.313875,-8.174,-5.3906,-5.7531,-160.65157,-33.614
1,20.25,389.42755,0.019539656825,0.4199565,1992.382,-4.680778125,1.5429885,-55.9887475,-7.883888,0.9495687,0.064306745,-0.102256765,0.2910619117,0.17802719845,0.059779344025,100.7495,26.7229525,-31.92,0.083044575,-30.682475,0.10640263065,-79.7135,-0.1346,-0.13,-3.1173,2.34575,146.12,186.74,-1.3127,-8.154,-5.3028,-5.7887,-160.21409,-33.526
1,20.75,389.55255,0.02199741735,0.3875644,1993.646,-0.325049225,-17.11861,-49.67912,-26.03179225,0.5646736,0.072884785,-0.085879675,0.355821483875,0.230478763675,0.0830820212,100.74175,24.14464,-31.705,0.9445708,-30.73195,0.101993666425,-79.267,-0.134875,-0.124,-3.09775,2.34575,145.675,187.225,-1.31895,-8.1475,-5.323875,-5.780125,-159.832175,-33.45875
1,21.25,389.309825,0.02849462675,0.318136675,1994.1925,-0.547789875,1.069727,-65.911725,-35.10957,0.942348,0.062845225,-0.1154399225,0.3254423595,0.24095140425,0.07656330875,100.728,19.85008,-31.60625,1.116642,-28.42575,0.13780609025,-79.202,-0.166125,-0.151,-3.232625,2.34575,145.775,188.6875,-1.315575,-8.1275,-5.3485,-5.7365,-160.0019375,-33.2375
1,21.75,389.614625,0.0415251805,0.74788475,1995.774,-6.3551160975,-1.0126405,-63.568475,-100.23006345,0.377031125,0.04599275,-0.163574725,0.20228041925,0.20839952475,0.057778997,100.7135,34.65391,-31.9225,0.3751722,-28.52925,0.054702203,-77.913,-0.152,-0.14175,-3.559375,2.34575,145.275,187.975,-1.318275,-8.12625,-5.360625,-5.810875,-160.535275,-33.3625
1,22.25,390.08125,0.0150759433,0.743152875,1995.218,-2.9862378,1.88458125,-79.59902,-1.212738575,0.60825495,0.1049489,-0.1274209,0.300870888175,0.3494439947,0.07575970415,100.704275,33.81348,-32.0925,0.8370101,-29.09165,0.11249540215,-78.191,-0.168125,-0.145625,-3.17875,2.34575,144.75,186.075,-1.31755,-8.09875,-5.392375,-5.763875,-161.008525,-34.14125
1,22.75,389.61155,0.012394430025,0.7409886375,1995.01825,-0.2623693,1.1734312,-44.7669225,-1.64616645,0.609610825,0.0776435925,-0.141474,0.3412151064,0.293317521775,0.0788441288,100.703125,31.755985,-31.815,0.6736747,-28.830675,0.07005343855,-74.62,-0.1572,-0.1455,-2.9402,2.34575,147.86,188.92,-1.3181875,-8.452,-5.613,-6.2604,-165.33376,-33.213
1,23.25,389.274825,0.0086918938,0.7388244,1994.68,-3.232298,0.7569245,-75.36651,-2.079594325,0.44291705,0.07718035,-0.18562,0.256043430525,0.240629376325,0.08374678605,100.67795,26.88628,-31.849,0,-28.47245,0.0344672318,-74.2775,-0.161325,-0.15235,-3.276125,2.34575,144.27,186.3375,-1.318825,-8.09575,-5.4429,-5.937975,-162.182605,-33.91375
1,23.75,390.2032,0.0102801084,0.881066,1995.37725,0.06214396,3.43044,-76.65366,-5.655657,1.22845875,0.12429685,-0.41275145,0.3063604731,0.3549303808,0.0632665555,100.672725,31.7648675,-31.886,1.208271,-28.095,0.045712996725,-68.132,-0.162125,-0.145125,-3.404325,2.34575,134.45,184.6,-1.31375,-3.976225,-1.4773,-2.84275,-60.04400225,-34.364
2,0.25,393.534375,0.0226161476,1.387754,1978.12,0.199349325,-5.59755,-48.2201225,-20.98047575,0.88062205,0.080772755,-0.3474681,0.4393328847,0.24252999315,0.11270264685,98.8306675,28.71708,-29.3705,0.86243015,-18.083325,0.091546523625,-73.265,-0.1245,-0.121125,-3.7454,1.4192375,149.0225,192.5875,-0.598125,-6.6498,-3.3841,-1.83175,-60.91518525,-31.51825
2,0.75,394.98355,0.018356254725,1.2727948,1974.19125,-1.07565935,-6.382748,-53.25315,-18.9687925,1.6283615,0.1002794725,-0.277126925,0.45875058215,0.316646486125,0.11797023185,98.851055,22.2602125,-29.8065,0.85115955,-18.004025,0.0963405315,-73.7195,-0.15025,-0.12405,-3.542775,1.4192375,149.6225,191.23,-0.594875,-6.6487,-3.389525,-1.88065,-61.052011,-31.93075
2,1.25,398.5009,0.01548663225,1.2491868,1976.7225,-3.795472,-7.6931245,-47.55586,-10.94734575,1.697192875,0.08410283,-0.273848825,0.299399963575,0.281079197325,0.065602995325,98.8209625,42.05862,-29.577,0.9196058,-19.17585,0.097696455075,-74.94,-0.157075,-0.1406,-3.5205,1.4192375,149.6325,191.55,-0.58925,-6.65985,-3.390325,-1.89375,-61.18292175,-31.7705
2,1.75,398.509,0.01550841435,1.1813264,1976.81375,-3.554114825,-8.958837,-63.27042,-70.77646,0.59098175,0.10024157,-0.3124808,0.35020785065,0.253361192,0.0508333113,98.844945,41.82938,-27.3265,0.9629196,-19.0492,0.08987957695,-75.308,-0.153,-0.1447,-3.4366,1.4192375,149.245,196.55,-0.5915,-6.67025,-3.3897,-1.8848,-61.3457205,-29.9945
2,2.25,391.6308,0.017901269,0.9292177,1978.556,-2.584020875,-8.5849705,-52.8148925,-56.3785611666667,0.68481025,0.1102852625,-0.4148502,0.29738351275,0.31595626075,0.059132274875,98.8567625,40.47318,-29.2835,0.9906476,-19.315375,0.0941649685,-75.35025,-0.157575,-0.14715,-2.91145,1.4192375,149.28,191.475,-0.590525,-6.6726,-3.39375,-1.985875,-61.30839075,-31.73025
2,2.75,397.0714,0.018079890325,0.930830275,1978.28575,-0.7438612,-10.55783,-44.548845,-41.9806623333333,0.37084205,0.07582332,-0.4416908,0.25597288445,0.3238087727,0.0451197308,98.938515,27.9887175,-29.49175,1.2234625,-19.2127,0.09079793,-75.80425,-0.14805,-0.13505,-3.190725,1.4192375,149.7325,190.8225,-0.5908,-6.676275,-3.3951,-1.9467,-61.30899175,-31.92075
2,3.25,397.9382,0.01710362,0.8583968,1979.99075,-3.473015625,-20.86735,-65.77306,-27.5827635,0.3200349,0.064564235,-0.40431045,0.2197637752,0.27286928185,0.02953795605,98.95605,29.0274425,-29.5295,0.9728131,-18.94625,0.07659490455,-75.95775,-0.118,-0.111575,-4.018225,1.4192375,150.37,190.8825,-0.592075,-6.680375,-3.39715,-1.912625,-61.240548,-31.8765
2,3.75,397.860875,0.026153190775,0.9379268,1981.1175,-0.75088083,-5.966765,-61.395435,-5.6895135,0.3193149,0.056517215,-0.328962375,0.2423164128,0.23169808295,0.0456461601,98.9753,29.58162,-29.438,0.743186175,-18.9875,0.0629382,-76.087,-0.1282,-0.11925,-3.128475,1.4192375,151.1025,187.7,-0.5927,-6.691425,-3.390025,-1.948225,-61.32627125,-32.29675
2,4.25,389.03075,0.01685527725,0.9535924,1969.8365,-0.1174699,-21.1927645,-52.3095,-9.761394,0.4231485,0.0654759125,-0.5860798,0.25834792075,0.241011636625,0.064537568375,99.0022375,29.65138,-29.21975,0.6193436,-19.079,0.059938052625,-75.732,-0.14605,-0.129725,-3.43925,1.4192375,151.3725,190.2025,-0.589,-6.690925,-3.397525,-1.844875,-61.51641025,-31.7255
2,4.75,392.84345,0.0199354216,0.9670715,1968.721,-0.675766875,-8.474714075,-50.0522,0.535320375,0.315376625,0.0777277125,-0.2193356,0.27412857075,0.307590056875,0.054320557,99.035125,29.6853,-29.42175,0.290424664,-18.851,0.058230039125,-76.00125,-0.156025,-0.145225,-3.194175,1.4192375,149.785,190.8,-0.5839,-6.695625,-3.401475,-1.84365,-61.63457075,-31.88525
2,5.25,390.945725,0.019023482575,0.95029455,1966.15675,-2.4641285,-14.636431,-66.4370975,-13.507925,0.656152125,0.03886665,-0.26948995,0.239690172,0.18878519375,0.0592064785,98.5846875,29.13902,-29.31775,0.8025216,-18.7425,0.06273391075,-75.102,-0.134575,-0.117525,-3.8676,1.4192375,149.2125,190.7475,-0.590525,-6.702875,-3.39645,-1.8599,-61.680884,-32.1245
2,5.75,392.081,0.0121694525,0.97508275,1966.1135,0.05673955,-13.699288,-54.17668,-5.2825425,0.9869645,0.062710325,-0.20314,0.213910729875,0.180270963,0.068021326125,99.184475,31.8265525,-29.826,1.242524,-18.453875,0.05989307625,-75.5315,-0.14705,-0.128725,-3.4286,1.4192375,150.905,190.1325,-0.581625,-6.70265,-3.396825,-1.92005,-61.74358375,-32.27875
2,6.25,392.5025,0.01643487475,0.959383,1967.3915,-1.69881075,-20.744455,-65.06065,-10.493395,1.049556875,0.0582213125,-0.219734725,0.196535705,0.163573786125,0.07168548775,99.256225,31.6301725,-29.76675,1.28511325,-18.127375,0.047629617625,-74.02575,-0.133,-0.116525,-3.200175,1.4192375,152.345,189.7225,-0.58645,-6.6997,-3.4054,-1.8674,-61.74300175,-32.347
2,6.75,392.79225,0.01688264775,0.930693,1965.847,-3.026099975,-2.63890165,-61.3522675,-9.46722133333333,0.682246,0.0969043,-0.53889725,0.306947319,0.3136821682,0.0547143542,99.32962,30.866955,-29.75175,1.3064965,-18.0462,0.0491729494,-74.7845,-0.1474,-0.128525,-3.187175,1.4192375,153.3225,190.87,-0.580375,-6.7103,-3.413,-1.92755,-61.66004225,-31.9135
2,7.25,393.991825,0.020292014925,0.92597785,1965.4815,-0.381324925,-10.6388225,-53.2715425,-8.44104766666667,1.009039125,0.0547951625,-0.287820575,0.2480372895,0.230754614125,0.066231524875,99.4041875,34.051165,-29.1415,1.027765675,-18.049375,0.06662765925,-75.1775,-0.148025,-0.1375,-3.521075,1.4192375,153.225,188.26,-0.58145,-6.7024,-3.399,-1.901825,-61.52854675,-32.90275
2,7.75,394.76315,0.02179201025,0.912600425,1965.64075,-1.3132682,-8.548449,-34.6004,-7.414874,0.845388375,0.0877606,-0.3964014,0.35172812425,0.321367885375,0.068559387625,99.238325,31.06391,-30.88525,1.2228435,-17.589375,0.07669534325,-78.77175,-0.168725,-0.151775,-3.437525,1.4192375,154.06,185.4775,-0.580375,-6.698825,-3.40935,-1.931575,-61.42544675,-33.81775
2,8.25,395.394425,0.01857066625,0.893225,1966.18125,-0.759098,-7.46361525,-51.203315,-5.01560775,0.808540125,0.073079025,-0.4312968,0.263062603,0.35860754775,0.08053052125,99.489075,31.7342,-30.5455,0.2886275,-17.624375,0.06969464275,-77.311,-0.14005,-0.126525,-3.276225,1.4192375,154.1125,185.27,-0.581,-6.6903,-3.410075,-1.9604,-61.3886485,-33.682
2,8.75,395.976975,0.0203910755,0.87816675,1966.8755,-1.286428,-12.6444905,-37.0567325,-30.06985,1.20870435,0.0813028,-0.47667425,0.33617155075,0.2252344786,0.09265691735,99.520435,33.26671,-30.917,1.1258435,-18.1126,0.05186288175,-78.51825,-0.1201,-0.108575,-3.34535,1.4192375,153.9375,185.6225,-0.581275,-6.689975,-3.414175,-1.942175,-61.3496745,-33.77925
2,9.25,397.3267,0.01365951775,0.8320775,1964.71075,-10.006698275,-5.464243,-57.8276625,-29.53734,0.76496945,0.069776735,-0.9955118,0.34049057095,0.227749476,0.0589296365,99.52115,31.85592,-31.76275,1.094324,-19.6093,0.0475866344,-77.58125,-0.12575,-0.1135,-2.966475,-0.41075,154.8475,183.6225,-0.584275,-6.679975,-3.407175,-1.88245,-61.27522675,-34.14325
