DOY2,HR2,FC,H,LE,USTAR,TA,PA,RH,VPD,WS,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,0.717927,-21.6077,13.9178,0.243738,-0.0999999999999659,98.13805,86.28235,0.773454,3.31899,0.641342179840724,0.546670265739574,0.29
1,0.75,0.779455,-13.5887,10.0613,0.2409155,0.126000000000033,98.104,85.9669,0.80212,3.29374,0.704780993794613,0.558350495734195,0.276706940882161
1,1.25,0.7227415,-16.6895,12.1346,0.237181,0.0080000000000382,98.0567,85.67345,0.835189,3.18329,0.708184298046773,0.556242752761778,0.286863437084038
1,1.75,0.670451,-9.425055,9.240025,0.2632885,-0.286999999999978,98.0684,82.1609,1.00172,3.546565,0.734510535358098,0.551869206673901,0.326810755327356
1,2.25,0.542528,-8.074105,10.82605,0.293461,-0.351499999999987,98.0437,83.9758,0.911526,3.71276,0.820968773596917,0.636887279620003,0.350771449949129
1,2.75,0.6312605,-6.3075,14.7299,0.242362,-0.463999999999999,97.8924,84.0618,0.900883,3.34144,0.715840764416221,0.578288823589092,0.307733651068582
1,3.25,0.7411,-10.2469,10.09344,0.258175,-1.03799999999995,97.9886,83.72035,1.0958,3.43744,0.70129023948719,0.582674866456414,0.312569992161756
1,3.75,0.3343065,-6.89766,9.71404,0.241896,-1.04449999999997,98.0785,83.4345,1.10768,3.38683,0.729699322980598,0.568439212755213,0.313368792319848
1,4.25,0.466592,-11.18615,9.57525,0.2401105,-0.882999999999981,98.0072,80.3482,1.16219,3.34365,0.676291800647426,0.558526176955649,0.31720873417391
1,4.75,0.47372,-6.93977,12.3913,0.263723,-1.059,98.0529,82.492,1.08683,3.34493,0.66579576448037,0.547360027769657,0.321613847892967
1,5.25,0.3614485,-7.22607,10.097845,0.240433,-1.15699999999998,97.9941,84.3972,1.044655,3.08966,0.674143901552183,0.545766082173925,0.314483703870328
1,5.75,0.6882695,-21.9298,10.8981,0.23127,-0.981499999999983,98.03405,85.3068,0.996844,3.2263,0.690139840901828,0.546375328872013,0.292745623366089
1,6.25,0.814233,-17.0554,8.1811,0.2380395,-1.245,97.9314,85.0918,1.237145,3.378345,0.73343948732856,0.60184226489187,0.317673010004935
1,6.75,0.6579245,-17.29155,7.04592,0.2464245,-0.677999999999997,97.9414,84.35405,1.245695,3.585605,0.715022992427958,0.541008317865816,0.318989848199652
1,7.25,0.432269,-18.6823,10.05917,0.27205,-0.527499999999975,97.9573,84.956,1.26965,3.67736,0.769254834238954,0.589178644275784,0.337334088345418
1,7.75,0.604178,-19.0216,8.553,0.256349,-0.797999999999973,97.99375,84.4148,1.1763,3.581905,0.714001151077223,0.541066539346133,0.330066204396999
1,8.25,0.594447,-9.57972,9.93364,0.275667,-1.00399999999996,98.0398,82.7141,1.24206,3.475635,0.719970832742549,0.603729243949637,0.332099382715476
1,8.75,0.511538,-2.76077,11.9708,0.269732,-0.447000000000003,98.0261,84.6845,1.08056,3.66554,0.775030321987469,0.656754139690036,0.359812451146427
1,9.25,0.3326445,2.335265,22.0038,0.286113,-0.281499999999966,98.07155,81.105,1.18658,3.82892,0.784490529795669,0.684490625119505,0.366915521612264
1,9.75,0.1085745,12.59175,23.8514,0.285894,0.257000000000005,98.1343,82.3237,1.287,3.60769,0.85341724847814,0.646665947576146,0.343758636255149
1,10.25,-0.0693,18.0933,27.21325,0.279936,-0.142499999999984,98.13645,82.7734,1.22106,3.79661,0.779353968383478,0.717248906519991,0.364185392348458
1,10.75,-0.203279,40.31465,37.2286,0.3034825,0.179500000000019,98.23765,82.042,1.32998,3.775875,0.822764243267778,0.776010953530941,0.356744003355201
1,11.25,-0.38402,31.91945,42.44685,0.2867745,1.21750000000003,98.27515,79.9975,1.51018,3.676975,0.826966746610769,0.727885980082046,0.366970724608101
1,11.75,-0.3496275,39.21605,44.31205,0.308668,1.74250000000001,98.28405,77.5454,1.67843,3.67738,0.877825045203314,0.932866013959132,0.355708434226099
1,12.25,-0.51076,59.05975,49.7456,0.3078825,1.96700000000004,98.2717,77.75365,1.500885,4.146565,0.907201741620903,0.889874148405267,0.382545106760429
1,12.75,-0.354855,52.13325,45.549,0.322609,1.78350000000003,98.25835,78.7205,1.30197,3.9931,0.959588479510618,0.91584496504594,0.392748704228881
1,13.25,-0.884523,53.72945,54.6297,0.288049,1.83800000000002,98.2509,76.5243,1.54213,3.7421,0.879374777896205,0.863364928636784,0.350382647972185
1,13.75,-0.461342,52.3192,47.2222,0.2855425,2.60350000000003,98.26075,75.6581,1.72552,3.72366,0.904179029841181,0.897406819675447,0.362219546684052
1,14.25,-0.3293385,41.7493,41.743,0.294513,3.02150000000003,98.2477,75.577,1.59092,3.86099,0.86345005645955,0.902971760355771,0.342572398384582
1,14.75,-0.2682715,32.9866,43.2063,0.2915605,2.64400000000001,98.25655,75.46645,1.54875,3.797735,0.939495077155809,0.903275151877876,0.345554711480405
1,15.25,-0.13653,21.0586,38.40245,0.302443,2.745,98.242,74.91365,1.578635,4.247085,0.880348331638235,0.878790087886574,0.36926989007477
1,15.75,0.03027,21.5978,35.1709,0.305244,2.81100000000004,98.2797,75.2153,1.67642,4.036655,0.900609238238205,0.820006097538305,0.360562759943456
