DOY2,HR2,H,LE,FC,SC,USTAR,WS,PA,RH,CO2,H2O,NETRAD,PPFD_IN,PPFD_BC_IN,TA_1_1_1,TA_1_2_1,TA_1_3_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,NEE
1,23.25,-2.55025,0.44977,0.3705,0.07375,0.4685,4.08,99.61,100,378.8895,1.76,0,-0.783,3.3995,-15.032,-15.913,-16.592,-1.87,-0.868,0.026,0.203,1.11,-8.769,-3.381,-4.6505,-0.285,0.598,0.33608
1,23.75,-2.536,0.2365,0.347,0.093,0.464,4.06,99.605,100,379.291,1.7507,-1.137,-0.783,3.655,-15.45225,-16.189,-16.751,-1.87,-0.868,0.026,0.203,1.11,-8.769,-3.381,-4.6505,-0.285,0.554,0.34316
2,0.25,-2.528,0.32797,0.301,0.0795,0.42575,4,99.64,100,377.50475,2.08155,-2.64,-0.783,3.972,-12.7665,-13.99825,-14.047,-1.595,-0.868,-0.152,-0.063,0.598,-5.52,-3.704,-5.445,-1.42325,0.291,0.3681975
2,0.75,-2.339,0.687,0.29975,0.089,0.425,4.025,99.67,100,377.336,2.07105,-2.64,-0.783,4.017,-12.875,-14.22475,-13.982,-1.595,-0.868,-0.152,-0.063,0.598,-5.52,-3.704,-5.42,-1.42325,0.291,0.33377
2,1.25,-2.7575,0.7565,0.31469,0.09,0.41975,3.95,99.6925,100,377.476,2.07025,-2.555,-0.783,4.02925,-13.20325,-14.568,-14.306,-1.595,-0.868,-0.152,-0.063,0.598,-5.5955,-3.704,-5.445,-1.42325,0.291,0.355585
2,1.75,-2.597,0.565,0.288,0.093,0.43575,3.9925,99.7,100,377.5125,2.0751,-3.411,-0.783,3.972,-13.345,-14.502,-14.2735,-1.595,-0.868,-0.14075,-0.063,0.598,-5.57,-3.704,-5.47,-1.457,0.291,0.3529225
2,2.25,-2.143,0.415,0.26,0.123,0.438,3.975,99.71,100,377.4255,2.0574,-2.38575,-0.783,4.066,-13.3135,-14.667,-14.4695,-1.595,-0.868,-0.152,-0.063,0.609,-5.495,-3.728,-5.47,-1.44575,0.291,0.328245
2,2.75,-2.16525,0.415,0.268,0.078,0.4175,3.9325,99.725,100,377.45075,1.9494,-2.64,-0.783,3.79,-13.408,-14.6175,-14.634,-1.595,-0.868,-0.152,-0.063,0.642,-5.495,-3.716,-5.4575,-1.503,0.291,0.33409
2,3.25,-1.82875,0.5555,0.3075,0.08475,0.43,4.06,99.7175,100,377.551,1.9833,-3.412,-0.783,3.87875,-13.43975,-14.7,-14.733,-1.595,-0.868,-0.152,-0.063,0.598,-5.4825,-3.716,-5.4575,-1.44575,0.291,0.3766025
2,3.75,-2.359,0.5035,0.306,0.0745,0.434,3.98,99.7325,100,377.4465,1.9994,-3.438,-0.783,4.005,-13.487,-15.08175,-14.866,-1.595,-0.868,-0.163,-0.063,0.598,-5.47,-3.716,-5.47,-1.44575,0.291,0.3587525
2,4.25,-2.377,0.39825,0.306,0.071,0.44275,3.9825,99.74,100,377.395,1.9752,-2.577,-0.783,3.7195,-13.726,-15.216,-15.0315,-1.595,-0.868,-0.152,-0.063,0.598,-5.395,-3.716,-5.47,-1.44575,0.291,0.356665
2,4.75,-2.2555,0.341,0.298,0.0765,0.444,3.9625,99.72,100,377.328,1.9728,-1.32,-0.783,4.0265,-14.111,-15.098,-15.24975,-1.5835,-0.868,-0.152,-0.063,0.598,-5.42,-3.704,-5.52,-1.44575,0.291,0.3539275
2,5.25,-2.292,0.65675,0.3905,0.1005,0.433,3.99,99.7375,100,377.3995,1.96635,-1.32,-0.783,3.986,-14.371,-15.401,-15.435,-1.5835,-0.868,-0.152,-0.063,0.598,-5.42,-3.752,-5.52,-1.44575,0.291,0.36946
2,5.75,-2.03925,0.39,0.31725,0.071,0.44225,3.95,99.725,100,377.3685,1.9519,-1.32,-0.783,3.972,-14.4695,-15.503,-15.554,-1.572,-0.868,-0.1295,-0.063,0.598,-5.42,-3.728,-5.52,-1.4345,0.291,0.355435
2,6.25,-1.28325,0.32,0.339735,0.08575,0.446,3.955,99.695,100,377.338,1.914,-1.145,-0.783,4.017,-14.40425,-15.571,-15.639,-1.5835,-0.868,-0.14075,-0.063,0.598,-5.42,-3.74,-5.5325,-1.44575,0.291,0.3554425
2,6.75,-1.824,0.482,0.37,0.072,0.44975,3.93,99.6475,100,377.388,1.89145,-1.139,-0.783,3.73525,-14.7495,-15.588,-15.775,-1.572,-0.868,-0.14075,-0.063,0.598,-5.47,-3.74,-5.52,-1.48025,0.291,0.3568325
2,7.25,-1.75,0.4755,0.364,0.06725,0.468,3.93,99.61,100,377.195,1.88015,0,-0.783,4.032,-14.634,-15.469,-15.452,-1.549,-0.868,-0.107,-0.063,0.598,-5.47,-3.704,-5.57,-1.549,0.291,0.3387725
2,7.75,-0.9605,0.445,0.3985,0.07225,0.46,3.93,99.61,100,377.40625,1.8322,0.968,5.479,4.06775,-14.766,-15.435,-15.435,-1.549,-0.868,-0.1295,-0.063,0.598,-5.47,-3.752,-5.57,-1.503,0.291,0.34642
2,8.25,-0.165,0.94025,0.4475,0.09225,0.4925,3.925,99.61,100,377.385,1.804875,7.741,39.138,4.035,-15.032,-15.401,-15.24975,-1.549,-0.868,-0.152,-0.063,0.598,-5.47,-3.752,-5.57,-1.412,0.291,0.355435
2,8.75,6.2475,1.70725,0.46325,0.0595,0.508,3.95,99.61,100,377.38175,1.8306,32.33825,111.935,4.1175,-14.832,-15.032,-14.965,-1.549,-0.868,-0.14075,-0.063,0.631,-5.47,-3.704,-5.59525,-1.48025,0.291,0.3576425
2,9.25,28.8465,3.29175,0.51275,0.031,0.552,4.1175,99.61,100,377.51475,1.856,70.155,220.347,4.144,-14.568,-14.634,-14.502,-1.549,-0.868,-0.107,-0.063,0.598,-5.395,-3.704,-5.62,-1.4575,0.291,0.3609875
2,9.75,50.3185,5.3225,0.666,0.018,0.59825,4.2725,99.625,100,377.74275,1.9406,105.777,324.063,4.31975,-14.241,-14.404,-14.063,-1.549,-0.868,-0.107,-0.063,0.598,-5.42,-3.704,-5.545,-1.4005,0.291,0.41094
2,10.25,84.237,8.236,0.681,0.0025,0.6125,4.38,99.6375,100,377.589,1.8624,152.001,429.5395,4.224,-13.662,-13.63,-13.519,-1.549,-0.868,-0.107,-0.063,0.598,-5.52,-3.704,-5.671,-1.5375,0.291,0.37759
2,10.75,108.9155,10.013,0.61625,0.011,0.626,4.375,99.6475,100,377.659,1.94705,193.549,525.2315,4.6405,-12.969,-13.093,-12.9845,-1.572,-0.868,-0.107,-0.063,0.598,-5.5325,-3.704,-5.671,-1.526,0.291,0.4113275
2,11.25,135.0755,12.844,0.67225,0.024,0.6555,4.355,99.6475,100,377.7455,2.0316,227.33575,623.468,4.62475,-12.169,-12.352,-12.3215,-1.595,-0.868,-0.107,-0.063,0.598,-5.7215,-3.704,-5.62,-1.5145,0.291,0.41448
2,11.75,153.607,15.357,0.69575,0.02025,0.645,4.4525,99.6675,100,377.248,2.12905,250.5165,691.96,4.6885,-11.582,-11.83675,-11.761,-1.595,-0.868,-0.152,-0.063,0.598,-5.671,-3.704,-5.6075,-1.5145,0.291,0.4286225
2,12.25,164.483,18.137,0.569,0.0205,0.6675,4.57,99.67,100,377.23525,2.1343,264.076,721.705,5.069,-11.1235,-11.212,-10.9475,-1.595,-0.868,-0.107,-0.063,0.598,-5.57,-3.752,-5.62,-1.4915,0.291,0.416185
2,12.75,169.682,19.68925,0.69635,0.0245,0.664,4.64,99.7075,100,377.11675,2.278525,268.27875,726.4015,4.91275,-10.4975,-10.4685,-10.18125,-1.572,-0.868,-0.152,-0.063,0.598,-5.671,-3.704,-5.62,-1.549,0.291,0.4282725
2,13.25,166.043,20.3015,0.66,0.028,0.67325,4.515,99.71,98,376.951,2.320775,260.03425,714.46425,5.0135,-10.282,-10.0815,-10.06725,-1.595,-0.823,-0.107,-0.063,0.598,-5.671,-3.704,-5.671,-1.549,0.291,0.4280775
2,13.75,160.9305,21.3145,0.5,0.037,0.677,4.67,99.71,99,376.9015,2.380825,248.16,684.9135,4.932,-10.09575,-9.84025,-9.671,-1.549,-0.868,-0.107,-0.063,0.598,-5.671,-3.704,-5.671,-1.48,0.291,0.3677575
2,14.25,146.802,20.35075,0.65225,0.0675,0.68279,4.71,99.7175,97,376.79325,2.385675,222.68,620.3375,4.828,-9.826,-9.601,-9.2935,-1.549,-0.868,-0.107,-0.063,0.598,-5.671,-3.704,-5.671,-1.503,0.291,0.467185
2,14.75,120.87775,19.145,0.606565,0.052,0.6725,4.565,99.74,97,377.0485,2.491575,184.5795,528.95,4.615,-9.657,-9.489,-9.155,-1.549,-0.868,-0.107,-0.063,0.598,-5.696,-3.704,-5.721,-1.44625,0.291,0.46984
2,15.25,87.2795,15.362,0.614,0.05925,0.6585,4.62,99.765,95,377.04375,2.473075,141.551,433.4535,4.752,-9.713,-9.601,-9.377,-1.549,-0.868,-0.1295,-0.063,0.598,-5.7085,-3.704,-5.721,-1.44625,0.291,0.4999475
2,15.75,64.7855,12.181,0.454,0.0565,0.644,4.485,99.7775,96,376.81425,2.519,106.762,346.86025,4.352,-9.713,-9.657,-9.489,-1.572,-0.868,-0.107,-0.063,0.598,-5.696,-3.704,-5.671,-1.4005,0.291,0.4276275
2,16.25,35.75825,9.8065,0.52075,0.064,0.621,4.475,99.81,97,376.9175,2.4896,60.0885,227.196,4.193,-9.68525,-9.883,-9.77,-1.572,-0.85675,-0.107,-0.063,0.598,-5.721,-3.704,-5.671,-1.4005,0.291,0.4833225
2,16.75,12.58125,6.415,0.4105,0.084,0.57325,4.35,99.81,97,376.918,2.48595,24.48525,125.242,4.116,-9.79775,-10.25275,-10.42525,-1.595,-0.83425,-0.107,-0.063,0.598,-5.7085,-3.704,-5.65825,-1.44625,0.291,0.40798
2,17.25,0.08,3.73875,0.33725,0.105,0.524,4.1675,99.79,96,376.949,2.4928,1.32,50.78125,4.082,-10.167,-10.772,-10.86,-1.572,-0.868,-0.107,-0.063,0.598,-5.671,-3.704,-5.63275,-1.4805,0.291,0.3883575
2,17.75,-2.3925,2.35275,0.278,0.09,0.4950975,4.18,99.7675,96.75,376.76,2.45535,-4.77525,10.959,4.032,-10.35325,-11.493,-11.582,-1.549,-0.868,-0.107,-0.063,0.598,-5.6835,-3.704,-5.63275,-1.549,0.291,0.363675
2,18.25,-2.75925,1.191,0.302,0.10175,0.48325,4.2,99.76,100,376.997,2.40215,-6.912,-0.783,4.02375,-10.627,-11.7165,-11.987,-1.549,-0.868,-0.107,-0.063,0.598,-5.671,-3.704,-5.5825,-1.48,0.291,0.37455
2,18.75,-3.04,0.7149825,0.2475,0.097,0.45957,4.09,99.725,100,376.92825,2.450125,-5.7635,-0.783,4.02525,-10.977,-11.746,-12.291,-1.549,-0.868,-0.107,-0.063,0.598,-5.59575,-3.704,-5.57,-1.457,0.291,0.363325
2,19.25,-3.31775,0.51525,0.28925,0.095,0.4715,4.12,99.6775,100,377.047,2.42635,-6.6,-0.783,4.005,-11.212,-12.2605,-12.597,-1.5835,-0.868,-0.107,-0.063,0.598,-5.671,-3.704,-5.595,-1.526,0.291,0.34751
2,19.75,-3.637,0.4365,0.3555,0.09025,0.442,4.14,99.64,100,377.1785,2.451675,-5.683,-0.783,4.032,-11.448,-12.4435,-12.72,-1.549,-0.868,-0.107,-0.063,0.598,-5.7215,-3.704,-5.57,-1.526,0.291,0.38546
2,20.25,-3.221,0.297,0.3465,0.1005,0.4701875,4.14,99.62,100,377.203,2.4356,-5.7,-0.783,4.076,-11.687,-12.7205,-13.093,-1.56625,-0.868,-0.107,-0.063,0.598,-5.696,-3.704,-5.52,-1.457,0.291,0.39831
2,20.75,-2.991,0.516,0.326,0.06575,0.4395,4.0975,99.6075,100,377.34925,2.33815,-4.5715,-0.783,4.021,-11.882,-12.93775,-13.36075,-1.595,-0.868,-0.107,-0.063,0.598,-5.64575,-3.704,-5.5575,-1.549,0.291,0.35687
2,21.25,-3.33,0.372,0.3025,0.07,0.429,4.055,99.59,100,377.4765,2.3192,-4.54875,-0.783,4.05525,-12.1845,-13.10875,-13.519,-1.595,-0.868,-0.152,-0.063,0.598,-5.65825,-3.704,-5.5325,-1.549,0.291,0.3243875
2,21.75,-3.123,0.32225,0.2445,0.07775,0.44375,4.12,99.61,100,377.428,2.2217,-4.603,-0.783,4.032,-12.352,-13.3135,-13.598,-1.595,-0.868,-0.152,-0.063,0.598,-5.6075,-3.704,-5.545,-1.549,0.291,0.32781
2,22.25,-3.01,0.582,0.312,0.06,0.4325,4.08,99.635,100,377.338,2.1323,-3.459,-0.783,4.03625,-12.597,-13.345,-13.726,-1.595,-0.868,-0.152,-0.063,0.598,-5.57,-3.704,-5.545,-1.549,0.291,0.334115
2,22.75,-2.798,0.65,0.2935,0.07575,0.444,4.095,99.62,100,377.4525,2.12165,-3.435,-0.783,4.009,-12.597,-13.726,-13.726,-1.595,-0.868,-0.152,-0.063,0.598,-5.6075,-3.704,-5.545,-1.549,0.291,0.3299475
2,23.25,-2.78725,0.6824975,0.297,0.112,0.45513,4.1,99.64,100,377.18,2.129,-3.83325,-0.783,4.005,-12.5815,-13.79,-13.886,-1.595,-0.868,-0.14075,-0.063,0.598,-5.57,-3.704,-5.545,-1.549,0.291,0.33284
2,23.75,-3.2405,0.51,0.292,0.06775,0.4315,4,99.6375,100,377.36525,2.139975,-3.442,-0.783,4.005,-12.628,-13.902,-13.9185,-1.595,-0.868,-0.152,-0.063,0.598,-5.545,-3.704,-5.495,-1.526,0.291,0.3446075
3,0.25,-2.838,0.4090375,0.286855,0.12,0.402,3.955,99.22,99,377.826,3.450625,-7.97725,-0.783,3.666,-6.11425,-6.887,-8.387,-1.23,-0.778,-0.241,-0.241,0.379,-3.8,-2.989,-3.656,-0.92425,-0.019,0.4076625
3,0.75,-2.239,0.548,0.3091225,0.136,0.40866,3.95,99.26,99,377.846,3.405425,-7.959,-0.783,3.731,-6.2295,-7.2925,-8.659,-1.23,-0.778,-0.241,-0.241,0.379,-3.752,-2.989,-3.644,-0.92425,-0.019,0.4299875
3,1.25,-2.469,0.70375,0.309,0.124,0.39975,4.05,99.2775,100,377.961,3.4255,-6.6,-0.783,3.6755,-6.537,-7.902,-8.89275,-1.2185,-0.778,-0.241,-0.241,0.379,-3.848,-2.989,-3.668,-0.94675,-0.019,0.457935
3,1.75,-2.804,0.674,0.31725,0.096,0.414565,4.02,99.27,100,378.039,3.27455,-7.92,-0.783,3.51825,-6.589,-8.117,-9.0995,-1.207,-0.778,-0.241,-0.241,0.379,-3.692,-2.989,-3.62,-0.94675,-0.019,0.40654
3,2.25,-2.3475,0.535,0.304,0.105,0.398,3.99,99.28,100,378.1615,3.2142,-5.69225,-0.783,3.514,-6.848,-8.1575,-9.601,-1.1955,-0.778,-0.241,-0.241,0.379,-3.704,-2.9655,-3.608,-0.9355,-0.019,0.406135
3,2.75,-2.11,0.58975,0.337,0.1145,0.384,3.91,99.28,100,378.1325,3.188825,-5.69675,-0.783,3.731,-7.08275,-8.3195,-9.883,-1.1955,-0.778,-0.241,-0.241,0.401,-3.632,-2.9655,-3.608,-0.9355,-0.019,0.417995
