DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,0.148256818930659,-1.1903194227015,0.133651933721069,-22.8849433320734,-3.05302892158728,0.44228727626733,414.591082652233,2.94164590674686,421.798864794623,2.88415397845525,416.949954490649,2.74212520738452,421.313916677611,2.80841573129176,417.120439218656,2.78006635202773,421.831816266123,2.79421989184805,417.06566290566,3.15127157445236,422.199709937235,2.8234794861991,417.312486813334,419.500144874447,2.90080135717535,419.009219264331,1.53895508569113,0.950649408195779,-10.570421332535,0.112994900413822,0.7675,0.6325,0.5525,-10.5922,-10.93075,-10.31475,-10.708225,-10.7956,-13.8521,78.00641,73.69,0.480825,-15.2025,-13.445,-12.1075,-8.42,0,-2.87,0.7,-0.87,-0.22,224.1,255.925,268.225,274.7,-0.42,-0.7175,-0.26,-0.4,-0.26,-0.57,0.05,-0.08,-0.05,-2.39225,-2.076,-1.698,-1.211,-0.73225,-0.181,-0.017,-1.788,-1.51275,-1.27025,-0.5075,-3.6415,-3.15475,-2.56025,-1.666,-1.24475,-0.313,0.04175,-2.39025,-2.04025,-1.50275,-0.922,-0.8295,-0.0025,0.19425,0.53175,-4.21325,-4.02325,-3.44125,-2.8485,-2.36775,-1.7335,-1.2135,-2.2345,-0.677,-44.91
1,5.75,0.20887888020888,-2.85900972660142,0.137820250908463,-33.0247706672461,-2.7288547123152,0.459892212822032,415.410754786073,2.90303282103798,420.311717853774,3.11668909794867,416.935075509607,2.77672726718595,420.772239882172,3.11839381983914,417.263334541528,3.41432141281352,421.53388855123,2.98457464594177,417.366858119497,2.84737370399999,420.392493792915,3.08373440669239,417.022484624687,419.091426061346,3.01316810761475,417.279516363363,2.46104194324163,0.86311713197818,-10.7763856216128,0.117340158846519,0.7075,0.6,0.52,-10.7788,-11.07525,-10.209625,-11.0941,-10.743725,-13.895825,78.0248325,74.7225,0.45875,-14.94,-14.265,-12.1475,-8.4175,0.025,-2.7925,0.7,-0.9075,-0.3,211.475,255.4,269.6,275.675,-0.42,-0.72,-0.2675,-0.4,-0.26,-0.57,0.06,-0.08,-0.0475,-2.406,-2.103,-1.704,-1.212,-0.7335,-0.184,-0.019,-1.791,-1.5135,-1.2765,-0.50975,-3.6875,-3.1705,-2.5565,-1.6705,-1.2395,-0.31225,0.047,-2.3905,-2.042,-1.50325,-0.9175,-0.8285,-0.0035,0.19325,0.53075,-4.20925,-4.02125,-3.445,-2.8515,-2.358,-1.733,-1.165,-2.21125,-0.687,-42.6775
1,6.25,0.17380646166929,-1.49105100468109,0.150366221184695,-39.1388128610949,-2.67064988964243,0.389858220014449,415.513649045118,2.629379050437,418.554854735038,2.97774989991532,416.896711516854,2.26068950777439,418.418158499609,2.83993682290882,417.029486440697,2.27642601914433,419.492875856134,2.71970466907166,417.050058861611,2.29800766362905,418.444148667797,2.5988758724924,417.271151845528,418.357575094563,2.61588007956053,419.949708313301,2.09309093120963,0.918212069515213,-11.0069027689994,0.134973226683617,0.7,0.57,0.51,-10.48,-11.335,-10.4777,-10.6565,-10.644625,-12.7579,78.0387825,74.03,0.42315,-16.02,-14.14,-12.41,-8.52,0,-2.8,0.7,-0.92,-0.36,203.6,256.3,270.2,275.6,-0.42,-0.72,-0.26,-0.4,-0.26,-0.57,0.06,-0.08,-0.04,-2.41975,-2.104,-1.711,-1.21525,-0.73525,-0.1885,-0.02,-1.777,-1.50025,-1.276,-0.511,-3.7005,-3.1775,-2.559,-1.6705,-1.2405,-0.306,0.046,-2.38825,-2.042,-1.50425,-0.9195,-0.82775,-0.0475,0.19225,0.52975,-4.225,-4.038,-3.47075,-2.852,-2.359,-1.728,-1.161,-2.15125,-0.7135,-37.725
1,6.75,0.165531064337846,-1.06671223492563,0.150641062344267,-31.6552301778741,-5.53656297603744,0.399702111313025,415.134402649497,2.79121030143126,418.903581612381,2.9758600455464,416.978948801139,2.98275811760939,418.084753843303,2.97116554457906,417.356580753059,3.40894810877006,418.292692675318,2.90155739520257,417.577761746309,2.68377434747117,418.239703628392,2.99789514644195,417.725372894687,417.33359152827,2.99212688574166,420.044869963942,2.22896664094147,0.908995552584541,-11.5179195970348,0.118026858136394,0.72,0.57,0.53,-10.769125,-11.396,-10.3792,-11.3343,-11.371475,-13.721975,78.0697975,73.57,0.4457,-16.07,-15.19,-12.96,-8.78,0,-3.03,0.7,-0.97,-0.36,206.2,256.9,269.9,275.3,-0.41,-0.72,-0.26,-0.4,-0.25,-0.57,0.06,-0.08,-0.04,-2.43225,-2.105,-1.7235,-1.216,-0.741,-0.188,-0.022,-1.769,-1.496,-1.26825,-0.5245,-3.7125,-3.1855,-2.563,-1.6705,-1.241,-0.3055,0.046,-2.38425,-2.04125,-1.50925,-0.9215,-0.82675,-0.04925,0.19125,0.5295,-4.248,-4.027,-3.468,-2.858,-2.359,-1.726,-1.234,-2.18675,-0.7815,-43.35
1,7.25,0.150856965305653,-1.81798238655736,0.151368222945093,-36.2214684485939,-2.15193575515521,0.429985020297923,414.240226003995,2.6015436081727,418.700383493788,2.68816969796996,416.974692347077,2.37464891175003,418.735401627534,2.65443623796312,416.916960023705,2.15814160954555,418.831658012393,2.64481484377849,417.694790988531,2.77810683006561,417.813168333145,2.56381698510999,417.87018297386,416.354960204433,2.42914425643272,419.516155305243,2.39910331281362,0.867781045741913,-11.5208522544066,0.131417122842289,0.665,0.5725,0.4925,-10.6638,-11.36125,-10.5482,-11.595925,-11.513175,-14.07285,78.11269,73.49,0.435125,-16.74,-15.8825,-13.91,-8.96,0.025,-3.07,0.7,-0.8675,-0.1875,209.55,254.425,267.975,274.3,-0.39,-0.65,-0.1925,-0.38,-0.24,-0.55,0.06,-0.08,-0.05,-2.438,-2.08025,-1.7285,-1.2105,-0.739,-0.18175,-0.0205,-1.7785,-1.503,-1.267,-0.51775,-3.69375,-3.17925,-2.568,-1.6685,-1.247,-0.31125,0.0415,-2.38025,-2.04125,-1.512,-0.9245,-0.82675,-0.05025,0.19025,0.5285,-4.2615,-3.986,-3.42775,-2.8565,-2.371,-1.72925,-1.26775,-2.14125,-0.80575,-42.03
1,7.75,0.139702128088998,-1.73316790495188,0.143828002720872,-27.258379659697,-3.20615645722188,0.393464194763928,413.829076635986,2.78117511545816,418.058987302965,2.76972259210635,416.782865479163,2.77732932692192,418.577688726615,2.67272262216911,416.967769430892,3.37132778151219,417.152668413383,2.60770153958141,417.205802744926,2.97414350820688,418.230744200676,2.56037799900551,417.334967939159,417.15800065869,2.27051020973598,418.810227972989,2.24435543815239,0.998429395837009,-11.3042106862329,0.115931413350822,0.7225,0.55,0.5,-10.2571,-11.74425,-10.332175,-11.61555,-12.192325,-13.8855,78.113225,73.45,0.4531,-16.855,-15.0925,-13.5475,-9.2775,0.4,-0.82,1.5,0.5225,0.3025,202.425,253.825,267.025,274.45,2.31,1.6075,2.1825,1.6475,1.325,0.98,0.11,-0.06,0.0425,-2.44325,-2.0805,-1.735,-1.2175,-0.741,-0.19375,-0.021,-1.78425,-1.49975,-1.271,-0.511,-3.70725,-3.18575,-2.55625,-1.669,-1.24725,-0.31025,0.04125,-2.37675,-2.04025,-1.51325,-0.928,-0.82725,-0.052,0.189,0.5275,-4.2685,-3.97575,-3.42425,-2.856,-2.37025,-1.72925,-1.28175,-2.17,-0.8355,-40.73
1,8.25,0.173824957674135,-1.60382504085798,0.153167402124184,-26.2386240910214,-2.76761509436554,0.443519103212648,413.656682696719,2.75046573753496,417.623054012623,2.76869469937634,416.772569436437,2.71820824859065,417.493834275193,2.5545692280074,416.689735038217,2.49857682123101,417.575154650062,2.45063504572429,416.761556264738,2.41141026391966,417.445701300601,2.47692507602155,417.035177449845,416.927995213804,2.2167355812079,417.334953261487,2.10793936415826,0.877678556091765,-11.2786685175603,0.115071288514856,0.725,0.6325,0.56,-10.39565,-11.6575,-10.1146,-11.9426,-12.362725,-13.54275,78.1356925,74.09,0.44225,-16.1975,-15.19,-13.3225,-9.2725,8.625,9.6625,10.25,10.8825,4.905,208.325,254,266.125,274.4,25.38,21.31,20.8475,15.095,10.885,11.4525,0.2225,0.01,0.2,-2.4545,-2.0825,-1.7385,-1.219,-0.738,-0.189,-0.02175,-1.8085,-1.502,-1.2715,-0.511,-3.717,-3.192,-2.5565,-1.66975,-1.2475,-0.31025,0.0405,-2.387,-2.03975,-1.51225,-0.919,-0.82725,-0.0075,0.188,0.5265,-4.24625,-3.965,-3.42,-2.85575,-2.3705,-1.72875,-1.275,-2.12725,-0.836,-26.1
1,8.75,0.0896664181009353,-1.67992981559762,0.142860867194251,-21.6101543956635,-0.388706617037907,0.35964720400727,414.340961648213,2.49071578943546,417.604206625351,2.75280869546395,416.730814293549,2.57261728795666,418.429175348984,2.59685493306612,416.692424232484,3.08246346566611,417.726926892905,2.5162189819618,416.785554313187,2.44370088431489,417.302796169216,2.44851678094144,416.84241384434,417.292219935278,2.24580751304254,416.952386819151,1.92605145127659,0.7932329812042,-11.1670002835467,0.108082956644553,0.6675,0.58,0.5125,-10.372925,-11.41025,-9.9524,-11.17515,-11.4669,-13.264475,78.1412475,72.0625,0.5,-14.23,-13.9025,-12.5125,-8.695,27.425,35.735,34.325,37.74,14.98,204.55,255.425,267.5,274.65,76.3975,59.515,57.775,44.625,30.82,34.6975,0.4225,0.15,0.3,-2.46375,-2.08475,-1.736,-1.211,-0.7405,-0.19,-0.02175,-1.8115,-1.5025,-1.273,-0.5115,-3.7245,-3.19725,-2.55525,-1.672,-1.2475,-0.30925,0.0405,-2.38625,-2.0395,-1.504,-0.9195,-0.82725,-0.008,0.187,0.5255,-4.22925,-3.96225,-3.4165,-2.856,-2.36975,-1.728,-1.28475,-2.12,-0.742,1.51
1,9.25,0.166225586794316,-1.32563324086605,0.137351972962647,-12.904735323073,2.10461038468097,0.401867477219934,414.609663249925,2.571821370875,417.642069839758,2.89749885877032,416.959750522699,2.56968267199637,417.977448991386,2.79150465536163,417.242656545455,2.55861888938039,417.440037319882,2.8412242023941,417.40037025,2.29471199830563,417.62976404533,2.53243748882315,417.055032313358,417.11529895617,2.30488423233902,417.052173028846,3.3963342663484,0.744618408725422,-10.5206247748332,0.117661136784618,0.6325,0.55,0.5025,-9.9299,-10.32925,-9.3368,-10.0051,-10.253725,-12.206375,78.15425,71.2575,0.5798,-13.57,-13.455,-11.545,-8.925,50.3,69.3,68.05,71.115,26.9225,208.3,260.775,269.55,274.15,149.1675,123.735,112.525,71.3475,55.2975,62.275,0.645,0.3725,0.4375,-2.46525,-2.08725,-1.71575,-1.198,-0.74525,-0.182,-0.0215,-1.806,-1.496,-1.2745,-0.513,-3.73175,-3.20125,-2.562,-1.67,-1.247,-0.30925,0.04025,-2.383,-2.03875,-1.502,-0.93,-0.82725,0.02175,0.186,0.5245,-4.22425,-3.96125,-3.41225,-2.85575,-2.36925,-1.72825,-1.151,-2.124,-0.745,22.0175
1,9.75,0.19641912715634,1.16417368375197,0.177338413217913,5.19481539083544,1.36568832297915,0.411779971864437,414.587179886375,2.62671045118403,417.276545972218,3.08322919297471,417.029081515969,2.79057286581216,418.012908498666,2.91588651635276,417.023277614669,2.6797501700068,417.516524792218,2.97213942087286,417.206420781322,3.33486537394042,417.469793358372,2.92962602623874,417.111566012658,417.452206899132,2.48425356256986,417.09512845201,2.10617135319898,0.742933527251126,-10.1527651396397,0.133320768796286,0.65,0.5375,0.49,-9.8285,-9.59425,-9.0104,-9.900275,-9.881875,-11.3458,78.171955,69.215,0.6389,-13.6125,-13.1475,-11.31,-8.5975,66.925,111.6825,106.175,111.9875,45.1675,211.2,263.25,271.3,275.375,238.58,214.64,193.7725,143.155,80.7,102.2575,0.965,0.6125,0.625,-2.4675,-2.106,-1.734,-1.203,-0.74725,-0.188,-0.0215,-1.80625,-1.495,-1.276,-0.511,-3.72625,-3.20525,-2.56875,-1.669,-1.24625,-0.3085,0.04025,-2.38425,-2.0405,-1.501,-0.92875,-0.8275,-0.01,0.18475,0.5235,-4.2365,-3.95925,-3.40725,-2.85625,-2.3685,-1.7275,-1.21925,-2.1485,-0.812,42.355
