DOY2,HR2,FC,H,LE,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,VPD,RH,PA,TA,TS_1,TS_2,G_1,G_2,WS
1,19.75,3.179166118125,7.83253499999998,15.80955,0.30531,0.90197125,1.7722725,291.75025,298.58025,10.6202675,0.034874425,2.67218,100,101.698,1.88518,-0.0511556750000002,-0.0253183000000001,2.7609775,2.60454749999999,4.25902
1,20.25,4.20996329714999,4.329325,14.9336,0.2756945,1.145762,1.6980525,290.56275,296.93525,11.206925,0.038719475,2.57354,100,101.7255,1.42716,-0.0590516250000001,-0.00236960500000019,2.8005325,2.57672999999999,4.1991
1,20.75,4.13757615402499,5.87612000000002,12.7621,0.323874,0.9715275,1.59802,290.1375,296.36675,10.3560125,0.041622,2.67032,100,101.74325,1.5578775,-0.0406814000000004,0.000660107499999728,2.8652125,2.56965999999999,4.5553
1,21.25,2.3538117316,6.44241,11.96455,0.254372,1.063746,1.5302775,292.2535,301.00225,10.80355,0.0294399,2.60892,100,101.765,1.568535,-0.0607311250000002,0.0028248749999997,2.890305,2.54876749999999,3.5525725
1,21.75,3.39893683295,5.60175,15.48,0.32569425,1.14385,3.5916825,291.595,302.52225,10.9750625,0.03736325,2.806225,100,101.727,1.8711625,-0.07151795,-0.028333675,2.9753525,2.53947749999999,4.12981
1,22.25,1.8834613496,10.3095625,14.36495,0.27616075,0.86736625,2.4321225,292.97,303.944,9.759425,0.037383625,2.7930725,100,101.72775,2.3304625,-0.0587954750000002,-0.0205399500000004,3.0229175,2.51860249999999,4.2735675
1,22.75,2.882187510375,14.801725,14.39625,0.23079425,0.578707,1.7058175,295.57625,304.7145,9.05475,0.028793625,2.79978,98.798,101.747,1.7343675,-0.0636103250000004,-0.0178520000000005,3.0637875,2.50809499999999,4.2390975
1,23.25,5.24180915369999,5.1972775,9.5386475,0.23755675,0.572352999999998,1.7846475,296.647,304.6395,8.36421999999999,0.025475,2.4462,99.8374,101.76625,1.4465475,-0.0496829250000002,-0.00982273500000016,3.0853975,2.49360249999999,4.2493775
1,23.75,8.15488390139999,14.0441324999999,9.44829999999999,0.2547875,0.623123749999999,1.512335,293.414,301.55775,8.45574999999999,0.0331747,2.53576,100,101.7855,1.492185,-0.0406949750000003,-0.0133915500000002,3.22028,2.46385499999999,3.958125
2,0.25,4.89619044735,9.234895,26.293175,0.29538,1.3864,2.247765,293.71,304.6135,3.2776,0.040166,3.36724,100,102.124,1.55459374999999,-0.2960415,-0.257194,2.0789175,1.3332075,4.35494999999999
2,0.75,2.896956664,3.836625,21.9564,0.2691425,1.3935,3.57155,296.29,303.081,4.5911,0.035644,2.88376,100,102.126,1.25606949999999,-0.34729175,-0.33807175,1.8629675,1.2297375,4.06424999999999
2,1.25,4.287097289,3.40834499999999,21.7438,0.26826875,0.833904249999996,3.1723025,284.963,298.60575,6.08394249999999,0.0273663,3.19526,100,102.14025,1.28685049999999,-0.35008775,-0.336218,1.2537125,0.911301249999997,4.1109525
2,1.75,3.045054765475,3.80263,19.1305249999999,0.24058875,0.613632249999997,2.0252825,288.806,302.109,5.67184249999996,0.0327154,2.85324,100,102.156,1.25394224999999,-0.3514485,-0.33744675,1.2135225,0.860361499999996,4.025725
2,2.25,8.93739345427499,12.589175,19.1018,0.235435,0.336517,2.1128625,286.34075,299.9695,5.30899,0.0293365,2.4462,100,102.1705,0.397027249999998,-0.355932,-0.3275825,1.142256,0.831151499999996,3.96545249999999
2,2.75,2.9810742118,10.5514,17.744,0.2243675,0.854177999999999,1.79049,288.10625,299.29875,7.76537249999999,0.022694375,2.63212,100,102.182,0.404325499999999,-0.33128675,-0.32645875,1.13109825,0.818736249999996,3.6642
2,3.25,3.3231583985,17.178015,16.043,0.358064,0.952600499999999,1.800175,277.98575,299.967,10.97465,0.03030775,2.7396,100,102.18,0.528241224999994,-0.32956975,-0.28269825,1.10760925,0.799420249999995,3.4088625
2,3.75,2.476461395925,27.445,27.73945,0.2258695,0.813073,2.64635499999999,276.428,299.2595,8.89008,0.023313,2.77987,100,102.18,-0.0356240000000177,-0.3618735,-0.3130015,1.108054,0.787584749999995,3.70748
2,4.25,2.67953512054999,12.39377,29.346075,0.24754125,1.82987,2.59771249999999,286.7555,298.90325,9.45165999999998,0.03759055,2.94969,100,102.17,-0.0323487500000154,-0.383288000000001,-0.37881625,1.094166,0.774053999999994,3.38683
2,4.75,5.72618701859999,30.9917999999999,42.96325,0.23886475,1.426305,2.54259,291.7185,301.7485,6.648495,0.0372742999999999,2.9621375,100,102.15575,0.74528474999999,-0.45310975,-0.39989725,1.09631275,0.758936749999993,3.47779
2,5.25,4.32972793705,24.9093749999999,36.3252,0.253183,0.995899499999999,2.3482625,285.99375,302.81975,5.113335,0.034261425,3.0025375,100,102.16575,0.9566435,-0.47655375,-0.42928425,1.08054375,0.740927149999993,4.099825
2,5.75,4.941450499,10.13252,24.866,0.25231,0.80016,1.6028375,283.96,303.2375,5.2944,0.041392,2.96995,100,102.2005,0.797063749999998,-0.404750750000001,-0.366669500000001,1.07582749999999,0.724508799999992,3.6305325
2,6.25,4.112146712225,10.77737,34.285075,0.231742,1.6711,2.8671375,280.73,302.85125,5.6999,0.045137,3.017395,100,102.226,0.367815999999984,-0.39541675,-0.3891415,1.05155299999999,0.705010374999992,3.7691275
2,6.75,2.7516117626,15.7818,28.808575,0.213253,1.262125,1.698095,289.217,302.76775,7.27091,0.0300365,2.1743425,100,102.25,0.640827499999976,-0.405005,-0.39652925,1.04401274999999,0.686369999999991,3.095465
2,7.25,3.94730693580001,7.4715375,18.0845,0.270284,0.79105,2.0335925,284.17,302.96575,7.8229,0.1338,2.256725,100,102.256,0.784459999999977,-0.447377,-0.3882725,1.01078449999999,0.66623199999999,3.1315775
2,7.75,7.25972128119994,12.4446875,22.063775,0.26122,1.7221175,2.62481,282.491,303.8315,8.10725249999997,3.18384749999999,2.33646,100,102.28875,0.387874999999975,-0.425435,-0.37887975,0.990831749999993,0.646345999999989,3.1028175
2,8.25,2.668758398625,8.89025000000001,26.53135,0.2531735,9.44486499999999,8.51357749999999,291.0235,305.0885,7.37325,20.27165,2.2273475,100,102.3075,0.347095999999976,-0.4124355,-0.354714500000001,0.956563749999992,0.64842724999999,2.8453
2,8.75,3.563262960375,3.16396,25.9165,0.262786,43.552325,33.8581,291.10875,305.99125,12.648725,66.76905,2.4917,100,102.29875,0.614309999999977,-0.42805475,-0.373044500000001,0.941339749999991,0.683589999999991,3.2268
2,9.25,3.776645234125,15.658575,27.80555,0.247761,118.116,79.287875,284.8015,304.896,29.2551,164.41825,2.78761,100,102.30125,0.331340249999998,-0.382020500000001,-0.37119625,0.914429999999991,0.699659224999992,3.92083749999999
2,9.75,3.69313046354999,16.6649,21.057,0.2759205,155.07875,115.41175,280.196,304.15225,53.891825,259.466,2.9305275,100,102.31575,0.142719,-0.38993225,-0.37144575,0.952157999999993,0.725848824999993,3.595105
2,10.25,2.070595194775,18.6628,24.226,0.28293125,203.95025,150.7065,293.429,304.16225,76.8038249999999,343.3755,2.60698,100,102.321,0.573107499999991,-0.386109,-0.37776125,0.969578499999994,0.749055749999994,4.342675
2,10.75,3.4091092508,7.34906,20.6518,0.2425025,240.004,184.67275,293.801,304.982,97.6006999999997,418.724,3.50024,100,102.3145,1.27230399999999,-0.39676125,-0.335585500000001,0.992689999999995,0.767097249999995,4.0968975
2,11.25,3.28677642995,5.55103749999999,21.3343,0.276767,266.815,214.19225,289.91625,308.81425,98.798125,476.4275,3.49044,100,102.311,1.6153225,-0.40971525,-0.318773,1.005172,0.783658499999996,4.3609825
2,11.75,2.115729495,12.4142875,28.50185,0.27164,294.61,235.231,292.50875,309.76975,76.302125,533.29375,3.6148,100,102.301,2.47283749999999,-0.430943,-0.39566825,1.02427275,0.805649249999996,4.481735
2,12.25,1.9042465024,7.45381999999999,32.305475,0.2411175,305.64375,250.0375,293.3,307.35925,77.438625,552.225,3.97042,100,102.289,3.27004999999999,-0.42915125,-0.390415,1.03349675,0.818068999999997,4.238255
2,12.75,2.2844974628,4.50536499999999,25.92525,0.277608,304.219,257.97575,291.201,308.31625,89.667,573.805,4.23326,97.3334,102.287,3.65076249999999,-0.445715,-0.4096475,1.06178525,0.836524999999998,4.89222
2,13.25,1.538958160075,4.56795,25.159,0.262156,304.4675,259.40125,294.635,308.466,90.573625,588.56125,4.3499,98.626,102.28525,3.5787475,-0.4409195,-0.3837565,1.0718725,0.848664499999998,4.1491725
2,13.75,1.46499630175,6.0965,31.83275,0.243998,310.5175,255.173,295.545,312.31375,70.414625,599.71125,4.4837025,98.5499249999999,102.2815,3.75765,-0.41054325,-0.36638775,1.0921775,0.864481499999999,4.30697
2,14.25,1.214591151,6.75130999999999,23.12,0.2361265,277.805,239.141,296.24875,312.865,62.400125,537.85625,4.8188075,96.3068249999999,102.305,4.3938375,-0.356800750000001,-0.3431255,1.1063475,0.877243249999999,3.840825
2,14.75,2.80849832337501,2.42664,23.61475,0.25083375,253.134,219.87425,299.0465,313.1995,58.561575,492.244,5.2928575,99.409375,102.304,4.6008975,-0.386424,-0.3729835,1.1512375,0.88509125,3.82529
2,15.25,1.21575056615,8.29305,26.99795,0.23943775,221.571,194.1965,304.7605,314.01625,49.0570249999999,443.17825,5.19117,98.7818499999999,102.29,4.78349,-0.425086,-0.385355000000001,1.1943025,0.89991,3.9308875
2,15.75,1.3280202795,3.86451,26.04735,0.22202225,181.25775,158.63775,308.2395,313.80025,39.0188749999999,359.62875,5.1062325,98.99425,102.3,5.1672425,-0.43355875,-0.378498500000001,1.235925,0.9328515,3.7977725
2,16.25,2.2791878225,14.5728,22.08,0.2332025,154.324,122.89775,308.88,313.6475,27.2848,304.326,5.2163725,99.471025,102.33,4.908455,-0.3743785,-0.3757525,1.263955,0.959848249999999,4.22486749999999
2,16.75,2.2588636094,3.09563,23.3194,0.2336165,103.4415,80.431075,298.58375,314.224,15.1578,203.0265,4.849105,99.932725,102.35,5.06891499999999,-0.36361325,-0.342427,1.296655,0.986533499999999,3.76802
2,17.25,2.0935114825,12.173,16.83035,0.236065,52.2944,39.9925,296.678,313.45925,10.19224,103.732,4.0731875,100,102.1115,3.88821249999999,-0.30735875,-0.28271125,1.3156325,1.002834,3.59132
2,17.75,2.8392277396,14.359525,10.55502,0.226835,10.54531,12.398325,286.381,309.38875,8.54577,32.57675,3.68696,100,102.115,2.83651249999999,-0.22486975,-0.21611225,1.31926,1.00319675,3.1629175
2,18.25,4.16258009484999,38.2543999999999,12.57175,0.234189,1.16979,3.421635,281.2105,303.81275,7.78011,7.845835,3.32375,100,102.124,1.64781,-0.252711,-0.21261275,1.316665,1.00774325,3.6188075
2,18.75,3.928969198925,18.551875,9.03147999999999,0.2276765,0.674077000000001,1.806285,276.957,308.40275,9.93955999999999,0.503099,2.986455,100,102.114,1.30743074999999,-0.294779,-0.26817875,1.3352375,1.00749775,3.82356
2,19.25,3.65751145015,10.754375,11.1454,0.23866,0.57931375,2.8360175,295.823,304.984,7.81943999999999,0.0583614,3.261335,99.74785,102.127,1.30903699999999,-0.33543,-0.3040635,1.320195,1.0034655,3.8685375
2,19.75,4.2041564246,7.79399499999999,13.382075,0.26615,0.550550499999999,3.321195,280.3655,305.48425,7.35646999999998,0.05546945,3.173715,100,102.126,1.9088,-0.4011935,-0.36434,1.319825,0.997848249999998,3.49951
2,20.25,5.8004268967,18.6409,15.6032,0.26421125,1.49008,4.0474075,281.9885,305.83,3.12954,0.0536152,3.14108,99.994225,102.13675,2.40896999999999,-0.42027,-0.3974895,1.2920225,0.977128249999998,3.4865075
2,20.75,4.8825898635,6.81502999999998,22.41545,0.326377,1.38787,2.082715,282.0405,306.067,4.33899999999998,0.0399008,3.2869575,99.87925,102.13675,2.15602249999999,-0.428091,-0.43201675,1.29262,0.968602749999998,3.6837625
2,21.25,3.2298876436,2.6391925,22.474,0.251576999999998,0.952778499999998,2.1587475,283.9695,305.04525,4.36783,0.0304055,3.41194,100,102.116,2.36576,-0.4214175,-0.410262,1.278385,0.957309499999998,3.64431
2,21.75,4.3872954418,16.009975,17.16265,0.278084,0.8416365,2.75956249999999,297.5475,304.546,5.86122250000001,0.047391675,3.163685,100,102.11,2.59653249999999,-0.402756750000001,-0.3920525,1.2782875,0.945354499999998,4.32202
2,22.25,3.4558913343,5.989765,20.669,0.3146625,0.84274275,2.4479725,293.244,302.46075,7.01852999999998,0.0377724,3.322835,99.33465,102.116,2.0370275,-0.42551325,-0.40669875,1.25517,0.930224999999998,4.19413
2,22.75,2.844028713,19.194,32.0489,0.3781725,1.022157,1.675295,298.625,304.536,5.26019999999999,0.0340829,3.5049975,100,102.12,2.0105975,-0.44430575,-0.39801175,1.2504875,0.931643249999997,4.244865
2,23.25,4.813917997,15.6074,25.538,0.2523035,1.194282,2.4012575,298.08075,304.987,7.78607499999999,0.034531125,3.1337625,100,102.11525,1.458575,-0.360786250000001,-0.3438525,1.2263455,0.914682749999997,3.7176725
2,23.75,2.06432222935,5.705175,33.402875,0.2901485,1.667395,4.13177749999998,289.91125,304.72875,9.72050749999998,0.04439675,3.18758,100,102.104,1.4940775,-0.33100825,-0.284554000000001,1.2234965,0.899722999999997,4.1249025
3,0.25,2.56946228375,18.464,24.95205,0.261993,1.054002,2.1799025,306.287,311.95475,6.69869,0.048452,4.1529875,100,101.888,2.86522,-0.0550570000000011,-0.0633070500000013,0.805482749999994,1.453315,4.526495
3,0.75,3.9242233894,22.166925,18.895725,0.27315425,1.02199925,4.01965749999998,306.066,311.801,5.86462999999999,0.0504273999999999,3.978355,100,101.8925,2.77527749999999,-0.108492125000001,-0.113422700000001,1.61831524999998,1.7493425,4.09201
3,1.25,7.37120430360006,15.4521499999998,21.852025,0.2725875,0.723793999999998,2.7615575,297.69,311.25775,5.6888,0.042661,3.81292,100,101.896,2.28469,-0.0941039500000009,-0.100921275000001,1.075416,1.144815,4.495165
3,1.75,2.3643959765,5.30181999999996,17.048675,0.28495,0.717245000000002,2.19332,300.656,311.12275,6.200685,0.04309895,3.6849175,100,101.9025,1.77763,-0.103770725000001,-0.108588950000001,0.948388999999999,1.25179275,4.45722
3,2.25,4.511238143,11.54932,21.62025,0.366632,0.847185,3.41417999999999,297.508,310.10925,6.0520375,0.0400998,3.7775275,100,101.89875,1.43612,-0.12868425,-0.118715250000001,1.0015485,1.1142295,5.002485
3,2.75,6.16066633745,27.6380499999997,26.1617,0.38032,1.298075,4.36025999999997,304.6825,311.1025,5.81783000000001,0.044514225,3.75128,100,101.905,1.3455725,-0.1935935,-0.131276750000001,1.40310574999999,1.06342075,5.257925
3,3.25,6.48453406704999,16.356725,22.945,0.29066,0.396065499999998,1.5841275,308.485,311.41675,4.3720625,0.03438825,3.77646,100,101.909,0.722981499999988,-0.150482,-0.128574250000001,1.44090099999999,1.024834,5.4246
3,3.75,4.38388449484999,15.95595,19.470425,0.32099525,0.693934499999997,1.5479325,307.751,311.8125,5.53821999999999,0.0370241,3.70985,100,101.919,0.834306749999996,-0.15322775,-0.124713500000001,1.38452399999999,1.0140505,5.5898925
3,4.25,3.3221021441,71.5075499999999,22.914275,0.28948,1.22691,2.925175,299.669,310.96275,7.18576,0.0358621999999999,3.61469,100,101.934,0.984005999999998,-0.14143025,-0.100379450000001,1.32974725,1.01200825,4.956515
3,4.75,2.628864920325,4.9127925,17.98095,0.28882,0.986467999999999,2.6177125,293.876,308.5075,7.51080999999999,0.0423190999999999,3.441765,100,101.944,0.905905499999995,-0.121304750000001,-0.121397000000001,0.88058525,1.00234575,4.797805
3,5.25,2.9888588205,1.9537325,16.985,0.31570775,1.917315,1.53912,292.4025,305.69125,9.0271,0.050438625,3.608285,100,101.96075,0.520659749999998,-0.0984955750000004,-0.0994420500000005,0.732081749999994,0.998353999999999,4.2036
3,5.75,5.827756563125,10.879125,17.8272,0.28974875,2.3192875,2.8549075,298.261,305.90775,9.84724,0.659739999999998,3.449875,100,101.98,0.289006499999999,-0.12282575,-0.122752,0.698145899999993,0.994661499999999,3.89869
3,6.25,7.11412505117501,8.003775,16.13525,0.2340305,5.3599225,6.15010749999999,304.757,308.01725,8.953325,8.59656000000001,2.9507225,100,101.9925,0.356354174999997,-0.1458555,-0.15366275,0.656464499999991,0.985735749999999,3.8770025
3,6.75,2.238954722375,7.4520225,18.5112,0.20371,22.6058000000001,21.5014499999999,300.9845,308.46625,9.118895,37.08575,2.89254,100,102.01,0.906356749999995,-0.18208725,-0.187116,0.663550499999991,0.982480499999999,3.20138
3,7.25,5.2490723779,33.7961249999999,14.2208425,0.2189835,84.4470500000001,61.47605,304.56925,309.34025,12.3879,118.7785,3.2010375,99.734175,101.99825,0.473281999999999,-0.22433525,-0.22976725,0.663776674999992,0.982006249999999,3.16886
3,7.75,2.190570866775,48.8285749999997,18.3687,0.27755,148.28925,95.395125,306.28625,311.20325,29.8263,223.788,3.107335,100,102.02325,0.389006,-0.2379295,-0.24285,0.735473499999994,0.983583249999999,2.7318975
3,8.25,3.0797269583,5.99045,8.31364000000003,0.20196125,206.5875,135.00875,306.74,313.2375,57.36335,334.864,3.11979,100,102.00475,0.703791749999999,-0.18614675,-0.17565725,0.750365999999995,0.967108749999999,3.5315675
3,8.75,2.3131069004,5.97837,16.66545,0.19534,246.1,182.20225,307.96,314.11225,73.558,430.95,3.60066,100,102.00825,2.2730825,-0.17929975,-0.172513,0.843942499999998,0.975486749999999,3.58398
3,9.25,2.01335284889998,5.08804499999997,13.3825,0.23605,287.96,230.4905,305.63,314.04325,95.862,558.03,3.9868575,100,101.987,2.93678499999999,-0.1610905,-0.15527675,0.836549999999998,0.974070749999999,3.807
3,9.75,1.23685137305,21.4524,15.17685,0.220452,336.43625,273.55625,309.4825,315.0005,111.780625,647.97625,4.4333975,99.753275,101.956,3.43423249999999,-0.15969625,-0.1537685,0.867626499999999,0.976861,3.741675
3,10.25,0.92650660905,2.74876375,16.77625,0.2647665,387.62,316.36125,312.718,315.14125,83.9578999999998,768.818,4.780925,95.774875,101.936,4.234775,-0.13925075,-0.13466075,0.9018705,0.9630505,3.8173625
3,10.75,1.364934028075,3.16873749999999,29.42175,0.268453,428.79375,349.8905,311.165,315.162,63.636625,855.365,5.3171425,91.7931,101.9125,5.25588249999999,-0.133613,-0.12990625,1.04480725,0.97324225,4.33433
3,11.25,1.2945600604,2.5458,33.5461999999999,0.25371375,462.216,378.3125,310.389,315.28375,108.46005,932.299,5.6825425,87.2914,101.8935,5.8125525,-0.089601325000001,-0.0863758500000011,1.03023025,0.98116575,4.79838
