DOY2,HR2,FC,H,LE,USTAR,WS,NETRAD,PPFD_IN,SW_IN,TA_1_1_1,RH,VPD,PA,G,TS_1_1_1,TS_1_2_1,TA_1_1_2,SW_OUT,LW_IN,LW_OUT,CO2
1,7.75,-1.0265,7.77,9.965,0.182,1.123,-9.2,11.934,3.3935,-0.64,89.3,0.9,90.5,-1.7415,1.569,0.8355,-0.2611,8.4204,178.104,270.791,429.4295
1,8.25,-0.916,27.08,17.925,0.23,1.0605,0.516,46.48,19.269,-0.585,90.05,0.83,90.5,-1.7525,1.4315,0.8195,1.700765,24.24265,186.2905,276.4565,430.028
1,8.75,-1.178,28.8,22.565,0.233,1.1265,12.955,84.95,39.765,-0.37,89.3,0.945,90.5,-1.7225,1.295,0.8035,2.77582,42.80335,187.876,285.271,429.414
1,9.25,-1.603,29.43,17.63,0.23,1.0865,33.615,154.295,73.7295,0.015,88.1,1.15,90.5,-1.5835,1.203,0.774,3.7566,59.9812,190.86,289.53,428.549
1,9.75,-1.7775,18.27,24.56,0.203,1.122,72.65,257.6,104.8975,0.755,84.7,1.265,90.601,-1.0635,1.1675,0.7415,4.49117,66.7906,193.86,295.325,427.112
1,10.25,-0.847,28.1,36.52,0.246,1.0385,99.8,315.7,118.765,1.65,82.65,1.55,90.601,-1.3735,1.126,0.6995,5.32797,68.4717,195.3935,300.8535,425.667
1,10.75,-1.63,64.2577,29.58,0.342,1.2605,113.81,373.325,146.86,2.345,80,1.8,90.5,-1.073,1.192,0.622,5.736965,72.52315,201.4335,301.645,424.652
1,11.25,-1.181,102.81,26.59,0.334,1.3125,139.39,421.55,150.725,2.69,77.4,2.01,90.5,-1.125,1.314,0.5675,5.88523,74.0113,200.178,303.759,424.7815
1,11.75,-1.989,65.56,25.57,0.297,1.424,129.5,410.35,128.01,3.0075,75.1,2.15,90.601,-1.0425,1.3495,0.4735,6.325485,74.6854,204.68,305.5695,424.743
1,12.25,-2.601,86.39,24.37,0.315,1.597,152.8,442.85,144.445,3.3415,72.95,2.33,90.4,-0.9285,1.353,0.395,6.74797,75.5393,205.021,304.1665,424.667
1,12.75,-2.6885,56.1,25.43,0.327,1.6155,141.45,426.25,153.055,3.6415,72.35,2.45,90.4,-0.9215,1.3725,0.4565,6.457615,76.45545,207.191,305.745,425.0245
1,13.25,-1.494,54.22,25.5,0.412,1.774,136.65,414.4,171.65,3.65,73.55,2.25,90.4,-0.934,1.4565,0.4625,6.40457,78.5389,208.217,308.119,425.131
1,13.75,-2.507,14.19,24.445,0.44,1.8195,123.35,387.635,123.25,3.705,74.55,2.435,90.4,-0.9355,1.5965,0.5045,6.21727,77.0609,206.223,306.165,424.437
1,14.25,-2.529,47.3036,21.41,0.344,1.9335,103.1,341.65,124,3.749,73.9,2.44,90.4,-1.087,1.648,0.598,7.48893,65.1289,212.418,310.4,424.849
1,14.75,-1.986,31.3509,8.2,0.418,1.838,81.6,296.495,84.4795,3.8,71.248,2.63,90.4,-0.9375,1.6535,0.6935,7.604485,63.61825,208.748,312.065,424.6345
1,15.25,-2.088,14.245,7.74,0.361,1.614,41.693,202.95,72.3125,3.655,73.15,2.43,91.05,-1.5255,1.6945,0.7475,7.1056,61.6503,204.6785,309.4015,424.473
1,15.75,-2.06,8.82,2.155,0.336,1.72,13.5785,110.33,35.442,3.2935,75.15,2.17,91.05,-1.8265,1.6775,0.7845,7.584065,52.5382,196.668,308.4985,424.4425
1,16.25,-1.3555,-9.755,0.11,0.302,1.67,-1.3915,48.76,15.398,3.1,77.3,1.86,91.0005,-1.827,1.738,0.826,7.44525,41.7274,194.204,305.7535,424.186
1,16.75,-1.4665,-3.865,0.605,0.331,1.6955,-15.31,8.525,2.874,2.305,80.25,1.59,91.05,-1.827,1.734,0.873,6.78403,28.3262,200.658,302.586,423.848
1,17.25,-0.25,-2.935,0.71,0.336,1.6435,-20.58,0,0,1.76,80.65,1.47,90.5,-1.83,1.735,0.942,6.5275,17.149,197.983,301.501,424.403
1,17.75,0.6145,-8.42511,0.88689,0.268,1.6115,-19.22,0,0,1.5,82.65,1.41,90.601,-1.859,1.674,0.9775,5.995285,7.21187,194.525,296.6955,424.072
1,18.25,0.3595,-12.76,-0.865,0.221,1.5545,-20.165,0,0,1.283,83.9,1.37,90.601,-1.8975,1.64,0.9805,5.201585,2.45916,196.145,292.1635,424.72
1,18.75,1.015,-8.1,0.39,0.232,1.35,-21.9,0,0,1.2905,84,1.33,90.45,-1.9065,1.6085,0.974,5.1644,1.98538,197.191,289.965,425.256
1,19.25,0.141,-4.57,-0.07,0.207,1.4965,-19.7,0,0,1.179,85.75,1.195,90.5,-1.8925,1.579,0.9395,5.15853,2.117985,197.103,289.6175,424.8625
1,19.75,1.3415,-4.97,-0.66,0.19,1.3835,-21.42,0,0,0.955,86.8,1.165,90.45,-1.883,1.566,0.914,5.02175,2.043005,196.7375,286.4915,425.671
1,20.25,0.104,-5.98,-0.195,0.215,1.3995,-18.9,0,0,0.84,86.3015,1.1,90.4,-1.8785,1.569,0.8955,4.98873,2.71124,189.253,286.357,426.29
1,20.75,0.598,-6.39,0.15,0.181,1.2585,-18.69,0,0,0.7445,87.2905,1.04,90.4,-1.8775,1.591,0.8925,4.602035,2.619795,185.0905,284.8445,426.142
1,21.25,0.2605,-6.104505,-0.445,0.158,1.2155,-16.72,0,0,0.47,87.133,0.96,90.4,-1.8775,1.5955,0.887,3.94867,2.4449,188.904,283.206,426.765
1,21.75,0.2155,-11.745,1.165,0.147,1.452,-17.02,0,0,0.515,88.0265,0.885,90.4,-1.8775,1.579,0.877,3.65607,2.05029,189.315,281.855,426.766
1,22.25,0.35025,-4.28,0.81,0.218,1.3425,-20.17,0,0,0.289,87.9,0.84,90.4,-1.8775,1.574,0.876,3.5136,2.27501,189.253,281.243,428.16
1,22.75,0.485,-14.45,2.03,0.172,1.303,-18.605,0,0,0.1885,88.6,0.86,90.4,-1.878,1.5705,0.8775,3.2918,2.46188,187.514,278.861,427.847
1,23.25,0.517,-5.19,0.09,0.178,1.3245,-22.16,0,0,0.2055,88.45,0.815,90.4,-1.8775,1.5685,0.8765,3.05203,2.1447,188.356,278.814,428.705
1,23.75,0.517,-2.445,0.07,0.174,1.4565,-19.48,0,0,-0.12,88.95,0.78,90.4,-1.8775,1.5485,0.876,2.79797,2.24501,184.739,278.206,429.34
2,0.25,0.304,-3.375,0.165,0.159,1.051,-13.22,0,0,-0.14,89.7,0.82,90.4,-2.1075,0.805,0.7685,2.77613,2.20554,186.69,277.716,430.692
2,0.75,0.201,-3.445,-0.42,0.181,1.171,-13.24,0,0,-0.168,91.55,0.71,90.4491,-2.1125,0.804,0.761,1.93697,2.06355,185.893,274.391,429.593
2,1.25,0.427,-1.815,0.27,0.2005,1.1505,-11.48,0,0,-0.1545,92.05,0.66,90.4,-2.1185,0.81,0.751,2.402115,2.07088,189.275,276.2315,428.594
2,1.75,0.212,-0.125,-0.5,0.1515,1.085,-11.83,0,0,-0.2035,92.6,0.62,90.4829,-2.128,0.827,0.7505,1.61823,1.80576,192.867,273.365,428.502
2,2.25,0.728,-6.48,0.8,0.189,1.246,-12.27,0,0,-0.265,91.3,0.72,90.48005,-2.1345,0.8285,0.759,1.15043,1.98503,188.502,271.081,428.553
2,2.75,0.5095,-0.29,1.97,0.209,1.085,-11.31,0,0,-0.338,92.2,0.73,90.5,-2.138,0.821,0.7705,1.3516015,2.01097,187.549,270.3145,428.852
2,3.25,1.04,-0.82,0.04,0.181,1.169,-9.475,0,0,-0.295,92.4,0.76,90.5,-2.138,0.796,0.7725,0.649083,1.54,187.228,269.848,430.768
2,3.75,0.731,-0.3,0.05,0.1645,1.191,-10.485,0,0,-0.35,93.3,0.67,90.5,-2.1405,0.795,0.7875,0.7957335,2.14234,187.127,269.3335,428.998
2,4.25,0.243,-2.01,0.19,0.1695,1.082,-10.31,0,0,-0.38,93.9,0.675,90.5,-2.155,0.7825,0.7885,1.24107,1.6762,190.776,268.986,428.7435
2,4.75,0.443,-2.5,0.42,0.1875,1.012,-10.525,0,0,-0.49,93.3,0.765,90.5,-2.164,0.7975,0.787,-0.430033,1.32783,182.473,264.864,428.983
2,5.25,1.116,-8.61,0.38,0.209,0.988561,-9.485,0,0,-0.51,92.3,0.805,90.5,-2.162,0.8155,0.755,0.0600835,1.80729,184.0925,264.8115,429.102
2,5.75,0.893,1.02,2.13,0.1665,1.085,-9.515,0,0,-0.54,92.6,0.88,90.5,-2.158,0.812,0.721,0.292933,2.17745,177.459,266.623,428.88
2,6.25,0.235,-17.3871,3.57,0.247,1.003,-9.55,0,0,-0.42,93,0.89,90.5,-2.133,0.8125,0.721,0.830915,2.63511,178.434,268.1335,428.807
2,6.75,-0.564,5.59,0.03,0.1885,1.341,-9.12,0,0,-0.6,92.7,0.855,90.5,-2.119,0.812,0.7125,0.6127,3.70592,182.851,267.219,429.458
2,7.25,-0.988,5.795,3.454795,0.19,1.165,-4.0495,11.03,3.24,-0.5,93.2,0.745,90.5,-2.1235,0.804,0.7395,1.03337,6.39268,181.81,268.087,429.064
2,7.75,-0.991,7.77,9.965,0.2285,1.109,3.217,48.87,16.13,-0.554,93.6,0.73,90.5,-2.1,0.8055,0.6765,-0.2611,8.4204,178.104,270.791,429.4295
2,8.25,-1.143,27.08,17.925,0.242861,1.126,16.73,98.1,36.53,-0.54,92.7,0.915,90.5,-2.0805,0.7755,0.661,1.700765,24.24265,186.2905,276.4565,430.028
2,8.75,-1.253,28.8,22.565,0.2096805,1.136,43.9,176.2,72.3,-0.18,89.3,1,90.5,-2.035,0.734,0.6275,2.77582,42.80335,187.876,285.271,429.414
2,9.25,-0.9955,29.43,17.63,0.303,1.031,75.8,268.9,96.7,0.257,88.1,1.11,90.5,-2.0275,0.7085,0.5945,3.7566,59.9812,190.86,289.53,428.549
2,9.75,-1.967,18.27,24.56,0.2915,1.096,100.1,335.9,150.1,0.88,83,1.46,90.601,-2.0275,0.7285,0.546,4.49117,66.7906,193.86,295.325,427.112
2,10.25,-1.584,28.1,36.52,0.299,1.044,134.2,425,187.1,1.913,78.3,1.72,90.601,-1.9955,0.7255,0.506,5.32797,68.4717,195.3935,300.8535,425.667
2,10.75,-0.848,64.2577,29.58,0.349,1.196,155.4,472.1,179,2.29,76.7,1.96,90.5,-1.9765,0.7785,0.5225,5.736965,72.52315,201.4335,301.645,424.652
2,11.25,-2.121,102.81,26.59,0.2995,1.533,189.5,565,196.5,2.95,73.6,2.12,90.5,-1.9475,0.96,0.5115,5.88523,74.0113,200.178,303.759,424.7815
2,11.75,-2.036,65.56,25.57,0.422,1.632,231.2,670.4,223.8,3.259,70.1,2.46,90.601,-1.96,1.1795,0.577,6.325485,74.6854,204.68,305.5695,424.743
2,12.25,-2.219,86.39,24.37,0.4415,1.806,221,659.2,249.9,3.69,68.22,2.64,90.4,-1.936,1.203,0.573,6.74797,75.5393,205.021,304.1665,424.667
2,12.75,-3.2745,56.1,25.43,0.4165,1.849,202,607.4,234.7,4.16,67.4,2.8,90.4,-1.9255,1.421,0.6065,6.457615,76.45545,207.191,305.745,425.0245
2,13.25,-3.293,54.22,25.5,0.469,2.208,207.4,653.2,216.1,4.63,66.26,2.76,90.4,-1.9905,1.475,0.604,6.40457,78.5389,208.217,308.119,425.131
2,13.75,-3.285,14.19,24.445,0.499,1.981,180.7,592.2,194,4.603,66.45,2.81,90.4,-1.992,1.6095,0.6385,6.21727,77.0609,206.223,306.165,424.437
2,14.25,-3.1875,47.3036,21.41,0.476,2.127,174.1,519.3,163.3,4.534,67.91,2.83,90.4,-1.9995,1.7275,0.682,7.48893,65.1289,212.418,310.4,424.849
2,14.75,-3.30881,31.3509,8.2,0.4395,2.109,140.3,477.8,156.6,4.8,67.19,2.885,90.4,-1.9975,1.7825,0.679,7.604485,63.61825,208.748,312.065,424.6345
2,15.25,-2.129,14.245,7.74,0.417,2.125,113.3,371.2,144.2,4.351,65.68,2.795,90.5,-1.981,1.8775,0.7245,7.1056,61.6503,204.6785,309.4015,424.473
2,15.75,-2.781,8.82,2.155,0.443,1.933,66.15,235.7,102.7,4.26,67.2,2.67,90.5,-1.9765,1.899,0.7845,7.584065,52.5382,196.668,308.4985,424.4425
2,16.25,-1.463,-9.755,0.11,0.348,2.003,32.591,150.1,68.2,3.95,72.8,2.555,90.5,-2.036,1.9165,0.887,7.44525,41.7274,194.204,305.7535,424.186
2,16.75,-1.419,-3.865,0.605,0.366,1.998,6.565,75.1,37.26,3.63,73.4,2.31,90.5,-2.0815,1.927,0.9995,6.78403,28.3262,200.658,302.586,423.848
2,17.25,-0.899,-2.935,0.71,0.295,1.811,-9.85,18.4,9.27,3.029,76,2.065,90.5,-2.1705,1.751,1.044,6.5275,17.149,197.983,301.501,424.403
2,17.75,-1.0185,-8.42511,0.88689,0.209,1.699,-20.6,1.512,0.921,2.51,78.1,1.705,90.601,-2.175,1.5655,1.061,5.995285,7.21187,194.525,296.6955,424.072
2,18.25,-0.13175,-12.76,-0.865,0.251,1.752,-21.74,0,0,1.97,78.6,1.61,90.601,-2.1575,1.376,1.019,5.201585,2.45916,196.145,292.1635,424.72
2,18.75,0.755,-8.1,0.39,0.2345,1.637,-20.28,0,0,1.795,83.15,1.35,90.45,-2.151,1.1825,0.9475,5.1644,1.98538,197.191,289.965,425.256
2,19.25,0.876,-4.57,-0.07,0.1805,1.441,-22.185,0,0,1.555,84.35,1.225,90.5,-2.153,1.1005,0.907,5.15853,2.117985,197.103,289.6175,424.8625
2,19.75,0.084,-4.97,-0.66,0.2105,1.4025,-19.52,0,0,1.18,85.15,1.26,90.45,-2.151,1.0535,0.8825,5.02175,2.043005,196.7375,286.4915,425.671
2,20.25,0.338,-5.98,-0.195,0.18,1.416,-19.82,0,0,1.22,86.4,1.185,90.4,-2.1495,0.9875,0.8235,4.98873,2.71124,189.253,286.357,426.29
2,20.75,0.7545,-6.39,0.15,0.196,1.3045,-19.61,0,0,0.8105,86.85,1.04,90.4,-2.153,0.9975,0.79,4.602035,2.619795,185.0905,284.8445,426.142
2,21.25,1.051,-6.104505,-0.445,0.1725,1.159,-17.8,0,0,0.63,88.5,0.915,90.4,-2.155,0.937,0.775,3.94867,2.4449,188.904,283.206,426.765
2,21.75,0.152,-11.745,1.165,0.189,1.259,-16.875,0,0,0.68,87.7,0.835,90.4,-2.143,0.865,0.7765,3.65607,2.05029,189.315,281.855,426.766
2,22.25,0.511,-4.28,0.81,0.178,1.3775,-16.3,0,0,0.4865,88.6,0.82,90.4,-2.1405,0.859,0.782,3.5136,2.27501,189.253,281.243,428.16
2,22.75,0.573,-14.45,2.03,0.2145,1.356,-16.13,0,0,0.39,90.3,0.72,90.4,-2.1385,0.861,0.7795,3.2918,2.46188,187.514,278.861,427.847
2,23.25,0.158,-5.19,0.09,0.208,1.218,-14.475,0,0,0.23,90,0.7773375,90.4,-2.1315,0.839,0.751,3.05203,2.1447,188.356,278.814,428.705
2,23.75,0.428,-2.445,0.07,0.164,1.2015,-13.77,0,0,-0.0575,89.95,0.75,90.4,-2.109,0.818,0.746,2.79797,2.24501,184.739,278.206,429.34
3,0.25,0.266761,-6.48,1.25,0.171,1.344,-39.78,0,0,1.25,79.469,1.51,90.7,-5.8735,2.135,1.2245,2.77613,2.20554,186.69,277.716,430.692
3,0.75,0.149,-0.42,0.346974,0.1645,1.3235,-38.43,0,0,0.73,80.1607,1.45715,90.7,-5.8215,1.977,1.2785,1.93697,2.06355,185.893,274.391,429.593
3,1.25,0.707442,-2.196425,-0.724454,0.133,1.2291,-37.6631465,0,0,0.645,79.7,1.455,90.6505,-5.706,1.9915,1.3585,2.402115,2.07088,189.275,276.2315,428.594
3,1.75,0.388718,-3.243405,0.62,0.12979,1.2605,-35.6,0,0,0.44,81.2,1.30378,90.601,-5.8275,1.993,1.311,1.61823,1.80576,192.867,273.365,428.502
3,2.25,0.355345,-2.41866,0.3489405,0.138768,1.299,-33.4,0,0,0.197,82.11,1.18,90.601,-5.838,1.867,1.2245,1.15043,1.98503,188.502,271.081,428.553
3,2.75,0.641426,-1.2229745,0.64,0.154806,1.28,-32.7995,0,0,0.06,82.45,1.25027,90.6505,-5.67,1.7215,1.288,1.3516015,2.01097,187.549,270.3145,428.852
3,3.25,0.4187505,-5.352805,0.1908,0.131041,1.251,-33.795,0,0,-0.2995,83.71335,1.19,90.6505,-5.4045,1.5455,1.2975,0.649083,1.54,187.228,269.848,430.768
3,3.75,0.417177,-1.558235,0.1866915,0.132,1.407,-30.99,0,0,-0.305,85.27165,1.2,90.601,-5.1535,1.4965,1.267,0.7957335,2.14234,187.127,269.3335,428.998
3,4.25,0.4152075,-7.42,0.762137,0.136,1.186,-28.14,0,0,-0.34,83.8,1.235,90.601,-4.8625,1.464,1.2175,1.24107,1.6762,190.776,268.986,428.7435
3,4.75,0.463,-2.81,0.474932,0.143,1.275,-26.87,0,0,-0.59,85.7,1.1,90.7644,-4.981,1.3855,1.1905,-0.430033,1.32783,182.473,264.864,428.983
3,5.25,0.211,0.09,0.384024,0.1175,1.268,-26.31,0,0,-0.69,86.5,1.12318,90.78545,-5.255,1.3625,1.1665,0.0600835,1.80729,184.0925,264.8115,429.102
3,5.75,-0.045,-3.356275,0.855,0.1225,1.163325,-24.17,0,0,-0.548,86.7,1.04,90.7,-5.2535,1.292,1.0935,0.292933,2.17745,177.459,266.623,428.88
3,6.25,-0.401861,-2.84902,3.22616,0.13,1.255,-18.985,6.3495,1.83,-0.7415,87.15,1.0783,90.6888,-5.024,1.287,1.0265,0.830915,2.63511,178.434,268.1335,428.807
3,6.75,-0.3635,-1.0103515,2.307965,0.126,1.271,-7.32,45.25,16.0305,-0.977,86.10165,1.05,90.7822,-4.73,1.292,0.972,0.6127,3.70592,182.851,267.219,429.458
3,7.25,-0.46583,3.11671,6.7,0.133,1.255,8.48,88.5,35.11,-0.627,86.7,1.07,90.801,-4.575,1.276,0.9395,1.03337,6.39268,181.81,268.087,429.064
3,7.75,-0.472,3.99878,5.92534,0.149226,1.20986,26.47,144.7,60.6839,-0.57,84.6,1.08,90.7568,-4.1985,1.1115,0.898,-0.2611,8.4204,178.104,270.791,429.4295
3,8.25,-1.602,26.6716,12.31,0.144,1.073,95.35,322.3,194.927,0.68,80.735,1.295,90.7011,-3.8605,1.216,0.8355,1.700765,24.24265,186.2905,276.4565,430.028
3,8.75,-1.986,37.8737,17.705,0.195262,1.174,167.54015,533.55,290.153,1.93,75.1,1.9,90.73705,-3.4335,1.679,0.628,2.77582,42.80335,187.876,285.271,429.414
3,9.25,-3.0285,88.6966,34.3444,0.2628235,1.08924,233.4,706,416.5,3.46,69.21,2.36,90.761,-1.2175,1.92,0.4465,3.7566,59.9812,190.86,289.53,428.549
3,9.75,-4.19,116.471,45.55665,0.352,1.1655,272.4,791,416.148,4.33003,63.99,3,90.7727,2.03,2.0145,0.2795,4.49117,66.7906,193.86,295.325,427.112
3,10.25,-4.9265,176.451,64.0416,0.372206,1.531,306.15855,865.5,479.6425,4.76,60.27,3.35,90.73985,4.8045,2.152,0.3425,5.32797,68.4717,195.3935,300.8535,425.667
3,10.75,-5.582,176.6235,59.69,0.4715785,1.80949,367.95,1003.5,568.1035,5.565135,56.77915,3.74,90.7427,6.8885,3.2955,0.195,5.736965,72.52315,201.4335,301.645,424.652
3,11.25,-5.457,167.925,46.8033,0.44,1.9665,399.9,1109,623,6.23,53.5047,4.17,90.7768,7.955,6.0095,0.087,5.88523,74.0113,200.178,303.759,424.7815
3,11.75,-5.922,190.786,55.46,0.522,2.354,455.45,1226.5,650.572,6.532,51.145,4.45,90.73045,11.3265,7.1915,0.1705,6.325485,74.6854,204.68,305.5695,424.743
3,12.25,-5.336,187.808,75.05295,0.5233535,2.43508,445.41,1249,655.973,6.984465,49.815,4.72348,90.77825,13.9765,7.257,0.227,6.74797,75.5393,205.021,304.1665,424.667
3,12.75,-5.3545,203.2545,64.6962,0.572,2.6045,412.8,1124.5,594.0785,7.215,49.255,4.73572,90.76225,13.353,7.611,0.3035,6.457615,76.45545,207.191,305.745,425.0245
3,13.25,-5.451,154.241,55.0637,0.583068,2.544,372.4,1061.5,616.9,7.46457,47.95,4.8,90.7,13.24,7.4515,0.42,6.40457,78.5389,208.217,308.119,425.131
3,13.75,-5.878,196.021,76.2214,0.625,2.625,371.3,1080,545.405,7.63,47.56,5,90.6826,11.76,7.9875,0.5215,6.21727,77.0609,206.223,306.165,424.437
3,14.25,-5.317,151.3925,52.44,0.63503,2.672,328.1,979,486.564,8,46.31,5.04,90.7,11.4965,8.154,0.577,7.48893,65.1289,212.418,310.4,424.849
3,14.75,-5.35,101.806,45.89,0.62,2.5635,283.35,822.7415,377.603,8.12,45.405,5.369815,90.7,8.9915,7.872,0.629,7.604485,63.61825,208.748,312.065,424.6345
3,15.25,-4.922535,129.117,37.8033,0.6,2.5525,250.25,757,453.211,8.205,46.635,5.299625,90.7,7.649,7.6985,0.7475,7.1056,61.6503,204.6785,309.4015,424.473
3,15.75,-3.971,66.38,40.5274,0.569,2.48,187.65,556.0685,348.4915,7.854885,47.955,5.167625,90.69715,6.904,7.4495,0.8765,7.584065,52.5382,196.668,308.4985,424.4425
3,16.25,-2.89754,31.3431,32.7552,0.515,2.614,113.55385,374.75,225.1525,7.675,50.505,4.82,90.6756,3.8805,7.256,1.0315,7.44525,41.7274,194.204,305.7535,424.186
3,16.75,-2.7065,12.5766,23.9172,0.5101715,2.367,58.05,229.42,146.538,7.31,54.0683,4.55,90.6311,2.839,6.8025,1.1175,6.78403,28.3262,200.658,302.586,423.848
3,17.25,-2.08512,1.943635,10.648005,0.475,2.164,15.565,143.6,109.486,6.77,55.1,4.16,90.6101,1.623,6.3915,1.251,6.5275,17.149,197.983,301.501,424.403
3,17.75,-1.567,-5.040935,12.5535,0.3849975,1.7975,-14.07,52.26,32.84,6.015,59.55,3.64,90.60605,0.5375,5.903,1.388,5.995285,7.21187,194.525,296.6955,424.072
3,18.25,-0.557,-6.08804,3.32669,0.2626355,1.6895,-43.721955,7.265,2.19208,5.411965,62.3085,3.173415,90.65435,-1.1475,5.3425,1.355,5.201585,2.45916,196.145,292.1635,424.72
3,18.75,-0.1086025,-9.04867,0.890891,0.252,1.399,-47.95,0,0,4.96,64.89,2.96205,90.601,-2.387,4.811,1.4725,5.1644,1.98538,197.191,289.965,425.256
3,19.25,0.206754,-13.5679,2.23874,0.1955,1.4355,-48.775,0,0,4.4415,66.045,2.78784,90.66435,-3.357,4.3215,1.4285,5.15853,2.117985,197.103,289.6175,424.8625
3,19.75,0.2,-5.91912,1.0955475,0.213816,1.400355,-44.56,0,0,4.1935,66.95585,2.65609,90.7,-3.9055,3.856,1.4805,5.02175,2.043005,196.7375,286.4915,425.671
3,20.25,0.06,-4.245,0.63,0.1895,1.16519,-44.7,0,0,3.95,69.364,2.39,90.7,-4.133,3.3795,1.4775,4.98873,2.71124,189.253,286.357,426.29
3,20.75,0.146,-3.40117,-0.323622,0.163,1.1295,-45.165,0,0,3.5235,70.95,2.26745,90.7,-4.2795,2.9965,1.549,4.602035,2.619795,185.0905,284.8445,426.142
3,21.25,0.124179,-6.462685,1.1,0.1517055,1.032,-44.76,0,0,3.2,72.1,2.08318,90.6585,-4.422,2.7985,1.5225,3.94867,2.4449,188.904,283.206,426.765
3,21.75,0.17,-2.32952,-0.31,0.145854,1.13,-38.97,0,0,2.9394,73.1,1.995,90.7,-4.4455,2.758,1.38,3.65607,2.05029,189.315,281.855,426.766
3,22.25,0.223282,-2.89939,-0.458248,0.158,1.225,-45.11,0,0,2.66,74.1,1.875,90.7,-4.5865,2.5565,1.4465,3.5136,2.27501,189.253,281.243,428.16
3,22.75,0.306553,-5.602865,-0.309202,0.16,1.201,-42.1,0,0,2.36,74.901,1.79,90.6787,-5.1615,2.4575,1.3625,3.2918,2.46188,187.514,278.861,427.847
3,23.25,0.4115,-1.77223,-0.179805,0.158,1.143,-42.890529,0,0,1.94,76.5,1.68,90.6495,-5.1875,2.3295,1.2685,3.05203,2.1447,188.356,278.814,428.705
3,23.75,0.193433,-2.44906,0.689709,0.146,1.339,-43.13,0,0,1.69,78.1,1.62,90.7,-5.675,2.2845,1.366,2.79797,2.24501,184.739,278.206,429.34
4,0.25,0.1915,-5.92875,1.37,0.129359,1.2865,-48.885,0,0,3.455,75.15,1.92929,90.8437,-8.4855,6.388,6.9975,4.3411,1.97547,247.134,320.499,426.042
4,0.75,0.495208,-7.1607,0.189462,0.118,1.211,-49.83,0,0,3.305535,75.95,1.91,90.82945,-8.929,6.114,6.956,3.981185,1.89772,248.65,318.5765,425.277
4,1.25,0.326963,-4.66211,0.99,0.1115,1.18811,-47.28,0,0,2.947,77.1,1.76,90.81625,-9.482,5.9385,6.915,3.714715,1.703775,245.585,315.7665,425.615
