DOY2,HR2,RH,TA,PPFD_IN,PPFD_OUT
2,6.75,55.6325,-39.79,-0.0428147935,0.1871332825
2,7.25,55.795,-39.79,-0.03785313725,0.1879438375
2,7.75,55.4875,-39.79,-0.035142888,0.1792412575
2,8.25,55.56,-39.79,-0.02904931575,0.215845595
2,8.75,55.315,-39.79,-0.036632288,0.340421125
2,9.25,55.0425,-39.79,-0.0185122135,0.38942747
2,9.75,55.1875,-39.79,0.0679667535,0.6092359275
2,10.25,54.6525,-39.79,1.0967198075,1.966559125
2,10.75,54.6075,-39.79,4.9931421,7.550446575
2,11.25,54.5175,-39.79,12.727361,18.91580825
2,11.75,54.8075,-39.79,23.4590055,34.2695685
2,12.25,55.3975,-39.79,36.0451475,50.513815
2,12.75,55.48,-39.79,43.4661795,63.4688905
2,13.25,55.7975,-39.79,48.842151,71.37763325
2,13.75,55.5075,-39.79,52.0667895,75.43308775
2,14.25,55.335,-39.79,53.08532625,74.7535045
2,14.75,55.2625,-39.79,49.29990175,76.6516825
2,15.25,55.0625,-39.79,46.3417645,58.7176445
2,15.75,54.9175,-39.79,35.86177225,39.90261475
2,16.25,54.5725,-39.79,16.66058925,22.10109475
2,16.75,54.5175,-39.79,5.582199125,8.493531275
2,17.25,54.3725,-39.79,1.2772602,2.338312725
2,17.75,53.8725,-39.79,0.0816543595,0.6117724925
2,18.25,54.1625,-39.79,-0.023782491,0.4060058625
2,18.75,54.6175,-39.79,-0.04007650925,0.318690065
2,19.25,55.415,-39.79,-0.038892643,0.22229888
2,19.75,56.005,-39.79,-0.0422331195,0.1871546275
2,20.25,56.0675,-39.79,-0.0398194855,0.1967681775
2,20.75,56.2325,-39.79,-0.040823413,0.1929961375
2,21.25,56.05,-39.79,-0.037688964,0.1936399325
2,21.75,55.75,-39.79,-0.04293246975,0.1975710625
2,22.25,55.9675,-39.79,-0.032251982,0.1997225375
2,22.75,56.095,-39.79,-0.0367624105,0.197070205
2,23.25,56.295,-39.79,-0.038776089,0.20349692
2,23.75,55.995,-39.79,-0.03916394325,0.1862316075
3,0.25,37.9325,-30.705,-0.038719979,0.009871073025
3,0.75,42.72,-31.0365,-0.0390014965,0.01226392675
3,1.25,39.3075,-31.522,-0.0430603605,0.004969152925
3,1.75,38.83,-31.44025,-0.0428653775,0.00792683545
3,2.25,40.145,-31.5175,-0.04353229425,0.0118784862
3,2.75,45.5525,-31.9405,-0.0416663285,0.011088725525
3,3.25,45.0175,-31.66575,-0.0392183995,0.01149075055
3,3.75,45.39,-31.367,-0.0452856885,0.003818368
3,4.25,41.8875,-31.4455,-0.046726988,0.009747705525
3,4.75,43.41,-31.38575,-0.04064803775,0.00983234695
3,5.25,46.2475,-31.33575,-0.04039541975,0.010409018425
3,5.75,45.77,-31.6675,-0.04241239875,0.0170263708
3,6.25,45.4175,-31.22125,-0.04574627375,0.008413360875
3,6.75,45.1925,-31.5955,-0.047423114,0.02907355825
3,7.25,40.165,-31.09725,-0.02829708325,0.07010559375
3,7.75,42.3275,-30.94575,0.0703535055,0.240976505
3,8.25,42.485,-31.223,1.701628125,1.954637975
3,8.75,41.365,-31.43625,13.13604385,13.8075295
3,9.25,37.985,-31.34325,59.16410875,53.326475
3,9.75,37.67,-30.52125,97.65338275,102.33117525
3,10.25,37.385,-30.6755,128.7467025,153.83187
3,10.75,38.7575,-30.9665,189.06727,203.2032525
3,11.25,38.055,-29.73375,218.084635,237.6458825
3,11.75,37.985,-28.513,260.10384,288.6986575
3,12.25,36.78,-28.36025,288.8419075,333.44679
3,12.75,38.63,-28.35075,302.8471575,408.23746
3,13.25,39.3,-29.011,344.0547375,414.727635
3,13.75,41.5725,-28.18275,305.216085,408.12361
3,14.25,42.135,-28.2455,248.05077,375.8563825
3,14.75,41.3175,-28.3095,229.943455,352.5665825
3,15.25,36.6525,-28.384,252.61667,344.1672475
3,15.75,38.3425,-28.5005,227.262265,261.5472775
3,16.25,35.7225,-28.656,200.443022,226.165005
3,16.75,36.1975,-28.73625,140.56715075,162.8810125
3,17.25,39.0875,-28.792,107.698941,123.8403865
3,17.75,39.0525,-28.707,66.758072,81.8059245
3,18.25,38.985,-28.5325,40.176539,45.42859475
3,18.75,39.6425,-28.67475,13.156119975,14.87456725
3,19.25,40.8525,-28.306,1.929305615,2.297494075
3,19.75,38.4775,-29.1655,0.0631102488,0.21536758
3,20.25,41.1025,-29.08225,-0.03154854075,0.054753353
3,20.75,43.295,-28.7915,-0.04773229375,0.016186474
3,21.25,41.8125,-28.96725,-0.05259418525,0.0185816435
3,21.75,41.2075,-29.27675,-0.041815224,0.01439598925
3,22.25,42.88,-29.42325,-0.046119043,0.0112060317
3,22.75,44.705,-29.91625,-0.04946502125,0.009875757475
3,23.25,45.5275,-30.20025,-0.04757629375,0.0131317455
3,23.75,42.005,-30.21975,-0.04645626,0.00657126545
4,0.25,53.5225,-35.6625,-0.03878557,0.01480976355
4,0.75,53.6425,-35.62425,-0.04043691375,0.00301994125
4,1.25,55.8025,-35.5945,-0.040616042,0.0094103659
4,1.75,55.4025,-36.06175,-0.04432241075,0.004023462525
4,2.25,54.0775,-36.1995,-0.0367325185,0.008067218025
4,2.75,54.14,-35.8565,-0.0338626945,0.00420056555
4,3.25,54.385,-36.13725,-0.03607200475,0.0119414146
4,3.75,56.925,-36.47075,-0.03575340575,0.00521855435
4,4.25,53.39,-36.32525,-0.0333461745,0.0112860525
4,4.75,53.7775,-35.8795,-0.03643790725,0.02510063175
4,5.25,54.66,-35.46275,-0.001972680325,0.1700534375
4,5.75,53.54,-35.8195,0.588976305,0.8473114025
4,6.25,53.3675,-36.18525,6.061758425,6.10594985
4,6.75,54.1775,-35.8655,28.7514015,29.338264
4,7.25,54.895,-35.92725,71.601988,67.9097845
4,7.75,54.7175,-35.28975,135.53836425,130.8123695
4,8.25,54.815,-35.19775,228.7397975,218.1768325
4,8.75,55.305,-34.82475,319.48623,290.21872
4,9.25,53.96,-34.46925,378.986675,361.358075
4,9.75,52.8025,-33.9485,466.215625,443.899605
4,10.25,51.7625,-32.9865,545.9600775,521.120145
4,10.75,54.2375,-31.62625,679.6696625,645.20078
4,11.25,54.8925,-31.22875,729.037995,704.79761
4,11.75,51.59,-30.991,705.6150675,687.30246
4,12.25,44.455,-30.606,842.5948925,815.4305875
4,12.75,48.4775,-30.53725,845.243865,828.0302675
4,13.25,49.81,-30.44,845.9583725,826.84555
4,13.75,50.9875,-30.07325,862.8601,846.782695
4,14.25,48.41,-29.712,826.4551525,804.8860525
4,14.75,49.965,-29.75775,766.7356475,761.3762525
4,15.25,53.8675,-29.78825,739.62802,730.1005075
4,15.75,52.4,-29.839,705.34966,691.143945
4,16.25,56.2025,-29.92175,636.6011725,621.5561575
4,16.75,55.0775,-30.21575,531.22976,522.59702
4,17.25,46.635,-30.361,468.208435,471.82897
4,17.75,45.76,-30.425,379.07182,385.50512
4,18.25,47.6,-30.8645,263.4242325,256.7795675
4,18.75,47.9625,-31.1795,203.9379025,196.8752625
4,19.25,52.5325,-32.154,129.44727,147.8602775
4,19.75,49.015,-32.97575,73.2539835,77.805153
4,20.25,51.2775,-33.37325,35.744056,37.82478875
4,20.75,53.0025,-33.93025,10.810146175,11.1593599
4,21.25,49.6025,-33.65075,1.4897649,1.57485655
4,21.75,48.86,-33.59975,0.067372935,0.14828576
4,22.25,47.1675,-33.3355,-0.02673488125,0.036129112
4,22.75,48.6125,-33.75,-0.033724734,0.0058987473
4,23.25,53.43,-34.331,-0.031314112,0.0096453582
4,23.75,53.8725,-34.78475,-0.0373247685,0.0106354415
5,0.25,61.835,-19.985,0.66958758,0.4499553425
5,0.75,63.0925,-20.597,0.3045946,0.3043425625
5,1.25,62.6575,-21.098,0.20763428,0.2483810175
5,1.75,61.655,-21.1995,0.22083266,0.258673265
5,2.25,61.6925,-20.4575,0.3594943,0.367649345
5,2.75,59.0325,-19.975,0.81079988,0.47883479
5,3.25,55.22,-20.035,2.278,1.1299335775
5,3.75,56.7625,-19.3205,6.8102474,2.347916975
5,4.25,55.2175,-19.1035,18.526036,2.623247175
5,4.75,57.74,-18.7445,33.02981,3.125486825
5,5.25,59.985,-18.6655,56.666748,3.927812225
5,5.75,59.95,-18.369,56.725858,4.62524345
5,6.25,56.72,-17.7155,77.858386,5.413396025
5,6.75,55.4775,-17.715,101.816432,6.8329132
5,7.25,55.605,-17.498,158.1772,10.900371975
5,7.75,53.5403,-16.9235,173.3577,13.93621275
5,8.25,51.5825,-16.783,177.20114,13.961469
5,8.75,47.05,-16.6105,182.88712,14.306404
5,9.25,48.15,-16.3375,234.35512,15.977438
5,9.75,38.605,-16.101,329.41478,23.03584575
5,10.25,34.88,-15.83875,411.71856,27.7605
5,10.75,43.74,-17.07325,386.30552,28.450003
5,11.25,38.38,-15.5405,424.62482,25.89831
5,11.75,36.1025,-15.147,524.59194,28.13371975
5,12.25,33.22,-14.196,476.8030725,20.71918
5,12.75,28.6475,-13.94,500.3483,33.434995
5,13.25,30.07,-13.95125,566.5606,31.187925
5,13.75,36.05,-13.5935,502.958405,27.9746275
5,14.25,39.75,-13.472,557.49574,35.000614
5,14.75,37.1225,-13.517,489.72467,34.8204075
5,15.25,35.975,-13.762,410.145435,40.19975125
5,15.75,35.62,-13.9525,440.074545,34.187286
5,16.25,38.15,-13.98625,402.9256675,27.235164
5,16.75,39.815,-14.18775,437.37545,32.970449
5,17.25,41.3,-14.28375,302.3921,22.31832775
5,17.75,42.02,-14.22575,259.6441,20.24181775
5,18.25,43.78,-14.39875,201.6964,13.57219175
5,18.75,45.84,-14.43275,216.3801,14.62395725
5,19.25,46.54,-14.54475,162.5355,12.10201425
5,19.75,47.54,-14.65525,138.4801,9.601374
5,20.25,49.28,-15.05075,114.98,10.16357325
5,20.75,50.76,-15.31175,105.205,8.753327125
5,21.25,53.525,-16.164,90.8783,7.0787218
5,21.75,53.725,-16.026,60.5614,5.3437458
5,22.25,56.2075,-16.836,34.30381,4.0458824
5,22.75,58.5125,-15.878,19.00158,2.0343714
5,23.25,59.2825,-15.892,7.42908,1.396376
5,23.75,60.89,-17.182,2.654684,0.98535808
6,0.25,55.445,-2.6555,7.799218325,0.55155854
6,0.75,54.6,-2.72575,6.001748025,0.43506526
6,1.25,57.335,-2.8905,5.934249575,0.39684606
6,1.75,57.255,-2.998875,5.7981475,0.39789854
6,2.25,59.36,-3.224,6.82513545,0.50987
6,2.75,59.125,-3.306375,9.06134825,0.63508516
6,3.25,59.21,-3.467375,10.1793255,0.7174819
6,3.75,57.955,-3.55025,12.718505,0.96938438
6,4.25,57.4,-3.592125,19.91409925,1.3076958
6,4.75,57.67,-3.697625,24.3589435,1.7467102
6,5.25,56.84,-3.718125,31.15348625,2.27948
6,5.75,52.785,-3.489625,39.998903,2.9953336
6,6.25,52.47,-3.507625,56.70813775,4.0168306
6,6.75,50.1,-3.485125,63.787848,5.311968
6,7.25,46.465,-3.285375,80.5787055,6.3255008
6,7.75,42.51,-3.18175,97.28880825,6.9839524
6,8.25,40.54,-2.81575,116.0296225,7.6295368
6,8.75,37.295,-2.670625,146.3578075,9.3958654
6,9.25,34.1375,-2.3521,154.14222,10.157312
6,9.75,32.6875,-2.177875,141.644675,10.2123848
6,10.25,30.5,-2.0118,176.32606,12.0897605
6,10.75,29.3875,-1.8345,188.09917,12.500284
6,11.25,28.1875,-1.5453,200.72507,13.1046815
6,11.75,27.2,-1.46675,188.93788,12.83684
6,12.25,26.5125,-1.3364,216.230095,13.3567085
6,12.75,26.2375,-1.073,200.70852,14.28656125
6,13.25,25.885,-0.77,226.67116,15.0899885
6,13.75,25.57,-0.287,243.872805,16.30334225
6,14.25,25.0875,-0.7977,224.6646,14.659914
6,14.75,24.6,-0.618125,237.5492175,15.18872925
6,15.25,24.7375,-0.2531,246.7652,15.3823585
6,15.75,24.985,-0.059125,215.150825,14.15306175
6,16.25,24.525,0.126,210.334675,13.4971485
6,16.75,24,-0.2549,184.949925,11.541283
6,17.25,23.9625,-0.3202,147.571125,9.6876145
6,17.75,25.2,-0.1273,149.365775,9.837938
6,18.25,25.1375,-0.6454,126.0971,7.44055305
6,18.75,24.3875,-0.5325,94.95153,5.59973895
6,19.25,24.8625,-0.5715,84.9399725,5.4646862
6,19.75,27.25,-0.7382,67.27681,5.0886907
6,20.25,28.7625,-0.8259,66.3492725,4.0021813
6,20.75,31.1875,-0.9679,63.52059,3.52492475
6,21.25,34.7375,-1.1872,39.5435425,2.55458755
6,21.75,39.625,-1.3471,28.8982025,2.0012087
6,22.25,42.8875,-1.6706,24.84823,1.4818777
6,22.75,48.075,-1.6372,17.2105525,1.12941005
6,23.25,50.4625,-1.8592,13.895285,0.832576845
6,23.75,54.625,-2.2381,10.2085255,0.741853545
7,0.25,58.7,2.474675,2.546774025,0.111138765
7,0.75,58.66,2.278825,1.9552228,0.0870899809
7,1.25,59.71,2.066425,1.52361145,0.0547350493
7,1.75,58.355,1.62165,1.310538975,0.070165645
7,2.25,59.785,1.479525,1.386017675,0.0650625785
7,2.75,62.2,0.562675,2.122228675,0.1355610275
7,3.25,61.3975,0.73187884,3.055376925,0.211951725
7,3.75,62.185,0.6093,5.6076641,0.371072765
7,4.25,62.2975,0.5997,8.361368925,0.51176459
7,4.75,63.19,-0.099775,12.2405585,0.69689374
7,5.25,61.8975,0.352375,18.48340325,1.072784025
7,5.75,60.695,0.7784,23.33888225,1.410030325
7,6.25,59.5,0.9309,32.79206975,2.078908975
7,6.75,57.46,1.2439834525,47.23712525,2.768755325
7,7.25,52.5975,1.2583,57.51971575,3.67033445
7,7.75,49.69,1.38815,67.05136325,4.4708053
7,8.25,48.885,1.62725,80.33972025,5.357505375
7,8.75,45.8,1.788625,96.664706,5.8792176
7,9.25,42.3,1.99265,116.402475,7.0070096
7,9.75,39.78,2.3563,119.2508675,8.469531875
7,10.25,36.055,2.63875,127.6105225,8.78660885
7,10.75,35.455,2.661175,141.61624,9.38420955
7,11.25,33.3625,3.5472,161.99854,10.84259475
7,11.75,33.095,3.8069,167.8818225,10.34124375
7,12.25,32.575,4.2499,183.5589925,10.340905425
7,12.75,31.9925,4.6102,199.634505,11.4929175
7,13.25,30.1925,4.911675,182.9062375,12.1776875
7,13.75,29.39,5.1337,204.049845,11.605971
7,14.25,29.0975,5.2484,221.520605,13.0667375
7,14.75,29.09,5.3692,192.241175,11.810429
7,15.25,28.3925,5.4216,157.5691825,9.78310235
7,15.75,27.2925,5.525325,169.72668,9.756841275
7,16.25,26.8975,5.329525,140.3815125,8.9758536
7,16.75,27.29,5.8449,123.5385175,9.0502388
7,17.25,26.3,5.542775,108.5557,8.1997544
7,17.75,26.955,5.4685,113.3814325,8.420715
7,18.25,27.665,5.91795,108.00838,7.0785645
7,18.75,29.275,6.0489,95.951072,5.7232733
7,19.25,30.56,5.898675,76.43058,4.388111625
7,19.75,31.8,5.6946,64.9474085,4.127032375
7,20.25,34.99,5.2137,56.92192,3.348824825
7,20.75,38.085,5.243675,41.56705975,2.5534196
7,21.25,43.18,4.966475,33.611027,2.0458484
7,21.75,47.41,4.61315,24.085701,1.47716505
7,22.25,49.79,4.3235386,17.26207825,1.1205667
7,22.75,53.195,4.1235,10.54713775,0.706725155
7,23.25,55.77,3.47575,7.023018125,0.3528472575
7,23.75,58.385,3.032425,3.892087825,0.1789894525
8,0.25,63.2375,-0.372825,-0.09114968,0.0051714606
8,0.75,64.1,-0.690325,-0.09525811,0.0025521374
8,1.25,64.335,-0.8556,-0.10291059,0.00139973365
8,1.75,63.535,-1.179775,-0.105691466,0.00262674985
8,2.25,65.5375,-1.4308,-0.104700582,0.00420043125
8,2.75,63.9,-1.356325,-0.08836521,0.0050631169
8,3.25,66.3675,-1.9327,-0.064499218,0.0054923853
8,3.75,64.87,-2.16315,-0.057867774,0.0072325569
8,4.25,64.6675,-2.111525,-0.037188378,0.011608895
8,4.75,64.075,-1.884225,0.103189164,0.020344009
8,5.25,65.4375,-1.7107,0.99115702,0.0904592225
8,5.75,62.59,-1.74335,3.4284938,0.34435546
8,6.25,61.8,-1.5334,9.604042,0.69309464
8,6.75,62.7025,-1.343225,15.122618,1.045534
8,7.25,59.8025,-1.1546,25.886818,1.7412114
8,7.75,58.41,-0.83201294,38.525102,2.5905644
8,8.25,54.5,-0.95491185,47.072182,3.1095666
8,8.75,52.9375,-0.876525,63.36619625,4.3375263
8,9.25,48.57,-0.621181375,89.770332,5.9522626
8,9.75,46.2675,-0.48795471,102.30068,6.0741726
8,10.25,42.81,-0.161299815,108.2140275,6.539514925
8,10.75,40.25,-0.019,126.33315,7.555994
8,11.25,39.175,0.12025,141.0842775,8.572479575
8,11.75,38.0125,0.444875,145.3861175,9.071906875
8,12.25,35.7,0.415375,151.7143725,9.37624205
8,12.75,34.375,0.646375,166.6106,10.69746
8,13.25,33.9625,0.8785,160.742575,9.38334425
8,13.75,33.35,1.131,158.383825,9.5725895
8,14.25,32.9625,1.24225,124.69875,8.5426135
8,14.75,31.6625,1.42975,123.6403,7.65424725
8,15.25,32.14,1.4752,103.796015,7.371165625
8,15.75,33.46,1.5994,100.7277525,6.1802865
8,16.25,33.56,1.818,121.3526525,7.2000725
8,16.75,32.84,1.7592,90.59283875,6.004579975
8,17.25,33.76,1.7152,83.85900675,5.53027725
8,17.75,34.76,1.5864,79.497235,4.986611275
8,18.25,35.92,1.6982,71.3776335,3.933887875
8,18.75,37.44,1.5146,57.69010325,3.5875931
8,19.25,40.78,1.5168,48.28326125,3.10275955
8,19.75,44.58,1.504,35.28679375,2.217384775
8,20.25,47.82,1.3078,23.482045,1.4284822
8,20.75,51.5,1.2094,12.778209,0.87531579
8,21.25,55.08,0.8976,6.61739285,0.4253280825
8,21.75,59.96,0.4354,2.167897075,0.1288017775
8,22.25,61.54,0.0952,0.29444187,0.013803688
8,22.75,62.38,0.00999999999999998,-0.01158862275,0.005807802
8,23.25,63.66,-0.1176,-0.0553977525,0.0087860805
8,23.75,65.66,-0.204,-0.06438121475,0.00680722875
9,0.25,58.265,-6.5723,-0.22223794,0.005169763125
9,0.75,60.805,-6.2789,-0.21847375,0.000261271225
9,1.25,61.725,-6.07935,-0.22864168,0.006007647625
9,1.75,62.165,-6.1058,-0.22584029,0.005579174
9,2.25,64.19,-6.1677,-0.22872734,0.0058936527
9,2.75,63.48,-6.24525,-0.23121709,0.006755181675
9,3.25,64.31,-6.3516,-0.23331865,0.000956998275
9,3.75,63.48,-6.44805,-0.23710553,0.006754514975
9,4.25,64.71,-6.76195,-0.22940165,0.000486583525000001
9,4.75,62.41,-7.1639,-0.23084857,0.007895151875
9,5.25,64.6,-7.0696,-0.18438076,0.004572994
9,5.75,63.72,-7.20495,-0.14497551,0.00757012175
9,6.25,63.135,-7.2955,-0.10787998,0.02042440025
9,6.75,66.425,-7.2609,0.23085539,0.07211763025
9,7.25,66.5,-7.2277,3.4820228,0.44556059
9,7.75,63.575,-7.1497,13.256234,1.1243806
9,8.25,61.715,-7.246,29.458453,2.2614755
9,8.75,59.5,-7.12485,38.173852,3.170118
9,9.25,56,-6.800425,54.5046515,4.385253125
9,9.75,52.08,-6.8511,84.18103675,5.8777244
9,10.25,48.135,-6.58215,87.53488575,6.91868115
9,10.75,47.7025,-6.253825,103.0059175,7.56173435
9,11.25,45.5975,-6.11035,122.0835425,9.086796
9,11.75,45.05,-6.003125,138.0201575,9.9891597
9,12.25,43.5,-5.67,181.77775,11.817545
9,12.75,41.4975,-6.009925,167.598915,10.859436
9,13.25,39.7775,-5.5609,128.25896,8.9346386
9,13.75,39.59,-5.49885,129.97258,9.1561856
9,14.25,37.455,-5.25,121.59304,8.6988808
9,14.75,39.0275,-5.27855,134.29345,9.6264606
9,15.25,39.81,-5.217725,127.6273875,9.056037275
9,15.75,41.07,-5.225425,115.56587,9.1345389
9,16.25,40.59,-5.2133,92.880968,6.7428538
9,16.75,42.745,-5.5648,85.031922,6.0708252
9,17.25,42.56,-5.61485,64.150018,4.7042884
9,17.75,46.5,-5.83695,52.531504,3.4556834
9,18.25,49.885,-6.043875,33.31802625,2.04885365
9,18.75,54.045,-6.672975,19.331869,1.406542125
9,19.25,56.355,-6.186075,5.135032525,0.757502325
9,19.75,59.2325,-6.231925,0.5742478525,0.1350882225
9,20.25,61.3925,-6.337075,-0.033206581,0.02041535
9,20.75,61.285,-5.79935,-0.08113748,0.00010942865
9,21.25,61.9775,-6.46115,-0.117683007,0.01351991375
9,21.75,63.6725,-6.4971,-0.14877129175,0.000409122750000001
9,22.25,62.57,-6.23725,-0.208434765,0.0024769863
9,22.75,62.67,-6.3428,-0.21642539,2.9346075e-05
9,23.25,62.2475,-6.5482,-0.2202463875,0.0035015526
9,23.75,61.285,-6.7412,-0.2281049175,7.5685e-05
10,0.25,60.54,-16.946,-0.28636579,0.0134949425
10,0.75,59.52,-16.692,-0.285916755,0.00793446125
10,1.25,58.56,-16.398,-0.28284164,0.011521602625
10,1.75,60.7,-15.676,-0.278327175,0.02103578775
10,2.25,60.28,-15.33,-0.27770967,0.027218028
10,2.75,60.78,-15.86,-0.28137053,0.0197267365
10,3.25,61.04,-16.022,-0.28100539,0.0088294455
10,3.75,62.68,-15.89,-0.281955305,0.008507815075
10,4.25,64.62,-16.734,-0.27853747,0.030512475
10,4.75,64.515,-16.025,-0.2855372925,0.013383016
10,5.25,61.245,-16.06975,-0.290755695,0.02733085175
10,5.75,63.4475,-16.40025,-0.2910171475,0.012985635025
10,6.25,63.4675,-16.4375,-0.284313335,0.031060504
10,6.75,63.0475,-16.043,-0.2848874725,0.012631075
10,7.25,64.7175,-16.5705,-0.2815276225,0.04369506125
10,7.75,63.8725,-16.597,-0.2683656625,0.0517069735
10,8.25,62,-16.749,-0.21380284,0.1548086
10,8.75,63.635,-16.16325,0.27681711,0.836429395
10,9.25,63.89,-16.11875,2.977867125,3.838684775
10,9.75,60.8125,-15.4475,8.072089875,13.30287625
10,10.25,61.8925,-15.2,19.531557,22.15108675
10,10.75,60.1675,-15.411,26.60615275,35.052372
10,11.25,56.4925,-14.9435,33.30726775,42.860252
10,11.75,56.7425,-14.4885,40.11899325,53.81948925
10,12.25,57.345,-14.07325,44.4497905,45.579071
10,12.75,56.3275,-13.91775,47.7826945,48.853002
10,13.25,57.39,-14.49075,51.175779,31.1730025
10,13.75,56.5725,-13.9095,47.36191,32.5658515
10,14.25,56.32,-13.928,44.736558,51.8918705
10,14.75,56.98,-13.476,40.718179,47.90741
10,15.25,55.48,-13.074,32.8892715,45.847788
10,15.75,56.3,-13.77,24.3972565,30.492389
10,16.25,59.06,-13.75,17.26893,11.4691479
10,16.75,57.74,-13.514,9.8990456,11.5810132
10,17.25,57.08,-15.002,3.054114,3.9445661
10,17.75,60.38,-15.036,0.25279279,0.5993185
10,18.25,58.375,-14.93525,-0.223042215,0.118483325
10,18.75,59.38,-15.159,-0.26717408,0.042301277
10,19.25,62.59,-15.969,-0.27862608,0.032205661
10,19.75,61.345,-15.5325,-0.28058968,0.0186908087
10,20.25,63.31,-15.8405,-0.28366354,0.003938328725
10,20.75,59.26,-16.396,-0.28414294,0.014336083
10,21.25,58.82,-16.2925,-0.28930146,0.02034271
10,21.75,61.535,-16.262,-0.28513258,0.010635564
10,22.25,60.285,-16.274,-0.28030716,0.019493363
10,22.75,59.5925,-16.1435,-0.28084474,0.002620287775
10,23.25,60.725,-16.1025,-0.28880376,0.0155236555
10,23.75,60.19,-16.7585,-0.28844798,0.0068905245
11,0.25,51.9175,-31.36575,-0.37099258,0.034434019
11,0.75,50.1075,-30.76875,-0.39060644,0.015542139025
11,1.25,50.3625,-31.2135,-0.39211348,0.02224319335
11,1.75,47.91,-30.90675,-0.3892136,0.041098082
11,2.25,50.285,-31.46,-0.347475065,0.039909459
11,2.75,52.4475,-31.35975,-0.389901465,0.0522608342
11,3.25,50.54,-31.3545,-0.3876483225,0.034883935
11,3.75,54.3825,-31.263,-0.3850254025,0.033731925
11,4.25,54.645,-30.07775,-0.3854756975,0.030549992
11,4.75,56.9825,-30.687,-0.3925429825,0.0378719
