DOY2,HR2,USTAR,TA,WS,FC,H,LE,TS_1,RH,PA,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,TS_1_1_1,TS_2_1_1,SG_1_1_A,SG_2_1_A,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,CO2,TS_2
3,7.75,0.0443,-23.96,0.648,0,-16.708,-0.39395,-8.8875,55.08,88.7,-39.54,9.4147225,3.12,9.89201,4.201,-6.4785,-5.005,-7.894,-6.65,-6.546,-8.13,-6.185,-6.656,387.9,-7.5465
3,8.25,0.04503,-23.7725,0.72275,0,-16.5743179925,-0.360326,-8.8225,54.66,88.725,-36.24,33.5239,18.27,33.26265,15.45,-6.458,-5.0775,-7.934125,-6.633625,-6.55775,-8.155,-6.15925,-6.6995,388.15,-7.5415
3,8.75,0.04931,-23.49,0.6425,0,-17.17141043,-0.48330225,-8.8275,52.7075,88.725,-35.32,75.5232,44.265,73.4256,33.545,-6.50775,-5.02825,-7.97025,-6.6255,-6.5555,-8.1675,-6.174375,-6.7075,388.8,-7.5315
3,9.25,0.043219603,-23.225,0.6695,0,-14.373,-0.24006,-8.79,53.49,88.7,-32.95,124.517,74.9275,126.98675,61.205,-6.47075,-5.14875,-7.95025,-6.6165,-6.56025,-8.1525,-6.159125,-6.692,389.025,-7.512
3,9.75,0.0466,-22.84,0.648,0,-14.88345,-0.382829,-8.755,51.1975,88.7,-31.44,169.6775,114.85,193.33175,84.875,-6.46925,-5.0775,-7.9225,-6.56825,-6.552,-8.1525,-6.157,-6.687625,389,-7.5425
3,10.25,0.0448125,-22.6925,0.746,0,-13.508325,-0.33967,-8.855,51.74,88.7,-30.77,272.96175,145.6,250.402,111.2,-6.4135,-5.12975,-7.92125,-6.5905,-6.554,-8.1775,-6.139,-6.69475,389.1,-7.54125
3,10.75,0.047885824,-22.5575,0.65525,0,-13.9919274475,-0.30579769825,-8.795,52.22,88.7,-26.5325,342.41875,175.975,310.63925,135.55,-6.46925,-5.02025,-7.932875,-6.591,-6.562,-8.2225,-6.177875,-6.691125,389.05,-7.54075
3,11.25,0.0486875,-22.19,0.64325,0,-13.00365,-0.228716,-8.7175,52.48,88.7,-24.19,403.17175,200.55,359.4565,158.05,-6.38925,-4.9405,-7.893625,-6.5955,-6.56175,-8.23,-6.19675,-6.692375,389.425,-7.504
3,11.75,0.04786,-21.3,0.66675,0,-13.24005,-0.2533175,-8.7075,53.205,88.7,-23.15,451.44675,218.8,396.2305,177.475,-6.40825,-4.987,-7.8595,-6.57375,-6.54625,-8.2125,-6.18225,-6.68675,390,-7.41875
3,12.25,0.051855,-21.23,0.7405,0,-13.17755,-0.1856345,-8.5975,53.2,88.7,-18.175,476.8965,233.55,429.6135,192.9,-6.4,-5.112,-7.85175,-6.5785,-6.533,-8.175,-6.1825,-6.69875,390.025,-7.28075
3,12.75,0.0514,-21.525,0.678,0,-13.03145,-0.1743998185,-8.47,52.15,88.7,-18.3,504.25175,240.425,455.9335,200.05,-6.355,-4.992,-7.83475,-6.564,-6.541,-8.175,-6.1755,-6.70125,390.125,-7.204
3,13.25,0.049534946,-21.68,0.67875,0,-8.9342625,-0.24765,-8.3975,50.815,88.7,-16.8,508.718,233.675,455.7775,204.15,-6.309,-4.84475,-7.8265,-6.5795,-6.557,-8.135,-6.175,-6.7395,390.05,-7.16325
3,13.75,0.0485,-21.6,0.6785,0,-10.978336245,-0.18723975,-8.3375,52.74,88.7,-17.1725,493.53325,226.7,453.3125,199.8,-6.413,-4.845,-7.772,-6.5925,-6.532,-8.11,-6.1755,-6.77825,389.7,-7.1695
3,14.25,0.0465,-21.7975,0.725,0,-11.481325,-0.174219924,-8.455,53.1225,88.7,-23.3725,483.3025,221.425,438.11125,193.4,-6.27375,-4.828,-7.78625,-6.5965,-6.5195,-8.1125,-6.175625,-6.790875,390.1,-7.22925
3,14.75,0.0493,-21.665,0.66225,0,-11.724,-0.163175791,-8.455,51.615,88.6,-22.785,457.77725,205,404.7045,181.05,-6.22775,-4.80175,-7.8045,-6.53625,-6.49225,-8.1325,-6.18125,-6.812875,389.65,-7.242
3,15.25,0.04886,-21.8225,0.73525,0,-10.891151415,-0.21384,-8.4125,52.88,88.7,-29.5725,387.452,179.15,360.63525,161.025,-6.2515,-4.80725,-7.808,-6.55625,-6.47725,-8.1225,-6.158875,-6.8335,389.2,-7.1115
3,15.75,0.0494,-22.1,0.68525,0,-11.145,-0.3149825,-8.465,52.21,88.7,-31.6075,330.0535,152.95,306.37775,140.95,-6.26275,-4.7805,-7.824,-6.58725,-6.49775,-8.135,-6.1615,-6.852125,388.25,-7.17725
3,16.25,0.0478,-22.3625,0.75175,0,-12.15287017,-0.39306824825,-8.38,53.3775,88.7,-34.505,268.787,125.65,240.4445,112.35,-6.1995,-4.76575,-7.84375,-6.57375,-6.49225,-8.1225,-6.144,-6.848,388.3,-7.12025
3,16.75,0.051485,-22.68,0.64675,0,-13.60545,-0.44325163425,-8.38,54.155,88.7,-36.305,205.855,98.975,185.01075,87.875,-6.25725,-4.71275,-7.895625,-6.571875,-6.48425,-8.135,-6.134875,-6.86825,388.1,-7.1455
3,17.25,0.051485,-23.0825,0.81675,0,-15.166,-0.38992,-8.4,54.5275,88.7,-39.935,137.11675,68.565,130.59175,60.84,-6.1505,-4.7495,-7.964125,-6.57825,-6.482,-8.1475,-6.148,-6.8655,387.6,-7.16525
3,17.75,0.04779,-23.435,0.9525,0,-14.16718862,-0.4267138035,-8.465,56.3,88.7,-42.3525,76.5617,37.875,71.1245,33.835,-6.15,-4.683,-7.98475,-6.6015,-6.4395,-8.18,-6.17575,-6.88125,387.25,-7.2025
3,18.25,0.0465454125,-23.175,0.8915,0,-13.0602795825,-0.4577825,-8.4825,56.51,88.8,-43.655,28.2403,13.905,29.19735,12.26,-6.154,-4.759,-7.98,-6.61725,-6.4395,-8.17,-6.15675,-6.9195,386.9,-7.20425
3,18.75,0.0511,-23.77,0.8135,0,-13.716,-0.5144175,-8.5175,56.67,88.8,-45.31,6.193045,1.677,7.731565,2.356,-6.168,-4.768,-8.00725,-6.607,-6.439,-8.155,-6.13725,-6.89,386.3,-7.2465
3,19.25,0.043715141,-23.585,0.864,0,-12.1501706125,-0.57427,-8.515,56.59,88.7,-44.42,0.260559,0,1.5998,0.149,-6.14475,-4.70025,-7.976,-6.59675,-6.243,-8.1025,-6.162875,-6.77575,386,-7.2485
3,19.75,0.044195,-23.9975,1.01075,0,-16.98775,-0.5953455,-8.51,56.945,88.7,-45.6,0,0,0.757632,0,-6.2175,-4.68275,-7.968375,-6.6005,-6.26425,-8.1125,-6.157625,-6.759375,385.45,-7.2955
3,20.25,0.04371,-24.4225,0.89775,0,-13.722575,-0.484365,-8.6175,56.8975,88.7,-45.68,0,0,0.5522205,0,-6.168,-4.68,-7.923,-6.601625,-6.27625,-8.1,-6.157125,-6.732875,385.5,-7.36925
3,20.75,0.048745,-24.5625,0.95175,0,-15.24535,-0.572693,-8.6625,57.2225,88.7,-45.34,0,0,0.41675825,0,-6.271,-4.8685,-7.9605,-6.61025,-6.39575,-8.1875,-6.148375,-6.734,385.675,-7.39075
3,21.25,0.046625,-24.73,0.9545,0,-14.288125,-0.63354133425,-8.66,56.6075,88.7,-44.575,0,0,0.31499825,0,-6.311,-4.964,-7.864625,-6.53125,-6.233,-8.045,-6.04875,-6.780125,385.6,-7.37675
3,21.75,0.04605,-24.7975,0.78275,0,-15.23591275,-0.57816,-8.71,56.73,88.775,-43.16,0,0,0.293547,0,-6.295,-4.91725,-7.82325,-6.522,-6.246,-8.03,-6.03975,-6.75375,386.35,-7.4145
3,22.25,0.046455,-24.92,0.76775,0,-13.006855755,-0.5589410825,-8.6975,56.875,88.8,-41.6875,0,0,0.26043275,0,-6.246,-4.83475,-7.85425,-6.535625,-6.24575,-8.0675,-6.046625,-6.7645,386.6,-7.3865
3,22.75,0.0492,-25.1,0.769,0,-16.9898051875,-0.4845125,-8.7025,56.7625,88.8,-42.8925,0,0,0.26512275,0,-6.22175,-4.74975,-7.859625,-6.5285,-6.2495,-8.005,-6.038,-6.7735,386.525,-7.40675
3,23.25,0.04719,-24.705,0.66875,0,-16.76105,-0.50523,-8.64,56.9875,88.8,-43.11,0,0,0.27948875,0,-6.225,-4.7095,-7.830125,-6.54175,-6.2265,-7.98475,-6.023125,-6.7805,387.1,-7.366
3,23.75,0.04785,-24.785,0.81775,0,-14.4073,-0.39372,-8.6125,56.555,88.8,-43.395,0,0,0.24462675,0,-6.238,-4.75425,-7.79525,-6.522875,-6.21025,-7.97475,-6.016625,-6.7775,386.825,-7.404
4,0.25,0.0463,-16.36,0.74025,0,-19.12090148,-0.65004185625,-7.89025,59.01,89.1,-47.44,0,0,0,0,-5.94325,-5.0885,-3.8685,-3.498125,-2.83325,-3.75675,-3.613375,-3.132125,384.3,-7.071
4,0.75,0.044675,-16.2575,0.82325,0,-20.209475,-0.830795,-7.835,57.6175,89.1,-48.14,0,0,0,0,-5.923,-5.0165,-3.758375,-3.449125,-2.766,-3.6145,-3.5415,-3.10375,384.2,-7.00525
4,1.25,0.044555,-16.26,0.77375,0,-23.07525,-0.57812,-7.767,58.5475,89.1,-48.095,0,0,0,0,-5.9485,-4.992,-3.928875,-3.6095,-2.81,-3.84375,-3.69525,-3.203625,384.3,-6.98425
4,1.75,0.04399,-16.44,0.823,0,-22.69588554,-0.62614785125,-7.759,58.035,89.1,-47.3375,0,0,0,0,-5.909,-5.07,-4.00275,-3.67,-2.8415,-3.922,-3.7395,-3.22,384.3,-7.00275
4,2.25,0.0444,-16.31,0.724,0,-23.0073,-0.70366,-7.743,58.78,89.1,-47.2175,0,0,0,0,-5.944,-5.046,-4.031,-3.722,-2.8485,-3.952,-3.76575,-3.2405,384.5,-6.97975
4,2.75,0.04154,-16.185,0.8095,0,-23.262481575,-0.6085025,-7.80625,58.8125,89.1,-46.53,0,0,0,0,-5.938,-5.047,-4.05925,-3.7785,-2.843,-3.96975,-3.78025,-3.23375,384.4,-7.039
4,3.25,0.0447175,-15.945,0.79625,0,-22.7432681775,-0.51708,-7.819,58.2,89.1,-47.3825,0,0,0.0857155,0,-5.91075,-5.03775,-4.079,-3.826625,-2.84275,-3.97375,-3.781,-3.259125,384.4,-7.0585
4,3.75,0.051925,-16.0675,0.827,0,-24.113925,-0.61116,-7.83825,58.545,89.1,-47.185,0,0,0.374378,0,-5.917,-5.023,-4.0765,-3.821,-2.852,-3.964,-3.780625,-3.239125,384.35,-7.0735
4,4.25,0.0482,-16.1675,0.7985,0,-23.63647191,-0.6838623665,-7.78,59.805,89.1,-45.9575,0,0,0.551717,0.01825,-5.9235,-5.03025,-4.3045,-3.94725,-2.9635,-3.89875,-3.87275,-3.181875,384.4,-7.021
4,4.75,0.042655,-16.2325,0.78675,0,-22.8274,-0.704575,-7.79125,58.7025,89.1,-47.325,0.136835875,0,1.2153,0.318,-5.9495,-5.073,-4.32,-3.9335,-2.96,-3.844,-3.85775,-3.193125,384.2,-7.03675
4,5.25,0.0409625,-16.085,0.87725,0,-22.8829,-0.4651025,-7.78775,58.6325,89.1,-49.375,3.63997,0.83275,3.8311875,1.881,-5.96575,-5.135,-4.30675,-3.901375,-2.9145,-3.84775,-3.858125,-3.19025,384.7,-7.0315
4,5.75,0.0471,-15.92,0.8995,0,-22.347,-0.576882245,-7.7865,57.1,89.1,-51.525,18.93145,8.275,17.04265,8.3,-6.021,-5.15875,-4.304625,-3.890375,-2.916,-3.808,-3.85075,-3.1835,384.9,-7.04925
4,6.25,0.044,-16.065,0.8895,0,-20.2232,-0.587338,-7.7755,56.8,89,-40.54,50.6072,24.3075,49.01715,21.43,-6.07825,-5.219,-4.2925,-3.8965,-2.915,-3.81975,-3.858625,-3.177625,385.55,-7.061
4,6.75,0.0449,-15.52,0.802,0,-20.5719572775,-0.60722575,-7.866,56.065,89,-34.995,98.8436,59.0225,100.4265,43.61,-6.12875,-5.29125,-4.29925,-3.8915,-2.90575,-3.8275,-3.86525,-3.163125,385.6,-7.1485
4,7.25,0.045175,-15.3075,0.88425,0,-20.929,-0.4824472735,-7.87375,54.76,89,-30.515,155.7885,94.925,166.51675,69.64,-6.16075,-5.33875,-4.3025,-3.886,-2.93825,-3.8265,-3.878125,-3.167875,386.25,-7.27375
4,7.75,0.045755,-14.75,0.841,0,-19.414009325,-0.4191075,-8.0805,53.13,89,-25.97,247.2885,127.35,243.033,102.1,-6.173,-5.342,-4.308,-3.891,-2.932,-3.823,-3.879,-3.1615,386.65,-7.33625
4,8.25,0.0453925,-14.34,0.757,0,-19.388125,-0.318705,-8.0875,53.47,89,-21.4125,342.349,173.025,325.482,138,-6.215,-5.3565,-4.306,-3.886,-2.909,-3.8,-3.8685,-3.142,387.25,-7.3475
4,8.75,0.049845,-14.09,0.825,0,-18.4539768675,-0.2197075,-8.05375,52.71,89,-13.99,365.766,233,407.847,173.1,-6.2265,-5.337,-4.301,-3.886,-2.923,-3.79,-3.8785,-3.153,387.4,-7.31225
4,9.25,0.04689,-13.55,0.781,0,-15.1285411475,-0.2396975,-7.9495,51.52,89,-7.582,436.7615,282.35,490.434,206.6,-6.1875,-5.3015,-4.321,-3.876,-2.914,-3.805,-3.868,-3.151,387.85,-7.208
4,9.75,0.049425,-13.1025,0.8,0,-14.184870275,-0.19297490475,-7.855,51.765,89,-0.6865,486.901,328.575,562.50975,241.6,-6.188,-5.29625,-4.34425,-3.87475,-2.94725,-3.82125,-3.86925,-3.14925,388.4,-7.19125
4,10.25,0.0478,-13.135,0.74225,0,-14.7895,-0.0614875,-7.904,52.2775,89,4.99825,628.6285,369.5,634.349,278.325,-6.1875,-5.2625,-4.344,-3.86775,-2.894,-3.82525,-3.873625,-3.11925,388.7,-7.315
4,10.75,0.0487,-12.77,0.735,0,-12.460758975,-0.0428375,-7.931,52.48,89,11.3825,842.971,403.175,696.9605,309.25,-6.147,-5.27825,-4.3335,-3.8535,-2.919,-3.811,-3.85375,-3.13475,389.125,-7.304
4,11.25,0.051275,-12.6525,0.7555,0,-12.006180295,0.04315,-7.646,51.5325,89,15.735,908.34525,443.95,746.631,333.2,-6.065,-5.1955,-4.33125,-3.8315,-2.95175,-3.8295,-3.858875,-3.132625,389.4,-7.076
4,11.75,0.05796,-12.23,0.7205,0,-8.103717586,0.130825621,-7.527,52.6875,89,17.495,979.5575,467.5,783.08025,349.3,-6.004,-5.1435,-4.34575,-3.83775,-2.921,-3.83975,-3.853625,-3.135875,388.9,-6.752
4,12.25,0.05723,-12.03,0.709,0,-8.91874,0.13708375,-7.453,53.23,89,17.695,1002.79,467.5,814.84,368.65,-5.934,-5.1,-4.35,-3.861,-2.903,-3.839,-3.853,-3.1385,389.25,-6.606
4,12.75,0.062325,-11.655,0.76725,0,-9.64756188225,0.274561,-7.445,52.29,89,20.175,1021.46,479.2,830.15725,378.7,-5.879,-5.011,-4.352,-3.87725,-2.87525,-3.8275,-3.8455,-3.1345,389.2,-6.705
4,13.25,0.0598,-11.78,0.8275,0,-8.6837,0.29187975775,-7.412,52.525,89,18.03,1019.42,473.9,830.791,381.1,-5.8935,-4.99625,-4.3085,-3.834,-2.8635,-3.815,-3.859,-3.11175,389.25,-6.918
4,13.75,0.06045,-11.965,0.8675,0,-6.9576394005,0.329579,-7.389,53.665,89,15.1375,992.36975,452.675,822.5485,371.2,-5.8725,-5.00275,-4.307,-3.8,-2.8345,-3.806,-3.87,-3.10725,388.9,-6.754
4,14.25,0.05742,-12.13,0.803,0,-6.929,0.2471375,-7.378,54.345,89,12.81,941.49575,444,801.14675,364.25,-5.87125,-4.911,-4.3215,-3.7945,-2.804,-3.8025,-3.879,-3.10025,388.7,-6.518
4,14.75,0.06026,-12.1325,0.793,0,-6.7384,0.1183517535,-7.3385,53.99,89,8.06,918.916,426.1,766.5895,353.8,-5.8665,-4.9385,-4.328375,-3.7625,-2.7925,-3.79225,-3.889125,-3.087125,388.6,-6.54025
4,15.25,0.0614925,-12.075,0.799,0,-8.1037923935,0.22670595825,-7.26925,54.18,89,0.63625,856.1345,396.4,718.085,328.25,-5.837,-4.848,-4.33,-3.74,-2.8025,-3.801,-3.86575,-3.11375,388.4,-6.41525
4,15.75,0.054525,-12.175,0.714,0,-8.96852460725,0.06839,-7.2625,54.68,89,-4.455,774.18975,363.2,668.3685,303.125,-5.79475,-4.835,-4.31075,-3.73275,-2.782,-3.80025,-3.861125,-3.115,388.2,-6.52725
4,16.25,0.063,-12.5925,0.814,0,-9.06284869275,-0.025425,-7.3365,55.235,89,-12.94,694.50375,318.075,597.3405,269.25,-5.80125,-4.84025,-4.3235,-3.73,-2.78225,-3.804,-3.861625,-3.117375,387.8,-6.651
4,16.75,0.056555,-12.9,0.825,0,-9.831877521,-0.16505,-7.4265,55.45,89,-20.39,589.50525,268.9,516.83025,233.7,-5.859,-4.8275,-4.3245,-3.699,-2.79,-3.745,-3.877,-3.102,387.35,-6.73825
4,17.25,0.058075,-13.56,0.773,0,-10.5678225425,-0.2231705,-7.45,55.01,89,-28.89,486.69325,224.6,431.6885,195.5,-5.8005,-4.848,-4.328,-3.807,-2.839,-3.738,-3.861,-3.105,387.1,-6.80225
4,17.75,0.05235,-13.9975,0.83525,0,-11.4496,-0.3612250385,-7.52575,55.7875,89,-35.33,402.49475,184.15,347.746,161.775,-5.84575,-4.87275,-4.28375,-3.69475,-2.8265,-3.71525,-3.852,-3.087375,386.8,-6.855
4,18.25,0.0495,-14.01,0.9245,0,-11.577539365,-0.2733393015,-7.55675,56.49,89,-42.5825,292.677,136.925,260.992,122.6,-5.815,-4.88325,-4.336375,-3.705375,-2.8325,-3.73175,-3.835375,-3.085875,386.6,-6.866
4,18.75,0.0502675,-14.585,0.919,0,-11.594796565,-0.351945,-7.615,56.35,89,-46.09,209.551,98.6,188.4865,86.6,-5.82025,-4.94325,-4.322375,-3.717375,-2.83225,-3.75475,-3.846125,-3.08075,385.9,-6.90975
4,19.25,0.043025,-14.8625,0.961,0,-15.8075,-0.44865099,-7.5905,56.8125,89,-47.47,125.665,60.33,113.89,55.4925,-5.7905,-4.92525,-4.302875,-3.721875,-2.8175,-3.74925,-3.83225,-3.081125,385.6,-6.85075
4,19.75,0.0404,-15.24,0.9215,0,-14.807575,-0.6039125,-7.653,58.6975,89,-47.83,64.1755,32.4,57.8597,28.485,-5.8115,-4.93675,-4.268375,-3.72525,-2.80075,-3.74125,-3.808,-3.084375,385.2,-6.96
4,20.25,0.04541,-15.6675,0.933,0,-14.311492275,-0.5864225,-7.68125,59.1,89.025,-48.87,23.7002,11.3975,23.4902,10.465,-5.84225,-4.93325,-4.249625,-3.72175,-2.826,-3.7575,-3.80125,-3.083375,384.8,-6.981
4,20.75,0.0426,-15.92,0.9685,0,-16.50965,-0.59323658925,-7.71925,57.62,89.075,-49.8925,5.0605375,1.6025,5.8008825,2.2295,-5.895,-5.022,-4.273,-3.743,-2.8665,-3.7895,-3.83025,-3.091,384.3,-7.024
4,21.25,0.042,-15.925,1.0155,0,-16.9346,-0.5062755225,-7.7115,58.26,89.1,-49.27,0.13471975,0,1.3337925,0.334,-5.922,-5.048,-4.032,-3.6535,-2.811,-3.909,-3.735,-3.1865,384.2,-7.019
4,21.75,0.04255,-15.93,1.111,0,-16.82385,-0.76249,-7.71375,58.8925,89.1,-49.57,0,0,0.721768,0.04275,-5.8995,-5.061,-4.01525,-3.64825,-2.797,-3.915,-3.700375,-3.196625,384.1,-6.99625
4,22.25,0.04215,-15.925,1.1265,0,-19.2735,-0.53877,-7.7135,58.7925,89.1,-49.87,0,0,0.430499,0,-5.91725,-5.02075,-4.00275,-3.66025,-2.80075,-3.9285,-3.698625,-3.204375,384.05,-6.95225
4,22.75,0.0432875,-15.835,0.9725,0,-19.597,-0.458322,-7.80525,58.975,89.1,-49.4,0,0,0.165298,0,-5.94,-5.047,-3.9955,-3.6565,-2.7665,-3.9145,-3.6785,-3.206,384.2,-7.01275
4,23.25,0.04475,-15.95,0.9255,0,-20.3514,-0.69884555,-7.802,58.39,89.1,-49.04,0,0,0,0,-5.888,-5.012,-4.007,-3.657,-2.7755,-3.9025,-3.67475,-3.20475,384.1,-7.02125
4,23.75,0.0435,-15.8475,0.78575,0,-20.03943958,-0.5454875,-7.863,58.81,89.1,-48.0025,0,0,0,0,-5.89975,-5.01425,-4.0045,-3.64925,-2.77925,-3.87625,-3.669375,-3.193625,384.2,-7.035
5,0.25,0.046885,-6.62425,0.89875,0,-17.60113793,-0.70465853275,-4.9465,63.835,89.5,-54.58,0,0,1.4045375,0.419,-2.8225,-2.55975,0.060625,0.189,0.0935,0.18175,0.04825,0.106125,384,-4.5545
5,0.75,0.049575,-6.821,0.87825,0,-17.8824,-0.5301585655,-4.921,64.3525,89.5,-54.7725,0,0,1.159825,0.34275,-2.89775,-2.55625,0.066375,0.198,0.09225,0.215,0.029625,0.09175,384.2,-4.50875
5,1.25,0.0521,-6.84425,0.922,8.75e-05,-18.08935,-0.6509702735,-4.82475,65.1825,89.4,-53.7675,0,0,1.1571525,0.36175,-2.91125,-2.5425,0.008375,0.107,0.07875,0.0595,0.01925,0.0285,384,-4.53225
5,1.75,0.05281,-6.626,0.894,0,-20.864,-0.62158,-4.89075,64.21,89.4,-53.44,0.1462305,0,1.3089675,0.46275,-2.8615,-2.5525,-0.013,0.111,0.075,0.062,0.025,-0.013,383.8,-4.46475
5,2.25,0.04734,-6.83,0.874,0.00497562225,-21.3662,-0.5564825,-4.9175,64.36,89.4,-54.4875,0.8081735,0,2.15891,0.81875,-2.904,-2.5495,-0.0215,0.1115,0.068,0.062,-0.061,0.0155,383.4,-4.472
5,2.75,0.0522,-6.744,0.8595,0,-18.6806,-0.703821,-4.93875,64.09,89.4,-53.56,2.9282025,0.7875,3.6325575,1.56,-2.88025,-2.5735,-0.03125,0.101125,0.05875,0.0725,-0.043375,0.0165,383.975,-4.4905
5,3.25,0.04815,-6.91475,0.8135,0,-18.530145765,-0.59727714,-4.84025,63.34,89.4,-53.28,8.34081,3.547,7.106055,3.499,-2.9155,-2.514,-0.034125,0.07425,0.054,0.0645,0.01275,-0.07525,384.1,-4.48675
5,3.75,0.050495,-6.696,0.7865,0,-21.07895,-0.5948025,-4.942,62.8475,89.4,-57.43,21.579175,9.595,15.03935,8.0125,-2.97,-2.618,-0.03475,0.056125,0.0515,0.07625,-0.040125,-0.082344732,384.25,-4.50275
5,4.25,0.0524,-6.795,0.758,0.01,-19.3792,-0.54514,-4.909,62.22,89.4,-53.855,41.73525,19.55,31.47705,15.87,-3.0255,-2.642,-0.05,0.0225,0.056,0.042,-0.032,0.035,384.3,-4.60375
5,4.75,0.0548,-6.6345,0.755,0,-19.16475,-0.488905,-4.92925,61.7475,89.4,-51.87,78.93725,39.96,58.3128,26.7,-3.13425,-2.73125,-0.026,0.0155,0.05125,0.0375,-0.03608690025,0.03275,384.875,-4.73675
5,5.25,0.049215,-6.4745,0.80475,0,-18.91815784,-0.41155542225,-4.9245,61.635,89.45,-48.8575,132.23825,61.685,92.2287,41.17,-3.174,-2.812,-0.01225,0.009625,0.05025,0.03075,-0.03525,0.0595,385.1,-4.77375
5,5.75,0.054175,-6.431,0.69725,0,-15.74425,-0.3475445,-4.993,60.785,89.4,-57.095,187.5585,87.55,134.28925,59.03,-3.244,-2.83225,0.0025,0.016375,0.045,0.0235,0.00025,0.06925,385.5,-4.81125
5,6.25,0.05755,-5.939,0.816,0,-16.762,-0.3114795,-5.04675,60.38,89.425,-32.9775,237.91625,115.9,181.62575,80.07,-3.2475,-2.909,0.03,0.0375,0.049,0.045,0.031,0.085,385.9,-4.819
5,6.75,0.0564425,-5.75,0.9,0,-14.576375,-0.337678637,-5.003,59.66,89.425,-20.7825,304.418,143.45,249.119,103.3,-3.2455,-2.907,0.022,0.0525,0.049,0.044,0.048,0.1105,386.3,-4.81075
5,7.25,0.059245,-5.709,0.785,0,-14.827875,-0.16634829425,-5.048,58.47,89.5,-15.82,394.04275,186.8,313.269,128.425,-3.221,-2.849,0.0295,0.06,0.051,0.062,0.048,0.106,386.8,-4.7815
5,7.75,0.06035,-5.08175,0.8245,0,-14.0708840075,-0.0096,-5.0205,57.0775,89.4,-2.3815,468.595,222.85,388.468,155.05,-3.2335,-2.83075,0.02725,0.081,0.045,0.071,0.047,0.1195,387.5,-4.80875
5,8.25,0.0616,-4.67725,0.88025,0,-12.671114385,0.09045,-4.9275,56.295,89.4,12.09,509.75575,260.9,440.505,175.325,-3.1745,-2.838,0.01625,0.092375,0.03475,0.082,0.044375,0.112,387.475,-4.748
5,8.75,0.062575,-4.23175,0.9425,-0.0002975,-12.062290025,0.088125,-4.99525,56.67,89.4,20.71,622.9985,299.05,495.1805,206.5,-3.1025,-2.73275,0.014875,0.093,0.03725,0.10875,0.044625,0.13175,388.1,-4.6965
5,9.25,0.05804,-3.938,1.014,0,-9.3071,0.31198784775,-4.8845,54.43,89.4,29.8475,657.75725,346.175,568.862,223.5,-3.027,-2.7665,-5e-04,0.0925,0.014,0.11,0.045,0.111,388.175,-4.642
5,9.75,0.065,-3.879,0.991,0,-9.78984,0.295824,-4.815,55.04,89.4,41.805,777.1805,373.375,604.6785,245,-3.0405,-2.7005,-0.0165,0.09,0.031,0.138,0.046,0.096,388.1,-4.647
5,10.25,0.06733,-3.4955,1.0475,-0.005085,-8.7893929245,0.670602,-4.6025,54.845,89.4,47.81,930.97925,405.525,667.8055,269.725,-3.022,-2.751,-0.0035,0.08825,0.008,0.133,0.045,0.08975,388.4,-4.6185
5,10.75,0.06478,-3.2365,1.1175,0,-8.0957775,0.4357675,-4.5845,54.2775,89.4,53.05,1022.27,445.425,712.245,300.75,-3.02425,-2.668,0.0225,0.093,0.0025,0.11425,0.04575,0.095,388.5,-4.55075
5,11.25,0.069605,-3.065,1.096,0,-8.5271575,0.886641,-4.4665,54.34,89.4,57.135,1083.9275,466.1,731.982,316.575,-2.949,-2.686,0.0285,0.088,0.016,0.092,0.045,0.088,388.5,-4.349
5,11.75,0.07255,-2.769,1.167,0,-9.47414,0.87521416675,-4.5075,53.1,89.4,61.415,1122.405,487.275,750.466,327.425,-2.83,-2.428,0.032,0.085,0.022,0.059,0.0435,0.088,388.35,-4.31275
5,12.25,0.07417,-2.576,1.2545,0,-10.0901468075,1.288115971,-4.35,52.685,89.4,64.72,1150.95,505.075,760.307,321.3,-2.619,-2.307,0.0695,0.122,0.0815,0.1565,0.10375,0.28,388.25,-4.20775
5,12.75,0.0737975,-2.5515,1.26675,0,-9.382895,1.5446275,-4.36725,53.7325,89.3,59.79,1137.9325,493.8,762.61575,324.225,-2.5835,-2.33375,0.04975,0.124,0.05825,0.139,0.05975,0.16675,388.175,-4.126
5,13.25,0.0799,-2.737,1.306,0,-8.54601554,1.0248,-4.249,54.13,89.3,62.8525,1131.495,510.1,748.0665,332.525,-2.585,-2.201,0.04125,0.12525,0.064,0.1345,0.0465,0.1894300165,388.375,-4.0025
5,13.75,0.08198,-2.61,1.34,0,-10.11745,0.859920005,-4.071,54.91,89.3,56.1875,1116.945,491.925,755.633,318.375,-2.5835,-2.2005,0.034,0.124,0.075,0.105,0.036,0.1635,388.525,-4.069
5,14.25,0.07884,-2.56675,1.373,0,-10.25974377,1.119215,-3.9815,55.325,89.3,50.385,1112.86,486.4,730.213,297.1,-2.44,-2.1555,0.05,0.151,0.085,0.1435,0.0975,0.22875,388,-3.9975
5,14.75,0.083855,-2.36825,1.2585,0,-10.50445,1.57787,-3.89,55.04,89.3,48.76,1029.97,455.325,710.928,288.95,-2.43425,-2.15575,0.039875,0.156,0.08475,0.13875,0.07425,0.195125,387.875,-4.0555
