DOY2,HR2,TS_1_1_1,TS_1_3_1,TS_1_1_2,TS_1_3_2,G_1_1_1,G_1_1_2,TS_1_2_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TA_1_1_1,RH_1_1_1,VPD_1_1_1,H2O_1_1_1,WS_1_1_1,PA_1_1_1,CO2_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_2,LW_IN_1_1_2,LW_OUT_1_1_2,USTAR_1_1_1,TAU_1_1_1,H_1_1_1,FC_1_1_1,SC_1_1_1,NEE_1_1_1,LE_1_1_1,WS_1_2_1,FC_1_1_2,NEE_1_1_2,LE_1_1_2,TA_1_2_1,RH_1_2_1,TA_1_2_2,LW_BC_IN,LW_BC_OUT,USTAR_1_2_1,TAU_1_2_1,H_1_2_1,FC_1_2_1,SC_1_2_1,NEE_1_2_1,LE_1_2_1,WS_1_3_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_6_1_1,TS_6_2_1,TS_6_3_1,TS_6_4_1,TS_6_5_1,TS_6_6_1,G_2_1_1,G_2_2_1,G_2_3_1,G_2_4_1,G_3_1_1,G_3_2_1,G_3_3_1,G_3_4_1,G_4_1_1,G_4_2_1,G_4_3_1,G_4_4_1,G_5_1_1,G_5_2_1,G_5_3_1,G_5_4_1,TA_2_1_1,RH_2_1_1,VPD_2_1_1,H2O_2_1_1,WS_2_1_1,PA_2_1_1,NETRAD_2_1_1,NETRAD_2_1_2,PPFD_IN_2_1_1,PPFD_OUT_2_1_1,SW_IN_2_1_1,SW_OUT_2_1_1,LW_IN_2_1_1,LW_OUT_2_1_1,USTAR_2_1_1,TAU_2_1_1,H_2_1_1,FC_2_1_1,LE_2_1_1,LE_2_1_2,LE_2_1_3,WS_2_2_1
3,5.75,0.18270075,0.28583,0.2556965,0.26372975,-0.699,-0.92,0.35,0.64,0.48,0.48,0.69,-0.12,-0.231,0.22,0.15,0.42,-3.6235565,78.42158725,2.301406,4.2423205,8.4618915,68.8543255,408.3288545,-13.545245,-21.327425,1.3609135,0.2,0.1,0.1,252.4034125,292.52095825,-0.458893,1.324178,262.791525,296.347475,1.502017,-0.48889875,-31.21855325,1.1443235,0.0437115,1.1612215,30.64531,6.838645,0.785702,0.793304,3.740637,-3.2836145,76.69476,-2.128791,284.45715,294.69925,0.488657,-0.05187,-10.3348385,0.90472225,0.0118765,0.91332775,20.34643275,1.3628435,-0.0817635,-0.0771565,0.00845025,0.16847225,0.300817,0.446777,-0.12344025,-0.09639525,-0.0143615,0.107428,0.2193695,0.75325975,-0.203584,-0.063456,-0.02122125,0.0652545,0.139215,0.2676145,-0.0556965,0.01396775,0.136495,0.19753,0.30281575,0.48441675,-0.705403,-0.9126785,-0.93267875,-0.86269825,-0.85067375,-0.878307,-0.98913525,-0.61541725,-0.5188265,-0.501442,-1.48526025,-0.540855,-0.91157425,-1.010186,-1.12356575,-0.943169,-4.74,82.5325,1.4915,4.205075,10.995,68.7425,-8.775,-17.05,1.2,0.5,0.1,0.1,236.25,264.4,1.5941995,-0.5207,-25.4726905,-1.04499,34.89151975,38.221212,42.80332,9.926104
3,6.25,0.18,0.282346,0.25431,0.26039025,-0.7,-0.92,0.35,0.64,0.483333,0.48,0.69,-0.12,-0.24725,0.22,0.15,0.42,-3.713536,78.36710025,2.34575,4.21291225,8.44398225,68.85436775,408.487901,-4.6345655,-10.686515,29.32971075,3.90534175,13.90000025,2.4,251.0270955,292.80387475,15.55463,4.1480235,262.501475,296.552375,1.492789,-0.456826,-30.073033,1.347865,0.03126,1.356279,32.06783225,6.821705,0.83915725,0.89964575,4.84930575,-3.653228,76.97082,-2.1572385,284.66905,294.1248,0.507041,-0.05145025,-8.799939,0.895761,0.00973575,0.879821,20.080544,1.3543435,-0.08439825,-0.07878775,0.00628725,0.168467,0.30127375,0.44553725,-0.1227095,-0.0965715,-0.004991,0.10748475,0.218076,0.75223175,-0.2039715,-0.065959,-0.02171525,0.065155,0.13435125,0.26709875,-0.05667775,0.00903675,0.13658825,0.1949565,0.30475675,0.48396175,-0.7049235,-0.91399875,-0.93230125,-0.86247025,-0.8498435,-0.878092,-0.988463,-0.6147785,-0.518524,-0.50166525,-1.48721025,-0.54069725,-0.911889,-1.0088785,-1.1245915,-0.94398475,-4.59,81.9875,1.4995,4.218,10.755,68.7545,-4.225,-11.5,31.725,10.225,15.35,5.425,238.1,265.05,1.536908,-0.5304935,-20.311709,-0.2990025,33.263695,42.809617,40.79054225,9.665184
3,6.75,0.18,0.276496,0.249812,0.253679,-0.7,-0.92,0.35,0.64,0.49,0.48,0.69,-0.12,-0.256,0.22,0.15,0.42,-3.6246035,77.808026,2.334738,4.21796475,8.37029025,68.869891,408.508605,21.325,9.3502805,156.9025165,17.399691,76.64717825,11.26826675,251.733859,293.84389975,91.3326325,15.6632775,262.564075,297.4679,1.499569,-0.49169675,-16.80742725,1.2867775,0.0292655,1.262684,34.022629,6.72808325,0.823508,0.783683,5.478265,-3.39918325,76.59794,-2.18574925,285.15575,295.574,0.498354,-0.05647,-6.641109,0.94978,0.0061345,0.947259,19.242646,1.299445,-0.082771,-0.080056,0.0060895,0.168364,0.300512,0.44598725,-0.12356875,-0.09684425,-0.0148495,0.1074835,0.21436225,0.75240625,-0.20626275,-0.06055875,-0.018489,0.06564525,0.141833,0.266668,-0.05697225,0.008253,0.13632225,0.195355,0.30436025,0.4842305,-0.7042415,-0.91327725,-0.931889,-0.86132725,-0.850622,-0.8778115,-0.98874225,-0.616083,-0.5209015,-0.5017365,-1.48540475,-0.540575,-0.91216825,-1.01036975,-1.123081,-0.94376375,-4.47,81.9,1.477,4.26665,10.87,68.765,11.1,9.675,169,38.75,82.95,22.35,238.6,265.075,1.55398675,-0.49106425,-7.227864,0.451261,35.26620175,50.433143,45.992491,9.70717925
3,7.25,0.17,0.27,0.22,0.23496,-0.701,-0.92,0.35,0.64,0.49,0.48,0.69,-0.12,-0.23425,0.22,0.15,0.42,-3.405,77.59682675,2.43014425,4.2819445,8.398738,68.8959165,408.326571,86.325,71.10215075,358.85,35.99623175,169.2615415,23.36445925,250.8772085,295.6101455,204.550925,30.2680425,261.839025,298.8502,1.536381,-0.532217,14.622014,1.024431,0.023829,1.0197,40.14998125,6.685808,0.9123765,0.900899,7.177386,-3.0324245,76.32977,-1.68244425,287.13935,296.37865,0.51448575,-0.05380775,-2.48221725,0.83436,0.0053755,0.82647,24.618945,1.29201375,-0.082497,-0.076362,0.00419,0.168385,0.300863,0.446046,-0.122932,-0.100139,-0.018394,0.104493,0.212321,0.752826,-0.211491,-0.068456,-0.020362,0.0621915,0.1325145,0.267838,-0.052561,0.011411,0.136044,0.193798,0.30183,0.482908,-0.701651,-0.91219,-0.93197,-0.8603695,-0.8499475,-0.876962,-0.9857955,-0.613477,-0.515305,-0.5007,-1.4840885,-0.540147,-0.912392,-1.010293,-1.1224395,-0.9404705,-4.2575,81.3225,1.56175,4.29255,10.675,68.79375,56.875,57.05,346.675,80.25,162.95,42.9,239.325,266.8,1.543168,-0.41437375,20.09580275,0.5407205,42.99900575,60.8412455,48.537906,9.6055015
3,7.75,0.19,0.269775,0.23,0.2655,-0.71,-0.91525,0.35,0.64,0.49,0.48,0.6955,-0.12,-0.243,0.22,0.16,0.42,-2.99881575,77.1387365,2.53775275,4.35958525,8.365838,68.909713,408.2050745,175.08833325,152.63930175,576.7986665,57.334376,273.64166675,35.450526,255.8096845,298.5486835,320.8135,45.11212,263.843,302.561975,1.501319,-0.5659875,65.2733595,1.00212,0.02253025,0.961866,48.963434,6.698657,0.984725,0.915146,14.755195,-2.503066,75.0984,-1.265195,288.67795,299.1671,0.50730875,-0.0638285,4.6635575,0.96678825,0.005635,0.97140025,30.59495475,1.31935975,-0.082674,-0.07711,0.009241,0.168573,0.301953,0.444962,-0.124115,-0.098977,-0.015317,0.105155,0.209253,0.752237,-0.214338,-0.058407,-0.018285,0.061127,0.127963,0.26734475,-0.054605,0.014161,0.135234,0.193564,0.297839,0.481999,-0.700978,-0.9120115,-0.9327395,-0.8609735,-0.850558,-0.875371,-0.985186,-0.614231,-0.5184815,-0.5002345,-1.4841885,-0.540332,-0.9123455,-1.01165,-1.122264,-0.939517,-3.8775,80.85,1.6235,4.360725,10.6375,68.81025,116.375,125.75,572.225,147.725,270.725,79.175,236.1,268.4,1.53402925,-0.40467075,63.796009,0.567031,44.599205,57.78777,56.42023925,9.53369975
3,8.25,0.21073075,0.32,0.28,0.3225,-0.718,-0.91,0.35,0.64,0.49,0.485,0.7,-0.12,-0.232,0.22,0.16,0.42,-2.6482755,76.24806925,2.73199925,4.3222195,8.301318,68.917625,408.2131535,264.8385795,232.623177,797.405,82.9730105,378.84215425,50.78383875,255.573499,302.48291675,438.232275,63.8395475,261.7867,307.01985,1.475744,-0.614769,124.5262935,0.519455,0.03015925,0.510136,57.319408,6.6033005,0.9551205,0.943387,21.1456295,-1.6020395,74.68107,-0.5572925,290.14365,301.5928,0.51652775,-0.06661275,16.753705,0.91611,0.003787,0.9043445,38.685436,1.325477,-0.081648,-0.075799,0.007184,0.169018,0.300829,0.445251,-0.123683,-0.09912,-0.016914,0.105343,0.208544,0.751783,-0.210105,-0.065535,-0.019562,0.06485,0.1384615,0.26765825,-0.05552,0.010968,0.13522,0.191927,0.296941,0.481097,-0.700936,-0.911917,-0.93164,-0.8607545,-0.850189,-0.8758835,-0.9847665,-0.615065,-0.518184,-0.5004445,-1.485609,-0.5405235,-0.9122615,-1.012225,-1.122873,-0.938763,-3.6125,80.5425,1.71675,4.4525,10.165,68.821,184.35,204.5,794.75,221.425,382.375,111.175,241.775,272.475,1.538788,-0.4663315,126.7521905,0.49707525,57.19814575,59.279715,71.972896,9.329099
3,8.75,0.23,0.36,0.31,0.36,-0.718,-0.91,0.35,0.64,0.49,0.49,0.7,-0.12,-0.26,0.22,0.16,0.42,-2.1785295,75.644625,2.91082175,4.36114425,8.2063435,68.926967,408.10751,341.8,311.685901,989.74592475,109.20599425,470.48747925,65.33864275,257.67138275,306.37555025,536.530025,77.580135,263.920175,310.285825,1.503181,-0.667713,182.465222,0.537324,0.0295625,0.54198575,70.151458,6.66446075,0.9529525,0.94983675,25.929222,-0.634215,73.7774625,0.35273375,293.19335,305.85085,0.513345,-0.077368,33.210885,0.9582685,0.00801225,0.95802475,47.4611665,1.292758,-0.079784,-0.077046,0.006769,0.168465,0.301067,0.444894,-0.123824,-0.099177,-0.015808,0.105073,0.209362,0.751801,-0.209707,-0.058859,-0.018796,0.0613115,0.138524,0.26702425,-0.05581,0.011805,0.135435,0.187263,0.29534,0.480199,-0.7012115,-0.9122105,-0.931436,-0.8608225,-0.849755,-0.875688,-0.9865755,-0.613653,-0.5173515,-0.500637,-1.485954,-0.5402005,-0.912011,-1.012101,-1.123175,-0.939831,-3.0925,79.58,1.8895,4.4208,10.35,68.84,246.025,255.15,1031.4,306.45,484.275,152.05,248.975,276.6,1.511784,-0.46471975,163.3601785,0.8963665,64.10275375,74.72838225,76.292228,9.1470355
3,9.25,0.24,0.37,0.34,0.4,-0.718,-0.90525,0.35,0.64,0.49,0.49,0.7,-0.12,-0.25275,0.22,0.1525,0.42,-1.627592,75.06907725,3.1531095,4.38869675,8.19003275,68.93973725,407.97054675,410.88333325,384.11000675,1174.40604175,135.84705,561.22453775,79.09218075,260.7044195,310.6318835,640.7699,93.1050875,266.6646,313.811825,1.47071075,-0.65672275,235.47361125,0.730989,0.0213455,0.717878,75.614182,6.52446725,0.98975725,0.95431325,30.42685175,-0.124869,73.35654,1.035736,295.8446,309.78945,0.50818575,-0.07384775,54.54492575,1.11725375,0.00774,1.12775725,49.6184455,1.252764,-0.078131,-0.079467,0.006363,0.168617,0.300256,0.44581,-0.124792,-0.099469,-0.018791,0.103269,0.20684,0.750719,-0.210176,-0.062518,-0.021064,0.0617815,0.135329,0.266137,-0.055785,0.013396,0.132375,0.187384,0.295004,0.479306,-0.7000205,-0.9123445,-0.932438,-0.861008,-0.851265,-0.874905,-0.9871855,-0.6124315,-0.5157705,-0.501297,-1.4864525,-0.5399495,-0.9122755,-1.012449,-1.1245975,-0.94201,-2.75,78.76,2.022,4.5029,10.03,68.866,296.875,297.05,1189.775,381.575,554.45,186.925,249.775,280.775,1.483604,-0.48911475,222.5297185,0.656055,68.20074525,84.14235575,80.693654,8.9719295
3,9.75,0.25,0.39,0.347,0.42,-0.718,-0.91,0.35,0.64,0.49,0.49,0.7,-0.12,-0.24125,0.22,0.15,0.42,-1.1285825,74.43250025,3.355298,4.4327825,8.201099,68.95226875,407.797499,482.6,444.70176325,1326.69950025,161.02273775,635.3271545,94.664288,263.09533625,314.5663295,713.67035,108.262175,269.415625,317.48715,1.4706745,-0.737264,284.2086045,0.78518475,0.0238985,0.7616945,82.65249525,6.582467,1.11001,1.099217,42.259174,0.765931,71.81255,1.904013,300.0198,313.7637,0.52104525,-0.08226025,74.90458625,1.296508,0.007076,1.295239,56.70428,1.270465,-0.077499,-0.076423,0.005504,0.168466,0.300083,0.446182,-0.123737,-0.101417,-0.018302,0.103238,0.207727,0.750273,-0.210831,-0.069486,-0.017365,0.0625985,0.1412175,0.26687325,-0.05568,0.011627,0.126667,0.177435,0.295046,0.47948,-0.700422,-0.911486,-0.932962,-0.860418,-0.8509045,-0.874719,-0.984097,-0.6141825,-0.5160005,-0.501472,-1.485273,-0.5400565,-0.9121875,-1.0116345,-1.124603,-0.9368035,-2.35,78.245,2.1395,4.5246,10.085,68.885,344.35,349.7,1352.9,434.1,630,212.3,250.1,287.55,1.502228,-0.50079,275.939119,1.408343,75.790478,75.166375,98.863686,9.042493
3,10.25,0.26375,0.39,0.354,0.43,-0.717,-0.91,0.35,0.64,0.49,0.49,0.697,-0.1125,-0.271,0.22,0.16,0.42,-0.57978825,73.3557835,3.551705,4.432323,8.1339575,68.950892,407.9674825,531.5871125,499.91716975,1456.658833,195.20516675,701.68103325,109.06575,265.4845,318.30956675,795.747625,122.98425,271.284125,321.6223,1.493241,-0.692199,324.529203,1.07180425,0.0260635,1.05957625,90.8337025,6.544986,1.0506405,0.994917,41.8777355,1.2954225,70.96804,2.3229215,302.723175,318.56965,0.52236125,-0.07731975,87.6930395,1.330092,0.006806,1.32015,61.32873,1.27277675,-0.072568,-0.069973,0.006289,0.168566,0.300979,0.446089,-0.124891,-0.102219,-0.018155,0.103485,0.206365,0.749521,-0.20636,-0.060875,-0.017966,0.0612855,0.1370675,0.26696875,-0.056657,0.006974,0.129452,0.177329,0.292028,0.477547,-0.700657,-0.9121795,-0.9340665,-0.860703,-0.850837,-0.874207,-0.9839655,-0.614516,-0.518486,-0.502238,-1.485125,-0.5409145,-0.913232,-1.0106995,-1.1237815,-0.9450275,-2.245,77.82,2.1755,4.54365,9.915,68.875,383.2,389.4,1481,492.6,693.2,237.5,252.5,293.85,1.51515075,-0.520745,307.81664725,0.76116275,83.594274,103.929294,101.691495,8.83600525
3,10.75,0.27,0.4,0.36,0.44,-0.717,-0.91,0.35,0.64,0.49,0.49,0.7,-0.1125,-0.26,0.22,0.16,0.42,-0.35215925,73.275915,3.64090475,4.4241125,8.10684625,68.94848025,408.0120745,570.374167,545.52072675,1563.5875,213.77552925,761.09287525,119.709289,266.503605,320.50166275,845.6798,133.28305,272.224,323.108375,1.48894675,-0.675773,357.58203675,0.999494,0.03253975,1.00987825,92.14224725,6.57177,0.9381325,0.9460115,49.0459955,1.8414595,70.08519,2.8411555,306.1519,321.76995,0.511252,-0.0817405,110.41344625,1.4832445,0.0101005,1.4892945,72.3559155,1.2557675,-0.067785,-0.068505,0.00988,0.168575,0.3005055,0.4463255,-0.123769,-0.0970585,-0.013613,0.104092,0.206823,0.7518945,-0.211756,-0.0573235,-0.0178775,0.064522,0.131275,0.2666025,-0.05696,0.014291,0.125994,0.1777565,0.2942505,0.4782425,-0.704355,-0.91335775,-0.93260925,-0.8620555,-0.84997025,-0.87456675,-0.98557025,-0.61367025,-0.51671,-0.50373875,-1.48559025,-0.54206275,-0.9134925,-1.01448625,-1.12411775,-0.942301,-1.86,76.71,2.4205,4.55435,10.025,68.8855,413.85,429.25,1575.7,546.3,763.5,260.7,253.65,298.4,1.482811,-0.514786,330.773072,1.0696915,82.328464,104.770743,112.272099,8.897693
3,11.25,0.27,0.4,0.37,0.44,-0.714,-0.91,0.35,0.64,0.49,0.49,0.69775,-0.12,-0.27,0.22,0.155,0.42,-0.0525,73.30069125,3.798848,4.42396475,7.9798535,68.9515285,408.110916,606.74896275,581.91360225,1638.93333325,232.494196,806.9177335,128.3540125,268.25545375,323.246021,895.80285,143.1792,272.039875,326.244225,1.4891935,-0.67523,380.7175655,1.1626385,0.02848075,1.1109845,96.5811545,6.4414275,1.08368925,1.0921445,53.78913825,2.247906,69.90419,3.389162,309.093475,326.629625,0.5169255,-0.074242,131.913942,1.7770175,0.007023,1.76763975,69.348802,1.22490675,-0.0651225,-0.0669515,0.0112305,0.1686575,0.299921,0.4453325,-0.1248915,-0.097453,-0.018271,0.1045255,0.2057885,0.7519055,-0.204229,-0.0555035,-0.015772,0.06516,0.135954,0.267382,-0.055678,0.0178375,0.124534,0.1776575,0.292483,0.476135,-0.70295675,-0.91346975,-0.93458075,-0.86096375,-0.849566,-0.87519125,-0.985404,-0.61175125,-0.5170105,-0.50464775,-1.48770825,-0.5406415,-0.912352,-1.01397,-1.12450725,-0.94188125,-1.335,76.135,2.60225,4.640075,9.92,68.88175,445.175,439.8,1639.225,584.425,812.725,273.65,257.025,300.825,1.4334125,-0.575068,354.4884735,1.3923895,90.2004605,120.7658775,105.980933,8.6948515
3,11.75,0.27,0.4,0.37,0.44,-0.717,-0.91,0.35,0.64,0.49,0.49,0.7,-0.11,-0.243,0.23,0.16,0.42,0.28203275,73.30950325,3.869238,4.4520975,8.22128725,68.9393475,407.923024,617.9592375,595.0851795,1669.8299165,235.393396,827.029817,131.18875025,268.6174555,324.54730425,919.429375,149.614725,273.926575,327.3735,1.460094,-0.661523,395.99927725,1.35367,0.034671,1.337739,100.360611,6.5215,0.9226285,0.94787875,49.8845395,2.19808975,69.026885,3.253937,307.91415,329.43955,0.5108535,-0.0691105,134.6588355,2.01753075,0.00904725,2.034047,75.499174,1.2383865,-0.064344,-0.066365,0.01068,0.168378,0.30086,0.445819,-0.12632,-0.090973,-0.013233,0.105429,0.20687,0.755538,-0.204687,-0.056205,-0.01137,0.0727195,0.1418895,0.2671245,-0.054341,0.017717,0.127213,0.17942,0.293258,0.47682,-0.70819475,-0.91394325,-0.93545125,-0.859786,-0.850179,-0.8757945,-0.98215275,-0.61232175,-0.51634375,-0.5001245,-1.4895255,-0.54131,-0.912841,-1.01175725,-1.1226675,-0.942297,-0.9825,76.2875,2.7065,4.653275,9.64,68.8745,446.4,455.65,1648.4,605.475,816.2,280.275,253.725,301.5,1.46725375,-0.60972325,357.4574065,1.467869,100.7013495,111.23069525,120.31458425,8.53020675
3,12.25,0.28,0.4025,0.38,0.45375,-0.7165,-0.91,0.35,0.64,0.49,0.49,0.7,-0.12,-0.25625,0.22,0.16,0.42,0.449504,72.1054165,3.957018,4.472012,8.1011285,68.94034675,408.016835,604.875,597.3039565,1680.995,240.44184175,826.97500025,133.770308,269.49687475,325.37349175,917.826525,147.245525,271.9693,328.39985,1.48630075,-0.66094075,400.24601825,1.47017,0.036426,1.45654775,101.2658875,6.4234665,1.0404485,1.0422925,54.012657,2.8985245,67.24052,3.8171065,308.974475,331.4651,0.52643,-0.07141725,136.08928,1.945558,0.008278,1.95443775,74.54096075,1.240479,-0.06530175,-0.066202,0.0110785,0.16812525,0.30027775,0.4444455,-0.12110425,-0.090315,-0.00536575,0.113111,0.21255725,0.75692375,-0.20810275,-0.054288,-0.011564,0.07394325,0.145096,0.266788,-0.05674075,0.011277,0.132936,0.183029,0.29458325,0.477257,-0.714423,-0.914452,-0.937709,-0.858487,-0.850592,-0.876318,-0.98547,-0.61243,-0.517056,-0.505154,-1.487232,-0.540707,-0.912287,-1.011987,-1.125283,-0.941005,-1.3475,75.405,2.7255,4.591675,9.5,68.87275,444.35,455.7,1645.875,574.575,812.35,272.275,259.7,298.575,1.4314675,-0.6095295,356.2390045,1.7586505,91.834241,108.89929,131.91986975,8.44582
3,12.75,0.277,0.405,0.3845,0.46,-0.717,-0.91,0.35,0.64,0.49,0.49,0.7,-0.11,-0.24775,0.23,0.16,0.42,0.5844405,71.344133,4.104798,4.47929,8.0265905,68.92985975,408.2236315,589.355,579.072033,1647.846333,238.9529915,809.355717,130.339117,269.56945,326.369117,902.94075,144.9159,271.401225,329.8111,1.50179775,-0.65944325,403.367951,1.298238,0.044376,1.307729,98.559636,6.475589,0.9928615,1.0246735,55.24515425,2.87011875,65.5661,3.92121075,310.1542,332.338975,0.543095,-0.083087,138.94744725,1.785794,0.010384,1.80045,76.19847125,1.264008,-0.0624805,-0.065585,0.012962,0.168434,0.30034275,0.4458655,-0.12390025,-0.09026125,-0.00523875,0.109968,0.21259575,0.7550385,-0.20870275,-0.049464,-0.0097355,0.07271025,0.143732,0.267333,-0.055023,0.01124575,0.1351985,0.18163375,0.29493325,0.47876375,-0.712962,-0.913555,-0.93874,-0.858316,-0.850814,-0.875051,-0.98371,-0.609789,-0.513876,-0.505622,-1.489132,-0.542148,-0.911305,-1.011522,-1.123871,-0.94253,-0.9775,74.5725,2.78325,4.686775,9.66,68.85725,449.625,443.675,1628.825,567.125,811.8,263.125,255.375,300.75,1.456752,-0.671937,354.556111,0.9685365,94.8416885,107.671519,121.015184,8.572612
3,13.25,0.28,0.4075,0.38,0.45,-0.71875,-0.91,0.35,0.64,0.49,0.49,0.7,-0.11,-0.265,0.22,0.16,0.42,0.646424,71.488519,4.0161895,4.495294,7.8737795,68.915153,408.2488395,548.8,547.650241,1576.321833,224.7034835,775.4689,126.051283,268.988967,325.844217,867.3075,140.10435,271.17605,329.379025,1.4652965,-0.687499,383.02438325,1.4391235,0.038241,1.426941,98.9501125,6.4057575,0.9325105,0.8986755,60.811243,2.5842445,66.5487925,3.762466,311.098725,332.59855,0.521013,-0.072266,140.423759,1.837892,0.00850375,1.8371895,76.0854195,1.1981675,-0.0619495,-0.0654435,0.014178,0.1680275,0.301828,0.4465565,-0.1212915,-0.0886745,-0.000669,0.1126745,0.209486,0.8228275,-0.204985,-0.0412705,-0.008703,0.077643,0.14755,0.267649,-0.0541325,0.011362,0.135361,0.1893695,0.295608,0.478729,-0.71567825,-0.91622075,-0.93827875,-0.8607795,-0.8513715,-0.87737875,-0.985671,-0.6122355,-0.515878,-0.50349,-1.48821825,-0.5419255,-0.91146,-1.01253675,-1.1229885,-0.9427615,-1.09,75.0225,2.8505,4.7058,9.5225,68.8385,433.8,437.7,1565.9,544.4,780.175,250.95,252.4,297.1,1.41891,-0.6397305,349.936154,0.87469575,89.26750125,107.4196155,97.56579425,8.588622
3,13.75,0.26825,0.399,0.38,0.43,-0.7155,-0.91,0.35,0.64,0.49,0.49,0.7,-0.11,-0.2735,0.22,0.16,0.42,0.7514345,71.7845405,4.1313265,4.5371625,7.817631,68.9118965,408.2396485,510,508.143329,1485.983333,204.334325,728.933583,115.121575,268.553267,325.409383,814.602575,130.324075,271.70285,328.511375,1.4356315,-0.6377915,373.491141,1.472261,0.0387635,1.458468,93.0458365,6.3065775,0.98443225,0.9693405,52.0288915,2.777807,67.431455,3.5903565,310.22335,332.313025,0.528929,-0.073638,135.2823665,1.9853535,0.010748,1.9804725,73.69644,1.19879675,-0.060362,-0.061431,0.013986,0.168229,0.301562,0.446517,-0.120373,-0.085353,0.004854,0.115851,0.211965,0.826643,-0.198353,-0.034559,-0.003811,0.0756105,0.146621,0.267401,-0.055519,0.010067,0.13616,0.189926,0.295281,0.479167,-0.71686825,-0.919526,-0.9373435,-0.86172775,-0.8517915,-0.8780885,-0.98959975,-0.61264825,-0.51817675,-0.506756,-1.48976875,-0.54216,-0.91195625,-1.0152075,-1.1259785,-0.9418555,-1.105,74.645,2.90875,4.7087,9.21,68.83425,377.375,395.4,1432.6,484.025,708.025,225.625,257.05,297.125,1.404698,-0.7431575,321.820437,1.332503,86.63442625,87.41857125,98.97819,8.35902475
3,14.25,0.27,0.38,0.37,0.41,-0.71375,-0.91,0.35,0.65,0.49,0.49,0.7,-0.11,-0.262,0.22,0.16,0.42,0.7169315,73.0682835,4.05951,4.5666245,7.8399725,68.911919,408.2565525,449.908333,453.123652,1358.95,180.646908,667.030767,104.10427,268.077133,323.68715,740.155575,116.111375,271.95765,327.97395,1.4394895,-0.63019225,351.6730165,1.386573,0.03892225,1.366893,90.8218585,6.356148,0.93683,0.9204665,44.4253015,2.502335,68.5077275,3.5755515,308.3242,330.404425,0.503103,-0.0691175,124.017113,2.1935025,0.006309,2.21471475,65.526534,1.205193,-0.059621,-0.055191,0.014645,0.168479,0.300614,0.446048,-0.117577,-0.084587,0.00543,0.116263,0.217974,0.829126,-0.197773,-0.018988,-0.001544,0.076466,0.148222,0.2671665,-0.053874,0.020334,0.136918,0.189548,0.295811,0.4786,-0.7166615,-0.9175715,-0.936125,-0.86199525,-0.85123625,-0.87630125,-0.988004,-0.61294725,-0.51841675,-0.50551425,-1.4898755,-0.5418095,-0.91273875,-1.014001,-1.12293625,-0.9415265,-0.69,74.72,2.78925,4.722775,9.485,68.82125,348.625,354.275,1280.325,423,639.675,200.5,255.3,296.125,1.4239215,-0.64899575,300.1215045,0.6762575,82.358481,90.7127015,94.4772445,8.406009
3,14.75,0.262578,0.36125,0.35,0.387,-0.71,-0.91,0.35,0.64,0.49,0.49,0.7,-0.11,-0.2585,0.22,0.16,0.42,0.670597,72.60075,4.049772,4.55006475,7.88541675,68.901607,408.172445,379.6959625,382.28516625,1207.20507475,153.67771275,588.4156045,90.304787,267.57783725,321.312579,652.0947,100.396275,271.49515,326.0846,1.455892,-0.61408875,315.541691,1.403046,0.0382015,1.42444425,81.313898,6.382743,0.874945,0.876786,37.3784665,2.2510565,68.6355575,3.360102,308.433125,328.213,0.49736475,-0.072538,100.65556525,1.90093175,0.01266075,1.9005925,64.810349,1.191669,-0.0593315,-0.057906,0.0143485,0.168528,0.3018495,0.4478445,-0.115302,-0.082518,0.007401,0.1215025,0.2154645,0.856799,-0.203941,-0.031948,-0.001552,0.079273,0.150068,0.26767825,-0.0525345,0.017954,0.136762,0.191603,0.295974,0.4796095,-0.71503625,-0.91606775,-0.9337325,-0.86059375,-0.8521485,-0.8760155,-0.985239,-0.6128565,-0.5158575,-0.5013345,-1.4877565,-0.54123,-0.9121345,-1.00969775,-1.12309575,-0.93975025,-0.8325,75.98,2.72225,4.76155,9.315,68.826,306.05,300.05,1133.8,363.575,571.55,171.425,250.95,294.9,1.42015125,-0.639021,265.89878075,1.61020325,80.900107,79.58997425,92.29357975,8.514898
