DOY2,HR2,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,G_1_1_1,G_1_1_2,H_1_1_1,LE_1_1_1,SH_1_1_1,WS_1_1_1,USTAR_1_1_1,TAU_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,T_SONIC_1_1_1,TS_1_1_1,TS_1_2_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,NETRAD_1_1_1,PPFD_IN_1_1_1,PPFD_IN_1_2_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NEE_1_1_1
1,9.75,410.23,2.1898,-8.3451332,-37.547,-51.18025,-45.1011375,-20.5848625,-12.42422,0.8967802,0.185462,-2.0682848,0.4449796,0.364451,0.3758065,98.80438,42.1015,-3.91965,0.0172848,-2.27125,3.27985,7.287175,4.207875,5.426725,9.1265,12.8475,11.2705,26.53925,19.05875,2.156175,241.345,333.725,-8.3451332
1,10.25,410.70345,2.1893575,-11.49289315,-36.0625,-47.685,-40.5540052,-13.5504604,-10.0007,0.76937775,0.27111375,-1.9978967,0.575718225,0.482085725,0.376887,98.800915,38.114,-3.39275,0.04238395,-1.7534,3.269,7.318,4.31225,5.448,9.135,15.72725,53.9975,30.9975,19.5375,2.016675,245.315,335.23,-11.49289315
1,10.75,410.1776,2.151565,-11.288831,-34.4875,-45.95,-40.17537395,-20.90419025,-4.66716,1.16011485,0.308836975,-2.051373225,0.543640825,0.4526559,0.4809105,98.88593,36.2665,-3.1078,0.03983655,-1.587,3.26525,7.35925,4.41825,5.4715,9.135,12.713,46.6395,31.11,17.498,1.034275,249.2925,336.0925,-11.288831
1,11.25,408.43355,2.18301,-12.5360093,-33.61,-43.8,-37.0342129,-11.214549025,-9.65598,0.9085253,0.235074625,-2.2924103,0.592231075,0.510853425,0.394998,98.78401,34.104,-2.86835,0.01545225,-0.8924,3.2715,7.393,4.533,5.50375,9.135,15.3915,45.4015,33.9575,19.43275,1.88935,252.565,336.575,-12.5360093
1,11.75,406.5464,2.08206,-12.218946075,-27.06025,-40.8485,-16.363056,-13.90276,-7.56496,0.631864,0.1752116,-2.4100174,0.6357962,0.473654,0.42409945,98.80736,30.254,-2.9256,0.141512,-0.556125,3.308075,7.4345,4.499125,5.556075,9.13775,16.36125,49.227,34.85325,22.14075,2.058575,254.815,338.0725,-12.218946075
1,12.25,406.8958,2.10428,-12.324525,-22.652,-38.001,-47.220105,-14.96820225,-9.6376,0.8229952,0.2098036,-2.4803716,0.5895352,0.4919724,0.40947005,98.7166,30.55175,-2.852425,0.140832,0.030875,3.498,7.4393,4.610925,5.7567,9.1415,14.60525,56.59275,32.71125,20.898,2.155725,257.065,340.84,-12.324525
1,12.75,405.38335,2.0799675,-14.6527788,-19.2655,-37.42475,-31.181905,-8.9447,-15.69902,0.757921775,0.256041775,-2.432059,0.60691025,0.5071335,0.37337175,98.743045,29.868,-2.793875,0.16454225,0.284,3.72605,7.4288,4.68905,5.79725,9.15525,20.12775,73.9385,42.2685,24.84625,2.771525,259.0125,340.9075,-14.6527788
1,13.25,406.0458,2.08318,-11.8675813,-14.75575,-37.89125,-16.0687781,-10.07902,-8.2261,0.6117692,0.221056,-2.0743368,0.516956,0.473418,0.30886,98.6695,27.91075,-2.8476,0.16919,0.660625,4.00325,7.448175,4.735225,5.869625,9.171,44.5745,127.0675,73.45525,51.6705,4.086825,259.5775,342.285,-11.8675813
1,13.75,405.3956,2.057275,-12.4943521,-19.74225,-41.942,-14.9573899,-4.7861625,-9.17608,0.7951577,0.1923085,-2.244508225,0.49709925,0.55402625,0.28521625,98.5341825,26.81075,-2.9835,0.17995575,1.0014,4.21925,6.891475,4.74485,5.8696,9.18325,45.62,123.8225,75.3875,49.75375,3.56975,260.245,344.5225,-12.4943521
1,14.25,404.2412,2.09276,-10.867993,-24.2445,-41.796,-37.51834,-14.2478,-12.642,0.8040216,0.185698,-2.0481798,0.539192,0.3932352,0.31419775,98.53946,27.702,-2.9208,0.155962,0.6205,4.3676,7.462275,4.746075,5.8634,9.18875,28.92025,86.01,48.76775,32.65025,1.97295,261.8425,345.235,-10.867993
1,14.75,403.177,2.06956,-10.9530515,-25.531,-42.24875,-41.21986,-8.0425,-13.99788,0.956596,0.1609212,-2.107582,0.459802,0.34383,0.27054925,98.42936,27.3045,-2.676925,0.177308,0.971875,4.42525,7.460425,4.70415,5.797975,9.188,29.7875,82.55,50.0035,33.6145,2.1995,263.49,343.6225,-10.9530515
1,15.25,402.61425,2.022555,-9.01259175,-28.33,-41.85,-17.6818125,-1.707533425,-12.48989,0.6514504,0.201805025,-1.877896675,0.549305675,0.45439095,0.324779325,98.4851375,27.252,-2.3895,0.146826,0.721,4.4815,7.54975,4.7545,5.81775,9.195,24.236,53.6315,40.135,30.86125,2.440925,263.16,343.4225,-9.01259175
1,15.75,402.7338,2.147255,-7.1671148,-29.4575,-42.835,-30.347028075,-8.7473094,-12.9816,0.77701255,0.20210535,-1.67811835,0.43600025,0.40627635,0.296647,98.48309,26.9875,-2.211625,0.125426,0.9073,4.48575,7.57575,4.77125,5.81675,9.2,14.26,21.98875,25.8625,18.8175,2.0445,262.3225,343.4275,-7.1671148
1,16.25,401.82495,2.1341025,-5.27013265,-30.4,-44.105,-41.81694,-1.5676834,-17.34867,0.673431,0.14873875,-1.701379675,0.37096925,0.371099125,0.23293375,98.4839025,27.22125,-2.291,0.1820265,1.2966,4.475,7.5975,4.74925,5.804,9.2125,5.3305,0,13.5835,10.06,1.486,261.93,343.035,-5.27013265
1,16.75,401.78565,2.17752,-3.41965565,-31.58075,-45.58475,-60.8470425,-11.762175,-20.2273,0.900333325,0.121236,-1.417537675,0.309252875,0.25447125,0.14586175,98.4692725,27.57625,-2.26175,0.1810035,1.2654,4.4809,7.63845,4.733925,5.809225,9.22175,-8.376,0,4.97165,5.0125,1.50225,260.7325,342.345,-3.41965565
1,17.25,402.35645,2.1304325,-1.651565525,-32.9505,-46.36,-75.63978,-7.25531335,-21.8487625,1.1489223,0.041480625,-1.1313954,0.26094775,0.14553525,0.111618975,98.448995,27.7025,-2.4485,0.1897665,0.8654,4.469575,7.6615,4.701425,5.7912,9.22725,-63.4775,0,3.326825,2.2735,0.58725,257.42,341.11,-1.651565525
1,17.75,403.577475,2.1572325,-1.0173148,-33.3645,-47.21925,-74.014775,-11.23785215,-26.8806575,0.8214697,0.034872275,-1.349236775,0.150360825,0.1541533,0.068413175,98.42609,29.68,-2.844875,0.17147795,0.759,4.45115,7.6781,4.663,5.772875,9.2405,-101.725,0,0.55,0.346,0.3447,254.8625,340.295,-1.0173148
1,18.25,405.46945,2.15439,-0.020989225,-33.647,-50.61675,-78.19213,-14.101675175,-33.9304025,0.7507074,0.03953405,-1.2128977,0.183151,0.1893636,0.0709018,98.45828,30.29625,-3.38725,0.1685205,0.431,4.437725,7.6908,4.615325,5.7503,9.246,-109.3,0,0.0105,0.346,0.123125,252.7425,339.56,-0.020989225
1,18.75,407.07125,2.16701,-0.157225,-34.13875,-51.37275,-94.853945,-17.50649095,-30.83199,0.7947755,0.0359849,-1.45261835,0.19105885,0.124127,0.0436568,98.446525,31.73125,-3.61175,0.1718135,0.140475,4.394775,7.69455,4.563775,5.721825,9.25375,-107.85,0,0.0105,0.346,0.142575,252.2875,339.1225,-0.157225
1,19.25,407.86275,2.13212,-0.0404525,-35.188,-52.606,-82.44316,-10.5441558,-36.84243,1.10770415,0.03670105,-1.223435,0.1655665,0.132453,0.0477339,98.44788,32.5475,-3.9265,0.1613415,-0.177575,4.376425,7.697825,4.511375,5.690125,9.257,-106.275,0,0.0105,0.346,0.152375,252.2875,338.115,-0.0404525
1,19.75,408.41405,2.11581,-0.0871664,-35.6665,-52.73975,-79.91184,-10.166038075,-29.4265,0.86501295,0.0263389,-1.2223221,0.150424,0.1723066,0.0587214,98.4438,33.70375,-4.26275,0.1609875,-0.336725,4.341975,7.69815,4.473425,5.659425,9.2625,-106.875,0,0.0105,0.346,0.1165,252.335,336.9275,-0.0871664
1,20.25,408.7522,2.147405,-0.1982532,-36.06925,-52.94975,-83.9317,-8.2357145,-34.10156,1.076025,0.05945385,-1.2690785,0.20693905,0.15336545,0.0815106,98.462185,34.67,-4.3795,0.160772,-0.471975,4.3137,7.69545,4.439975,5.6304,9.268,-107.325,0,0.0105,0.346,0.1884,250.9175,333.72,-0.1982532
1,20.75,408.0282,2.22098,-0.263265625,-36.258,-52.69525,-84.67908,-13.976366,-26.29118,1.304545,0.05425685,-1.28607,0.18352085,0.16431955,0.1006255,98.450845,35.64125,-4.601125,0.1231836,-0.75035,4.293925,7.701925,4.43245,5.606975,9.26575,-106.4,0,0.0105,0.346,0.0988,250.945,331.78,-0.263265625
1,21.25,408.16555,2.214265,-0.1921068,-36.556,-53.1665,-76.5813925,-24.7734627,-27.800425,1.02373545,0.04884575,-1.2898798,0.1877342,0.20029815,0.0689628,98.473465,36.89125,-4.6445,0.1463215,-0.9571,4.28855,7.6999,4.443725,5.5922,9.269,-105.475,0,0.0105,0.346,0.25135,249.6,329.6125,-0.1921068
1,21.75,408.24295,2.165815,-0.05516165,-37.15,-53.94525,-87.08457,-15.10111175,-39.19579,0.8594415,0.04544465,-1.5317945,0.22147665,0.1527827,0.048449,98.56107,37.2175,-4.643875,0.1335235,-1.14055,4.2784,7.691,4.530775,5.579925,9.26675,-105.125,0,0.0105,0.346,0.1439,246.8575,327.945,-0.05516165
1,22.25,408.6463,2.21802,-0.23474025,-42.21575,-53.795,-82.636925,-13.374381,-33.84637,1.293195,0.02974375,-1.4918837,0.2051215,0.15102905,0.0704101,98.624795,36.9975,-4.6805,0.130218,-1.098775,4.266625,7.689075,4.60005,5.563125,9.27225,-104.55,0,0.0105,0.346,0.1436,245.6575,326.5125,-0.23474025
1,22.75,412.6254,2.249,-0.283489,-43.585,-54.1245,-77.44412,-13.74335825,-22.88114,1.194815,0.046837225,-1.33351475,0.15214025,0.20419975,0.0426523,98.6201225,37.98625,-4.768875,0.11617325,-1.2286,4.257275,7.685375,4.6647,5.543225,9.26775,-103.225,0,0.0105,0.346,0.17,244.8725,325.325,-0.283489
1,23.25,411.63765,2.2661375,-0.1774726,-43.795,-53.33425,-71.4286125,-13.87890025,-38.5392825,1.398906575,0.0498686,-1.390553425,0.1467035,0.198228775,0.049260525,98.637305,38.8675,-4.764,0.077235275,-1.6806,4.2396,7.661275,4.723375,5.523875,9.2655,-101.475,0,0.0105,0.346,0.1185,243.8175,325.125,-0.1774726
1,23.75,410.923275,2.306035,-0.238046875,-44.1555,-53.36,-88.41785,-18.357330475,-32.359215,1.16544625,0.03889045,-1.752023125,0.143328325,0.1735036,0.049251725,98.629335,38.1275,-4.831125,0.088361775,-1.5382,4.27865,7.632225,4.7754,5.50175,9.26875,-102.225,0,0.0105,0.346,0.0741,242.225,324.465,-0.238046875
2,0.25,368.385125,3.2878375,-1.1989,-43.7045,-64.5765,-82.636511,-20.655095,-28.291185,0.638307,0.05954825,-1.458428,0.17178255,0.1997525,0.055046375,98.5338,36.0875,-2.631625,0.01536325,-1.79075,5.5266,8.8865,7.0587,7.7191,10.4775,-103.2625,0,0.034,0.051,0.075,233.655,318.485,-1.1989
2,0.75,367.32525,3.3403375,-0.33419025,-44.8325,-64.4765,-72.5515411,-18.691068025,-37.4405,0.91113625,0.0485315,-1.566206875,0.193487,0.1728918,0.04975975,98.53025,37.28875,-2.84825,0.099270625,-1.36075,5.4375,8.881,6.9339,7.63125,10.472,-102.6125,0,0.034,0.051,0.101075,233.24,318.845,-0.33419025
2,1.25,345.717625,3.391875,-1.31410295,-44.6035,-66.1135,-81.03046815,-25.389389,-45.0995875,1.14486125,0.063808125,-1.55997525,0.251171625,0.131756875,0.0628726,98.5256875,37.68125,-3.10625,0.087679875,-1.557125,5.35185,8.872,6.8454,7.6049,10.462,-102.5125,0,0.034,0.051,0.06015,232.415,319.04,-1.31410295
2,1.75,349.434625,3.4688125,-0.17352355,-44.525,-67.49575,-80.134965,-16.526402,-31.2906875,0.9232925,0.047773625,-1.415334125,0.240696,0.20338975,0.06638765,98.49735,38.88375,-3.275625,0.072027,-1.5495,5.29595,8.873,6.7738,7.58035,10.443,-99.325,0,0.034,0.051,0.0831,232.255,318.28,-0.17352355
2,2.25,343.778375,3.555025,-0.23157105,-45.0255,-65.224,-90.700445075,-13.489555525,-29.404375,0.85811675,0.04947675,-1.562428,0.2012775,0.1804825,0.0651566,98.542125,37.69375,-3.485375,0.036645875,-1.760625,5.22635,8.8685,6.68225,7.5525,10.4195,-100.3125,0,0.034,0.051,0.0919,231.45,317.725,-0.23157105
2,2.75,349.1035,3.5042375,-1.75402875,-46.6205,-63.80825,-66.244765,-29.1733975,-19.5708375,1.051082,0.045717,-1.57760525,0.2399205,0.1689025,0.059922,98.492575,38.51375,-3.66825,0.049349125,-1.860375,5.1437,8.8695,6.60845,7.52565,10.396,-96.8875,0,0.034,0.051,0.08805,230.79,316.81,-1.75402875
2,3.25,342.220875,3.4855125,-0.93962925,-46.273,-63.4425,-78.677719,-20.7456536,-18.1264375,1.068169,0.0437735,-1.493794375,0.14915375,0.141966375,0.04535475,98.36115,38.75625,-3.66425,0.048229125,-2.505,5.0709,8.8695,6.55155,7.49935,10.367,-97.6625,0,0.034,0.051,0.062875,230.345,316.545,-0.93962925
2,3.75,326.92995,3.45438,-0.81319075,-45.9335,-63.086,-84.799671875,-16.972805,-38.411775,1.0570265,0.056708,-1.84621925,0.2331973,0.19587335,0.06750625,98.287875,40.725,-3.6124,0.03453125,-2.73445,5.006,8.866,6.5095,7.4843,10.3435,-97.5125,0,0.034,0.051,0.05035,230.28,316.31,-0.81319075
2,4.25,326.4765,3.3321875,-0.5958,-45.812,-62.90325,-80.9481594,-25.07939125,-24.816725,0.88977625,0.057759875,-1.407020125,0.21092625,0.17804825,0.05261045,98.276,41.0025,-3.458,0.011242875,-2.6135,4.9357,8.866,6.3963,7.4573,10.3145,-95.6625,0,0.034,0.051,0.046,230.425,316.37,-0.5958
2,4.75,341.295875,3.31035,-0.704152675,-45.0225,-62.63775,-80.3994807,-18.4369315,-14.944425,1.05126075,0.055815,-1.169641625,0.155531125,0.169985375,0.04477735,98.2959875,39.02,-3.434125,0.04913825,-2.560875,4.88175,8.8615,6.2789,7.39935,10.2835,-97.075,0,0.034,0.051,0.06545,230.555,316.585,-0.704152675
2,5.25,342.6166,3.143565,-0.1933005,-45.1795,-62.6345,-77.52257785,-11.309102525,-21.702045,1.0760997,0.05844655,-1.416669,0.19369145,0.2507392,0.057708125,98.335705,41.8675,-3.80475,0.0188139,-2.8163,4.8299,8.867,6.1856,7.3381,10.2525,-93.15,0,0.034,0.051,0.0407,230.165,316.055,-0.1933005
2,5.75,351.90475,2.9970125,0.0145668250000001,-44.9855,-63.64125,-84.6775875,-11.0421433,-47.62576,1.055126125,0.039713,-1.297490125,0.19079375,0.182003,0.04761225,98.393475,45.66875,-4.105,0,-2.7887,4.77335,8.8615,6.08685,7.2894,10.216,-92.1625,0,0.034,0.051,0.063525,229.56,314.815,0.0145668250000001
2,6.25,358.534875,3.0458625,-0.0480263,-45.1625,-66.071,-86.5712322,-19.9661033,-34.0862125,0.95250375,0.053063125,-1.454910625,0.229397625,0.161345875,0.0585975,98.4035875,45.51375,-4.48845,0.012964,-2.9874,4.7116,8.8625,5.989,7.26655,10.1705,-93.3375,0,0.034,0.051,0.041,229.505,313.995,-0.0480263
2,6.75,365.88575,3.310725,-0.02373825,-45.371,-67.081,-82.821328675,-18.746603625,-36.8530625,1.1216875,0.04825325,-1.51304175,0.136313375,0.17991,0.0548313,98.3865,44.37875,-4.60735,0.058968,-3.13235,4.658,8.858,5.90925,7.22445,10.1215,-90.575,0,0.034,0.051,0.05225,229.615,312.755,-0.02373825
2,7.25,379.410725,3.269545,-1.316922175,-44.978,-66.15625,-79.6403262,-25.049273,-28.816455,1.13108555,0.0628038,-1.41984965,0.219666,0.19129705,0.0421585,98.382125,43.995,-4.5295,0.02531385,-3.54375,4.6113,8.849,5.84025,7.1821,10.067,-73.2275,0,1.4439,0.927,0.2785,229.57,312.765,-1.316922175
2,7.75,382.542975,3.33924,-4.80037115,-42.667,-64.15825,-54.8155075,-16.9064373,-37.2319575,0.8382845,0.071115475,-1.5452372,0.21833395,0.23802625,0.052930625,98.425765,44.199,-4.4405,0.0447876,-3.95855,4.5684,8.817,5.8094,7.14535,10.0125,-28.222,0,7.411,4.182475,0.6159,230.955,315.51,-4.80037115
2,8.25,385.063875,3.32486,-5.7213348,-41.443,-62.63,-82.118803925,-36.3781758,-23.3623,0.6035996,0.06867,-1.601284,0.2509672,0.2280032,0.120411375,98.46538,45.90625,-4.150975,0.0347208,-4.1664,4.61575,8.784,5.86105,7.11715,9.9745,1.11555,0,16.793,10.8455,1.1931,232.765,317.84,-5.7213348
2,8.75,383.8662,3.32176,-8.6351554,-39.6105,-60.2175,-46.7384075,-24.276061,-12.06218,0.4361328,0.132244,-1.6763944,0.2569552,0.2795612,0.259552875,98.51294,42.83825,-4.081575,0.018032,-3.732,4.77525,8.75,6.02195,7.09625,9.929,3.23295,9.2895,15.108025,12.81,1.7855,236.375,319.765,-8.6351554
2,9.25,389.492825,2.87684,-8.8336088,-38.2845,-50.75375,-34.0593244,-14.0806527,-10.55612,0.6373852,0.1639936,-1.5029664,0.3602928,0.3347398,0.31503825,98.5592,38.90975,-4.016375,0.0646826,-3.3698,5.07885,8.6935,6.622,7.08725,9.888,22.89725,53.4685,38.16175,30.485,1.6985,240.29,319.94,-8.8336088
2,9.75,384.661,2.82894,-11.0553789,-37.09,-47.18625,-57.3662188,-11.1219843,-13.06674,0.4426996,0.170876,-1.5702112,0.4617848,0.3654168,0.38063975,98.60146,36.4475,-3.6105,0.0760642,-3.9258,5.32815,8.658,6.83125,7.2684,9.846,32.0975,79.4575,66.7215,40.056,2.8688,249.465,320.445,-11.0553789
2,10.25,391.6473,2.89491,-11.3104565,-36.269,-39.54325,-24.1175416,-4.0413675,-10.03832,0.76367855,0.19102555,-2.0730223,0.50149155,0.494522,0.45479875,98.600245,31.64,-3.43175,0.08835615,-2.8223,5.6539,8.6135,6.91785,7.34295,9.8105,42.61,111.3575,62.93975,49.336,3.3756,251.24,321.555,-11.3104565
2,10.75,394.7424,2.83142,-13.537149375,-35.30775,-34.99,8.1366098,-19.5235997,-14.697525,0.7973095,0.23576455,-2.09733525,0.57552455,0.53064885,0.5081475,98.6095,28.726,-3.076,0.0918496,-2.564,6.22805,8.595,6.958525,7.4175,9.79225,54.127,127.94,65.0705,63.9805,3.769825,256.5625,321.5325,-13.537149375
2,11.25,396.61275,2.771725,-15.917427475,-33.3105,-33.959,-12.89875665,-20.61037785,-12.591765,0.856072375,0.27703375,-2.208087125,0.5806475,0.643509625,0.5066165,98.5706375,25.44,-2.6671,0.091915375,-2.184625,6.49825,8.58175,7.202325,7.42305,9.777,51.5205,133.97,86.48,57.928,3.811275,253.84,322.3375,-15.917427475
2,11.75,398.111125,2.8294,-16.065220225,-24.54625,-32.745,-17.568061,-7.8558339,-9.6955875,0.684351875,0.22188125,-1.8495375,0.56980375,0.574940875,0.434261,98.559925,24.295,-2.469525,0.091143375,-1.993625,6.6591,8.57375,7.38905,7.488675,9.77175,61.51025,134.6775,82.402,83.375,4.88075,256.625,322.305,-16.065220225
2,12.25,397.3968,2.82714,-15.46895795,-23.305,-30.63075,-5.6349979,-24.180964525,-12.63065,0.88184125,0.2080972,-2.1334913,0.648046,0.45620195,0.4725645,98.60858,24.81875,-2.183725,0.10459065,-1.6637,6.64635,8.586,7.4406,7.61655,9.773,38.1845,129.7675,90.6005,55.06,4.15525,258.68,322.3375,-15.46895795
2,12.75,392.9194,2.8864,-15.6061378,-22.376,-28.716,4.80136865,-11.104062,-13.71214,0.6945092,0.2211348,-2.0406724,0.628516,0.5385584,0.441229,98.58054,23.853,-1.8146,0.170552,-0.5008,6.6474,8.6125,7.56635,7.66265,9.80175,49.36625,136.72,124.225,61.4445,3.66675,260.2975,322.235,-15.6061378
