DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,LE,SLE,G,TS_1,TS_2,TS_3,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1
1,0.25,0.121943,-3.429,0.819589,0.0851806667,0.1114334,-0.02121180525,-47.2698,-1.18474,-0.150930883,-7.730666667,-0.702,-0.8,-0.861,66.115783352,85.3756,392.98139982,-74.2319545,0,0,0.159,221.45,289.5,4.0203996806,-0.128347,0.494398524725,0.452634510375,0.14715809395,-4.08125,0.283568731175,-0.9,-0.6,0.225,1.9,3.6,7.1,-0.8375,-0.4,0.5,2.1,4,7.5
1,0.75,0.1329773699,-3.678,0.93632518985,-0.170293111,-0.14084675,-0.018108333,-47.7819,-0.7364055,-0.175947068,-8.80335053,-0.75,-0.836,-0.936,66.336636094,85.3668,392.50358466,-73.3085,0,0,0.0945,217.8,288.4,4.1326191572,-0.12760325,0.496772096425,0.423187440875,0.148596374175,-4.343,0.2678150855,-0.9,-0.6,0.225,1.9,3.6,7.1,-0.9125,-0.375,0.5,2.1,4,7.5
1,1.25,0.13269575,-3.889,0.98294305275,-0.155650333,-0.226751,-0.018307639,-47.961875,-1.81461,-0.18583447825,-8.564287973,-0.78425,-0.8235,-0.991,65.785685521,85.3365,392.07236638,-75.9425,0,0,0.127647,214.5173,287.6,4.0724226644,-0.121671,0.498320311925,0.414876279925,0.141675856,-4.62175,0.278297298675,-0.9,-0.6,0.3,1.9,3.6,7.1,-0.8,-0.3,0.5,2.1,4,7.5
1,1.75,0.129229,-3.821,0.7880484732,-0.04923803925,-0.054955325,-0.02101249975,-49.189675,-1.52668,-0.199498261,-9.36448766125,-0.79925,-0.9125,-1.041,65.546442951,85.3223,392.405471865,-74.814,0,0,0.116,215.3724,288.35,4.1022951303,-0.1400705,0.562774215375,0.469915787075,0.145190723275,-4.3535,0.2671580431,-0.9,-0.6,0.3,1.9,3.6,7.1,-0.8,-0.3,0.5,2.1,4,7.5
1,2.25,0.116182,-3.572,0.8312935,0.0683315917,0.0191975425,-0.028472222,-47.99315,-1.09455625,-0.186038926,-8.27168805175,-0.82375,-0.92275,-1.03,65.0824897345,85.3873,393.1151041,-73.749623,0,0,0.1423525,217.35,287.4,4.112948685375,-0.155402,0.50078310885,0.44420330765,0.1329842437,-4.2275,0.2654940677,-0.95,-0.6,0.3,1.9,3.6,7.1,-0.8,-0.3,0.5,2.1,4,7.5
1,2.75,0.130879119225,-3.7245,0.956709,-0.001398337475,0.0335917,-0.018905556,-48.673875,-1.0432665,-0.202120163,-8.93457591,-0.8155,-0.959,-1.053,64.116310108,85.387195,393.636757535,-74.2523775,0,0,0.1535,214.9224,287.05,3.96073993795,-0.13258875,0.51958588895,0.46769937785,0.1515845789,-4.135,0.263380498575,-1,-0.6,0.3,1.9,3.6,7.1,-0.9,-0.3,0.5,2.1,4,7.5
1,3.25,0.121104,-3.464,0.92725758715,-0.05486512775,-0.06081575,-0.016058333,-51.031675,-1.004745,-0.127620207,-8.47654166675,-0.85625,-0.99025,-1.013,64.390996124,85.41497,393.454035465,-75.524279,0,0,0.191,215.9,287.6,3.7974351901,-0.1374255,0.501570063175,0.456900672075,0.141734637775,-4.107,0.2678567507,-1.05,-0.6,0.3,1.9,3.6,7.1,-0.9,-0.3,0.5,2.1,4,7.5
1,3.75,0.120341,-3.74,0.9459125,-0.115011511,-0.0751504,-0.02141111075,-50.3663,-0.950948,-0.155473804,-8.78091714225,-0.924,-1.01575,-1.05,64.782763669,85.4265475,393.4365071925,-74.364804,0,0,0.0895,216.05,287.9,3.828203339625,-0.14921975,0.5094232032,0.4541574617,0.1338136764,-4.407,0.271195275575,-1.1,-0.6,0.3,1.9,3.6,7.1,-0.9,-0.3,0.5,2.1,4,7.5
1,4.25,0.11483275,-4.06075,0.9364041064,-0.0643133,-0.0512955,-0.0199875,-45.6456,-0.879358,-0.1618912865,-8.7232338715,-1.019,-1.036,-1.11375,65.87224697875,85.418735,393.41219113,-73.565,0,0,0.070838,216.5,286.125,3.71673921145,-0.135966,0.4847236326,0.4572264209,0.146628783,-4.683,0.2585622435,-1.1,-0.6,0.3,1.9,3.6,7.1,-0.9,-0.35,0.5,2.1,4,7.5
1,4.75,0.124343920975,-4.25625,0.972175,-0.08558098375,-0.06613535,-0.021297222,-46.824075,-0.653419,-0.16052095425,-8.4496941375,-1.046,-1.0675,-1.1675,67.05388976125,85.410265,393.5893597125,-71.19225,0,0,0.08425575,219.175125,287.725,3.7182402891,-0.157521,0.472592848,0.4609967462,0.1408605694,-4.93325,0.2560220694,-1.1,-0.6,0.3,1.9,3.6,7.1,-0.9,-0.3,0.5,2.1,4,7.45
1,5.25,0.11920275,-4.09675,0.9120807055,-0.026990511,-0.0197466,-0.0268777775,-45.4433,-0.651709,-0.1866213075,-9.122091332,-1.0845,-1.082,-1.20675,66.07051832525,85.390745,393.3063310925,-73.5140455,0,0,0.102,213.8,287.5,3.7077626393,-0.12057,0.4936023999,0.4297563623,0.150570481975,-4.64575,0.2613540401,-1.1,-0.6,0.3,1.9,3.6,7.1,-0.85,-0.35,0.5,2.1,4,7.5
1,5.75,0.127311,-3.84825,0.890616,-0.1533151665,-0.116191,-0.0226354165,-43.0452,-0.46570425,-0.15286299425,-8.6354773585,-1.0795,-1.1885,-1.23575,65.549002122,85.3731775,393.3888991075,-75.69305825,0,0,0.09,215.9,287.325,3.8886099013,-0.1438215,0.51530267845,0.4381683368,0.1545848967,-4.62175,0.2437072014,-1.15,-0.6,0.3,1.9,3.6,7.1,-0.85,-0.3,0.5,2.1,4,7.5
1,6.25,0.121526,-3.98425,0.941657,0.1462919444,0.177649,-0.02608055575,-46.2614,-0.599531,-0.164098802,-9.2414232555,-1.124,-1.249,-1.26925,65.573954088,85.345115,393.435052275,-73.87525,0,0,0.149,216.125,286.925,3.8394780004,-0.19614,0.5249282169,0.479344588075,0.147495327025,-4.622,0.2451695332,-1.3,-0.6,0.3,1.9,3.6,7.1,-0.8,-0.4,0.5,2.1,4,7.45
1,6.75,0.1333842486,-4.00225,0.9270329429,0.165293388875,0.166161,-0.020955556,-48.3625,0.510771,-0.19365804975,-9.4669013685,-1.157,-1.2035,-1.242,65.83276516275,85.3508,393.4079991675,-73.03,0,0,0.134,217.2417,286.675,4.0543965095,-0.195414,0.4801672945,0.47482490655,0.1537249635,-4.695,0.2475883681,-1.15,-0.6,0.3,1.9,3.6,7.1,-0.9,-0.325,0.5,2.1,4,7.4875
1,7.25,0.12338125,-3.775,0.98699625,0.0624256389,0.022790325,-0.017994444,-50.8103,1.02131,-0.12308402325,-8.46257843775,-1.2,-1.228,-1.254,66.510171316,85.36005,393.57073745,-74.996,0,0,0.083,219.0284,286.8,4.033629775675,-0.150111,0.54089714645,0.4873941481,0.156216761825,-4.4815,0.2434873713,-1.15,-0.6,0.3,1.9,3.6,7.1,-1,-0.3625,0.5,2.1,4,7.45
1,7.75,0.11037203595,-3.9425,0.878097,0.0256665999,0.03780785,-0.01941805525,-42.576325,0.086975975,-0.18226474025,-8.969035818,-1.20225,-1.2095,-1.25725,65.459727322,85.3720375,393.565603075,-72.63040525,0.12775,0,0.1655,222.725,288.25,4.023771296,-0.17451275,0.5450073394,0.491500763,0.1375856097,-4.709551,0.22870448685,-1.1,-0.575,0.3,1.9,3.6,7.075,-1.05,-0.375,0.5,2.1,4,7.5
1,8.25,0.128151,-3.6675,0.863418,-0.053077567,-0.04884885,-0.0187916665,-47.12330302,0.59826425,-0.120266798,-8.649333333,-1.191,-1.1935,-1.2675,64.974245582,85.3686825,393.6493480575,-67.796,7.5225,1.0965,1.1343055,222.95,288.8,3.9488181599,-0.124078,0.504961322175,0.47229961305,0.1474851563,-4.26575,0.245906291975,-1.175,-0.575,0.3,1.9,3.6,7.075,-1.1,-0.4,0.5,2.1,4,7.5
1,8.75,0.113418,-3.63475,0.7955934158,-0.1881538335,-0.166581,-0.029497222,-40.38853629,1.939745,-0.1416599515,-6.788274797,-1.143,-1.208,-1.254,65.5105361425,85.39524,393.0383620275,-57.34925,44.805,14.4125,3.657,217.635825,289.1,3.83326770375,-0.152553,0.584468266825,0.476285470775,0.150613165925,-4.286,0.2350512363,-1.225,-0.575,0.3,1.9,3.6,7.1,-1.125,-0.4,0.5,2.1,4,7.475
1,9.25,0.1132618043,-3.1085,0.64869125,-0.282965222,-0.2900787095,-0.0449291665,-30.868025,4.26728,-0.03822714675,-7.25719799125,-1.13175,-1.19625,-1.178,63.0375210305,85.39671,393.59989914,-17.36,109.4,46.875,11.08,216.7,292.1,4.02974839535,-0.159257,0.5170542048,0.4530109209,0.129307789225,-3.9555,0.2130760073,-1.3,-0.6,0.3,1.9,3.6,7.1,-1.2,-0.4,0.5,2.1,4,7.5
