DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1
1,0.25,8.12189093037466,-4.61223757922004,0.321615573358906,0.282058989831016,0.0547337136901052,0.257382760812494,0.240805766057144,0.303594547732127,0.413746903626497,-1.67648130819846,1.3246242988969,0.879961073223365,7.1575,6.1725,2.74,-4.362375,-5.18475,-3.98005,-4.17455,-4.571175,95.22549,85.56,0.66935,-4.0525,-3.075,-3.08,0.9,-0.3925,1.975,-0.56,0.1,272.125,292.3,292,301.9,0.32,-0.02,0.21,-0.07,0.32,0.1,0.09,0.18,-1.54825,-1.18625,-0.548,-0.1455,0.51425,1.131,3.82375,4.6585,-2.4355,-2.22075,-1.6255,-1.54075,-0.49725,0.96475,2.425,3.698,4.3475,-1.147,-0.721,-0.42975,-0.1235,0.48,1.618,2.613,4.131,4.618,-1.54225,-1.21175,-0.8,-0.41275,0.235,1.278,2.4485,4.03525,4.801,-1.6035,-1.2925,-0.79,-0.3045,0.37,1.69475,2.923,4.01225,4.9345,-1.39025,-1.6875,-2.5895,-2.4575,4.09935045984464,3.9026104946327,3.8690908782963,3.93235826309362,3.95448276513221,3.95869331321109,3.92398143525022,3.89845115327802,3.81617608646889,420.386123784837,422.545104768782,424.1064652475,422.850145398922,424.345274641779,422.549796996652,424.555046772754,423.163689074437,424.298865452795,2063.61262207729,2044.63264294939,2061.9383643655,2062.50584467842
1,0.75,8.22461648321437,-4.36840889124796,0.320545534317014,0.287484927970739,0.0459131535182312,0.285480531283163,0.0112839819028635,0.355522237224557,0.415436786547116,0.509809137723497,1.41141128194881,0.861607986634932,7.29,6.03,2.845,-4.2527,-5.2645,-4.19335,-4.34495,-4.603125,95.18236,87.9675,0.656425,-4.0375,-3.15,-3.12,1.1,-0.385,2.075,-0.56,0.11,269.775,292.025,290,301.8,0.32,-0.01,0.2,-0.08,0.32,0.1,0.09,0.18,-1.5415,-1.1825,-0.547,-0.1475,0.51375,1.131,3.82275,4.6575,-2.4315,-2.26825,-1.6455,-1.53625,-0.49575,0.96525,2.424,3.69775,4.3465,-1.157,-0.725,-0.4315,-0.125,0.484,1.617,2.613,4.127,4.618,-1.53425,-1.229,-0.815,-0.4245,0.235,1.27925,2.4485,4.03475,4.8,-1.6125,-1.29725,-0.794,-0.3105,0.369,1.694,2.923,4.00975,4.93125,-1.4285,-1.8195,-2.336,-1.88,4.0635305179856,3.88933695232305,3.88701420483726,3.88536522618663,3.89444048064905,3.92670133220243,3.83088064485189,3.88376023007871,3.78875005740596,420.603895807567,422.532186062672,424.68496841949,422.888577434607,424.666836828882,422.8529521585,424.585175385418,422.929413914189,424.762324547848,2056.09096193958,2055.18883932635,2059.23166075058,2058.99291844466
1,1.25,8.50049939281109,-4.41173868446663,0.336041588952575,0.261270028840494,0.0441310730909248,0.274493590795866,0.42626051809026,0.435644561407224,0.420706386090731,-0.743869603713499,0.785909462989111,0.910563918694578,7.55,6.31,2.9275,-4.046275,-5,-3.7981,-3.8711,-4.282125,95.15534,87.7125,0.6563,-3.8975,-3.0125,-3.1,1.05,-0.4925,2.075,-0.55,0.11,269.525,292.475,289.9,300.3,0.32,-0.02,0.2,-0.07,0.32,0.1,0.09,0.18,-1.53525,-1.178,-0.545,-0.14725,0.5135,1.12775,3.822,4.6565,-2.428,-2.2865,-1.66575,-1.53325,-0.49425,0.9655,2.42375,3.69675,4.34525,-1.167,-0.729,-0.431,-0.12475,0.483,1.615,2.612,4.126,4.617,-1.5355,-1.239,-0.811,-0.4375,0.235,1.278,2.44875,4.0345,4.79875,-1.6105,-1.3105,-0.7965,-0.3135,0.369,1.69825,2.92275,4.00975,4.931,-1.423,-1.9,-2.38025,-2.585,4.18587288236072,3.82707591123946,3.949281331173,3.84376854752553,3.86673082506391,3.83295255484933,3.82004576467211,3.78127386711314,3.95591433892472,420.604225519482,422.962760553009,424.631932931761,422.943536266593,424.595881353474,422.883319465166,424.638642754633,423.33289184264,424.751391118159,2060.78554506068,2053.66845514276,2060.04214222878,2060.44968869493
1,1.75,8.27618887946013,-4.37947134513558,0.31273622193438,0.265796515484385,0.0550732316656978,0.224743280748353,0.112639675240924,0.3312734561327,0.408543730327528,-0.726932369416342,1.10029392783944,0.850201765129558,7.52,6.24,2.8625,-4.01605,-4.87025,-3.816775,-3.8542,-4.167325,95.17706,87.245,0.6841,-3.9975,-2.9675,-3.15,1.275,-0.545,2.3,-0.5525,0.1,270.575,292.1,289.8,301.1,0.32,-0.02,0.21,-0.07,0.32,0.1,0.09,0.18,-1.55225,-1.17475,-0.54425,-0.14725,0.5135,1.124,3.821,4.6555,-2.44475,-2.28475,-1.6875,-1.52975,-0.49275,0.96575,2.42375,3.696,4.345,-1.17,-0.733,-0.431,-0.1325,0.483,1.615,2.612,4.124,4.615,-1.49475,-1.24575,-0.808,-0.451,0.235,1.2755,2.449,4.03275,4.79775,-1.56675,-1.31675,-0.79525,-0.31525,0.36925,1.6945,2.922,4.0105,4.9315,-1.41825,-1.84775,-2.333,-2.1025,4.23020527198303,3.92987770994842,3.87245302937412,3.95274004844461,3.84009816928624,3.91652862230091,4.00544430806946,3.92262788517013,3.87269611706167,420.703798444069,423.283718646216,424.788876805764,423.103917931597,424.587544882914,423.108143092198,424.598644892444,423.641241152616,425.050141008049,2064.44978319193,2047.78165452176,2059.26362219838,2059.83755289257
1,2.25,8.17229559032146,-4.11692747887335,0.299258811973841,0.247901048478934,0.0444442065939816,0.240105593384021,0.477947155829029,0.436695583922485,0.400087997147648,-1.3169677295651,1.46810068249298,0.851490967521293,7.62,6.3275,2.8975,-4.173,-4.911,-3.964075,-4.03545,-4.3169,95.2079675,86.995,0.6522,-3.96,-2.98,-3.07,0.9,-0.465,1.9,-0.5625,0.1475,270.925,292.375,289.8,301.5,0.32,-0.02,0.2,-0.07,0.32,0.1,0.09,0.18,-1.5785,-1.159,-0.54225,-0.14725,0.5125,1.124,3.82025,4.6545,-2.46175,-2.273,-1.695,-1.52625,-0.492,0.966,2.42275,3.69575,4.34375,-1.169,-0.738,-0.43,-0.13225,0.485,1.614,2.611,4.123,4.615,-1.4935,-1.246,-0.80625,-0.458,0.23475,1.27425,2.4485,4.0325,4.79675,-1.5885,-1.3175,-0.79425,-0.317,0.368,1.69375,2.922,4.0105,4.931,-1.41975,-1.956,-2.478,-1.9975,4.26386914658755,4.09071191640353,3.77146755544275,4.01109198500468,3.92960009664124,4.0287857031108,3.93260019772802,4.01014344748278,3.7884211191368,420.500408154106,422.899034307531,424.795914813806,423.005445982336,424.630679556087,422.912823627211,424.733137031358,423.288290687602,424.791670485432,2057.30147701101,2057.46601759961,2067.86087084422,2058.80151951549
1,2.75,7.83754185829327,-4.03091382193005,0.313147468093811,0.381183519160146,0.0493102695877711,0.339310257150941,0.540461802468103,0.358587275121817,0.399792305219052,-1.17396227836492,1.38818112368309,0.906327820922816,7.735,6.3225,2.825,-3.8541,-4.61375,-3.7078,-3.83845,-3.940775,95.2222525,87.505,0.63825,-4.045,-2.995,-3.07,1.1,-0.49,2.175,-0.5725,0.12,273.1,293.25,289.5,301.8,0.32,-0.02,0.2,-0.07,0.32,0.1,0.09,0.18,-1.60825,-1.1335,-0.543,-0.14725,0.5125,1.124,3.82025,4.6535,-2.47125,-2.267,-1.7025,-1.521,-0.4905,0.9665,2.4225,3.69475,4.3425,-1.164,-0.743,-0.43,-0.13225,0.485,1.611,2.611,4.124,4.615,-1.5085,-1.24025,-0.8025,-0.473,0.235,1.27325,2.44775,4.0315,4.7955,-1.59775,-1.3365,-0.796,-0.317,0.36825,1.6935,2.92175,4.00875,4.9285,-1.389,-1.958,-2.5855,-2.73,4.30991751620508,4.09452964125678,4.10428572387011,4.09650788162199,4.02076489924328,4.14327774043932,3.91200106833928,4.13044438659715,3.7743396479071,420.367000583043,423.088811227166,424.523648291752,423.234497326625,424.525863235889,422.772201598666,424.666340755501,423.201114065226,424.922607680192,2064.64537617855,2054.53533208192,2057.57139747012,2058.27939249729
1,3.25,8.55539747122189,-4.01126620180355,0.307290516141638,0.348445941370874,0.0652772498368,0.273366373010311,0.688372789633906,0.292148774251578,0.428851852652644,0.446320181635816,1.07050119884807,0.901338231764724,7.88,6.7525,2.9325,-4.209575,-4.765,-3.5422,-3.640825,-3.9048,95.22461,86.7125,0.6612,-3.7625,-3.0275,-3.1,1.2,-0.5,2.275,-0.57,0.14,275.525,292.775,290.2,301.7,0.32,-0.02,0.21,-0.07,0.32,0.1,0.09,0.18,-1.64,-1.1315,-0.544,-0.148,0.5125,1.12375,3.81925,4.65325,-2.4805,-2.261,-1.703,-1.5235,-0.48875,0.967,2.4225,3.6945,4.34225,-1.157,-0.73125,-0.429,-0.127,0.487,1.61,2.611,4.124,4.614,-1.5265,-1.22925,-0.798,-0.487,0.235,1.27175,2.4485,4.031,4.79525,-1.58425,-1.34075,-0.796,-0.317,0.36725,1.69275,2.92175,4.0085,4.92825,-1.36475,-1.88975,-2.84175,-2.2325,4.28842060896628,3.99930797846384,3.98759101280446,4.06075508362109,3.97297999140855,4.1606568576837,3.8296982316295,3.90290692621365,4.10134093917455,420.573301648016,423.075125616417,424.615531331029,423.056784982873,424.620992731704,423.103204777304,424.589372304065,423.147274240608,424.77969435682,2063.28685413842,2052.69677602108,2061.39274605507,2063.6989443001
1,3.75,8.26124228373704,-4.33383314617308,0.305337602801727,0.316409373798345,0.0570260770175624,0.304741920983802,0.758725969368513,0.204480676297434,0.420195589067276,-1.54960277421629,0.832874263286383,0.896191014691578,7.51,6.3625,2.94,-3.91235,-4.9635,-3.60965,-3.947425,-4.3117,95.22166,87.6425,0.653875,-3.745,-3.1175,-3.11,0.9,-0.4125,1.9,-0.54,0.14,272.575,292.975,286.8,301.2,0.32,-0.02,0.21,-0.07,0.32,0.1,0.08,0.18,-1.67825,-1.12875,-0.5455,-0.14775,0.51175,1.123,3.8185,4.65225,-2.518,-2.26625,-1.715,-1.51875,-0.48725,0.968,2.4215,3.6945,4.341,-1.156,-0.72825,-0.428,-0.126,0.4925,1.609,2.61,4.124,4.614,-1.53325,-1.22125,-0.79425,-0.4925,0.235,1.27175,2.448,4.03025,4.794,-1.567,-1.32425,-0.79775,-0.315,0.3665,1.69175,2.92125,4.008,4.9265,-1.41325,-1.8675,-2.48,-1.505,4.30295901618632,3.95723231529658,3.88218986666441,3.93127667014662,3.68014473956273,3.95043515869345,4.06045443753854,3.90206087553092,3.93857144240616,420.804044905179,423.028728675398,424.86782640839,423.217845706361,424.647764164687,423.244778513935,424.648916344398,423.378643521312,425.039830054296,2056.96372226203,2050.95860553233,2062.61751759437,2059.24535864464
1,4.25,8.54941290552585,-4.34717476001041,0.338027693012789,0.337126010089538,0.0661164490791488,0.355544828286263,0.637191333860404,0.194173617444315,0.410133141712308,1.49407134905451,0.759233644916199,0.877323761266831,7.795,6.5,2.8275,-4.01,-4.981,-4.0151,-4.13895,-4.641325,95.17692,87.17,0.638175,-4.035,-3.4575,-3.17,1.175,-0.45,2.175,-0.5125,0.135,270.725,292.35,287.7,301,0.32,-0.02,0.21,-0.07,0.32,0.1,0.09,0.18,-1.6915,-1.12475,-0.545,-0.15275,0.5115,1.123,3.81775,4.652,-2.55075,-2.22725,-1.713,-1.51675,-0.4855,0.96825,2.4215,3.69425,4.34,-1.158,-0.7275,-0.428,-0.126,0.49325,1.608,2.61,4.125,4.613,-1.52575,-1.2165,-0.7895,-0.48925,0.235,1.271,2.44775,4.029,4.793,-1.5675,-1.3265,-0.79925,-0.31325,0.36575,1.69175,2.919,4.00725,4.9235,-1.499,-1.99625,-2.5415,-2.0475,4.41085245325752,4.01642555677709,3.70328126292152,3.98573336607655,3.94141480017271,3.97702425482993,3.87070008359381,4.00032180404844,3.76157888391315,420.856142660765,423.254486377922,424.821896927846,423.34845137996,424.86299131472,423.176654769051,424.823621962521,423.574022088634,424.947160090273,2057.91173695027,2052.27798598038,2063.37295065824,2057.70829957926
1,4.75,8.47987091466718,-4.68951141167923,0.315665886717823,0.2809304984667,0.0473916399599188,0.265903560631909,0.513851245185991,0.179739341399474,0.391388590429694,-1.83340888695465,0.877049960979894,0.858746617358318,7.7,6.5475,2.89,-4.6792,-5.466,-4.362625,-4.533025,-4.823275,95.1539375,87.89,0.628,-3.9475,-3.3225,-2.94,0.975,-0.4075,1.975,-0.5425,0.13,272.825,291.8,286.9,301.6,0.32,-0.02,0.21,-0.07,0.32,0.1,0.09,0.18,-1.68525,-1.1235,-0.546,-0.1505,0.514,1.123,3.81675,4.651,-2.5745,-2.205,-1.706,-1.51475,-0.484,0.9685,2.4215,3.694,4.33875,-1.157,-0.74,-0.428,-0.132,0.4955,1.607,2.608,4.124,4.613,-1.52025,-1.21275,-0.785,-0.48225,0.235,1.27025,2.447,4.02875,4.79275,-1.59275,-1.3365,-0.8,-0.3125,0.36525,1.69075,2.91725,4.007,4.92475,-1.442,-2.062,-2.7685,-0.975,4.38097305522145,3.99254003669946,3.90032889132303,3.93590786692055,3.80722553333719,3.98685198665388,3.84004549389277,3.8722393504105,3.81848492326289,420.851295891315,423.157292289884,424.909533134317,423.450283107622,425.223156715983,423.530442380623,425.051605312051,423.750269308254,425.097120911085,2054.56208654585,2055.74004685863,2053.05056308322,2057.76010405423
