DOY2,HR2,CO2,CO2_SIGMA,FC,SC,CH4,FCH4,SCH4,H2O,H2O_SIGMA,G_1,G_2,H,LE,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,VPD,LW_IN,LW_OUT,SW_IN,SW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
1,0.25,440.5306,0.298042363283639,2.330542,0.7439562,2778.855,152.26915,53.9928975,24.93538,8.85364944727589,7.77375045,6.4407217,-0.19572935,49.896265,102.45579,99.99,24.665,0.745306629045886,23.64925,0.589643289714733,414.514385596738,435.606444961416,-0.25805,3.0053,-4.30419999999914,23.0425,22.36025,22.988,23.364,24.414,24.6975,24.64925,0.00773732625,1.24421265943751,0.456723325,0.855703642238488,0.523249212356062,4.574275
1,0.75,448.6459,0.334768248399528,3.26644774999999,0.81157465,2627.98,634.930399999999,16.3454125,24.792845,7.92182106884567,7.68930555,5.7341508,-4.15187675000001,37.8728775,102.43579,99.99,24.600825,0.623871156434574,23.614,0.62293751224896,415.683470418407,434.364034355259,-0.0319499999999998,3.357,-4.1596,23.0215,22.21675,22.792,23.1385,24.25775,24.6195,24.62875,0.00744334625,1.41745183424295,0.463338225,0.932991613448335,0.551649087394599,5.23455
1,1.25,448.453275,0.282754530048988,3.1742955,0.844396975,3387.63,40.8608375,103.77614,24.4254,8.78578816928991,7.30635750000001,5.0132831,-7.807748,40.28984,102.4378,99.99,24.61505,0.564137119886234,23.545,0.634556500169148,425.258786989428,432.833578334742,-0.1222,2.96985,-3.8061,22.9205,22.24575,22.56075,22.9025,24.13325,24.5985,24.60875,0.00636759125,1.2279510605437,0.50771485,1.01233256969339,0.588170883750436,5.151775
1,1.75,451.29345,0.362655951643813,4.7972405,0.735149349999999,5787.70299999998,1073.14664999999,231.214424999999,24.62684,9.52474522680429,6.78029505,4.27232645,-3.26662375,29.4508125,102.41747,99.99,24.605375,0.558963734589168,23.5565,0.592056231353103,422.905842150275,432.929773877245,-0.0799999999999996,3.0005,-5.83325000000002,22.90325,22.20925,22.36525,22.69725,23.94025,24.47275,24.6025,0.012118425,1.24481545912822,0.480140075,1.00203401213973,0.582386768617134,5.372375
1,2.25,451.1053,0.364291700920021,2.214576,1.158625475,2771.1115,15.038915,41.8759324999999,24.4943175,9.16613937287952,6.71875500000001,3.5283598,-2.441601,43.636305,102.41264,99.99,24.572375,0.552311902176025,23.527,0.594788250993041,412.961139199513,431.600650558326,-0.161949999999999,3.0392,-6.53879999999995,22.834,22.038,22.18025,22.59675,23.7815,24.40875,24.55625,0.00637720375,1.28445003414588,0.544696025,1.04071482422445,0.630867231557478,5.47
1,2.75,451.234625,0.386725456229685,5.4949845,0.96251715,2606.445,56.446465,18.09249,24.4599125,8.91763182858714,8.24881195,2.8369366,-2.993576,146.27276,102.39422,99.99,24.59655,0.327275164720147,23.537,0.592006112182201,414.163233387955,431.353269628052,-0.31245,3.01715,-5.16209999999997,22.79025,22.06625,21.995,22.47725,23.5675,24.281,24.5315,0.00915680675,1.39999107418305,0.554110525,1.02384293045122,0.634735388521514,5.391025
1,3.25,451.6704,0.577129573924176,3.772938,1.167386,2666.53525,27.224685,42.043465,24.394925,6.95567157680852,6.3335791,2.172676125,-3.076731,36.3938025,102.397745,99.99,24.52695,0.427967364370841,23.499,0.579348295368588,422.159069565515,430.943381410677,-0.1638,3.03925,-4.62949999999995,22.868,22.176,21.984,22.392,23.44,24.184,24.5165,0.00622918075,1.41530997282125,0.5019433,1.04338321814648,0.592682126882646,5.2122
1,3.75,458.78565,0.536612268471898,2.73966825,1.40476975,2529.88125,21.499325,20.573675,24.404245,7.93869452984017,5.7496147,1.539993103,-0.2004648675,56.2948875,102.405005,99.99,24.480825,0.442118545131653,23.52,0.562921324654584,422.232464206,431.542477800022,0.1452,3.09965,-3.26544999999994,22.846,22.1325,22.003,22.26875,23.255,24.01675,24.4855,0.0085361865,1.38485710034306,0.5163981,1.05654590393067,0.610459445625531,5.366025
1,4.25,466.273075,0.411026990168812,3.14373225,2.3822955,2897.182,19.30148,37.8319399999999,23.9297,8.54994152026784,5.35781105,0.951940675000002,-1.3543395,75.390745,102.41429,99.99,24.4365,0.42862864459154,23.42825,0.55510875219902,425.807902265084,430.659578941545,-0.1553,3.2861,-2.05414999999999,22.4625,22.1765,22.0345,22.25575,23.1475,23.822,24.4575,0.00624610125,1.25346571736512,0.481447625,1.05116052819159,0.593736026195695,5.508575
1,4.75,474.1714,0.434387380293836,2.79265,2.16083,2992.8525,19.1889625,13.7112425,24.08759,9.25177634566885,5.0004479,0.415815745000002,4.86648799999998,91.9581174999998,102.436215,99.99,24.329575,0.59893701542437,23.34825,0.568131558302602,427.976405211493,430.358184437271,-0.1154,3.18265,-2.08584999999998,22.646,22.27875,22.001,22.20525,23.1095,23.71725,24.4075,0.01049828975,1.44424296538038,0.53991085,1.09795597745406,0.644345514026523,5.36155
1,5.25,466.237,0.477507495612295,2.440425,1.46443225,2812.971,30.094945,7.03223149999998,24.085745,9.85331587286262,4.64214725,-0.0625594149999981,2.17474374999999,69.85351,102.439455,99.99,24.4444,0.637174485141576,23.3045,0.557480201279474,422.726323365893,427.657936623531,-0.1206,3.0995,-2.40150000000002,22.432,22.06075,21.9235,22.11925,23.005,23.61825,24.402,0.00555708724999999,1.42303790228349,0.5452798,1.0157120456275,0.6763136139905,5.3575
1,5.75,462.5764,0.331944201969766,2.29687725,0.57994345,2783.319,117.16913,16.116931,23.9374825,9.36665348592595,4.2837939,-0.488409244999998,3.07509915,70.752585,102.46553,99.99,24.205975,0.487935999514431,23.26175,0.545915557081219,421.128368342053,427.603565077191,-0.0556,3.3184,-2.49564999999994,22.4585,22.00675,21.911,22.0635,22.916,23.524,24.381,0.00176626125,1.3924781109624,0.556922,1.17758817847585,0.66167433595522,5.1534
