DOY2,HR2,CH4,CO2,FC,FCH4,H,H2O,LE,NEE,PA_1_1_1,SC,SCH4,SH,SLE,TA_1_1_1,TAU,U_SIGMA,USTAR,V_SIGMA,VPD_1_1_1,W_SIGMA,WS_1_1_1,TS_1,SW_IN_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,RH_1_1_1
1,12.25,2104.445068,386.7520142,0.00169057,15.3550005,79.39980316,7.529129982,73.4434967,0.087806702,101.6299973,-0.063876599,-0.700984001,1.692629993,-0.644686997,10.97150612,-0.0941643005,0.9229280355,0.278926998,0.9812566635,6.193044901,0.4756958185,1.421229959,6.136997223,412.9169922,288.4339905,825.4329834,58.48089981
1,12.75,2093.820068,386.56849675,-0.041914601,13.980249885,88.51459885,6.80114007,76.827301025,-0.15682615,101.5719986,-0.083069399,-0.520669997,2.098259926,-0.024188001,11.62549782,-0.1292124985,1.059320569,0.329771996,1.0748292205,6.5858416555,0.523925498,1.338600039,6.193668365,337.8120117,262.8420105,707.5700073,54.59429932
1,13.25,2084.419922,384.15950015,0.1243085005,16.66539955,61.93434906,6.3520448205,76.53549957,0.003017999,101.53800205,-0.0251042,-0.152223006,0.932904005,-0.018441301,12.31899452,-0.1113040005,0.9808864295,0.307562992,1.0977743265,7.069509983,0.5346143845,1.605405033,6.21366787,351.6960144,245.3390045,714.4630127,54.9939003
1,13.75,2091.170166,384.46650695,0.146709993,16.71030045,84.845798495,6.1600699425,69.35279846,0.105279699,101.4660034,-0.053250201,-0.187315002,1.011520028,-0.637071013,12.105997085,-0.126427997,0.9355944695,0.334454,0.9774627685,6.809880495,0.518361896,1.448660016,6.260329247,290.67900085,192.1170044,616.16799925,52.79529953
1,14.25,2095.199951,384.29148865,-0.0986967495,17.10619926,79.22000122,5.911809921,67.01930237,-0.1709195895,101.512001,-0.030492499,-0.3614660055,1.743829966,-0.378179014,12.67299843,-0.1165445,0.911465347,0.321123004,0.952890009,7.421710014,0.477754131,1.369709969,6.324670315,263.019989,172.26800535,520.1149902,48.77320099
1,14.75,2085.540039,383.8939972,-0.1112856025,13.07635021,43.741249085,6.0482051375,54.57440186,-0.330396473,101.5039978,-0.016664799,0.1553444975,-0.518769026,-0.069913797,12.79299355,-0.1112958005,0.917952448,0.319007009,0.919754714,7.276879787,0.4772352275,1.356729984,6.424340725,204.4060059,116.5540009,421.6029968,50.00329971
1,15.25,2077.9499515,382.98550415,0.239408493,13.85494995,14.218149665,6.227079868,50.653949735,0.1333876475,101.4494972,-0.037450299,-0.344019495,0.8502259855,-0.142591998,12.03998756,-0.100288004,0.908801973,0.2928790005,0.899462104,7.6450800895,0.469317585,1.29398495,6.575829983,164.0250015,75.67160034,340.8509979,49.134349825
1,15.75,2082.9700925,383.0910034,0.3337749985,18.37700081,11.56729984,6.6257050035,33.270450595,0.290876299,101.4339981,-0.00121988,0.015989,-0.748449028,0.173583001,11.80600929,-0.076316401,0.773323953,0.269326001,0.754523695,7.3150930405,0.41313073,1.259909987,6.6746714115,100.696849845,36.519649505,209.80200195,51.48760033
1,16.25,2085.02002,382.9990082,0.686945975,14.935549735,-8.7812700275,6.6913647655,24.8522501,0.615450501,101.5479965,-0.0267310495,-0.1293844025,-2.4078050855,-0.163016006,11.88100624,-0.054043699,0.737833321,0.272583991,0.699246705,6.976680279,0.399374515,1.356760025,6.7328329085,57.33919907,5.905439854,115.7200012,53.72140121
1,16.75,2073.454956,383.6475067,1.702160001,16.00484991,-23.09335041,6.445975065,17.826300625,1.3723575475,101.5839996,-0.045273401,-0.810346007,-6.3996601105,-0.83733201,10.76799965,-0.0471185,0.616537929,0.212803006,0.503825366,5.564526558,0.303461045,0.998247027,6.77533865,15.99779987,-24.1460495,42.73339844,59.45019913
1,17.25,2066.1650395,383.7019958,1.324830055,13.4979496,-21.45420074,7.165130138,8.00442028,1.428661108,101.663002,0.103831001,0.162027501,-6.7090649605,-0.150341004,10.0275058765,-0.0225307995,0.436492115,0.154211,0.3706412765,4.4245450495,0.199628413,0.698539019,6.800673485,3.070549965,-42.739650725,7.153144836,64.61000061
1,17.75,2074.72998,386.6875,1.325340033,6.61206007,-13.862450125,6.6197447775,3.369649887,1.122089028,101.6940002,0.4337900135,0.431666017,-4.573200226,0.3699910045,9.255990982,-0.00802793,0.241720915,0.095277749,0.273355067,3.6416749955,0.122059822,0.43928349,6.866988182,0.107900999,-44.63019943,0.1417515015,67.184650425
1,18.25,2082.719971,393.5400085,1.45709002,4.236560106,-7.105420113,6.401060104,4.709780216,1.500020027,101.70999905,0.607632995,0.180391997,-3.4179650545,0.545042992,8.5375003815,0.000514137,0.21806398,0.083995901,0.210948095,2.916087866,0.097704403,0.4662770035,6.868330956,0.021845,-44.68519974,0.031150001,71.811698915
1,18.75,2080.560059,398.0114899,1.434630036,7.6523149015,-11.4847850825,6.280359983,0.802830994,1.574340701,101.73350145,0.303184003,-0.595807016,-3.077620029,0.70905,7.879495144,-0.00992524,0.279375911,0.1119914985,0.287010968,2.292095065,0.095896617,0.3999599965,6.864668846,0.0129,-43.12820053,0.030470001,74.390449525
1,19.25,2076.5,394.5400085,0.987329513,9.692820073,-5.299630165,6.459839821,0.835599005,1.1661390065,101.7450027,0.233944997,-0.568596989,-2.2961449625,0.506547481,7.260995388,-0.000820671,0.228537083,0.057025801,0.226279035,2.014030814,0.063918307,0.37560299,6.911340237,0.00595774,-41.88100052,0.017885851,77.921146395
1,19.75,2086.639893,396.2685089,1.409319997,11.00249958,-4.548925161,6.2861750125,1.024260044,1.592326403,101.75500105,0.0733608495,0.19496201,-2.131949902,-0.1315894535,6.783990383,-0.00732924,0.258074015,0.0876145475,0.249939993,1.788560033,0.076873206,0.313850999,6.900669098,0.001985,-45.00009918,0.022500001,79.1917038
1,20.25,2080.090088,395.6730042,0.821738005,0.640388012,-12.198929789,6.313960075,-0.666812003,0.792739928,101.7389984,0.05638965,0.1380710045,-1.3449499605,-0.332673505,6.364495754,-0.004469825,0.2671169785,0.0842923485,0.2913670245,1.791904151,0.090341125,0.390973985,6.863326073,-0.00927,-39.48630142,0.0178611,80.42610168
1,20.75,2085.959961,397.9624939,0.9139634965,7.085454702,-11.44527483,6.209015131,0.189426001,1.072964251,101.7360001,0.082705498,0.05493325,-1.530369997,-0.112356998,5.9675078395,-0.00555037,0.2958710495,0.112398997,0.2418714985,1.584809959,0.0969628465,0.483965993,6.843662262,-0.00132,-38.66960144,0.0145726,82.54260254
1,21.25,2087.110107,398.91448975,1.4908900265,5.980244875,-19.811450005,6.1868100165,1.54242003,1.600394011,101.7440033,0.063891701,0.4582194835,-0.967716992,0.357342988,6.43599844,-0.005480485,0.2928899825,0.1343799975,0.2962420135,1.520334184,0.115734961,0.443866014,6.788669586,-0.00132,-43.68450165,0.011923,84.57489777
1,21.75,2088.870117,394.19500735,1.65239501,13.69460011,-33.53290176,6.162685156,0.9793624875,1.756000817,101.7559967,0.00624959,0.5552404825,-0.830173016,-0.00323193,6.4289946555,-0.0144104995,0.4033531695,0.1492045,0.3642525675,1.569114983,0.2205885645,0.511474013,6.691832304,-0.00132,-44.45550156,0.0139239,84.288497925
1,22.25,2102.48999,395.9154968,1.210809946,4.2687951325,-8.042699814,6.210739851,0.728868991,1.714254141,101.7839966,0.0558041,0.311069995,-0.841823995,0.136960998,5.849008083,-0.00408029,0.29573527,0.114513103,0.3424862325,1.6983808875,0.1118298545,0.426272005,6.7065012455,0.00198591,-39.1909008,0.017222101,85.221847535
1,22.75,2096.669922,394.2940063,1.410789967,9.84629011,-17.303100585,6.156139851,0.2847779915,1.940376878,101.8030014,0.083809901,-0.151679009,-0.5399095115,0.2902020065,5.5980010035,-0.003332305,0.2835489955,0.113137998,0.3160517665,1.414130151,0.132467605,0.428353012,6.7425067425,4.55e-19,-38.04104996,0.0205482495,85.113403325
1,23.25,2097.61499,393.8190002,0.759965003,5.423230171,-5.6557998655,6.121860027,0.256594986,0.782360613,101.814003,-0.0172494,-0.472813994,-1.212489963,-0.0251527,4.721002102,-0.00324884,0.312565029,0.095774397,0.271741062,1.430709958,0.094219796,0.424510002,6.6806681155,0.00397,-38.63904953,0.017222101,86.955501555
1,23.75,2093.1350095,392.631012,0.702500999,1.864799976,-6.387889862,5.8221650125,-0.254400998,0.780922055,101.79249955,-0.0202895,0.021354102,-1.011520028,-0.070587751,4.475991726,-0.00178659,0.256512001,0.0733652525,0.2781579795,1.062969983,0.099970687,0.366215497,6.6675047875,0.00529576,-35.909648895,0.017200001,86.954799655
2,0.25,2081.870117,390.9150085,1.3371750115,17.75359917,-19.3234005,7.329360008,8.881090164,1.223817885,101.56599805,0.019206,0.2601094845,-0.9132860005,0.044479501,5.309014797,-0.036897,0.379316479,0.182257995,0.424493819,2.363088846,0.16853486,0.416528493,9.331506729,0.000991,-35.860198975,0.0145863,77.69935226
2,0.75,2079.3649905,387.9490051,1.5755999685,14.67304993,-22.305900575,7.227059841,9.6229395885,1.5910980105,101.5220032,0.00988877,0.231601,-0.6494019925,0.071808197,4.9039855,-0.033949599,0.487734556,0.1794869975,0.3664096,1.794962645,0.229936078,0.4331260025,9.3440036775,0.00330985,-36.76804924,0.019871701,78.6794014
2,1.25,2070.580078,386.91450505,2.1461200715,13.4630003,-28.65870094,7.076235056,7.224460125,2.13851285,101.507,-0.0070612,-0.196053013,-0.624733478,0.02340333,4.856011868,-0.025609,0.525389373,0.176569998,0.40783453,1.505133271,0.238223001,0.454072997,9.3343348505,0.000661973,-39.76609993,0.01852345,81.045398715
2,1.75,2074.939941,388.2189941,0.822206974,6.7026150225,-18.47139931,7.054299831,9.074279785,1.145826101,101.51950075,0.0288904495,0.238356017,-0.6562055055,0.0289451005,5.05999136,-0.0374697,0.482837439,0.178844996,0.339078158,1.617850065,0.208923906,0.4441819935,9.3109989165,0.002649925,-40.44999886,0.01192305,80.00799942
2,2.25,2075.570068,388.3619995,1.09641999,9.821590424,-22.86059952,6.92069006,5.738180161,0.670174956,101.5569992,0.0512241495,0.174892008,-0.9123840035,0.1388565,4.639001369,-0.0194178,0.377817422,0.1428874955,0.342324406,1.592010021,0.187109068,0.429510504,9.2920017245,0.001987955,-40.50509834,0.019871701,79.145851135
2,2.75,2074.079956,388.1690063,0.75493902,8.727560043,-16.21699905,7.052750111,8.837199688,0.772017509,101.56000135,0.036905501,-0.016015299,-0.62815848,0.239490002,4.636987209,-0.019223601,0.348209709,0.141561501,0.344017446,1.516589999,0.166180924,0.4658029975,9.277164936,0.00331,-34.490050315,0.0185469,80.04904938
2,3.25,2082.2750245,388.8120117,1.0540590285,7.7057948115,-14.66320038,6.976210117,5.4224848745,1.3293368815,101.5339966,0.024594899,0.204560995,-0.344085008,0.122735001,4.855996609,-0.019793199,0.343584061,0.136712,0.387540966,1.486915708,0.207111076,0.433227986,9.259505272,0.001985905,-32.263850215,0.015898701,81.17669678
2,3.75,2070.630127,390.4460144,0.947600007,9.501540184,-9.406609535,7.094769955,5.741020203,0.855740964,101.5169983,0.0157004995,0.121760003,-0.498820007,-0.1423869955,4.5124907495,-0.019354399,0.358951271,0.147264004,0.34493044,1.181324065,0.193175048,0.448803991,9.2163386345,0.00364,-34.79014969,0.0158973,82.36699677
2,4.25,2077.6898195,390.47550965,1.0563250185,9.299540043,-18.13049984,7.2063348295,7.4141201975,1.2453763485,101.5510025,0.0080323,0.249278992,-0.444977507,-0.126362994,4.6274962425,-0.0237635505,0.4095265565,0.164491996,0.3680399805,1.4182804225,0.1795084625,0.462536007,9.183008194,0.00199,-38.99309921,0.011923,83.10969925
2,4.75,2083.6850585,391.6549988,1.0582050085,6.278280258,-16.07979965,8.189240456,7.65557003,0.983026445,101.57999805,0.0848661995,0.325571001,-0.769580007,0.117515996,4.347009182,-0.024260599,0.3655337245,0.158142,0.3219424785,1.098700047,0.1821220595,0.4239889975,9.165994644,0.00397091,-35.100299835,0.0152239005,83.66179657
2,5.25,2082.27002,395.0920105,0.76187098,5.177074909,-17.46649933,7.118730068,3.575959921,0.599616051,101.6189995,0.0702863485,0.0375859015,-0.571355999,-0.206470497,4.210992336,-0.0186208005,0.306190014,0.1686645,0.371630624,1.237559915,0.157187484,0.4736325,9.1361637115,0.003639925,-35.288850785,0.019871701,83.77500153
2,5.75,2088.7199705,394.7179871,0.576451004,4.91260004,-6.348189831,7.032120228,4.460584998,0.435036004,101.6660004,0.0342919,0.2898234875,-0.808984995,-0.141546499,3.9170012475,-0.016032601,0.332508653,0.142780006,0.339880854,1.2120058535,0.140452832,0.438327014,8.960331917,0.00330985,-29.79649925,0.015900001,83.219451905
2,6.25,2086.600098,395.86999515,0.9346490205,9.50494957,-16.73889923,7.564884901,3.140254974,0.851131141,101.6805,0.061653201,0.227476999,-0.8085369765,-0.245688006,3.521996975,-0.0126681,0.322749272,0.121825002,0.341805622,1.077414036,0.119699143,0.4744320065,9.1069989205,0.0113,-31.30340004,0.029100001,82.07820129
2,6.75,2094.73999,397.1325073,0.548793972,3.596950054,-16.7350502,7.686549902,3.028924942,0.7069004925,101.689003,0.0572323985,0.3948554995,-0.602272004,-0.0645559,3.244012356,-0.0210413495,0.3404065075,0.137127995,0.3402224485,0.835897982,0.106008686,0.4829410015,9.0693302155,0.7073160115,-29.80929947,1.599009991,88.03079987
2,7.25,2096.1999515,397.8420105,1.259279966,9.1106004715,-21.48064995,8.125880241,3.041239977,1.043418527,101.7635002,-0.0237472505,0.59888798,0.247529998,0.1190520005,2.800012112,-0.01953075,0.3488140255,0.142183006,0.3479494455,0.946973383,0.1571009235,0.456599504,9.0135035515,9.97589016,-15.98295021,25.77890015,85.76570129
2,7.75,2103.4100345,391.8930054,0.5524004995,7.3293550015,-13.27944994,8.263010025,7.333330154,0.59736675,101.72249985,-0.0447089,0.073335901,1.763010025,0.901777029,3.063500881,-0.0136124995,0.3514963985,0.141693994,0.3601822405,1.021702141,0.1849515435,0.4609545025,8.971837044,26.407349585,2.258769989,67.87179947,83.652549745
2,8.25,2096.5800785,389.1440125,0.880196989,17.304200175,-14.52210045,8.544280052,19.811849595,1.0819485185,101.7765007,-0.2591580005,0.597128034,4.108819962,1.31388998,4.8209929465,-0.0165938495,0.471443966,0.160225004,0.4094421415,1.816852093,0.217910409,0.5867865085,8.9263300895,51.975299835,16.39789963,125.3005028,79.805099485
2,8.75,2112.350098,390.144989,0.405274004,16.867649555,2.5482850075,9.192749977,39.2173996,0.326906711,101.79249955,-0.194287002,0.4172530025,6.851290226,1.3580949905,6.4119963645,-0.038117401,0.6768825655,0.2030059995,0.4508941175,2.7230559585,0.3009223045,0.7811619935,8.890166283,140.9569931,67.32685089,297.6130066,72.0788002
2,9.25,2093.175049,387.1650085,0.0349670015,18.54459953,27.01025009,8.106209755,60.74580002,-0.554565176,101.7910004,-0.187909007,0.335328996,7.172269821,0.415201008,8.134012222,-0.057237251,0.729138702,0.207118005,0.5879288015,3.788810134,0.330564469,0.954437971,8.8973279,317.85150145,191.60350035,620.1524963,65.32464981
2,9.75,2090.155029,385.7200012,-0.202408999,15.1408,65.95724869,8.731730461,82.053398135,-0.8872673215,101.6849976,-0.166340001,0.0452483,5.15413022,0.5235790015,8.908014297,-0.076927401,0.836376131,0.2627815005,0.713754177,4.12692976,0.427758127,1.188410044,8.700331688,392.7929993,274.2390137,777.4459839,60.3655014
2,10.25,2087.995117,385.2539978,-0.754819989,22.694299695,119.8199997,9.168609619,87.23639679,-1.101685286,101.706501,-0.110351004,-0.425493002,4.9191701415,-0.098623298,10.45649147,-0.088830702,0.9491722585,0.282357007,0.7707900405,4.7808265685,0.434533447,1.209830046,8.899998188,435.76249695,323.7609863,864.94400025,56.152650835
2,10.75,2083.889893,384.5629883,-0.8197890225,17.58069992,120.7519989,9.040160179,92.52179718,-0.9734864235,101.6959991,-0.116896499,-0.468412995,3.219700098,-0.3353329895,11.08699989,-0.086399898,0.977005124,0.292701989,0.787706792,5.243085861,0.461008668,1.288319945,8.753331184,474.3259888,365.2014923,957.0980225,51.85110092
2,11.25,2087.5899655,383.9389954,-0.845647991,20.541399955,138.3820038,8.772959709,103.8919983,-0.551751018,101.6940002,-0.0701155515,-0.1676805015,3.745790005,0.2230889945,10.61800575,-0.108471997,1.003777862,0.3111989945,0.934874892,5.767429829,0.524981916,1.298320055,8.294325829,505.1610107,368.7290039,1015.030029,51.61019897
2,11.75,2087.549927,383.940506,-0.833208978,22.28450012,148.0890045,8.634144783,123.76799775,-1.197726965,101.6775017,-0.078279898,-0.4026644825,2.492880106,0.118405998,11.67849159,-0.1193255,1.1098039745,0.305425003,0.9721075,6.483614922,0.505364895,1.560570002,8.580000877,541.3079834,413.83799745,1101.1049805,49.16819954
2,12.25,2086.679932,382.33250425,-0.5217820105,19.76760006,133.3150024,9.092504978,108.487999,-0.3988922985,101.6119995,-0.06686775,-0.426816508,2.7000699045,0.0332504505,12.50200844,-0.135897495,1.021980524,0.314199001,0.983946711,6.899139881,0.552792579,1.542209983,8.6301670075,484.0889893,368.3299866,984.8959961,46.9776001
2,12.75,2081.0999755,381.4809875,-0.5086570085,20.173600195,163.9599991,8.739089966,115.91399765,-0.494102314,101.5270004,-0.058093499,-0.233358011,1.933570027,0.0802854,13.010995865,-0.1476735025,1.1176369785,0.358263999,1.037718475,7.7541778085,0.5344632865,1.503750026,8.6911616325,566.86450195,404.68150325,1119.9049685,44.90664864
2,13.25,2075.1201175,381.2579956,-0.471933007,26.561800005,119.10150145,7.991660118,112.935997,-0.881269842,101.52349855,-0.0703668,-0.243386,1.4641550185,-0.2006089985,13.17849159,-0.1556710005,1.044474423,0.328621,1.0248488485,7.8454740045,0.534582466,1.4666100145,8.7891631125,482.6665039,364.78399655,969.6925049,44.338150025
2,13.75,2070.774902,380.5119934,-0.196643993,23.194049835,149.352005,7.882390022,108.6949997,0.097349405,101.4020004,-0.0651978475,-0.422690988,1.125730038,0.1038134475,12.93099403,-0.1543269975,1.0458497405,0.320053995,1.0988892915,8.102753639,0.535110593,1.50504005,8.9238324165,496.0969849,353.07450865,989.1569824,42.22660065
2,14.25,2069.099854,380.3829956,-0.33208701,19.18799973,123.38949965,7.504970074,107.5965004,-0.504581511,101.4464989,-0.051711801,-0.394325018,1.383574963,0.249649003,13.01050758,-0.167346001,1.149860859,0.3288380055,1.048651576,7.973136902,0.514310241,1.7269250155,9.050506115,475.6359863,323.95599365,953.7459717,41.86220169
2,14.75,2067.25,379.7160034,-0.640304983,22.86930084,100.42425155,7.589509964,98.08730316,-0.539715886,101.36299895,-0.04183455,-0.184900999,1.268649995,0.3334024995,12.89350319,-0.134022996,1.038152218,0.331818506,1.018361449,8.2783374785,0.536316156,1.518259943,9.1776676175,405.8710022,262.9660034,789.5449829,41.01039886
2,15.25,2073.0600585,380.7495117,-0.137952998,21.78829956,75.309848785,7.8904099465,88.61990356,-0.1790047065,101.3969994,-0.022799,-0.0251488,1.172610044,0.040484302,12.79899025,-0.123086996,1.105110884,0.3191474975,0.912961125,8.3343997,0.537147105,1.5208750365,9.270166397,308.9400024,191.8509979,612.5380249,41.38230133
