DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,TAU
1,5.25,394.5061957,3.999145,1951.85341075,0.2208755,-49.18932995,-69.5584804,-9.044134375,0.1619389,0.0238026,0.1034747,0.0285055,100.79625,72.157,-1.98192,0.0725639,0.1494439,0.0658353,2.2398669,2.2921001,2.358633,2.3594668,2.4306332,11.127,-71.082909,0,0,-3.9565214,-0.076923,249.0194375,300.0720967,-0.4769733
1,5.75,392.4252123,3.9282607,1950.2334228,-2.87792395,-42.6424219,-57.322208175,-5.28439595,0.1162846,0.0268106,0.1184125,0.0274946,100.795,71.909,-2.1299,0.0769845,-0.0389835,0.06855305,2.2359668,2.2945001,2.3566999,2.3627669,2.4302668,11.127,-71.470157,0,0,-3.695652,-0.076923,248.699253,298.6302844,-0.6103597
1,6.25,394.5052906,4.2766368,1951.3479406,-2.2952055,-19.64588465,-52.25399965,-9.090056,0.1216556,0.025531,0.1205582,0.0276485,100.815625,70.9902,-2.29458,0.0518331,0.111884,0.06935205,2.2263999,2.286167,2.3468331,2.35,2.417533,11.127,-71.1627059,0,0,-3.7898552,-0.153846,254.6961728,300.2137504,-0.6547753
1,6.75,393.750176075,3.768433675,1952.988979325,-3.6979435,-82.9293024,-85.1612766,-14.247415375,0.13006375,0.030671175,0.103413925,0.03002145,100.830625,70.809,-2.2787,0.0396995,-0.6414566,0.0685877,2.2286331,2.291033,2.362967,2.3569669,2.4165332,11.127,-70.0965138,0,0,-3.5724639,0,256.2441526,299.971626,-0.8105092
1,7.25,391.910641,3.880525,1946.112661375,-0.4405256,-36.261869725,-75.289660075,-21.22113905,0.138899,0.025750225,0.114213775,0.029861575,100.8278,69.75875,-2.356175,-0.00163277499999997,-0.897757075,0.0640634,2.22245,2.28366655,2.352158225,2.369099775,2.43105845,11.127,-65.8587186,0.9479167,0,-1.231884,0,252.21302645,299.254235675,-0.6119922
1,7.75,392.116645425,4.183666275,1952.9650985,0.1189645,-71.41117775,-49.97347755,-5.736515125,0.115829975,0.030298775,0.11408005,0.037478725,100.824375,67.53825,-1.8218175,-0.011847975,-1.1300746,0.0685812,2.200449775,2.237249775,2.322950225,2.3441,2.40463345,11.127,-50.2320694,6.15625015,0.638298,2.418478325,0.538462,251.7249714,300.315735275,-0.7384102
1,8.25,392.157769,4.1595794,1949.4579409,-0.0469335,-48.358437475,-48.686672175,-5.7542531,0.1792686,0.037344625,0.1371628,0.048317,100.8498,64.919,-0.7028,-0.021149375,-0.31099715,0.072747,2.157999775,2.191442,2.26428345,2.29386655,2.370608225,11.127,-4.2918245,21.2837,0.851064,9.219202675,1.384615,258.5296631,306.7353926,-0.51287735
1,8.75,395.218323325,4.846608,1949.829347,0.5117375,4.8838722,-23.2696457,4.7401859,0.237799475,0.05861545,0.166324375,0.09714815,100.8902,56.753,1.0588,-0.00235909999999999,2.5180241,0.0882189,2.1654332,2.2190332,2.2350999,2.2903668,2.3528332,11.127,13.7685928,51.666667,2.2765962,22.84058,2.2615382,260.1595089,314.5080288,-0.6434364
1,9.25,395.2516604,4.8996492,1939.298426,-3.160680375,-20.434036125,-14.6413516,23.2185589,0.36391715,0.0805996,0.22347255,0.130453225,100.9326,50.53,2.5424,0.1234191,4.223210925,0.102997,2.182433,2.229867,2.2263669,2.2815999,2.3539,11.127,26.7145328,71.557291475,3.0638294,31.6666666,3.2230767,261.6974019,322.5886548,-0.50481675
1,9.75,395.1416615,4.8960885,1920.61915865,-0.47452315,-22.57503,12.738258575,26.23903895,0.3199866,0.0874631,0.2559298,0.1442671,100.9668,46.306,3.5808,0.1613746,5.4102081,0.0986026,2.1881669,2.2268001,2.2305,2.3031001,2.3728669,11.127,32.4924654,91.166667,3.9787232,39.9411707,4.2923074,260.6494762,330.7006302,-0.543261125
1,10.25,394.11946825,4.7133525,1911.820225675,-0.695738,16.22797425,7.73942305,42.8800484,0.3847609,0.0945468,0.2711366,0.1506406,101.0343,41.669,3.9672,0.1830608,6.8352124,0.115564875,2.191833,2.238733,2.2226999,2.2911999,2.3729331,11.127,31.4170953,93.276041525,4.0638296,39.8333335,4.0307692,265.897505,337.6297416,-0.531179525
1,10.75,392.72364125,4.7324279,1909.6170916,-1.1988167,17.777985775,7.8702848,26.7112075,0.3792169,0.0991352,0.2936161,0.1609836,101.0908,37.6759,4.6443,0.193329,7.849856,0.1229855,2.199767,2.2383332,2.2177668,2.2843332,2.381,11.127,44.7898712,119.15624995,5.6170214,50.1086953,5.3923073,268.6266603,343.6531252,-0.5596916
1,11.25,392.329606,4.7299182,1911.7823633,-0.265679,9.829891375,26.1990045,21.71015425,0.3864492,0.0979536,0.3069064,0.1643743,101.0482,35.167,5.0118,0.2009143,8.3529984,0.1413535,2.2116,2.2511668,2.234,2.3059668,2.4070001,11.127,35.7498358,111.697916525,5.8008547,46.8405801,5.2380931,271.5363804,346.396987,-0.60428065
1,11.75,391.3740907,4.676661,1909.702575,-3.473831,9.35855617500001,63.9768335,35.84816455,0.381756,0.1063632,0.3348165,0.1706189,100.9984,33.147,5.5418,0.1993792,9.1970063,0.1436645,2.2291331,2.2632999,2.263033,2.3240331,2.421967,11.127,52.0970627,140.854166475,6.8936174,60.550725,6.4538464,275.3551083,349.5910048,-0.58046665
1,12.25,391.2303473,4.8230025,1915.03708175,0.096410225,23.8118134,28.31927065,15.6785349,0.3370667,0.1145509,0.3317761,0.1803398,100.95165,29.759,6.0821,0.2709042,9.7506823,0.12427735,2.239217,2.27363345,2.271917,2.34183345,2.42966645,11.127,56.9837803,158.41145835,7.2978728,69.173913,6.8115383,277.7780759,352.1027376,-0.53573295
1,12.75,391.2802155,4.606459275,1899.245582,-0.554292125,19.6577327,23.9699724,10.206027375,0.3912957,0.1139608,0.3446565,0.178032,100.911025,28.1307,6.5025,0.3169575,10.0516684,0.13284785,2.2492001,2.2818332,2.2954669,2.3602999,2.445367,11.127,53.2481888,150.729167,6.8297876,64.6159423,7.2384617,277.9745369,354.1416728,-0.561750125
1,13.25,390.4627516,4.48500055,1887.14135785,-2.922603575,18.237362375,19.6382201,8.23913575,0.416758,0.1146855,0.3481825,0.1844452,100.875075,25.9666,7.05237,0.3424393,10.4986494,0.11028625,2.256867,2.2885999,2.3177999,2.3806331,2.4529332,11.127,49.9026417,148.20312505,6.382979,64.5942026,7.5923081,278.1160025,354.7042526,-0.5649583
1,13.75,389.446598,4.426791,1892.76667595,-1.542719925,4.819267775,-2.0149154,6.9414163,0.4060741,0.1093922,0.3477085,0.1791918,100.845725,23.8248,7.3585,0.6143678,11.2179668,0.1263144,2.2688668,2.2961,2.3580331,2.3969001,2.4668001,11.127,38.6315257,119.583333,5.8297874,50.7246379,5.9692308,279.4384249,355.0970402,-0.57156505
1,14.25,389.6439035,4.461990675,1887.6386625,-0.386193675,4.92882230000001,-1.61461129999999,12.548525275,0.3922232,0.1023977,0.3154582,0.1615123,100.8277,24.3976,7.3757,0.772305,11.4169375,0.127829725,2.2662332,2.28,2.3636001,2.4031669,2.4676,11.127,26.2723614,85.067708525,4.361702,33.7608692,4.3230766,278.0461464,355.0349903,-0.57525685
1,14.75,389.591160475,4.383962725,1888.366981025,0.188220675,-36.493294175,-18.5333175,-0.2277154,0.3860049,0.1061247,0.3220096,0.1586644,100.8087,24.0688,7.6249,1.0032532,11.849837,0.109095525,2.280633,2.286367,2.3490001,2.4063999,2.464967,11.127,23.2808501,74.260417,3.7659572,31.2391305,3.0538461,276.7349717,354.772932,-0.51399975
1,15.25,389.81695345,4.53596915,1896.757450975,-0.4657785,10.97110595,-9.84153155,6.803811125,0.3021588,0.0962859,0.2815969,0.1347869,100.79915,23.9797,7.2059,1.1045717,11.4995074,0.094564275,2.2954331,2.3062669,2.3563001,2.4043999,2.4667668,11.127,13.7253875,53.89062495,2.9999996,20.3550722,3.1615383,276.9555646,354.4288603,-0.60177875
1,15.75,390.145759875,4.658804625,1897.7747133,-0.5839838,-2.26894937499999,-30.933567925,-0.0229127999999999,0.343161,0.0842481,0.2066189,0.1127121,100.778425,26.427,7.26421,1.0239984,11.5285812,0.080408875,2.3053668,2.3259,2.3796001,2.409467,2.4767331,11.127,-2.0678,34.854166475,2.0638302,14.130435,1.9000001,275.6777342,351.7608729,-0.641376
1,16.25,390.1358859,4.792512825,1912.6541958,0.0299736,-17.36042625,-36.45738585,-10.5790596,0.3172834,0.0562192,0.1410405,0.072509,100.767875,29.019,6.88889,0.8911516,11.2315952,0.0827392,2.3314331,2.3514669,2.397833,2.4306001,2.496533,11.127,-53.0921,24.296875,0.851064,10.1231884,1.546154,272.6646862,347.9700481,-0.598290625
1,16.75,390.4442178,5.071186075,1921.5498736,-1.264752925,-53.36939825,-52.833844375,-13.2572686,0.2126774,0.0273177,0.1083158,0.0315206,100.776825,34.5095,6.15845,0.7118155,10.3726021,0.0808592,2.3571332,2.3839,2.4296331,2.4512668,2.5144999,11.127,-78.22593,10.864583525,0.638298,4.4710148,0.5153848,270.9202056,338.6914127,-0.4706207
1,17.25,388.76007185,5.4577819,1935.965245,-1.65989935,-40.3698456,-51.818570575,-6.04895925,0.175276,0.0223522,0.0985697,0.0260351,100.79495,41.0632,5.1088,0.5858422,10.0718445,0.08849575,2.402933,2.440367,2.463067,2.4656999,2.541867,11.127,-77.747864,1.041667,0,-4.0797102,-1.0230769,270.0748089,325.5054331,-0.46253325
1,17.75,388.73169665,4.939651,1941.38990445,-4.1630196,-71.1187623,-64.95683305,-7.23168835,0.1459,0.0217012,0.0880996,0.0252265,100.7908,48.3204,4.3192,0.4188766,9.7976581,0.0984348,2.4305332,2.4717669,2.4652999,2.467633,2.5464668,11.127,-74.93465,0,-0.2765958,-5.434783,-0.846154,266.3816,319.4331632,-0.4510883
1,18.25,387.2498479,5.09564935,1950.6807494,-1.835891725,-71.528269125,-62.5124559,-17.7348508,0.1539126,0.0249532,0.0886742,0.0219552,100.7635,54.591,3.6734,0.3767823,8.9441434,0.0906206,2.4268669,2.453867,2.4320668,2.4431332,2.5240669,11.127,-72.2175399,-0.208333,-0.425532,-4.6594202,-0.1769229,265.4444764,316.1065835,-0.3742248
1,18.75,389.6359962,5.246504875,1955.46593805,-2.0511584,-62.6467086,-63.51762065,-9.738538,0.1779931,0.0221253,0.1114623,0.0231299,100.760625,53.179,3.1686,0.2915755,7.6877253,0.0898645,2.4023,2.4201331,2.4012332,2.416233,2.498433,11.127,-71.8579765,-0.208333,-0.212766,-4.202899,-0.0999999,265.1612584,313.7711806,-0.5557816
1,19.25,394.635913,5.1067432,1951.97723115,-1.20898105,-86.74240475,-76.834402625,-17.8015754,0.1179268,0.0296724,0.1045524,0.0229552,100.75925,58.581,2.7288,0.2703463,7.1936177,0.0807286,2.395067,2.3973331,2.3975668,2.3943,2.4892668,11.127,-71.3616083,0,-0.212766,-4.2246379,-0.230769,264.7287469,312.1573948,-0.581379575
1,19.75,396.98511725,5.462958625,1957.9826882,-0.0719647999999999,-68.9051465,-61.365452925,-17.485802825,0.0892728,0.0294265,0.124501,0.0239737,100.80325,63.3593,2.2758,0.2376741,6.9098581,0.079368,2.4045001,2.4006332,2.3912332,2.3910332,2.4829668,11.127,-71.0102465,0,-0.212766,-4.0797102,-0.230769,263.2855721,311.9667761,-0.395902
1,20.25,392.2838112,5.171437,1942.846868275,-0.1703402,-32.362045175,-65.893439625,-12.824994,0.1159693,0.020789,0.0987025,0.0223526,100.865625,64.388,2.16361,0.2159773,5.8798938,0.0864155,2.402067,2.3936668,2.3900331,2.3885999,2.477567,11.127,-72.3474823,0,-0.212766,-4.057971,-0.153846,262.0447942,311.6175888,-0.42235445
1,20.75,393.64169725,4.93374625,1945.470194825,-1.93209015,-58.9398844,-74.7188182,-21.933694575,0.1314196,0.0292249,0.1226222,0.023063,100.848125,66.6381,1.87649,0.2092786,5.8871464,0.083991275,2.4054999,2.398733,2.3847668,2.3844669,2.4582,11.127,-72.44602,0,-0.212766,-4.130435,-0.0999999,261.9926276,309.7375409,-0.407146325
1,21.25,389.42997065,4.7530831,1958.18739,-0.3012529,-49.3445196,-76.9001167,-15.6839432,0.107976,0.0253914,0.1160824,0.022025,100.830125,66.087,1.5786,0.2041225,5.1498851,0.0774201,2.4100669,2.4041332,2.3803332,2.3818331,2.445867,11.127,-70.2603883,0,-0.212766,-4.0797102,0,260.2791802,308.6788486,-0.373579625
1,21.75,393.0078139,4.892762225,1963.550674075,-2.06738425,-65.331648,-77.74299175,-16.6253921,0.112168,0.0283508,0.1059727,0.0251966,100.85,66.488,1.01604,0.190169,4.7929552,0.078093525,2.4094001,2.4110999,2.3897999,2.3834669,2.4412,11.127,-69.8236237,0,-0.212766,-4.057971,0,258.7401769,308.3397052,-0.3819425
1,22.25,392.4335312,4.9190408,1968.1438627,-0.540869875,-38.10070875,-62.84669545,-11.2736374,0.1321922,0.0280217,0.1081062,0.0218432,100.90225,65.575,0.6808,0.1812223,4.2348084,0.0834478,2.4137999,2.4234,2.3945668,2.3872332,2.431067,11.127,-70.235284,0,-0.0638298,-4.0072462,-0.0999999,256.5491988,305.2764322,-0.4097641
1,22.75,391.21029455,4.93958125,1979.1104785,-1.279018775,-43.40192505,-60.9531369,-11.910770275,0.2286211,0.0271067,0.1046135,0.0268021,100.907375,66.62,0.4767,0.1826577,4.2270932,0.0832576,2.4000331,2.4215331,2.3796668,2.3830331,2.426867,11.127,-68.0100062,0,0,-4.130435,0,255.8664407,307.1016336,-0.5306949
1,23.25,392.4557845,5.05335625,1945.055243,-1.327678875,-32.8868396,-73.14411075,-17.7172388,0.1796138,0.0248951,0.1025275,0.0269749,100.945125,65.627,0.5224,0.1488659,4.0072874,0.087954725,2.383167,2.4273669,2.4055999,2.3840332,2.4405668,11.127,-69.7414694,0,-0.212766,-4.130435,-0.0230769,256.7686847,306.5278471,-0.5049226
1,23.75,392.09443475,4.9630118,1940.2372605,-0.705120099999999,-76.864766,-77.501835875,-15.926809375,0.1494564,0.0266218,0.1202749,0.0273875,100.95625,65.449,0.2151,0.165541,3.7614639,0.0955115,2.3568999,2.422333,2.4005,2.3867001,2.4401,11.127,-72.5172033,0,0,-3.9347822,0,255.2561218,305.156711,-0.463112175
2,0.25,392.7875567,4.67667905,1919.5215684,-0.8835926,-39.40440025,-71.465568,-18.26169,0.217246125,0.028512425,0.114334075,0.030443425,100.4502,37.48125,1.08595,0.203936725,5.437709775,0.1122535,5.355917,5.329783225,5.35263345,5.273658,5.219800225,11.151,-84.001345,0,0,-4.202899,0,255.5215334,309.807792475,-0.9136373
2,0.75,394.773524,4.8274855,1933.4770155,-1.192535225,-31.5117375,-69.26310225,-12.335909,0.1613018,0.027039575,0.1141686,0.02567975,100.478425,40.0585,0.6356,0.1828603,5.466422875,0.1114364,5.335891775,5.322583225,5.354675225,5.274967,5.217367,11.151,-84.10671725,0,-0.0691489499999998,-4.3713768,-0.230769,255.626181375,310.105701525,-0.859703
2,1.25,392.11411875,4.8856545,1929.623443125,-0.6728336,-47.6697275,-67.70938615,-12.459381975,0.19328865,0.03262,0.1200267,0.0265562,100.49815,41.62125,0.79465,0.165621125,5.0920116,0.1147797,5.318675,5.31028345,5.359350225,5.285675,5.216433,11.151,-84.26399795,0,0,-4.202899,0,254.21527635,309.8729679,-0.822207275
2,1.75,393.916623,4.564035,1945.525528375,-1.277250375,-18.0198921,-67.29026835,-14.0658184,0.1658233,0.0281501,0.114941275,0.031190225,100.389425,40.739,0.599725,0.157826725,5.260359475,0.12425515,5.267916775,5.273724775,5.334291775,5.291674775,5.221058,11.151,-82.730920425,0,0,-4.202899,0,253.64510925,309.77514505,-0.914716
2,2.25,393.5764478,4.3613626,1942.3989656,-2.82055925,-36.726613,-70.1319306,-12.5268352,0.163073425,0.029589075,0.126378225,0.0338606,100.3751,39.8045,0.44395,0.139023875,4.805500325,0.10242175,5.25139155,5.262108,5.32289155,5.285908225,5.216383225,11.1444,-81.87752565,0,0,-4.4438408,0,253.91688665,307.180483425,-0.94427635
2,2.75,392.2898941,4.422872125,1926.316419875,-1.307037,-56.967343,-65.8812337,-14.2730784,0.180962975,0.0270383,0.13534055,0.030953275,100.3725,42.64625,-0.143175,0.132838625,4.3121259,0.110537625,5.219958225,5.243475225,5.297150225,5.285241775,5.222141775,11.1444,-80.92339545,0,0,-4.226449475,-0.0249999749999999,253.166766925,306.7349193,-0.945125
2,3.25,393.8223004,4.3790662,1925.9494542,-1.278571,-42.1152443,-68.286173325,-13.4758887,0.142548525,0.032612,0.131173525,0.0304972,100.289425,43.83775,-0.27695,0.147128025,4.309298275,0.11664,5.188475,5.21339155,5.29465845,5.302858225,5.235283,11.151,-79.9351901,0,-0.212766,-4.4438408,0,252.4269639,307.7533623,-0.9545629
2,3.75,391.93554635,4.6551662,1937.10672235,-0.20864165,-27.48515175,-66.635192125,-11.178586925,0.149856775,0.028223575,0.137617875,0.035297775,100.1989,45.89875,-0.317975,0.142145025,4.0455181,0.110051625,5.14814155,5.176817,5.276233225,5.293383,5.22608345,11.1444,-80.36156105,0,-0.212766,-4.467391275,0,251.9883231,307.731898575,-0.929700675
2,4.25,394.866485825,4.502351975,1950.4526436,-0.500120249999999,-41.089742,-69.5034782,-13.1798552,0.147510675,0.023041675,0.130661625,0.03285155,100.126075,46.504,-0.423125,0.13012635,3.372001875,0.0976015,5.121899775,5.15656655,5.257399775,5.2857,5.217925225,11.1444,-79.995419725,0,0,-4.637681,0.0519230250000001,251.645970475,306.93197915,-0.886562675
2,4.75,394.93568805,4.4831729,1944.910485875,-0.89179815,-38.97272335,-87.946983175,-14.7768218,0.168337075,0.031958725,0.125334075,0.034281925,100.120675,47.60525,-0.42805,0.127380575,3.13836105,0.1012444,5.109967,5.16426655,5.23746655,5.284091775,5.21838345,11.151,-80.063598775,0,0,-4.347826,0.076923,250.880402525,305.984454375,-0.8234189
2,5.25,388.1551381,4.18996765,1937.8569451,-0.6488565,-75.248354225,-79.8260832,-12.952733775,0.178765025,0.029179,0.1272415,0.029883275,100.146125,47.06925,-0.673275,0.126757325,3.062659,0.09181715,5.07121655,5.114175225,5.239133225,5.289875,5.220608225,11.1444,-79.666612575,0,0,-4.275362,0,250.633351625,306.67537845,-0.914495125
2,5.75,393.235617025,4.285580925,1936.9828008,-4.3777396,-89.75579985,-67.3128,-12.23512195,0.1902913,0.03524415,0.1262427,0.0351383,100.1736,48.26325,-0.804725,0.127668525,2.6374266,0.0922708,5.05755845,5.089716775,5.226958225,5.290767,5.226833,11.1444,-78.763938375,0,0,-4.250000275,0,250.300729075,305.62875785,-0.702943
2,6.25,389.114002575,4.1343159,1943.3570411,-0.0465325,-56.2736393,-69.1831397,-30.3035038,0.20447615,0.0327924,0.1363908,0.03674015,100.199775,48.18675,-0.947225,0.126155825,2.5932696,0.10528695,5.043875,5.08386655,5.230741775,5.287791775,5.22938345,11.151,-77.917348525,0,0,-4.3713768,0.0519230250000001,249.082069325,304.298354675,-0.663292175
2,6.75,390.87521815,4.37164425,1939.03595875,-1.17850815,-35.589578075,-67.65957,-8.6427715,0.17271875,0.0305979,0.1366578,0.03509565,100.23235,46.02325,-0.886325,0.126318575,2.2529656,0.09388025,5.030125,5.063175,5.19408345,5.288675,5.22874155,11.1444,-75.327206675,0,0,-3.5018118,0.076923,247.307192075,304.03212515,-0.69611505
2,7.25,395.22174665,4.438593025,1929.7380639,-1.6351586,-54.0779304,-67.5969715,-20.74613365,0.18627345,0.03403945,0.11990345,0.03171555,100.290025,44.8435,-0.353,0.1253675,1.89255205,0.099259175,4.99946655,5.037766775,5.181525225,5.269808225,5.215458225,11.1444,-59.7201507,3.614583225,0.35638305,0.847826125,0.590385025,247.166260575,307.801722275,-0.5240368
2,7.75,392.133577,4.7664825,1930.1538562,-2.8519402,-38.99414295,-41.66959075,-4.987669075,0.2087188,0.0395766,0.12914265,0.0485139,100.3462,41.91725,0.87975075,0.132761675,3.1939631,0.10341925,4.953224775,4.987858225,5.172825,5.23931655,5.200025,11.1444,-23.292434375,20.71354155,0.99468105,8.538043425,1.461538,250.3362066,314.791391225,-0.7494012
2,8.25,392.1720346,4.8629093,1930.71691725,-1.74984815,-21.55509735,-37.305609875,2.0021052,0.2338032,0.0557161,0.1590256,0.0905061,100.39775,39.157,2.31385,0.152077825,5.42932645,0.0978122,4.915292,4.957525225,5.08428345,5.18011655,5.174967,11.1444,5.1508735,46.399225,2.340426,21.89878155,2.771154075,255.782992775,324.420691725,-0.7259365
2,8.75,391.4939926,4.8995694,1924.224028125,-0.3185528,13.992710975,-30.23358605,22.294968375,0.3421723,0.08578125,0.2282325,0.129701,100.42505,36.349,3.5249,0.211952125,7.17138955,0.10555,4.908866775,4.955666775,5.064742,5.15000845,5.176775225,11.1444,18.548411375,69.984375225,2.90957405,29.610507525,3.41153805,260.65932315,333.7264391,-0.78857475
2,9.25,389.8273034,4.972995,1916.6890165,-1.0405548,-2.2009024,1.7682629,19.50437765,0.4696167,0.10821245,0.25653565,0.14908265,100.449675,32.82475,4.5376,0.234644675,8.85099,0.13819885,4.920508,5.0049,5.070458,5.190775,5.202650225,11.1444,31.268260275,89.322916775,4.18617005,37.83152145,4.46346175,265.5627893,340.68135895,-0.9157134
2,9.75,391.28269365,4.7339472,1909.5316264,-0.359614325,-4.439398625,17.876521575,24.5443734,0.50412615,0.1015456,0.2985882,0.15616045,100.4864,30.155,5.5106,0.357243,9.96214875,0.1568969,4.9502668,5.0227331,5.095067,5.1963669,5.2174668,11.1444,51.5787228,151.416667,6.382979,68.7681161,7.4153842,270.2048379,347.2522971,-0.8898962
2,10.25,390.844982275,4.6121777,1902.599420375,-1.1253863,9.749708325,-8.8162103,17.29876115,0.483654325,0.0949501,0.291035275,0.1697524,100.4728,28.244,6.2191,0.5714734,10.796832575,0.161666025,4.9977669,5.0473,5.0950332,5.202,5.2186331,11.1444,53.5499135,160.354167,6.9574472,69.101449,6.0307692,273.9135378,352.2898224,-0.995772
2,10.75,389.0370584,4.6295424,1895.99116625,-0.553844525,9.53177425,-3.35851595,30.9339352,0.45083635,0.1064613,0.3103161,0.18301765,100.4703,27.67,6.7295,0.5828766,11.4575761,0.163725,5.0388,5.0699669,5.1055001,5.202733,5.226033,11.1444,44.1950819,125.2916669,6.382979,52.7391305,6.0307689,276.2762672,355.4032129,-0.9368686
2,11.25,388.907898,4.7232255,1891.9084044,-0.9951894,-10.033864375,6.17934125,29.1446978,0.45427425,0.1235253,0.33485835,0.191712,100.5048,25.056,7.2138,0.7034272,12.1044531,0.1853766,5.0885001,5.1094332,5.1255,5.2182669,5.2411001,11.1444,54.3287657,159.3749999,6.170213,64.2753625,5.9000001,275.9911659,355.2988609,-0.9688776
2,11.75,388.667473125,4.634171625,1889.9293155,-0.65782855,18.86475125,41.532749525,26.878743125,0.56746185,0.13720705,0.39389625,0.19494555,100.48175,22.941,7.697675,0.8930867,12.8515094,0.1823355,5.129324775,5.139491775,5.132941775,5.220999775,5.264775225,11.1444,69.845949225,197.130208225,6.95212805,81.41123175,6.771154075,277.030079425,363.8718101,-0.895369175
2,12.25,387.99863355,4.602132925,1893.43112395,-0.25691985,22.6436907,-4.23354795,21.380391175,0.6004043,0.131621225,0.362601225,0.178794625,100.449,21.373,8.058,1.0824978,12.963421275,0.1661197,5.156267,5.167233,5.169433,5.2344,5.2749,11.1444,82.1369122,229.291667,8.617021,95.456522,8.3846154,279.7136182,362.3843517,-0.932608
