DOY2,HR2,CO2,H2O,FC,SC,G_1_1_1,G_1_1_2,G_1_1_4,H,LE,WS,USTAR,TA,PA,RH,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_3_1,TS_1_4_1,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,NEE
1,0.25,426.282675,8.24213375,1.2807792,0.4195242,0.252274999999998,-1.008,0.741999999999989,34.2340475000001,30.0307225,5.87715,1.118148,3.980907,94.45991,99.855,1.902964,4.03027,0.678888,0.0486749999999998,0.400725,0.8483,8.67180000000001,8.29173,0,4.27419,1.87375,318.5172,322.3574,0.585328475
1,0.75,427.715975,8.2954045,0.8394942,0.464094949999999,0.253349999999998,-1.009975,1.30799999999997,18.4962949999999,31.5307,5.68335975,1.082397,3.90943599999999,94.43905,99.655,1.871708,4.2700185,0.760312524999999,0.052525,0.39605,0.85705,9.80379999999996,8.29173,0,4.27419,1.9618,319.4988,321.9452,0.585209375
1,1.25,427.22595,8.2889165,0.802084924999999,0.621598600000001,0.248574999999998,-1.00995,1.67039999999999,16.9557125,17.5626775,5.52456475,1.047458,3.83643225,94.42459,99.3,1.927754,4.00632425,0.6892892,0.0586249999999999,0.3971,0.847974999999999,9.80959999999998,8.379415,0,4.27419,1.922625,317.7882,321.6226,0.5864551
1,1.75,432.085,8.238803,1.32074,0.392045249999999,0.246749999999998,-1.01,1.30139999999998,25.1444849999999,18.185475,5.57869549999999,1.063222,3.74996875,94.41681,99.055,1.97101275,3.9219625,0.767005725,0.0519249999999996,0.40105,0.825675,11.2444,8.55254875,0,4.27419,1.9554,317.1302,322.4242,0.586624725
1,2.25,430.610425,8.022181,0.99823895,0.486944725,0.228224999999998,-1.007925,0.780199999999988,41.9856075000001,17.930635,5.767555,1.072487,3.94581225,94.39934,99.3,1.93302875,4.09670375,0.78133425,0.0435749999999999,0.391,0.827,11.0921425,8.54989699999999,0,4.27419,1.88175,318.6104,322.835,0.590243475
1,2.75,435.93115,8.396272,1.08589525,1.380162425,0.218649999999997,-1.0099,0.798799999999978,11.29706,21.11365,5.674589,1.043858,3.68082675,94.39936,99.3,1.96795275,4.003049,0.7323867,0.0516249999999999,0.39115,0.831625,12.597,8.739782,0,4.27419,1.90765,318.3276,322.8554,0.586229725
1,3.25,436.51,8.47323,1.0737,1.7138447,0.229549999999998,-1.007875,0.209799999999997,44.8488524999998,31.7513675,5.65698975,1.085613,3.679079,94.40745,99.4,1.9485225,3.9978045,0.722509349999999,0.0540999999999999,0.39315,0.828625,9.75744999999998,17.1778,0,8.93,1.92925,317.6114,323.0198,0.58878965
1,3.75,433.73735,8.41407099999999,0.60178625,4.21389949999999,0.223674999999998,-1.000875,0.1858,30.5727174999999,30.69372,5.64493,1.088555,3.90745825,94.40752,99.3,1.93643,3.977335,0.68714425,0.0580499999999999,0.39325,0.83135,10.0608675,52.4761,0,27.28,1.9525,317.6462,322.4046,0.5899073
1,4.25,451.92705,7.45554,1.12876,4.893146,0.220399999999998,-1.009775,0.347499999999993,22.08752,27.192255,5.722613,1.07532,3.78184575,94.38195,99.31,2.105508,4.072082,0.715488975,0.0556249999999999,0.390775,0.82525,9.80843174999999,47.3208,0,24.6,1.81605,318.3094,322.2968,0.587542625
1,4.75,453.3116,7.734135,1.0248732,2.2192451,0.215874999999998,-1.012,1.27719999999998,14.10862,20.01132,5.79157625,1.136501,3.64953425,94.36542,99.455,2.107865,4.01372375,0.64009785,0.0523499999999997,0.385875,0.832174999999999,8.62954,44.4547,0,23.11,1.65355,318.3064,321.4002,0.589017775
