DOY2,HR2,FC,CO2,CO2_SIGMA,LE,H2O,H2O_SIGMA,H,T_SONIC,T_SONIC_SIGMA,WS,USTAR,W_SIGMA,U_SIGMA,V_SIGMA,TA,VPD,RH,PA,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_A,TS_1_5_A,G_1_1_A,NETRAD,SW_IN_1_1_1,PPFD_IN,PPFD_OUT,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,PPFD_DIF
1,16.75,1.1488,414.8424685,2.520887,8.71505,11.6023345,0.177709,-1.565575,17.548,0.38473925,1.428825,0.154505,0.200233,0.52827525,0.5139175,13.775,6.184,85.14925,100.36,12.423,12.23175,11.92175,11.70425,12.1085,3.060125,-19.374,39.47275,81.11175,9.756375,39.0865,18.351,336.77,376.29,56.16
1,17.25,1.6262,415.39230575,3.4071415,4.6614,11.73994075,0.1391045,1.2669,17.027,0.549718,1.068,0.13107,0.144786,0.4695,0.46822,12.555,5.0466,88.65,100.36,11.977,11.95,11.869,11.743,12.08,-0.54656,-20.481,2.63615,10.805,0.6128725,2.947365,1.6963,338.4375,364.58,8.64
1,17.75,1.79395,420.319954,4.96740325,4.0319,11.74595475,0.165648,1.807,16.172,0.661332,0.98206,0.11789,0.12106,0.4197145,0.4714075,11.57,4.0277,91.1875,100.3725,11.592,11.68075,11.7975,11.75725,12.09425,-3.3253,-18.023,0,0,0,0,0,340.67,361.125,0
1,18.25,1.8199,422.394971,6.96149025,3.0951,11.281994,0.19307325,2.16935,15.4325,0.705452,1.11825,0.11686,0.124326,0.4174375,0.4592165,10.7375,3.32,93.112,100.3825,11.218,11.438,11.682,11.745,12.083,-4.78685,-17.511,0,0,0,0,0,337.495,359.495,0
1,18.75,1.7879,422.1122,7.354843,2.4521,11.064165,0.194254,0.83132,14.96275,0.622285,1.18765,0.123585,0.126801,0.4219215,0.448464,10.3325,2.84335,94.69675,100.39,11.073,11.208,11.553,11.741,12.08,-5.626625,-18.951,0,0,0,0,0,338.2025,358.65,0
1,19.25,1.9537,424.7374955,6.5551945,1.991,10.7306945,0.1901295,-0.9670325,14.70525,0.5658,1.286425,0.1202325,0.13055825,0.41819225,0.4395955,10.02575,2.574475,95.405,100.4,10.917,11.111,11.47,11.74,12.09,-6.032225,-19.284,0,0,0,0,0,339.23,358.37,0
1,19.75,2.125675,424.7580005,6.52430325,1.7286,10.6542205,0.19600625,-0.915565,14.4725,0.554509,1.313,0.1261,0.147262,0.415018,0.426404,9.62545,2.31405,96.251,100.4,10.787,11.003,11.412,11.74,12.097,-6.35545,-17.876,0,0,0,0,0,339.55,357.5,0
1,20.25,2.41065,425.783964,5.6378,1.786,10.593926,0.18109,-3.116125,14.228,0.503877,1.368625,0.134415,0.158387,0.44258275,0.430935,9.35,2.090475,96.53775,100.405,10.64875,10.91975,11.3435,11.7215,12.103,-6.775175,-18.0715,0,0,0,0,0,340.655,356.65,0
1,20.75,2.3358,425.27519325,5.064237,1.533325,10.38561775,0.169813,-3.37385,14.1125,0.49020375,1.41485,0.139545,0.16793,0.4478275,0.435804,9.18975,2.134475,96.4,100.42,10.54275,10.838,11.27925,11.72975,12.107,-6.73475,-14.99,0,0,0,0,0,342.37,356.325,0
1,21.25,2.4493,426.87437925,5.8100355,1.4602,10.43051225,0.176933,-3.43815,13.99475,0.50916225,1.445825,0.1417325,0.16318975,0.44344625,0.4567485,9.0469,1.92555,96.59975,100.44,10.481,10.723,11.19925,11.69225,12.11975,-6.981875,-15.35525,0,0,0,0,0,341.9075,355.9175,0
1,21.75,2.239625,426.96402975,5.475251,1.688625,10.46579975,0.19106725,-2.87425,13.8255,0.485839,1.4781,0.14031,0.167914,0.449043,0.443227,8.8,1.8463,96.9595,100.45,10.399,10.68325,11.1365,11.6615,12.117,-7.019935,-16.8025,0,0,0,0,0,340.73,355.8125,0
1,22.25,2.484025,427.811167,4.8054635,1.7441,10.275579,0.155284,-3.067,13.648,0.522564,1.4883,0.14241,0.167964,0.468839,0.453288,8.75,1.844475,96.61,100.465,10.33175,10.59925,11.1155,11.64225,12.1215,-6.918,-11.02775,0,0,0,0,0,340.83,355.7375,0
1,22.75,2.5296,427.70922,4.397089,2.144725,10.1565125,0.176318,-3.466325,13.591,0.49737475,1.493675,0.1408725,0.164501,0.4611735,0.4417405,8.624,1.834175,96.8,100.485,10.24,10.573,11.086,11.643,12.133,-6.71335,-12.5125,0,0,0,0,0,340.78,355.045,0
1,23.25,2.36385,427.9482035,4.773959,2.41855,9.9720415,0.173805,-3.11085,13.445,0.495268,1.51295,0.1511325,0.175034,0.463492,0.444629,8.5495,1.8611,96.552,100.5,10.124,10.455,11.013,11.537,12.113,-7.3546,-11.13,0,0,0,0,0,342.0225,355.0725,0
1,23.75,2.52235,427.26475,4.8954005,3.2668,10.094371,0.1802255,-3.77465,13.3105,0.501795,1.5538,0.1524725,0.1860325,0.47534975,0.451367,8.52075,1.8842,97.17,100.5,10.006,10.377,10.973,11.517,12.113,-7.542425,-11.48,0,0,0,0,0,343.055,354.75,0
2,0.25,3.394725,428.993182,4.810187,3.7836,10.200264,0.138246,-7.479025,14.74575,0.51755925,1.667625,0.1726175,0.21181875,0.5220265,0.48651075,9.7229,2.805025,91.772,100.22,11.19625,11.4625,12.00775,12.4535,12.67075,-9.6361,-26.09775,0,0,0,0,0,337.59,359.345,0
2,0.75,3.339875,426.241885,4.865263,4.3137,10.087306,0.1541535,-6.74145,14.823,0.515655,1.67535,0.16942,0.2136275,0.532915,0.4961805,9.6,2.773,91.8,100.2225,11.1365,11.389,11.937,12.4275,12.676,-9.552725,-22.7,0,0,0,0,0,337.27,358.1,0
2,1.25,3.231175,428.3570085,4.90434025,4.35875,9.99090125,0.140911,-7.4901,14.6475,0.51196125,1.6263,0.171965,0.206707,0.48879,0.48087125,9.6025,2.75115,91.6335,100.22,11.0365,11.329,11.8765,12.3955,12.6815,-9.549075,-22.43975,0,0,0,0,0,337.32,357.39,0
2,1.75,3.423075,428.7509235,4.910744,4.64675,9.85904075,0.14175,-7.4704,14.482,0.5147355,1.64175,0.16764,0.205734,0.4951795,0.47454025,9.4943,2.7963,91.745,100.22,10.9475,11.253,11.784,12.359,12.666,-9.60015,-23.6535,0,0,0,0,0,339.72,356.925,0
2,2.25,3.059375,428.483173,4.69036525,4.266875,9.7178145,0.133472,-6.710475,14.362,0.52325425,1.6605,0.16524,0.205422,0.481954,0.451276,9.317525,2.7603,91.726,100.2325,10.803,11.1945,11.7095,12.3355,12.676,-9.5354,-22.206,0,0,0,0,0,340.06,357.07,0
2,2.75,3.23175,427.893398,4.64504325,3.937375,9.706197,0.138052,-6.9523,14.335,0.51964175,1.67285,0.1659325,0.20475075,0.49492425,0.4742285,9.2389,2.7293,92.3,100.2225,10.7465,11.11,11.669,12.3025,12.675,-9.3487,-23.3705,0,0,0,0,0,341.35,356.42,0
2,3.25,3.092375,428.108891,5.123344,4.467125,9.5504915,0.14008325,-6.01635,14.223,0.544899,1.6961,0.16359,0.201623,0.506379,0.482825,9.09,2.738,92.66275,100.21,10.672,11.04725,11.61,12.2565,12.671,-9.2453,-25.993,0,0,0,0,0,339.46,356.78,0
2,3.75,3.1633,429.027665,4.569511,5.031825,9.539713,0.135285,-6.25835,14.064,0.527428,1.657,0.16479,0.204646,0.506439,0.46729,9.033,2.73095,92.5,100.2,10.6265,10.966,11.548,12.214,12.675,-9.435,-25.04,0,0,0,0,0,339.6,356.4275,0
2,4.25,3.0869,429.653704,4.89179,5.3356,9.42109175,0.150811,-7.0102,14.078,0.509598,1.7169,0.16925,0.204299,0.513819,0.487811,9.0695,2.6811,92,100.2,10.5655,10.895,11.5145,12.177,12.662,-9.4728,-22.228,0,0,0,0,0,339.15,355.425,0
2,4.75,3.072,429.502735,5.262921,5.0291,9.343044,0.14493325,-5.95535,13.91075,0.50511625,1.7045,0.16555,0.199835,0.496125,0.488498,8.927,2.656275,92.502,100.2,10.5295,10.836,11.4915,12.15725,12.6715,-9.55215,-23.32825,0,0,0,0,0,337.34,354.68,0
2,5.25,3.0478,428.139162,5.0767025,4.4492,9.12050825,0.1464665,-7.0896,13.81575,0.5112775,1.686425,0.1654875,0.20308775,0.49887275,0.47114775,8.7728,2.658175,92.53925,100.2,10.489,10.824,11.425,12.13,12.662,-9.7675,-23.4695,0,0,0,0,0,339.05,353.68,0
2,5.75,3.00465,429.35241675,5.1200825,5.701725,9.06171825,0.14284625,-5.9816,13.76575,0.511283,1.676925,0.1664025,0.20228575,0.49930175,0.4629825,8.67,2.6852,92.686,100.2025,10.47,10.743,11.3445,12.1005,12.635,-10.0426,-21.431,0.0227925,0.034227,0,0.0227925,1.1044,338.34,353.705,0.4255
2,6.25,2.96425,429.6137525,5.485113,4.9934,8.9397705,0.155955,-6.3699,13.645,0.5240745,1.6585,0.16011,0.18956,0.485716,0.454984,8.608,2.6227,92.9,100.2125,10.37225,10.67775,11.268,12.06625,12.6265,-9.8431,-18.05525,0.36144,0.7348,0.18839,0.36144,2.51,337.935,352.5,0.677
2,6.75,2.81115,429.745534,4.6115275,5.23825,8.845421,0.15322175,-6.3734,13.562,0.53248225,1.6596,0.16373,0.196194,0.51182,0.467279,8.5105,2.62265,92.6,100.25,10.318,10.645,11.2375,12.03,12.6255,-9.6372,-17.161,2.8254,9.3191,0.9116775,3.3174,3.3835,340.43,352.52,10.91
2,7.25,2.2878,428.178389,4.886921,8.28555,9.06337,0.173004,-5.07025,13.522,0.504946,1.679975,0.17054,0.20872025,0.5077225,0.4647885,8.64445,2.688,92.254,100.28,10.3165,10.609,11.179,12.0115,12.6215,-9.5643,-7.24065,36.58725,75.19675,6.3281,37.6225,13.922,337.56,354.235,61.3
2,7.75,1.0261,426.0403935,3.59781975,18.6475,9.340595,0.264815,-0.73391,13.6575,0.4010455,1.6462,0.17969,0.220413,0.525167,0.484809,9.23495,3.106,90.8255,100.3,10.31025,10.58675,11.15875,11.97225,12.61275,-8.3163,19.69025,114.9725,230.685,21.98,114.87,36.463,339.87,360.54,118.85
2,8.25,-0.15019,422.6972225,3.28470325,38.513,9.81158425,0.36306725,15.84725,14.09325,0.465373,1.64105,0.192,0.228361,0.53665625,0.520341,10.305,3.702175,88.65,100.3125,10.48275,10.699,11.22675,12.00275,12.657,-5.44785,78.7405,214.99,447.265,41.284,214.2425,54.984,342.29,370,168.1
2,8.75,-1.40085,418.13812,3.133841,56.4985,10.15793725,0.429004,36.428,14.7835,0.529641,1.55475,0.19755,0.2314105,0.5893005,0.625883,11.3595,4.6123,85.181,100.35,10.75675,10.8465,11.30975,11.981,12.673,-2.19765,139.3,307.445,638.8875,59.105,308.3425,68.4095,341.8,379.31,220.55
2,9.25,-2.4832,414.3203695,3.075692,72.68125,10.39852525,0.478809,54.5925,15.65075,0.572374,1.599125,0.2276225,0.26511425,0.695685,0.755672,12.6705,5.670925,83.228,100.3625,11.09875,11.06575,11.37225,11.9855,12.6615,2.5296,202.705,400.71,821.5575,70.41375,400.71,82.391,342.65,390.66,276.575
2,9.75,-3.00645,412.44361825,2.898252,93.3235,10.51934475,0.541582,77.43875,16.282,0.60797,1.8788,0.24982,0.30087,0.783639,0.840791,13.73475,6.8866,80.175,100.39,11.5585,11.30275,11.426,11.995,12.6445,7.94835,263.64,483.625,993.37,81.979,483.4,95.281,342.16,401.4,320.325
2,10.25,-3.458325,411.34782825,2.638057,107.485,10.7019255,0.57305475,93.80525,17.115,0.645496,2.0759,0.265005,0.326983,0.818214,0.9442215,14.4265,7.4001,77.2965,100.4,12.049,11.65,11.5825,11.997,12.63225,13.12025,317.395,555.0125,1140.225,91.77,551.4825,105.36,342.9525,409.955,390
2,10.75,-3.337025,410.93418425,2.6822805,115.565,10.827016,0.595977,108.7,17.564,0.68507125,2.2176,0.27805,0.342213,0.853294,1.007274,15.0095,7.9662,74.345,100.4,12.5405,12.01775,11.72325,11.97825,12.6035,18.08935,363.4375,622.03,1266.575,99.655,619.285,115.89,342.67,419.5,421.5
2,11.25,-3.937775,409.9437845,2.54775125,127.62,11.0521175,0.61655075,124.22,18.0605,0.725893,2.3191,0.299295,0.36667725,0.90117825,1.0406485,15.46475,8.16345,72.436,100.39,13.08275,12.38375,11.851,12.0175,12.586,22.73,390.505,657.965,1345,104.72,657.465,122.96,342.9825,426.215,474.1
2,11.75,-3.7653,409.2676415,2.468453,136.3175,11.1913785,0.620502,135.155,18.345,0.752289,2.369125,0.306115,0.361213,0.9505685,1.09911325,15.74,8.5661,71.188,100.3525,13.59325,12.746,12.07425,12.037,12.5645,27.1595,404.7,681.2675,1394.45,107.4575,679.3225,126.61,344.48,432.255,505.3
2,12.25,-3.5051,408.81302125,2.3665875,136.8325,11.20320675,0.6274925,136.85,18.611,0.761039,2.4164,0.30973,0.369188,0.97834,1.117676,16.151,8.9516,69.662,100.31,14.013,13.07925,12.29225,12.054,12.53775,30.0375,409.76,690.3825,1407.6,110.25,686.53,128.125,340.8225,436.95,503
2,12.75,-3.48495,408.3503465,2.2176675,139.47,11.22942,0.62324025,136.365,19.003,0.758757,2.51905,0.32117,0.38154275,0.9934965,1.1717175,16.61,9.5078,68.3635,100.29,14.4725,13.445,12.4925,12.093,12.519,31.668,401.7575,682.95,1397.55,110.27,684.1675,127.665,343.7025,437.89,451.55
2,13.25,-3.267875,407.501358,2.266063,137.725,11.2170165,0.6253045,132.445,19.219,0.738664,2.6066,0.3282275,0.39518625,1.028019,1.162239,17.03975,10.089,66.50175,100.26,14.877,13.82,12.705,12.161,12.502,32.508,386.085,659.2675,1353.525,108.79,660.5925,126.755,340.975,440.9225,434.8
2,13.75,-3.09615,407.3650835,2.17910825,138.905,11.3900445,0.6149765,124.3075,19.5585,0.704262,2.6329,0.325655,0.398267,1.01427325,1.17218825,17.35075,10.5205,65.68,100.2,15.1725,14.08875,12.92225,12.235,12.504,32.10275,349.015,616.645,1268.5,103.5325,619.065,121.39,338.4125,438.2275,440.225
2,14.25,-2.84755,407.100265,2.17039125,127.89,11.372933,0.60245525,108.62,19.79225,0.6470605,2.6482,0.3178125,0.39489875,1.01439975,1.1586305,17.5885,10.97025,65.4,100.2,15.26175,14.27575,13.0785,12.314,12.509,29.9195,309.0675,560.24,1147.625,95.9885,560.0175,114.39,338.5,435.455,392.25
2,14.75,-2.3899,407.119493,2.040598,116.11,11.32386675,0.56777975,94.052,20.066,0.5760015,2.6406,0.309815,0.391695,0.984378,1.122586,17.75775,11.14225,64.9165,100.1825,15.249,14.395,13.25,12.377,12.522,26.06075,253.3425,494.4825,1010.05,87.95,493.255,104.265,338.185,430.875,397.1
2,15.25,-2.2848,406.452724,2.026697,98.466,11.2560455,0.520605,70.94425,20.114,0.488047,2.608425,0.30471,0.381906,0.9461595,1.06677025,17.8245,11.274,64.19,100.15,15.144,14.37,13.385,12.42,12.537,21.8005,193.38,419.9,848.88,75.99925,417.62,92.616,338.255,424.6825,337.4
2,15.75,-1.666075,406.460309,1.72821775,81.764,11.2783635,0.468605,48.5135,20.225,0.38055175,2.5482,0.29594,0.376935,0.918809,1.00772,17.7825,11.25,65.036,100.1325,14.9865,14.34775,13.48275,12.5055,12.5685,17.7155,126.24,328.7025,666.715,65.26,326.555,79.82425,337.365,417.1475,256.5
2,16.25,-0.74879,406.536208,1.5438085,64.4805,11.141335,0.45276675,24.71325,20.11725,0.2972395,2.4643,0.277035,0.35797725,0.86165425,0.93744425,17.4725,10.865,65.77,100.13,14.809,14.293,13.537,12.617,12.585,12.925,58.76175,233.5925,479.04,50.89,231.865,65.738,336.69,407.675,183.1
2,16.75,0.142335,407.037115,1.512761,42.447,11.219682,0.374351,1.725,19.892,0.3057395,2.2793,0.25045,0.329803,0.813314,0.800181,16.871,10.178,67.49775,100.1225,14.537,14.09,13.519,12.652,12.613,8.5815,5.0041,133.0475,271.52,29.875,132.065,45.3935,334.57,397.11,119.45
2,17.25,1.25085,408.795109,2.4091055,20.214,11.316501,0.2690935,-3.278675,19.382,0.43843825,1.779725,0.1928525,0.26415,0.65491625,0.6348485,15.97,9.02745,70.62125,100.1125,14.165,13.9435,13.43825,12.7045,12.63425,3.868825,-22.9785,51.282,102.91,11.627,51.4225,20.984,335.43,384.16,64.7625
2,17.75,1.95645,409.72191325,4.39208975,10.405,11.43925275,0.204969,-0.22155,18.78475,0.6139065,1.38745,0.156795,0.204097,0.58480175,0.53824425,14.60925,7.52055,74.671,100.1125,13.7245,13.6285,13.3335,12.734,12.6225,-0.253145,-32.827,5.548275,17.8335,1.1054,5.820125,2.8253,336.9025,374.4225,12.47
