DOY2,HR2,TA,RH,WS,PA,PPFD_IN,PPFD_OUT,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,VPD,T_CANOPY,TS_1,TS_2,TS_3,TS_4,G,SG
1,19.25,-17.0705,81.1781,13.4855,102.2,0.12925,0.14115,3.11546999999999,1.04890599999999,2.31749,269.4285,286.181,0.3445715,-5.131805,-1.79726,-1.61794,-1.42105,-1.00056,-2.78855,0.2043015
1,19.75,-17.05375,80.58375,13.203,102.2,0.0749999999999995,0.15745,3.38681,2.18447,2.31517,274.59,284.935,0.3454,-4.94193,-1.796455,-1.61741,-1.420595,-1.000195,-2.78824,0.183199
1,20.25,-17.3545,80.6311,13.6525,102.135,0.0888999999999999,0.1023,2.94993,1.777112,2.19508,277.267,283.948,0.346551,-4.50511,-1.79579,-1.616605,-1.42005,-1.000195,-2.784665,0.21471
1,20.75,-17.69075,81.00715,13.1115,102.135,0.0771999999999998,0.299499999999999,1.3854545,2.81262,1.0367975,279.7985,286.9235,0.3332835,-4.492785,-1.79479,-1.61641,-1.41975,-1.0000795,-2.786315,0.189059
1,21.25,-17.585,81.0968,13.7345,102.135,0.153349999999999,0.289249999999999,2.2235375,2.59435,2.6523125,279.6025,289.4925,0.343144,-5.016025,-1.794245,-1.615745,-1.419155,-0.9998845,-2.782465,0.2142735
1,21.75,-17.59825,80.74075,14.4245,102.105,-0.0243,0.31855,6.42175,2.298625,1.52455,278.21125,285.6975,0.332808,-6.4282125,-1.79335,-1.6148,-1.41905,-0.9998845,-2.77889,0.203133
1,22.25,-17.6805,80.46245,13.3135,102.17,0.0316499999999997,0.20265,9.77493999999998,3.8688,1.82084,271.746,280.728,0.3396965,-7.29550000000001,-1.792895,-1.61455,-1.41875,-1.0003395,-2.78803,0.19698
1,22.75,-17.66275,80.2867,13.5755,102.17,0.0670499999999994,0.17035,10.98086,3.89478,1.97802,267.828,278.242,0.3445635,-7.81488000000001,-1.791945,-1.613955,-1.41849,-1.0003395,-2.78054,0.1817375
1,23.25,-17.61775,80.391,14.02,102.17,0.0698999999999999,0.1574,10.44548,3.89458,1.27182,270.212,275.98,0.3345655,-8.27596000000001,-1.791505,-1.6132,-1.417855,-0.9999605,-2.77889,0.1993225
1,23.75,-17.72875,80.196125,13.61625,102.2375,0.191375,0.0875,7.16847500000001,2.54093,1.460675,269.1195,275.8285,0.3267125,-8.39600749999999,-1.79005,-1.6118,-1.4173,-1.00031375,-2.7717,0.216905
2,0.25,-12.4956,100,9.73472,104.055,0.536041,0.553581,5.64503617499998,2.37751749999999,2.1209925,265.375,276.117,0.435621,-8.33988250000002,-3.0526,-2.91217,-2.779,-2.5609,0.446493,0.389153
2,0.75,-12.090775,100,10.2094675,104.015,0.615583,0.630095,9.20549999999996,3.4389075,2.49766,263.8195,274.88275,0.456742,-8.58577000000002,-3.06892,-2.9269775,-2.7906975,-2.568525,0.481262999999999,0.38861075
2,1.25,-12.720625,100,14.086925,104.015,0.62497675,0.63158975,11.0411195,3.6667625,3.1374525,258.61075,271.648,0.472902,-9.14954000000002,-3.07225,-2.9297,-2.7924025,-2.5692525,0.483953999999999,0.48123975
2,1.75,-13.214375,100,13.531625,104.015,0.614552249999999,0.615568999999999,15.4004624999999,3.199065,2.707495,267.4305,270.868,0.50095925,-9.78254500000002,-3.0761975,-2.933,-2.795125,-2.5701025,0.583946499999999,0.482634
2,2.25,-13.434975,100,14.0735,103.96,0.616968499999999,0.624229499999999,16.3163874999999,1.94951,1.3385675,272.4365,269.70725,0.433293,-9.96553250000002,-3.08043,-2.9366775,-2.7974775,-2.57053,0.542786249999999,0.3974245
2,2.75,-11.912875,100,14.17565,103.94,0.621167999999999,0.622564499999999,15.17875,1.387625,1.61085,273.135,270.385,0.3900565,-10.0815,-3.05217,-2.92012,-2.78457,-2.4914,0.0316409999999958,0.404993
2,3.25,-12.3095,100,14.9019,103.8825,0.633780499999999,0.646073999999999,16.3926025,3.05776,0.84299425,272.5175,269.351,0.398638,-10.28084,-3.048635,-2.916935,-2.787,-2.48748,0.106564999999994,0.485789
2,3.75,-12.672,100,12.571075,103.85,0.65871775,0.66811275,15.41276125,2.33687774999999,2.3130975,271.76975,267.01325,0.357837,-10.890835,-3.0498425,-2.918375,-2.794725,-2.56424,0.072131500000002,0.4491485
2,4.25,-12.8435,100,11.78845,103.7675,0.641751,0.665581,17.3198875,2.10984599999999,1.9802125,273.54875,264.493,0.38237925,-11.3840775,-3.0476925,-2.916215,-2.7928425,-2.565275,0.00127800000000197,0.33574025
2,4.75,-9.05740000000001,100,10.97685,103.7675,0.6676565,0.666534,18.189135,2.05812724999999,2.636555,273.4055,263.509,0.3617935,-12.0358525,-3.04018,-2.9094,-2.787115,-2.562115,0.00253699999999411,0.658797499999999
2,5.25,-9.46910000000001,100,11.3943,103.71,0.665985,0.6704495,17.3292775,2.6150125,2.707065,271.612,262.1785,0.3797315,-12.5538925,-3.037215,-2.906435,-2.784165,-2.563315,-0.0315490000000057,0.556472
2,5.75,-10.054335,100,11.89325,103.71,0.6695845,0.670168,15.8185615,3.82815,1.28855,269.685,262.495,0.37417025,-12.81425,-3.0349525,-2.90465,-2.783345,-2.564205,-0.0652635000000038,0.4452575
2,6.25,-10.7512,100,12.025,103.64,0.631626,0.655542,15.798785,2.60135,0.211425,261.53,261.325,0.35202,-12.696,-3.033225,-2.90283,-2.7816225,-2.5647475,-0.101115000000004,0.641451
2,6.75,-11.2286,100,11.56853,104.05,0.653679,0.661874,16.159,2.20226875,1.750555,261.04375,258.233,0.43215175,-12.64695,-2.98123,-2.8633,-2.7727,-2.4815,-0.167112000000002,0.544958
2,7.25,-11.8706,100,11.60496,104.05,0.658903,0.663,17.44451,2.160686,1.7397375,259.38325,257.622,0.36172575,-12.975325,-2.98286,-2.86467,-2.77373,-2.48016,-0.173522000000002,0.6712595
2,7.75,-13.0962,99.997,9.667355,104.16,1.25073,1.315645,19.03211,2.4769,2.37949,258.342,257.182,0.34467,-12.79985,-2.9436,-2.830685,-2.74825,-2.473035,-0.137132000000006,0.556939999999999
2,8.25,-12.875825,99.9881,9.8499725,104.18,8.217425,8.42791,19.522075,4.727615,4.58279,256.7625,256.1315,0.35754,-12.59485,-2.943335,-2.83107,-2.748165,-2.4715,-0.167683000000005,0.553120999999999
2,8.75,-12.89805,100,9.7810425,104.18,33.274225,31.0999,23.051425,34.5316,21.482,251.312,255.34325,0.36337925,-12.78405,-2.9494225,-2.836,-2.7507975,-2.4802275,-0.335369000000005,0.603183749999999
2,9.25,-12.729,100,9.99188,104.18,62.702,72.0512,29.648,64.3106,33.5664,249.032,254.73,0.3749445,-12.7204,-2.9509,-2.8373,-2.75162,-2.48142,-0.327108000000003,0.482239
2,9.75,-12.8862,100,10.40314,104.18,111.64,125.088,53.822,115.002,58.2278,256.042,258.412,0.4146075,-12.178,-2.993825,-2.8735525,-2.768625,-2.5486725,-0.388026000000004,0.639335
2,10.25,-12.735125,100,9.61061,104.18,176.73,179.28625,85.25925,164.89875,83.30125,251.12375,262.3275,0.48499625,-10.4083125,-2.9541175,-2.8401575,-2.752125,-2.482225,-0.405544500000001,2.341655
2,10.75,-12.0621,100,12.7299,104.185,251.33,234.886,109.353,212.40075,103.84575,255.78175,268.3495,0.53936875,-8.15611500000001,-3.0004,-2.87771,-2.76979,-2.55331,-0.459366000000003,5.31396999999999
2,11.25,-11.73765,100,11.536875,104.2425,323.71175,287.64525,133.5325,241.2425,120.925,253.5175,271.1575,0.586233,-8.0056,-3.00202,-2.878875,-2.769775,-2.5543275,-0.506090000000002,4.868055
2,11.75,-11.3003,100,11.51045,104.2,361.973,321.885,140.055,264.774,132.18025,256.46825,273.48575,0.4707895,-7.53319750000002,-3.003945,-2.880345,-2.770295,-2.555955,-0.498023500000001,4.07998
2,12.25,-10.303465,100,11.6369,104.2,386.13,352.5065,145.11175,288.48925,141.688,249.131,275.40625,0.569846,-6.92007500000001,-3.00491,-2.881205,-2.770555,-2.55659,-0.508406000000001,3.985275
2,12.75,-5.05784500000001,100,11.1217,103.7975,394.695,368.049,144.954,285.938,146.718,254.876,296.962,1.0106675,-1.48711999999999,-3.06679,-2.93379,-2.83261,-2.60736,0.150071999999999,2.480935
2,13.25,-5.72638500000001,100,11.4508,103.855,403.951,376.663,153.08,309.548,151.194,254.448,295.376,0.7878065,-1.81247999999999,-3.06819,-2.934995,-2.834945,-2.60906,0.115270999999999,2.61602
2,13.75,-5.17674000000001,100,11.15375,103.855,405.9095,375.345,139.762,291.87,151.476,248.002,288.882,0.66023,-2.31920199999999,-3.06915,-2.936695,-2.8371,-2.610655,0.128277499999999,2.44212
2,14.25,-5.87461500000001,100,11.3442,103.87,389.138,356.4035,127.246,272.116,147.606,247.366,286.498,0.652878,-3.29663999999999,-3.069655,-2.93924,-2.839555,-2.61255,0.0799109999999987,1.109345
2,14.75,-6.411375,100,11.455875,103.87,328.3025,300.85125,114.468,253.394,119.984,261.23,290.98,0.6709425,-3.27999999999999,-3.07495,-2.9454375,-2.8448875,-2.6167625,0.03727125,0.85890625
2,15.25,-6.0380625,100,11.373875,103.87,285.44375,252.785,105.568,227.118,105.654,252.534,287.216,0.69833275,-3.35362,-3.075925,-2.9477,-2.846925,-2.6179875,0.08623125,0.86320625
2,15.75,-6.69585999999999,100,11.638,104.18,226.12,195.448,94.942,190.412,86.4442,250.042,282.838,0.750204,-4.31556,-3.01492,-2.8865,-2.7733,-2.5621,0.101064000000001,0.642964
2,16.25,-7.58093999999999,100,11.6664,104.175,169.224,140.296,73.4564,141.096,62.978,250.806,281.714,0.69559975,-4.56484,-3.0171,-2.8882,-2.77434,-2.56292,0.136708000000001,0.650224
2,16.75,-7.30742,100,11.7872,104.1125,99.38,82.7852,49.7362,95.9076,38.1854,252.31,281.628,0.641684,-4.62064,-3.0197,-2.89012,-2.77614,-2.5643,0.143636000000001,0.642146000000001
2,17.25,-7.19075999999999,100,11.8304,104.1125,51.5512,45.7814,10.5744,39.0354,20.7924,259.984,283.602,0.664645249999999,-4.77662,-3.0215,-2.89126,-2.77694,-2.56482,0.193408000000001,0.770808
2,17.75,-7.65284000000002,100,11.7777,104.14,17.7882,16.8797,0.487704000000003,10.3288,9.1436,264.782,284.916,0.659356,-4.92304,-3.0168025,-2.8794225,-2.7544,-2.5068525,0.196010474999998,0.613275999999999
2,18.25,-7.15793999999999,100,11.8756,104.14,3.62392,3.56476,2.7010075,3.735335,3.7394,278.79025,285.66,0.697349,-5.09498,-3.02002,-2.88228,-2.7549,-2.50668,0.221814400000001,0.564708
2,18.75,-7.12671999999999,100,12.0064,104.14,0.66156,0.669374,2.82980499999999,2.4199925,2.1365425,282.13975,288.4885,0.6419845,-4.997725,-3.02382,-2.8855,-2.75746,-2.50842,0.250289600000001,0.617242
2,19.25,-7.10054,100,11.6956,104.075,0.64436,0.666048,3.11546999999999,1.04890599999999,2.31749,269.4285,286.181,0.662014,-5.131805,-3.02702,-2.8887,-2.7598,-2.5101,0.278764,0.615566
2,19.75,-7.27219500000001,100,11.7057,104.075,0.65704175,0.66393825,3.38681,2.18447,2.31517,274.59,284.935,0.726127,-4.94193,-3.029845,-2.89187,-2.7617225,-2.50723,0.276123999999999,0.566435
2,20.25,-7.38584250000001,100,10.17935,104.075,0.661627,0.66283925,2.94993,1.777112,2.19508,277.267,283.948,0.794272999999999,-4.50511,-3.0331525,-2.89417,-2.7638275,-2.5090525,0.311831999999999,0.545318999999999
2,20.75,-6.45306,100,9.4127575,104.1125,0.64510925,0.65739525,1.3854545,2.81262,1.0367975,279.7985,286.9235,0.896261999999998,-4.492785,-3.034535,-2.8993,-2.7751825,-2.562025,0.32531625,0.5382075
2,21.25,-6.9208,100,8.64212,104.055,0.62795,0.632424,2.2235375,2.59435,2.6523125,279.6025,289.4925,0.963490500000001,-5.016025,-3.0361,-2.90042,-2.7751,-2.56156,0.293164,0.57345125
2,21.75,-8.006,100,8.88832,104.055,0.593687999999999,0.604865999999999,6.42175,2.298625,1.52455,278.21125,285.6975,0.935894500000001,-6.4282125,-3.03876,-2.9023,-2.7761,-2.56276,0.343078,0.48858
2,22.25,-9.51686,100,8.846035,104.055,0.596950749999999,0.628240499999999,9.77493999999998,3.8688,1.82084,271.746,280.728,0.754908,-7.29550000000001,-3.040995,-2.904055,-2.7766225,-2.5623475,0.310012,0.510777999999999
2,22.75,-10.404775,100,8.9273025,104.055,0.559535999999999,0.575774499999998,10.98086,3.89478,1.97802,267.828,278.242,0.662903999999999,-7.81488000000001,-3.0440475,-2.9064775,-2.7784275,-2.5623275,0.32247025,0.548882249999999
2,23.25,-11.3118,100,9.226,104.04,0.497092,0.494848,10.44548,3.89458,1.27182,270.212,275.98,0.593778499999999,-8.27596000000001,-3.04743,-2.9093725,-2.78018,-2.56345,0.37324425,0.41305075
2,23.75,-11.60135,100,9.3635,104.04,0.5780535,0.58744,7.16847500000001,2.54093,1.460675,269.1195,275.8285,0.486872,-8.39600749999999,-3.0498525,-2.9115475,-2.781725,-2.563995,0.3582995,0.496074749999999
3,0.25,-7.86262500000001,100,8.70037,103.5175,0.654449,0.6665335,6.512975,2.45628349999999,1.479345,278.646,282.886,0.692417999999998,-4.23719500000001,-6.66155,-6.548105,-6.460095,-6.22606,0.7009965,0.4788265
3,0.75,-7.77982000000001,100,8.62273,103.535,0.650391,0.6587715,12.20048,3.521725,0.6694705,275.8195,280.3485,0.74773875,-4.22669000000001,-6.657555,-6.54375,-6.45625,-6.2242,0.680742,0.53101875
3,1.25,-7.68622500000002,100,9.28945999999999,103.535,0.6564855,0.662476,9.33889999999998,2.94383499999999,1.70333,273.9735,281.85,0.566724999999999,-4.55111500000001,-6.65326,-6.539795,-6.453145,-6.222145,0.6134735,0.488056
3,1.75,-8.1874525,100,9.084265,103.525,0.62948,0.66673,8.79031,3.595615,1.576975,273.3205,278.7425,0.6569945,-5.45223500000001,-6.651155,-6.53595,-6.449595,-6.220555,0.5776645,0.590051
3,2.25,-8.01520999999999,100,9.1273825,103.5125,0.6332,0.65928,16.85709,3.26405,1.9419,277.436,276.35,0.6619705,-4.72432,-6.659975,-6.5363975,-6.44955,-6.221205,0.56703675,0.5847235
3,2.75,-6.89604249999999,100,8.88252,103.5125,0.642885,0.65736375,5.61896,3.19032,2.233095,271.6405,275.146,0.562366,-5.36522,-6.664325,-6.532675,-6.4461275,-6.2185225,0.60785025,0.477803
3,3.25,-6.76055500000001,100,8.91671499999999,103.498,0.6330195,0.65501,7.80706999999999,3.513015,1.752595,272.384,273.6245,0.52725475,-5.7661,-6.66371,-6.5284,-6.439245,-6.21395,0.6382705,0.619986999999999
3,3.75,-7.62543000000001,100,8.694525,103.4895,0.65853,0.662476,8.04630499999997,3.58146,1.56933,272.2195,272.3135,0.57174225,-5.854265,-6.668405,-6.532455,-6.435605,-6.211445,0.662391999999999,0.5495405
3,4.25,-7.49491500000001,100,8.80052999999999,103.4895,0.649595,0.664478,7.79008999999997,3.00424999999999,1.503975,269.786,275.5155,0.50128025,-6.330585,-6.6727,-6.53596,-6.4321,-6.208445,0.662391999999999,0.5495375
3,4.75,-7.551225,100,8.70052,103.4775,0.6437795,0.6617045,9.37528999999999,3.11866499999999,2.04263,268.7835,275.0575,0.5513325,-6.6941,-6.6803025,-6.543825,-6.43228,-6.208045,0.712386250000001,0.5779685
3,5.25,-7.9054,100,8.761035,103.46,0.647542,0.65928,13.2998175,3.83423,1.7374925,275.66025,277.3645,0.602687999999998,-6.37021500000001,-6.6809,-6.54359,-6.4253,-6.20345,0.6677485,0.55691
3,5.75,-8.2422075,100,8.4746375,103.51,3.79005,3.5776525,7.47110999999999,3.88802,3.5354325,281.208,278.7865,0.496528,-5.92361500000001,-6.6889225,-6.5516725,-6.432425,-6.203075,0.71565725,0.524197
3,6.25,-8.198835,100,8.3970475,103.51,18.380325,17.310275,7.4874575,11.4198025,8.71477249999999,275.2375,277.31775,0.516760000000001,-5.57827000000001,-6.6936975,-6.5556225,-6.4350025,-6.200725,0.683866000000001,0.59807875
3,6.75,-8.2068675,100,8.32996,103.51,58.23975,57.75005,10.95505,32.1803,22.76595,274.561,276.0215,0.49034,-5.83049750000001,-6.697825,-6.55945,-6.4389525,-6.197775,0.713376250000001,0.52260375
3,7.25,-7.4844725,100,8.2626375,103.51,120.83225,120.0315,12.24575,74.062275,46.50265,274.83025,275.76725,0.457541499999999,-5.44456500000001,-6.7022475,-6.5639775,-6.4432725,-6.1954775,0.683866000000001,0.595046
3,7.75,-6.61678999999999,100,8.575335,103.5125,195.174,192.56875,19.79375,119.3085,75.2194,273.18,279.0885,0.485157999999997,-4.38936,-6.704155,-6.567875,-6.4465225,-6.193145,0.687388999999999,0.496733
3,8.25,-5.94073749999999,100,8.8444625,103.5125,319.901,289.92925,32.7475,177.77,115.531,273.782,279.773,0.503009499999999,-4.42741,-6.7114475,-6.5717025,-6.4504725,-6.1911775,0.682925500000001,0.63455225
3,8.75,-5.76294,100,8.60156,103.6,436.018,387.896,54.263,246.06975,165.484,275.28625,283.52675,0.64294,-3.415435,-6.7179,-6.57914,-6.45676,-6.19116,0.671319999999999,1.91902
3,9.25,-5.23992,100,8.49878,103.6,536.15,466.576,71.201125,283.82225,187.27975,273.37875,283.8025,0.821495999999999,-2.638535,-6.7216,-6.58236,-6.45994,-6.1891,0.643623999999999,2.29166
3,9.75,-4.4365,100,8.54514,103.6,631.872,545.612,89.2,317.52625,213.343,274.53175,286.9795,1.0061135,-1.79758,-6.7253,-6.5862,-6.46342,-6.18904,0.672551999999999,2.2868925
3,10.25,-3.9851,100,8.66224,103.6,649.84,573.468,103.18975,352.049,227.5015,277.1045,287.85675,0.931688,-1.9957,-6.72858,-6.58942,-6.46646,-6.19118,0.637643999999999,1.60586
3,10.75,-3.37496,100,8.95916,103.6,782.392,678.194,122.599,387.656,262.42825,273.61775,292.65425,0.91183825,-1.6827325,-6.73202,-6.59276,-6.46938,-6.19394,0.644807999999999,1.63032
3,11.25,-3.45674,100,9.09048,103.6,861.668,736.842,138.0185,421.59625,292.6195,275.88375,294.341,0.937151999999999,-1.153319,-6.73516,-6.59564,-6.47242,-6.19582,0.615328,1.284794
3,11.75,-3.04472000000001,100,8.87732,103.6,914.58,775.524,144.961,451.63625,306.31425,284.85625,293.24675,0.992316,-0.790705500000002,-6.7392,-6.59934,-6.4755,-6.19838,0.609283999999999,0.672624
3,12.25,-3.08508000000001,99.9186,9.28146,103.6,922.078,807.952,156.841,468.797,311.16225,283.6985,295.16975,1.0714125,-0.779819250000003,-6.74282,-6.6029,-6.47874,-6.20106,0.609283999999999,0.648466
3,12.75,-2.89378000000001,99.8836,9.81698,103.6,972.28,806.464,164.3305,471.69525,320.90625,282.8015,292.6235,1.179145,-0.66710275,-6.74614,-6.60604,-6.48164,-6.20302,0.602095999999999,0.634962
3,13.25,-2.97758,100,9.50918,103.6,957.222,795.494,161.8915,476.32725,313.955,289.991,292.57325,1.082143,-0.861416750000001,-6.74924,-6.60942,-6.4845,-6.20534,0.580628,0.538752
3,13.75,-3.13202,100,9.21884,103.6,941.56,779.906,166.106,467.98525,305.654,285.755,297.40625,1.09306,-0.737009750000002,-6.74864,-6.61266,-6.48706,-6.20726,0.602095999999999,0.535246
