DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
2,22.25,0.028725,-8.82525,0.5072,-0.3052,-0.165425,-0.4829,-74.3466,-12.6947,-4.1012,-6.039275,-8.2155,-0.71725,-0.26325,14.7385,76.85,381.80965,-0.81525,-126.95,0.335,-4.78375,0.21075,172.9,258.575,1.2248,0.12
2,22.75,0.028725,-8.91175,0.5352,-0.3701,-0.204,-0.444125,-66.05735,-18.96705,-1.5474,-5.6446,-8.9175,-0.83525,-0.27875,15.326,76.84,381.92545,-0.82225,-127.975,0.335,-5.21075,0.168,172.95,257.475,1.2646,0.2
2,23.25,0.020175,-9.21075,0.3456,-0.482125,-0.073525,-0.429175,-80.0655,-12.4829,-4.0412,-4.337925,-9.9325,-0.95925,-0.27925,15.24975,76.82,382.68345,-0.85275,-127.875,0.335,-5.15475,0.285,173.675,258.4,1.3384,0.2675
2,23.75,0.024525,-8.975,0.586,-0.3221,-0.1818,-0.4559,-75.54765,-13.565725,-1.563,-4.1554,-10.4875,-1.1455,-0.29275,15.06175,76.81,382.116375,-0.905,-127.6,0.335,-4.9195,0.09475,172.5,259.325,1.3242,0.1725
3,0.25,0.027325,-7.13435,0.54445,-0.402,-0.131,-0.6439,-81.709,-14.023275,-2.0398,-3.8556,-19.31,-0.0192,0.3048,18.4175,76.63825,382.61815,0.0035,-126.675,0.335,-4.8695,0.2725,171.2,276.925,1.6232,0.335
3,0.75,0.012,-7.173,0.5705,-0.7444,-0.170175,-0.90135,-87.11155,-14.6292,-1.5434,-5.5524,-19.806,-0.0192,0.3028,21.0925,76.6215,382.622425,0.0105,-125.2,0.335,-5.251,0.2475,171.3,275.425,1.5758,0.335
3,1.25,0.01695,-7.2647,0.601,-0.8085,-0.121375,-0.860525,-84.8315,-12.3901,-2.6054,-3.9486,-19.784,-0.0188,0.303,21.7075,76.6115,383.068825,-0.03,-125.25,0.335,-4.797,0.0675,172.5,276.55,1.5844,0.335
3,1.75,0.015975,-7.3573,0.4522,-0.543075,-0.2651,-0.8974,-78.8857,-15.7086,-1.3194,-4.779225,-19.928,-0.0186,0.3036,21.965,76.581825,382.862275,-0.079,-124.8,0.335,-4.53475,0.21475,172.45,276.025,1.5434,0.335
3,2.25,0.023,-7.3934,0.48585,-0.6931,-0.4181,-0.7146,-80.7154,-15.1525,-1.8712,-5.817125,-20.066,-0.0272,0.3048,23.065,76.5515,382.91625,-0.0325,-127.27425,0.335,-4.78825,0.16925,171.425,277.325,1.589,0.335
3,2.75,0.00835,-7.576375,0.5375,-0.6817,-0.2709,-1.0524,-79.937875,-12.7937,-2.260875,-5.9246,-20.08,-0.026,0.3032,23.4875,76.51825,383.1451,0.02625,-125.575,0.33525,-4.6355,0.238,170.25,275.45,1.67225,0.335
3,3.25,0.017,-7.90875,0.626375,-0.6753,-0.1006,-0.95905,-78.715875,-11.38,-1.15275,-7.4674,-20.002,-0.0368,0.3022,23.535,76.4915,383.0135,-0.025,-126.1,0.335,-4.245,0.29725,169.75,276.2,1.6055,0.335
3,3.75,0.02835,-8.176,0.582375,-0.472425,-0.3339,-0.509025,-84.44015,-14.27515,-2.828375,-4.2786,-19.834,-0.0392,0.3008,23.495,76.4945,383.27175,-0.00625,-125.825,0.336,-4.76725,0.33525,169.375,276.125,1.70975,0.335
3,4.25,0.013,-8.165,0.690625,-0.553675,-0.28765,-0.8654,-79.2971,-15.4374,-1.4628,-6.3556,-19.852,-0.0398,0.3008,23.8025,76.49425,383.07365,0.05,-126.3,0.335,-5.0235,0.2815,168.475,275.4,1.53925,0.335
3,4.75,0.0167,-8.251,0.588875,-0.43965,-0.1557,-0.75635,-74.62005,-14.15355,-1.59275,-5.47675,-19.85,-0.041,0.3004,23.62,76.504,382.647,0.01125,-126.85,0.335,-4.5505,0.34325,167.75,274.425,1.56375,0.335
3,5.25,0.02035,-7.965625,0.55175,-0.637125,-0.2043,-0.878875,-80.845775,-18.499875,-3.6906,-4.810525,-19.768,-0.072,0.301,22.425,76.52725,382.68465,-0.00625,-125.35,0.335,-4.6555,0.235,168.125,274.425,1.637625,0.335
3,5.75,0.0122,-8.6,0.587375,-0.7113,-0.2156,-0.8038,-84.88685,-12.701075,-4.956975,-5.000075,-19.746,-0.1444,0.3026,24.7225,76.547,382.1955,0.0745,-124.225,0.335,-4.36475,0.18725,168.7,272.825,1.704625,0.335
3,6.25,0.0183,-8.905,0.578,-0.3725,-0.1759,-0.4746,-79.066825,-14.392575,-2.0582,-5.4895,-19.742,-0.2208,0.3038,24.33,76.56675,382.3001,0.0325,-123.275,0.33525,-3.98325,0.2755,169.875,273.225,1.7615,0.335
3,6.75,0.0153,-8.885,0.64275,-1.1162,-0.1763,-1.126925,-72.18505,-14.55915,-5.695,-5.9976,-19.488,-0.3534,0.3032,24.39,76.58,381.75435,0.095,-114.825,1.58,-0.41475,0.6665,170.3,274,1.810125,0.3395
3,7.25,0.02,-8.02875,0.5467,-1.5708,-0.6378,-1.5386,-58.9643,-5.2864,-1.871175,-7.2288,-19.1,-0.5218,0.303,24.8125,76.617,381.08755,0.05375,-73.28,33.73,19.4975,3.80825,166.525,274.125,1.83625,0.525
3,7.75,0.026325,-7.555,0.5155,-3.889,-2.531525,-2.4583,-29.2684,-1.74755,-1.8748,-7.734,-18.412,-0.6306,0.304,22.945,76.644,378.66525,0.00375,-1.145,87.725,47.505,7.51525,167.15,276.825,1.782,4.0675
3,8.25,0.03495,-5.68215,0.47945,-4.628225,-3.881475,-1.8048,-15.87235,-1.45385,-1.1554,-7.4004,-17.764,-0.5986,0.3042,21.1975,76.67775,379.27045,0.04375,37.4625,95.85,48.4175,7.9835,169.05,282.4,1.698,47.25
3,8.75,0.15145,-5.37675,0.755125,-6.136075,-5.8141,-1.86955,0.814449999999999,-2.871,2.9208,-17.1272,-16.358,-0.252,0.303,20.025,76.7115,378.799,0.0825,49.45,164.375,86.175,10.335,171.9,287.725,1.732125,99.5
3,9.25,0.21265,-5.567375,1.07,-6.9905,-6.8025,-1.3867,10.3671,-4.1417,3.913825,-19.06085,-15.894,-0.045,0.3014,18.7875,76.725,378.75205,0.11375,82.15,207.35,103.4,15.4825,178.175,290.5,1.7416,121.475
3,9.75,0.23345,-5.248625,1.255625,-8.2496,-8.2932,-0.8882,23.5269,-1.4931,8.271075,-10.9783,-13.765,-0.02725,0.30375,16.25575,76.71825,378.5044,0.0875,100.45,247.725,125.85,15.3925,182.325,294.175,1.6776,139.125
3,10.25,0.253325,-4.9406,1.128,-8.524,-8.4904,-0.8461,42.7019,-2.1705,9.01615,-14.78505,-13.414,-0.021,0.3018,15.0255,76.7115,378.01665,0.18,107.035,330.2575,168.3675,18.9045,180.5525,298.2125,1.6138,150.6475
3,10.75,0.2274,-4.5577,1.14475,-9.0904,-8.60575,-0.834175,37.608575,-4.00215,16.9578,-17.53355,-10.8625,-0.019375,0.3015,14.516,76.706,377.892,0.2345,129.975,353.94,178.3,20.3375,185.05,298.86,1.5278,159.96
3,11.25,0.2356,-4.192725,1.269525,-10.339,-10.198,-0.642425,52.22905,-4.815425,20.70815,-12.140875,-5.6202,-0.023,0.29925,13.909,76.689,377.9764,0.22125,128.13,389.31,195.91,16.086,187.74,300.3,1.5001,161.08
3,11.75,0.25575,-3.624475,1.447,-8.70015,-8.81455,-0.55605,37.96815,-4.2848,21.863775,-10.125175,-4.74,-0.025,0.2974,13.187,76.665,377.84755,0.28425,149.3775,424.98,214.24,27.424,188.41,303.125,1.479225,168.22
3,12.25,0.23175,-3.5162,1.387825,-9.71545,-9.480525,-0.55515,91.9469,-10.2279,24.0198,-13.646275,-4.7268,-0.0228,0.2952,12.674,76.648,378.075075,0.298,194.325,506.86,257.29,28.376,191.85,302.38,1.4062,168.85
3,12.75,0.2416,-3.28985,1.20625,-9.685525,-9.49585,-0.457775,89.84675,-11.9739,21.9288,-12.48905,-4.18475,-0.0235,0.297375,12.225,76.6543,376.9978,0.308,146.95,444.04,222.22,32.919,191.19,301.25,1.4908,168.19
3,13.25,0.2032,-3.987,1.4868,-9.2642,-9.349075,-0.431675,56.41135,-18.6405,22.233275,-8.975925,-4.174125,-0.021875,0.298125,11.372,76.6473,376.611075,0.5255,139.6,407.21,201.67,22.823,192.02,305.58,1.458275,176.89
3,13.75,0.227325,-3.6316,1.3798,-8.9885,-9.077,-0.490375,75.1178,-8.21375,11.3286,-10.16225,-4.161875,-0.024375,0.292125,10.848,76.623,376.45935,0.5885,103.595,293.14,143.65,18.237,193.88,305.73,1.3684,172.05
3,14.25,0.252325,-3.485225,1.404125,-8.9452,-8.9584,-0.3878,68.8808,-12.5486,12.47105,-13.57805,-4.152625,-0.026,0.29025,10.90175,76.5935,376.1594,0.445,116.3825,361.54,183.92,22.953,194.13,305.56,1.3704,177.22
3,14.75,0.270525,-2.93635,1.40225,-7.561,-7.3896,-0.271,44.828,-15.2788,12.4245,-15.3788,-4.5663,-0.0257,0.29355,10.746,76.595,376.2514,0.3545,118.0325,328.51,165.27,20.177,197.11,303.74,1.30555,172.15
3,15.25,0.2987,-3.001775,1.4134,-7.646025,-7.59955,-0.3715,35.883125,-14.148825,15.4155,-9.1464,-4.55785,-0.024,0.29425,11.045,76.596,376.28545,0.238,50.2375,199.35,98.58,11.396,196.66,301.51,1.3278,155.78
3,15.75,0.3516,-3.012475,1.55055,-6.718225,-6.7215,-0.329425,27.092625,-12.517275,13.391875,-10.50835,-4.5369,-0.0207,0.2969,11.516,76.586,376.3376,0.24675,52.4845,201.02,101.88,10.277,193.44,300.87,1.4502,150.63
3,16.25,0.3805,-4.0008,1.6474,-5.9383,-5.9568,-0.2612,10.31455,-16.60645,8.4984,-12.8076,-4.52395,-0.0207,0.2993,10.949,76.599,376.41675,0.142,18.8805,86.184,40.252,6.9691,192.51,297.75,1.336,86.319
3,16.75,0.276375,-5.001,1.666825,-5.31165,-5.493375,-0.2653,-15.424625,-19.2635,-1.66275,-12.730075,-4.5175,-0.02075,0.3006,11.298,76.574,376.5876,0.1455,11.763,83.489,41.184,6.032,187.73,295.47,1.3386,81.231
3,17.25,0.216,-5.0661,1.38185,-4.67935,-4.374,-0.1905,-22.9545,-24.1026,3.389125,-11.27,-4.50745,-0.01875,0.3036,11.27,76.574,377,0.16275,-8.0433,58.281,29.233,4.0713,186.42,292.98,1.27125,57.174
3,17.75,0.205975,-5.5944,1.2103,-2.4839,-2.4318,-0.2384,-51.8058,-23.74675,-3.336725,-11.6402,-5.7904,-0.01915,0.30485,12.29,76.59,377.640225,0.1625,-66.815,25.153,16.163,2.4147,183.46,291.05,1.2833,24.722
3,18.25,0.1092,-5.811,1.084,-0.5977,-0.79725,-0.08595,-64.713125,-31.597375,-1.277625,-6.07175,-6.8517,-0.01885,0.3075,13.835,76.624,378.05225,0.154,-116.4,3.4711,2.8367,1.1521,179.44,290.03,1.30205,3.1725
3,18.75,0.0338,-5.830525,0.86785,0.131225,-0.18125,-0.038025,-78.465375,-40.7631,-2.010375,-6.979,-9.1405,-0.0188,0.3072,14.323,76.645,379.014,0.11275,-140.55,0.3463,-7.1551,0.0198,175.03,289.98,1.303375,0.335
3,19.25,0.0323,-5.790625,0.886375,0.2963,-0.010075,-0.2217,-86.322725,-29.4761,-2.0896,-9.3499,-10.3545,-0.0158,0.30745,14.934,76.668,380.14505,0.11625,-138.06,0.335,-6.890225,0.0196750000000001,175.07,290.17,1.2855,0.335
3,19.75,0.038,-5.794025,0.841025,-0.129825,-0.176875,-0.451725,-83.7692,-22.94575,-4.7478,-6.8614,-11.121,-0.01515,0.3095,15.297,76.69,381.0522,0.08425,-136.65,0.335,-5.794825,0.103475,175.53,288.82,1.383875,0.335
3,20.25,0.027,-5.858875,0.7739,-0.2976,-0.0506,-0.4882,-95.132325,-20.0274,-1.223975,-6.343475,-11.5615,-0.01675,0.30955,15.536,76.707,381.3914,0.067,-136.04,0.335,-5.5764,0.2505,174.91,285.84,1.391425,0.335
3,20.75,0.02985,-5.911475,0.86005,-0.17025,-0.165,-0.520375,-83.1561,-16.37245,-1.0396,-10.1646,-13.394,-0.01315,0.3092,15.983,76.708,381.581,-0.0115,-133.41,0.3353,-5.0685,0.2187,173.44,283.27,1.39475,0.335
3,21.25,0.0218,-5.95575,0.8778,-0.465875,-0.3672,-0.492125,-78.204,-17.6754,-3.50195,-9.8497,-14.5045,-0.01215,0.3082,16.3157,76.697,381.6694,0.0297500000000001,-130.25,0.335,-5.4404,0.2511,172.91,283.15,1.442525,0.335
3,21.75,0.0294,-5.982225,0.7111,-0.3586,-0.2236,-0.3808,-86.4656,-17.8322,-1.37265,-10.233625,-16.1385,-0.01315,0.30855,16.163,76.698,381.985,0.016,-130.249,0.335,-5.1754,0.3459,171.91,281.88,1.496575,0.335
3,22.25,0.03385,-5.9548,0.6952,-0.1929,-0.166625,-0.65995,-83.1714,-14.7112,-2.2604,-9.4472,-16.9,-0.01415,0.30755,16.394,76.689,382.326375,-0.03,-128.54,0.335,-5.1906,0.2687,172.25,281.22,1.4811,0.335
3,22.75,0.02575,-6.0606,0.6988,-0.65975,-0.27775,-0.85115,-86.3608,-21.7906,-1.71195,-7.18315,-17.8895,-0.0128,0.3069,17.485,76.6773,382.525,0.012,-126.25,0.335,-5.4545,0.1426,171.78,282.54,1.3406,0.335
3,23.25,0.01675,-6.1852,0.6188,-0.51875,-0.15325,-0.686625,-79.2634,-16.1082,-1.95405,-5.774375,-18.6845,-0.01145,0.3059,17.847,76.6753,382.408625,0,-126.51,0.335,-5.0387,0.1197,171.17,281.48,1.4622,0.335
3,23.75,0.0165,-6.4904,0.6402,-0.5615,-0.129125,-0.628375,-81.4024,-13.2628,-1.21685,-5.355,-19.1125,-0.0111,0.3059,17.49,76.656,382.319125,-0.012,-127.21,0.335,-4.9867,0.2144,172.1,281.94,1.56775,0.335
4,0.25,0.0197,-4.7528,0.92,-0.6704,-0.1951,-0.8646,-79.222375,-15.74825,-3.810525,-3.75705,-25.9695,0.224975,0.42145,18.329,76.7445,384.5453,0.17625,-135.725,0.335,-5.125,0.40745,183.62,292.58,1.75215,0.335
4,0.75,0.016,-5.0651,0.8203,-0.6215,-0.3432,-0.998425,-78.431375,-15.96245,-2.534975,-8.9422,-27.089,0.2258,0.420725,18.086,76.7545,384.619775,0.1315,-135.395,0.335,-5.17345,0.448025,181.7775,292.1,1.628525,0.335
4,1.25,0.02145,-5.3631,0.7893,-0.86485,-0.24215,-1.139525,-90.632975,-19.758075,-2.249,-10.996825,-27.4855,0.2259,0.42145,19.386,76.73725,384.7306,0.0435,-134.64,0.335,-5.42365,0.347725,181.4075,291.6225,1.6403,0.335
4,1.75,0.0259,-5.550875,0.7066,-0.531525,-0.270675,-0.9312,-86.278725,-15.980125,-1.905925,-7.202625,-27.8345,0.226625,0.42145,18.554,76.72725,384.851275,0.05075,-134.25,0.335,-5.327875,0.4642,181.38,291.485,1.6971,0.335
4,2.25,0.02145,-5.8265,0.7779,-0.669325,-0.178725,-0.92665,-84.720675,-14.8633,-2.29245,-6.146625,-28.069,0.22645,0.423625,18.45,76.715225,384.939325,0.0545,-133.8,0.335,-5.076375,0.4137,180.38,290.22,1.65655,0.335
4,2.75,0.019175,-5.814,0.8154,-0.9822,-0.390025,-1.0715,-91.464875,-16.235475,-2.997825,-4.452,-28.493,0.228,0.4258,19.44,76.7,385.324475,0.104,-130.665,0.335,-5.188625,0.357425,179.05,289.845,1.576625,0.335
4,3.25,0.018625,-6.1125,0.8019,-0.92875,-0.42055,-1.291075,-83.098625,-17.730675,-3.04385,-4.697175,-28.64975,0.2299,0.427975,19.984,76.69725,384.701275,0.04,-130.6325,0.335,-5.581975,0.346175,175.8875,288.035,1.664675,0.335
4,3.75,0.0199,-6.1167,0.705,-0.557525,-0.413175,-0.879775,-85.1614,-16.00505,-2.4607,-4.206325,-28.87675,0.23525,0.429975,20.591,76.69,385.1843,0.09525,-130.225,0.335,-5.409825,0.348625,176.1,289.2475,1.6817,0.335
4,4.25,0.0209,-6.235625,0.709725,-0.77725,-0.356175,-1.036525,-72.046625,-14.272975,-2.2552,-5.398125,-28.8885,0.237425,0.43025,20.675,76.6945,385.2434,0.0225,-128.835,0.335,-5.001975,0.347,176.825,289.7675,1.728375,0.335
4,4.75,0.0234,-6.1142,0.7124,-0.710375,-0.1255,-1.234475,-76.6681,-13.3808,-2.653,-5.446,-29.20375,0.238875,0.431975,20.36,76.70725,385.19385,-0.05275,-128.5425,0.335,-5.28655,0.350725,177.4725,289.095,1.76585,0.335
4,5.25,0.0107,-5.8266,0.8119,-1.0263,-0.15,-2.0039,-79.6455,-15.863,-2.5855,-8.227,-29.479,0.241325,0.43425,20.781,76.70725,384.87665,0.01075,-129.192225,0.335,-5.02305,0.292225,178.2275,289.225,1.782325,0.335
4,5.75,0.011025,-5.93075,0.763875,-0.927775,-0.5229,-1.370875,-76.6887,-13.5229,-3.0665,-6.622,-29.59675,0.24305,0.436075,20.551,76.7,385.43035,0.03525,-125.285,0.341,-3.984325,0.431075,177.8325,287.68,1.808475,0.335
4,6.25,0.0197,-6.2854,0.7284,-1.344425,-0.4374,-1.44105,-75.484025,-13.2214,-4.2375,-5.4485,-29.51925,0.242875,0.436625,21.164,76.71,385.172,0.00725,-114.1475,7.443325,2.156725,1.574975,176.29,285.705,1.787725,7.12005
4,6.75,0.024,-5.1864,0.6156,-2.8271,-1.6473,-2.5572,-52.04685,-3.396875,-2.1335,-5.0815,-27.9515,0.24315,0.437725,21.426,76.72725,383.5485,0.05075,-79.11025,37.32075,23.1665,4.505925,176.08,288.32,1.914925,35.85475
4,7.25,0.0319,-4.340025,0.466625,-4.5067,-3.394,-3.146,-36.4537,-0.9999,-0.618,-7.555325,-26.97375,0.24225,0.438725,19.8815,76.73,382.1243,0,10.404,82.02425,55.88175,6.444875,178.195,293.4725,2.04965,75.1655
4,7.75,0.033425,-3.307925,0.521175,-5.9002,-5.3316,-2.3556,-9.1569,1.112,0.581175,-13.346275,-25.90675,0.236725,0.43945,19.48175,76.75,381.2603,0.1125,38.2965,152.865,80.5705,9.85125,180.225,300.0325,2.02265,104.7425
4,8.25,0.16245,-2.8525,0.83185,-7.416,-7.4603,-1.7896,0.206425,-0.149375,6.290675,-17.813075,-24.7665,0.238175,0.440175,17.33825,76.740725,381.5479,0.16175,75.1925,222.975,121.42,16.00325,184.7775,304.37,2.029375,126.0575
4,8.75,0.24145,-2.38085,1.175875,-9.1641,-9.1318,-1.2364,13.346575,-1.329325,16.9241,-20.7685,-22.55825,0.238625,0.44145,14.759,76.740725,381.717,0.46725,143.3825,325.82,179.58,17.54875,189.225,309.5075,1.93015,141
4,9.25,0.279125,-1.679,1.2927,-10.8949,-10.3973,-0.7184,40.8602,-9.0345,23.003025,-15.358275,-18.213,0.23945,0.44145,15.118,76.7345,381.1938,0.40625,136.73,329.935,228.025,24.5415,191.3975,314.0525,1.970825,153.6
4,9.75,0.228725,-1.1392,1.4032,-9.76395,-9.6782,-0.439,11.5867,-5.3861,28.6765,-16.508,-13.4645,0.24345,0.442625,14.0605,76.72725,380.86215,0.5725,124.65,294.747775,166.9375,18.92075,194.125,317.6125,2.019,156.4725
4,10.25,0.24235,-0.80245,1.368375,-9.927825,-9.78195,-0.389625,20.4045,-6.9087,28.751,-11.092,-14.1605,0.248625,0.445625,12.73,76.71725,380.703375,0.8715,134.09,372.4125,221.46,25.8545,197.0425,321.4325,2.0355,160.5175
4,10.75,0.276075,-0.5436,1.5404,-10.849125,-10.722625,-0.34125,60.291175,-1.309775,37.48385,-10.733325,-14.051,0.247075,0.446075,12.531,76.707,380.3152,0.947,165.49,409.04,272.5,27.497,200.44,325.18,1.861,168.28
4,11.25,0.30815,-0.26275,1.533325,-10.6515,-10.60265,-0.301,94.6732,-4.000425,47.3845,-11.7815,-9.52425,0.245625,0.441175,12.2875,76.68175,380.2156,1.172,252.31,667.375,342.78,33.51425,200.27,329.76,2.0145,168.8175
4,11.75,0.3825,0.00859999999999993,1.609525,-11.1582,-11.1282,-0.2482,59.111375,-6.435375,39.7621,-9.38235,-4.824775,0.246725,0.442725,11.1725,76.6445,380.0683,1.02725,245.95,642.4975,339.3575,35.77825,206.97,329.09,2.0625,170.48
4,12.25,0.2545,0.2232,1.9606,-10.6695,-10.65195,-0.255875,96.296575,-11.60885,30.485,-14.6482,-4.0045,0.247,0.446725,11.988,76.6535,380.255575,1.795,182.7,508.835,263.5525,25.504,210.26,329.93,2.116725,168.5425
4,12.75,0.4136,0.0884000000000001,2.0376,-10.57585,-10.59095,-0.3052,86.0424,-8.4524,50.803575,-9.3195,-2.459975,0.247175,0.44645,12.158,76.648,379.87695,1.711,194.46,548.975,275.0875,29.35275,213.34,332.72,2.129575,172.8125
4,13.25,0.345975,-0.155775,1.92825,-10.35695,-10.2993,-0.26745,54.341225,-13.7751,38.22,-7.468,-1.845075,0.25335,0.44445,11.779,76.66525,379.6757,0.798,124.915,396.285,193.305,17.06825,215.0475,324.1625,2.19275,173.8725
4,13.75,0.4389,-0.4568,1.860825,-10.0442,-10.0243,-0.237,26.297525,-16.60075,40.083,-11.0567,-1.503875,0.253525,0.445075,11.26775,76.6825,379.901025,0.82175,119.82,356.4225,180.9775,17.2575,212.8875,321.87,2.009475,173.89
4,14.25,0.2839,-0.619,1.5383,-10.284625,-10.1836,-0.28675,51.301175,-10.493625,36.865475,-10.8142,-2.0996,0.25125,0.443625,10.54825,76.707,380.2734,0.5035,89.205,360.32,178.915,16.646,215.22,317.55,1.7715,170.6325
4,14.75,0.395175,-0.7494,1.611125,-8.693875,-8.68825,-0.269875,59.44845,-15.86725,37.29235,-11.28585,-3.098375,0.24225,0.4438,9.6445,76.70425,380.39075,1.086,82.1755,280.967775,139.59,12.865,212.7175,324.0625,1.70235,161.2575
4,15.25,0.35445,-0.734075,1.959975,-9.1348,-9.0717,-0.2624,64.1226,-19.440625,47.3476,-12.9824,-3.35505,0.232,0.44545,9.742,76.697,380.37605,1.45775,122.25,379.515,187.9975,18.26975,211.98,324.305,1.684,154.68
4,15.75,0.39815,-0.502625,1.932,-8.121675,-8.0417,-0.239,18.0952,-18.831,35.644175,-12.6165,-3.217675,0.231,0.446075,10.05775,76.71325,380.27895,0.86525,53.64675,214.3325,106.8525,10.42175,210.9125,318.7575,1.8252,154.2725
4,16.25,0.332775,-1.047875,1.5823,-7.2934,-7.228925,-0.19,22.301575,-19.6348,26.8716,-9.2432,-3.233425,0.234,0.44715,10.13325,76.7015,380.459725,0.86775,59.68225,228.015,115.135,9.887,211.1575,318.9525,1.8755,154.15
4,16.75,0.3466,-1.0695,1.5103,-6.5342,-6.4251,-0.207925,-4.970425,-19.2647,16.19295,-10.0768,-4.8763,0.23645,0.4476,10.5555,76.71425,380.562775,0.62175,15.99775,129.965,63.793,5.778425,210.775,320.1625,1.98345,129.1925
4,17.25,0.314,-1.161925,1.609025,-5.10235,-5.071375,-0.176525,-6.062925,-24.121475,16.2186,-16.45195,-9.38875,0.224725,0.44415,10.723,76.72425,380.6146,0.623,5.6529,74.16725,36.39675,3.7116,203.8775,317.3075,1.99515,73.35325
4,17.75,0.300425,-1.29325,1.402425,-3.82035,-3.96595,-0.247825,-16.574725,-23.9402,5.6252,-15.3875,-10.218,0.2189,0.4418,11.21975,76.737,380.648575,0.502,-28.053,48.651,25.83,3.0685,200.2925,313.0725,1.93165,46.85575
4,18.25,0.14715,-1.4574,1.032,-1.80315,-1.98255,-0.1912,-46.949975,-24.9732,2.57785,-7.1778,-10.624,0.216075,0.441525,12.0725,76.75425,381.037675,0.323,-76.84,34.36025,18.83425,2.355125,196.1325,311.35,1.99075,33.4435
4,18.75,0.0876,-2.1225,0.873,-0.11625,-0.29195,-0.02595,-74.2372,-36.2729,-0.7372,-6.8206,-13.7835,0.216625,0.436075,13.4925,76.7715,381.7269,0.26125,-129.4,1.791625,-0.035425,0.597675,196.8725,307.1825,2.03975,1.44925
4,19.25,0.04145,-2.7996,0.8084,0.70955,-0.094425,-0.0809,-80.387775,-35.34125,-1.3596,-10.01985,-14.88575,0.2188,0.433725,14.16375,76.75975,382.8432,0.452,-146.0875,0.346,-6.94975,0.320875,193.435,303.0675,1.9778,0.335
4,19.75,0.023625,-3.1847,0.8165,0.33025,-0.231575,-0.168575,-90.723075,-27.2795,-2.70355,-9.33905,-16.5545,0.219425,0.43245,14.3515,76.77525,383.386725,0.1515,-146.625,0.3389,-6.74155,0.346175,191.4425,301.6025,1.86825,0.335
4,20.25,0.025,-3.0799,0.8497,-0.010375,-0.206775,-0.228175,-86.033975,-20.682375,-2.56005,-9.827875,-17.34275,0.2226,0.4337,14.967,76.8025,384.088275,0.03075,-146.385,0.335,-6.2126,0.321225,190.3625,300.6525,1.66115,0.335
4,20.75,0.0249,-3.0626,0.952,-0.154175,-0.30075,-0.599925,-86.836625,-19.3603,-2.81805,-7.527,-18.49825,0.2265,0.434425,15.15075,76.82525,384.6384,0.1715,-143.4425,0.335725,-5.68365,0.3211,188.3225,302.6575,1.60465,0.335
4,21.25,0.0261,-3.6571,0.8611,-0.534125,-0.1476,-0.8305,-73.6789,-18.331025,-1.95955,-7.614,-19.47825,0.228325,0.433425,15.789,76.8425,384.983575,0.21075,-142.1125,0.335,-5.748775,0.64625,186.985,301.1325,1.707,0.335
4,21.75,0.0281,-3.7766,0.9464,-0.844975,-0.573325,-1.091575,-74.55225,-24.759675,-3.080975,-5.73525,-21.99975,0.23105,0.433875,15.385,76.838,384.66825,0.1545,-140.2225,0.335,-5.662725,0.663825,186.5,299.995,1.6142,0.335
4,22.25,0.019075,-4.12925,1.05,-0.562425,-0.2444,-0.685725,-81.417125,-16.792525,-2.0826,-6.752625,-23.06225,0.2346,0.435325,16.0885,76.8235,384.822225,0.05175,-141.3825,0.335,-5.52755,0.62515,185.4225,296.965,1.7539,0.335
4,22.75,0.03,-4.0816,0.7589,-0.47155,-0.201275,-0.60205,-82.6304,-19.97465,-2.0597,-5.06245,-24.03425,0.236425,0.43505,15.951,76.7945,385.28875,0.0749999999999999,-137.8925,0.335,-5.590575,0.656775,184.9775,296.95,1.79225,0.335
4,23.25,0.022,-4.267475,0.9073,-1.162375,-0.3611,-1.3761,-80.72085,-12.7748,-4.37155,-8.261375,-24.81025,0.2367,0.43505,16.49125,76.78725,385.240275,0.0822499999999999,-136.4225,0.335725,-5.343725,0.547325,185.425,297.035,1.72,0.335
4,23.75,0.01545,-4.3839,0.7815,-0.891575,-0.274475,-1.118075,-89.461275,-14.840025,-1.7192,-4.60625,-25.541,0.235975,0.4346,16.987,76.76725,385.295225,0.17075,-136.035,0.335,-5.325525,0.603425,184.685,294.8175,1.77455,0.335
5,0.25,0.0157,-0.532,0.7952,-1.32695,-0.6,-1.4516,-75.410075,-18.3153,-3.3283,-8.25965,-25.76125,4.1728,5.950225,16.022,77.028,385.8078,0.747,-129.8,0.338,-5.0788,0.8846,203.42,309.54,1.9186,0.335
5,0.75,0.0231,-0.98,0.7478,-0.9672,-0.4837,-1.2109,-81.4952,-20.388725,-3.4258,-6.8272,-25.15325,4.068575,5.896,15.73,77.024,386.2814,0.823,-128.32,0.3406,-5.3912,0.3848,203,308.76,1.9301,0.335
5,1.25,0.0187,-1.3908,0.8572,-1.3914,-0.3082,-1.512725,-78.22765,-16.83715,-2.5517,-7.6668,-25.08875,4.010225,5.8085,14.632,77.002,386.722725,0.5135,-128.5196,0.335,-5.0784,0.8226,203.22,306.36,1.9045,0.335
